,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601658.CH.Equity,0.0408188638238775,0,0,0,0,0,0,0.131460737115623,0,0,0,0,0,0.163427542960818,0.0971073384901183,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0261568717694753,0,0,0,0.0878310057643651,0,0,0,0,0,0,0,-0.0165114953539447,0,-0.0358159692722413,0,0.135132189100359,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.0260963757774193,0,0,0,0,0,0,0,0.0731666653965426,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.161687650519192,0,0.365681170906521,0,0.010358937513946,0,0,0,0,0.0681852709790897,0,0,0,0,0,0,0,0,0.0992115648929229,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584118227739514,0,0,-0.0589102872729883,0.0797183144444855,0.0307682070481591,0,0,0,0,0,0,0,0,0,0,0,0,0.0122221786967514,0,0.0658838362618152,0,0,0,0,0.184398366395223,0,0,0,0.10523659881285,0,0,-0.169183734696635,0,0,0
X000001.CH.EQUITY,0,0.0688805966152354,0,0.0277173476495551,0.566061919134171,0,0,0,0,0,0,0,0,0,0,0.0589593161682283,0,0,0,0,0,0,0.0458704601059737,0,0,0,0.0404802020570503,-0.285145601370227,0.138157559082812,0,0.0377044029684656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748771745266187,0,0
X000002.CH.EQUITY,0,-0.0264699691743481,0,0,0.230997328001419,-0.267290306468708,0,0,0.185179397634737,0,0,0,0,0,0,-0.10773789866783,0,0,0,0,0,0,0,0,0,0,0,0.313555342757802,-0.133502194302605,-0.321759872106497,0,0.0666723399712984,0,0,0,0.0273416960846105,0,0,0,0,0,0,0.166037811877309,0,-0.0510671894725977,0,0,0,0,0,0.0357947824179321,-0.00430322162006154
X601328.CH.EQUITY,0,0.16652434286218,0,0.0642809448901061,0,0,0,0.086963317462769,0,0,0,0,0,0,0,0,0,0,0.218326977739665,0,0,0,0,0,0,0.0884977419150964,0,0,0,0,0,0.181319720720664,0,0,0,0,0.0878878537629536,0,0,0,0,0,0,0,0,0,0,0,0,0.0876329190883314,0,0
X601066.CH.EQUITY,0,0,0.00556321038917997,0,0,0,0.0220414856606368,0,0,0,0,0,0.633958005719676,0,0.0738790305446131,-0.0531340779627427,0,0,0,0,-0.0458196634827355,0,0.0443232283440794,0,0,0,0,0,0,0,0,0,0.0330359518511563,0,0,0,0,0,0.117184009315405,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.229647802866509,0,0.14534914563695,0,0.227705753656128,0,0,0,-0.100308644342014,0,0.129064678837063,0,0.238249988826304,0,0,0,0,0,0,0.165321831382281,0,0,0,0,0,0,0,0.0615926118975811,0,0,0,0,0,0,0,0,0.0398718624974521,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361156982318412
X600000.CH.EQUITY,0,0.17416122758066,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0259624502689201,0,0,0,0.405896407820302,0,0,0,0,0,0,0,0.00428879670109924,0,0,0,0,0,0,0.0541539330853816,0.0223038975712108,0,0,0,0.0196960738906265,0,0,0,0,0.0432803161615523,0,0,0.0513819031103766,0,0,0.0210716773213501,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.0708091767878667,-0.170803562075789,0.0576518239543275,0.011705292427582,0,0,0,0,0,-0.0113210430107388,0,0,0,0,0,0,0,0.0738043546919958,0,0,0.0166620144074442,0,-0.00590528870330191,0,0,0.0084210472402376,0,0,0,0,0,0.151711728936809,0,0,0.22637657518484,0.414902066221932,0,0,-0.634134176728219,0.0847892199066091,0,0,0,0,0,0.138364358339713,0
X601319.CH.EQUITY,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.339045745077673,0,0.155492187569613,0,0.0881053531837142,0,0,0,0,0,0,0,0,0,-0.023367804379629,0,0,0,0.218075486584727,0,0,0,0,0,0.118647406759354,0,0,-0.0340493531820876,0,0,0,0,0,0,-0.0446277153519597,-0.0568066017842236,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0774350593380522,0,0,0,0,0,0,0,0,0,-0.0350247056055481,0,0,0,0,0,0,-0.0586478154168295,0,0,0,0,-0.0285651035649443,0,0.635427113557946,0,-0.0289396851447465,0,0,0.0848598776968367,0,0,0.00935916988226483,0,0.105681281529068,0,0,0,0,0,0,0.0332100763140954,0
X1109.HK.EQUITY,0,0,0,0,0,0.0917700549590469,0,0,0,0.15108611539489,0,0,0,0.0654231879893695,0,0,0,0,0,0.0348389715061392,0,0,0,0,0,0,0,0,0,0.0134488414442779,0,0.102141506551145,0,0,0,0.10121243619654,0,0,0,0,0.124828987166339,0,0,0,0,0,-0.0399889117903249,-0.029731741815825,0.251216319770351,0,0,0
X601998.CH.EQUITY,0,0,0,0.183910477040671,0,0,0,0,0,0,0,0,0,0,0,0.228088152114608,0.21512049384179,0,0,0,0,0,0,0,0,0.117636641398026,0,0,0,0,0,0,0,0.0311649531805129,0,0,0,0,0,0.021286169496628,0,0.138423413665383,0,0,0,0,0.149734508240457,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,-0.017007792725095,0,0.0645499660885436,0,0.189768164243994,0.0835010940006789,0.0285690052092806,0,-0.271685370110324,0,0,0,0,0.204978803319837,0,0,0,0,0,0,0,0,0,0,0,0,0.234149061966485,0,0,0,0,0.14482083281028,0,-0.170844612188931,0,0,0.104976797026603,0,0.224973479590316,0,0,0,0,0,-0.0665802269614684,0,0,-0.00367272151326292
X600016.CH.EQUITY,0,0,0.194294267856139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681425453243677,0.125019140378434,0.0152394415205706,0,0,0.0903822490928177,0,0.732662661511508,0,0,0,0.0344362168900311,0,0,0,-0.37772689911397,0,0,0,0.405520672337943,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0.122442581320083,0,0,0,0,0.250583378140515,0,-0.2143630793028,0,0,0.0524013762207081,0,0,0,0,0,0,0,0,0,0,0.606045708636698,0,0,0,0,0,0,0,0,0,0,0.0932066290843182,0,0,0,0,-0.0621893911440834,0,0,0,0,-0.00976046446629434,0,0,0,0,-0.0343237357458609,0
X2007.HK.EQUITY,0,0.262658057714119,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.500708751872467,0,0,0,-0.0562541300751215,0,0,0,0,0,0,0,0,0,0.317025740518325,0,0.0886868502379641,0,0,0,0.346667149410742,0,0,-0.174668715753929,0,0,0,0,0,-0.11450685193962,0.278944119851775,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,-0.0762210975016035,-0.133309250010833,0.496648083350046,0,-0.237976457596208,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0107461196094181,0.121655049200001,0,0,0,0,0,0,0,0,0,0,-0.0316814674635752,0.0404898190455535,0,0,0,0,0,0,0.323126122120288,0.0954383502734783,0,0,0,-0.0183805867231579,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.192971705724616,0,0.0398470047568413,0,-0.160203855914923,0,-0.0806826908143931,0,0,0,0,0,0.120665221016211,0,0,0.320804598642213,0,0,0,0,0.203615400398124,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.101461960010797,-0.220923060704692,0,0,0,-0.0683623390228428,0,-0.0206408963264557,0,0,0.275650790971811,0
X601818.CH.EQUITY,0.172215087519957,0,0,0.0116959143946896,0,0.000302170975766499,0,0,0,0,0.0877145346202272,0.0276113927074712,0,0.0948135155299167,0,0,0,0.0227334034497706,0,0,0,0,0,0,0,0.0867753669391207,0,0,0,0,0,0,0,0.0696604033684633,0,0,0,0,0,0,0,0,0,0,0,0,0.308349913424048,0,-0.0151740991248744,0,0,-0.0104428972919885
X600048.CH.EQUITY,0,0,0,0,0.123024399917004,0,0,0,0,0.148456899454603,0,0,0,0,0.337050783143284,0,0,0,0.127201362489794,0,0,0,0,0,0,0,0,0.195643010826523,0.080909452419767,0,0,0,0,0,0,0.1220722640997,0,0,0,0,0,0,0,0,0.0712693631169878,0,0,0,0,0,0,0.222452930961597
X600999.CH.EQUITY,0,0,0,0,0,0.109458293668957,0,0,0,0.118463550856963,0.225248910342335,0.0921884467557072,0.374672610800912,0,0,0,0,0,0,0,0,0.104688911911809,0.0459324560693247,0,0,0,0,0,0,0,0,0,0,0.0875614328805901,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.00898675357310262,0,0,0,-0.0928549000350088,0,0,0,0
X601688.CH.EQUITY,0,0,0,-0.0251168597183908,-0.133216602245363,0,0,0,0,0,-0.0449161735808697,0,0,0,0,0,0,0,0,0,0,0.306528262744485,0,0,0,0.427385800630539,0,0,0,0,0,0,0.127061046632274,0,0.0647511637982383,-0.0625158765820279,0.215469537493486,0.105206986203139,0,0.0682796433260231,0,0,0,0,-0.0311725410360519,0,0,0,-0.0188139715447702,0,0,0.0305778606356103
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.265721292753383,0,0.0214138779503129,0,0,0.144998952478066,0,0,0,0.195112750000322,-0.0827987197763208,0,0,0,0,0,0,0,0,0,0.0277154496102679,0.265886683795066,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0134456493787946,0,0.0214917748479056,0,0
X267.HK.EQUITY,0.114421736141709,0,0,0,0,0,0.0762366060088214,0,0,0,0,0,0,0,0,0,0,0,0.107927573440615,0,0,0,0,0,0,0,0.141021858615496,0,0,0.103161534087349,0,0.0719179524646686,0,0,0,0,0,0.039646198420262,0,0,0,0,0,0,0,0,0,0,0.298597572756896,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0111890395030988,0,0.0347378556408918,0,0,0,0,0,0.133809466300827,0,0,0,0,0.202306915575285,0.094159336484828,0.069015730755286,0,0,0,-0.306628647483624,0,0,0.19064921897357,0.0663603429281527,0,0.130825493505,0.107524168400965,0,0,0,0,0,0,0,0.0800568771566323,0,0.0549904678388561,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.345772971232148,0,0,0,0,0,0,0,0,0,0,0,0.0444663256975374,0,0,0,0,-0.010555260690371,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0471114382008566,0.267632843727116,0.0510077389025425,0,0,0,0,0,0,0,0,0,0.242863736779738,0,0,0,0,-0.146316078263069,-0.0346056741571717
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.222353006787991,0.0207140332390771,0.0167146029307616,0,0,0,0,0,0.139321464440879,0,0,0,0,0,0,0,0,0,0,0.0944762304495002,0,0,0,0,0,0,0,0,0,0,0,-0.0116126923038408,0,0.664547164954624,0,0,0,0,0,0.00690481430912065,-0.132412881216726,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.0560773865869798,0,0,0,0,0,0,0,-0.0548443413796146,0,0,0.119773031644972,0,0.183641841138795,0,0,0,0,0.15718333043601,0,0,0.182782838199768,0,0,0,0.0565473531236372,0,6.93889390390723e-18,0,0,-0.302332804563499,0,0.0830798977610177,0,0.0989173575195335,0,0,0,0,0.0545452347494526,0.08295924341417,0,0,0
X12.HK.EQUITY,0,0,0,0,0.100049251676719,-0.313617994381581,0.171084598405454,0,-0.0909288951538427,-0.0960925339389012,0,0,0,0,-0.131331233386883,0,0.0802659724741132,0.20913399605452,0,0.0633573261295755,0,0,0,0,0,0,0,0.0932703730803003,0,0,0,0,0,0,0.0896714815859523,0,0,0,0,0.667966264611797,0,0,0,0,-0.123141799871638,0,0,0,0,0,0,0.0252195815967127
X000166.CH.EQUITY,0,0,0,0,0,0,0.171294051797986,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245598885535245,0.226053672720894,0,0,0,0,0,0,0,0,0,-0.0155298916589727,0.0051722920916944,0.150325010938162,0.0190112358240069,0,0.255691214240384,0,0.126010394852435,0,0,0,0,0.0379069757627705,0,0,0,0,0,0.331415351176486,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.105074823375367,0,0,0.0154542516300166,0,0,0,0.235566834749001,-0.240024662466669,0,-0.0320247641456378,0,0,0,0,0,0,0,0.0510205707937069,0,0,0,0.219218725568111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245865337196389,0.777056028235925,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137445812885636,0,0.172770267811365,0,0,0.072293561012443,0.119674638780594,0,0,0,0,0,0,0,0,0,0.088829774194771,0,0.151502013804316,0,0.117597166529103,0,0,0,0,0.219460311284366,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0.135638895185878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567397379692348,0,0.0350276242051988,0,0,0,0,0,0,-0.186924681034783,0,0,0,0.0909409676936638,0,0,0,0,0,0.624945212139603,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0.192370132247874,0,0,-0.1052117415112,0,0,0,0,0.0676631961804874,0.0743572873909097,0.288727232333167,0,0,0,0.105203681340586,0,0,0,0,0,0,0.0308671717809071,0,0,0.207043913289611,0,0,0.0744553265352834,0,0,0,0,0,0,0,0,0,0,0,0,-0.210312375900028,0.00880811685494263,0,0,0
X601229.CH.EQUITY,0,0,-0.235296066915028,0,0,0,0,0,0,-0.213121378297949,0,0.21790534037626,0,0,0,0,0,0,0,0,0.0813912111026253,0,0,0,0,0,0,0,0,0,0.420420157927058,0,0,0,0,0,0,0,0,0,0,0,-0.220900359237399,0,0,0,0,0,0,0.570891780211894,0,-0.191578238036153
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0262438350647702,0.0616402530275166,0,0,0,-0.0190164588814044,0,0,0,0,0,-0.0630942755693663,0,0,0,0,0,-0.0553478612948252,0,0.0237410489430831,0,0,0,0.164918141764289,0,0,0.24553165625337,0,0,0,0,0,0,0.714208893015132,0,0.00189149482943829,-0.0876070875999415,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065225913899015,0,0,0,-0.293793890870867,0,0.0392856036879626,0,0,0,0.00944190076150435,0,0,0,0,0,0,0,0,0.229867438705605,-0.0691366662350501,0,0,0,0,0,0.0108179433369995,0,0.33473552759778,0,0,3.46944695195361e-18,0,0,0,-0.00562540436704207
X601169.CH.EQUITY,0.00746568391199538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164958356928012,0,0,0,0,0.0821221547600915,0,0,0,0,0,0,0.0468392126866403,0,0.0596844269022895,0,0.0853613697429894,0,0,0,0,0,0,0.10263127832312,0,0,0,0,0.263003833922942,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0.176945433529281,0.230816968162711,0,0.11015030316049,0,0,-0.064304262956882,0,0,0,0,0,0,-0.307335669671683,0,0,0,0,0,0.336782110551241,0,0,0,0,0,0,0.147720081608924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225040374707611,0.152737955897092,0,0,0,0,0,0
CN210SLOPE,-0.123779648110813,0,0,0,0,-0.0255252076053799,0,0,0,-0.380851758353795,0,0,0,0,0.069652503799534,0,0,0,0,0,0,0,0.0896521149012406,-0.151861204712833,0,0,0,0.311083867444126,0,0,-0.204951390070841,0,0,0,0,0,0,0,0,-0.0168217405086694,0,0,0,0.570644302680375,0,0,-0.344158225874836,0,-0.345263383187233,0,-0.00910186096056186,0
