,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X16.HK.EQUITY,0,0,0,0.296439495951151,0,0,0,0,0,-0.0857081438024821,-0.0320941752216715,0,0,0,0,0,0,0.0649794698812003,0,0,0,0,0,0,0,0.332915743014172,0.0301158489744669,0,0,0,0,0.169693807210893,0,0.234482569680469,-0.0541281800018475,0,0,0,0,0,0,0.0659149280100841,0.0229016942698288,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.132494738906489,0,-0.178765920427225,0,0,0.0529180092135251,0,0,0,0,0.32334510668347,0,0,0.396022899576579,0,0,0.111200681119403,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.309078751528623,0,0,0,0.434700909116421,0,0,0,0,0,0,0,0,0,6.93889390390723e-18
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588726527696852,0,0,-0.191230054766508,0,0,0,0,0,0,0,0,0,0.0332729168087487,0,0,0,0,0,0,0,-0.146031354073709,0.229264093475057,0,0,0,0,0.315903857382819,0,-0.0374692977850112,1.38777878078145e-17,0.14620650904355,0,0,0,0,0.147125330368146,0,0.0327058315570979
X388.HK.EQUITY,0,0,0.101490974362406,0.21677011591917,0,0,0,0.256888788382831,0,0,0,0,0,0,0,0.0319297125427434,0,0.0815275727681074,0,0,0,0.0307468248455648,0,0,0,-1.73472347597681e-18,0,0.23058187718839,0,0,0,0,0,0,0,0.0020722807869814,0,0,0,0,0,0,0,0,0,0,0,0.0304114688836255,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.0743025192627258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00480422656862034,0.0328823073649654,0.0337879939900923,0,0,0,0.115010476010851,0,0,0,0,0,0,0,0,0,0.220999337494886,0,0.0988772800402161,0.206721545554061,0,-0.0892913932669432
X11.HK.EQUITY,0,0,0,0,0.147804335601062,0,0,0,0,0,0,0,0,0,0,0,0,0.0581936940088619,0,0,0,0,0,0,0,0.474476666442558,-0.0746962996969646,0,0,0,-0.0974663039897562,0,0.290361540149775,0,0,0,0,0.171599932275085,0,-0.0432694974491239,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.119475076123685,0.132506132247296,0,0,0,0,-0.0422069088407332,0,0,0,0,0,0,0.228563850193508,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.161373387357305,0,-0.0991791599342284,0,0,0.0604281627779074,0,-1.0842021724855e-19,0,0,0.245588789227536,0,0,0,0,0.027984061346426,0
X267.HK.EQUITY,0.233376937014876,0,0,0,0,0,0,0,0.0162698336324896,0,0.00777601572824245,0,0,0,0.0538080053926707,0.0524536224347084,0,0.055415136404455,0,0,0,0.549538627322257,0,0,0,0,0,0.279869229647726,0.0247984924490259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0831909883140182,0
X600016.CH.EQUITY,0,0.00819945902990336,0,0,0,0,0,0,0,0.0642728611792133,0,0.35695149430853,0.169612417727636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125229859268246,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.186585366436074,0.153270998956264,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0333516661255364,0.306569703735329,0,0,0.235531836666991,0,0,0,0,0,0,0,0,0.00607334670238464,0.0600842145503815,0,0,-0.000714668396769447,0.223335355764046,0,0,0,0,0,0,0,0,0,0.142960284600326,0,0,-0.104327488898407,0,0,0,0,0,0,0.106206901483922,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,-0.0239127272918002,0,0,0,0,0,0.0412429486653817,0,0,-0.227663119123097,0,0,0,0,0.183887000372671,0.00717591632149671,0,0,0,0,0,0,0,0,0,0,0,0.731538337127563,0,0,0,0,-0.166807504573321,0.148502084643392,0,0,0,0,0,0,-0.290313419388322,0,0,0,0,0,0.16076330573651,0,0,0,0,-0.198823226007499
X2007.HK.EQUITY,0,0,0,0,0,0.101038544660377,0,0.275887379776199,0,0.0291349242208332,0,0,0,0.0263233445203193,0,0,0.0314429812358429,0.0198240842419665,0,0,0,0,-0.0298145651923716,0,0,0,0.420831346005541,0,0,0,0,0,0.0380707211689076,0,0,0.0194801450909511,0,0.109559187045556,0,0,-0.0132391595714983,0,0,0,0,0,0,0.0653743921222002,0,0,-0.0938156703019065,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,-0.10470347667177,0,0,0,0,0,0.240616294483623,0,0,0,0,-0.0547266382940943,0,0,0.196882517679078,0,0,0,0,0,0,0,0.171624308526821,0,-0.0768193884904434,-0.0869808174331558,0,0.198744522201484,0,0,0,0,0.0376740362996319,-0.0125109389891479,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0386465154625814,0,0,0,0,0,0,-0.0235670064921735,0,0,0,0,0,0,-0.0174629282923176,0.119679843497846,0,0.0024081478540712,0.140092354800716,0,0,0.101768614466904,0,-0.199448784412931,0,0,0,0,0,0,0,0,0,0,0,-0.185348177349119,0,0,0,0,0,0,0,0,0,0,0.141437341796581,0.379918078786827,0.128207287086025,0
X600048.CH.EQUITY,0,0,0,0,0.273528697384407,0,0,-0.0942463816907679,-0.329251087665004,0,0,0,0,0.210853452987413,0,0,0.0214672739616764,0,0,0,0,0,0,-0.0232302549599585,0.0246370964550035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1810925708897,0,-0.0588845597676876,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0.115632863104985,0,0,0,0,0,0,0,0,0.106749856679967,0,0,0,0,0,0,0,0,0,0.0516907873015907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21470858589099,0,-0.113671592657912,0,0,0.336201224958845,0,0,0,0,0,0,0,-0.0677924624223026,-0.182905271813889
X601688.CH.EQUITY,0,0,0,0,0,0,0.167397033171502,0,-0.11587637213114,0,0,0,0,0,0,0,0,0,0,-0.0775240132533161,0.443522203081134,0,-0.570776390556663,0,0,-0.0700214529649601,0,0,0,0.0198552181820215,0,0,0,0.0233875777567841,0,0.142360355812456,0.385110438193039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165176646418822
X12.HK.EQUITY,0,0,0.108893231982773,0.127135515542774,0,0.0429436467760193,0,0.366277047780915,0,0,0.0758899722577662,0,0,0,-0.200807501810544,0,0.121695437886247,0.178464062812462,0,0.0749904091322543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194668512789358,0.17021179389648,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.323387472349615,0,0,0,0,0.167864567155429,-0.101660190763322,0,0,0,0,0,0,0.283167599709918,0,0,0,0,0,0,0,-0.0329526882473362,0,0,-0.0460302580070436,0,0,0,0,0,0,0,0,0,-0.0967231366887025,0,0,0,0,0.152959187643926,-0.0938392622112713,0.122001559088769,0,0,-0.0543479399905076,-0.274382177887293,0,0.0879476303712521,0,0.0552668650124935,-0.171590888118959
X001979.CH.EQUITY,0,0,0,0,0,0,-0.0251779986310787,0,-0.129270885022958,0,-0.0376330050075012,0,0,0.422677003686825,0,0,0,0,0.0313841595084024,0,0,0,0.405240004398973,0.0135589861458451,0,0,0,0.078048853825776,0,0.0384980288672261,0,0,0,0,0,0,0,0,0.259359338378947,0,0,0,0,0,0,0,0,0,0,0,-0.0306658207478603,-0.010380879933945
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0442142098126985,0.0424804445503484,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289993858678584,0.119994945148238,0,0,0,0,0.269571486148948,0,0,0,0,0,0,0.0458948718515697,0.401373267054104,0,0,0,0,0
X823.HK.EQUITY,0.14375249541301,0,0,0,0,0.038506416822971,0,0,0,-0.0420234171996862,0,0,0,0,0,0,0,0,0,0,0,0.379914842502646,-0.33467323867118,0,0,0,0,0,-0.0444024115637675,0,0.0330294903994802,0.25465910155828,0,0.0663653852008201,0,0,0,0,0,0,0.228946916378615,-0.203112996374281,0,0,-0.0818459902643786,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,-0.0428485138907301,0,0,-0.147757022448597,0.0129481865869849,0,0,0,0,0,0.210864084287097,0,-0.00246086851550517,0,0,0,0,0,-0.224141240724864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953716329852793,-0.0888152504645987,0,0.449627291676477,0,0,0,0,0.0729166716807436,0,0,0,0,0,0,0.196421412001543,0.346586093214258,0,0
X601229.CH.EQUITY,0.256442378226079,0,0.333349438123104,0.0485515730928036,0,0,0,0,0,0,0,0,0,0.0626687289524539,0,0.0940946085228844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10413903515844,0,0,0,0,0.0178108452768297,0,0,0,0,-0.0693124306317899,0,0,0,0,0,0,0.538693200169429,0,-0.0271261873730497,-0.033459869571501
X601336.CH.EQUITY,0,0.0567807444561285,0,-0.181610060035534,-0.10518812689223,0,0,0,0,0,0,0,0,0,0,0.0969527273397337,0,0,0.378109309427849,-0.0179606806073954,0,-0.0719966045403638,0,0,0,0,0,0,0,0,0.0548744482532838,0,0,0,0,0,0,0,0,0,0,0,0,0.152473228641026,0,0.50349257277246,0,0,0.0239905638958288,0,0,-0.222844596828924
X2882.TT.EQUITY,0,0,0,0,0,-0.068571718560936,8.67361737988404e-19,0,0.0164431693350296,0,0.0325856903135042,0,0,0,0,0.0663786992655662,0,0.0731421170608962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14068172614022,0,0,-0.0236173506656528,0,0,0,0,0,0,0,0,0,0,0,0,0.383273459433016,1.73472347597681e-18,0,0,0
X1997.HK.EQUITY,0.144689271123189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703158851012761,0,0,0.0842797228608459,0,0,0,0.0704174874967215,0,0,0,0,0,0,0,0.123510991588189,0,0.381230397960976,0,-0.240926418148154,0,0.051040009804521,0,0,0,0,0,-0.0248766857338438,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.0505903408790005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609753080765668,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116423340441672,0,0.0423139328275673,0,0.107708149707475,0,0,0.647953320231704,0,0.087750702111332
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.475919893450984,0.166659261646493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606546648732189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308056863650092,0,0,0,0,0.0187062471786965,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845349242469406,0,0.00278647100543505,0,-0.0468155996987367,0,0.233825627023506,0.0195017451942803,0,0,0,0,0,0,0,0,0.0988123397509804,0.0099665561180716,0.156780429936028,0,0,0,0.31689951219518,0,0,0.0655400499062693,0,0,0,-0.0106868931015046
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.170757523689226,0,0,0,0,0,0,-0.0451211454352988,0,0,0,0,0,0,0.291791590204615,0,0.113974068540352,-0.0614767708954133,-0.113998900486651,0,0,0.00774890039359409,0,0,0,0,0.669796007650992,0,0,0,0,0,0,0.106934477383,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.28032338325515,0,0,0,0,0,-0.0478998623827551,0,0.106162703227014,0,0.0621809663628167,0,0,0,-0.138888171065423,0,0,0,0,-0.013134446207204,0,0,0,0,0,0,-0.0568839644859307,0,0.0877273315703019,0,0,0,0,0,0,0,0,0.316366783325074,0,0,0.150405872501504,0.459971154536387,0,0,0,0,0,0,0,0,0,-0.119774998814316
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110987576984133,0.211762258589303,0,0,0,0,0.0455949066217423,0,0,-0.0343149081098604,0.488382101226766,0.085612523912887,0.180220385378058,-0.0109741422268544,0,0,0,0,0,-0.135226365332521,0,0.0570485352941105,0,-0.131295391076848
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128385795432585,-0.0467574808502468,0,0.0514110708801284,0,0,-3.46944695195361e-18,0.478393415704691,0,0,0,0,0,0,0,0,0.00190339550295804,0.0187894337304689,0,0,0,0,0.0497237462888949,0,0,0,0,0,-0.00363314408986469,0,0.258404003370384,0,0.049773157817456,0,0,4.33680868994202e-19,0,0.0151316729533243,0
VXFXI.INDEX,-0.292898378278042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773836285844333,-0.0310021796334838,0,0,0,0,0,0,0,0,-0.376542347470765,0,0,0.525858005266188,-0.0217675226463829,0,-0.415766127081385,0,0.581918069779486,0,0,0,0,0,0,0,0,0.401939837475559,0,-0.21379697160057,0,0,0,0,0,0.215430114666216
CN2YR,0.0587719032438481,0,0,0,0,0,0,0,0.221473613788624,0.00355088168926078,0,0,0,0.114306764241335,0,0,0,0,0,0,0,-0.174250623878266,0,0,0.069501299607678,0,0,0,0,-1.73472347597681e-18,0,-1.0842021724855e-19,0,0,0,0,0,-0.114286153697549,0,0,0,0,0,0,0,0,0.0612313208839643,0,0,0,0,0
