,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601658.CH.Equity,0,0,-3.46944695195361e-18,0.220344743232822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290425673956809,3.46944695195361e-18,0.00714477014367425,-0.0681565377232697,0,0,0,0,-0.0428948141479703,0,0,0,0,0.0529515115831955,0,0,0,0,0,0,0,0,0,0,0,0.289868954127932,0,0,0,0,0,0,0,0,0,-0.00625755430594038
X600030.CH.EQUITY,0,0,0,0,0,0,0.159298397037908,0,0,0.0140693227265037,0,0,0,0.0296388339682867,0,0,0.0764799692538998,0,0,0,0,0,0,0,0,0,0,0,0.107897296790188,0,0,0,0,0.661627353191223,0,0,0,0,0,-0.0298934608196745,0,0,0,0.0128859209338985,0.0118466185998912,-0.0210914143198526,0.00472045272645279,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.549460057414796,0,0,0,0,0.00139530501771097,0.0737490062127887,0,0,0,0.0513772879182961,0.088572544835015,0,0,0.0158018661275437,0,0,0,0.0412479080746757,0.0351279677023018,0,0.0980141034596164,0,0,0,0,0,0.061176005546746,0.0296332477692879,0,0,0,0,0,0,0,0,0,0,0,-0.0299547685089531,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.212817098489723,0.0105620689761297,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.327555964650775,0,0,0,0.00467909957666129,0,0,0,0,0,0,0,0,0,0,0.0259382144943417,0,0,0,0,0,0.248326300262122,0,0,0.0473566895006224,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.200182484917091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112256383154698,0,0,0,0.0296349510441342,0,0,-0.0108394814926643,0,0,0.0700795497937405,0,0.0592891702161095,0.0672711882729677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149794274281006,0,0,0,0,-0.0408561950782332,0
X600000.CH.EQUITY,0,0,0.209381140817144,0.133384074553243,0,0,0,0,0,-0.0407493103243144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106846420952968,0,0,0,0,0,0.170853917431742,0,-0.0557615324240428,0,0,0,0.67351792085041,0,0.246400061836827,0,0,0,0,0,0,0,0,0,0.198469529929404,0,0.0176054975124943,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.314177149752084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186554366204581,0,0,0,0,0,0.0259077310829936,0,0,0,-0.0299902034158731,0.3149629848301,0,0.0684346202232746,0.0774571152798583,0,0,0.0330080457469516,0,0,0,0.0649223992734302,0,0,0.0143814186396789,0
X601319.CH.EQUITY,0,0,0,0.166969441942454,0,0,0,0,0,-0.0135717722742296,0,0,0,0.00680793351120519,0.161931843780954,0.00705762083591739,0,0,0,0.121934622800153,0,0,0,0.028012962204456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145686004701085,0,0,0.319332605785826,0.0846551153974311,0,0,0,0,0,0,0.0978249187807918,0,-0.0627370331243043,0,-0.0789872482985757
X000001.CH.EQUITY,0,0.127544193800017,0,0,0.0640866066715907,0.169733307230589,0,0,0.0737482218334404,0,0,0,0.0382232353514453,0,0,0.111052516861463,0,0,0,0.0397643077828992,0.0986875332241235,0,0,0,0,0,0,0,0,0,0,0,0.131444798140834,0,0,0,0.0698419536450511,0.0433777508513115,0,0,0,0.00275124412367304,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.792414231240753,0,0,0,0,0,0,0.0225396852984238,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0426375375275876,0,0,0.161106422418031,0,0,0,0,0,0,0,0,0,0,0,0.0387020206450425,0,0,0,0,0.0907801181108258,0,0,-0.0993916284754508,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0998641515046544,0.24079052958128,0,0,0,0,0,0,0,0.0466976842941053,0,0,0,0,0.0743283361069274,0,0,0.208763977101656,0,0.11728111841207,0,0,0,0.0612633971642953,0,0,0,0,0.0369590205493929,0,0,0,0,0,0,0.020737456580164,0,-0.0764099924191018,0.113305575012022,0,0,0,0,0,0,-0.0824138176767543
X688.HK.EQUITY,0.14921342925485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137762074246735,0,0,0.617366785094668,0.0876854366732597,0,0,0,0,0,0,0,0,0,0,0,0.0530379174661416,0,-0.010254571413593,0,0,0.240637494156576,0,0.180093027415378,0,0,-0.0125881129503633
X600016.CH.EQUITY,0,0,0,0.00288161116782799,0,0,0,0,0,0,0,0,0.192983859069074,0.12842781042317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007796534549573,-6.93889390390723e-18,0.272381526551571,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304219227387082,-0.0032292756528017,0.302740266745713,0,0,0,0.087728382104854
X601998.CH.EQUITY,0.21856824306886,0,0,0,0.171033591035212,-0.04504967601809,0,0,0,0,0,0,0.431188824615515,0,0,0,-0.0102385755005915,0,0,0,0,0.00590607896600416,0,0,0,0,0,0,0,0,0,0,-0.0614815882948695,0,0,0.0247268517403453,0,0,0,0,0,0,0,0,0,0.10394439051085,0,0,0.26890669716284,-0.0178442846042203,-0.155341894523961,0.104043107843679,-3.46944695195361e-18
X11.HK.EQUITY,-0.119633199207697,0,0,0,0,0,0.137702682400828,0,0.321272819931712,-0.12056083422922,0,0,0,0,0,-0.0652242685340581,0,0,0,0.0135404748870549,0.252668192966937,0,0,0,0,0,0.187189438672771,0,0,0,0,0,0.104122836830824,0,0,0,0.0173423027229344,0,0.0328617584356313,0,0,0,0,0,0,0,0,0.0634683824653762,0,0,0.0616142895406498,0.0154022636498055,0
X1109.HK.EQUITY,0,0,0,0,0.0465640285726092,0.226758199370491,0,0,0.354505119054508,0.0151434581337328,0,0,0,0,0,0,0,0,0,0,0,0,0.0281371648753657,0,0,0,0,-0.0404535409352358,0,0,0,0,0.200056362329725,0,0,0.355467687593144,0,0,0,0,0,0,0,0,0,0,0,-0.0839012233159022,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0450719987028743,0,0,-0.0324872000778855,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.123021475996067,0,0,0,0.280646003741767,0,0,0,0,0.0100424763153343,0,0,0,0,0,-1.73472347597681e-18,0,0,0.114473774273864,0,0,0,0,0.0339028210990067,0.00400365782960907,0.487126715414158,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0189333442478797,0,0.29210448324955,0,0,0,0,0.251412614595679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680018714874563,0,-0.316982584561839,0,0,0,0,0,0,0.15571937400029,0,3.46944695195361e-18,0,0,0.171421585912141,0,0,0,0,-0.086992494494616
X2007.HK.EQUITY,0.0547006827509456,0,0,0,0,0.10273435737542,0,0.317378002988767,0.0467842831740367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020872466190086,0,0,0.141446928844596,0,0.094875392808755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187720281084416,0,0.133707902289889,0,0.00914849847906624,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0191883490105665,0.124568065345079,0.127382175062312,0,0,0,0,0,0,0,0,0,0,0,0.0179864483484957,0,0,0,0,0,0,0,0,0,0.0650462650578503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877589690420563,0,0.269045717304712,0,0,0,-0.0483457827524551,0
X600048.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0.136833839440175,0,0,0.00515351057351514,0,0,0.000331015201981085,0.424285337924015,0,0,0,0,0.0216871500322934,0,0,0.0996626715014937,0.0294006386612752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105418856354873,0,0,0,-0.0566610637028357,0,0,0,0,0,-0.043616217124077,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.230617055012458,0.0392296011070525,0.0220033713564859,0,0,0,0,-0.0309798884522622,0,0,0,0.031573773096034,0,0.076238414502084,0.066640466314539,0,0,0,0,0,0,0.0797971924553567,0,0,0,0,0,0.0475177602900719,0,0,0,0,0,0,0,0,0,0,0.145306233818934,0,0,0,0.0165705791790747,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.207276061559704,0,0,0,0,0,0,0,0,0,0.0539971397754656,0,0,0,0,0,0,0.16837892718573,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527922886894106,0.316344124732232,0,0,0.101163988724585,0,0,0,0,0,-0.106276092316582,0,0.190438202728833,0,0,0,0,0
X601688.CH.EQUITY,0.0160898216075097,0,0,0,0,0,0.0114571371977902,0.02016750321401,0,0,0,0.180706756575585,0,0,0,0,0,0,0,0,0,0.0618561665438834,-0.124264193273254,0,0,0,0,0,0,0,0,0,0,0,0.299681978698732,0,0,0,0.332462177315412,-0.0128611856864373,0,0,0,0.108269382162789,0,0,0,0.013143961565506,0.14833789743139,0,0,0.0411779972208635,0
X601211.CH.EQUITY,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0334370422904121,0,0,0,0,0.014382370179058,0.101801032605107,0,0.0559910617441621,0,0,0,0,0,0,0,0,0,0.270147056398294,0,0,0,0,0.13404287460034,0,0.208767397259821,0,0,0,0.035141801352048,0,0.121400917689727,0,0.0108811672912189,0,0,0,-0.0541684271315676
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0713235616516065,0,0,0,0,0,0,0,0,0,0,0.476829704424828,0,0,0,0.084681149647108,0,0.126033279890331,0,0.20722482850313,0,0,-0.0210679981180473,0,0,0,0,0,0,0,0,0,0,0,0,0.0912072996133767,0.186272140904247,0,0,0,0,-0.282068486286407,-0.0112052538272534,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246231379203125,0,0.455927694837488,0,0.0511191667472154,0,0,0.00280665228377888,0,0,0,0,0,0,0,0,0,0,0.0129264477453095,0,0,0,0,0,0,0,0,0.155997224735718,0,0,0,0.134953301633056,0,0,0,0.0797075794295303
X001979.CH.EQUITY,0,0,0,0,0.0487534276608671,0,0,0,0,0,0,0,0,0.0437459747441798,0.0399735447594029,0.627789040714356,0,0,0,0,0,0,0,0,0,0,0.161512585469261,0,0,-0.124866681227636,0.312810501482611,0,-0.247341863235204,0,0,-0.0961858129034826,0,0,0,0,0,0,0,0,0,0,0.0340135748971067,0,0,0,0,0.0253514197038166,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.00476993705029745,0,0,-0.0291532282978045,0,0.146258376128926,0,0,0,0,0.0971525956535867,0,0,0,0,0,0,0,0.138069619365749,0,0,0,0,0,0,0,0,0.536157310892205,0,0.0163479889964872,0.0705962218512499,0,0,0.0394127401733064,0,0,0,0,0,0,0,0,0.0236966479297055,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,-0.0588189521313337,0,0,-0.110372146117474,0,0,0,0,0,0.435288934349311,0.0266204352098513,0,0,0,0,0,0,0,-0.176405033419476,0,0,0,0,0.272062079509924,0,0,0,0,0,0,0,-0.577676697749437,4.33680868994202e-19,0,0,0,0,0,0,0,0.104381822316455,0,0,0,-0.162612089333344,0,0.34491958169725
X000166.CH.EQUITY,0,0,0,0,0.0463060994885478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953881067076031,0,0,0,0.00623565762108598,0,0,0.177564405024477,0,0.146439934928178,0,0.447249662164917,0,0,0,0,0,0.0634492646553467,0,0,0,0.0472510488937947,0,0,-0.0658953549442713,0
X2882.TT.EQUITY,0,0,0,0,0.0477262524033722,0,0.130638118181437,0,0.0745668691514409,0,0.240788228846409,0,0,0,-0.434065204116471,0,0,0,0,0.186207095840538,0,0.26442621256366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189270070653776,0,0,0,0,0,0,0,-0.215161032147045,0,0,0,0,0,0.521119732107155,-0.0329890137044921,-0.166585851443009,0
X12.HK.EQUITY,-0.201495519102863,0,-0.0533521667223556,0,0,0,0,0.255264346073945,0.00599328126591399,0,0.516268281268997,0,0,0,0,-0.0487576708649967,0,0,0,0,0.433314951610799,0.081842956330098,0,0,0.125317038171766,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131722762975685,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18
X601229.CH.EQUITY,0.812198262206385,0,0,-6.93889390390723e-18,0,1.73472347597681e-18,0,0,0.391385239073815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215529077105525,0,0,0,-0.233623603148384,0,0,0,0.182317997390977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105895938968611
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407379112599456,0,0,0,0,0,0,0,0,0,0,0.0444833333464183,0,0,0,0,0,0.0349194102017014,-0.175604939336155,0.157139402420834,0,0,0.172263717397414,0,0,0,0.124828846785894,0,0,0,0,0,0,0.106406944751376,0.191706220047273,0,0,0.0701057250694227,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0.0241597457291743,-0.0858967989542012,0,0,0,0,0,0,0,0,0,0,0,0.521367103222796,0,0,0,0,0,0.306439841912203,-0.0741816544733577,0.0589687856701803,0,0,0,-0.0898284219705856,0,0,0.0769575448038078,0.0823374424520146,0,0,0,0,0,0,0,0,0,0,0.137402076954251,0,0,0.0377772324866395,-0.130344108638258,0.0788801358893371
X002736.CH.EQUITY,0,0,0,0,0.169165549098935,0,0,0,0,0.0189690433891971,-0.0763263344661018,0.553692708182852,0,0.100269336616827,0,0,0,0,0,0,0,0,0,0,0,0.0678606379000554,0,0,0,0,0,0,0,0.25588681158583,0.0394811211631795,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0164659619012215,0,-0.160239291068706,0,-0.0324385998662986,0,0.0922697652574403,0
X2886.TT.EQUITY,0,0,0,0,0,0,0.0700345183456964,-1.73472347597681e-18,0,0.148116044677414,0,0,0,0,0,0,-0.370250650491287,0,0,0,-0.0689692020371648,0,0,0,0,0,0,0.0777769157382942,0.0454410915344763,0.171698258880088,0,0,-1.73472347597681e-18,0,0,0,0.319290137476747,0,0,0,0,0.18280516773068,0,0,0.0248171000399546,0,0,0,0,0.308346306727093,0.0607533374059497,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420832936564232,0,0,0.0183627711613516,0,0.257059461867637,0,0,0,0,0.0290995130533727,0.0214027153055303,0,0,0,-0.13644827698806,0.293192502363522,0.0551267059002145,0,0,0,0,0.03488136116554,0.043148310678142,0,0,0.0619341269806966,0,0,0,0,0,0,-0.0250614463535114,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00981865900984608,0,0,0,0.0402747481262225,0,0.226983684833983,0,0,0,0.0215963540892055,-0.0420475820692573,0,0,0,-0.0793018510380802,0,0,0,0,-0.0364505528194625,0,0,0,0,0,0.789259744779373,0,0,0,0,0.0140112832855137,0.108502478220232,0,0,0,-0.083894180616966,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0.242185632706013,-0.0705469405372485,0,0,-0.174000985231379,0,0,-0.143649653072986,0,0,0,0,0,0,0.0926978019078546,0,0,0,0,0,0,0,0,0,0,0,0,-0.382926964395089,0.0325798616540155,0,0,0,0,0,0,0.0983889320590456,0,0.145770688501614,0,0.442712516774189,0,0,0,0.224654362023677,0
CN2YR,0,0,0,0,0,0,0,0.240678622126686,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135353861028121,0,-0.0340660154431749,0,0,0,0,0,-0.00422773653948553,0,0,0,0,0,0,0.23010768957053,-0.00103374334073589,0,0,0,-0.0502389552010579,0,0,0,0,0,0.0202404154986215,0,0,0,0,-0.571411804857182
CN210SLOPE,0,0,0,0,0,0,0,0,0.159647417365943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242347509514476,0,0,0,0,0.10062753090289,0,0,0.0772084912095231,0,-0.0816270073325583,0,0,-0.0603442080736237,0.0192001412193286,0,0,0,0,0,-0.59292190315638,0
