,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601658.CH.Equity,0,0,0,0,0.270479825715099,0,0,0,-0.126663922125213,0.193404398226384,0,0,0.24501566172686,0,0,0.165475829812751,0.368977287773884,0,0,0,0,0.179730053518571,0,0,0,0,-0.0938427790360011,0,0,0,-0.420900716119629,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225349265623395
X388.HK.EQUITY,0,0,-0.0347024845854817,-0.109925453170876,0,0,0.131656451583803,0,0,0,0,0,0,0,0,-0.127898220910996,0,0,0,0,-0.1109437073901,0.545134076028348,0,0,0,0,0.177897089942792,0,0,0,0,0,-0.0307104966404267,0,0,0,0,0,0.0954110973322283,0,0,0.133860158378761,0.029691085524663,0,0,0,0,0,0,0,0.123050092763793,0,0
X000001.CH.EQUITY,0,0.131977151968011,0,0.163073145084931,0.143858610531275,0,0,0,0,0.390500587615997,0.0440399192890954,0.0459557657693141,0,0,0,0,0,0,0,0,0,0,0.377854418445546,0,0,0,0.0975288311873357,0,0,0,-0.0605832440637487,-0.0913716468324957,-0.163735409293062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123083068545395,0,0,-0.0390530379849183
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0505481999026244,0,0,0,0,0,0,0.409583221877482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246220620340435,0.0160881736474822,0.194827726792368,0.095183173478785,0,0,0,0,0.2125333011785,0,0.0600669117056846,0.0471376296076502,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.0998867013421203,0,-0.0100884352106308,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157918044695035,0,0,0,0,0.241690439126729,0,0,0,0.411256284449001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106248413620814,-0.0157489358699327
X601601.CH.EQUITY,0,0.0429686127144921,0,0,0,0,0,0,0.012953265942238,0,0,-0.0435666578813362,0.359035049841015,0,0,0,0,0.214616411331556,0,0,0,0,0,0,0.106498506572382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569224722955421,0.0656653799060399,0,0,0,0,-0.0271848116146535
X601328.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0.0396291295241028,0.0142806541829176,0,0,0.117785887327428,0,0,0,0,0.0670663620230313,0,0.339658802195865,0,0,0,0,0,3.46944695195361e-18,0,0.127909637314114,0,0,0,0,0,0,0,0,0,0.0552916922691158,0,0,0,0,0,0,0.0621015877684525,0,0,0,0,0.0524860295198386,0,0,0,0,0
X600000.CH.EQUITY,0,0.116281415876624,0,0.0387608855533035,0,0,0,0,0,0,0,0,0,0,0,0,0.435728905552821,0,0,0,0,0,0,0.030506997394364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445184200494886,0,0,0,0,0,0,0.0838024688454711,0,0,0,0.00533046149332416,0.0315633813825343,0,0,0
X601066.CH.EQUITY,0,0,0.0494068812985897,0,0,0,0,0,0,0,0,-0.00191186141932127,0,0.736073629165117,0.0716012397640445,0,0,0,0,0,0,0,0,0,-0.0327407195007352,0,-0.0926743670944512,0,0.0609086716652948,0,0,0,0,0,0,0,0,0,0.136523175098191,0,0,0.0099304356534158,0,0.0188554635556918,0,0,0,-0.12860574223715,0,0,-0.00441631314806312,0.124261927797425,0
X601319.CH.EQUITY,0,0.0317332395357465,0,0.0123345666472213,0,0,0,0,0,0,0,0,0.109936631178944,0,0,0,0,0,0,0,-0.0366441272885823,0,0,0,0,0,0,0.0162844177857938,0,0,0,0,0,0,0.360071758078869,0.131566015986314,0,0,0,0,0,0.0378093435775525,0,0.0258005872754533,0,0,0.392881886980009,0,0,0,0.0474148248673656,0,0
X16.HK.EQUITY,0,0,0,0,0,0.0695627290136626,0,0.0732400751755615,0,-0.0577797118135088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239985670325179,0,0,0.0588533154118766,0,0,0,0,0,0,0.240492826851061,0.129264170313152,0,0,-0.0258495360611024,-0.533328973705292,0.0668516214386982,0,0.120338085332585,0,-0.0799426500615278,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0656593063073902,0,0.263569212155846,0,0,0,0,0.108198474706537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0240859880947395,0,0.347318622740848,0.232866331301204,-0.0262568340918377,0,0,0,0,0,0.00988538243714873,-0.0440396554606705
X002142.CH.EQUITY,0,0,0,0.382240791484091,0,0,0,0,0,0.0041420366577143,0,0,0.108161510954984,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0732130346265832,0,0,0,-0.0229833200021952,3.46944695195361e-18,-0.0086297190063739,0.0277463024520697,0,0.23614546145337,0,0,0,0,0,-0.018762298323443,0,-0.0398522311293575,0,0,0,0.101766504515845,0,0,0,0,0,0.0815682434961413
X601998.CH.EQUITY,0,0,0,0.0192880082956688,0.3633640371092,0,0.0989159528473272,0.0298942790741628,0,0,0,0,0,0,0.241545421211993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344634765929063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229989391643722,0,0,0
X2388.HK.EQUITY,0,-0.0279440058677523,0,0,0,0,0,0,0.0518119792171465,0,0.191978623206547,0,0,0,0.0256534116322646,0,0,0,0,0,0.0354889541648013,0,0,0,0,0,0.415208864327047,0,0,0,0,0,0,0,-0.132855298640564,0,0,0.0315669541736783,0,0,0,0,0,-0.137651277825037,0,0,0,0.364531383330222,0,0,0,-0.107469420387033,-0.123019799020628
X600016.CH.EQUITY,0,0,0.213406462139803,0,0,0,0,0,0,0.0262392518656218,0,0,0,0,0,0,0.0316411259470192,0,0,0.109038449078309,-6.93889390390723e-18,0,0,0.131906605964321,0,0,-0.0809319849368111,0.0710428817896684,0.140034746309376,0.042857222605922,0,0.117449201509934,0,0.579237095943861,0,0,0,0,0,0,0,-0.501412215089003,0,0,0,0,0,0.189171716049604,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.12246398105778,0.0135604464209529,0,0.0392561284281197,0.579590824073462,0,0,0.0709399301357532,0,0,0,0,0,0,0,0,0,0,0,0,0.254434617927412,0,0,0,0,0,0,0,0.102627579374878,0,0,0,0,0.0698375507208633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043598422287828,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0153886370193109,0,0,0.597720282796804,0,0,0,-0.140879367625777,0.0433049807964356,-0.0429079474597848,0,0.0632446855215838,0,0,0.0325066338578729,0,0,-0.011331279179972,0,0,0,0,0,0.19320776482218,0,0,0.258629440372841,-0.026125353792148,0,0,0,0,0,0,0,0,0.169036299603224,0,0,0,0,0.169616698609011
X601818.CH.EQUITY,-0.209295395185223,0,0,0,0,0.0128650674163865,0,0,0,0.213762257812235,0.0840962386963911,-0.0415894459475327,0,0,0,0.07966974154425,0,0,0,0,0,0,0.155033352037147,0.417104160633805,0,0,0,0,0,0,0,0.143377115288341,0,0,0,0,0,0,0,0,0,0,0.119161796346058,0,0,0,0.110713425391275,0.0696673414846695,0,0.00991756055818086,0,-0.121959173582699,0
X1109.HK.EQUITY,0,-0.186074662811786,0,0,0,0.119609704653935,0,0,0,0,0,0,0,0.0295128078169182,-1.73472347597681e-18,0,0,0,0,0,0.0837253813810588,0.170243957446689,0.207468262543936,0,0.108038114525996,0,0,0,0,0,0,0,0.198472629082114,0,0,0.00117795805981573,0,0,0,0.182270661943671,0,0,0,0,0,0,0,0,0,0,0,0,0.0181416960213112
X600999.CH.EQUITY,0,0,0,0.149411078362697,0,0,0.0813773056296463,0,0,0,-0.0155463610282545,0,-8.67361737988404e-19,0.37506498108302,0,0,0,0,0,0,0,0.295335108504478,0,0,0,0,0,0,0,0,0,0,0,0,0.0672317113784533,-0.108597897526046,0,0,0,0,-0.0255370337634271,0,0,0,0,0,0.12171054138676,0,0,0,0,-0.157625346905239,0.0437986595253356
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.107217131021385,0,0,0,0,0,0,0,-0.102290304474951,0,0,0,0,0,0,0.0175710045763319,0,0,0,0,0.0909645655364895,0,0,0,0,0.380597521672332,0,0,0,-0.155744632909636,0.0288165771758284,-0.0286101091962569,0,0,0,0,0,0,0,0,0.287999809694373,0,0,0,0.406333741006542,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0493646553235024,0,0,0,0,0,0,0,0,0,0,0.0880115606001391,0,0.0785729416443354,0,0,0,0.119565161502697,-0.177585734519417,0,0.291618923550799,0,0.463113795028626,0,0,0,0,0,0,0,0,0,-0.145410418315181,-0.15170246296694,0,0,0,0,0,0,0,0,-0.131249668660608,0
X601688.CH.EQUITY,0,0,0,-0.10648350213405,0,0.0613033116868126,0,0,0,0,0,0,0,0.295423924035052,0,0,0,0,0,0,0,0,0,0,0,0.335875745430248,0,0,0,0.0257309574620695,0,0,0,0,0.0800087198896035,0.360031561992984,0,0,0,0,0,0,-0.0151156524616748,0,0,0,0,0,0,-0.152741633432882,0,0,0.0303184037228429
X601336.CH.EQUITY,0,0,0,0,0,0.572274922992696,0,0,0,0,-0.0288358419718735,0,0,0,0,0.112598638396817,0,0,0,0.0777685673345489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462607911935898,0,0,0,0,0,0,0,0,0,0.171880929845614,0,0,-0.113772131997491,0,-0.0820159623332937
X601211.CH.EQUITY,0,0,0,0.125015164463943,0,0.0238872711499706,0.0509340247171761,0,0,0,0,0,0,0.285151617385344,0,-6.93889390390723e-18,0.0718984466010557,0,0,0,0,0,0,0.00691079126898748,0,0.0250831052944808,0,0,0,0.0620267123271415,0,0,0,0.275768218657063,0,0,0,0,0,0,0,0.103870789671602,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0.162998145194777,0,0,-0.0208264252654947,0,0,0,0,0,0,0,0,0.0159360934397669,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00950779687337036,0,-0.00916765463693876,0,0,0,0,0,0,0,0,0,0,0,0,0.00862237779008612,0.335268362041681,0,0,0.0439569715011399,0,0.164510659843037,0,0,0,0
X267.HK.EQUITY,0.0689289710868515,0,0,0,0,0,0.00574140933046027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.228079491480086,0.226643824979209,0,0,-0.0919973162573356,0,0.0608908666640291,0,0,0,0,0,0,0.0682946423130221,0.25929265797151,0,0,0,0,0.0372978178039937,0,0,0,0.121872804862245,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04347673310894,0,0,0,0.139809672483591,0,0,0,0,0,0,0,0,0.0471715839579246,0,0,0,0,0,0,0,0,0,0,0,-0.117077165692631,0,0.218945094137827,0,0.28881084602167,0,-0.317395607698841,0,0,0,0,0,0,0.0435325694540246
X1113.HK.EQUITY,0,0,0,0,0,0,0.215070698082932,0,0.109431274466386,0,0,0,0,-0.158712725883202,0,-0.0425164018129785,0,0,0,0,0,0,0,0,0.095435677416176,0,0,0,0,0,-0.0394722201574522,0,0,0,0,0,0,0,0,0,0,0,0.0893182690704415,0,0,0.152420458133923,0,0,0,0.151321731604909,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0.0569150134857306,0,-0.00110857356305937,0,0,-8.67361737988404e-19,0,0,-0.220452135393319,0.0805064167760967,0,-1.38777878078145e-17,0,0,0,0,0,0,0.379212756757727,0,0,0,0,-0.130493193720039,-0.182959868938997,0,0,0,0,0,0,0,0,0.331827786992585,0,0,0,0,0,-6.93889390390723e-18,0,-0.0669859172664781,0,0,0,0,0.014895634519914
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170862831468859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278495865462411,0.047368394663534,0,0.254748102043225,0,0,0,0,0.325862669868641,0.0826119747269372,0,0,0,0.196845313226258,-0.181083284608995,0,0,0
X2882.TT.EQUITY,0,3.46944695195361e-18,0,0,0,0,0.172757299521893,-0.207448373988589,0,0,0,0.0867959342168886,0,0,-0.0255639775154633,0,0.267081874003589,0,-0.0584637639325422,0,0,0,0,0,0,0,0.0147713614249616,0,0,0,0,0,0,0,0,0,0,0.178844975761196,0,0,-0.0476381497120036,0,0,0,0,0,0,0,0,0.710536628091753,0,-0.0539134694673973,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199481179390427,0,0,0,0,0,0,0,0.0392441719296867,0,0,0,0,0,0.0739250682697936,0,0,0.216363692097631,0,0,0.0411292183429186,0,0.22375055247492,0,0,0.040830250205359,0,0,0.0365553439040634,0,0,0,0,0,0.0308833712110482,0,0,0,0,0.0244365342454948
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00899699946845079,0,0,0.00832746303746845,0,0,0,0.136993906002738,0,0,0.434284594371445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303983240092827,0,0,0,0,0,0,0,0,0,0,0,-0.0534152300351753,0,-0.0799272322506793,0.0242309519520447,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.00320295784214081,0.0598874841176568,0,0,0,0,-0.0131363919725316,0,0,0,0,0.33767066768802,0,0.0581914390162282,0,-0.0107011336893197,0,0,0,0,0,-0.100984221827626,-0.278572128629861,0,-0.250002363808,0,0,0.0281254168652645,0.166530799354677,0,0,0.340999993246516,0,0.0746474237622452,0,0,0,0,0.16332408583052,0,0,0,-0.310919545476171,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.0422341166027903,0,0,-0.210743359959629,0,0,0,0,0,0,0.10328851471489,0.300535049088012,0,0,0.140106256772118,0,0,0,0,0,0.347879401222681,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06780157207284,0,0,0,0,0,0.169522221241978,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0.0645190375821629,0,0.219582333456486,0,0,0,0,0,0.25916907121822,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0448552355044569,0,0,0.163085196830218,0,0.0496122996549264,0,0,-0.00638539309820131,0.0201923058916295,0,0,0,0,0,0,0.297640280959137,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.135493997053741,0,0,0
X601169.CH.EQUITY,0.0375409808271246,0,0,0,0,0,0,0,0,0.0599488442569034,0,0,0,0,0,0,0.207619283230767,0.0587130645285255,0,0,0,0,0,0.0373859479032677,0,0,0,0,0.105363485236201,0,0.0400430141791413,0,0,0,0,0,0,0,0,0,0,0.125891362162828,0,0,0,-0.00696568064270887,0.228422755137366,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0472868353746029,0,0,0,0,0,0,0,0,0,0,-0.023799438938456,0,0,0.116836705134083,0,0,0.0205376045200334,0,0,0,0,0,0,0,0,0,0,0.165337617834589,0,0,0,0,0.513802420907846,0,0.0571085014243394,0,0,-0.0733501916791858,0,0,0,0.0743059636109135,0
FXI.US.EQUITY,-0.356857004096906,0,0,-0.00153025192918156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.385735213961665,0,0,0,0,0.284937743338504,0,0,0,-0.0408880313091636,0,0,0,0,0,0,0,0,0,0.050604628858789,0,0,0,0,0,0,0.0880276233768682,0,0,0,0.266407434124414,0
CN2YR,0,0,0.207209497898298,0,0,0,0,-0.0548884396424614,0,0,0,-0.160319309296655,0,0,0,0,-0.255980476646054,0,0,0,0,0,0,0,0,-0.16439104385148,0,0,0,0,-0.194743944217617,0,0,0,0.00959099797183238,0,0,0.165794833488318,0.134436798465861,0,0.0442466293168959,0.330301654275143,0,0,0,0,0,0,0,0,0.0958977160473508,0,-0.704914668332655
CN210SLOPE,0,0,0,0.0936332493616353,0,0,0,0,0,0,0,-0.116605960844384,0,0,0.254330568093286,0,0,0,0.0891404883030804,0,0,0,0.106801586418715,0,0,0,0,0,0,0,0.574599113842038,0.117169545913313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.814730137405889,0,0,0,0.155158565128701,-0.0483644914096494,0
