,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X600030.CH.EQUITY,0,0,0,0,0.0424438868664018,0,0,-0.00476001000234686,-0.00745344452808718,0.0971560726502486,0.0399015446306411,0,0.373903863268267,0,0,0,0,0,0,0,-0.0453438050476444,0,0,0,0.0117613274627296,0,0,0,0,0,0,0,0,-0.0187258448970288,0,0.11347958767734,0,0,0,0.161966570124959,0.0294963938190287,0,0,0.0743249913120037,0,0,0,0.188465000989382,0,0,0,0,0.0965780268984002
X601066.CH.EQUITY,0,0,0,0,-0.130547001722166,0,0,0.132149961889023,0,0,0,0.822372599964102,0,0,0.021923003161325,0,0,0,0,-0.000344374125615818,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0727229372665218,0,0,0,0,0,0,0,0,0,0.118602374204646,0,0,0,0,0,0,0,0.0180588296848311,-0.011448711617005,0,-0.0297026814899181,0,0
X601166.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.106835536039223,0.304851469906185,0.00760892792037796,0,0,0.0466149721806507,0,0,0,0,0,0.0462543791567188,0,0,0,0,0,0.0719828947706902,0.0208033465513338,0,0,0,0,0,0,0,0.102382423081889,0,0,0,0,0,0.0498856794243282,0.023994710641365,0,0,0,0,0,0,0,0,-0.0403991726738741,0,0.309947847001362,0,0,0.019365244803047
X000002.CH.EQUITY,0,0,0.0197433193299998,0.198432082419606,-0.0470960359524561,0,0,0,0,0.0118425302726158,0,0,0.159710840655358,0.103968362474426,0,0,0,0,0,0,0,0.0163978905337289,0,0,0,0,0,-0.0645364338630784,-0.0353376830313385,0,0,0,0,0,-0.114149799325393,0.115574660229247,0,0,0,0,0,0,0,0.280655430526535,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.00882944940823439,0,0,0.265940399419826,0,0,0,0,0,0,0,0.0433835824893902,0,0,0,0,0.0660619558014496,0,0,0,0,0,0.330613529078645,0,-0.0538863052155221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115741232977492,0,0,0,0,0.113347708710546,0,0,0,0,0.00713179421530281,0,0,0
X600000.CH.EQUITY,0,0,0.112564643788043,0.230642277546611,0,0.149400309039017,0,0,0,-0.0243726893139525,0,0,0,0,0,0,0,0,0.0013393207263,0,0,-0.0740923102419564,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0482263260437872,0,0,0,0.29030374374253,0,0,0,0,0,0,0.714509702237944,0,0,0,0,0,0,0.0842315796427602,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.366697086839511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973754327793015,0.0215064760972194,0,0,0,0,0.0101942170520093,0,0,0.0903634577147239,0,-0.14515614761128,0,0,0,0,0,0,0,0,0.300022553122895,0,0.0906149090616871,0,0.0316940540609271,0,0,0,0,0,0,0,-0.138075910816587,0
X601319.CH.EQUITY,0,0,0,0.176676108292738,0,0,0,-0.112592806281079,0,0,0,0.0882258138373474,0,0,0.346458364526815,0,0,0,0,0.0699997295945033,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0671211857695086,0,0,0,0,0,0,0,0.0536220298024995,0,0,0,0.0324700153865958,0,-0.0251288828923272,0,0.050642676669666,-0.0038459448749956,0.154766408880314,0,0,0,-0.0623823613155757,0,0
X601601.CH.EQUITY,0,0,0,0,0.271515582943651,0.019130548787191,0,0,0,0,0,0,0,0,0,0,0,0.037164109022085,0.554767489920519,0,0,0,0,0,0,0.0237473414444442,0,0.18109591884026,0.108493190982905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280025056121588,0,0,0,-0.0879427446472697,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0881616254795571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414390069965231,0,0,0,0,0,0,0,0.0387276388597049,0,0,0,-0.0367085551029893,0.112398012598076,0,0,0,0.037427815661742,0,0,0.29455169056435,0,-0.04605675426418,0,0,0,0,-0.0551777286975969
X1109.HK.EQUITY,0,0,0,0,0,0.233182823677652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579423360153019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106213841220112,0,0.0234487992755528,0,0,0.0884878248216839,0,0,-0.0164251839370439,0.0112518540446459,0,0,0
X600016.CH.EQUITY,0,0,0,0.0438342026704263,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0805808189039089,0,0.1112549436843,0,0,0,0,0,0,0,0,0,0,0.0704663830971194,0,0.0291599020517992,0,0.0210100905389836,0.203092092877146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682771237743295,0,0,0,0,0,0
X601998.CH.EQUITY,0.223833029251529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242691918948591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538270795798102,0,0,0,0,0.252467749719791,0,0,0.487020083518997,-0.064458240154059,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.288129375509873,0,0,0,0,0,0,0,0,0,0,0,-0.086621209563382,0,0,0,0,0,0,0,0,-0.0415257899345559,0,0.269099077199023,0,0.0452456197316707,0.0839392226600314,0,0.00839044832528996,0.0124936999176497,0,0.112557301073333,0,0,0.00438068586208271,0,0,0.0172675146419954,0.236795622622846,0,0.0559383130657732,-0.0589550399926694,0,0
X688.HK.EQUITY,0.294663682643641,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0343312989050581,0,0,0,0,0,0,0.399840602962723,0.0111406863127028,0,0,0,0,0,0.0521399794924421,1.73472347597681e-18,0,0.292101634263637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127720437418476,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.00455158514556429,0.0362088823632129,0,0,0,-0.167688254553951,0,0,0,0.0589069995764155,0,0,0,0,0,0,0,0,0,0,0.410416097563731,0,0,0,0,0,0.0810890586514935,0,0,0,0,0.148896876247558,0,0,-0.047715583551031,0.161187257190437,0,0.148695079047285,0.273810655601015,0,0,0,0,-0.0110332513651619,-0.203729782924316,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0463701405582952,0.419100525974618,0,0,0.13187954025727,0,0,0,0,0,0.00509493512514458,0.00250825310990376,0.0469221713528049,0.0631540753619813,0.0364246057543242,0,-0.193603035022035,0,0.0190787071306148,0.180812665239036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00382041248184397,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.198015073519851,0,-0.288742466496357,0,0,0,0,0,0,0,0,0,0.239302860366051,0,0,0,0,0.0688002193246619,0,0,0,0,0,0,0.432362285786144,0,0,0,0,0,0,0,0.0737660200935719,0,0,0,0.166505833086524,0,0,0,0,0,0,0.0877987795018302,0,0.0705781565867658,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0153944646500563,0,0,0,0.716682796665877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105160280989903,0,0,0,0,0,0,0,0,0,0,0.0848438593754045,0,0,0,0,0,0,0,0,-0.0839248528832444,0,0
X2007.HK.EQUITY,0,0,0.0104648394013783,0,0,0.0722329751972986,0,0.164494437773884,0,0.0625387944532685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194415489941036,0,0,0,0.0360030157249356,0,0,0,0.295582498601073,0,0,0,0,0,0,0,0,0,0,0,0.0951718332963826,0,0.0641546402282483,-0.102105202372275,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.22446580937454,0,0,0.104122648319543,0,0,0,0,0,0,0,0,0,0.0968996434446099,0,0,0,0,0,0,0,0.00626589371686862,0,0,0,0,0,0,0,0,0.147272453101053,0,0,0,0,0,0,0,0,0,0,0,0,0.0609388210360038,0.0946186191760396,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0148767620218195,0,0,0,0.223645090684902,0,0,0,0,0,0,0,0,0.0154037347952239,0,0,0,0.135531951598373,0.0103981664319494,0,0,0,0,0,0,0,0,0,0.215952978009239,0.158585999798946,0,0.0799735860111701,0,0,0,0,0,0.00350125278823255,0,0.151735625719377,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0404217568766663,0,0,0.222863091276959,0,0,0,0,0,0,0,0,0.09987893289708,0,0,0,0.0737744066866524,0.113051284553458,0,0.100528111783849,0,0.211252208804037,0.0905687518380039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116281822723211,0,-0.0670750840746896,0,0,0,-0.117379526334619,-0.178968575827816
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288079740943327,0,0,0,0,0,0,0,0.176404105970767,0,0,-0.524905086713915,0,0,0,0,0,0.0698535797286389,0,0.0263141777122109,0,0,0,0,0,-0.414444631052904,0,0,0,0,0,0,0,0,-0.110480913982344,-0.108917370160642,0.20483219613809
X600837.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0136130143098023,0.252726722024321,0,0,0,0,0,0,0,0.0167615869618457,0.0547337507458955,0,0,0,0.0209742167207411,0,0,0.00633176001246106,0,0,0,0,0.439051808159079,0,0.0685692705553889,0,0,0,0,-0.0540024989931954,0.162010292801327,0,0,0,0,0,0,0.0331376997800313,0,0,0,0.0959140676172189,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0378160824349116,0,-0.0639384423431007,0,0,0,0,0,0,0,0,0,0.136916510878949,0,0,0,0,0,0.139429296964959,0,0,-0.0863142060131955,0,0,0,0,0.277572310145743,0,0.0654197639313377,0,0,0,0,0.0698909266025134,0.0427832092236481,0,0,0,0,0,0,0.0281284941259291,0,0,-0.00781877929799286,0,0
X601336.CH.EQUITY,0,0.232788923904338,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.00383978922375441,0,0.27404551473286,0,-0.0847229157764592,0,0,0.0453525225546281,0,0,0,0,0,0,0,0.267268072760179,0,0,0,0,0,0.0881022849440222,0,0,0,0,0,0,0,0,0.0904922384265935,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.410381950539189,0,0,0,0,0,0,0,0,0,0,0,0.0363613867832235,0.140763979145164,0,0,0,0,0.12246440924868,0,-0.0143191123695954,0,0,0,0,0,0,0,0.183204573331607,0,0,-0.0641450824046224,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.0648940205442611,0,0,0,-0.00830028630087636,0,0,0.185407002980479,0.027479858530899,0,0,0.0818399913983494,0,1.0842021724855e-19,0,0,0,0.106259180210687,0,0.0934534417231358,0,0,0,0,0.097525121782428,0,0,0,0,0,0,0,0.065461511802027,0,0,0,0.315269977638243,0,0,0,0,0,0,0.182535543970792,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.0740972250255848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534817996628549,0,0,0,0,0,0.0848269310087355,0,0,0,0,0,0,0,0,0,0,0,0.14524871126085,0.130103144502119,0,0.0340232561755347,0,0,0,0,0,0,0,0.114759568921395,0.155965383653435,0.0329479045369062,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,-0.0195015546558975,0,-0.0352333157170132,0,0,0,0,0,0.0479578677041218,0.690043838831756,0,0,0,0,-0.00527657619203035,0,0,0,0,-0.00305566035279321,0,-0.117492470178125,0,0,0,0,0,0,0.0431334183681818,0,-0.0363067939209353,0,0,0,0,0,0,0.0074268135008754,0,0,0,0,0.137262739391316,1.0842021724855e-19,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0176103816535775,0.462458457732076,0,0,0,0,0,0,0,0,0,0.12380285506046,0,0,0,0,0,0,0.562155743775556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688887968674644,0,-0.14204006220415,-0.160070671571569,0,1.73472347597681e-18,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.108263781457188,0,0.119857298546403,0.428521250242432,0,0,0,0,0,0,0.195687372822211,0,0,0,0,0,0.0597835125729368,0,0.0322284838286424,0,0.0224946551318137,0.0499572813109555,-0.167097405657728,-0.347546602698791,0,0,0,0,0,0.0999508346286665,0,0,0,0,0,-0.0597373034851402,0,0,0,0.791202452616355,0,-0.0152033924493351,0,0
X601229.CH.EQUITY,0.808924058533251,0,0,0,0,0,0,0,0.369820205208169,0,0,0,0,0,0,0,0,0,0,0,0,-0.170342982034782,0,0,0,0,0,0,0,0,0,0,0.19178081870634,-0.167360976751895,0,0,0,0,0,0,0,0.0120138130633308,0,-0.163798340100494,0,0.0839654460407266,0,0,0,0,0,-0.0421433453303016,0.101431045821392
X823.HK.EQUITY,0,0,0,0,0,0.0607215774268671,0,0,0,0,0,0,0,0,0,0,0,0,0.066722180558897,0,0.191211096235944,0,0,0,-0.0448324482336062,0,0.238250445038733,0,0,0,0.103428895230573,0,0,0.220261637690816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421668547166578,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435825838244633,0,0.0603628529813678,0,0.188083357994906,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.258187445036361,0.0324917119830888,0,0,0,0.19037559428418,0,0,0,1.0842021724855e-19,0,0,0,0,0,-0.0302264555861274,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712538020182295,0,0,0,-0.134139617289707,0,0,0.0125855087714267,0,0,0,0.238790655133175,0,0,0,0,0,0,0,0,0,0,0.552799713387671,0,0,0,0,0.0118063949513332,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.144689992350404,0,0,0,0,0.102251253800906,0,-0.0558543474075101,0,0,0,-0.158643305563762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122364612971491,0,0,0.59229804385481,0,-0.0259431275919006,0,0.152352525118417,0,0,0,-0.0697659816771338,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.703525379300576,-1.73472347597681e-18,0,0,0,0,0,0,0.0683669962459121,0,0,0,0,0,0.0144809106541353,0.0567920942602969,0,0.16122288062316,0.0112980905724411,0.0350212778267886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110139393623193,0.0626407737239875,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0272989054170094,0,0,-0.101836818341609,0,0,0,-0.168715274122595,0,0.0954227360771007,0,0,0,0,0,0,0.117130346620759,0,0,-0.0990719769649505,0,0,0,0,0,0,0,0,0.00101671870772479,-0.137644048164158,0,0.139729863418357,0,0,0,0,0.451022082385075,0,-0.290825051314146,0,0,0,0.270639853343485,0.257838764029221
CN2YR,-0.0367397626111325,0,0,0,0,0,0,0.311936736058698,0,0,0,0,0,0,0,0,0,0,0,0,0.0691237319266135,0,0,0,0,0,0,0,0,0,0,0,0,-0.152775385013777,-0.0927138756469252,0.259261229741454,0,0.0252406725570852,0,0.0174968641635549,0,0,0,-0.0596520162820615,0,0,0,0,0,0,0,0,-0.301291059616362
CN210SLOPE,0,0,0,0,0,0,0,0,0.20066834990166,0.0578289807543217,0,0,-0.0902038832431521,0,0,0,0,0,0,0,0,0,0.0162820956540968,0,0,0,0,0,0,0,0.0933250897815541,0,0,0,0.306838349564146,0,0,0,-0.0363163863574663,0,0,-0.00801054060531294,0,-0.128006654708588,-3.46944695195361e-18,0,0,-0.11026269751154,0,0,0.252626599748584,-0.449036917544659,0
