,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.134583482580356,0,0,0,0.119424220191893,0.125937810147346,0,0,0,0,0,0,0,0,0,0,0,0,0.301541231770695,-1.0842021724855e-19,0,0.00201451776521852,0,0,0,0,0.213919035583233,0,0.00352510220073793,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.106415932450405,0,0.0633617575756366,0.0103061433520951,0,0,0,0,0,0.222817972758715,0.0148528045676328,0,0.210458253260732,0,0,0,0.236971815305492,0,0,0,0,0,0,0,0,0,0,0,0,0.085052303021236,0,0,0,0,0,0,0,0,0,0,0,0.0752603235756161,0,0,0.0550976788616734,0,0,0,0,-0.0364563994518743,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.161242940581382,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.156054155660821,0.0223667943509258,0,0,0,0,0.0889795227051213,0.000911581405591912,0,0,0,0,0,0.254758389041395,0,0,0.0725626990110882,0,0,0,0,0.152486024683341,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.0127543626583732,0,0.77898565213471,0,0,0,0,0,0,-0.108249094357147,0,0,0,0,0,0,0,0.121766012596514,0,0,0,0,0,0,0,0,0,0,0,0,-0.00775953904199456,0,0,0,0,0,0,0,0,0.0147196881358539,0,0,0,-0.0206840386675199,0,0,0,0,0,0,0,-0.0604604634232619,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780835462596286,0,0.761184920640689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160033379842918,0,0,0,-0.0862570461675643,0,0,0,0,0,0.000206751668272003,0,0,0,0,0,0,0,0.140971383653482,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.264445161900319,0,0,0,0,0,0.0737085433838279,0,0,0,0,0,0,0,0,0,0,0,0,0.384570448299306,0,0,0,0,0,0.0267264515314366,0,0,0,0.183855415608572,0,0,0,0.0371516294244699,0,0,0,0.0657046579965857,0,0,0,0,0,0,0,-0.0386563349610541,0
X601998.CH.EQUITY,0,0.15129076412258,0,0,0.0941660898406114,0,0,0.017908410062532,0.0625280665650342,0,0.141147634580661,0,0,0.110975359000579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14241881303915,0,0.0161429410038621,0,0,0,0,0,0.0177828409328182,-0.0412589715242283,0,0,0,0.0299550402522923,0,0,0.417581335558458,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.0245929799333776,0.0431069906692832,0.310942458596555,0.0233120226795907,0,0,0,0,0,0,0,0,0,0,0,0,0.133052009552893,0,0.546289297989646,0,0,0,0,0,0,0,0,0,0,0,0,-0.110599897232798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767259420249566
X1109.HK.EQUITY,0,0,0,0,0,0,0.0697263812555491,0,0,0,0,0,0,0,0.287904592673433,0,0,0,0.0327213973464689,0,0.248571404455202,0,-0.0310959385035396,0,0,0,0,0.26167148130851,0,0,0,0,0,0,0,0,0.190286949896688,0,0,0,0,0,0,0,0,-0.135114706805833,0,0,0.128853263245075,0.00301482180057711,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.223557367915693,0,0,0,-0.13647955663629,0,0,0,0,0,0,0.00285178600316664,0,0,0,0,0,0,0.00560658885137958,0.530063370048778,0,0,0,0,0,0,0,0,0,0.114306906712328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727061577752662,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.00311124897334403,0,0,0,0,0,0,0,0.0349783670139905,0,0,0,0,0,0.118291253554864,0,0.00200524715820778,0.541856310693336,0,0,0,0,0,0,0,0,0,0,0,0.0440840046906163,0,0,0,0,0,0,0,0,0.258702131869848,0,0,0,0.028868102729239,0
X601818.CH.EQUITY,0.178357291552606,0,0,0.254867392544477,0,0,0,0.0151590604993978,0,0,0.0491230569987862,0.313230234542577,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,-0.0268657203250871,0,0.136537539836188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588087437524016,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.0891698213261112,0,0,0,0,0.262296228818083,0,0,0,0.140973821648503,0,0.10183140228013,0,0,3.46944695195361e-18,0,0,0,0,0.0947562638932664,0,0,0,0,0,0,0,0,-0.0110435105046631,0,0,0.17495982804458,-0.0754629150458916,0,0,0,0,0,0,0.143947754619464,0,0,0,0,0,0,0,0.0508443769598444
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850371354689722,0,0.226619326651226,0,0,0,0,0,0,0.160218986105205,0,0,0,0.0442890347316809,0,0,0,0,0,0,0,0.0575311213519732,0.0506746820415228,0,0,0,0,0,0.300535130682501,0.0173475657652073,0,0,0,0,0,0,0,0.0519761635926997,0
X601688.CH.EQUITY,0,0.0338543769714277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262509654661579,-0.0127125813959153,0,0,0,0.168506670299481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026920728577325,0,0,0,0.0426705021525177,0,0,0.432489487747343,0.0975170808156791,0.00517679267980981,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126330236376601,0,0,0,0,0.0210828284115463,0.0321028098480707,0,0,0,0.101527754554395,0.089219491943934,0,0,0,0,0.220599116067009,0,0,0,0,0,0,0.317334927695526,0,0,0,0,0,0,0,0,0,0,0,0,0.120138318005154,0.108242872943392,-0.0690055766241862,-0.0966336048130537,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.27109372160794,0,0,0,0.0709219167793189,0.119201464314,0,0,0,0,0.134060934105447,0,0.00876148803346473,0,0,0,0.0244831984441769,0.0391856431819066,0,0,0,0,0.391204870104461,0,0,0,0,0,0,0,0,0,0,0.0141223422026633,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,-0.0768607689800272,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.380053748452253,0,0,0.567602786469967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863854037974281,0.0455636574696721,0.0216959339116116,0.132726821356215,0,0,0,-0.110830096935896,0,0,0,0,0,0,0,0,-0.0501060015685647
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0173292443435503,-0.0279943366482872,0,0,-0.0982349447150813,0.357526781513078,0,0,0,0,0,0,0,0,0.0945236952184758,0,0,0,0,0.134700709302346,0,0,0,0,0,0,0,0,0,0,0,0.0773562904200895,0,0,0,0,0,0,0,0.148355565898328,0,0,0,0.0910665099304868
X2882.TT.EQUITY,0,0,0,0,0,0,0,0.0130967241296412,0,0.048978082215965,0,0,0,0,0.127111957212797,0,0,0,0,0,0.0851472677213725,0,0,0,0,0,-0.169586829830138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554757958157949,0.028214898516978,0,0.240140271913745,0,-0.101826623664987,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135365359031953,0.721941344354694,0,0,0,0,0,0,0,0,0,0,0,0,0.117674856774279,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.17955789554471,0,0,0,0.086212807947818,0,0,0,-0.252002575293935,0,0,0,-0.141296077677179
X823.HK.EQUITY,0,0,0,0,0,0,0.140337058310146,0,0,0,0,0,0,0,0,0,0.0107898880853446,0.727090846995371,-0.00719530631688292,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181472287526125,-0.181527585350164,0,0,0,0,0,0,0,0.171778869410552,-0.0336974936387817,0
X601336.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0.305150917006987,0,0,0,0.0431249818685005,0,0,0,0,0,0,0.203965590917442,0,0,0,0,0.216548683647036,0,0,0,0.0466926834828631,0,0,0,0,0,0,0,0,0,0,0,0.00777243307037382,0,0,0,0.0872359240533694,0,0,0,0,0,0,0,0,-0.0244885409416945,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.039648803499025,0,0,0.0548106201639892,0,0,0,0,0.101595180159042,0,0.293374562347735,0,0,0,0,0,0,0,0,0,0.26760060391034,0,0,0,0.0302868309105405,0,0,0,0.302064542715128,0,-0.0328337715657912,0.0170480460683098,0,0.00849903401587522,0,0,0,-0.159153327761024,0,0,0.0214495549802587
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.075108109514666,0,0,0,0,0,0,0.0497032725847202,0,0,0.301469319013253,0,0,0,0,0,0,0.0869595011592117,0,0,0,0,0.28784941106558,0,0,0,0.180961822004228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.245820296209891,0,0,0.537137169481081,0,0,0,0,0,0,0,0.120914398704265,0,0,0,0,0,-0.261109562793841,0,0,0,0,0.0728716078240224,0,0,0,0.0434053897908067,0.125540119194679,0,0,0,0,0,0,0,0,0,0,0,-0.0322202827102397,0
X600999.CH.EQUITY,0,-0.0393813801082764,0,0,0.124892184741999,0,0,0,0,0,0,0,0,0,0.115285741163315,0,0,0.213858205735852,0,0,0,0,0,0,0,0,0,0,0,0,0.0350128584117432,0,0.503660694107718,0.0528290919685528,0.0371938756025158,0,0,0,0,0,0,0,0,0.146401821384,0,0,0,0,0,0,-0.0699219185374866,0,0
X601169.CH.EQUITY,0,0.0158025001766273,0,0,0,0.03136655586095,0,0,0,0.1439620067345,0,0,0,0,0,0,0,0,0,0.106348830557733,0,0,0,0,0.072596613624576,0,0,0,0,0,0,0.178907336697236,0,-0.0324716147278722,0,0,0,0,-0.0719088546688449,0,0,0.206957430293785,0,0,0,0,0,0,0.425271692141747,0,0,0,-0.015377286859639
X2881.TT.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0.108082950366504,0,0,0,0,-1.73472347597681e-18,0,0.0810662143364607,0,0,0,0,0,0,0,0.0142419332639464,0,0,0,0,0,0,0,0,0,-0.0530508050393421,0,0,0,0,0,0.515631223307217,0,0,0,0,-0.0584831351086475,0,0,0,0,0.297422008461274,0,0,0.12631986263223,0.00843901783620933,0
X2886.TT.EQUITY,0,0,0,0,-0.0724991975641253,0,0,0.0367698907318066,0,0.0735547624539942,0,0.260308870157093,0.0543159818232099,0,0,-0.191489957148139,0,0,0,0,0,0,0,0,0,0,0,0,0.106147990315155,0,0,0.13964881228553,0,0,0,0,0,0,-0.00683638529181845,0,0,0,0,0,0,0.0416979762832698,0.439045031305701,0,0,0.0564620984094348,0.159364089479294,0,0
X600015.CH.EQUITY,0,0.192463731891983,0,0,0,0,0,0,0,0,0,0.253881372883288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10349860883813,0,3.46944695195361e-18,0,0.295408957363838,0,0,-0.0273072601533159,0,0,0,0,0,0,0.099363263794019,0,0,0,0,0,0,-0.0810917526998124
X2891.TT.EQUITY,0.0442733734067249,0,0,0,0,0,0,0,0,-0.0372969941689376,0.0289633221831057,0,0.0515178614137294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870196794774067,0,0,0,0,0,0,0.0337357578278692,0,0.0785588558329146,0,0,-0.00416136499784661,0,0,0,0,0,0,0,0,0.531159951596392,0.113132014850243,0,0.239524672240541,0,0
FXI.US.EQUITY,0,0,0,-0.09792306578469,-0.422653084160256,0,0,0,0.311135940471747,0,-0.221703183393615,0,0,-0.575133864759616,0,-0.0131685662162041,0.460861378623112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256792331833626,0,-0.149583443369199,0,0,0,0,0,0,0.135763831275282,0,0.231791412981407,0.377935187085721,0.465586360629659,0,0,-0.107691053020253
CN2YR,0,0,0,0,0,0,0.0246515940420103,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124617933751377,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.101856596103001,0,0,0,0,0,0,0,0,-0.116773538687561,0,0,0,0.141574003657582,0,0,0.00526382273290779,0,-0.90704495086824
CN210SLOPE,0,0,0,0,0,0,0,0,0,0,-0.000617711753056918,0,0,0,0,0,0,0.0333453731256548,0,0,0,0,0.0779939745909802,0.11320987639919,0,0.0782701341129388,0,-0.157398202158197,0,0,0,0,0,0,0,0,0,-0.172511090113257,0,0,0,0,0,-0.040358610133744,0,0,0,0,0,0,0.175626871624762,-0.384840803836644,0
