,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0,0
X601328.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.013600271982572,0,0,0,0,0,0,0.586429595883903,0,0,0,0,0,0,0,0,0.199414942978939,0,0,0,0,0,0,0,0,0,0,0.0295803572271338,0,0,0,0,0,0,0.127793295685162,0,0,0,0.0371769979506114,0,0,0,0,0,-0.0215910999179052,-0.0101167503538892,0.0239711851929614
X600000.CH.EQUITY,0,0,0,0,0,0,0.159134580526777,-4.33680868994202e-19,0,0,0,0.435998757639342,0,0,0.0120919513648096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806773322795734,0,0,-0.0395594736575536,0,0,0,0.0435000252063038,0,0,0,0,0,0,0,0,0,0,0,0.0470209187933259,0,0.169054471249959,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206268015450129,0,0,-0.0300499139438521,-0.0541257548586724,0,0.0402932977761953,0,0,0,0,-0.100604518989841,0.354699082195313,0,0,0,0,0.174340675911485,0,0,0,0,0.118777889132469,0,0.0346473585372766,0.114177048808778,0.0621273595626956,0,0,0,0,-6.93889390390723e-18,0,-0.0534178845633475
X000001.CH.EQUITY,0,0.0995778644184628,0.0899654147558637,0,0,0,0.0323637532934685,-0.032144264331231,0,0,0.218789467051555,0,0,0,0,0.0170909510430812,0,0,0,0,0.200976379771178,0,0,0,0,0,0.201427923780008,0,0,0.0826372326474291,0,0,-0.222471719254686,0,0.105690481281182,0.0117285752384213,-0.109705902561613,0,0.019896064343885,0,0,0,0,0,0,0,-0.00753523553068033,0.308061022307274,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.255046508734976,0,0.270757631479921,0,0,0,0,0,0,0,0,0,0,0,0.373124511730869,0,0,0,0.054429305558007,0.00940719760111864,0,0.190678658662865,0,0,0,0,0,0,0.0584114595624274,8.67361737988404e-19,-0.0471044523800251,0.182748399495945,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.218898847884992,0,0,0,0,0,-0.0350281848726502,0,0,0,0,0,0,0,0.0948323165311313,0,0,0,0,0,0,0,0.303646023316315,0.035159359972728,0,0,0,0,0.239314051855617,0.340167843165925,0,-0.0217608751423098,0,0,0,0,0,0.0335291208468936,0,0,0,0,0,0,0,0,0,0,0.106678939496365
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.0412950776764972,0,0,0,0,0.0711022259947181,0,0,0.125944934043701,0,0.228453696856176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205499422524906,0,0,0,0.385808787957478,0,0,0,0,0,0,0,0,-0.0608074144868878,0,0
X388.HK.EQUITY,0,0,0.188913919436528,0.0837068765315273,0,-0.0210271219403809,0,0.263579089087891,0.0137420046118396,0,0,0,0,0.0346728997275725,-0.0284427166480151,0,0,0.0837743641122132,0,0,0,0,0.0510296473000414,0,0,0,0,0.20188006574336,0,-0.0116041337719153,0,0,0.050564253163504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065045189817322,0.0116147263650862,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793084136349018,0.0368228930255084,0,-0.0724382939797602,0,0,0,0,0,0,0,0.11532912183506,0,0,0,0,0.0416092021820646,0,0,0,0,-0.0962051356518337,0.286198682155293,0,0,0,0,0,0.350071156378215,-0.116802467933462,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164015236976804,0,0,0,0,0,0,0.744520169846273,-0.121344998504316,0,0,0,0,0,-0.0313581737719221,0.151046707233458,0,0,0.0204913801852056,0,0,-0.0748071379281474,0,0,0,0,0,0,0,0,-0.0180325992285227,0.126125870516689,0,-0.0863073145720473
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0827296193178495,0,0,0,0,-0.0393238611281596,0,0,0,0,0,0.428321976961915,0,0,0,0,0,0,0.0392104136143501,-0.130117824862609,0,0,0,0.0349064275658497,-0.00861700286155274,0,0,0,0,0.166771611631033,0,0,0,0.111478954433971,0,0,0,0,0.0150244854967313,0
X267.HK.EQUITY,0.239987087332393,0,0,0,0,0,0,0,0.0207093911404561,0,0,0,0,0,0.0409040292370097,0.0561530667944411,0,0.0619465161041067,0,0,0.560477568702677,0,0,0,0,0,0,0.264497845485859,0.0283555948738797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588344360291804,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0509682658905479,0,0.313474056357988,0.185266969997182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192891997796887,0,0,0,0,0.0390766499869207,-4.33680868994202e-19,0,0,0,0,0,0,0.195321239960225,0,0.083885300763104,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803593381751383,0,0,1.73472347597681e-18,0,0,0,0.000908605022948282,0,0,0,0,0,0,0,0,0,0,0,0,0.183138643925606,0,0,0,0.29898951931702,0,0,0.118267823799835,0,0,0,0.0696616549348784,0,0,0.14652929201616,0,0,0,-0.0382844325701413
X2388.HK.EQUITY,0,0,0,0,0.207744954218818,0,0,0.212410358298176,0,0,0,0,0,0,0,0,0.0207473888839421,0,0,0,0.209520157716602,0.0810596198861675,0,0,0,0,0,0,0.00141735080448479,0,0,0.191675759244258,0,0,-0.137662188275904,0,0.0602828131360559,0,0,0,0.0909329880445072,0,0,0,0,0,0,0.111424829536058,0,0.0871734726963967,0,0
X1109.HK.EQUITY,-0.120499789995102,0,0,0,0,0,0.043439863911885,0,0,-0.186149183035539,0.074593191132588,0,0,0,0.0533991309947807,0,0,0.0646012338867435,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.571652254399159,0,0,0,0,0.152580466193731,-0.231192607787097,0,0,0,0,0,0,0,-0.0788230138548918,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.117359259422666,0.0515299907399881,0,0,0,0,0,0,0,0.254621712762211,0.0126592194497059,0,0,0,0,0.026770845351495,0,0,0,0.163104240594897,0,0,0,0,0,0.0385128726055684,0.0469909406999595,0,0,0,0,0,0,0,0,0.0469840649675221,0,0,0,0,0,0,0,-0.161781085860586,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.258173629525893,0,0.228806887569195,0,-0.0161204649039081,0,-0.199242404260852,0,0,0.0992785248520461,0,0,0,0,0,0,0,0,0.211971039854443,0,0,0,0,0.0422349706193489,0,0,-0.00220165328110044,0,-0.0766576114156789,0.177860238802069,0,0,0,0.0813821499408582,0,0,0,0,-0.042189275834841,-0.0830327783003053
X601066.CH.EQUITY,0,0,0,0,0,0,-0.00167424140051954,0,0.0952825748319324,0,0,0,0,0,0,0.104501661960009,0,0,0,0,0,0,0.00207607072031051,0,0,0,0,0,0,0,0,0,0,0.321160906057242,0,0,-0.311154378598664,0,0.236220642636337,0,-0.0702023994229931,0,0,1.38777878078145e-17,0,0.0417554474408985,0,0,0.0957087899917028,0,0,0
X600048.CH.EQUITY,0,0,0,0,0.198277420651608,0,0,-0.00897926867298955,-0.187230880542785,0,0,0,-1.38777878078145e-17,0.32603224792102,0,0,0.193318311038931,0,0,0,0,0,0,0.0426984592250953,0,0,0,0,0.0155509581181475,0,0,-0.293073333706453,0,0,0,0,0,0,0,0,-0.00659805268845545,0,0,0,0,0,0,0,0,0,0,-0.195659696884142
X1113.HK.EQUITY,0,0,0,0,0,-0.0728244584999275,0,0.0621759243096481,0,0,0,0,0,0.0299861220206566,0,0,0,0.0165589002460766,0.134316574615842,0,0.0330019995099535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02917861957554,0,0.133132828443226,0,0,-0.186345036495974,0,0,0.541755625442923,0,0,0,0,0,0,0,-0.0501005731204052,0
X12.HK.EQUITY,0,0,0.182376625153275,0,0,0,0,0.402414539116035,0,0,0,0,0,0,-0.240756868634127,0,0.326013961769154,0.0186865869073513,0,0.0355937298844473,0,0,0,0,0,0,0.0334294273772022,0,0,0,0,0,0,0,0,0,0.126487099644323,0,0.324856459927394,0,0,0,0,0,0,0,0,0,0,-0.02568228868076,0,0
X601688.CH.EQUITY,0,0,0,-0.0467891074624982,0,0,0.169475588977144,0,-0.167273345143902,0,0,0,0,0,0,0,0,0,-0.138777221919756,0,0,-0.587656678784887,0,0,0.658194161119901,-0.0572458634350657,0,0,0,0.0719714403393915,-1.0842021724855e-19,0,0,0,0,0.185616522591849,0,0.338695163187042,0,0,0.0728735757774053,0,0,0,0,0,0,0,-0.0955910596826782,-0.0788538652443847,0,-0.0389923053651021
X002142.CH.EQUITY,0,0.197370600842121,0,0,0,0,0.0605656183246542,0,0,0,0,0,0,0,0.322988460811405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228549431336879,0,0,0,-0.105936826608002,0,0,0,0,0,0,0,0,0,0,0,-0.0673418189970699,0,0,0,0.138123655569339
X001979.CH.EQUITY,0,0,0,0,0,0,-0.0418108365006181,0,-0.148983167568684,0,0,0,0,0.386478531602908,0,0,0,0,0,0.0383482661020838,0,0.402236070495393,0,0,0,0,0.0113291173166174,0.0803024544783165,0,0.0532229121800595,0,0,0,0,0,0,0,0,0.202498750043996,0,0,0,0,0,0,0,0,0.0334735432140607,0,0,-0.0361890875575875,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0561692640175435,-0.0378105153044299,0,0,0,0,0,0,0.0129983263469549,0,0,0,0.461955006842365,-0.259870808917033,0,0.145305370698572,0,0,0,0,0,0,0,0.0711045069903966,0,0,0,0,0,0,0,0,-0.0755541942860616,0,0.0625367308983251,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0982209694984754,0,0.0654485339494505,0,0,0,0,0,0.0163542101271694,0,0,0,0,0,0,0,0,0.371961403292317,0,0,0,0,0,0,0,0,0.0707836645269086,0,0,0,0,0.107701933577514,0,0,0,0,0,0,0.00833285938531577,0,0.401452320265726,0,-0.10329974520523,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.032785981459819,0,0,0,0,0,0.0607969576828222,0,0,0,0,0,0,0,0,0,0,0,0,0.024869767225347,0,0,0,0,0.0296213299328506,-0.0194969327632112,0,0.137786392416887,0,-0.0923268909140152,0,0,0.353713811740713,0,0,0,0,0,0,0.252740707807532,0,0,0,0.312861961269252,-0.241242372702072,0,0
X601229.CH.EQUITY,0,0,0.377633151068166,0.151261841364874,0,0,0,0,0,0,0,0,0,0,0,0.064872931374938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237975886173914,0.0719648211603348,-0.0555861487807415,0,0,0,0,0,0.121126341926789,0,0,-0.126968634296923,0,0,0,0,0,0,0.0124932878275273,0.388047585233013,-0.0718993077680687,0,0
X2882.TT.EQUITY,0,0,0,0,0,-0.0520339941323083,0,0,0,0,0.0449770657150727,0,0,0,0,0.0515624890707323,0,0.0853212326647727,0,0,-0.00496149494216342,0,0,0,0,0,0,0,0,0,0,0.156223137891003,0,0,-0.0297539148681497,0,-0.0176100776548946,0,0,0,0,0,0,0,0,0,0.374456123536764,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,-0.00304389199565033,0,0,0,-0.131175278985708,-0.145987721232373,0,0,0,0,0,0,0,0,0,-0.0490692646999988,0.427045658365225,0,0,0,0,0,0,0,0,0.0603441089509214,0,0.012965179866022,0,0,0,0,0,0,0,0,0,0,0,-0.053052700286115,0,0,0.461577509630858,0.104857198370855,0,0.112664414634261,0,0,0
X1997.HK.EQUITY,0.165989095845535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314630786799919,0,0.0932032841964591,0,0,0,0.0405573319554867,0,0,0.061909500864389,0,0,0,0,0,0.0741872833872963,0.404226177361211,0,0,-0.224456416147312,0.0624225471466658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013510251526094
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0358341600422279,0.271642636353804,0.261742973049295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0802539998585342,0,0,0,0,0,0,0,0,0.134917817352438,0,0,-0.00024637938340898,0.296296438946477,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140435703072568,0,0,0,0,0,0,0,0,-0.072686795893637,0.077293371615179,0,0,0,0.137524042409509,0,0,0,0,0.0420216812880574,0,0,0.20595541202479,0,0.269663954070775,0,0,-0.0234568552540076,0.19977837550287,0.200791974619167,0.0238787992456823,0,0
X600015.CH.EQUITY,0,0,0.0432469878278322,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0867383671114716,0,0.053600456324985,0.118084850683886,0,0,0,0.260505468299996,0.0643281458112056,0,0,0,0,0,0,0,0,0.0458985862803706,0,0,0.160514007385529,0,0.0712842245572252,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.181216407781571,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166502060874982,-0.0773142415316746,0,0,0,0,0.0225662349757054,0,0,0,0,0,0,0,0,0,0,0.0716229737364552,0,-0.0506434938858178,0,0,0.131716141423901,0,0,0,0.542183560543528,0.347695605051679,0,0,-0.0297675275304514,0,0,0,0,0.16095839518037,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.171438270402717,0,0,0,0,0,0,-0.0414909849293842,0,0,0,0,0,0.350433360005772,0,0,0.135945025403838,-0.0802151284781907,-0.165839756611474,0,0,0,0,0,-0.00503334005976231,0,0,0.712046792632989,0,0,0,0,0,0,0.061838450665706,0,0,0,0,0.0095087046537882,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652417397537192,0,0,0,0,0,0,0,0,0,0,0,0.523257547292773,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.345410975974236,0.0477798484636274,-0.24493579543283,0.00540396816708924,0,0,0.180507998777051,0,-0.0708034078340493,0,0,0,0,0.121216640443643
X2891.TT.EQUITY,0,0,0.503523602985964,0,0,-0.17599490859312,0,0,0,0,0,0,0.184688193358839,0,0,0,0,0,0.0448323942752432,0,0,0,0,-0.106544282442996,0,0.182770242165444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760646022316877,0,0,0,0,0.268347266786699,0,0,0,0,0,0,0
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172842547380558,-0.143455485487788,0.00323802535058502,0,0,0.165882806107059,0,0,0,0,-0.195472528886127,-0.0824505606419851,0,6.93889390390723e-18,-0.411783522994768,0,0,-0.0876379260772347,0.268591284145932,-0.0151913331353509,0,0,0,-0.121571469850531,0,0,0,0,0,0,0,0,0,0,0,-0.112539106108321
CN210SLOPE,0,-0.0327547944740933,0.0731628104725583,0,0,0,0,0,0.174535906903394,-0.158581566557416,0,0,0,0,0,0.00316448247850112,0,-0.0140947127361394,0,0,-0.0536595574364092,0,0,0,0,0,-0.220967920135445,0,0,0,0,0,0,0,0,-0.393950120349675,-0.187319280707091,0,0,0,0,0,0,0,0,0,0,0,0.614954728977929,0,0,0
