,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.501726997247049,0,0,0,0,0,0,0,0,0,0,0.0827860229925269,0,0,0,0,0,0,0,0,0.043980720444599,0,0,0,0,0,0,0,0.0181787858806963,0.184215469317202,0.11927399594945,-4.33680868994202e-19,0,0,0,0.0418828482802662,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.330938615485758,0,0,0,0,0,0,0,0,0,0.141696836677737,0,0,0,0,0,0,0,0,0.131517015226427,0,0,0.0148930628821095,0.244727217172711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132528530781235,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,-0.0132242009554825,0,0.00938336949382196,0.506182705228117,0,0,0,0,0,0.180529967515747,0,0,0,0.0413203974073978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815466996256954,0,0,0,0,0,0.0957206489812799,0,0,0,0,0.147178369859473,0,0,0.0487778173051613
X000002.CH.EQUITY,0.21512764308881,0,0,0,0,0,0,0,0,0.00465307740074686,0.0273106559736014,0.0103966336838829,0,0,0,0,0,0,0.0296706123132095,0,0,0,0,0,0,0,0,0,0,0,0.519367887744877,0.0118977627358032,0,0,0,0,0,0,0.20014988413668,0,0,0,0,0,0,-0.184299394247181,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0428681737808108,0.0389067298535204,0,0,0.130767196937811,0,0,0,0,0,0,0,0.10924016120811,0,0,0,0,0,0.0698836022320655,0.304212631003514,0,0,0,0.0524559929673223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104814381172913
X16.HK.EQUITY,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.114688971790072,0,0,0,0,0.188371757399603,0,0,0,0,0,0,0,0.284636210594443,0,0,0,0.041943154996243,0,0,0,0,0,0.215979378073345,0,0.0777379264290933,0,-0.0699776166067037,0,0,0,0,0,0.0834460436534381,0,0,0,0,0,0.198824711297714,0,0,0.0118213060098221
X000001.CH.EQUITY,0,0,0,0,0,0,0.230910343823397,0,-0.144979517831405,0,0,0,0,0,0.0109232474514888,0,0,0,0,0.105483248905384,0,0,0,0,0.0837032824882133,0.0480070650577743,0,0,0,0.254744010217029,0,0,0,0,-0.0343982829704438,0,0.256501431761372,0,0.0909788220639121,0,0,0,0,0,0,0.153771021062267,0,0,0.0316565586558712,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0248843505602259,0,0,0.130258519987295,0,0,0,0,0,0,0.0322630165430975,0,0,0,0,0,0,0,0.599453028903633,0,0,0,0,0.0159182656674194,0,-0.0605547243765814,0,0.0795940960525085,0,0,0,0,0,0,0,0,0,0,0.0580675693982637,0,0,0,0,0,0,0,0,-0.0392591506484913
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.143095266661056,0.397639479432134,0,0,0.0450393974958469,0,0.0943952773555282,0.0766890484452994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691511570093438,0,0,0,0,0,0.209543875909945,0.0898332366465821,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214108882609677,0,0,0,-0.0619647236657034,0,0,0,0,0,0,0.191859640848683,0,0,0,0,0,0,0,0,-0.0861067583379581,0,0.0563727197622478,0,0.585649926600989,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0141342106691387,0,0,0,0,0.169625167109081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674453012187778,0,0,0,-0.0210700825156334,1.38777878078145e-17,0,0,0,0,0,0,0,0.146382890450149,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229495314461935,0,0.139763210774706,0,0.4355094392651,0,0.0925269116744283,0,0,0.040255208923613,0,0.0130112506652484,0,0,0,0,0.165082746920277,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0575410410413988,0,0.0248892934708184,0.0561705315605866,0,0.370527715289793,0,0,0,0,0,0,0,0.0918131776901637,0,0,0.0800550327944948,0,0,0.117815782436372,0,0,0,0,0,0,0,0,0,0,0.0408911504686895,0,0.0632338996453397,0,0,0,0.0941810555425302,0,0,0
X600016.CH.EQUITY,0,0,0,0.0343054607354279,0,0,0,0,0,0,0.468578839352225,0.0285188814544739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462466735564908,0,0,0,0,0,0,0.268115460078964,0,0,0,0,0,0.153188077263236,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0378558313608021,0,0,0,0,0.0279674829860928,0,0,0,0,0,0,0,0,0,-0.102556414740891,0,0,0.359508534393518,0,0,0,0.0494152265625606,0,0.0877891368439753,-0.0612513166062644,-0.0605581140156423,0.0766279363547031,0,0,0,0,0,0.0866292761360084,0,0.12499352468881,0,-0.0302343169614181,0,0.406593714607536,0,0,0,-0.0476040584211722,0,0,-0.0427435391375765
X267.HK.EQUITY,0,0,0,0,0,0.015092384820918,0,0,0,0,0,0.0211329939918272,0.0620153367552268,0,0,0,0,0,0,0,0.111954297646291,0,0.192293191224611,0,0,0,0,0,0.250680136203089,0,0,0.138597634534184,0,0,0.162841743706476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.263640156182943,0,0,0,0,-3.46944695195361e-18,0,0,0,0.146780922366077,0,0.109240027105555,0,0,0,0,0,0,0.137111857180059,0.733355182887462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135017686310355,0,0,0,0,-0.0203573497325355,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.160426489052286,0,0.202566304905557,-0.107836533973042,0,0,0,0.138589672936004,0,0,0,0,0,0.0188134207894796,0,0.112893859983405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184739103458225,0.515321198916442,0,0,0,0,0,0,0,0.251705503597921,0,0,0,0,0.230413318643961,0
X2007.HK.EQUITY,0,0,0,0.0219955422758832,0.124259837293261,0.061940267214702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088133800615684,0,0.030441463002976,0,0,0.0710538386655525,0.254025965233646,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0536658284979278,0,0,0.0790458165206686,0.0832207520624413,0,0.123720593525312,0,0,0,0,0,-0.039560161690112,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.0834528232311811,-0.0996706972365381,0,0,0,0,0,0,0,0.494921531195371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777285595964021,0,-0.0688584465952616,0,0,0,0,0,0.113242944913236,-0.118126115627541,0,0,0,0,0.427553032207907,0,0.0264764875767731,0,-0.0293401992353256,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230952593067758,0,0.0527274080110908,0,0,0,0,0.0292045983778319,0,0,0,0,0,0,0,0,0.286708245404022,0,0,0,0,0,0,0,0,0,0,0,0.191642274543842,0,0,0,0,0,0.0743203362826383,0,0,0,0
X1113.HK.EQUITY,0,0.169554317684678,0,0,0.0210334063014685,0,0,0,0,0.016296342705288,0,0,0,0.1566889635069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310177082952842,0,0,0,0,0.414630778894494,0,0,0,0,0,0,0,0.162641544532157,0,0,0,0,0,0,0,-0.0827026562164341,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.19479025586859,0,0,0,0,0,0,0,0.339155260138833,0,0,0,0,0,0,0.119688573119193,0,0,0.0370417978707069,0,0,0,0,0,6.93889390390723e-18,0,0,0.105201744938814,0,0,0,0,0,0,0.134729618999728,0.0830229400990947,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0372358904177603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216224013423221,0,0,0,0,0.362846594637421,0,0,0,0,0,0.0658739756927408,0,0.150816863942185,0,0.099833046325674,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0.181290550198706,0,0,-0.242523953866468,-0.0562946365382828,0,0,0,0,0,0.0914797882517356,0,0.204586952025241,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05220340681865,0,0,0,0.680221107130699,0,0,0,0,0,0,0.0139661864026761,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0945632787266059,0,0,0,0,0,0,0,0,0.0058051654898461,0,0.284507328135157,0,0,0,0,0,0,0,0,0.102390791963648,0,0,0,0,0.165613037170011,0,0,0,0.0293312835887297,0,0,0,0.244243778161343,0,0.0582415308790803,0,0,0,0
X002142.CH.EQUITY,0,0.106539187416762,0,0,0,0,0.499427692346901,0,0,0,0,0,0,0,0,0,0.327305361650784,0,0.152889916487472,0,0,0,0,0,-0.00695042051235411,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32343389953379,-0.299774139176524,0.344257765637219,0,0,0,0,-0.0566453363647938,0,0,-0.0237607225228501,0,0,-0.108476298351272
X600837.CH.EQUITY,0,0,0.100381989269591,0,0,0,0.038816647859786,0,0,0,0,0,1.38777878078145e-17,-0.00928787757390156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507664999399711,0,0,0,0,0.139339754919834,0.414118117052236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280726690484314,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292576549150909,0,0,0.0396751959146896,0,0,0.018672254757151,0,0,0,0,0.0289506736960343,0,0,0,0,0,0,0,0,0,0,0,0,0.0648406694218905,0,0,0,0,0,0,0.204089764030475,0.111236313414804,0,0.192602631697809,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0624198055609247,0.138292607169078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015205025390344,0,0,0,0,0.220647752835292,0,0.0282988709115759,0,0,0,0,0,0,0,0,0,0,0,0,0.286274472948197,0,0,0.0918817068488182,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336811861676745,0,0,0,0,0,0,0,0.15722195404608,0,0.0796641194655155,0,0,0,0,0,0,0.0486318760369314,0.027125425257154,0,0,0,0,0,0,0.530554435227455,0,0.143413036081113,3.46944695195361e-18,0,0,-0.0678381761825761,0.0586522601281746
X601229.CH.EQUITY,0,0,0.202079010471279,0,0,0,0,0,0,0.124749876732351,0.42165443812665,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298867507701161,0,0,0,0,0,0,0.240353102179951,0,0,0,0,0,0,-0.114608493991163,0,0
X1997.HK.EQUITY,0,0.0180859842636245,0.0944386535329597,0,0,0,0,0,0,0,0,0,0.0842860643333803,0,0,0,0,0,0,0,0,0,0,0,0,0.116491296584756,0,-0.0217537271079213,0,0,0,0.153354573811882,0.447987732533611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345910345563211,0,0,-0.0193650620349242
X601169.CH.EQUITY,0.212380475725585,0,0,0,0,0,0,0,0,0,0.0554104264897865,0.0401963408737771,0.245531731042888,0,0,0,0.0211515744532329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135171882974823,0,0,0.192796333915799,0,0,0,0.0642726664759424,0,0,0.0347344875844146,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.25066655628249,0,0,0,0,0,0,0,0,0,0,0.0232661538814076,0,0,0,0,0,0.147887468229074,0.12910920736321,0,0,0,0,0.0749251297745738,0,0,0.100608393611906,0,0.228925877410376,0,0,0.0315857244873591,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.0407628145051727,0,0,0,0.0751858038008957,0,-0.103045430716822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118673023683984,0,0,0,0,0,0,0,0.798139603914684,-0.0764425838333106,0,0.0860585190532304,0.0574734054587727,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0
X2881.TT.EQUITY,0.0719267343219902,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00502163394718406,0,0.030246906522813,0,0,-0.11448732995004,-0.198855867823371,0.156502974303385,0,0,0,0,0.472770034821982,0.369006482811297,0,0,0,0,0,0,0,0.124835391888785,0,0,-0.029421190920453
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890784880270999,0,0.303213164207431,0,0,0,0,0,0,0,0,0.010126325853972,0,0,0,0,0.110925541982951,0,0.123329547653391,0,0,0,0,0,0.245820942627352,0,0.131004753956359,0,0,0,0,0,0.0714304278211432
X2891.TT.EQUITY,0,0,0.619937592451614,0,0,0,0,0,0,0,0,0,0,-0.177477132134038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192575481711857,0.2399317196395,0,0,0,-0.0685800397950358,0,0,0,0,0,-0.113438013806129,0.133688231761985,0,0,0,0,0,0,0,0.376231484373869,0,0
X2886.TT.EQUITY,0,0,0,0,0.203259135148952,0,0,0,0,0.0149459914874728,0,-0.0722063622903413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0610938530291021,0,0,0,0,0,0,-0.140663125011566,0,0,0,0,0,-0.0998055747607731,0,0,0,0.583907581272709,0,0.0767823734526333,0,-0.0178939831938966,-0.159659329489991
VXFXI.INDEX,0,0,0,0,0,0,0,0,0.169304880675905,-0.314091786471788,0,0,0,0,0.112339276212674,0,-0.307348967831137,0,0,0,0,0,0,0,0,0,-0.408716361508079,0.537955332524636,0,-0.30769887948484,0,0,0,-0.678506301386461,0,0,0.427286380997097,0,0,0,0,0,0.0758275081916771,0,0,0,0,0.266123502217162,0,0,0,0
CN210SLOPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
