,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.402953577647469,0,0,0,0,0,0,0.111566160375625,0,0.0820677963070075,0,0,0,0,0,0,0.0331160469439155,0,0,0.205363564888917,-0.161458656215217,0.0568500410274104,0.0948406170359164,0,0,0.631198793257427,0.204871196626377,0,0,0,0.227065461157079,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.186090040680986,0.0388566045666421,0,0.122379479931818,0,0,0,0,0,0,0,0,0,0,0,0.156903223955983,0,0,0.113065109528576,0,0,0,0,0,0,0.0958366443744519,0,0,0,0,0,0,0,0.0384351132612655,0,0,0,0,0,0,0,0.151658824108717,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111724679984575,0.21624690523745,0,0.363515333665903,0,-0.395434482596795,0,0,0,0,0,0,0.11773937743123,0,0,0,0,0,0,0.1533533882761,0,0,0.136787859458959,0.134816873326451,0,0,0,0,0.171752836805038,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.157390828581252,0,0,0,0,0,0,0,0,0,0,0.12390758413227,-0.184708303250071,0,0,0,0,0,0,0.0841693114389943,0.045668271030799,0.121603877615023,0.2216372058621,0,-0.00775725430267402,0,0.121309934902878,-0.0127951768771655,0,0.244287553051233,0,0,0,0,0,0,0.103827350352699,0.224895512651893,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,-0.011052997231358,0,0,0,0,0,0,0,0,0,0,0,-0.042891620833724,0,-0.00289267386064588,-0.0607464689554543,0,0,0,0.0562745228391351,0,0.118488842193394,0,0.118055877825914,0,0,0,0,0,0,0.0649792682861616,0,0.737572885194365,0,0.0821554653963385,0,0,0,0,0,0,0,0,0,0,-0.0584941034303473,0
X2388.HK.EQUITY,0,0,0,0,0.0713589459196478,0,0,0.00922360792560696,0,0,0,0,0,0.0593131944014316,0,0,0,0,0.0697215524127721,0,0,0,0.0111815436567218,0,0,0.17589474270323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384466895438823,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.143778219544612,0.166848681340208,0,0,0,0,0.034261044937569,0,0,0,0,-0.0158063069188,0,0,0,0,0,0,0.0916795038996862,0,0,0,0,0,0,0,0,0,0,0,0,0.137066171034449,0,0,-0.00623821439731771,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0145729205375056,0,0,0.284463774754031,-3.46944695195361e-18,0,-0.0561070683779209,0
X388.HK.EQUITY,0,0,0,0,0,0,0.25089217739203,0,0.253427288396192,0,0,0,0,0.0480648717295802,0,0,0,0.0596907009628313,0,0,0,0,0.228875483120948,0,0,0,0,0,0.132006869915894,0,0,0,0,0,0.0578254343646889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185065806374564,0,0.335618104231223,0,0,0,0,0,0,0,0.371061490875876,0.0594545049010662,0,0,0.326543361909372,0.463779108233041,-0.644516034181934,-0.0655782925154653,0,0,0,0,0.0730933661135502,-0.131920622971462,0,0,0,0,0,0.118747850902569,0,0,0,0,0,0,0.154813168847653
X601998.CH.EQUITY,0,0,0.127508706017714,0,0,0.142060228332157,0,0,0,0.200434690238692,0,0,0,0,0,0.0303355892962341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122075722778417,0,0,0.0965649216868945,0,0,-0.0374519304383878,0,0,0.112521491845595,0.0617735242259984,8.67361737988404e-19,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.0726758852316467,0.31774572144965,0.108626617604118,0,0,0,0,0,0,0,0,0,0.22100347057013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999302504528891,0,0.095133324830832,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.219294400251,0,-0.0389307535171153,0,0,0,0,0,-0.00946627644156366,0,0.00423550094890832,0,0,0,-0.0323221754847927,0,0.0562639393715675,0,0.0966326595657965,0.339175014712649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101267678615211,0,0.343201262971648,0,0,0,-0.160564764774784,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0447385687956232,0,0,0,0.0923224928906255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204556932931302,0.715505357989791,0,0,0,0,0,0,0.0935506411098492,0,-0.0395229981804831,0.0279345581091148,0,0,0.0611797385287523,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.166567590288296,0.115186601802846,0,0,0.304782032503061,0,0,0,0,0.0192543897655049,0,0.0204346428328291,0,0.0110751265898675,0,0.0672476673026264,0,0,0,0.0912185693982205,0,0,0,0,0,0,0,0,0,0,0.100819340838044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393226989193593,0.210270777858564,0,-6.93889390390723e-18,0,0,-0.0474726238527675,0,0.132543730936635,0,0,0.176245725402226,0.00409065263954161,0.210142327912384,0,0,0,0,0,0.232678923545379,-0.165090412902075,0,0,0,0,-8.67361737988404e-19,-0.00440406403232769,0,0,0.281441667307887,0,0,0,0,0
X601818.CH.EQUITY,0.232384605009604,0,0,0,0,0,0.07124833963745,0,0.142402657074684,0.136679786139177,0,0,0,0,0,0,0,0,0,0,0.0228496444543064,0,0,0,0,0.177283400977,0,0,0.0757435969872143,0,0.070276786620107,0,0,0,0,0,0,0,0,0,0.0255122494053458,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0.222942946263515,0,-0.0966833488940553,0,0,0,-0.2337553669251,0,0,0.238985466177984,0.682118757430158,0,0,0,0,0,0,0,0,0,0,0.0231074964659849,0,0,0,0,0,0,0,0,0,0,0,-0.110529066325406,0,0,0,0,0.0128794684888656,0.021037639058446,-0.160981987010623,0,0.137905847762312,0,-3.46944695195361e-18,-0.00287414270485026,0
X1109.HK.EQUITY,0,-0.118193897784878,0,0,0,0,0,-0.00891147357507754,0,0,0,0,0,0,0,0,0,0,0.0570352337261221,0,0,0,0.120548756940031,0,-0.0524679088034028,0,0,0.264716436321652,0,-0.0518844615538073,0.124653886693492,0,0,0,-0.0716118300600245,0,0,-0.0110651851080808,0,0,0,0,0,0,0,0.00908313664334465,0,0,0.0707895517984935,-0.0195627664035453,0.0466261480481594
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415046385030594,0,0,0,0,0.453443814721441,-0.0701770854233282,-0.0192669451496028,0,0,0,0.106609031938243,0,0,0,0,0.0923422641284952,-0.106074011950004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122558757800092,0,0,0,-0.173587427285063,-0.354313275552462
X001979.CH.EQUITY,0,0,0,0.17854149723529,0,0,0,0,0,0,0.0238462592097761,0,0,0,0.030640081941972,0.403636552799167,0,0.0589774427708423,0,0,0,0,0,0,0,0,0,0,0,0.0275205298214226,0,0,0,0,0.015267996171773,0,6.93889390390723e-18,0,0.121547446492738,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.0279909235288048,0,0.420595666638954,0,0,0,0,0,0,0.154416019190571,0,0,0.0361967967261074,0,0,0,0,0,0.32216267194499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067072059961995,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.682195329126285,0,0,0.0367215109182988,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136223831547557,0,0,0,0,0,0,0,-0.0647134186321632,0,0,0.0922814498845129,0,0,0,-0.0301953555483578,0,0.00666189327199978,0,0,0.231587023780425,-0.148737857809866,0
X601211.CH.EQUITY,0.08596845775038,0,0,0,0.0213151193724105,0,0,0,0,0,0,0,0,0,0.00201548068011409,0,0,0.00904550549583649,0,0,0,0,0,0.0442211856018602,0,0,0,-0.0521991025686352,0,0.0933809910979518,0,0,0,0,0.0647519821344917,0,-0.0215677937491025,0.00424657507781496,0.118927705497448,0,0,0,0.206928772132831,0,0.0161217671702113,0,0.414750417081664,0,0.0933486852991695,0,0
X823.HK.EQUITY,0,-0.0818881962448162,0,0,0,0,0,0,0,0,0,0,0,0,0.290834112827013,0,-2.16840434497101e-19,-0.032067469858454,0,0,0,0,0.158090588664535,0,0,0.031189806769481,0,0.0334712685648537,0,0.00450795660209414,0,0,0.104198276856221,0,0,0,0,-0.0764192940044207,0,0.133184745058526,0,0,0,0,0,0,0.051521670184767,0,0,0,0
X601688.CH.EQUITY,0.109700719668199,0,0,0,0.0169924501858128,0.0809681107593107,0,0,0,0,0,0,0,0,0,0,0,0,0.0128211501182927,0,0,0,0,0.280452480630456,0,0.0271754810046908,0,0,0,0.0483810263544055,0,0.0150338656924163,0,0,0,0,0,0,0,0,0,0,0.123550360318311,0,0,0,0.273559677406228,0,0,0,0
X600048.CH.EQUITY,0.23344800284091,0,0,0,0,-6.93889390390723e-18,0,0,0,0.170978002400542,0,0,0,0,0,0.506409308462565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148841593661923,0,0,0,0,0,0,0,0.0494529560679519,0,0,0,0,0,0.0779884645715382,0,0,0,0,0,0,-0.041304897058148
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0890950414799739,0,0,0.317227405349436,0.174097689631724,0,0,0,0,0,0,0,0.0632577205764457,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0698737311029082,0,0,0,0,0,0,0,0,0,0,-0.0414637213398305,0,0,0,0,0.215347549732409,0,-0.195577055691597
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00420135032651792,0,0,0.0428151247661004,0,0,0,0,0,0,0,0.0523241399713091,0,0,0,0,0,0,0,0,0,0.214594202671341,0,0,0,0,0,0,0,0,0,0,0.0176260942830029,0,0.17497882682057,0,0.132575390613919,-0.0161034307850051,0
X601229.CH.EQUITY,0.0252828416435944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229513008201932,0,0,0,0.118609926835499,0,-0.0656501766943986,0,0,0,0,0.0251026016268841,0,0,0,0.204904031018455,0,0,0,0,0.452200359214031,0,0,0,-0.0207837919554933
X601169.CH.EQUITY,0,0,0,0,0,0.0664987875233773,0.135157725117562,0.059373229637125,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0254088934638482,0,0.0416304344604657,0.144115695694036,0,0,0,0,0,0,0,0,0,0.0614308774739663,0,0,0,0,0,0,0,0.066586763422043,0,0.0464744647211719,0,0,0,0,0,0.26525903354608,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.060294956336228,0,0,0,0,0,0,0,0,0,-0.0368564307337599,0,0,0,0,0.128786320210676,0.456887564424469,0,0,0,0.0535262843960767,0,0.0137149015944435,0,0,0,0,0,0,0,0,0,0,0,0.0290349431550346,0.29735625078398,0,0.0343323873469945,0,0,0,0,6.93889390390723e-18,0,0,-0.0140029406133803
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539527514957965,0,0,0,-0.0540508128410694,0,0,0,0,0.156813334996504,0,0,0,0.0329097984849777,0,0,0,0,0,0.170924289956403,0,0.116643151441296,0,0,0.0587122961060816,0,0,0,0,0,0,0,0,0.536966470001174,0,0,0
X2882.TT.EQUITY,0,0.249816043870944,0,0,0.135140058340463,0,0,-0.531084530034036,0.0328758730488173,0,0,0,0,0.289286117284047,-0.308466197004282,0,0,0,0,0.408623165841022,0,0,-0.217907793655976,0,0,0,0,0.24018917233874,0,-0.200474974736474,0,0,0,0.100242401326657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11256649071488
X002142.CH.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0536494063210569,0,0,0,0,0,0.110237707550921,0,0,0,0,0,0,0,0,0,0.270397096480107,0,0,0,0,0,0,0.107593689168413,0,0,0,0,0,0,0.243727233603189,0.175365005259806,0,0,0,0,0,0,0,0,0,0,0
X17.HK.EQUITY,0,0,0,0,0,-0.00050613833929537,0,0,0,0,0,-0.150275622990607,0,0,0.0147070228212455,0,0.0354610462130243,0,0,0.00900962078210842,0,0,0.313552214081782,0,0,0.0873302652125573,0,0,5.42101086242752e-20,0,0,-0.1219018497669,0,0,0,0,0,0,0.112103906968514,0,0,0,0,0,0,0,0,0,0,0,-0.124991489576613
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.034048603372333,0,-0.0212389538474903,0.046087975401825,0,0,0,0,0,0,0,0,0.416012822265489,0,0,0,-0.0409265348548947,-0.0476070066255171,0,0,0,-0.0230506100827677,0.193344920328347,0.0413006314524153,0,0,0,0.0262963618700336,0,0,0,0.170569201682846,0,0,0.0228916109941314,0,0.180590654814876,0.0496195704157577,0.00964528597287941,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.074159375988443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68618620831764,0,0,0,0,0,0.0366463231929312,0,0,0,0,0,0,0,0,0,0,0,0.145249727917858,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,-0.106087508616042,0,0.014538347615629,0,0,0,-0.0376235891272194,0,0,0,0.168553174959141,0,0,0,0,0.0631743312920067,0,0,0,0,0,0,0.141787348287368,0,0,0,-0.0711349320691937,0,0,0,0.019485439312209,0,0.235581061791896,0,0,0,0.094597699371757,0.451612480983044,0,0,0,0,-0.0137370762709354,0,-0.0521783888958165,0,0,0,0,0
VXFXI.INDEX,0,0.289356946848768,0,0,0.0620629152298654,0,0,0,0,0,0,0.209724710961545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18892598406098,0,-0.814772598009877,0,0,0,0,0,0,-0.0754670018374936,0,0,0,0,0,0,0,0,0,0,0,0,0
CN210SLOPE,0,0,-0.254129377883136,0,0,0,0,0.0698923042853071,0,0,-0.477743580773455,-0.309257137091786,0,0.185688701012627,0.188754502900699,0,0,0,0,0,0,0,0,0,-0.146464630971155,-0.149186931556606,0,-0.216827197852952,0,-0.393947914868604,0.143802161659454,0.280242887052163,0.432244723644689,0,0,0.316948116878235,0,0,0,0,0,0,0,0.0313324770338639,0,0,0,0,0,0,0
