,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601658.CH.Equity,0,0,0.241720691377842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291237314354482,0,-0.0750720378416343,0,0,0,-0.105555827192538,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342147034579376,0,0,0,0.522307538891199,0,0,-0.0988327640258829,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0381932216847965,0,0,-0.0973599666216916,0,0.0826117099689208,0,0,0.207492664448906,0,0,0.0541101595483746,0,0,0,0,0,0,0,0,-0.0400283854835276,0.0825635184932637,0,0,0,0,0,0,0,0.152665961855544,0,0.175723522382569,0,0,0,0.197020756283466,0,0.0324878675592291,0,0.137411109372976,0,0,0.0506007119034286,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0257548428147544,0,0,0,0.661084104370049,0,0,0,0.0263953705149427,0,0,0,-0.0116356926861688,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846648606723845,0,0.1668806234787,0,0,0,0.00269267834826714,0,0,0,0,0,0,-0.0226604353221082,0
X601166.CH.EQUITY,0,0,0,0,0,0.0998776464842583,0.222294253306176,0.0378045063278975,0,0,0.0441175574726105,0,0,0,0,0,0.0404215982777544,0,0,0,0,0.0725254956787378,0,0,0,0,0,0,0,0,0,0,0.127921740096104,0,0.00882085565115328,0,0,0.0415416444382954,0.00797247578950707,0,0,0,0,0,0,0,-0.0295473894031998,0,0,0.405404295064039,0,0
X601328.CH.EQUITY,0,0,0,0.0463296906551155,0,0.112012505007387,0.0205391157292713,0,0,0,0,0,0,0,0,0,0.0289645674709828,0,0,0,0,0.373201428445806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25012573807888,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.275683516000259,0,-0.0635469565815267,0,0,0,0.0747720939767143,0,0,0,0.139672340130447,0.047179148367651,0,0,0,0,0,0,0.112772752189323,0,0,0,0,0,0,-0.151354323575762,0,0,0,0,0,0,-0.021495988192957,0.142073065361681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134600169846091,0,0
X600000.CH.EQUITY,0,0,0.330311100709286,0,0,0.207618053810048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600893252716387,-0.165058713368918,0,0,0,0,-0.0667637662179652,0,0,0.0542376411647906,0,0.310481321645527,0,0,0,0,0,0.644596593773957,-0.128898560582471,0,0,-0.0248126185056747,0.0807924199427953,0,0,0.191459528820557,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.384697655933589,0,0,0,0,0,0,0.00946318456495968,0,0,0,0.0359021038452097,0,0,0,0,0.0190397033186687,0,0,0,0,0,0,0,0,0.0773562084467342,0,0,0,0,0,0,0,0,0.250266482876523,0,0,0,0.123272883466419,0.0286406303851869,0,0,0,-3.46944695195361e-18,0,0,0
X601319.CH.EQUITY,0,0,0,0.165728098716447,0,0,0,-0.0843696502484353,0,0,0,0,0,0,0,0.257432274993254,0,0,0,0.209293558706543,0,0,0,1.73472347597681e-18,-0.0629177526578094,0,0,0,0,0,0,0,0,0,0,0,0.0924064101515314,0,0,0,0,0.0761993015077305,-0.00560503308745553,0,0,0,0,0.148160383769833,0,0,-0.0740849057582003,0
X601601.CH.EQUITY,0,0,0,0,0.371884405093691,0.0998594863921236,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.295036880053735,0,0,0,0.0664534228401935,0,0,0,0,0.0569637283475315,0.0815381766711086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337276777574606,0,0,-0.182468831445501,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.282872589235653,0.0430718921175647,-0.0468182805039789,0,0,0,0,0,0,0.0356881175301709,0,0,0,0,0,0.0490718570158953,0,0,0,0.000998066145184287,0.0210273581429055,0,1.73472347597681e-18,0.0604899469529308,8.67361737988404e-19,0,0,0,0,0,0,0.113697293511624,0,0,0,0.45591932176805,-0.0356102268402223,0,0,-0.0433308104329765,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0315891412613124,0,0,0,0,0,0,0,0,0,0.10593706640407,0.111294831565383,0,0,0,0,0,0,0,0,0,0,0,0.1332065963401,0,0.210710136580133,0,0.0134539519551685,0,0.0157077484639714,0,0.0883686793452194,0,0,0,0,-0.0621128282467769,0,0,0,-0.0739097694575208,0.0519556290047319,0,0,0.189713905835255,-0.0228244949727228,0,0,0.00209100946830867
X688.HK.EQUITY,0.345595580251925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101550256037984,0.446185352490917,0,0,0,0.319258388828329,0,-0.0265632644382114,0,0,0,0,0,0,0,0,0,0,-0.170033571421266,0,0,0,0,0,0,0,0,-0.0044183181640378,0,0,0,-0.0625270574952794,0.0510962134202512
X601998.CH.EQUITY,0.230315891495195,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0310904880112025,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238083111102666,0,0,0,0,0,0,0,0,0,0,0,0,0.132441226860178,0,0.506928759106128,-0.130508060828782,0
X1109.HK.EQUITY,0,0,0,0,0,0.174965025728799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421664578022168,0,0,-0.0825774714145169,0,0,0,0,0,0.15382239618496,0,0,0,0,0,0,0,0,0,0,0.26370175919979,0,0,0,0,0,-0.0383531232886458,0.0400413414213129,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0213358336812415,-0.0250596291674623,0,-0.113044107896435,0,0.305755703367602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124338380922847,0,0.515228809569147,0.0368177978096982,0.0694178518464743,0,0,0,0.0330080180654994,0,0.0472887475908509,0,0,0,0,0.0927575826673543,0,0.0191064617816092,0,0.115766363765282,-0.133633365443531
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.104630911094538,0,0,0,0,0,0,0,0,0,0,0,0.246436568347017,0,0,0,0,0,0,0.243889921463649,0,0,0,0.101603408555593,0,0,0,0,0,0,0.12580020512738,0,-0.0249051875032878,0,0,0,0.00609864789428511,0.372080903083426,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0838746207814231,0.43886709840925,0,0,0.0820333073654425,0,0,0,0,0,0,0,0,0,0,0.0953160886632381,-0.178354014360582,0,0,0.197977815779634,0,0,0,0.0587912817165016,0,0,0,0,0.00854999130526913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235099655200443
X002142.CH.EQUITY,0,0,0,0,0,0.44557116645974,0,-0.256455137392884,0,0.118959922777567,0,0,0.0741067808984607,0,0,0,0,0,0,0,0,0.161951653796333,0,0,0,0,0,0,0,0,0.334556494535246,-0.175326054974346,0,0,0,0,0,0.311026444376968,0,0,0,-0.173560866624526,0,0,0,0,0,0,0.24458436333522,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.169754190890779,0,0,0,0.000287604132811667,0,0,0.0499102019278144,0,0,0,0,0,0,0,0.0685930489383715,0,0.0277076970169312,0,0.356742395203293,0,0,0,0,0,0,0.0634830173183674,0,0,0,0,0,0,0,0,0,0,0,0,0.0714951008786437,0.171374515425779,0,0,-0.0329164613875377,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0.077671974009156,0,0,0.00804841561882543,0,0,0,0.0336075380246739,0.741075048612779,0,0,0,0,0.0945559096798301,0,0,0,-0.0303942940830562,0,0,0.0487888557275406,0.104961644368564,0,0,0,0,0,0,0,0,0,-0.144133128566544,0,0,0,0,-0.00306126529257878,0,-0.0150309457817414,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.152140475257423,0,0,0,0,0,0,0,0,0,0,0,0,0.152477031408776,0,0.080682865633105,0,0,-0.174362509285178,0.0509209392033902,0.0547488862882532,0,0,0.192818213620939,0,0.039519778642384,0,0,0,0,0,0,0,0,0,0,0.308906567572223,0,0,0,0,-0.0862392722300675,-0.196899709309295
X601818.CH.EQUITY,0,0,0.104463701122097,0.034487859672747,0,0,0.11596297579651,0,0,0,0,0,0,0,0,0,0.0697163504761052,0,0.235658016653503,0,0,0,0,0,0,0.0365629465398139,0,0,0,0,0,0.1576157752365,0,0,0,0,0,0,0,0,0,0.0136651403120351,0,0,0,0,0.00129229398805346,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.015866719088917,0,0,0,0.245389321094776,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.128703943189854,0,0,0,0.0299836622678474,0,0,0,0,0,0.187302183646144,0.186585855959875,0,0.101243346796702,0,0,0,0,0,0.00964253661710753,0,0,0.146609245194595,0,0,-0.00936072426998488,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0227749995727429,0,0,0,0.0549289449491904,0,0,0,0.077993110285839,0,0,0,0,0.127854936077199,0,-0.392999359972732,8.67361737988404e-19,0,0,0.282496757074609,0,0,0,0.140196006224932,0,0,0,0,-0.164864423376898,0,0,0,0,0,0,0,0,0,0.0536875522942588,0.156574174978325
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00736002977270361,0.0127669992734792,0.189711340464463,0,0,0,0,0,0,1.73472347597681e-18,1.73472347597681e-18,0.0327560770855374,0,0,0,0,0.0814639417164766,0,0,0,0,0,0,0,0.620839080173512,0,0,0,0,0,-0.033952494145287,0,0.10144188770337,0,0,0,0,0,0,0,0,0,-0.00338893261067172
X601211.CH.EQUITY,0,0,0,0,0,0.0131313923459215,0.00779382640071109,0,0,0,0,0,0,0,0,0,0,0,0.119685522663602,0,0,0,0,0,0,0.0425907781030518,0,-0.198522851765254,0.0236215269097025,0,0,0,0,0.431979751880358,-6.93889390390723e-18,0,0,0,0,0.0903329365671539,0,0.124639115084256,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392678947564286,0,0,0,0,0,0.117423642328772,0,0,0,0,0,0,0,0,0,0,0,0,0.0820091099430354,0,0,0.00857330710604052,0,0,0,0,0,0.225953502079479,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.58816535454023,0,0,0,0,0,0,0,0,0,0,0,0.12728014093839,0,0,0,0.0351649266427948,0.0361359457112597,0,0,-0.0173554674585589,0,0,0,0,0.281813858856598,0,0,0,0,0,-0.123570636371555,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0574696997103403,0,0.322771835000976,0,0,0.0237954119499169,0,0,0,0,0,0,0,0,0,0.0951122061325079,0,0,0,0.155724970147073,0,0,0,0,0,0,0,0,0,0,0,0,0.315955990254245,0,0,0,0,0.00729429410453697,0,0.00688906356030548,0.0666303550467808,-0.0480406929167434,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154353217284725,0,0.765937957513665,0,0,0,0,0,0,0,0,0,-0.00858058724441096,0,0,0,0,0,0,0,0,0.0473457960416255,0,-0.138223070270072,0,0,0,0,0,0,0,0,0,0,0,0.125293189030229,-0.0187407212212754,0
X000166.CH.EQUITY,0,0,0.0205179652861566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626446179659397,0,0,0,0,0,0,0,0,0.0534927451481911,0,0,0,0,0,0,0,0,0.271463813659517,0.153743265288757,0,0,0,0,0,0,0,0,0.0188551419079275,0.0420599573473492,0.255180556322319,0.0209306998087117,0,0,0
X12.HK.EQUITY,-0.13524096271184,0,0,-0.147082480706237,0,0,-0.00333773548203034,0.111710894681272,0,0,0.604091176473658,0,0,0,0,0,0,0,0,0,0.608848725494765,0,0,0,0,-0.0432353740898789,0,0.206395667052848,0,0,0,0,0,0,-0.015412133840097,0,0,0,0,0,0,0,0,0,-0.127877255315165,0,0,0,-0.117739388132063,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.318576928475186,0,0,-0.0140618871954929,0,0,0,0.161529663181319,0,0,0.107547142516366,0,0,0,0,0.0430874366591474,0,0,0,-0.0358104878313661,-0.169604685933711,0,0,0,0,0,0.102600312511725,0,0,0,0,0,-0.148377838873474,0,0,0,0.718287392923677,0,0,0
X601229.CH.EQUITY,0.425343944527006,0,0,0,0,0,0,0,0.477888360238069,0,0,0,0,0,0,0,0,0,0,0,0.0474853385424689,0,0,0,-0.193906243455416,0,0,0,0,0,0,-0.085628804902469,0,0.147121881040061,0,0,0,0,0,0,0,0,0,-0.102423931112476,0,0.0259889783961997,0,0,0,0,0,0.14763857131854
X823.HK.EQUITY,0,0,0,0,0.158597781368439,0,0,0,0,0.0175503285035076,0,0,0,0,0,0,0,0,0,0,0.152357182389334,0,0,0,0,0,0.224551494894954,0,-0.108688894148462,0,0,4.33680868994202e-19,0,0,0,0,0,0.0101724832144913,0.194939122452668,-0.00275363103091728,0,0,0,0.0928728372199589,0,0,0,0,0,0,-4.2351647362715e-22,0.327187469262578
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.0473387762842164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048268661089814,0,0,-0.159325429904563,0,0,0,0.00633839081315776,0.204752102658873,0,0,0,0.067603938195602,0,0,0,0.00570486654686551,0,0,0,-0.0342549691829717,0,0.384601696943275,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47774936659803,0,0,0.134272817842245,0,0,0,0,0,0,0,0,0,0,0,0,0.0221630650937109,0.091825155836908,0.252940139899228,0,0,0,0,0.0237307342859824,0,0,0.0179012939591405,0,0,0,0,0,-0.0125610117815208,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141373513627277,-0.413185577372119,-0.0986831591292273,-0.0339338235605325,0,0,0,0.101541869267359,-0.0207625999904875,0,0,0,0,0,0.0624961692199197,0,0,0,0,0,0,-0.106930649570839,0.043585320241213,0,0.380381236970765,0,0.701878945290411,0,0,0.0230393193066923,0,0,0,0,-0.00455911148294151
X601169.CH.EQUITY,0,0,0,0,0,0,0.781603077086318,0.0260358497041002,0,0,0,0,0,0,0,0.0462660764406231,0,0,0,0,0.0188412264781603,0,0,0.0548052051702372,0,0.0117764616449728,0,0,-0.0264955014178073,0,0,0,0,0,-0.0122695437702916,0,0,0,0,0,0,0.0628783580459484,0,0,0,0,0,0,0,0,0,-0.0204607348035002
VXFXI.INDEX,0,-0.104237759783909,0,0,0.0604121531388439,0,0,-0.107583849652774,0,0,0,0,0.130170034367151,0,0,0,0,0,-0.0770835992930842,0,0,0,-0.216700504297236,0,0,0,-0.0246436823468055,-0.113661017387492,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732640377829109,0,0.124100449214654,0,0,-0.0527716856742243,0,0,0,0,0
CN210SLOPE,0,0,0,0,0,0,0,0,-0.100279046561577,0.0762323870701437,0,0,0,0,0,0,0,0,0,0,0,0,0.33265079042208,0,0,0,0,0,0,0,0.230370252740011,0,0,0,0.022022289466884,0,0,0.0428256245534641,0,0,0,0,-0.379339197107945,0,0,0.376683058748409,-0.577557429161588,0,0.0673607226741165,0,0.296658208035909,0
