,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601319.CH.EQUITY,0,0,0,0.176676108292738,0,0,0,-0.112592806281079,0,0,0,0.0882258138373474,0,0,0.346458364526815,0,0,0,0,0.0699997295945033,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0671211857695086,0,0,0,0,0,0,0,0.0536220298024995,0,0,0,0.0324700153865958,0,-0.0251288828923272,0,0.050642676669666,-0.0038459448749956,0.154766408880314,0,0,0,-0.0623823613155757,0
X601601.CH.EQUITY,0,0,0,0,0.271515582943651,0.019130548787191,0,0,0,0,0,0,0,0,0,0,0,0.037164109022085,0.554767489920519,0,0,0,0,0,0,0.0237473414444442,0,0.18109591884026,0.108493190982905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280025056121588,0,0,0,-0.0879427446472697,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0881590757024331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414391074196913,0,0,0,0,0,0,0,0.0387231531960121,0,0,0,-0.0367104051727226,0.112397764133716,0,0,0,0.0374303788243918,0,0,0.294553059340415,0,-0.0460603502122014,0,0,1.73472347597681e-18,-0.0551712803110012
X1109.HK.EQUITY,0,0,0,0,0,0.233198396640652,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579403081731238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106209005704287,0,0.0234514682463118,0,0,0.0884984844809691,0,0,-0.016431817087691,0.0112436589630948,0,0
X600016.CH.EQUITY,0,0,0,0.0438352637249123,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0805842720990217,0,0.111254342262095,0,0,0,0,0,0,0,0,0,0,0.0704616000351274,0,0.0291636130839466,0,0.0210179560567056,0.203085369303698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682744278281043,0,0,0,0,0
X601998.CH.EQUITY,0.223835365124401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242629015922537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538280532206409,0,0,0,0,0.252472785308011,0,0,0.487018688567493,-0.0644579924292285,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.288129375509873,0,0,0,0,0,0,0,0,0,0,0,-0.086621209563382,0,0,0,0,0,0,0,0,-0.0415257899345559,0,0.269099077199023,0,0.0452456197316707,0.0839392226600314,0,0.00839044832528996,0.0124936999176497,0,0.112557301073333,0,0,0.00438068586208271,0,0,0.0172675146419954,0.236795622622846,0,0.0559383130657732,-0.0589550399926694,0
X688.HK.EQUITY,0.294666086672799,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0343417494154774,0,0,0,0,0,0,0.399846399849929,0.0111588678050583,0,0,0,0,0,0.0521333923753212,-1.73472347597681e-18,0,0.29208287755325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127770406357418,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.0143883632344986,0.104431353518519,0,0,0,0,0,0,0,0,0,0,0,0.264197119094546,0,0,0,0,0,0,0.224144984031362,0,0,0,0,0,0.198884790435222,0,0,0,0,0.0368992471751932,0,0,-0.133119238192224,0.0876477978240071,0,0.050514178025768,0.297240862912452,0,0,0,0,-0.0438542588727514,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.04637256576698,0.419099699304556,0,0,0.131877441732725,0,0,0,0,0,0.00510512297289229,0.00250481619998749,0.0469203077863685,0.0631494850685881,0.0364223685223644,0,-0.193606624403714,0,0.0190842978932499,0.180810984375459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00382160485592258,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.198015073519851,0,-0.288742466496357,0,0,0,0,0,0,0,0,0,0.239302860366051,0,0,0,0,0.0688002193246619,0,0,0,0,0,0,0.432362285786144,0,0,0,0,0,0,0,0.0737660200935719,0,0,0,0.166505833086524,0,0,0,0,0,0,0.0877987795018302,0,0.0705781565867658,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0153944646500563,0,0,0,0.716682796665877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105160280989903,0,0,0,0,0,0,0,0,0,0,0.0848438593754045,0,0,0,0,0,0,0,0,-0.0839248528832444,0
X2007.HK.EQUITY,0,0,0.0104710289404825,0,0,0.0722166406464528,0,0.16451172630676,0,0.0625337374640631,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.194422723889231,0,0,0,0.0360130936481809,0,0,0,0.295567521662709,0,0,0,0,0,0,0,0,0,0,0,0.0951741778337735,0,0.0641542809362355,-0.102098675434533,0,0,0
X601818.CH.EQUITY,0,0,0,0.224459174149518,0,0,0.104129111417286,0,0,0,0,0,0,0,0,0,0.0969054943863154,0,0,0,0,0,0,0,0.00625452474595675,0,0,0,0,0,0,0,0,0.14728873314411,0,0,0,0,0,0,0,0,0,0,0,0,0.06093211495928,0.0946236044072702,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0148767620218195,0,0,0,0.223645090684902,0,0,0,0,0,0,0,0,0.0154037347952239,0,0,0,0.135531951598373,0.0103981664319494,0,0,0,0,0,0,0,0,0,0.215952978009239,0.158585999798946,0,0.0799735860111701,0,0,0,0,0,0.00350125278823255,0,0.151735625719377,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.178924560053803,0,0,0,0,0,0,0,0,0.0844616815209012,0,0,0,0.026775657048975,0.211780015741965,0,0.155539989932907,0,0,0.210663691543868,0,0,0.0628853206310706,0,0,0,-0.00601525104339771,0,0,0,0,0,0,0.163695107300744,0,-0.0227927337498669,0,0,0,-0.145494936577078
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.031343498440798,0,0,0,0,0,0,0.449822837283996,0,0,-0.0114532835246547,0,0,0,0,0.117662712342131,0,0,-0.532552238792416,0,0,0,0,0,0.0506299103117589,0,0.120018202734676,0,0,0.0982452357313597,0,0,-0.611519362368292,0,0,0,0.0802677558580313,0,0,0,0,-0.128954037423217,0.213475705223763
X600837.CH.EQUITY,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0380075142139734,0.293551531232791,0,0,0,0,0,0,0,0.0242151556807154,0.0513865130253559,0,0,0,0.0467404218969188,0,0,0,0,0,0,0,0.472087858644611,0,0.0287211947477572,0,0,0,0,-0.0233883897971218,0,0,0,0,0,0,0,0.0684277228662816,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0378160824349116,0,-0.0639384423431007,0,0,0,0,0,0,0,0,0,0.136916510878949,0,0,0,0,0,0.139429296964959,0,0,-0.0863142060131955,0,0,0,0,0.277572310145743,0,0.0654197639313377,0,0,0,0,0.0698909266025134,0.0427832092236481,0,0,0,0,0,0,0.0281284941259291,0,0,-0.00781877929799286,0
X601336.CH.EQUITY,0,0.232788923904338,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.00383978922375441,0,0.27404551473286,0,-0.0847229157764592,0,0,0.0453525225546281,0,0,0,0,0,0,0,0.267268072760179,0,0,0,0,0,0.0881022849440222,0,0,0,0,0,0,0,0,0.0904922384265935,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.410361000930819,0,0,0,0,0,0,0,0,0,0,0,0.0363484142625607,0.140780851402068,0,0,0,0,0.122487376457869,0,-0.0142968744630614,0,0,0,0,0,0,0,0.183171346118619,0,0,-0.0641387039734114,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.0648940205442611,0,0,0,-0.00830028630087636,0,0,0.185407002980479,0.027479858530899,0,0,0.0818399913983494,0,1.0842021724855e-19,0,0,0,0.106259180210687,0,0.0934534417231358,0,0,0,0,0.097525121782428,0,0,0,0,0,0,0,0.065461511802027,0,0,0,0.315269977638243,0,0,0,0,0,0,0.182535543970792,0,0,0,0
X000166.CH.EQUITY,0,0,0.0740972250255848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534817996628549,0,0,0,0,0,0.0848269310087355,0,0,0,0,0,0,0,0,0,0,0,0.14524871126085,0.130103144502119,0,0.0340232561755347,0,0,0,0,0,0,0,0.114759568921395,0.155965383653435,0.0329479045369062,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,-0.0195015546558975,0,-0.0352333157170132,0,0,0,0,0,0.0479578677041218,0.690043838831756,0,0,0,0,-0.00527657619203035,0,0,0,0,-0.00305566035279321,0,-0.117492470178125,0,0,0,0,0,0,0.0431334183681818,0,-0.0363067939209353,0,0,0,0,0,0,0.0074268135008754,0,0,0,0,0.137262739391316,1.0842021724855e-19,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0176087629922444,0.462459278929299,0,0,0,0,0,0,0,0,0,0.123804353787643,0,0,0,0,0,0,0.562152262140031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068888619323333,0,-0.14203973895109,-0.160070844002437,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.108260699504713,0,0.119851367967241,0.42852787516893,0,0,0,0,0,0,0.195689006331113,0,0,0,0,0,0.0597800967361175,0,0.0322261221249811,0,0.0224960199275541,0.0499605185640406,-0.167096658185513,-0.34754892245348,0,0,0,0,0,0.0999547740565124,0,0,0,0,0,-0.0597401016032149,0,0,0,0.791201958015431,0,-0.0152023385268594,0
X601229.CH.EQUITY,0.686390243010146,0,0,0,0,0,0,0,0.373749566031734,0,0,0,0,0,0,0,0,0,0,0,0.0147982447641109,-0.18785001029206,0,0,0,0,0,0,0,0,0,0,0.167904942837508,-0.170484617557171,0,0,0,0,0,0,0,0.141310093780751,0,-0.12684584048904,0,0.0842259348605557,0,-0.0127812735607199,0,0,0,0.124972121514863
X823.HK.EQUITY,0,0,0,0,0,0.0607282017116029,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0667162537582325,0,0.191207535952305,0,0,0,-0.0448380113015225,0,0.238246414154908,0,0,0,0.103437643259493,0,0,0.220260711485319,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0421727094477769,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435817271811793,0,0.0603188408232295,0,0.188078781769716,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.258156972231292,0.0326027536264692,0,0,0,0.19032004020427,0,0,0,0,0,0,0,0,0,-0.0302298214413331,0
X600918.CH.Equity,-0.0280361703023013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155323327572262,0,0,0,0.0462457259300028,0,0,0,-0.143306244758019,0,0,0,0,0,0,0.221147318295056,0,0.063627927058533,0,0,0.0299279575931391,0,0,0,0,0,0.558622191711737,0,0,0,0.00773392716601672,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.142577469231935,0,0,0,0,0.155335948791165,0,-0.0563615430682177,0,0,0,-0.0868173030983458,-0.106132389186657,0,0,0,0,0,0,0,0,0.0406162004241111,0,0,0,0,0.0270237839538256,0,0,0,0,0,0,0,0,0,0.575041727034719,0,0,0,0.175370446148043,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.771048619882116,0.0549245743644625,0,0,0,0,0,0,0.0613150746007612,0,0,0,0,0,0,0,0,0.0858765898283306,0.0261569185053769,0,0,0,-0.0352117249596344,0,0,0,-3.46944695195361e-18,0,-0.0197761557683318,0,0,0,0,0,0.0307253849935048,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0102902532181308
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0,-0.0168715713965958,0,0,0,-0.307828179410009,0,0,-0.0268414738847511,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.117197594581119,-0.0480680388972144,0,0,0,0.188398856940093,0,0,0,0,0,-0.256728658627883,0,0.169787839298828,0,0,0,0.00591015779338443,0.507542808295925,0,-0.0926611068710075,0,0,0,0.174609643045408
CN210SLOPE,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607470579319548,0,0,0,0,0,0,-0.219658178631479,0,0,0.095514438165538,0,0,0,0,0,0,0,0,0,0,0,0.438048737280326,0,0,0,0,-0.0887632782579441,0,0,-0.0261296188403673,0,0.319552000603683,0,0,-0.251367682561488,0,0,0.213627727968382,0
