,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719088860393598,0,0,0,0,0,0,0,0,0,0.1383389380826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631592574651043,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.324950470709916,0,0,0,0,0,0,0,0,0,0,0,0.0273478211630859,0,0,0,0,0,0,0.111967705181575,0,0,0,0.441288966869682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113963719466655,0,-0.0991243281989903,0.03606301250656,0,0.0405764645005211,-0.000416376693093484,0,0.0478895209664343,0.130243777064651
X000002.CH.EQUITY,0,0,0,0.126564278908282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323587831466186,0,0,0,0.568426290446521,0,0,0,0,0.0174940072707972,0,0,0.0968323328203901,0,0,0,-0.0668833030191808,0,0,0,0,0,0,0,0.0353472190960312,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.347100937000733,0.00797186716036143,0,0,0,0,0.171278360971263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030095384351978,0,0,0,0,0.0967327743685082,0.0755108812517017,0,0.178992798101979,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.041685705857334,0,0,0,0.0921529865774698,0.0281466751455345,0,0,0,0,0,0,0.122358735860463,0,0,0,0,0,0.0557623091056465,0.35590226704441,0,0,0,0.0210068172181468,0,-3.46944695195361e-18,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0950390378537024,0,1.73472347597681e-18,0,0,0,0,0.0462085742508542,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0867802925291331,0,0,0,0,0,-0.121325109982973,0,0,0,0,0,0,0,0,0.0906324267650505,0,0,0,0.129169466517538,0,0,0,0,0,0,0,0.00790987191454297,0.00595936802355328,0,0.274715352432614,0,0,0,0.0364946475432463,0,0,0,0,0,0.176047108339005,0,0,0,0,0.165069194831241,0,0,0,0,0
X000001.CH.EQUITY,0,0.0327433053853595,0.00901398007125746,0,0,0.0214230092585226,0.0643286508197229,0,0,0,0,0.244720825845303,0,0,0.0979426437135654,0,0,0,0,0,0.102437134263795,0,0,0,0.194708071998387,0,0,0,0,0,0,0,0,0,0,0.190122664779476,0,0,0,0,0,0,0.0175767300831027,0,1.38777878078145e-17,0,0,1.73472347597681e-18,0.0820897370699899,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.145528727565981,0.241113617406156,0,0,0.328778982205777,0,0,0.0729755272480173,0,0,0,0,0,0,0,0,0,0,0,0.0263654372681779,0,0,0,0,0,0,0,0,0,0,0,0.232746975824295,0.0173364732527453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.126455881495002,0,0,0,0,0,0,0.0253484870270542,0.0417671782865926,0,0,0,0,0,0,0.583538279859058,0,0,0,0,0.0598455817506983,0,0,0,0,0,0,0,-0.126847239858948,0,0.0307075183915376,0,0,0,0,0,0.160619611671888,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0362755376462744,0,0,0,0,0.17178283749812,0,0.0491437704820617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674322051744608,0,0,0.0434922204504104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0900192018303935,0,0,0,0.210556903120789,0,0,0,0,0,0,0,0,0,0,0.19570755912378,0,0,0,0,0.0603071193763794,0,0,0,0,0,0,0,0.380796163117115,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117616570500916,0,0,0,0,0,0,0,0,0.152924056457204,0,0.523393720937946,0,0.0466693749607578,0,0,0,0,0,-1.38777878078145e-17,0.0216672115115807,6.93889390390723e-18,0.141467416244899,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0704581961691065,0,0,0,0,0,0,0.101829092152801,0,0,0,0.0747890462957556,0.0940734690053033,0,0,0.249414171320556,0,0,0,0,0,0,0.122749667166704,0,0,0,0,0,0.0454293721293269,0,0.068342409104166,0,0,0,0,0,0,0,0,0,0.134501508310388,0,0,0,0,0,0.00821540989704002,0,0,0,0
X600016.CH.EQUITY,0,0,0.00159081757520905,0,0,0,0,0,0,0,0.48488535363312,0,0,0,0,0,0,0,0,0.0768914148509874,0,0,0,0,0.129629238247081,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.27043381572785,0,0,0,0,0,0,0.0384370610961331,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0675963633634759,0,0,0,0,-0.0313290882493952,0,0,0,0.0331469414673571,0,0,0.0840494165105593,0,0,0,0,0,-0.156038725641369,0,0,0,0.193307102369022,0,0,0,0,0,0.130161233591404,-0.114454930173829,0,0,0,0,0,0,0,0.222409617894006,0,0.19469513002694,0,0,0,0,0,0,0.308159089751745,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.000371805779414206,0.0828996220205528,0,0.0516567561533536,0,0,0.0450063496582071,0,0,0,0,0,0,0,0.167641447503105,0,0,0.126119895845706,0,0,0,0,0,0.115837327436328,0,0,0.0827162207407503,0,0,0,0,0,0.24294187649977,0,0.0684886482075634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.261446983224618,0,0,0,0,0,0,0,0.159521817499295,0,0,0,0,0,0,0,0,0,0,0.601504537729161,0,0.0685002917438587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0.169903632936051,0,0,0.0229341184726638,0.0545479522116086,-0.0577866894995519,0,0,0.0555803482712761,0,0,0,0,0,0,0,0,0.36814240601139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194580370707483,0,0,0.332650891803246,0,0,0,0,-0.278921955374332,0,0,0
X2007.HK.EQUITY,0,0,0,0,0.103228955302523,0.0776899307907981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972235872488276,0,0,0.027820761605762,0,0,0.083041580179941,0.228540366055463,0,0,0,0,0.0627217239748669,0,0,0,0,0,0,0.0749322362076538,0,0,0.114343292133348,0,0.0526621706136122,0,0,0,0.0709533857399277,0,0,0,-0.03155811555436,0,0
X601818.CH.EQUITY,0,0,0.381225301396165,0,0,0,0,0,0,0,0,0.0365867285968221,0,0,0,0,0.110832875970506,0,0,0,0,-0.0424329986002002,0,0,0.0575694768769201,0,0,0,0,0,0,0,0,0,0,0.0190070095182104,0,0,0,0,0,0,0,0,0,0,0,0.282508374500554,0,0,0,0,0,0.0486501627483834
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.302966666334551,0,0,0.0482104713086424,0,0,0,0.117173176513553,0,0,0,0,0,-0.0481821906959274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117309103360297,0,0.284023698987227,0,0.0316185373191292,0,0,0.0140580059587928,0,0,0,0,0,-0.039400611160924,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.0930577760339063,0,0,0,0,0,0.142888916062245,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635519550999388,0.0809019865955913,0,0,0,0.188206372952471,0,0.182154723824741,0,0,0,0.126101610565998,0,0,0.121370365207024,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.00803434183416117,0,0,0,0,0.037099605703456,0,0,0,0,0.00428398427305912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234543757391806,0,0,0,0.314972940913864,0.0147242105592091,0,0,0,0,0,0.0732895809616281,0.128735421451717,0,0.106357453482294,0,0,0,0.00429416791326355,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.051255466972196,0,0,0,0,0,0,0,0,0.0785913838486651,0.12675533052748,0.0074164025271842,0,0,0.133806782780283,0,0,0,0,0,0,0,0,0.482720343628504,0,0,0,0,0,0,0,0,0,0.028277247454867,0,0.0601098541515946,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00721760934135941,0,0,0,0,0,0,0,0,0,0,0,0.113373313014651,0,0.242882799816554,0,0,0,0,0,0,0,0,0,0.0728559889878066,0,0,0.0334985042273733,0,0,0,0,0,0.190047557592281,0,0.149298348587961,0,0,0,0.20575468106449,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.370566305207794,0,0.330782193097339,0.169060361034176,0,0,0,0,0,0,0.163752178620082,0,0,0,0,0,0,0,-0.0514592216440012,0,0,0,0,0.00529684198036595,0,0,0,0,-0.044237404271059,0,0,0,0,-0.11538585451926,0.216391317636483,0,-0.167691298399514,0,0,0,0,0,0,0,-0.100246546881378,0,-0.252101278661792,0
X600837.CH.EQUITY,0,0,0.00537935415355583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285428394137383,0,0.0104307531472794,0,0,0,0.0674974636161139,0.128680894863609,0,0,0.0122438465886945,0,0.0238547198421183,0.206500285572017,0,0,0.245488460729295,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0326384944380067,0,0,0,0,0,0,0,0,0.322320340574331,0,0,0,0,0,0.0254486030786349,0,0,0,0,0,0,0.293610409396921,0,0,0,0,0,0,0,0,0,0,0,0.263136056727798,0,0,0,0,0,0,0,0,0.0422754285862312,-0.085746405991146
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.249323271005905,0,0,0,0,0,0,0,0.027474486849744,0,0,0,0.000903148280371077,0,0,0,0,0,0.116860139729663,0,0,0,0,0,0,0,0,0,0,0,0.127916304063576,0,6.93889390390723e-18,0.114284494847495,0,0.316605317893233,0,0,0,0,0,0.00615056829876292
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0458603346857767,0.0621409676264581,0,0.11159473267315,0,0,0,0,0,0.342354446854669,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335974663614317,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,3.14745015092084e-05,0,0,0,0,0.0665131544868851,0,0,0,0,0,0,0.0850377102240652,0,0,0.0423787041445376,0,0,0.0297688591390765,0,0,0,0,0,0.0247405657367017,0,0,0,0,0,0.114336953515524,0,0,0.0275876323328587,0,0,0,0,0,0,0.0967397146486946,0,0.320731312656442,0.157359843219067,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.0597673001462699,0,0,0,0,0,0,0.103586870462358,0.158894193601034,0.144652434057075,0,0.0595397037748381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106065978514675,0.0179717785356401,0,0,0.229368841779265,0,0,0,0,0.175742487252238,0,0,0,0,0,-0.110590121756988,0,0,0,0
X600999.CH.EQUITY,0,0,0,0.0260765984941983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0246891044608619,0.116277825817087,0,0,0,0,0,0,0.320144541580936,0,0.208497003163346,0,0.0360642854695694,0,0.0909286726946129,0,0,0,0,0.173506879789074,0,0.0376590205441745,0,0,0,0,0,0
X1997.HK.EQUITY,0,0.0336862351750114,0.00115703185629414,0,0,0,0,0,0,0.0859396722971835,0,0,0,0,0,1.38777878078145e-17,0,0,0.11692345904938,0,0,0,0,0,0,0,0,-0.123714163470067,0,0,0,0.414204049307771,0,0.285462246514297,0,0,0,0,0,0.0616093238998997,0,0,0,0,0,0,0,0,0,0.0414555033905262,0,0,0,0
X601169.CH.EQUITY,0.101766824207598,0,0,0,0.099569391132486,0,0,0,0,0,0.00761314155980598,0,0,0.20078523285061,0,0,0.132490711423329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143003683170381,0,0.0630077406351794,0,0,0,0.0924042308492154,0,0,0,0,0.0439077151448968,0,0.127208028458144,0.01513972577546,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220344191550544,0,0,0,0,-0.0121860157626521,0,0.0321016669666314,0,0,0,0,0,0,0.0197040998172732,0,0,0,-0.0251437569584892,0.079058665102578,0,0.135769324963323,0.036372320825957,0.270954279223823,0,0,0,0,0,0.108426127449508,0,0.101392758631525,0,0,0,0.0390761656570136,0,0,0,0.0837114962615819,0
X2881.TT.EQUITY,0,0,0.318778556724871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552005100069745,0,0,0,0,-0.0502675510678033,0,0,0.0311739419216855,0,0,0,0,0.13157115790969,0,0,0,0.312616575178709,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0720875011770416,0,0,0.0675998416720456,0,0,0,0,0,0,0,0.372544752498909,0,0.0225981864655308,0.0283168983786142,0,0,0,0,0,0,0,0.166388021406212,0,0,0,0,0.0149977800246324,0,0,0,0,0.0461575758849416,0,0,0,0.0585204477250602,0,0,0,0.108753030304964,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,-0.0518878022277869,0,0,0,0,0,0,-0.0763959237318221,0,0,0,0,0,0,0,0.0559228339722501,0,0,0,0,0,0.0130962544510842,0,0,0,0,0,0.103458711536652,0,0,0,0,0,0,0,0,0.530766759054223,0,0,0,0.341006799271485,0,0,0,0,0,-0.0301179875138028,0,0,0,0,0,0,0.0833285751761808
X2886.TT.EQUITY,0.223968874073458,0,0,0,0.195915092846845,0,0,0,0,0,0,-0.155368717513562,0,0,0.19584280749404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149987655762429,0,0,0.195771661037109,0,0,0,0,-0.096031096611239,0,-0.183187548009209
FXI.US.EQUITY,0,0.0062766753478796,0,0,0.105616561462194,0,0,0,0.0712250679286166,-0.0736438098821593,0,0,-0.0336696888199137,0,0,0,0,0,0,0,0.0126326952603559,0,0,0,0,0,-8.67361737988404e-19,-0.00322756813605811,0,0,0,0.0860715109263563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289751044125837,0,-0.8076955753119,0,-0.114558702560849
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076169080352007,0,0,0,0,0,0,0,0,0,0,-0.0608031875424002,-0.000834653209571254,-0.152036542904848,-0.131827756865808,-0.0253034197780439,0,0,0,0,0.132233481658056,0,0,0,0,0,0,0,0.0718802704459229,0,0,0.180211175034893,0,0,0,-0.944110493997043,0,0,0
CN2YR,0.351028967415942,0,-0.206109264606387,0,0,0,0,1.07614815543803,-0.271679469076573,0,0,0,-0.664988217377957,0,0,0,0,0.113958130841035,0,0,0,0,-0.416296648939429,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.676963988715384,0,0.14313125418261,0,0.256001914670349,0,0,0,0,0,0.129103203329803,0,0,0,6.93889390390723e-18,0,0,0,0.480414580720059
CN210SLOPE,-0.266620798204838,0,0,0,0,0,0,0,0,-0.112307338701462,0,0,-0.231710665145001,0,0,0,-0.317643982941001,0,0,1.73472347597681e-18,0,0,0.0421393458970705,0,-0.239107743685804,0,0.0336871668942467,0.119998681166368,0,0.300110993622927,0,0,0.243614028500765,0,0,0.144434192185054,0.0556816915102378,0,0,0,0,0,0,0,0,0,0,0,0.400041067918046,-0.0805098813161926,0.0436003820755216,0,0.665081524812649,0
