,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X000001.CH.EQUITY,0,0.0363878878388886,0,0.468212276343606,0,0,0,0,0,0,0.0984477202288986,0,0,0,0,0,0,0,0,0.0884231594902416,0,0,0.0270114554179041,0.205006555081835,0,0.331987771735576,0,0,0,0,-0.25411692490733,-0.103131983620932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104708403657261,0,0.0351522929031841,0,0,-0.0415773876573593
X000002.CH.EQUITY,0,0,0,0.121731385241505,-0.0163019155193236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649322692455656,0,0,0,0,0,0,0,0,0,0,0,0.00511259064064216,0,0,0,0,0.0490898846943523,0,0,0,0,0,0,0.00892021332468102,-0.103751798455067
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0137386720829618,0,0,0,0,0,0,0,0,0.42673459213756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175517544422064,0,0.171036445028276,0,0.13069540820069,0,0,0,0,0.266268122072526,0,0,0,0.0541106038327692,0.0524780289524771,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.211735207651525,0,0,0.122464310993195,0,0,0,0,0,-0.090846929273789,0.0184705319730649,0.13999295294384,0,0,0,0,0,0,0.257186495073076,0,0,0,0,0,0.0785854767674829,0,0.0400223449128994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114238169592352,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.015143673727148,0,0,0,0,0,0,0,0,0.114079958865502,0,0.393672216179515,0,0,0,0,0,0,0,0,0.280667875294087,0,0.0564197952581008,0,0,0,0,0,0,0,0.0571769512729908,0.0635367005837908,0,0,0,0,0,0,0,0,0.00649679476890018,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0660448054697187,0,0,0,0,0,0,0,0.0539349987305204,0,0.0424643643110833,0,0,0.384477514834966,0,0,0,0,0,0,0,0.133408334135343,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0669719889897047,0,0,0.0534712975952781,0,0,0,0,0.0863404047065707,0,0,0,0,0.0189818455449535,0,0,0.0212250940575607,0
X601066.CH.EQUITY,0,0,0.0841209549038526,0,0,0,0,0,0,-0.0119385493606314,0,0,0,0,0.362037809943459,0,0,0,0,0,0,0,0,-0.0746351902038807,0,0,0,0,0,0,0,0,0.238775625197342,0.00951232355344155,0,0,0,0,0,0,0.169391245346026,0,0,0,0,3.46944695195361e-18,-0.0565484226894489,0.166075546025515,-0.00177123858060134,0,0,-0.0210569758918226,0.165285072038482,0
X601319.CH.EQUITY,0,0.00944070417571002,0,0,0,0,0,0,0,0,0,0,0.0772114678480517,0,0,0,0,0,0,0,-0.0391017576179923,0,0,0,0,0,0,0,0.036658612141764,0,0,0,0,0,0.438650684164637,0.147521369728864,0,0,0,0,0,0,0,0,0,0.395452865211351,0,0.0171630720789762,0,0,0.0489246387906099,-0.0305503419492073,0,0
X16.HK.EQUITY,0,0,0,0,0,0,-0.0147435688533732,0,0,-0.0536031544130245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239006800642731,0,0.0206779870005029,0,0,0,0,0,0,0,0.384770540864347,0,0,0,0.180155763411922,-0.509660973174553,0,0.0942463055741074,0,-0.0537388125063672,0,0,0.0161777338490402,0,0
X2388.HK.EQUITY,0,-0.0606235901829499,0,0,0,0,0,0,0.140672291603249,0.0177928538122016,0,-6.93889390390723e-18,0,0.0811019265917213,0,0.0352797721387082,0,0,0,0,0.161074765371495,0,0,0.111212700718743,0,0,0,0.162172505922163,0,0,0,0,0,0,-0.14566607319496,0,0.216650362260013,0,0,0,0,0.141743934221813,0,0,0,0,0.126525938984091,-0.264975172942658,0,0,0,0,-0.159290439598736,-0.138156104669126
X300059.CH.EQUITY,0,0.0361164758766671,0,0,0,0.0504916006582367,0,0,0,0,0.0932907739116815,0,0.095346277726428,0,0.212398564690603,0,-0.168519821017048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303080355385951,0.0401179543852146,0,0.0253588443478058,0,0,0,0,0,0,0.0929542581146042,0,0.17640357429227,0,0,0.388886256362809,1.73472347597681e-18,0,0,0,0.00574601261147887,3.46944695195361e-18
X11.HK.EQUITY,0,0.0545986547281113,-0.0397441581746319,0,0.338569782976645,0,0.0779223272541156,0.0619587845853189,0.194268912926631,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.49669227276995,0,0,0,-0.0677452835467422,0,0,0,0,0,0.114550616575729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060478853353124,0,-1.73472347597681e-18,0,0,0.132147114632393,0.0317786285583491,0
X601998.CH.EQUITY,0,0,0,0,0.0899496604729149,0,0,0.169494821197132,0,0,0,0,0,0.023178262913458,0,0,0.304838812374373,0,0.0276123430025075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164369462771981,0,0,0,0,0,0,0,0.0103600860116189,0,0,0.210194849769435,0,0,0,0,0,0,0.0892193719755432,0
X002142.CH.EQUITY,0,0,0,0.471282340163886,0,0,-0.164637921429553,0,0,0,0,0,0,0,0,0.0665024104980207,0,0.0571167346966344,0,0,0,0,0,0,0,0,0,0.0403495266592726,0,0,0,-0.0234979887375774,0,0,0.147126908106231,0,0,0,0,0,0.145319472276753,-0.0420119401311128,0,0,0,0,0,0,0,0,0,0.0667094622254062,0,0
X600016.CH.EQUITY,0,0,0.192195461971782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0516177111700087,0,0,0,0.135736418140184,0.0972522745868297,0.0631337680260178,0,0,0.764846647156599,0,0,0,0,0,0,-0.010950528018816,0,-0.548754596293227,0,0,0,0.26946551762831,0,0,0,0,-0.0388133345977179,0,0
X601818.CH.EQUITY,0,0.0893315445410579,0.0739385371796971,0,0.0779644115064485,0,0,0,0,0.127989477146392,0,0.124454309191883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13673344489069,0.0816708275285992,0,0,0.0301273301639395,0.00355086858108262,0.0552231155929171,0,-4.33680868994202e-19,0,0,0,-0.0314088413961555,0,0,0,0,0,0,0,0.192037656566773,0.109415349934081,0,0,0,0,0,-0.176249666933172,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.123251893880478,0,0,0.392842703144585,0,0,0,0.21583703034471,-0.0210124407725305,0,0,0,0,0,0,0.143275193883752,0,0,0,0,0.0910604480781663,0,0,-0.044026201029479,0,0,0.257772466950623,0,0,0,0,0,0,0,0,0,0.0318312536758613,0,0,0,0,0,0,0.229600860299163
X1109.HK.EQUITY,0,-0.077425423326232,0,0,0,0,0,0.193688040912222,-0.0177783035376945,0,0.0174541199767063,0,0,-0.0049735190125407,0,0,0,0,0,0,0.170734708292388,0.0285626799881836,0,0,0,0,0,0,0,0,0,0.210919333859759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.269390913118062,0,0,0,0,0,0,0,-0.0518367585303015,-0.572078175617943,0,0,0,-0.123662645102688,0,0,0,0,0.0595033430879323,0,0,0.107753663936395,0,0,0.334047008470023,0,0,0,0,0.283550490688253,0,0,0,-0.0198470461131699,0,0,-0.0162281691884253,0,0,0.281136741615656,0,0,0,0,0,0.137923817911912,0
X688.HK.EQUITY,0,-0.146808218003518,0,0.0496094284220792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482378779073435,0,0,0.188207986671499,0,0.0582104906146857,-0.108216692893923,0,-0.168170603657232,0.395885695101336,0.423574521914688,0,0,0,0,0,0,0,0,0,0,-0.108445412550674,-0.159761269882046,0,0,0,0,0,0,0.162254803929554,0,0,-0.0952568770205088,1.38777878078145e-17
X600999.CH.EQUITY,0,0,0,0,0,0,0.124608937845601,0,0,0,0,0,0,0,0.323199648482494,0,0,0,0,0,0,0,0.0846435099023932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396828622288423,0.105539667805555,0,0.00925756911902526,-0.145301377781063,0,0,0,-0.0490369761233075,0
X601688.CH.EQUITY,0,0,0,-0.0846276187363381,0,0.0309414376315824,0,0,0,0,0,0,0,0,0.290524266036674,0,0,-0.0362617660468971,0,0,0.00614192849760703,0,0,0,0,0,0.314817254948738,0,0,0,0,0,0,0,0.100963403924163,0.316002218751989,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681656307003008,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.446680423635667,0,0,0,0.0382726000047219,0,0,0,0,0.00978923192268859,0.0848632269743234,0,0.0299552559884371,0,0.256245591942865,0,0,0,0,0,0,0,0,0,-0.135655115195865,0,-0.0310816164435059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247665673000588,0,0,0,-0.157470688111475,0.0795176420297253,-0.0430812972652833,-0.04304165725228
X601211.CH.EQUITY,0,0,0,0.0767852748746977,0,0.0151737520518691,0.0976184339524311,0,0,0,0.0120880453470597,0,0,0,0.196184478964219,0,0.0310749735879493,0,0,0,0,0,0,0,0,0,0.126050571814905,0.0788956097165467,0,0,0,0,0,0.18750997387844,0,0,0,0,0,0,0,0,0.149855801977723,0,0,0,0,0,0,0,0,0,-0.047203325548624,0
X267.HK.EQUITY,0.244772047060171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216622032983659,0,0,0,0,0.092875749056743,0,0.0873578020114127,0.0155965594172089,-0.158022820271121,0,0.0809953513424065,0,0,0,0.0431632444350532,0.196061843088882,0,0,0,0.0150938222810278,0,0,0.0505685899620419,-0.0413253468992281,0.181224463318709,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.0143307470953589,0,0,0,0,0,0,0,0.0812131616645234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00379008842374778,0,0,0,0,0.0276132129203758,0,0.0170988056780119,0,0,0,0,0,0,0,0.0893258787377443,0,0,0.173809226661902,0,0.254076525191611,0,0,-0.116468231100332,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.157486789252306,0,0.0706502902176912,0,0,0,0,0,-0.0597940000915403,-0.173120336994616,0,0,0,0,0,0.328084350594196,0,0,0,0,0,0,0,0,0,0,-0.0169204935821463,0,0,0,0.0861967139529628,0,0,0,0,0.0999891226989081,0,0.0813848986709529,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0.192715457700705,0,-0.0540078312074708,0,0,0,-0.0484875261480994,-0.170729513448214,0,0.179322471122155,0,0,0,0,0,0.168930429522757,-0.0475560214649427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61709085877247,0,0,0,0,-0.091776735184365,0,0,-0.0275081981353294,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102951369406975,0,0,0,0,0.118093735160026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148443974384871,0,0,0,0,0,-0.117045690505573,0,0,0,0.191086874907745,-0.301330873554177,0,0,0,0.23262865121965,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.148770980366874,0,0,0,0.144304530533924,0,0,0,0,0,0.256930097940661,0,-0.156315229756356,0,0,0.0048174645444646,0,0,0,0,0,0,0.0377718910040612,0,0,0,0,-0.0503483733421651,0,0,0.0806822548218506,0,0,0,0,0,0,0.129164599239328,0,0,0,0,0.654642003514306,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.168102390872908,0,0,0,0,0,-0.060824847418654,0,0,0,0,0,0,0,-0.00389898421122514,0,0.160802525513111,0,0,0,0,0,0,-0.0504863419399349,-0.0229021471814952,0,0,0.158931762050913,0,0.209250280481067,0,0.0952199566827638,0,0,0.207737189280053,0,0,0,0,0,0,0.100826329866808,0,0.204514607755128,0,0.146644824791556,0,0.0557592245730822
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296475346737441,-0.164536492861924,0,0,0,0,0,0,0,0,-0.208028181814258,-0.00521998220570074,0,-0.156844405208432,0,0,0.247366720779779,0.0143000765094648,0.0299880689453239,0.361894571592743,0,0.141490894711521,0,0,0,0,0.0451444748207276,0,0,0,0,0,-0.296227435683989,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124452715141984,0,0,0,0.177885640353847,0,0,0,0.458211408840066,0,0,0,0,0,0,0,0,0,0.0578529921503054,0,0,0.0707693621597196,0,0,0,0,0,0,0,-0.0502064843059051,0,0,-0.000255401799860532,0.0300146654683411,-0.0559364872052262,0,0.0328553129574635,0,0,0
X601229.CH.EQUITY,0,-4.33680868994202e-19,0,0,0,0,0,0,0.138956424411853,0,-0.0564502070052052,0,0,0,0,0,0,0,0.0481680886843443,0.260467022199463,0,0,0,0,0,0.0257203974457723,0,0.517735836264864,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289916326353249,0,0,0,0,0,0,0,0.196801589192845,0.00135257505324275,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0.0908521763881319,0,0,0,0,0,0,0.250678502725816,0,0,0,0.0707411414755014,0,0,0.0431373632784942,0,0,0,0,0.00259167170907591,0,0.158547917434999,0,0,0,0,0.0041041703662819,0,0,0,0,0,0.310333859559118,0,0,0,0,0,0,0,3.46944695195361e-18,-0.060997990943175,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274496003181897,0,0,0,0,0,0,0,0.0622565941668759,0,0,0,0,0,0.0516158960641301,0,0,0,0.200604781514723,0,0,0.2201726864094,0,0,0,0,0.0203724717427795,0,0.0216401231101661,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,3.46944695195361e-18,0,0,0.104675053142897,0,0,0,0,-0.0401450802908642,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162569600896435,0,-0.0583590160194485,0,0,0.528752394813093,0,0,0.0222723391917799,0,-0.0805394412797372,0,0,0,0.0171592145747569,0,0.0970751484279267,0
X601169.CH.EQUITY,0.0958801075073022,0,0,0,0,0,0,0,0,0,0,0.0622198498710612,0,0,0,0,0.120025143838225,0,0,0,0,0,0.0404567021753997,0,0.133484342434895,0,0,0.00759988891967964,0,0,0,0,0,0.0450033686580508,0,0,0,0,0,0,0,0,0.036669632411853,0,0,0.321174546232426,0,0,0,0,0,0,0,0
FXI.US.EQUITY,-0.0576859969824098,0,0,0,0,-0.219205058636215,0,0,0,0,0,0,0.29534779227466,0,0,0,0,0,-0.249636913332133,0,0.0906567211988561,0,0.364051660332201,0,0,0.0350135870448839,0,0,0,0,0,0.0309285591440512,-0.0692833311514905,0,0,0,0,0.00941229220902815,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.722814934358612,0,0.130705739564995
VXFXI.INDEX,0,0,0.177402322354312,0,0,0,-0.0358032893544425,0,0.168114845925567,0,0,0,0,-0.287498360655856,0,0,0,0,-0.257459932167341,0,0.121238623366058,0,0,0,0,0,0,0,-0.200282975084853,0,-0.166728890603167,0,0,0,0,0,0,0,0,0,-0.170067474198472,0,0.468722042710271,0,0,0,0,0,0,0,-0.393649600662761,0,0,0
CN2YR,0,0,0.0630531693341964,0,0,0,0,0.128015194604085,0,0,-0.166516071462298,0,0,0,0,0,-0.224060470312138,0,0,0,0,0,0.233182020437398,0,0,0,0,0,0,0,0.160793959153455,0,0,0,0,0,0,0,0,0,0,0,0.145363452620249,0,0,0.173328505222932,0,0,0,0,0,0.0464028540297974,0,-0.481961422760974
CN210SLOPE,-0.0632661575307072,0,0,0.192592831889373,0,0,0,1.73472347597681e-18,0,0,-0.0425169809689597,0,0,0.124504050336208,0,-0.0211494265881043,0,0,0.0839018548250151,0,0.00483235234333679,0,0,0,0,0,0,0,0,0.135807066619466,0,0,0.346820016379942,0,0,0,0,0,0,0,0,0,0,0,0,-0.71356865412744,0,0.204242343175431,0,0,0,-0.176457195624441,0,0
