,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X000001.CH.EQUITY,0,0,0,0,0,0.3847018263097,0,0,0,0,0,0,0.00946484515074428,0,0,0,0.0359003757917795,0,0,0,0,0.0190364256857906,0,0,0,0,0,0,0,0,0.0773668559107635,0,0,0,0,0,0,0,0,0.250263257391494,0,0,0,0.123269613907384,0.0286399832933368,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.202692714412795,0,0,0,0,0,-0.010771809838956,0,0,0,0,0,0.0964384318614133,0,0,0,0.134724236278649,0,0,0,0.0725532747882292,-0.0361437561807487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288586536915535,0,0,0.324134835223216,0,0,-0.0323518848665037,-0.00522708262104245,0,0
X601601.CH.EQUITY,0,0,0,0,0.348618005088759,0.110648626089291,0,0,0,0,0,0,0,0,0,0,0,0,0.252848698630384,0,0,0,0.0682963874492859,0,0,0,0,0,0.0525931905761725,0,0,0,0,0,0,0,0,0.0364053592706732,0,0,0,0,0,0.359402357001944,0,0,-0.176182321371207,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.254850262606415,0,-0.0291820026435391,0,0,0,0,0,0,0.0137171477443001,0,0,0,0,0,0.0974947097256083,0,0,0,0.0578075937271246,0.0304602034389896,0,0,0.0640491937013422,0,0,0,0,0,0,0,0.0544574202253832,0,0,0,0.445447451118695,0,0,0,-0.0692234077075074,0,0,0,0,0,0.0374016841940592,0
X600016.CH.EQUITY,0,0,0,0.031589111036401,0,0,0,0,0,0,0,0,0,0.105936801033689,0.111293360608163,0,0,0,0,0,0,0,0,0,0,0,0.133206389473205,0,0.210712842258297,-4.33680868994202e-19,0.0134534689235802,0,0.0157069021434317,0,0.0883686019384408,0,0,0,0,-0.0621145876592932,0,0,0,-0.0739113055850481,0.0519563852056332,0,0,0.189718734351718,-0.0228229947131212,0,0,0,0,0.00209200743816362
X688.HK.EQUITY,0.32521863468455,0,0,0,0,0,0,0,0.00961188712491386,0,0,0,0,0,0,0,0,0,0,0.071346421200855,0.371050154836111,0,0,0,0.291451860150014,0,0,0.0129753457048203,0,0.016278486030606,0,0,0,0,0,0,0,-0.108092387747293,0,0,0,0,0,0,0,0,-0.0126810646080821,0,0,0,-0.0611877503462165,0,0,0.0175322884724564
X601998.CH.EQUITY,0.237349284678651,0,0,0,0,0,0,0,0,-0.0590984996878207,0,0,0,0,0,0,0.0190878951674831,0.0150350920386987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029281814281209,0,0,0.196207275435516,0,0.527212764037562,-0.0691322705076104,-0.0419016164725322,0,0
X1109.HK.EQUITY,0,0,0,0,0,0.174966444285743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421663612022196,0,0,-0.0825786785901885,0,0,0,0,0,0.153825981595773,0,0,0,0,0,0,0,0,0,0,0.263696629564633,0,0,0,0,0,-0.0383544168393904,0.0400429929804775,0,0,0,0
X300059.CH.EQUITY,0,0,0,0.000524027439783566,0,0,0,-0.12850920755853,0,0.288118454097292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.536351213734702,0.0200785833782165,0.0557444973131693,0,0,0,0.0207613895774397,0,0.00661130490002354,0,0,0,0,0.0963973065443509,0,0.0208309991034137,0,-0.00272691204209494,0.0816193713981366,0,-0.0881955590295945
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.104626787065446,0,0,0,0,0,0,0,0,0,0,0,0.246451146938384,0,0,0,0,0,0,0.243889716449869,0,0,0,0.101606885544878,0,0,0,0,0,0,0.125786584533203,0,-0.0249111633514678,0,0,0,0.00611138579132217,0.372072744347711,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0838746359813445,0.438866273197577,0,0,0.0820334530488117,0,0,0,0,0,0,0,0,0,0,0.0953161422326681,-0.178353756062567,0,0,0.197977905170402,0,0,0,0.0587919627885993,0,0,0,0,0.00855032385810122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235102282952966
X002142.CH.EQUITY,0,0,0,0,0,0.44557116645974,0,-0.256455137392884,0,0.118959922777567,0,0,0.0741067808984607,0,0,0,0,0,0,0,0,0.161951653796333,0,0,0,0,0,0,0,0,0.334556494535246,-0.175326054974346,0,0,0,0,0,0.311026444376968,0,0,0,-0.173560866624526,0,0,0,0,0,0,0.24458436333522,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.169758746546607,0,0,0,0.000290757504658368,0,0,0.0499075690326028,0,0,0,0,0,0,0,0.068603263897678,0,0.0277051803572211,0,0.356740968100428,0,0,0,0,0,0,0.0634723972555841,0,0,0,0,0,0,0,0,0,0,0,0,0.0714948380049059,0.17137489358135,0,0,-0.0329174617872458,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0.077671974009156,0,0,0.00804841561882543,0,0,0,0.0336075380246739,0.741075048612779,0,0,0,0,0.0945559096798301,0,0,0,-0.0303942940830562,0,0,0.0487888557275406,0.104961644368564,0,0,0,0,0,0,0,0,0,-0.144133128566544,0,0,0,0,-0.00306126529257878,0,-0.0150309457817414,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.15214058447464,0,0,0,0,0,0,0,0,0,0,0,0,0.152474490410494,0,0.0806820014989479,0,0,-0.174359943123293,0.0509202795715912,0.0547491349094622,0,0,0.192816517710438,0,0.0395201438056157,0,0,0,0,0,0,0,0,0,0,0.308908154092484,0,0,0,0,0,-0.0862386774821022,0,-0.196899676081886
X601818.CH.EQUITY,0,0,0.104466286104806,0.0344839614688884,0,0,0.115963457438532,0,0,0,0,0,0,0,0,0,0.0697141571381394,0,0.235665716081389,0,0,0,0,0,0,0.0365627958506458,0,0,0,0,0,0.157616924882816,0,0,0,0,0,0,0,0,0,0.0136598005570779,0,0,0,0,0.00129072053632045,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.015866719088917,0,0,0,0.245389321094776,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.128703943189854,0,0,0,0.0299836622678474,0,0,0,0,0,0.187302183646144,0.186585855959875,0,0.101243346796702,0,0,0,0,0,0.00964253661710753,0,0,0.146609245194595,0,0,0,-0.00936072426998488,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359748240917117,0,0,0,0,0,0,0,0,0.102269184781247,0,-0.395974478331631,0,0,0,0.0819791314273464,0,0,0,0.141988851722158,0,0,0,0,-0.476426230785007,0,0,0,0,0,0,0,-0.00327313365799625,0,-0.124840752211844,0.0759162613668269,-0.106697426735602,0.271665558142639
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00945022468894817,0.00870604055782636,0.173064990825094,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0576977081987976,0,0,0,0,0,0,0,0.629176319429961,0,0,0,0,0,-0.0447651603691475,0,0.133273168695803,0.00902654496739812,0,0,0.017364330268298,0,0,0,0,0,0,0.0363656559611654,0
X601211.CH.EQUITY,0,0,0,0,0,0.0131313923459215,0.00779382640071109,0,0,0,0,0,0,0,0,0,0,0,0.119685522663602,0,0,0,0,0,0,0.0425907781030518,0,-0.198522851765254,0.0236215269097025,0,0,0,0,0.431979751880358,-6.93889390390723e-18,0,0,0,0,0.0903329365671539,0,0.124639115084256,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392678947564286,0,0,0,0,0,0.117423642328772,0,0,0,0,0,0,0,0,0,0,0,0,0.0820091099430354,0,0,0.00857330710604052,0,0,0,0,0,0.225953502079479,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.588166607732424,0,0,0,0,0,0,0,0,0,0,0,0.127283439585004,0,0,0,0.0351616262025081,0.0361476123140303,0,0,-0.0173490437231995,0,0,0,0,0.281803922544779,0,0,6.93889390390723e-18,0,0,-0.12357102532495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0484617147444645,6.93889390390723e-18,0,0.318010236479754,0,0,0.0292748358173583,0,0,0,0,0,0,0,0,0.0753899933950583,0.107434252285498,0,0,0,0.168895802325554,0,0,0,0,0,0,0,0,0,0,0,0,0.317063243577457,0,0,0,0,0.00554976477561005,0,1.73472347597681e-18,0.00918346539150458,0.0398681467889936,-0.0798920069007727,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0634025213388019,0,0,0,0,0.0233697635691145,0,0.73891746848333,0,0,0,0,0,0,0,0,0,-0.00590405023599428,0,0,0,0,-0.00858115289210593,0,0,0,0.0683815266816669,0,-0.122091668314832,0,0,0,0,0,0,0,0,0,0,0,0.126015598417836,0,-0.00749780887865449,0,0
X000166.CH.EQUITY,0,0,0.0205179652861566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626446179659397,0,0,0,0,0,0,0,0,0.0534927451481911,0,0,0,0,0,0,0,0,0.271463813659517,0.153743265288757,0,0,0,0,0,0,0,0,0.0188551419079275,0.0420599573473492,0.255180556322319,0.0209306998087117,0,0,0,0,0
X12.HK.EQUITY,-0.135636974959786,0,0,-0.148386496425727,0,0,0,0.111379433074619,0,0,0.603973408576775,0,0,0,0,0,0,0,0,0,0.608799454021575,0,0,0,0,-0.0442538820834678,0,0.205585547663182,0,0,0,0,0,0,-0.0144738799302865,0,0,0,0,0,0,0,0,0,-0.128740147505771,0,-4.33680868994202e-19,0,-0.117738341140597,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.326337346765275,0,0,-0.033925469499889,0,0,0,0.153994225650349,0,0,0.0970161247884309,0,0,0,0,0.0504458678262387,0,0,0,0,-0.133487757536652,0,0,0,0,0,0.0827349471175743,0,0,0,0,0,-0.149942705313797,0,0,0,0.721864598889774,0,0,0,0,0
X601229.CH.EQUITY,0.309070013142736,0,0,3.46944695195361e-18,0,0,0,0,0.446804396444789,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0610743242987017,0,0,0,-0.169898192376878,0,0,0,0,0,0,-0.0977588671237481,0,0.115976525582491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158253481874639
X823.HK.EQUITY,0,0,0,0,0.105300434011334,0,0.0110391055802517,0,0,0.0732008983526854,0,0,0,0,0,0,0,0,0,0,0.210281119885944,0,0,0,0,0,0.155240386974497,0,0,0,0,0.0896898723928082,0,0,0,0,0,0,0.112971175388951,0,0,0,0,0.096029122207969,0,0,0,0,0,0,0,8.67361737988404e-19,-0.147136663040901,0.203991022505441
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.136402538106443,0,0,0,0,0,0,0,0,-0.0232779727814303,0,0,0,0,0.0168364351190865,0,0,-0.196992296125074,0,0,0,0.0826284688935221,0.11274376152096,0,0,0,0.0412373276538945,0,0,0,0.00911374003641902,0,0,0,0,0,0.316185628065126,0.133092826385272,0,0,0,0.0723754900926532,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453281509684287,0,0,0.173577746955552,0,0,0,0,0,0,0,0,0,0,0,0.00670240593495476,0.00477350539399296,0.198888516848008,0.149398443074298,0,0,0,0,0.113327792387121,0,0,0,0,0,0,0,0,-0.025524295149609,-0.00653995094890304,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0140076920272621,0,0,0,0,0,-0.051341864925875,0,0.1671173818295,-0.462281925827353,0,-0.0879922131037447,0,0,0,0.109426773167197,-3.46944695195361e-18,0,0,0,0,0,0.0641838735126758,0,0,0,0,0,0,-0.0354125270741537,0.0178095963568899,0,0.380350705274448,0,0.623725700580382,0,0,0.0350293646902676,0,0,0,0.0853856789256252,0,0,-0.0363555724130915
X601169.CH.EQUITY,0,0,0,0,0,0,0.732139080738866,0,0,0,0,0,0,0,0,0.0398369114740694,0,0,0,0,0,0,0.0628813614231794,0.112957582209528,0,0.0359302021650801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144470397890777,0,-1.73472347597681e-18,0,0,0,0,-0.00828380860190341,0,0,0,0,-4.33680868994202e-19,0.0522892995064662,-0.00456469568582254
FXI.US.EQUITY,0.0772683525475032,-0.0120425938935027,0,0,0,0,0,0,0,-0.0779429217592923,0,0,-0.0489547253603198,0,0,0,-0.120809675357227,0,0,0,0,0.0649382299761995,0,0,0,0,0,0,-0.127284516918645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236081522047247,0,0,0,0,0,0,-0.381742558139901,0.000335136524641786,0.126159082744347
VXFXI.INDEX,0,-0.177516159034726,0,0,0.078097652146257,0,0,-0.132446189724673,0,0,0,0,0.140331637602628,0,0,0,0,0,-0.0300688468215994,0,0,0,-0.203673179406174,0,0,0,0,-0.117507532880234,0,0.0346922649578745,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,-0.0895587441658562,0,0.114472954938857,0,0,-0.0562236870841385,0,0.00766972928115943,0,-0.0368466948245649,0,0.0258025264427522,0
CN2YR,0,0,0,0,0,0,0,0.382699394028072,0,0,0,0,-0.072791403193279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883966064239149,0,0,-0.180446699762451,0,0,0,0,0,0.217425284298162,0,0,0,0,0,0,0,0,0.118974059582818,0,0,0.00962789505964875,0,0,0,-0.155650817051729
CN210SLOPE,0,0,0,0,0,0.11230237053604,0,0,0.146684470855522,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,4.33680868994202e-19,0,0,0,0,0,0,0,0.00919138614086681,0,0,0,0,0.0527567373944291,0,0,0.13391710526988,0,0,-0.117979523003424,0,0,-0.0658210072684039,0,0,-0.0431663458130382,0,0,0,0,0.0140606732959387,-0.660565714604393,0
