,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601818.CH.EQUITY,0,0.072544821242775,0,0.219384999951826,0,0,0,0,0,0,0,0.120877637422645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894709352139472,0,0,0,-0.0167763661179377,0,0,0,0,0,0.0464151417828332,0,0,0,0,0,0,0,-0.0327226092131154,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.108177827305918,0,0,0,0.407582897394544,0,0,0,0,0,0,0.0740892970567347,0.0528324288075397,0,0,-0.0241158120178089,0,0,0,0,0,0,0,0,0,0,0,0,0.114426936755042,0,0,-0.0455170283863173,-0.0129896799295136,0,0,0,0,0,-0.03727623644862,0,0,0,0
X601688.CH.EQUITY,0.0438139904321187,0,0,0,0,0,0,0.121400045085229,0,0,-0.0217432639104005,0,0,0.107992294244524,0,0,0,0,0,0,0,0,0,-0.0597841846303859,0,0,0,0,0,0,0,0,0,0,0.189673036710764,0,0,0.246106804583632,0,0,0,0,0,0.0464573184279836,0,0.38011329980237,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270631100244017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141244791589569,0,0.0505345101034607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720816405318714
X002142.CH.EQUITY,0,0,0,0,0,0.453112068498857,0,0,0.0873665825121312,0,0.0534241655992171,-0.269504456322276,0,0,0,0.315899714836258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074089693687907,0,0,0,0,0,0,0,0.0699698719109485,0,0,0,0,0,0,0.0727635313015696,0,0.170170921254644,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.126740667947731,0,0.291035708076704,0,2.18957770022077e-05,0,0,0,0,0,0.113363353614319,0.0192115585465113,0,0,0,0.11058139551174,0,0,0,0,0.417951664241843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576007365717297,0,0.0638388793128453,0,0,0,0
X600999.CH.EQUITY,0,0.0217450171886477,0,0.00595456178563207,0,0,0,0,0,0,0,0.101289143067289,0,0,0,0,0,0,0,0.00193196614803461,0,0,0.0898159344411813,0.0346162866780503,0,0,0,0,0.0558008834781405,0,0.0225183448861502,0,0,0,0,0,0,0,0,-0.126199271275767,0,0,0,0,0,0.100197537597166,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,-0.00933542456650758,0,0,0,0,0,0,0,0,0,-0.0955301962072206,0,0,0,0,0,0,0,0,0.36129155191017,0,0,0,0,0,0.214585678067672,0,0.343036797121485,0,0,0,0,0,-0.0334744505821204,0.052142387855808,0,0,0.00723348102751795,0,0,0,0,0,0,0.0451313206314973,0,0.0725458961886561,0,0,0,0,0,-0.189657056509927,0
X600837.CH.EQUITY,0,0,0,0,0,0,1.38777878078145e-17,0.00566483603385698,0,0,-0.0880657682615281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136306493599924,0,0,0,0,0,0,0.407529779675771,0,0,0.100609915825028,0,0.00181571444094092,0,0,0,0,0,0,0,0,0.219477830298848,0,0,0.210261963764335,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110630636193616,0.0523895316303953,0,0,0,0,0,0,0,0.0510306784187563,0,0,0,0,0,0.0970771393525338,0,0,0,0,0,0.159166845066116,0,0,0,0.0727925542908525,0,0,0.0436423994209832,0,0,0,0,0,-0.0260026480450721,0,-0.0502694409144059,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0.0223599458517181,0,0,0,0,-0.0441517183153665,0,0,0.286625591395474,0,0,0,-0.00357457099888152,0,0,0,0,0,0,0.0466586141626431,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.157352057036313,-0.128293148325131,0,0,0,0,0,0,0,0.0606165657511518,-0.157435693392903,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0.040360952734757,0.052369064513193,0,0.317494645599258,0,0,0,0,0,0,0,0,0,0.198648367712379,0,0,0,0,0.376849421620719,0,0,0,0.216604830829712,0,0,0,0,0,0,0,0,0,0,0.0159334932586817,0,0,0,0,1.38777878078145e-17,0,0,-0.0827072296283476,-0.0625479096432616,0,0,-0.112110340689525,0,0
X601336.CH.EQUITY,0,0.119219767600113,0.0196609227444327,0,0,0.413678594117584,0,0.0394447590439769,0,0,0,0,0,0,0,0,0,0.038947866299737,0,0,0.0508485683913485,0,0,0,0,0,0.0310877069383098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170339992275285,0,0,0,0.0998802024067516,0,0,0,0,0.0205197934173622
X2882.TT.EQUITY,0,0.506038867822803,0,0,0,0,0.137396352153298,0,0.431866520342743,0,0,0,0,0,0,0,0,0,-0.0222865461400793,0,0.0996376144072313,0.0517524041846344,0,0,0,0,0,0,0,-0.249566987421246,-0.142031818130941,0,0,0,0,0,0,0,0,-0.171474095309842,0,0,0,0,0.13654284997185,-0.107328519149903,0,0,0,0,0,-0.00256258112763596,-0.356193818361014,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0.101282573470197,-0.0509770697735071,0,0,0,0,0,0,0,0,0.212342489914958,0,0.109759523513756,0,0,0,0.081015771101702,0,0,0,0,-0.156019515527224,0,0,0,0,0.0803934036046829,0,0,-0.109954747825985,0,0.00422674986929805,0,0,0,0,0,0.229829644573382,0,0,0,0,0,0.08195804186744,0,0,0
X823.HK.EQUITY,0,0,0.400591846819138,-0.222257219693143,0,0,0.184093890495835,0,0,0,0,0,0,0,0,0,0,0,0.102732636277004,0.328033847276604,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199100122574421,0,0.0306630912523566,0.202794607805046,0,0.0994216733216919,0,0,0,0.145865042935689,-0.124028726558057,0,0,0,0,0,0,0.00689675395947431,0,0,0.113588889013205
X000776.CH.EQUITY,0,0,0,0,0,0,0.0319663851999786,0,0,0.00868414644084504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173859130676463,0.0152328594398239,0.0416558088833469,0,0.0103318152089465,0,0.329984689599125,0,-1.73472347597681e-18,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.269950663619969,0,0,0,0
X600918.CH.Equity,0,0.0399215974164905,0.0276062460420456,0,0,0,0,0.0744132743265004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.297285519005124,0,0,0,0,0,0.0909572137271689,0.00784336560956484,0,0,0,0,-0.0318111808594899,0,0.122716994180786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438701395381501
X601169.CH.EQUITY,0,0.198495395558111,0,0,0,0,0,0,0,0,-0.0152634311072221,0,0,0,0.223170998630797,0,0,0,0,0,0,0,0.372456512651824,0.060174143381589,0,0,0,0,0,0,0,0,0,0.00754751358382576,0.0653671285954541,0,0,0,0,0,0,0,-0.118996228633251,0,0,0,0,0,0,0,0,0.000723414191595126,0,-0.188320207615698
X601881.CH.EQUITY,0,0,0.00436736389485483,0,0.0437234977271802,0,0,0,0,0,0,0,0,0,0,0,0.0998641415638643,0,0,0,0.033122715576514,0,0,0,0,0,0,0,0,0,0,0.0701078980312426,0,0,0,0,0,0.0644187080043949,0.225105108116323,0,0,0,0,0,1.73472347597681e-18,0,-0.0232538585555891,0,0,0.211407853328661,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0.147131696853406,-0.0337947907973229,0,0.0289336512247296,0,0,0,0,0.0663285395274957,0,-0.0628995390041557,0.00110556797896074,0,0,-0.0913240424034609,0,0,0,0,0,0,0,0,0,0,0,0.15336026819993,0,0,0.314508078539687,0,0,0,0,0,0,0,0.0457517261245156,-0.0517465691715174,0,0,0,0,-0.0492791105357252,0,-0.0306426219570998
FXI.US.EQUITY,0.059926506195738,0,0,0,0,0,0.020015143858009,0,0,0,0,-0.0554983834927448,0,0,0,0,-0.0247319714195951,0,0,0,0,0,0,0,-0.00966314930418162,0,0,0,-0.073554477887719,0,-0.0317115013713152,0,0.0253762220250225,0.0539749350897818,0,0,0,0,0,0,0,0.0515050989568796,0,0,0,0,0,0,0,0,0,-0.915269630579357,0,0
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,-0.00140160732629396,0,0,0,0.0879373178787021,-0.0548508090966947,0,0,0,0,0,0,0,0.0221523930560414,0,0,0,0,-0.193323600288021,0,0,0,0,0,0,0,0,0,-0.0457587456375006,0,0,0,0,0,0,0,0,0,0,0,-0.719662734251021,0,0,-0.181105834838068
CN2YR,-0.0625730580398387,0.182333375200548,0,0,0,0,0,0.0302293450580805,0,0,-0.0295315991600944,0,0,0,0,0,0,0,0,0,0,-0.0333708144202488,0,-0.0068268432340948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394753841841147,0,0,0,0.0192866752410349,0,0,0,0,0,0,-0.8259860037684
CN210SLOPE,0,0,0,0,0,0,0,0,0,0,0,0.0742465531906036,0,0,0,0,0.0581165406661005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371001450649668,0,0,0,0,0,0,0,0,0,0,-0.0417130448888908,0,0,0,0,0,-0.482192604988182,0
