,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X000002.CH.EQUITY,0,0,-0.0198681888512625,0,0.0895623054016882,0,0,0,0,0,0,0,0,0.329266066971807,0,0,0,0,0.0683073715128704,0,0,0,0,0,0,0,0.329119598500379,0,0,0.361853215616091,-0.418216326738102,-0.0736803388771365,0,0,0,0.0333940900340684,0,0,0,0,0.151568395778267,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.229236527243873,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0879994622143444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203657343707002,0,0,0.00424010022844487,0.0645278992673981,0.203116581199584,0.151757675855918,0,0,0.1319144091431,0,0,0,0,0,0,0.29550162752895,0,0,0,0,0,0,0,0,0,0.0874959202226694
X11.HK.EQUITY,0.131286374587376,0,0,0,0.127024265427687,0,0,0.284035537657261,0,0,0,0,-0.0532730005101858,0,0.129558654553859,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.00154379588160605,0,0,0.111911054624388,0,0,0,0,0,0,0,0,0,0,-0.0646060777137233,0.0473264073072782,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.121521533172127,0,0.393595574147957,0,-0.043955001446955,0.0197660310178787,0,0,0,0,0,0.0703445705007461,0,0,-0.167376247871459,0,0,0.312019951434558,0,0,0,0,0.0190318923529212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732293488167389
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.0310817710316974,0,0,0,0,0.0724279497326151,0,0,0,0,0.0103348573412332,0,0,0.070067626058285,0,0,0,0,-0.131402379149688,-0.0742668144024569,0,0,0,0,0.163165819629144,0,0,0.129507370247487,0,0,0,0.338977000742829,0.120929782508658,0.040280279912746,0,0,0,0,0,0,0,0,-0.0240736699350232,1.73472347597681e-18,0
X388.HK.EQUITY,0,0,0,0,0.0209951464066385,0,0.228148541810675,0.315296557845543,0,0,-0.0106138181794721,0,0,0.103959066832688,-0.0883932651569821,0,0,0,0.0509559813875211,0,0,0.105744383173291,0,0.00283825653772766,0,0,0,0,0,0,0,0,-0.0538630209672196,0,0,0.0770680942015446,-0.491738532193453,0,0,0.0196404126435914,0,0.326149160399204,0,0,0,0.456692974625945,0,-0.0775611083691256,0,0,0,0
X600030.CH.EQUITY,0,0.138753078418258,0,0,0,0.0896979069284468,0,0,0,0,0,0,0,0,0,0,0,0.227892661094981,0,0.0599132445722322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160401021510367,0,0,0,0.128281148101591,0,0,0.0902126325775383,0,0,0.281021692726832,0,0,0,0,0,0
X2388.HK.EQUITY,0.00964231465298465,0,0,0,0.647129852779926,0,0,0,0.160586917709911,0,0,0,0,0.0104583941297027,0,0.103677197920386,0.0552596305218507,0,0,0.0292778777595162,0,0,0,0,0.0669110713474199,0,0,0,0,0,0.121979419306601,0,0,0,0,0,0,0,0,0.0440428655051057,0,0,0,0,0,0,0,0,0,0,0,-0.177631027452459
X600016.CH.EQUITY,0,0,0,0.0695936098889535,0,0.295746794452499,0,0,0,0,0,0,0,0.0875188251105482,0,0,0,0,0.0278080813398756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379500764033037,0,0,0,0,0,0,0.105245192725477,0.208991551951814,0,0,0,0,0,-0.102681581738614,0,0
X601998.CH.EQUITY,0,0,0,0,0.0366031916620933,0,0,0,0,0,0,0.16042894489513,0.0429124884803117,0,0,0,0,0,0,0.183244793831577,0,0,0,0,0.0569339407938311,0,0,0,0,0,0,0,0,0,-0.045381733816029,0,0,0,0,0,-0.154959742765389,0,0,0,0.0407020301828617,0,0,0.357492624503403,0,0,0,0.243684141995875
X688.HK.EQUITY,0,0.086533198741785,0,0,0,0,0,0.19547855500444,0,0,0,0,0,0,0,0,0,0,0.0790068144234755,0,0,0.24666794980154,0,0,0,0.181008864706479,0.251750718768914,0,0,0,0,0.119620299496899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113253368237952,0,0.0287433033691231,0,-0.0733420341680807,-0.0587158383003547
X1109.HK.EQUITY,0,0,0,0,-0.0574596946537702,0,0.0109165552307827,0,0,0,0,0.0235621384353727,0,0.373316577203523,0,0.266244754132531,0,0,0,0,0,0,0,0,0.0840997382611956,0,0.0791309163582018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101582473015229,0,0,0,0,0,0,0,0.0954306037986068,0.0424785184102699,0,0
X2007.HK.EQUITY,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.112458767008559,0.0480792302858711,0,0,0,0.0473537387380817,0.069654028678042,0.203396904732875,0,0,0,0,0,0,0,0.0980952668678021,0,0,0,0,0,0.00835203331518411,0,0.12713604529213,0,0,0.210557131422034,0,0,0,0,0,0.170213340214215,0,0,0,0,0,0,0,0,0,-0.243385511151713
X601818.CH.EQUITY,0,0,0,0.306636327578339,0,0,0.336203637059309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182517035034862,0,0,0,0,0,0,0,-0.0299746982623863,0.0325703680669604,0,0,0,0,0,0,-0.122457602328621,0,0.0719545054577536,0
X1113.HK.EQUITY,0,0,0,0,0,0.120861928365287,0,0.0509241263800841,0,0,0.0770912494853297,0,0,0,0,0.0668029660900065,0.28146060199608,0.027046566327984,0,0,0,0,0,0,0,0.0969109990080331,0.051276447097909,-0.0422447460369097,0,0.00927882225221029,0,0,0,0,0.157479200429407,0,0,0,0,0,0,0.000306798248853979,0,0,0,0,0,0,0,0,0,0.108504566953066
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270404967533047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274175049137178,0,0,0,-0.0473557421706362,0,0.457862264531722,0,0,0.238687642560742,0,-0.117042978287235,0,0,0,0,0,0,-0.0665828922746811,0,0,0,0,-0.181377048492435
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060376342673604,0,0.0384226295601299,0,0.223941645289441,0,0.137215608511232,0,0,0,0.0985725961475176,0,0,0.0123336926720129,0,0,0.294927398911723,0.0599379974401052,0,0,0,0,0,-0.172875826647579,0,0,0.275023976944946,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21428877079789,0.175538792244084,0,0,0,0,0,0,0,0,0,0,0,0.342269835872174,0,0.124243814264222,0,0,0,0,0,0,-0.0169455340038997,-0.00309696269482807,0,0,0.127428253367257,0,0,0,0,0,0,0,0,-0.106377846751541,0
X601066.CH.EQUITY,-0.101992163815261,0,0,0,0,0,0,-0.14057228693179,0,0,0.0310110138112419,0,0,0,0,0,0,0,-0.0240652306514423,0,0,0,0,0,-0.176309883099496,0,0,0.375517362431092,0,0.119858400646035,0,0,0,0.141038355867928,0,0,0,-0.184712598505354,0,0,-8.67361737988404e-19,0,0.108164119300096,0,0,0.0867675698564186,-0.0349279854797561,0.114183826891393,0,0,0,0
X601688.CH.EQUITY,0.0678434359967615,0,0,-0.0946950803619653,0,0,0,0,0,0,0,0,0,0,0,-0.107138457412616,0.0855765244745979,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0145988158956921,0,0,0,0.161410806486134,0,0.366806001021635,0,0,0,0,0.177038018678814,0.169660273700281,0,0,0,-0.0202137164815363,0.346173837219833,0,0,-0.0994561239106308,0
X001979.CH.EQUITY,-0.285233329896735,0,0,0,0,0,0,0,0,0,0,-0.0108287422570988,0,0,0,0.0930465737602421,0,0,0.17144284274875,-0.104399326002453,0,0,0,0,0,-0.0884081160260612,0,-0.00787626353278361,0.116321623384844,0.264978858568297,0,0,0,0,0,0,0,0,0,0,0.184813280744367,0,0,0,0.467569833366869,0,0,0,0,0.0994961163831103,0.0311896321827087,-0.0188895590421165
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.242939245661009,0,0,0,0,0.0339710969078565,-0.0774197518814091,0.0134906348118245,0.344246246112458,0,0.0499969205352997,0,0,0,0.0318848354429137,0.0716346361077206,0,0,0,0,0,0.0309185132484254,0,0,0,0,0,0,0,0,0.0338470598908365,0,0,0.0555755865205707,0,0,0,-3.46944695195361e-18,0,-0.0561693753800888
X600837.CH.EQUITY,0,0,0,0.0362679637968832,0,0,0,0,0,0,0,0,0.0358275893200696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312719070111555,0,0,0,0,0.311480439785218,0.104541784313835,0,0,0
X601336.CH.EQUITY,0.0462291264846401,0,0,0,0,0,0.0356382060964212,0,0,0,0,0,0.0601631888189106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286319371111066,0,0,0,0,0,0.086335644840798,0,0,0,-1.73472347597681e-18,0.20834589644803,0,0.131213070794578,0,0,0,0.174857682228586,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.281006814585716,0,0,0,0,0,0.00078194321136003,0,0.152985568317278,0,0,0,0.0686324632901853,0,0,-0.00269352506782258,0.113028829228076,0,0,0,0,0,0,-0.0382545905035881,0,0,0,0,0,0,0,0,0.0147246817895944,0,0,0,0,0.0740606354653687,0,0,0,0,0,0,0.0763999375699203,0,0,0,0.107845625761803,0
X601229.CH.EQUITY,0.443968619867706,0,0,0,0,0,0,0,0,-0.0972238162491951,0,0,0,0.0829991590919622,-0.0113362733635881,0,0,0,0.0609753122181209,0,0,0,0,0.143936756691101,0,-0.20857069704239,0,0,0,0,0,0,0.0456901531074107,0,0,0,0,0,0.121330691215334,0,0,0,0,0,0,0,0.178942997800551,6.93889390390723e-18,0,0,0.0470050782782952,0.128168061888239
X2882.TT.EQUITY,0,-0.00756445789477593,0,0,0.161290567010857,0,0.034388475299966,0,0,-0.0458236320554628,0,0,0,0,0,-0.0587018323679521,0,0,0,0,0,0,0,0,0,0,0,-0.019613111518054,0,6.41635066183063e-05,0,0,0,0,0,0.272652292374234,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.545982350894382,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619351866696141,0,0,0.086959383588012,0,0,0,0.134045284527008,0,0,0.104284673287665,0,0,0,0.177643763794885,0,0.361062863050755,0,0,0.0558641521971848,-0.218669181697089,0,0,0,0,0.085486298765932,-0.016081615621975,0,0,0,0,0,0,0,-0.131918726372991,0,-0.134277464603053,0
X000166.CH.EQUITY,0.0237693102350561,0,0,0,0,0,0,0,0,0,0,0,0.244631759765168,0,0,0,0,0,0,0,0,0,0.00159828681556832,0,0,0.0293176204622677,0,0,0,0.0417285574038009,0,0,0,0.0135539481997299,0,0,0,0,0,0,-0.0798169122229368,0,0,0,0,0.188588732326491,0,0.37507276807593,0.101055517850266,0.0478058585935504,0,0
X600015.CH.EQUITY,0,0,0,0.0914581033354061,0,0.0623513629718904,0,0,0,0,0,0.213906119827797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.1593107934875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460839186493164,0,0,0,0,0.0169135262501343,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.359885563153078,0,0,0,0,-0.0331183960842043,-0.131912011156839,0,0,0.0708669161404393,-0.0611276482086419,0,0,0.0952720016871134,0,0,0,0,0,0,0,-0.026789463417061,0,0,0.0899649728124255,0,0.385535019996951,0,0,0,0,0,0,0,0,0.877212509839794,0,0,0,0,-0.156215220953207,0,-6.93889390390723e-18,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500779922642551,0,0,0,0,0,0.248000194626191,0.159753624430505,0,0,0,0,0.116070625941987,0,0.0261854179768601,-0.0700129760924162,0,-0.0930027649081782,0,0.056768582748184,0,0,0.119229834517493,0,0,0,0,0,0,0.0584937824763834,0.0689129021131573,0,0,0,0,0.163816071159113,0,0,0
X2881.TT.EQUITY,-0.122753059986015,0,0,0,0,0,0,0,0,0.185424208686551,0,0,0,0,0,0,0,0.0390362939158936,0,0,0,0,0,-0.167989736641528,0,0,0,0,0,0,0,0,0,0,-0.303383528922173,0,0,0.154842605428901,0.56238717686328,0.404697834863521,0,0,0,0,-0.0175214427706697,0,0,0,0,-0.0500080874745169,0.51831306179195,-0.291669472742734
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.019863928857745,0,0,0,0,0.205021589573271,0,0,0.161251547222768,0,0,0,0,0,0.00265881726818459,0,0.0836718394759352,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0989081522991191,0,0,-4.33680868994202e-19,0,0,0.12815953299733,0,0,0,0,0,0,0.0440270515152643,0,0.0102526398880681
X002736.CH.EQUITY,0,0,0.033662626390441,0,0,0,0,0,0,0,0.180349977824428,0.0752469488196336,0,0,0,0,0,0,0,0,0,0,0,0.0939755182188419,0,0,0,0,0,0,0,0,0,0,0.271792096374157,0,0,0,0,0,0,0,0.312237546999031,0,0,0.099624720893248,0,0,0,0.0507245705785159,0.0194618251414834,0.0594735739072287
VXFXI.INDEX,0,4.33680868994202e-19,0,0,0,-0.0647726172465496,0,0,0,0,0,0,0.00532941756168011,0,0,0,-0.224200433911596,-0.0503050594343221,0,0,-0.0508975882056092,0,0,0,0,0.0709568685050091,0,0,-0.132666614847636,0,0,0,-0.383170337347199,0,0,0,0,0.210129000224978,0,0,0,0,0.466236820115571,0,0,0,0,0,0,0,0,0
CN2YR,0,-0.564613809213205,0,0,0,0.0983448728708152,0,-0.150749055146337,0,0,0,0,0,0,0.179759280418729,0.0171903721449305,0,0.224778434595188,0,-0.0787928724403912,0,0,0,0,0,0,0,0.112790543922419,0,0,0,0,-0.306416581956384,0,0.109509150104347,0,0.170635713932276,0,0,0,-0.325151585346238,0,0,0,0,0,0.468313137169778,0,0,-0.152650318099677,0,0
CN210SLOPE,-8.67361737988404e-19,0,0,0,0,-0.119979460614195,-0.0230169832810755,-0.265332846379078,0,0,0,0,0,0.0937408695652644,0,0,0,0.194599078098098,0,0.0848184524181644,0,0,0,0.0479522194499109,0,0,0,-0.266094499881687,0.164420883018804,0,0,0,0,0,-0.0553731530493544,0,0,0.0630155670103543,0,0.148493224091319,0,-0.0093925701121878,0,0.254885307855282,0,0,0,0,0,0,0,0
