,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.00819802240281024,0,0,0,0,0,0.0252889145737333,0,0.149954628392032,0,0,0,0.243413808288268,0.046781157844428,0,0,0.0492312853587553,0,0,0,0,0.158622610861761,0,0,0,-6.93889390390723e-18,0,0,0,-2.16840434497101e-19,0.0366307924083991,-0.401995942303006,0,0,0,0,-0.283367074311412,0,0,0,0,0,0
X600030.CH.EQUITY,0.0314246740885204,0,0,0,0,0,0,0,0.0812137024769702,0,0,0,0,0.0321027102299716,0,0,0,0,0,0,0,0,0,0,0.00367331178929378,0,0,0,0,0,0.303888883115403,0,0,0,0.221762194032966,0,0.293952164520667,0,0,0,0,0,0,0.0505924902615685,0,0,0.0207279641214706,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.00477928628845657,0,0,0,0,0,0,0,0.0867794178187744,0,0,0,0,0.180178034718369,0,0,0,0.125678953036173,0.233171124553143,0.143078133413349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348783077486613,0.0838916213974956,0,0,0.10875007963678,0,0.0265746380032942,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0860787149822868,0,0,0,0,0,0.160161491697956,0,0,0,0,0,0,0,0,0,0,0.00231426496251017,0,0,0.0998551120189655,0,0,0.424721170364048,0,0,0,0,0,0.0913118605055438,0,0,0,0,0,0.0238130700579248,0,0,0,0,0,0,0,0.0234535884152575,-0.0509379260424042,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.107693816411267,0,0,0.174296656817884,0,0.133018889220896,0,0,0,0,0,0.0461021727758834,0.0126967956333285,0,0,0,0.00649377451342157,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.176574225137969,0,0,0.161767952796303,0,0.0971809340745345,4.33680868994202e-19,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,-0.0496060952134881,0,0,0,0,0,0,0,0.10933290962874,0,0.0224342785924845,0,0,0,0,0.0996608745267708,0,0,0,0.0866766649159838,0,0,0,0.117562361893652,0.334015701153058,0,0,0,0,0.285332837078358,0,0,0,0,0,0.00207431549476946,0,0,0,0,0,0,0,0,0,-0.045668938615266,0,0,0
X1109.HK.EQUITY,0,0,0,0,0.24890615893902,0,0.0203011285141935,0,0.010389418070747,0,0,0,0,0.159876695960373,-3.46944695195361e-18,0,0,0,0,0.27210895356856,-0.0696743075824138,0,0,0,0,0,0,0,0,0,0,0.0799420347286472,0,0.216312289575417,0,0,0,0,0,0.00542060880773219,0,0,0,0.0525902198685156,0,0,0,0,0,0.197311634143717,0,0
X1113.HK.EQUITY,0,0.164092014366803,0,0,0,0,0,0.0789321386014427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173455240782191,0,0,0,0.0345915727596356,0,0,0.0845642548805555,0,0,0,0,0.0554993039353663,0,0,0,0,0,0,-0.14460258997051,0,0,0,0,0,-0.162601447428239,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.452996124767605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153416000926163,0,0,0,0.243000641056062,0,0,0,0,0,0.0720997245260569,0,0,0,0.051064090449568,0,0,0,0,0,0,0,-0.0827046090110261
X12.HK.EQUITY,0,0,0,0,0,-0.0388120088739598,0,0.346265752184064,0,0,0,0,0,0,0,0.0174991456178714,0,0,0,-0.0613926250868522,0,0,0,0,0,0,0,0.0527020160961743,0,0,0,0,0.134696341878567,0,0,0.361197349756566,0,0,0,0,0,0,0,0,0,0,0,0.322713584235758,-0.418941877239077,0,0.415287113334383,0.465135678920246
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0949724953624786,0,0,0,0,0,0,0,0,0.523484752660645,0,0,0,0,-0.0980585606343382,0,0.0348294041320153,0,0,-0.0189507108091774,0,0.0874651053788775,0,0,0.0396140118969245,0,0,0.0607594802230607,0,0,0,0,0,0.0545108499521661,0,0,-0.0495466003626559,0,0,0
X823.HK.EQUITY,0,0,0,0.0444883842040249,0,0,0,0,0.159060399226281,0,0,-0.108045862798378,0,0,0.0670851418362126,0.118668411416159,0,0.0205241226747636,0,0,-0.0362810537213292,0,0,0,0,0,0,0.134079777184901,0,0,0,0,0,0,0,0,0,0.277561864206735,0,0,-0.215419482784814,0,0,0,0,-0.0867826826877502,0,0.120854028668593,0,0,-2.16840434497101e-19,0.116210294700869
X600048.CH.EQUITY,0,0,0,0,0,0,0,-0.246633478711501,0,0,0,0,0,0.036624665802175,0.0412302957253247,0.136390855113334,0,0,0,0,0,0,0,0,0.406304429029922,0,0,0.18800301149614,0,0,0,0,0,0,0,0,0.19132578055938,0,0,0,0,0,0,0,0,0,0,0,0,-0.106488105136286,-0.161215829234569,0
X001979.CH.EQUITY,0,0.0313825878814166,0,0,0,0,0,0,0,0,0,0,0,0.332796254370601,0,-0.086615264399227,0,0,-0.0272241065081842,0,0,0,0,0,0,0,0,0,0,0.0172083784728315,0,-0.160159109786883,0,0,0,0,0,0,0,0.0308826126995048,0,0.484570038052193,0,0,0,0,0.0107565043088085,0,-0.0658139306457079,0,0,0.0845051408780809
X601211.CH.EQUITY,0,0.0534582323231677,0,0,0,0,0,0,0,0,0,0,0.0604501237108816,0,0,0,0,0,0,0,0,0.418564470577708,0,0.0292562417395915,8.67361737988404e-19,0,0,0,0.0708651313940861,0,0,0,0,0,0,0.00284603477465231,0.0707229772354559,0,0,0.00631835011950385,0,0,0.0609000906347662,0.0154402546054889,0.00472946312855572,0,0.229306662365657,0,0,0,0,0
X601336.CH.EQUITY,0,0.103399493594469,-0.0803849958716469,0,0,0,0,0,0.150961321162143,0,0,0,0.150921071367175,0,0,0,0,0.0616885066641319,0,0,0,0.217472345448712,0,0,0,0.0228101741416492,0,0,0,0.0667243131772114,0,0,0,0,0.0957961613066204,0,0,0,0,0,0.151160743603332,0,0,0,0,0,0,0,0,0,0.071608587158093,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.157970001985096,0,0,0,0,0.0304667076948653,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336027098897279,0,0,0.569911365466534,0,0.00189150818445523,0,0.17903640942861,0,0,0,0,0,0,0,0.00554730225525054,0,0,0,0,0.0664827889418749,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0.0425603904224648,0,-0.0805976018995076,0.139965027162055,0,0,0,0,0,0,0,0.203428364487469,0,0.0923193207351951,0,0.066104738292908,0,0,0,0,0,0,0,0.117984944963697,0,0.128455153411434,-0.0159729721328733,0.169503468660986,0,0,0,0,0,0,0,0,-0.0331650467902593,0,0,0,-0.0787298949748206,0,0,0.239641126013879,0,0,0,-0.140895575471598
X601229.CH.EQUITY,0.366409230064994,0,0,0,0,0,0,0,0,0,0.114819650852872,0.0268143280918198,0,0,0,0,0.0811692058518634,0,0,0,0.0381314976884217,0,0.0191343782517127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240644085975913,0,0.0389148381423845,0.135281968118036,0,0,0.00667984011764847,0,0.053558064189498,0,0.0585311190533385,0
X601066.CH.EQUITY,-0.179312872920821,0,0,0,-0.0238193994605408,0,0,0,0,-0.0597997802497618,-0.107292507310567,0,0,0,-0.363464344698005,0,0,0,0,-0.110336400933958,0,0,0,0,0,0,0,0,0.17787810478089,0,0.375900368516373,0.269740153727854,0,0,0,0,0,0,0,0,0,0,0.407901160606003,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.26163777841207,0.255340340890631,0,0,0.0987323523586671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326157379817887,0,0,0.0565506605044344,0,0,0,0,0,0,0,0,0,0,0,0.241772119174509,0
X601169.CH.EQUITY,0,0,0,0,0,0,-0.184894838447272,0,0,0,0,0,0,-0.0525951364345392,0,0.0499921049405328,0,0,0,0,0,0,0.0610257734502513,0,0,0,0,0,0,0,0,0.0742172980557874,0,0.621665321170172,0,0,0,0.0124806444706276,0,0,0,0,0,0.928239644941353,0.0910875189587655,-0.13438936463004,0,0,0,0.0614564850867436,0,0
X000166.CH.EQUITY,0,-0.128500108913466,0,0.0695474029603919,0,0,0,0,0,0,0,0,0.269409345951007,0,0.196617635078938,0,-0.0497735809252724,0,0,0,0,0,0,0,0,0,-0.061158957927128,0,0,0,0,0,0,0,0.300129453827099,0,0.249356162880335,0,0,0.0817622769604161,0,0,0,0,0,0.264124288761411,0,0,0,0.0750643922698263,0,0
X600015.CH.EQUITY,0.248489283056644,0,0,0,-0.308491712733267,0,0.324619168772575,0,0,0,0,-0.384124794772906,-0.0822031165244426,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.145391781369071,0,0.499211944337777,0,0,0,0,0,0.0766168694965552,0,0,0.185706261148709,0,0,0,0,0,0,0,0.103423769075883,0,0,0,0,0,-0.212133502630982,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337786252801944,0,0,0.140013458808157,0,0,-0.105648382041016,0,0,0,0,-0.181392958559102,0,0,0.278908705050979,0,0,0,0,0,0,0.968004123616896,-0.0358572120658097,0.0280845135589773,0.128059425550008
X002736.CH.EQUITY,0,0,0.0279759329411406,0,0,0.0376710230439831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481213811128223,0,0.305002643726102,0.0150171549844909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328482762117627,0,0.479181181959103,0.071059196735534,0,0,0,0,0,-0.0880862481771491,0,0.0265092125297078
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363452179957143,0,0,0.219687601927085,0,0,0,0,0.0122757746850593,0,0,0,0,0,0,0,0.50133825607164,0,0,0,0,0.071164787357289,0,0,0.087541665399613,0,0,0.0535616590580876,0,0,0,0,0,0
X17.HK.EQUITY,0,0,0,0,0,0,0,0.26691049745798,0,0,0,0,0,0,0.0339822014182767,0.215769939668428,0,0,0.0695382608625826,0,0,0,0,0,0,0,0,0,0,0,0,0.227015176913374,0,0,0,0,0.0946809709627931,0.206400381632629,0,0,0,0,0,0,0,0.16433562396623,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.0790036013523461,-0.056103770777605,0,0.149154733303151,0,1.73472347597681e-18,0,0,0,0,0,-0.343998917552451,0,0,0,-0.0557390292977771,-1.73472347597681e-18,0,0,0,0,-0.0780749875346545,0,0,0,0,0,0,-0.273575129024055,0,0,0,0,0,0.125709222680151,0,0.135994716969564,0,0,0,0.524711743978373,0,0,0,0,0,0,0
VXFXI.INDEX,0,-0.181130669004355,0,0,0,-0.0662835867801789,0,0,0,0,0.200867132773077,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.138371728121318,0,0,0,-0.140452074166987,0,0.659415962393817,-0.494667530587562,0.20699626856072,0,0,0,0,0,0,-0.0224466990703294,0,0.253405706499018,0,-0.30726867171776,0,0,0.444724733599475,0,0,0.0588129262931285,0,0,0,0,-0.0281009343750262,0
CN2YR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257514700769328,0,0,0,0,0,0,0,0.366387067490276,0,0,0,0,0,0,0,-0.362503928374142
CN210SLOPE,0.147672977386043,0,0,-0.0817519141392219,0,0,0,0,0,0,-0.0312445895290993,0,0,0,0,0,0,0,0,0,0.100130417419467,0,0.0396694027488273,0,-0.0924150998450335,0,0,0,0,0.203736497215558,0,0,-0.011929434767862,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.055213617159287,0,0,0,0,-0.0306333938659524,0,0
