,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601166.CH.EQUITY,0,0.145567148158352,0.0715519652408858,0,0,0,0.14183013044302,0.0136064768282813,0.117571590184519,0,0,0,0,0,0,0,0,0,0,0,0,0.281974858064486,0,0,0,0,0,0,-0.0041029094510489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747884580455003,0.014038172568206,0,0,-0.0141123882700761,0.00750594909366393,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.313242648715064,0,0,0,0,0,0,0,0.089392320808221,0,0.00918425417374623,0,0,0,0,0.0366604502351567,0,0,0,0.0754177858726671,-0.148871908950619,0,0.0867872313519716,0,0,0.224885183535967,0,0,0.0175996023327429,0.669082901180208,0.269711388038891,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.20336354463182,0.0636190289307066,0,0.160243647028307,0.0291258370065139,0,0,0,0,0,0,0,0,0,0,0.0654428551034765,0,0,0.0627667245777541,0,0,0,0,0,0,0.131261933396204,0,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0,0,0.150323210508474,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646300249948824,0,0,0.0619536182951085,0,0,0.0930787913261176,0,0.165150688568111,0,0,0,0,0,0.680570580647647,0,0.0863548939844499,0,0,0.0611606411394771,0,0,0,0,0,0,0.0241037069386161,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185614559591762,0,0,0,0,0,0,0,0,0.304982811090135,0,0,0,0,0,0,0,0.0615373606372392,0,0.22520038488693,0,0,0,0,0,0.130604091036557,-0.0346350958831047,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.142902309147859,0,0,0,0,0,0,0,0,0,0,0.147400984563196,-0.153407445005177,0,0,0,0,-0.00970951277937909,0,0.0791487962647047,0,0.109306102011972,0.24103307454392,0,0,0,0,0.104644476478261,-0.0308468275112066,0.215315061153352,0,0,0,0,0,0,0.0489892477342839,0.249215772657465,0,-1.0842021724855e-19,0,0,0
X601601.CH.EQUITY,0.177863744574579,0,0.1822528283055,0,0,0,0,0,0,0,0,-0.0257386726978398,0,0,0,0,0,0,0.105820681779899,0,0,0,0,0,0,0,0,0,0,0,0,0.138440218414753,0,0,0,-0.0132056422910303,0,0,0,0,0,0,0,0.00653832943570792,0,0.0110960012207225,0,0.278347228431158,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.134686000787054,0,0,0.027009100714162,0,-0.0398017401949509,0,0,0,0,0.0481390227777657,0,-0.0694896866839408,0,0.0804288521922816,0,0,0,0,0.123769038675345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195282259165385,0,0.0200136955618672,0.139829113764243,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.240456185985146,0,0.243778134092454,0,0,0,0,0,0.0468582807492534,0,0.0562230918587114,0,0,0,0,0,0,0.230048709551109,0,0,0,0,0.130805907486845,0,0,0,0,0,0,0.0575292365663266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121557465258934,0,0.231407938873181,0,0.301258160620365,0,0,0,0,0,-6.93889390390723e-18,0.430755788587536,0,0,-6.93889390390723e-18,0.303443785944586,0.482710744038564,-0.62182837637022,-0.0917549440169257,0,0.0469713764652623,0,0,0,-0.144613235373645,0,0,0,0,0,0.151752190176516,0,0,0,0,0,0,0.146697246324368
X601998.CH.EQUITY,0,0.191542639343038,0,0,0,0,0,0,0,0.276219219989038,0,0,0,0.0254006410662097,0,0,0,0,0,0,0,0.0583374148064769,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0231049718534122,0,0,0.0395912568623571,0.237872724554812,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.00742482717021508,0,0.0456497387018994,0,0,0,0.270933229014691,0.30929964818481,0,0,0,0,0,0,0,0,0,0.0256069985804803,0,0,0,0,0,0,0,0.0231938942726023,0,0,0,0,0,0,0,0,0,0,0.0437525587875313,0,0.0891716159290674,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0517330440103522,0,0.0996599703223716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7178340188591,0.0136579180878406,0,0,0,0,0,0,0.0791502782799733,0,-0.0308444883839022,0.043155214689183,0,0,0.0698281690881803,0,-0.00713536910787651
X688.HK.EQUITY,0,0,0,0.0561531338688651,0,0,0,0,0,0.182111589057883,0,-0.0587140716590532,0,0,0,0,-0.0272036225368788,0,0,0.00389541679717742,0,0,-0.0634891257405486,0,0,0.115380905129327,0.00556806621702183,0.106416951172238,0.347950991970561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0613056375081887,0,0.343124633144021,0,0,0,-0.12735533796598,0
X000001.CH.EQUITY,0,0,0.044658579608368,0,0,0,0.0591789698987682,0.164217270953707,0,0.189988155760887,0,0,0.106261430536495,0.00406430195274947,0,0,0,0,0,0.0526033358400947,0,0.129215506675177,0,0,0,0.0659461690436174,0,0,0,0,0,0,0,0.00829672789380532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0.0690582247065808,0,0,0,0,0,0,0,0,0,0,0,0,0.30164488802509,0,0,0.112174513743056,0,0,0,0,0,0,0,0.128813916625958,0.49492534225148,0,0,0,0,-0.239445717389606,0.083791725049162,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.0971281698935653,0.0907466046599505,0.0272597226009803,0,0,0,0,-0.0704679160364223
X601818.CH.EQUITY,0,0.117915297665169,0,0,0,0,0.0714234489010391,0,0.115651156775183,0.199989203485899,0,0,0.046575060359046,0.0618164227118817,0,0,4.33680868994202e-19,0,0.0128964929535607,0,0,0,0,0,0,0.184212682825464,0,0,0.0991135465724429,0,0.0641228192060625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211361851395571,0
X1113.HK.EQUITY,0,0.0173393065216369,0,0,0.172083740739466,0,-0.081890489211528,0,0,0,-0.221260692015296,0,0,0,0.243468473856943,0.64145347560478,0,0,0,0.0161667686268011,0,0,0,0,0,0.0255887253194835,0,0,0,0,0,0,0,0,0,0,0.0511281100542452,-0.0943532946831115,0,0,0,0,0.074926126211005,-4.33680868994202e-19,-0.118766560438221,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,-0.0571619430460468,0,0.161310059931448,0,0,-0.0116278660958506,0,0,0,0,0,0,0,0,0,0.000974076171996702,0,0.0193125270567191,0,0,0,0,0,0,0,0.144934679748445,0,-0.0653277972290818,0.0922935269162017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196727670514468,0,-0.0351872605166301,0.0492217258395409
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461416530505805,-0.0288550945826749,-0.00688740661001665,0,0,0,0.123270186220068,0,0,0,0,0.0550697327203443,-0.160709803898176,0,0,0,0,0,0.0311129230207436,0,0,0,0,0,0,0,0.161101668670043,0,0,0,-0.156698724637776,-0.350783711818367
X001979.CH.EQUITY,0,0,-6.93889390390723e-18,0.145827715329112,0,0,0,0,0,0,0,0,0,0.37151939118399,0,0.0432906133509933,0,-0.0242570124894387,0.0717426538080287,0,0,0,0,0,0,0,0.136560039502342,0,0.00293634077365159,0.0431369624245419,0,0,0,0,0,0.022887236258827,0,0,0.0814112985071824,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.103567325586359,0.155630472495587,0.395371153149558,0,0,0.028786386608689,0,0,0,0,0,0,0,0,0,0,0,0,0.184994316221259,0,0,-0.0848833604114356,0,0,0,0,0,0.145303218475668,0,0,0,0,0,0,0,0,0,-0.0373563843522138,0,0,0,0,0.116314792858235,0.0312549448439496,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076456040281178,0,0,0,0,-0.0190844204965015,0,0.117988052897179,0,0,0,0,0,0.0437850513223273,0,0.0211773128357232,0.142733210020825,0,0,0,0.0952107428577569,0,0.104781222165521,0,0.00149830074024699,0.426419696808459,0.115097459876108,0,0
X600048.CH.EQUITY,0.217676982898436,0,1.73472347597681e-18,0,0,0,0,0,0,0.179004189251358,0,0,0,0.473992870876986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440080112251017,0,0,0,-3.46944695195361e-18,0,0,0.0533725724521964,0,0,0,0,0,0.0915722535456836,0,0,0,0,0,0,-0.0500053226283518
X601688.CH.EQUITY,0.103284148838817,0,0,0,-1.73472347597681e-18,0.0841862198462619,0,0,0,0,0,0,0,0,0,0,0,0,0.0179659162159984,0,0,0,0.293594002354285,0,0,0.0243332075866725,0,0,0,0.0348031545942922,0.0297879745507219,0,0,0,0,0,0,0,0,0,0,0,0.134432735150979,0,0,0,0,0.257157015431894,0,0,0
X823.HK.EQUITY,0,-0.0436441660736735,0,0,0,0,0,0,0,0,0,0.0245362743119899,0,0,-0.0741677547537741,0.209712401049578,0,0,0.131950329275543,0,0,0,0,0,0,0.213468449788917,0,0,0.0261010833344209,0,0,0,0,0,0,0,0.0760116502037743,0,0,0,0,0,0,0,0,0,0,0.0717156064970255,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.600499605675811,0,0,0,0.0289558250182447,0,0,0,0,0,0,0,0,0,0,0.058986563749961,0,-0.13565157281814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00776128943004181,0,0.0070345957354627,-1.38777878078145e-17,0,0.181512683033821,-0.148277476527775,0
X1997.HK.EQUITY,0,0,-0.0704632337846918,0,0,0,0,0,0,0,-0.0349312651375272,0,0,0,0.282585419823603,0.247047614621932,0,0,0,0,0,0,0,0.0812823673541204,0,0,0,0,0,0.00535653437363343,0,0,0,0,0,0,-0.110009199983489,0,0,0,0,0,0,-0.011435283550415,0,0,0,0,0.215499028557142,0,-0.213312268299104
X600837.CH.EQUITY,0,0,0,0,0,-0.00172259768602122,0,0,0,0,0,0.0255044705398269,0,0.0819874422185542,0,0,0.0415208722662539,0,0,0,0,0,0.140738565736167,0,0,-0.183343036644031,0,0,-0.00725443685639857,0,0,0,0.409593176271663,0,0,0,0,0.069809262713834,0,0,0,0,0,0,0.0477118528094739,0,0,0.148401928648491,0.0519543639397792,0,0.075802271416313
X601229.CH.EQUITY,0.0550135606277979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167839461174004,0,0,0,0.153714114570113,0,0,0,0,0,-0.0652863200184814,0.0165267994530103,0,0,0,0.268632084285358,0,0,0,0,0,0.385910144306846,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.272873362049034,0.15311227370557,0,0.0296581655485297,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0534012552642606,0,0,0,0.00976627545228541,0,0,0.0118914992297745,0,0,0,0,0,0.0139141103895049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327866532882713,0,0,0,0
X600015.CH.EQUITY,0,-1.38777878078145e-17,0,6.93889390390723e-18,0,0.374739688169972,0,0,0.0431115999924363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830005752470026,0,0,0,0,0,0.321164596783635,0,0.0288250610099308,0,0,0,0.101530240830186,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142700460731635,0,0.0880045412998185,0,-0.0385957125814309,0,0,0,0.297795788471971,0,0,0,0,0.0421152834787861,0,0,0,0,0.196498628106991,0,0.178801782787505,0,0,0,0,0,0,0,0,0,0,0,0.209892976126802,0.0396603910185219,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.332763625010494,0,0,-0.600024750645907,0,0,0,0,0,0,0.536285908285622,-0.287297142273796,0,0,0,0.124796198760204,0,0,0,0,0,0,0,0.161784643669067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223444446209711
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.0787058628334512,0,0,0,0,0,-0.0274164611493749,0.156313121786129,0,0,0,0,0,0,0,0,0.403762541490492,0,0,0,0,0,0,0.0535141585810539,0,0,0,0,0,0,0.282295239001418,0,0,0.0518125211906611,0,0,0,0,0,0.0227607308016781,0,0,0
X17.HK.EQUITY,0,0,0,0,0,-0.000468865631022796,0,0,0,0,0,-0.145324288007167,0,0,0,0.0142569378013187,0,0.0341640330348284,0,0.00869214616358795,0,0,0,0.302587115138678,0,0.0851395226492764,0,0,0,0,0,-0.123478135660571,0,0,0,0,0,0,0.106333915362068,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.119058160761062
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.120353619230819,0,0,0,0,0.101563911415393,0,0.0368273722505102,0,0,0,0,0,0,0,0.706673370666046,0,0,0,0,0,0,0.0939473805767565,0,0,0,0,0,0,0,0,0,0,0,0.00202310341347648,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0232649304874556,0,0,-0.0112774061941447,0.0120542390092729,0.0207380309292458,0,0,0,0,0,0.480356123171014,-0.00744085636096485,0,0,0,-0.0420327831054495,-0.0338829017006642,0,0,0,0.330411950418099,0,0,0,-0.00218299659113095,0,0,0,0,0,0.198589408536061,0,0,-4.33680868994202e-19,0,0,0.0119196518841314,0,0
X002736.CH.EQUITY,0,0,-0.0958702750116216,0.0233645539109642,0,0,0,-0.0379541999736853,0,0,0,0.173708306975908,0,0,0,0,0,0.0632091472474113,0,0,0,0,0.150275476178107,0,0,0,0,-0.0716271486481429,0,0,0,0,0.223015578441349,0,0,0,0,0.0947294916653937,0.45421627671692,0,0,0,0,-0.0152122497301511,0,-0.0514849205271817,0,0,0,0,0
VXFXI.INDEX,0,0,0.665531799701758,0,0.187962636930466,0,-0.0804145562600975,0,-0.0153708334985961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219183528855489,0,0.0724302918986717,0,0,0.0781397800486857,0,-0.676000418209191,0,0,0,0,1.38777878078145e-17,0,-0.50187483277161,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.175825395654657,0,0
CN210SLOPE,0,-0.498972973757532,0,0,0,0,0,0.167667138083309,0,0,0,-0.0363878732428798,0,0,0.116372567794484,0.147129935423873,0,0,0,0,0,0,0,0,-0.236049086789367,-0.162846782957175,0,-0.141597508588507,0,-0.316643550278657,0.356167209463248,0,0,-1.73472347597681e-18,0.374221299145978,0,0.222247475528332,6.93889390390723e-18,0,-0.107450259313073,0,0,0,0,0,-0.207560671342025,0,0,0,0,0
