,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.143679197327861,0,0,0,0.0514257395056503,0,0.234671471170634,0.262061865193214,0,0,0,0,0,0,0,0.138767222953641,0,0,0,0,0,0,0,0,0,0,0.0668887675496681,0,0,0,0,0,0.00448723562161277,0.0494100222575815,0,0,0,0,0,0.0263380888008219,0,0
X600016.CH.EQUITY,0,0.137292938039188,0.132011479379284,8.67361737988404e-19,0,0,0,0,0,0,0.0673737336896005,0,0,0.115209676915091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152717563838452,0,0,0,1.73472347597681e-18,0.0122990186282266,0.0862192977327334,0,0,0,0,0,0,0,0,0,0,0.184571615140702,0.135990932496017,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,-0.0689259041965276,0,0,0,0,0,0,0.0876411783273638,0,0,0,0,0,0,0,-0.151889421394256,0,0.446220140691637,0,0,0,0,0,-0.0471745349140311,0.168824194540069,0,-0.0403758710386576,0,0,0,0.14080702951031,0,0,0,0.168130874508235,0,0,0,0,0,0.23443466329853,0,0,0,0.0412405711912423,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106387092890681,0.0260702669569314,0.0531331438854324,0,0,0,0,0.169527896098033,0,0,0,0.0950923937080015,0.189385196366706,0,0,0,0.00896118430139532,0.0546458577724908,0,0,0,0.0147396321374383,0,0,0,0,0,0.242075948361979,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.269550224465273,0,0,0,0,0.049709622908529,0,0,-0.0488829806155035,0,0,0.279624267042402,0,0,0,0,0,0,0.152485834865138,0.734569518906333,0.0398250656951919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118688461789254,-0.41399392519077,0,0,0,0,0,0,0.11631236569075
X601066.CH.EQUITY,0,0,0,0,0,0.154813646749133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141689844329667,0,0.0327754538766587,0,0,0.173100673444706,0,0,0.0636699572436587,0,0,0.662926271322254,0,0,0.185850789616405,0.0437356964354002
X2007.HK.EQUITY,0,0,0,0,0.0475038884790313,0,0,0,0,0,0.0138923498153923,0,0,0,0,0,0,0,0,0,0,0.119390585688822,0.0812489004390392,0,0,0.0644958003210566,0.236459235920869,0,0,0,0,0,0.213056806933457,0,0,0,0.0547832841143538,0,0,0.173195791539518,0,0,0,0,0,0,0,0,0,0,-0.003528899996233,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0676084335996676,0,0.214130423000974,0,0,0,0,0,0,0,0,0.143899959859621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13577573013457,0,0,0.240111632813168,0,0,0,0,0,0,0,0,0.0134612051542192,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.02506004269886,0,0,0,0,0.488938873943718,0,0,0,0,0,0,0,0,0,0,0,0,0.3959975041646,0,0,-0.000506896620866761,0,0,0,0,0,0,0,0.0123031991742164,0,0,-0.0552824497596979,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,-0.0610887775863279,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.128815587729045,0,0.0818270845780159,0,0.0126189097512196,0,0,0.0976851295455862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467722636863297,0.2040685769971,0,0,0,0.094873238019326,0.18222154546227,0,0,0.0303204556037463,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.0695610955628456,0,0,0,0,0,0.164925679004496,0.0568774521369975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193073273070369,0,0,0,0,0.3495002730332,0,0,0,0.0991203797109878,0,0,0,0,0,0.0429196788480387,0.0539330964670931,0,0.0937914168144339
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109250795260697,0,0.493154764343939,0.269055537237133,0,0,0,0,0,0,0,0,0,0,0.0750722759314256,0,0,0,0.14502556581432,0,0,0,0,0,0,0,0,-0.0538146958485453,0.0656461349174595,0,0,0,0,0,0,0,0.0177076031254774,0.093158383693167
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0320625235556559,-1.38777878078145e-17,0,0,0,0,0,0,0,0.081966084149978,0,0,0,0,0.215137961586201,0,0,0,0,0,0,0,0.0480207386738883,0,0,0,0,0,0.131517567572559,0,0,0,0.181894096764274,0,0.00509837004628715,0.200311436493604,0.156595622490075,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.273945112748326,0,0,-0.118805512104754,0.761976533985342,0,0,0.0683257120874338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03789144949175,0,0,0,0,0,0,0,0,0,0,0,-0.0503112459828956,0,0,0,0,0,0,0,0,0,0,0,-0.123716617758853,-0.0377538000474052,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.137811104665684,0.0327432332498095,0,0,0,0,0,0,0,0,0,0,0.024733534651039,0,0,0,0.0171933861881011,0.16204997242033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125032456125874,0,0,0.489346546962498,0,0,0,0,0.0163856085939146
X600837.CH.EQUITY,0,0,0,0,0,0.0490185154175143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290076668581214,0,0,0.115388100481973,0,0.0412619135049358,0,0,0,0.0167678660681803,0.0769594888286743,0.0755491224315118,0.162171143674211,0,0,0,0.168337671373408,0,0,0,0
X823.HK.EQUITY,0.0260685707449282,0,0,0,0,0,0,0,-0.191729967370331,-0.0141899519877151,0.174825895445963,0,0,0.0460230883414257,0.0436502163799508,0,0.227527481984898,0.122213541741788,0,0,0,0,0,0,0,0.0526394921773245,0,0,0,-0.0191239256726611,0,0,0.272845938436287,0,0,0,-0.203563943092822,0.143882776548001,0,0,0,0,0,0.0409731471807391,0,0,0,0,0,0.103939918255622,0,0
X601229.CH.EQUITY,0,0.303285351049535,0,0,0,0,0,0,0,0.0663534225019379,0,0.0381915637676224,0,0.23865196640482,0,0,0,0,0,0,0,0,0,0,0.102135273142674,0,0,0,0.0285502058840756,0,0,0,0,0,0,0.105152092533796,0,0,0,0,0,0,0,0.051064348362264,0.139760663317662,0,0,0,0,-0.138837159305121,0,0
X601336.CH.EQUITY,0,0,0.0858968270596184,0,0,0,0,0,0,0,0.202117455767636,0,0.0219359077521354,0.00926608813139427,0,0.138935852685672,0,0,0,0.0651180306984316,0,0,0,0.102818299316366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110503755051469,0,0,0,0.0344601296613002,0,0,0.22220584435095,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,-0.117503316306464,-0.142621875947837,0.275599050995294,0,0,0,0,0,0,0,0,0.116248639531299,0,1.38777878078145e-17,0,0.228621039301753,0,0,0,0,0,0,0,0,0.093764319035474,0,-0.235603028928037,0,0,0,0,0.0893008528913087,0,0,0,0.0146583560583025,0,0,0,0,0.523177496687324,0,0,0,0,0,0.0246624661632549,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.287244273408372,0,0,0,0,0,0.0160336107388692,0,0,0,0,-0.0341409258947512,0,0,0.0586735525438124,0.00187269312747264,0.308752111664541,0,0,0,0,0,0,0,0.0172914874629958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188607535222206,0.271360749159474,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334429886522793,0.155348220677467,0,0,0,0,0.0373130868660149,0.0475335137167313,0,0,0,0,0.011565007758488,0.0615550040677789,0,0,0.135766287612484,0,0,0,0,0,0,0.130870353799793,0,0,0.0755874202499948,0.0232196697767648,0,0,0,0,0,0.0600795287344139
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522815101942672,0,0,0.034430308045128,0,0,0,0,0,0,0.106287861425886,0,0,0,0,0,0,0,0,0,0,0.0931434118108073,0,0,0.318711402646449,0,0,0.0702861070103053,0,0,0.0483472698800679,0,3.46944695195361e-18,0,0.149873490854255,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.0100680004209068,0.0411826002532762,0,0,0,0,0.173482151494939,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0514400913787998,0,0,0,0,0,0,0,0,0,0.0433180848021876,0,0,0,0,0,0,0.00505845310897656,0,0,0.219248102719487,0,0,0,0,0,0.384744517121105,0.0866158796459297,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0219400922200336,0,0,0,0.105795893890851,0.00592487928952171,0,0,0,0.247569699647944,0,0,0,0,0,0,0,0,0,0,0.215954692657181,0,-0.00428953368320816,0,0,0,0,0,0,0,0,0,0.0532860968501303,0,0,0,0,0,0,0,0.0675895601407689,0.283012314225311,0,0,0,-0.0457031318790289,0,0
X000776.CH.EQUITY,0,0,0,0,0,-0.0581832396061606,0,0,0,0,0,0,0.00828558899694881,0,0,0,0,-0.0668866585678187,0.121003535987452,0,0,0,0,0,0,0,0,0.0329614055351548,0,0.0563831681312077,0,0.0180255678162079,0,0,0,0,0.0248054228713572,0.485540946467451,0,3.46944695195361e-18,0,0,0,0.00720089638537327,0.331026610153583,6.93889390390723e-18,0,0,0,0,0,0
X2881.TT.EQUITY,0,0.203887804668683,0,0,0,0,0,0.0200191609184187,0,0,0,0,0,0,0,0,0.136618198316716,0,0,0,0,0,0.0336457380463632,0,0,0,0,-0.0488741731061502,0,0.105884229965234,0,0,0,0,0,0.111846526685658,0,0,0,0,0,0,0.192536046132989,0,0,0,0,0,0,0.0922585755298361,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358843900099843,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136015269334822,0,0,0.044265916680277,0,0,0,0,0,0,0.240490981894193,0,0,-0.0397084373239164
VXFXI.INDEX,0,0,0,0,0,0,0,0,0.129771934149306,-0.0835068655041965,0,0,0,0,0,-1.22042215910821,0,0,0,0,0,0,0,0,0,0,-0.247608927265174,0.662225680891184,0,0,0,-0.837923526999489,0,0.269441206708267,0,0.614568896885773,0,0,0,0,0,0.0739681207225936,0,0,0,0.13757002221437,0,0.486997352619355,0,-0.192733996974709,0,0
CN210SLOPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
