,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN210SLOPE
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252369250219085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181783655710358,0,0.0175681848591335,0,0,0,0,0,0,0,0,0.0124796096863895,0,0,0,0.396970526356819,0,0,0,0.157926105480907,-0.0950334824565443,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.094562135009799,-0.0530734212767178,0,0,0,0,0,0,0.175016740076411,0,0,0,0,0,-0.0401089449955303,-0.0875812891334119,0,0,0,0,0,0,0,0,0,0.1265828886092,0,0,0.527646349851545,0,0.0747472191864013,-0.0380239085215975,0,0,0,0.0410523349305321,-0.0452834975975132,0,0,-0.00216193352469447,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701174060960976,0,0,0,0,0,0,0.0729003059374103,0,0,0,0,0,0,0,0,0,0,0,0.0552849667876184,0.306539635270572,0,0,0,0,0,0,0,0,0.0657118083870573,0,0.138933323598955,0,0,0,0,0,0,0,0,0,0.214228561279387,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204183383549769,0,0,0.0777245193253487,0,0,0.321920720702411,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.105485207664403,0,0,0,0,0,0,0,0.343958077618919,0.11619858370035,0.0204391177905131,0,0,0.304565002244794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798782506936462,0,0,0,0.00475407594969834,0,0,0,0
X601601.CH.EQUITY,0,0,0.781514993536264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220377241354847,0,0.0205625228143747,0,0,0,0,0,0.119535417911197,0,0,0,0,0,0,0,0,0,0,0,0,0.255228218794869,0,-0.0471785406829045,0,-3.46944695195361e-18,0,-0.271663516289133,0,0,0,0,-6.93889390390723e-18,-0.120120383997833,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.124613294178582,0,0,0,0.0269934389685502,0,0,0,0,0,0,0,0,0.0106439263247763,0,0,0,0,0.264422667548547,0,0.0245696454531443,0,3.46944695195361e-18,0,0,0,0.131753748963032,0,0.013804516051966,0,0,0,0.0106583474274255,0,0.327019197828828,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.319126673521186,0.231824038303474,0,-0.0335888504070463,0,0,0,0,0,0.015123676816174,0.0160909030480868,0,0,0,0,0,0.168083420748386,0,0,0,0,0,0,-0.0166895387458005,0,0.0663485070805848,0,0.0194131640240474,0,0,0,0,0.181883802865543,0,0,0,0,0,0,0,0,0,0,0,0.0851727553656712
X601998.CH.EQUITY,0,0.349261651142411,0,0,0.0256762658626111,0,0,0.0476067790938043,0,0,0,0,0,0.286259363896258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121081390247125,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.135071672363645,0.0840797705885004,0,0,-0.0214589291719701
X267.HK.EQUITY,0,0,0,0,0,0,0,0.196105346609391,0,-0.0569640791168308,0.124010538933222,0,0,0,0,0,0,0,0.122079493188326,0.251241468723108,0,0,0,0,0,0,0,0.227379089895223,0,0,0,0,0,0,0,0.0707668786092656,0,0,0,0,-2.16840434497101e-19,0,0.00761584150056599,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.249663570721777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220978427503623,0.028884076374111,0,0,0,0,0,0.362589677276685,0,0,0,0,0,0,0,0.174843312899611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0.13530298861389,0.0158633274417585,0,0,0,0,0,0,0,0,0,0.0706769232841351,0,0,0.0483360118599208,0,0,0,0,0.0531516018309945,0,0.371821706508329,0,0,0,0,0.0471301555654378,0.0296878040544806,0,0,0,0,0,0,0,0.0475114523102254,0,0,0,0,1.0842021724855e-19,0,0.301090779381144,0,0,-0.056653568697407
X601818.CH.EQUITY,0.216314515262774,0,0,0.204598071399288,0,0,0,0.0185106860295634,0,0,0,0,0.314071218202603,0,0,0,0,0,0,0,0,0,0,0,0,0.108096154187618,0,0,-0.0807640175186649,0,0.0623023976198624,0,0,0,0,0,0,0.00459722659097636,-0.0153344596743268,0,0,0,0.0604892421100276,0.026708824035296,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.252003541143254,0,0,0.213255217765143,0,0,0,0,0,0,0.130244464303777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358174064091314,0.221690083164825,0,0,0,0,0,0,0,-0.0653736234472931,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261359074982967,0,0,0,0.124087789717021,-0.132683655929136,0,0,0,0,0,0.0105212886701515,0,0,0,0,0,0,0,0,0.348510185218042,0.0951423238470269,0,0,0.0502340189227729,0,0,0,0.00995558212941417,0.115955480727307,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0649713314032929,0,0,0,1.73472347597681e-18,0,0,0.193615542410533,0.00939610227541496,0,0,0.0374847330723242,0,0,0,0,0.199109076762341,0,0,0,0,0.221612368645837,0,0,0,0,0,0,0,0.189315434532455,0.196229985602335,0,0,0,0,0,0,0,0,0.00441212658477455,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237514555238098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327153157085343,0,0,0,0,0,0,0,0.0837639826622741,0,0,0.0435454792261681,0,0,0,0,0,0,0,0.0695214892283992,-0.0811410534369638
X002142.CH.EQUITY,0,0,0,0,0,0.494284472780102,0,0.0545306254477931,0,0,0.106103199853758,-0.251503104660388,0,0,0.363805630777839,0,0,0,0,0,0,0,0,0,0.167607270010043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0651964160601848,0.0525379047166717,0,0,0,0,0,0,0,-0.104492867192296
X601211.CH.EQUITY,0,0,-0.0526959274220154,0,0,0,0,0,0,0,0,0,0,0,0,0.344718345035103,0.126710960477419,0,0.0238520471719251,0,0,0,0,0,0,0,0,0.233975006050622,0,0,0,0.271678012385519,0,0,0,0,0,0,0,0.143912046460732,0,0,0,0,0,0,0,0.0540076880186445,0,0,-0.10154225122361,-0.15424049719922
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.121864082141321,0,0,0,0,0.172105310045795,0,0.195140492567187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.109416462194958,0,0,0,0.0584050330921695,0,0,0,0,-0.0809347586113877,0,0.387179044248651,0,0,0,-0.0712419534622239,-0.00322406939475744
X2882.TT.EQUITY,0,0,0,0,0,0,-0.129618719749375,0,0.0210633020444926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316656465339629,0,0,0,-0.164031257721747,0,0,0.0216293144261877,0,0,0,0,0,0,0,0,0,0,0.137808542166205,-0.218915245698421,0,-0.00978440005483159,0,0.856703739755515,0.0819493436684198,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0059682980063106,0,-0.0289588630383124,0,-0.0646340420848381,0.226121342965542,0,0,0,0,0,0,0,0,0.288663991604218,0,0,0,0,0.267199542132178,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0178920592774821,0,0,0,0,0,0,0.00300711999115653,0,0,0,0,0,0,0.136753506482197,0,0,0,0,0,0,0,0,0,0,0.345467909781577,0,0,0,0,0.128826438411716,0,0,0,0.0365573752742263,0,0.0792932848985531,0,0,0,0,0.0841871425027099
X823.HK.EQUITY,0,0,0,0,0,0,0.203016204073721,0,0,0,0,0,0,0,0,0,0.352154829353549,0,0,0,0,0,0,0.191853805781828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203920493418037,-0.063217975299172,0,0.216286150103649,0,-2.77555756156289e-17,0,-0.0132473890970089,0.157576771963929
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.129857790806249,0,0,0,0,0,0,0,0,0,0,0.209295656934837,0,0,0.0650203306505542,0.157887660055628,0.0487042077139187,0.20441794714781,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00660822309243634,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.163268997165486,0,0,0,0,0.0455110835068347,0.00178008210380231,0,0,0,0,0,0,0,0.0850456252984041,0.0359301015186919,0,0,0,0.0157012865161972,0.0687128666633675,0,0,0,0,0,0,-0.0910253884403225,0.0207959393277497,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,-0.065399294454259,0,0,-0.183527468262041,-0.0266997834588306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0800795078873059,0,0,0,0,0.0354575168992933,0,0,0.195911735813491,0,0,0,0,-0.000174212664870011,0.514176142621497,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0
X000166.CH.EQUITY,0,0,0.0599594367497397,0,0,0,0,-0.0281178511574961,0,0,0.041065319789362,0,0,0,0,0.165231157888403,0,0,0,0.130425935431467,0,0,0,0,0,0,0,0,0,-0.176452027503286,0,0.0160172576478107,0,0,0,0,0,0,0,0.270598036471794,0.0477750629585495,0,0,0,0,0,0,0,0,0,0.126380454597507,0.0984830148827293
X2881.TT.EQUITY,0.016095528398417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679132247320977,-0.111473652551521,0,0,0.0701199225773402,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390434199534591,0,-0.0505362763983858,0,0,0,0.495571393413162,0.0604290853945826,0,0.0365184477706586,0,0,-0.0279797279132554,0,0,0,0,0.300197684854826,-0.0248398806565296,-0.0827665821900277,0
X1997.HK.EQUITY,0,0,0.101573137176394,-0.05045773670942,0,0,0,0.388467029637801,0,0.102805313431222,0,0,0,0,0,0,0,0.176280099624162,-0.229310227407755,0,0.0810643655011638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294359653739248,0,0,0,0,0,0,0,0,0,-0.0329048569546341,0
X601169.CH.EQUITY,0,0.254488744289702,0,3.46944695195361e-18,0,0,0,0,0,0.2064984293386,0,0,0,0.0322515297194291,0,0,0.0715476041323444,0,0.151874641963107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299178086204314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566009450752627
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.00691925855245646,0,0,0,0,0.248728297473965,0,0,-0.193702364314049,0,0,0,0,0,0,0,0,0,0.104784812759289,0,0,0.238340217848624,0,0,-0.0488748849890877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487325928518455,0.101717831535555,0.00471376773215235,0,0.0787314840058555,-0.224848596599208,-0.102519390669873
X600918.CH.Equity,0.0584091875612139,0,0,-0.0273170634136976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186246401970883,-0.00284015285153579,0,0,0,0,0,0,0,0,0,0,0,-0.00946884255661831,0,0,0,0,0,0,0,0,0,0
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231079329644813,-0.0469549412646208,0,0,0,0,0,0,-0.073208971060069,-0.131202294993912,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-4.33680868994202e-19,-0.119249717305231,0,0,0.0527267306892049,0,-0.0622559515991328,0,-3.46944695195361e-18,-0.0274286937443101,0,0,-0.336601012725064
CN210SLOPE,0,0,0,0,-0.108819851538962,0,0,-0.111137040660698,0,-0.124773885826326,0,0,0,0,-0.214244796386426,0,0,0,0,0,0,0.431748100786386,0,0,0,-0.304377096426171,0,0,0,-0.0420016096896755,0.243592212338926,0,0,0,-0.194925915375477,0,-0.156009953442791,0,0,0,0.365140298331385,0,0.0210496962858046,0,0,0,0,0,0,-0.538336376055603,0,0
