,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,CN2YR,CN210SLOPE
X000001.CH.EQUITY,0,0,0.28411558382941,0,0,0,0,0,0,0.115409845699183,0,0,0,0,0.10090011348445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627139667796682,0,0.184995733949828,0.128351247904419,0,0,0,0,0,0.0747390813467832,0,0,0,0,0,0,0,0,0,0,0.110586799445199,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.0103805499618892,0.135421391729767,0,0,0,0.10932016710122,0.120006618897195,0,0,0,0,0,0,0,0,0,0,0,0.299984094657527,-6.93889390390723e-18,0,0,0,0,0,0,0.227853896928319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.757505598619928,0,0,0,0,0,0,-0.10851473129865,0,6.93889390390723e-18,0,0,0,0,0.124724929203533,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,-0.00286648018112265,0,0,0,0,0,0,0,0.00448946754533368,0,0,0,0,0,0,0,0,0,0.0209393273099955,0,-0.0588183386019869,0
X601319.CH.EQUITY,0,0,0.115580027269083,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0159486019738096,0,0,0,0,0,0,0,0,0,0,0,0.057905111683669,0.139532453227431,0,0,0,0,0,0,0,0.346880290635641,0,0.0793510941310343,0,0,0,0,0.180696823051326,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0645105813094648,0,0.028552703902281,0,0,0,0,-0.0149114588645368,0,0.359359879676566,0,0,0.143243694338978,0,0,0.28777005444818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035204863800312,0,0,0,0,0,0,0,0,0,0,0.0404279020986868,0.127235262256636,0,0,0,0.0155908864258857,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.244534417073325,0,0,0,0,0,0.0785941814867846,0,0,0,0,0,0,0,0,0,0,0.420337870718154,0,0,0,0,0,0,0,0,0,0,0.152238358596318,0,0,0,0.0537121702576079,0,0,0,0,0,0.0777572045691639,0,0,0.013398655082583,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.102995220305716,0.261003889965897,0.0336646217873858,0.0406926078574365,0,0,0,0,-0.0664761788585877,0,0,0,0,0.149039642052605,0,0,0.481289868041878,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0773354646651069,0,0,0,0,0,0,0,0,0,0,0,0.00271716174017998,0,0,0.0852324632795574
X601066.CH.EQUITY,0,0,0,-0.0604358185991649,0,0,-0.0306407759889471,0,-0.0334104105593294,0,0,0,0,0,0,0.523180828255742,0,0,0,0,0,-0.0396486977238337,0,0,0,0,0,0,0.0973702400316838,0,0,0,0,0,0,0.371192032830569,0,0.0344771392898381,-0.0151817431023497,0,0,0,0,0,0,0.0344696765452955,0,0,0,0,0,0.0365186022691856
X601998.CH.EQUITY,0,0.265631997099881,0,0,0.0840561100160256,0,0,0.029281171827844,0,0,0.0537306054122662,0,0,0.171938983574943,0,0,0,0,0,0,0,0,0,0,0.0206850122089014,0,0,0,0,0.0968063553153878,0.0577141357227074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297012876168224,0.0964826843210889,0,0,0,0
X267.HK.EQUITY,0,0,0,0,-0.107404691298563,0,0,0.215513517535797,0,0,-0.0630903283850962,-0.153431555041418,0,0,0,0,0,0,0.122509084847808,0,0,0,0,0,0,0,0,0.603445210682229,0,0,0,0.065557351079785,0,0,-3.46944695195361e-18,0.0254988286297016,0,0,0,0,0,0,0.132837209595959,0,0,0.00085772302113685,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.00867529088588044,0,0,0,0,0.14607001482546,0,0,0,0.157208449473996,0,0.230307906415659,0,0,0,-0.0463992165169919,0,0.274463962172032,0,0,0,0,0,0,0,0.187458661096131,0,0.0614878824201954,0,0,0,0,0,0,0,0,0,-0.142295166297878,0,0,0.121084628979933,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0402245830821925,0,0,0,0,0,0,0.0600631409450294,0,0,0,0,0,0.0679226089368561,0,0,0,0,0.481581996455972,0,0,0,0,0,0,0,0,0,0,0,0.0133313867854621,0.0877927611204112,0,0,0,0,0,-8.67361737988404e-19,0.184647197549531,0,0,0,0
X601818.CH.EQUITY,0.0822665787814263,0,0,0.295638088400898,0,0,0,0.0632331891902361,0,0,0.0157693254581996,0.302710457098452,0,0,0,0,0,0.0463776807465114,0,0,0,0,0,0,0,0.0474932174945155,0,0,-0.1314609978321,0,0.144837264399477,0,0,0,0,0,0,0,0,0,0,0,0.0114249689110566,0,0,0.0556180016970772,0,0,0,0.0434725926254979,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.209161154145751,0,0,0,0,0.36499810699523,0,0,0,0.0201459486555684,0,0,0,0,0,0,0.117728724386688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239211915978637,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.069298663466611,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.440288302883912,0,0.0204079578136903,0,0,-0.218613920347913,0,0.127711988604463,0,0.251406708968715,0,0,0.119904638744649,-0.111273904770972,0,0,0,0,0,0,0,0.0788363899855749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124256396403185,0,0.0494712609891811,0,0,0,0,0,0,0,0.052719252149039,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0303511301367701,0,0,0,0,-0.0699683538791013,0,0.218330022468505,0,0,0,0,-0.127190724225531,0,0,0.259717285822876,0.0152225760276283,0,0,-0.0578548308391084,0,0.395563047123965,0,0,0,0,0,0.185510173292144,0,0,0.0693033729064583,0,-0.0463394214549014,0,0,0,0,0,0,0,0,0,0.0750639839282256,-0.108545223791537,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0632089904577664,0,0,0,0,0,0,0,0,0.124113196679953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193636191843084,0,0,0.0224503624554843,0,0,0,0.613162509546844,0.230870303209055,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230159145412152,0,0.417371428719244,0,0.0193276638641421,0,-0.0456911395599568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023263808666596,0,0.221075751406021,0,0,0,0,0,-0.0513608918366023,0,0,0,0.198971914501439,0,0,-0.188676984315294
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.267157178909964,0,0,0,0.035606431205299,0.144358367771963,0,0,0,0,0.145754449680013,0,0,0,0,0,0.0285963934364721,0.0391878664500422,0,0,0,0,0,0.362346064653737,0,0,0,0,0,0,0,0,0,0,0,0,0.0034407088758261,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.271023275371993,0.000264674881169814,-0.144304782334866,0,0,-0.175812615901454,0.169808499456312,0,0,0,0,0,0,0,0.0440186459237362,0,0,0,0,0,0.492473248543463,0,0,0,0,0,0,0,0,-0.0115052495275277,0,0,0.0762383748657241,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.027021098584413,0.0238882745312292,0,0,0,0,0,0,0,-0.016156049616989,0,0,0.0250470554789953,0,0,0,0,0.0530957419762535,0,0,0,0,0,0,-0.0849083615011993,-1.73472347597681e-18,0,0,0,0,0.0674935697709472,0,0,0,0.0570804716957795,0.469316825021632,0,-0.103565549586668,0,0.28449547894716,0,0,-0.143483816579785,0
X823.HK.EQUITY,0,0,0.0799735388343161,0,0,0,0.167964527795247,0,0,0,0,0,0.173026118623864,-0.148593800916673,0,0,0,0,0,0,0,0,0.18726291328965,0,0,0,0,0,0,0,0,0,0,0,0.173119976200724,0,0,0.0640530306761089,0,0,0,0,-0.00787590849007562,0,0,0,0,0,0.38890612119322,0,0,0.106981432871449
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.160990776337973,0,0,0,0,0,0,-0.565904843386858,1.10280946131133,0,0,0,0,0,0,0,0,-0.219246035192113,0,0,0,0.152611779973619,0,0,0,0,0,0,0,0,0,0,0,0.0894228406032139,6.93889390390723e-18,0,0,0,0.0580814852040659,0,0,0,0,0,-0.124660643406999
X601336.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0.271048210611491,0,0,0,0,0,0.0231147243558853,0,0,0,0.192363749537722,0,0.064005782358837,0,0.306745045136963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125437717508118,0,0,0.0512621418535048,0,0,0,0,0,0.055997688439402,0,0,0,8.67361737988404e-19,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.140235529056994,0,0,0,0,0,0,0,0,0,0,0.0520434569196128,0.274050977941291,0.0386248686401469,0,0,0,0,-0.111071663924241,0,0,0.528036059130798,0,0.210838907408509,0,-0.0377410942035058,0.142201249632891,0,0,0,0,-1.73472347597681e-18,0,0.0020781433575592,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0739700713466207,0,0,0,0,0,0.052640144935637,6.93889390390723e-18,0,0,0.303702832915179,0,0,0,0,0,0.0898613770925304,0,0,0,0,0.00370965580744947,0,0.288293031345207,0,0,0.174640294301006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0302021484455232,0,0,0,0,0.0862667829962988,0,0,-4.33680868994202e-19,-0.146378680441323,-0.0258940698554298,0,0,0,0,0,0,-0.0790284495777407,0,0,0.125850078752113,0,0.0671797864984398,0.528313445451651,0,0,0,0,0,0,0,0,0,0.342741753634072,0.0690884361559488,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.162133105227424,0,0,0,0,0,0,0,0,0,0.105113731895709,0,0,0,0,0,0.0593761845151418,-0.149258009547929,0,0,0,0,0,0,0,0,0,0,0,0.675958286185279,0,0,0,0,0,0,0,0,-0.0468402046646793,0
X600999.CH.EQUITY,0,0,0,0,0,0,0.0521310507606256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261267452271369,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.320859497920744,0,0,0,0,0,0,0,0,0,0,0.0488762466692297,0,0,0,0,0,-0.0196294218412051,0
X601169.CH.EQUITY,0,0.0287163286822609,0,0,0,0,0,0,0,0.128784013389341,0,0.11708326974591,0,0,0,0,0,0,0.0105212497761687,0,0,0,0,0,0,0,0,0,0,0,0,0.0423977749099341,0,0,0,8.67361737988404e-19,0,-0.0277300239080869,0,0,0,0.233213511620938,0,0,0,0,0,0.124184817160694,0,0.383262988950142,0,-0.12594782357346
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0763913152146498,0,0,0,0,0,-0.360459624625031,0,0,0,0,0,0,0,0,0,0,-0.059304028898822,0,0.293924624833233,0,0,0.17497484091792,0,0,0,0,0,0,0,0.00870951214904825,0,0,0,0.635972480035689,0,0,0.115344277961309,0,0,0.0717900042334883,0,-0.0555092808120229
X1997.HK.EQUITY,0,0,0.188404267201013,-0.0477507182846267,0,0,0,0.241980980149585,0,0,0,0,0,0,-0.0841572945603216,0,0,0.146630692533956,-0.103824404165037,0.0286954585548328,0,0,0,0,0.143436077902334,0,0,0,0,0,0,0,0,0,0,0,0,0.0509580055121766,0.351062042591213,0,0,0,-0.126362754440779,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.234541502930414,0,0,0,0,0,-0.0511442753831172,0,0,0,0.500673670909517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305395388553496,0,0,-0.0156763318281819,0,0,0,0,0,0,-0.0238711774707745,0,0,0,0,0,0,-0.0973256488966951
CN2YR,0,0,0,0,0,0,0.023795007750341,0,0,0,0,0,0,0,0,0,0.013119358440577,0,0,0,0,0,0,0,0,0,-0.00887134940966658,0,0,0,0,0,0,0,0,-0.0804007759573623,0,0,-1.73472347597681e-18,-0.161378499973282,0,0,0,0,-0.0341193175386397,0,0,0.232386273483471,-0.0200913513332712,0,0,-0.855118543324323
CN210SLOPE,0,0,0,0,0,0,0.159563467066556,0,0,0,0,0,0,0,0,0,0.0338378809957454,0,0,0,0,0,0,0,0.141416079211642,0,-0.210848035111224,0,0,0,0,0,0,0,0,0,0,-0.0418836567897092,0,0,0,0,0,0,-0.214742380768599,0.0624155766647773,0,0,0,0,-0.550520756555614,0
