,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601166.CH.EQUITY,0.17526245799087,0,0,0.258474328996262,0,0,0,0,0,0,0,0.298079720944983,0,0,0,0,0,0,0.095814829569228,0,0,0,0,0,0,0,0.0118226488342853,0,0,0,0,0,0.0473969921666503,0,0,0,0,0,0,-0.00896593811033193,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.129323474729898,0.746059163712142,0,0,0,0,0,0,0,0,0.161180071823469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167315638127699,0,-0.156416955655596,0,0,0,0,0,0,0,-0.0103124586531831,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0312842112789125,0,0,0,-0.0270558955082561,0,0,0.00832161944078939,0,-0.146125592601976,0,0,0,0.0590369128488778,0,0,0,0,0,0,0,0,0,0,0,0,0.114272247618427,0,0,0,0,0,0,0.527745305603808,0,0,0,0,0,0,0.0483886584583429,-0.104007500853854
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244678921029122,0.0951036541671269,0,0,0,0,0,0,0,0,0.191409545185348,0,0,0,0,0,0,0.232922415369778,0.315327528701921,0,0,0,0,0,0,0,0,0,0.182155232614043,0.13264109133628,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0.100936057336181,0,0,0.0763358553430787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251012168584377,0,0,0,0,0,0,0.489859813696459,0.0475317247739916,0,0,0,0,0,0.0102986205137458,-0.0827299469174253,0,0,0.241823819276527,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.16368010207436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318165444644447,0,0,0,0,0,0,0,0.484574398972336,0,0,0,0,0,0,0,0,0,0.00702789960258851,-0.311936262521163,-0.149985589556427,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.137089401205266,0,0.231549381895116,0,0,0,0.023642613558464,0,0,0.033749527891327,0,0,0,0,-0.143382925066737,0,0,0,0,0.284327922408229,0.0218531006445557,0,0,0,0,0,0,0.0973742404814474,0,0,0,0,0,0,0.0191220203221806,0,0,0,0,0,0,0,0.0356071416960919,0.0807184779165521,0
X388.HK.EQUITY,0,0,0,0,0.0155759041833945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629587241800544,0.0797932366554528,0,0,0.0422778990458577,0,0,0,0,0.150065694676454,0,0,-0.0667476651013438,0,0.0497047703457339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.133898060135799,0,-0.277052535113681,0,-0.449222778348019,0,0,0,0,0,0,-0.0297580302910748,0,0,0,0,0.901654187174998,0,0,0,0,0,0,0,0.00337880255757263,0,0,0,0,0,-0.24507272602129,0.259036396677622,-0.250397967342293,0,0,0,-0.00189936065787715,0,-0.243727183083978,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.00722149113515931,0,0,0,0,0,0.17571436016026,0,-0.0340690313185307,0,0,0,0,0.0419684669450266,0,0,0,0,0,0.0687802620374266,0,0.122602774553272,0,0,0,0.201394504256024,0,0,0,0,0,0,0,0,0,0,0,-0.030567693654552,0,0.340613322937814,0,0,-0.0746047452829425,-0.256135864173519,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.00819792882865092,0,0,0,0,0,0.0252894884018583,0,0.149954191277221,0,0,0,0.243418260307929,0.0467820865580681,0,0,0.0492323345051645,0,0,0,0,0.158619928452889,0,0,0,0,0,0,0,0,0.036629799614779,-0.401997618360351,0,0,0,0,-0.283367266600465,0,0,0,0,0
X600030.CH.EQUITY,0.0314246740885204,0,0,0,0,0,0,0,0.0812137024769702,0,0,0,0,0.0321027102299716,0,0,0,0,0,0,0,0,0,0,0.00367331178929378,0,0,0,0,0,0.303888883115403,0,0,0,0.221762194032966,0,0.293952164520667,0,0,0,0,0,0,0.0505924902615685,0,0,0.0207279641214706,0,0,0,0
X601998.CH.EQUITY,0,0,0.00477990923835474,0,0,0,0,0,0,0,0.0867851511457235,0,0,0,0,0.180170348475998,0,0,0,0.125678917977326,0.233174987016578,0.143087130243568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348808356573617,0.0838780947885917,0,0,0.108751039037698,0,0.0265687612202017,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.180085967498865,0,0,0,0,0,0,0,0,0,0,0,0,0.097866624672902,0.0703720265362411,0,0,0.285940093439271,0,0,0,0,0,0.108916140001404,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0415316357860373,0,0,0,0,0,0.0463952193954908,-0.0426907629104285
X000001.CH.EQUITY,0,0,0,0,0,0.107693816411267,0,0,0.174296656817884,0,0.133018889220896,0,0,0,0,0,0.0461021727758834,0.0126967956333285,0,0,0,0.00649377451342157,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.176574225137969,0,0,0.161767952796303,0,0.0971809340745345,4.33680868994202e-19,0,0,0,0
X2007.HK.EQUITY,0,0,0,-0.049602049090046,0,0,0,0,0,0,0,0.109332234184921,0,0.0224359676030034,0,0,0,0,0.0996625663462896,0,0,0,0.0866757687897503,0,0,0,0.11756061671804,0.334013967029503,0,0,0,0,0.285331547595218,0,0,0,0,0,0.00207522508068811,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0456709468384858,0,0
X1109.HK.EQUITY,0,0,0,0,0.451986299217773,0,0,0,0.155633364834441,0,0,0,0,0,0,0,0,0,0,0.434807360762914,-0.0930854902722213,0,0,0,0,0,0,0,0,0,0,0.181713959562388,0,0.185922640632225,0,0,0,0,0,0,0,0,0.113994443114548,0,0,0,0,0,0,-0.0427849572321266,0
X1113.HK.EQUITY,0,0.164112525518719,0,0,0,0,0,0.0789286322862423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173445307744701,0,0,0,0.0345854110184682,0,0,0.0845588049970842,0,0,0,0,0.0555035090261049,0,0,0,0,0,0,-0.144605049082598,0,0,0,0,-0.162597780537229,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.452993299650531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153397386107479,0,0,0,0.242997922229725,0,0,0,0,0,0.0720896996863794,0,0,0,0.0510793233965594,0,0,0,0,0,0,-0.0827106239579811
X12.HK.EQUITY,0,0,0,0,0,-0.03881326436808,0,0.34626558129939,0,0,0,0,0,0,0,0.0175003405197418,0,0,0,-0.0613952414400565,0,0,0,0,0,0,0,0.0527008796699072,0,0,0,0,0.134689435566647,0,0,0.361197947596026,0,0,0,0,0,0,0,0,0,0,0,0.322714197703979,-0.418944423513399,0.415285640381334,0.465134499182469
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0949292510240101,0,0,0,0,0,0,0,0,0.523909782835714,0,0,0,0,-0.0979110878947253,0,0.0348157533513918,0,0,-0.0189636483247409,0,0.0873820623279686,0,0,0.0391898287387854,0,0,0.0609353202541634,0,0,-1.73472347597681e-18,0,0,0.054431346215,0,0,-0.0494525994763606,0,0
X823.HK.EQUITY,0,0,0,0.0444883371514726,0,0,0,0,0.159060413229351,0,0,-0.108046004555687,0,0,0.0670851019992767,0.118668891608468,0,0.0205243326277454,0,0,-0.0362810593452742,0,0,0,0,0,0,0.134079596706017,0,0,0,0,0,0,0,0,0,0.277561651490427,0,0,-0.215419364123163,0,0,0,0,-0.0867824460169486,0,0.12085376886368,0,2.16840434497101e-19,0.116210348313975
X600048.CH.EQUITY,0,0,0,0,0,0,0,-0.232430248348522,0.156718630538928,0,0,0,0,0,0,0.105756439182226,0,0,0,0,0,0,0,0,0.399314026772734,0,0,0.074455511001238,0,0,0,0,0,0,0.127670977644173,0,0,0,0,0,0,0,0,0,0.101677398869686,0,0,0,0,-0.216901120303229,0
X001979.CH.EQUITY,0,0.0313853412907391,0,0,0,0,0,0,0,0,0,0,0,0.33279590214181,0,-0.0866176248380363,0,0,-0.0272239961505282,0,0,0,0,0,0,0,0,0,0,0.017209275185362,0,-0.16015756296284,0,0,0,0,0,0,0,0.0308824401889921,0,0.484569523315025,0,0,0,0,0.010755911308961,0,-0.0658141553707192,0,0.0845035574286469
X601211.CH.EQUITY,0,0.0534582323231677,0,0,0,0,0,0,0,0,0,0,0.0604501237108816,0,0,0,0,0,0,0,0,0.418564470577708,0,0.0292562417395915,8.67361737988404e-19,0,0,0,0.0708651313940861,0,0,0,0,0,0,0.00284603477465231,0.0707229772354559,0,0,0.00631835011950385,0,0,0.0609000906347662,0.0154402546054889,0.00472946312855572,0,0.229306662365657,0,0,0,0
X601336.CH.EQUITY,0,0.103399493594469,-0.0803849958716469,0,0,0,0,0,0.150961321162143,0,0,0,0.150921071367175,0,0,0,0,0.0616885066641319,0,0,0,0.217472345448712,0,0,0,0.0228101741416492,0,0,0,0.0667243131772114,0,0,0,0,0.0957961613066204,0,0,0,0,0,0.151160743603332,0,0,0,0,0,0,0,0,0.071608587158093,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.157970001985096,0,0,0,0,0.0304667076948653,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336027098897279,0,0,0.569911365466534,0,0.00189150818445523,0,0.17903640942861,0,0,0,0,0,0,0,0.00554730225525054,0,0,0,0,0.0664827889418749,0,0,0
X1997.HK.EQUITY,0,0,0,0,0.042553049788756,0,-0.0805859680366539,0.139969843079595,0,0,0,0,0,0,0,0.203428481128288,0,0.0923190041875255,0,0.0661017182795464,0,0,0,0,0,0,0,0.117975340141021,0,0.128458561800447,-0.0159832550222054,0.169489948085797,0,0,0,0,0,0,0,0,-0.0331725470505154,0,0,0,-0.0787295067883766,0,0,0.239654037609093,0,0,-0.140897460755732
X601229.CH.EQUITY,0.366409230064994,0,0,0,0,0,0,0,0,0,0.114819650852872,0.0268143280918198,0,0,0,0,0.0811692058518634,0,0,0,0.0381314976884217,0,0.0191343782517127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240644085975913,0,0.0389148381423845,0.135281968118036,0,0,0.00667984011764847,0,0.053558064189498,0.0585311190533385,0
X601066.CH.EQUITY,-0.179312872920821,0,0,0,-0.0238193994605408,0,0,0,0,-0.0597997802497618,-0.107292507310567,0,0,0,-0.363464344698005,0,0,0,0,-0.110336400933958,0,0,0,0,0,0,0,0,0.17787810478089,0,0.375900368516373,0.269740153727854,0,0,0,0,0,0,0,0,0,0,0.407901160606003,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.261622098147552,0.255345509538882,0,0,0.0987363945651981,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326369024307458,0,0,0.0565451027345088,0,0,0,0,0,0,0,0,0,0,0.241761240417606,0
X601169.CH.EQUITY,0.0337588113902367,0,0,0,0,-0.0333124577692948,-0.174109508995117,0,0,0,0,0,0,-0.0587441013008586,0,0.00875995091093218,0,0,0,0,0,0,0.0760877403285034,0,0,0,0.0189775760890082,0,0,0,0,0.146027804188863,0,0.593239588762327,0,0,0,0.0253269909105847,0,0,0,0,0,0.970063371251064,0.0894324702302757,-0.196875040346798,0,0,0,0,0
X000166.CH.EQUITY,0,-0.255954038028046,0,0.0607524288820303,0.0197219312700264,0,0,0,0,0,0,0,0.264574948360808,0,0.16889581864294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512233926174183,0,0,0,0.329336501587419,0,0.207574843376836,0,0,0.00808771752779868,0,0,0,0,0,0.242486597337152,0.106632272774809,0,0,0,0
X600015.CH.EQUITY,0.248489666504436,0,0,0,-0.308491787435781,0,0.32461963020347,0,0,0,0,-0.384124847803779,-0.0822032387099679,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.145392064916363,0,0.499210732014418,0,0,0,0,0,0.0766178042971839,0,0,0.185706343367945,0,0,0,0,0,0,0,0.103423649916102,0,0,0,0,0,-0.212133938702242,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0214944407271596,0,0,0,0,0.0607037523214064,0,0,0,0,-0.0920018032912141,0,0,0,0,0,-0.0296096021157159,0,0,0,0,0,0.200431904728604,0,0,-0.187940402794446,0,0,0,0,-0.207217816729215,0,0,0.292280174796949,0,0,0,0.0429778015521457,0,0,0.991916608158861,0.0259508113048246,0.142436097487734
X002736.CH.EQUITY,-0.0492642747214914,0,0.0750235455495055,0,0,0.0799523012799802,0,0,0,-0.0386246486651325,0,0,0,0,0,0,0,0,0,0.065170446509835,0,0.400480004840287,0.0217105070151452,0,0,0,0,0,0.0689983775437774,0,0,0,0,-0.0861135879340729,0,0,0,-0.0185388841941847,0,0,0,0,0.447464549872676,0.062502117794371,0.0386313850261705,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363452179957143,0,0,0.219687601927085,0,0,0,0,0.0122757746850593,0,0,0,0,0,0,0,0.50133825607164,0,0,0,0,0.071164787357289,0,0,0.087541665399613,0,0,0.0535616590580876,0,0,0,0,0
X17.HK.EQUITY,0,0,0,0,0,0,0,0.266899629047511,0,0,0,0,0,0,0.0339849023350404,0.215787935211036,0,0,0.0695441215371231,0,0,0,0,0,0,0,0,0,0,0,0,0.227009799896638,0,0,0,0,0.0946737350801877,0.206397209123408,0,0,0,0,0,0,0,0.164340019057754,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.0790034888751902,-0.0561007556266247,0,0.149152846822159,0,0,0,0,0,0,0,-0.343996458309538,0,0,0,-0.0557412943518629,0,0,0,0,0,-0.0780741516400383,0,0,0,0,0,0,-0.273572712850701,0,0,0,0,0,0.125706416264395,0,0.135989867596859,0,0,0,0.524714779284196,0,0,0,0,0,0
CN2YR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257514700769328,0,0,0,0,0,0,0,0.366387067490276,0,0,0,0,0,0,-0.362503928374141
CN210SLOPE,0.181385179770963,0,0,-0.19283213420455,0,0,0,0,0,-0.057654979249855,-0.200199318295797,0,0,0,0,0,0,0,0,0,0,0,0.0821896009721182,0,-0.0272735338840734,0.143358232515291,0,0,0,0.229941308905685,0,0.0144078370981226,-0.0439440423696365,0,0,0,0,0,0,0,0,0,0,-0.116073740985396,0.170235976764283,0.0723001425350549,0,0,0,-0.131740162541131,0
