,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,CN2YR,CN210SLOPE
X601166.CH.EQUITY,0,0,0,0,0,0,0.427123228382688,0,0,0,0,0,0,0,0.0739996657018969,0,0,0,0,0,-0.00308583861317156,0,0,0,0.125991223978157,0,0,0,0.304831484423266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,-8.67361737988404e-19,0,0,0.000282910192906688,0,0,0,0,0,0,0.50805939362075,0,0,0,0,0,0,0,0,0,0.198891212723457,0,0,0,0,0,0.0633623055910612,0,0,0,0,0.063911719075239,0,0,0,0,0,0,0.0999610759248424,0,0,0,0.0676516208557698,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0185940128780729,0,0,0.24238286373557,-0.0960994191733777,0,0,0,0.327709168816731,0,0,0,0,0,0,0,0,0,0,0,0.00417324802562754,0,0,0,0,0.0561509906431267,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763637010045521,0.136717074246894,0.106296999155384,0,0,0,0,0.102529966877581
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0307424358250355,0,0,0,0,0,0,0,0,0,0,0,0.504756993693037,0,0,0,0,0.0669180043821231,0,0,0,0.032664854130617,0,0.0657939846722382,0.0253869866261744,0,0,0,0,0,0,0.081627682108508,0,-0.111333543760743
X000001.CH.EQUITY,0,0,0.0454439486824187,0,0,0,0.211421378654484,0,0,0,0.165610794944521,0,0,0,0,0,0,0,0.166693810985196,0,0,0,0,0,0,0,0,0.131099188533362,0,0,0,0,0,-0.0891369136551137,0,0,0,0,-0.212831235424336,0,0,0,0,0,0,0,0.247578072193008,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,-0.068038708033397,0,0,0,0.36616580627413,0.229812842631574,-0.0245535067396485,0.219586419933184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131809732480665,0,0,0,0.019786900403755,0,0,0,0,0.0098894938264588,0,0.0380302459115471,0.218617843521935,0,0,0,0.165990524466144,0,0,0,0,0,0,0,0,0,0,0.0103109090736694
X16.HK.EQUITY,0,0,0,0.172058802652292,0,0,0,0,0,-0.0603451699282546,0,0,0,0,0,0,0,0,0,0.0828119374664341,0,0,0,0,0,0.39166472107363,0,0,0,0,0,0.23485666094499,0,0.243108813374076,-0.0129130342002689,0,0,0,0,0,0,0,0.065044629750886,0,0,0,0,0,0,0,0,0.0928850341576341
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165437012266322,0.275677969850454,0,-0.0689978986479255,0,-0.0152711544775618,0,0,-0.0828203598618095,0,0,0,0,0,1.73472347597681e-18,-0.225361232027187,0,0,0,0.165164751514262,0,-0.103006425431812,0.233569622193852,0,0,0,0.382770981874262,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0475133631229575,0
X388.HK.EQUITY,0,0,0.137156174769904,0.11976688547492,0,0,0,0.21387956053203,0,0,0,0,0,0,0,0.0378616069093741,0,0,0,0.0518452561677644,0,0,0,0,0,0.0534603181845973,0.245412096135041,0,0,-0.00373944732418089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400786492529337,0,0,0,-0.041103754225828
X688.HK.EQUITY,0,0,0,0.32216264051115,0,-0.373828409269424,0,0,0.22010685994468,0,0,0,0,0.220712115363734,0,0,0.0635778671757227,0,0,0,0,0,0,0,0,0,0.494659722850708,0.0898389050451791,0,0,0,0,0,0,0,0,0,0,-0.247153854473105,0,0,0.109749498750024,0,0,0,0,0,0,0,0,-0.236575864780446,0.0700667114291283
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371775529838305,0,0,0,0,0,0,0,0,0,0.00853345388488769,0.0316351277424101,0,0,0,0.239358008270604,0,0,0,0,0,0,0,0,0,0.104884953739551,0,0,0.221163368112848,-0.0307259257873084,0
X11.HK.EQUITY,0,0,0,0,0.0645010057558585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109608482119979,0,0,0,0,0,0,0.573182547223798,0,-0.0548503523827631,0,0,0,0,0.293550852852223,0,0,0,0,0,0.0951081526710566,0,-0.0645144358639036,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,-1.0842021724855e-19,0,-0.0288092992865021,0,0,0,0.0385130979218787,0.136650460788033,0,0,0,0,0,0,-0.0380381249315297,0,0,0,0.437666262562644,-0.0315096985786096,0,0,-0.0325800587503049,0,0,0,0,0,0,0,0.106415198159356,0,0,-0.0651461579715185,0.0581527147200485,0,0,-0.0360837404583419,0,0,0.192196560932728,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0588003575517716,0,0,0,0,0,0,0,0.0154553437018841,0.179550245183834,0.224092394867255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503916394233144,0,0,0,-2.16840434497101e-19,0,0,0.122673729830717,0,0,0,0,0.143462355878028,0.339022660174406,0,0,0,0,0
X267.HK.EQUITY,0,0,0.0519889209963352,0,0,0.0073082274647505,0,0,0.133476323518228,0,0,0,0,0,0.0891119551712642,0,0,-0.0183832100477141,0,0.0299046041109197,0,0.551509035990374,0,0,0,6.93889390390723e-18,0.320142924765646,0,0.0631338304949709,0,0,0,0,0,0,0,0,0,0,-0.164929341318884,0,0,0.126778726167288,0,0,0,0,0.0751810599701983,0,0,0,0.0801264325594938
X2388.HK.EQUITY,0,0,0,0.00279895942954289,0.202200611549241,0,0,0.215231927987603,0,0,-0.0521795746583241,0,0,0,0,0,0.0293305609620013,0,0,0,-0.0328850915990287,0.292467598435082,0.133069882561262,0,0,0,0,0,0,0,0,0.203962821306886,0,0,-0.0882866321488008,0,0,0,0,0,0,0.0815011874506259,0,0,0,0,0,0.0326580421544747,0,0,0,-0.0283990387421061
X2007.HK.EQUITY,0,0,0,0,0,0.242852335739535,0,0.199755255832187,0,0,0,0,-0.0715048426741615,0.0602523037893622,0,-0.00355340516928637,0,0,0,0.0695468536064272,0,0,0,0,0.0777185465067405,0,0,0.479389511228528,0,0,0,0,0.106138046177288,0,0,0,0,0,0,0,0,0.0491789639401347,0,0,0,0,-0.0883791905782506,0,0,0,0,0
X1109.HK.EQUITY,-0.150302926667323,0,0,0,-0.0526807350624453,0,0,0,0,-0.240697365772116,0,0,0,0,0.174416896919864,0.133051273211766,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.574502549408566,0,0,0,0,0,-0.223390943561437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590072736350422,-0.0665201937645119
X601818.CH.EQUITY,0,0,0,0,0,-0.0669987649384755,0,0,-0.0428430763582368,0,0,0,0,0,0.267294612975786,0,0,0,0,0,0,-0.0277193709629842,0.157520645475277,0,0,0,0,0,0,0,0.124236797541123,0,-0.0340002282832468,0,0,0.209264171722605,0,0,0,0.0700014176161781,0,0,-0.107068591227555,0,0,0.101690307317638,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.010237821868263,0,0,0,0,0,-0.0438591621080558,0,0,0,0,0,0,0,0,0,0,0.0186094073508493,0,0,0,0.0687461405867706,0,0,0,0,0,0,0,0,-0.0318567314718036,0.0549566770904358,0,0,0,-0.247810053308392,0,0,0,0,0,0,0,0,0,0.57452148388058,0.171143617236643,0.0551236978155122,0
X600048.CH.EQUITY,0,0,0,0,0.218388262680647,0,0,0,-0.0314138470916897,0,0,0,0,0.243379877286189,0,0,0.0519310881911687,0,0,0,0,0,0,0,-0.053574333750094,0,0,0,0,0,0,-0.0124760003641032,0,0,0.0607818593068987,0.434795567881395,0,-0.360053969108053,0.108375188321297,0,0.0378213479639314,0,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0.0582668967453663,0,0,-3.46944695195361e-18,-0.00385849822964752,0,0,0,0,0,0,0,0.01546505791583,0,0,0,0,0.0716110387452811,0,0,0,0,0,0.0930565913684684,0,0,0.0447189498956768,0,0,0,0,0,0,0,0,0,0,0.0920599305215917,0,-0.326732588481527,0.140808041856753,0.556966694917911,0,0,0,0,0,0,0,-0.11241983190151,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.146582151811231,0,-0.125397939229301,0,0,0,0,0,0,0,0,0,-0.0965062340904602,0.0384655163435202,0.492868190037084,0,-0.573658486961521,0,0,-0.0475713719812096,0,0,0,0.006073133844721,0,0,0,0.0119699014646988,0,0.141799498697264,0.36914479820891,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148041508072572,0
X12.HK.EQUITY,0,0,0.318796390908724,0,0,0,0,0.129726780917037,0,0,0,0,0,0,0,0.0743190782039278,0.385107894450127,0,0,0,0,0,0,0,0.0625017277924398,0,0,0,0,0,0,0,0.0819665202343946,0,0,0,0,0.0369913142023057,0.25227821415256,0,0.00956291610672563,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.313851671318881,0,0,0,0,0.11182926828718,0,0,0,0,0,0,0,0.269394267923516,0,0,0,0,0,0,0,0,0,-0.0282133782316502,0,0,0,0,0,0,0.0893907870811999,0,0,0,-0.127115212223054,0,0,0.0600022501537403,0,0,0,0,0,0,0,-0.103680126282457,0,0,0,-0.0860041446090156,0.165635469929958
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,-0.00686088733781243,0,0,0,0,0.109580687660392,0.157434841273066,0,0,0.0341152434293375,0,0,0,0,0.325042065892483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148032546054725,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.091658228349829,0,0.052270346361409,0,0,0,0,0,0,0,0,0,0,0.0560026048325028,0,0,0,0,0,0,0,0,0,0,0,0.248575564928051,0.0714241167571972,0,0,0,0.262409785972053,0,0,0,0,0,0,0,0.0240331274917459,0.388857595958546,0,0.064146489112897,0,0,0
X600837.CH.EQUITY,0,-0.0442827455086156,0,0,-0.0945172140861891,0.0602991388238208,0,0,0,-0.0058236024093329,0,0,0,-0.105650205509861,0,0,0,0,-0.115180167484979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624998671621185,-0.0691770683181403,0.0708284271690721,0.46294028411931,0,0,0,0,0.12235713033912,0,0,0,0,0,0,0.0752980883116967,0.533180077806455,-0.041677029307579,0
X823.HK.EQUITY,0.0125180756807718,0,0,0,0,0,0,0,-0.0687770845867366,-0.00909918935833169,0,0,0,0,0,0,0,0,0,-0.187431024562989,0,0.493769017959936,-0.271094418518791,0.0213787747628053,0,0,0,0,0,0,0,0.0131880599503435,0,0.134413339695663,0,0,0,0,0,0.119964407664903,0,0,0.157582783528038,0,0,0,6.93889390390723e-18,0,0,0,0,0
X601336.CH.EQUITY,0,0.0523558502152244,0,0,-0.0944328452812327,0,0,0,-0.0407240298364153,0,0,0,0,0,0,0,0,0.412546001463611,-0.035417246630899,0,0,-0.0634140479167448,0,0,0,0,0,0,0,0,0.0979756521784128,0,0,0,0,0,0,0,0,0,0,0,0,0.0602547925644132,0,0.463254894692687,0,0,0.0194674172623933,0,-0.207774170080176,0.0127609590240521
X601229.CH.EQUITY,0.152687900520793,0,0.332033189453787,0.0970479938199833,0,0,0,0,0,0,0,0,0,0,0,0.0829743589182916,0,0,0,0,0,0,0,0.0496776716214018,0,0,-0.0223438886276377,0,0,0,0,-0.146160575367079,0,0,0,0,0,0,0,0,0,-0.0696730653259826,0.117508114447952,0,0,0,0,0,0.495755904862053,0,-0.0682626776234499,0
X2882.TT.EQUITY,0,0,0,0,0,-0.0569445620999778,0,0,0.0395029979612919,0,0,0,0,0,0,0.0815848892895595,-0.0223517645902153,0,0,0.0515123531312231,0,0,0,0,0,0,0,0,0,0.061251904055858,0,0.153036416631697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373014282467292,0,0,0,0
X1997.HK.EQUITY,0.144243653579995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150261295420575,0.0619471600418165,0,0.0894195256858917,0,0,0,0,0,0.0695706715877954,0,0,0,0,0,0,0.12321309403144,0,0.374423482031206,0,-0.240972848171491,0,0,0.0513163384184494,0,0,0,0,-0.0123342057205494,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.0545244737168736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742604455794109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252358125869148,0,0.0951111937180533,0,0,0.623026317390173,0.0226242545905395,0
X601169.CH.EQUITY,0,0.0520105296248389,0,0,0,0,0,0,0,0,0,0.565894918543165,0.117815674975859,0,0,0.171528308852281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285843017525107,0,0,0,-0.0961901380818788,0,0,0,0,0,0,0,0,0,0,0,0.120282311010672,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0685508137464166,0,0.00416578763276017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101848719052324,0,0,0,-0.011390998484051,0,0.249099858019511,0,0,0,0,0,0,0,0,0.130763848540203,0,0.195832106088629,0.0396152206820941,0,0,0,0.147942476811739,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.162107855213888,0,0,0,0,0,0,0,0,-0.0712190093356142,0,0,0,0.264101774012705,0,0,0,0.117075621888105,-0.101799326676544,0,0,0,0,0,-0.0382625359592448,0,0.712008040464288,0,0,0,0,0,0,0.124795195104942,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.210816622098102,0,0.102356140924249,0.0650049081702082,0,0,0,0,0.0568823280967101,0,0,0,0,-0.0458236102907714,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13061903199504,0.141540802394717,0,0,0,0,0,0,0,0,0,0.269748201277556,0.0816163890107981,0,0.359520118544346,0.0303730739491183,0,0,0,0,0,0,0,-0.255792185560567,0.107078974871866
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125946134367378,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.126864865547655,0,0,0,0,0,0,0,0.513831296017091,-0.064588277368183,0.0153349303744242,0.0792725557056711,-0.0629799500491778,0,0,0,0,0,-0.0400646468002069,0,0.141548654179268,-0.206502917037371,0.13634636661399
X000776.CH.EQUITY,0,-0.0336726476912808,0,0,0,0,0,0,0,0,0,0,0,0.0885622031583857,0,0,0.0846339044983872,0,0,0,0.531316465517341,0,0,0,-0.0437554615672872,0,0,0,0,0.0101864977362408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268429656058997,0.05261891140283,0,0,-0.0421748644257566,0,0,0.022985252394761,0
CN2YR,0.199631191624608,0,0,0,0,0,0,0,0.237238551187694,0.119531154017503,0,0,0,0.138149547687885,0,0,0,0,0,0,0,-0.232001324653176,0,0,0.0978968488291862,0,0,0,0,0,0,0,-0.0157389505143872,0,-0.0185280296449299,0,0,0,-0.153969008163533,0,0,-0.067526516364051,0,0,0,0,0,0,0,0,0,0.0868289225728662
CN210SLOPE,0,-0.0806613021028333,0,0,0,0,0,0,0.143252064076662,-0.145087047627683,0,0,0,0,0,0,0,0,0,0,0,-0.022137145968425,0,0,0,0,0,0,0,0,0,0,0,-0.114756136104607,0,-0.434199315211041,0,0,-0.13076988737506,0.128579559982637,0,0,0,0,0,0,0,0,0.639831330152288,0,0.122743087740479,0
