,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X1109.HK.EQUITY,-0.032996490060071,0,0,0,0,0,0,0,0,-0.280245232170102,0,0,0,0,0,0,0,0,0,0.179665629261548,0,0,0,0,0,0,0,0.113568637244682,0.739446753838099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302331240828627,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.0374649112352715,0,0.265965989936176,-0.135131178768484,0,0,0.108830048840685,0,0.0294841420035089,0,0,0,0,0,0,0,0.340337885792489,0,0,0,0,0,0,0,0,0,0,0,0.00284932482254798,0,0,0.294128101773637,0,0,0.0767759031500601,0,0,0,0,0.191920151858198,0,0,0,0,0.24258365027294,0,0
X2007.HK.EQUITY,0,0,0,0.0210522030692284,0.125579443272142,0.0625779725804823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882232343410382,0,0.0304784699941054,0,2.16840434497101e-19,0.0708112900841844,0,0.253218838009047,0,0,0,0,0,0,0,0,0,0,0,0.054872986600192,0,0,0.0789229493829095,0.0823832793360022,0,0,0,0.121045120629466,0,0,0,-0.0393155187716417,0,0
X601818.CH.EQUITY,0,0,0,0.101603394991031,0,0,0,0,0,0,0,0.0621805492335315,0,0,0,0,0.517664679408147,0,0,-3.46944695195361e-18,0,0,-0.0158786708852769,0,0,0.153098697798989,0,0,0,0,0.103271751539918,0,0,0,0,-0.0287637032489835,0,0,0,-0.165199731439007,0,0,0,0,0,0,0.0850936526790454,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.191794592992517,6.93889390390723e-18,0,0.0242161345949403,0,0,0,0.09671540333267,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.325505583280929,0,0,0,0,0,0,0,0,0.000649853186870893,0,0,0.209926586653051,0,0,0,0,0,0.0186156177256016,0,0,0,0,0
X1113.HK.EQUITY,0,0.187339519453259,0,0,0.0845895073887211,0,0,0,0,0,0,0,0.141637408016784,0,0,0,0,0,0.0754238287535347,0,0,0,0,0,0.0102103534271406,0,0,0,0,0,0,0,0,0.0265327507228272,0,0.459598340181464,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0562331561345268,0
X12.HK.EQUITY,0,0,-1.0842021724855e-19,0,0,0,0,0.213974556140367,0,0,0,0,0,0,0,0.34653746516967,0,0,0,0.0174195153667062,0,0.170565984368614,0,0,0.00653084884558543,0,0,0,0,0,0,0,0,0,0,0.0815562383108306,0,0.000253828513808703,0,0,0,0.11986357591841,0.0767875879299573,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0339859919071726,0,0,0,0,0.013709925208712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231677455362771,0,0,0,0.0109229022138866,0,0.332225517894148,0,0,0,0,0.0700344305850677,0,0.125826496235653,0,0.119313966548457,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.433584105126355,0,0,0,0,0.212863275101985,0,0.0287044449775894,0.209194357352211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264716702199612,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705251056472219,0,0,0,-0.256497942575892,-0.0476132564564388
X823.HK.EQUITY,0,0,0,0,0,0.181197573551563,0,0,-0.23267618854301,-0.0533974867718421,0,0,-8.67361737988404e-19,0,0,0.0976979222300606,0,0.202992460429152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585489397040789,0,0,0,0.678218152068806,0,0,0,0,0,0,0.0106215126053983,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0316891000239734,0,0,0,0,0,0,0,0,0,0,0,0,0.119220887160982,0.110383937036475,0,0,0,0,0,0,0,0,0.0145909603509128,0.291174521248316,0,0,0,0,0,0,0,0,0,0.213037023828211,0,0.24258634095755,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0.101646516933779,0,0,0,0.0304729150522423,0,0,0,0,0,-0.019092818787815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584690718807931,0,0,0,0,0.165036751402897,0.419064357696444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260087828608428,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.272758472929531,0,0,0,0,0,0,0,0.0260844453422924,0,0,0,0,0,0,0,0,0,0.0642879891538234,0,0,0,0,0,0,0.0365209519025777,0,0,0,0,0,0,0,0.117345754405738,0.284125663901514,0.153705146199598,0,-0.007579858266406,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.00745084884988413,0,0,0.312955669992603,0,0,0,0,0,0,0,0.191076601474595,0,0,0,0,0,0,0.0177108843179944,0,0,0,0,0.0785085886586106,0,0,0,0,0,0,0,0,0,0,0,0,0.135341678658034,0,0,0,0,0.169505020663771,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0908868560846426,0,0.0447201762948656,0,0.0587843107120502,0,0,0,0,0,0,0.0501421035160064,0,0,0,0,0.0865072841881464,0,0,0.19557899063542,0,0,0,0,0,0,0,0,0.2697890944205,0.157427688516055,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.0460416840011881,0,0,0,0,0,0,0.130639603860941,0.337263203792576,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217232928420079,0,0.1928600915073,0,0,0,0.204031064895598,0,0,0.0887961588036415,0,0,0,-0.0906068962410587,0,0,0
X1997.HK.EQUITY,0,0.0186636866638,0.0673334245270787,0,0,0,0,0,0,0,0,0,0,0.14767309798602,0,0,0,0,0,0,0,0,0,0,0.139844862444535,0,0,0,0,0,0,0.143997839835613,0.371971218417527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305758293554678,0,0,0,0
X601169.CH.EQUITY,0.222164413531136,0,0,0,0,0,0,0,0,0,0.0626678360354425,0.0573524326080191,0,0.239966479138193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141345225073985,0.131478951289529,0,0,0.182208967409357,0,0,0,0,0,0.0550267459545385,0.0408743883490001,0,0,0,0,0
X2881.TT.EQUITY,2.16840434497101e-19,0.283453528954542,0,0,0,0,0,0,0.0523810345903302,0,0,0,0,0,0.00655722052546033,0,0,0,0,0.116390349765744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187409660953746,0,0,0,0,0.114144908238578,0,0,0,0,0,0,0,0,0.071469015822275,0.0796839779271312,0,0,0
X600999.CH.EQUITY,0,0,0,0.00461627158453917,0,0.0243042578881295,0,-0.0145218492843191,0,0,0,0,0,0,0,0,0,0,0,-0.0171248225773176,0,0,0,0,0,0,-0.0373150105746294,0.0855781932823218,0,0,0,0,0,1.73472347597681e-18,0,0,0.638962370083437,0.0206882423686393,0.188505911932113,0,0,0,0,0,0,0,0,0.062641010722436,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.132651274657257,0,0,0,0,0,0,0,0.324305824733434,0,0,0,0,0,0,0,0,0,0,0,0.20166700918173,0,0,0,0.0319589493911237,0.00469580277539814,0,0,0,0,0,0.0430757596589432,0,0.0571612962546443,0,0,0,0,0.147255336070437,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431662438181122,0,0,0,0,0,0,0.0825072229931284,0,0.0450622518228203,0,0,0,0,0.0143803449861254,0,0,0,0,0,0.154049072867897,0,0,0.255072851484555,0.18642121716665,0,0,0,0,0,0.105405210930593,0,0.0913769110274134,0,0,0.0564252975324555,0,0,0.091477796517267,0
X2891.TT.EQUITY,0,0,0.624187516656163,0,0,0,0,0,0,0,0,0,-0.0435957184305438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0602603399822862,0,-0.0195887378683587,0,0,0,-0.0829783648222128,0,-0.0825895803015258,0,0,0,0,-0.0502483274719628,-8.67361737988404e-19,0,0,0,0,0,0,0,0.586895205687019,0,0,0
X2886.TT.EQUITY,0.0160052541308254,0,0,0,0.284030722966665,0,0,0,0,0,0,-0.0498864255569404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255512648019532,-0.186962603921211,0,0,0,0,0,0,0,0,0,0,0,0,-0.204877627893234,0,0.408969467960006,-0.0673148537501861,0,0,0.10292638951653,0,0,0,-0.15196982152187
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,-0.356015092717934,0,0,0,0,0,0,0,0,0,0,0,0.0349927152979965,0,0,0,0,-0.591013723660917,0.47867851391346,0,0,0,0,0,-0.513325868394762,0.371367178247002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN2YR,0.431791261969198,0,-0.243670978171133,0,0,-0.0204734507854769,0,1.01935436991229,-0.376281942988207,0,0,0,-0.651106413889362,0,0,0,0,0,0.189746961871687,0,0,-0.329261358310587,0,0,0,0,0,0,0,0,0,0,0,0,-0.669379310472908,0.127282764215345,0,0,0,0.0204676956133562,0,0,0,0,0,0,0,0.261138651655582,0,0.13577913722713,0,0,0.413961985119097
CN210SLOPE,-0.615885499651414,0,0,0,0.275560533794493,0,0,0,0,-0.148946891494655,0,-0.151103678652544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189288798841844,0,0.172660748387466,0,0,0,0,0.110482174499095,0,0,0.414002838309662,0,0,0,0,0,0,0,0,0,0,0,-0.160108372369459,0,0.711666848383648,0
