,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR,CN210SLOPE
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.213897566410203,6.93889390390723e-18,0,0.0376262951852046,0,0.0249950535936862,0,0,0,0.120684037549512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502729970266338,0,0,0,0.686512971893608,-0.146680982079181,0,0,0,0,0,0,-0.160025853400291,-0.0720383780193549,0
X12.HK.EQUITY,0,0,0,0.0266279181943949,0,-0.202009488144546,0.164754819307,0,-0.0900018478536061,-0.0318529208473366,0,0,0,-0.178877762750728,0,0,0.18748609315137,0,0.0507927645129888,0,0,0.0972643938823408,-6.93889390390723e-18,0,0,0,0,0,0,0,0.138826232171586,0,0,0,0,0,0,0,0.560351767387568,0,0,0,0,-0.113561896115004,0,0,0,0,0,0,0,0,0.055661068012432
X2882.TT.EQUITY,0,0,0,0,0,0,0.12562920316921,0,0,0.108862143872079,0,0,0,0,0,0.256985766934454,0,-0.135330544825833,0,0,0,0.0172644839135588,0,0,0,0.0123059978463085,0,0,0.0789861423501477,0,0,0,0,-0.058831295539315,0,0.090018220736489,0,0,0,0,0,0,0,0.0706362216728572,0,0,0,0.646710472163002,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.147329395939244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145239829847947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472865422782217,0,0.435153669934469,0,0,0,0,0,0.106530064816027,0,0,0.168428230040864,0.225280782551488,0.169237079966406,0,0.0436365423496562
X823.HK.EQUITY,0,0,0,0,0,0,0,0.0714446505303382,0,-0.00604281427510557,0,0,0,0,0,0,0,0,0,0.361734406408056,0,-0.14265430173663,0,0,0,0,0,0,0,0,0,-0.0260982741689193,-0.144596537280578,-0.0364242645012314,0,0.162917966621939,0,0.060796774275179,0,-0.0240257510312989,0,0.11473466618263,0,0,0.121334999075342,0,0,0,0,0,0,-0.222829794080137,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0.129893961794277,0,0,0,0,0,0,0.1589893876547,0.161939558409088,0.0866628107342493,0,0,0,0,0,0,0,0,0,0.01332925948505,0,0.204367101545534,0,0,0,0,0,0,0,0,0,0,0,0.180337675918814,0,0,0,0,0,0,-0.133843667398975,0,0.072559420731001,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.222198653125182,0,0,0,0,0.376594545855797,0,0,0,0,0,0,0,0,0,-0.0755723956880247,0,0,0,0.0996542290818265,0,-0.0329160588113442,0,0,0,0,0,0,0,0,-0.050723041734053,0,0,0,0,0.0100919342571081
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.297169268694615,-0.214759285532048,0.0478873127127119,0,0,0,0,0,-0.122568447115119,0.128327335669565,0,0,0.0540211522737026,0,0,0,0,0,0.218226023055003,0,0,0.0948214246377558,0,0.109363637183657,0,0,0,0,0,0,0,0,0,-0.325540622181104,0,0,0,0,0,0,0.603582506728998,0,0,0.176907504072306,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.0116372675487252,0,0,0,-0.015638309767954,0,0,-0.0569253520036544,0,0,0,0.0519947847546647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066915600791899,0,0,0,0.295397216196919,0,0,0,0.110898821774362,0,0.625330036683051,-1.73472347597681e-18,0,-0.213738950869027,0,0,0,0,0,-0.0169098721576181,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0930455168410035,0.0737029162818879,0,-0.0508535634149241,0,0.258713098709886,0,0,0.010138774200402,0,0,0,0,0.0954979537071325,0,0,0.0148343450758685,0,0,0,-0.00138853969147888,0.0761705445799434,0,0,0,0,0,0,0,0,0,0,0.0882420650538584,0,0,0,0.293356315156118,0,0,0,0.0272607719511609,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130357863280481,0.225447449107653,0,0,0,0,0,0,0,0.0825140132928864,0,0,0,0,0,0.0893558634830019,0,0,0.158067503810406,0,0.0702678883606482,0,0,0.206289408373687,0,0,0.0480692077884082,0,0,0.0249587011250804,0,0,0.0258971289821423,0,0,0,0,0,0,0.0311163711086955
VXFXI.INDEX,0.345011881736804,0,0,0,0,-0.170656537890081,0,0,0.0951575707113705,0,0,0,0,-0.567029629802748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129771172319001,0,-0.215249735043341,0,0,0,0,0,0,0,0,-0.254729733632659,0,0,0.169125932868347,0,0,0,0,-0.0843742656955368,0,0,0,0,-0.0408415922414888
CN2YR,0,0,0.0972951495019596,0,0,0,0,0.116398548430867,0,-0.21600891104566,0,0,0,0,0,-0.259136157946992,0,0,0,0,0,0,0.234443040219986,0,0,0,-4.33680868994202e-19,0,-0.0110314071772234,0,0.108053917257661,0,0,0,0,0.098333487659755,0,0,0,0,0,-0.138966664635706,0.175999643602777,0,0,0,0.151854703238084,0,0,0,0,0,-0.510182840930433
CN210SLOPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3412890211656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165172927909712,0,0,0,0,0,0,0,0,0,0.492225620369267,0,0,0,0,0,0,-0.520797229804604,0,0,0,0,-0.414771332502201,0
