,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR,CN210SLOPE
X000002.CH.EQUITY,0,0,0.0918446608622988,0,0,0,0,0,0,0,0.0150203952834212,0,0,0,0,0,0,0,0,0,0.115806453547774,0,0,0,-0.0298010771044706,0,0,0,0,0,0.333481928261415,0.258175506799234,0.228088774229014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252364932211889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181784610282036,0,0.0175791099131559,0,0,0,0,0,0,0,0,0.0124812596731758,0,0,0,0.396964720225428,0,0,0,0.157925073270672,-0.0950342915241856,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.094562135009799,-0.0530734212767178,0,0,0,0,0,0,0.175016740076411,0,0,0,0,0,-0.0401089449955303,-0.0875812891334119,0,0,0,0,0,0,0,0,0,0.1265828886092,0,0,0.527646349851545,0,0.0747472191864013,-0.0380239085215975,0,0,0,0.0410523349305321,-0.0452834975975132,0,0,-0.00216193352469447,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701167399792913,0,0,0,0,0,0,0.0728991722501488,0,0,0,0,0,0,0,0,0,0,0,0.0552879821819891,0.30650563194139,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0657280797364521,0,0.138931257355382,0,0,0,0,0,0,0,0,0,0.214230098908519,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204171281849419,0,0,0.0777261931724134,0,0,0.321926297112469,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0,0,0,0
X600016.CH.EQUITY,0,1.73472347597681e-18,0,0.10546615540923,0,0,0,0,0,0,0,0.34397080126323,0.116200522572307,0.0204373372480306,0,0,0.304568457451688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798813757786644,0,0,0,0.00475665102238788,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.764195798674026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217688334647015,0,0.00874789879679933,0,0,0,0,0,0.138242264787665,0,0,0,0,0,0,0,0,0,0,0,0,0.262919306121777,0,-0.0435516368858147,0,0.00479926840357081,0,-0.264182215111832,0,0,0,0,0,-0.118298688401901,0,-0.0148914174366103,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.12460590509332,0,0,0,0.0269993950258589,0,0,0,0,0,0,0,0,0.0106470732025918,0,0,0,0,0.264426756672403,0,0.0245773023527549,0,0,0,0,0,0.131752766151234,0,0.0138073396822299,0,0,0,0.0106513336062629,0,0.327020873607702,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.319125927594138,0.231826519188626,0,-0.0335870236952794,0,0,0,0,0,0.0151227471383407,0.0160873291469892,0,0,0,0,0,0.168081320709313,0,0,0,0,0,0,-0.016690169385204,0,0.0663518966028513,0,0.0194176004715004,0,0,0,0,0.181882562842103,0,0,0,0,0,0,0,0,0,0,0,0,0.0851764408249707
X601998.CH.EQUITY,-1.73472347597681e-18,0.349265300058613,0,0,0.0256915890519263,0,0,0.0476094827586071,0,0,0,0,0,0.286257851807298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12107314797908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135089792919896,0.0840897203150529,0,0,0,-0.0214547972888863
X267.HK.EQUITY,0,0,0,0,0,0,0,0.196105346609391,0,-0.0569640791168308,0.124010538933222,0,0,0,0,0,0,0,0.122079493188326,0.251241468723108,0,0,0,0,0,0,0,0.227379089895223,0,0,0,0,0,0,0,0.0707668786092656,0,0,0,0,-2.16840434497101e-19,0,0.00761584150056599,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.2496776550769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22100401663081,0.0288680657889327,0,0,0,0,0,0.362570086164968,0,0,0,0,0,-2.77555756156289e-17,0,0.174854679531282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0.106882171419766,0.0143066977212633,0,0,0,0,0,0,0,0,0,0.0643218379111473,0,0,0.0494311075490014,0,0,0,0,0.0512043531582881,0,0.374188544799667,0,0,0,0,0.069895718612786,0.0388614401880493,0,0,0,0,0,0,0,0.0447325500579814,0,0,0,0,0,0,0.300726574300902,0,0,0.0589182675219844,0
X601818.CH.EQUITY,0.216283296557601,0,0,0.204635162630579,0,0,0,0.0185151803903818,0,0,0,0,0.314074440630665,0,0,0,0,0,0,0,0,0,0,0,0,0.108084425497739,0,0,-0.0807686117793516,0,0.0623017492331925,0,0,0,0,0,0,0.00459519457620454,-0.0153265657544614,0,0,0,0.0604859580164146,0.0267093947619048,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.252003541143254,0,0,0.213255217765143,0,0,0,0,0,0,0.130244464303777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358174064091314,0.221690083164825,0,0,0,0,0,0,0,-0.0653736234472931,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261359270602702,0,0,0,0.12409154735235,-0.132683852190189,0,0,0,0,0,0.0105194523707507,0,0,0,0,0,0,0,0,0.34850721676815,0.0951431619372508,0,0,0.0502352715647674,0,0,0,0.00995406953717634,0.115956194082873,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.105864447117622,0,0,0,0,0,0,0.172311952733222,0,0,0,0.0340834510721908,0,0,0,0,0.230862706663071,0,0,0,0,0.244958299007989,0,0,0,0,0,0,0,0.207716732054644,0.198457443513586,0,0,0,0,0,0,0,0,0,0,0,0.00187762344106254,0.0336323973538419,-0.0248663097999471,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237512497615997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327129858059012,0,0,0,0,0,0,0,0.0837653985244693,0,0,0.0435443023298069,0,0,0,0,0,0,0,0.0695063983555936,0,-0.081133775366773
X002142.CH.EQUITY,0,0,0,0,0,0.468525471435211,0,0.112835945456286,-8.67361737988404e-19,0,0.0503605443574845,-0.279296208735109,8.67361737988404e-19,0,0.30654713017903,0,0,0,0,0,0.154911546038478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409041928428389,0.0285976399078943,0,0,0,0,0,0,-0.0036391012490445,0.112728015959773,0
X601211.CH.EQUITY,0,0,-0.0526942290756705,0,0,0,0,0,0,0,0,0,0,0,0,0.344717982999097,0.126710608105951,0,0.0238523916694765,0,0,0,0,0,0,0,0,0.233974334199819,0,0,0,0.271680548386704,0,0,0,0,0,0,0,0.143909086431637,0,0,0,0,0,0,0,0.0540078517539837,0,0,-0.101541555371121,0,-0.154239766903806
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.121863720693486,0,0,0,0,0.172111096710522,0,0.195150115611357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.109411301189561,0,0,0,0.0584058378961294,0,0,0,0,-0.0809388657039016,0,0.387168977504821,0,0,0,-0.0712418075746457,0,-0.00322836620889918
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.0503997345340054,0,0,-0.0153722114355048,0,0,0,0,0,0,0,0,0,-0.104792812509832,0.261081673039189,0,0,0,-0.0556571439367164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322224153852315,0,0,0,0,0.686417347909907,0,0,0.0665068229105066,0,0,-0.155423448907427,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00596834302825075,0,-0.0289593788250567,0,-0.0646341807144699,0.226122070870476,0,0,0,0,0,0,0,0,0.2886635478583,0,0,0,0,0.267199906907966,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0178920592774821,0,0,0,0,0,0,0.00300711999115653,0,0,0,0,0,0,0.136753506482197,0,0,0,0,0,0,0,0,0,0,0.345467909781577,0,0,0,0,0.128826438411716,0,0,0,0.0365573752742263,0,0.0792932848985531,0,0,0,0,0,0.0841871425027099
X823.HK.EQUITY,0,0,0,0,0,0,0.203018589737304,0,0,0,0,0,0,0,0,0,0.352155931950454,0,0,0,0,0,0,0.191849679070979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203940627421123,-0.0632128485686346,0,0.216282919363887,0,0,0,-0.0132465194307381,0,0.157576471326822
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.129857790806249,0,0,0,0,0,0,0,0,0,0,0.209295656934837,0,0,0.0650203306505542,0.157887660055628,0.0487042077139187,0.20441794714781,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00660822309243634,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.163268997165486,0,0,0,0,0.0455110835068347,0.00178008210380231,0,0,0,0,0,0,0,0.0850456252984041,0.0359301015186919,0,0,0,0.0157012865161972,0.0687128666633675,0,0,0,0,0,0,-0.0910253884403225,0.0207959393277497,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,-0.0654035761802844,0,0,-0.183529293343726,-0.0267000600612704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0800781649240796,0,0,0,0,0.0354566922223758,0,0,0.195915246620155,0,0,0,0,-0.000166372835497371,0.514160714699763,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X000166.CH.EQUITY,0,0,0.0508331737261197,0,0,0,0,0,0,0,0,0,0,0,0,0.166600394386,0,0,0,0.0469978024952967,0,0,0,0,0,0,0,0,0,-0.0455270009903008,0.00696796021650846,0.0588777855198568,0,0,0,0,0,0,0.0129954974620664,0.214565296543133,0.0572042698204194,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.0718032295743802,-0.0611512806047601,0
X2881.TT.EQUITY,0.0160858485591183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067883266884557,-0.111425013900559,0,0,0.0701242154250494,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390905366332302,0,-0.0505526211886891,0,0,0,0.49562576115924,0.0604001522634997,0,0.0366221251308983,0,0,-0.027974832241327,0,0,0,0,0.300154427412862,-0.0248642476585081,-0.0827556443445532,0,0
X1997.HK.EQUITY,0,0,0.101573137176394,-0.05045773670942,0,0,0,0.388467029637801,0,0.102805313431222,0,0,0,0,0,0,0,0.176280099624162,-0.229310227407755,0,0.0810643655011638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294359653739248,0,0,0,0,0,0,0,0,0,-0.0329048569546341,0,0
X601169.CH.EQUITY,0,0.254484602207205,0,3.46944695195361e-18,0,0,0,0,0,0.206516336590823,0,0,0,0.0322633829411127,0,0,0.0715544761001811,0,0.151857154362191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299169858846333,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0566196777549864
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.00768235802302399,0,0,0,0,0.259938365093236,0,0,-0.200137112764493,0,0,0,0,0,0,0,0,0,0.0951741168773939,0,0,0.252218191861659,0,0,-0.0361291868935963,0,0,0,-0.00634466975108828,0,0,0,0,0,0,0,0,0,0.478896504485827,0.0989794614922138,0,0,0.0879450058485267,-0.230829836654998,0.0220498326215951,-0.0851623152858259
X600918.CH.Equity,0.0594129600636217,0,0,-0.0381318661871724,0,0,5.29395592033938e-23,0,0,0,0,-2.11758236813575e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014842810947632,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593266407065001,0,0,0,0,0,0,0,0,0,-0.00771330081910852,-0.00616874131908734
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,-0.0888126355746368,-0.0814775694449276,0,0.324369631101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121721758478024,0,0.025882759338471,0,0,-0.0939786250200483,0,0,-0.155134200877864,0.0129856352859223,0,0.230968114108929,-0.0967849169822571
CN2YR,-0.0823800941958957,0,0,0,0,0.0248694098539914,0,0,0,0,-0.00739481315409224,0,0,0,0,0,0.0767227818892148,0.0275446714625807,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342757201955341,0,0,0,0,0,0,0,0,0.00325530316661787,0,0,-0.0593093701939231,0,0,0,0,0,0,0,0,-0.880758362300681
CN210SLOPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114198879540379,0,0,0,0,0,0.0176043076690938,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0543527783083014,-0.107107849910588,-0.00326687746058858,0,0,0,0,0,0,-0.593697868621007,0
