,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X600000.CH.EQUITY,0.143546917047828,0,0,0.122186469269462,0,0,0,0,0,0,0,0.289439768654288,0,0,0,0,0,0,0,0,0.0497751552505247,-1.73472347597681e-18,0,0,0,0,0,0,0.152984663145605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245382567364981,0.0016153898957059,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0231953551914592,0,0,0,0.324133110641634,0,0,0.428939430628038,0.0199173988026178,0,0.0568019228606142,0.119818700863824,0,0,0,0,0,0,0,0,0,0.0224145592490255,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0519222900675253,0,0,0,0,0,0,0,0,0,0,0,0.274309130281541,0,0,0,0,0,0,0.0195895788344454,0,0.240117735338692,0,0.216522442152335,0.0430290313935387,0,0.0521794000979167,0.0906876576746853,0,0,0.0264536528391664,0,0,0,0,0,0,0,-0.0031123677679774,0,0.0294867360851419
X16.HK.EQUITY,0,0,0,0,0.00811878911332027,0,0.264352640847096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197470454751426,0,0,0.0495218611685123,0,0,0,0.0212219716846793,0,0,0,0,0,0.395002406111804,0,0,0,0.156796711784863,0,-0.135620482081544,0,0,0,0,0,0,0,0,0,0.00832243373088393,0,0
X000001.CH.EQUITY,0,0,0.28411558382941,0,0,0,0,0,0,0.115409845699183,0,0,0,0,0.10090011348445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627139667796682,0,0.184995733949828,0.128351247904419,0,0,0,0,0,0.0747390813467832,0,0,0,0,0,0,0,0,0,0,0.110586799445199,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.0103821813508479,0.135418119896912,0,0,0,0.109322443223155,0.120003971275683,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.299974186660447,0,0,0,0,0,0,0,0.227856948251915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.757501520519524,0,0,0,0,0,0,-0.108516208143617,0,-6.93889390390723e-18,0,0,0,0,0.12472731150144,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00286450178725871,0,0,0,0,0,0,0,0.00449037440879949,0,0,0,0,0,0,0,0,0,0.0209450894853291,0,0,-0.0588179127690339,0
X601319.CH.EQUITY,0,0,0.115576217107529,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0159468046629525,0,0,0,0,0,0,0,0,0,0,0,0.0579093207529914,0.139526157634779,0,0,0,0,0,0,0,0.346881425931325,0,0.0793533189889272,0,0,0,0,0.180697903760387,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.121733824353122,0,3.46944695195361e-18,0.0409496738653436,0,0,0,0,0,0.30640314335538,0,0,0.157415327631475,0,0,0.26658425417651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504072986949549,0,0,0,0,0,0,0,0,0,0,0.0476825532055768,0.0997676719513988,0,0,0,0.0134716044752661,0,0,0,0.0263991806623522,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.212690377218394,0,0,0,0,0,0.0836230094621402,0,0,0,0,0,0,0,0,0,0,0.441593336268579,0,0,0,0,0,0,0,0,0,0,0.162208892763641,0,0,0,0.0576197998224112,0,0,0,0,0,0.0827228759705633,0,0,0.0189257236360923,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.102995220305716,0.261003889965897,0.0336646217873858,0.0406926078574365,0,0,0,0,-0.0664761788585877,0,0,0,0,0.149039642052605,0,0,0.481289868041878,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0773354646651069,0,0,0,0,0,0,0,0,0,0,0,0.00271716174017998,0,0,0,0.0852324632795574
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.00178998231731316,-0.0589153554545468,0,0,0,0,0,0,0.50272422418713,0,0,0,-0.0122115332166831,0,0,0,0,0,0,0,0,0.105961187774701,0,0,0,0,0,0,0.311019366296008,0,0,0,0,0,0,0,0,0,0.0252803126182203,0,0,-0.00520307492237174,0,-0.0868277501868076,0,0
X601998.CH.EQUITY,0,0.265628375925998,0,0,0.0840531772221738,0,0,0.0292804673855345,0,0,0.0537473467424265,0,0,0.171940045619116,0,0,0,0,0,0,0,0,0,0,0.0206851995418828,0,0,0,0,0.0968047002142921,0.0577083288739945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297007443247528,0.0964895426379078,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.224643135690713,0,-0.0222780195332187,0,-0.142733186289631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572475674486809,0,0,-0.00195580437539512,0.0930594925313762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109790038610818,0,-0.00929471344426176
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0126933858657571,0,0,0,0,0.141379374808915,0,0,0,0,0,0.211613489785993,0,0,0,-0.0736810938280593,0,0.325531074442855,0,0,0,0,0,0,0,0.245513747574004,0,0.0626008795381117,0,0,0,0,0,0,0,0,0,-0.0298067867618479,0,0,0.0960219745371235,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0402210934915201,0,0,0,0,0,0,0.0600655660149154,0,0,0,0,0,0.0679164655210943,0,0,0,0,0.481586719350185,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0.0133344097038031,0.0877946659382225,0,0,0,0,0,-8.67361737988404e-19,0.184645781224397,0,0,0,0,0
X601818.CH.EQUITY,0.0822763550764211,0,0,0.295639819333935,0,0,0,0.0632312076204628,0,0,0.0157686755342306,0.302698330673132,0,0,0,0,0,0.0463835188849732,0,0,0,0,0,0,0,0.0474983558397332,0,0,-0.131458224162063,0,0.144833041489436,0,0,0,0,0,0,0,0,0,0,0,0.0114247652356986,0,0,0.0556209543619021,0,0,0,0.0434689855379728,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.209161154145751,0,0,0,0,0.36499810699523,0,0,0,0.0201459486555684,0,0,0,0,0,0,0.117728724386688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239211915978637,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.069298663466611,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.440288302883912,0,0.0204079578136903,0,0,-0.218613920347913,0,0.127711988604463,0,0.251406708968715,0,0,0.119904638744649,-0.111273904770972,0,0,0,0,0,0,0,0.0788363899855749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124256396403185,0,0.0494712609891811,0,0,0,0,0,0,0,0,0.052719252149039,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0270584953833716,0,0,0,0.120952502505117,0,0,0,0.068454723028516,0,0,0,0.136977144277759,0,0,0,-0.127447934736653,0,0.256944949244458,0,0,0,0,0,0.365498534607296,0,0,0.0523246321277933,0,0,0,0,-0.0340166682086903,0,0,0,0,0,0,0.0444552456515071,0.0810366116996344,-0.0768877017134943,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0632117343213173,0,0,0,0,0,0,0,0,0.124115189114512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193682090887416,0,0,0.022445585414927,0,0,0,0.613157320194106,0.230870987712316,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242274033840846,0,0.40389473176713,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21537574254339,0,0,0,0,0,-0.0649638848598239,0,0,0,0.152085280462512,3.46944695195361e-18,0,0,-0.182299270277782
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.267157025053497,0,0,0,0.0356050090700731,0.144360275304425,0,0,0,0,0.145754362619613,0,0,0,0,0,0.0285964096859191,0.0391888193635957,0,0,0,0,0,0.36234347926859,0,0,0,0,0,0,0,0,0,0,0,0,0.00344233949529201,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.271023748431497,0.000264632430748424,-0.144304498267965,0,0,-0.175812701233685,0.169807628848312,0,0,0,0,0,0,0,0.0440196969898938,0,0,0,0,0,0.492472813533938,0,0,0,0,0,0,0,0,-0.0115050066652378,0,0,0.0762376689799383,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.0270232848636362,0.0238851437691358,0,0,0,0,0,0,0,-0.016159842453468,0,0,0.0250417237626884,0,0,0,0,0.053098334114833,0,0,0,0,0,0,-0.0849056974367879,0,0,0,0,0,0.0674885558993123,0,0,0,0.057089505993715,0.469309604682111,0,-0.103559483671713,0,0.284497254294163,0,0,0,-0.143490253682042,0
X823.HK.EQUITY,0,0,0,0,0,0,0.154854790411975,0,0,0,0,0,0.10362763205556,0,0,0,0.289309250432944,0,0,0,0,0,0.179995359212905,0,0,0,0,0,0,0,0,0,0,0,0.0805849237339416,0,0,0,0,0,0,0,-0.131454471122005,0,0,0,0,0,0.259242849013276,0,-0.113071677141308,-0.0672033310475367,0.00357662466977227
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231504713575391,0.795645900120551,0,0,0,0,0,0,0,0,-0.090480069251861,0,0,0,0.18340060507816,0,0,0,0,0,0,0,0,0,0,0,0.0923376847570002,0,0,0,0,0.0510115655437051,0,0,0,0,0,0,-0.115675380732589
X601336.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0.271048210611491,0,0,0,0,0,0.0231147243558853,0,0,0,0.192363749537722,0,0.064005782358837,0,0.306745045136963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125437717508118,0,0,0.0512621418535048,0,0,0,0,0,0.055997688439402,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.140235529056994,0,0,0,0,0,0,0,0,0,0,0.0520434569196128,0.274050977941291,0.0386248686401469,0,0,0,0,-0.111071663924241,0,0,0.528036059130798,0,0.210838907408509,0,-0.0377410942035058,0.142201249632891,0,0,0,0,-1.73472347597681e-18,0,0.0020781433575592,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0739713159600565,0,0,0,0,0,0.0526384019876188,6.93889390390723e-18,0,0,0.303698023296153,0,0,0,0,0,0.0898625589661,0,0,0,0,0.00371086723884411,0,0.288297425117917,0,0,0.174640913890497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0359730802500718,0,0,0,0,0,0,0,0.0680694003842335,0,0,0,-0.0134048784964275,-0.0692025430844976,0,0,0,0,0,0,-0.102832053011948,0,0,0.0658603145739742,0,0,0.486849493597501,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.351690820142178,0.0332368260438677,0,-0.0773949404628165,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.162124594205234,0,0,0,0,0,0,0,0,0,0.105120094174501,0,0,0,0,0,0.059384851429786,-0.149257189844399,0,0,0,0,0,0,0,0,0,0,0,0.675943742549407,0,0,0,0,0,0,0,0,0,-0.0468418651443674,0
X600999.CH.EQUITY,0,0,0,0,0,0,0.0521310507606256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261267452271369,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.320859497920744,0,0,0,0,0,0,0,0,0,0,0.0488762466692297,0,0,0,0,0,0,-0.0196294218412051,0
X601169.CH.EQUITY,0,0.0406203050335685,0,0,0,0,0,0,0,0.136825945266977,0,0.106521312325729,0,0,0,0,0,0,0,0,0,0.0148410742986409,0,0,0,0,0,0,0,0,0,0.0546936058890477,0,0,0,0,0,-0.0260880959355945,0,0,0,0.229467917296223,0,0,0,0,0,0.112299747539565,0,0.378028871778528,-0.00769172030927497,0,-0.125728281083116
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.0109391135805282,0.0427659055662261,0,0,0,0.0204079215271403,0,-0.138168269061662,0,0,0,0,0,0,0,0,0,0,0,0,0.25922429788027,0,0,0.0416964711859902,0,0,0,0,0,0,0,-0.017334503750483,0,0,0,0.537590237494785,0,0,0.090576855605846,0,0,0.159293216807353,-0.183339243709091,0,0
X1997.HK.EQUITY,0,0,0.203365601434808,0,0,0,0,0.288306642041575,0,0,0,0,0,0,-0.0983165741179885,0,0,0.152590192286173,-0.155450896755365,0,0,0,0,0,0.171255860120125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31912448532816,0,0,0,-0.0504662865925571,0,0,0,0,0,0,0,-0.0718298278681613,0.021809247129288,0
X600015.CH.EQUITY,0,0.234568887757201,0,0,0,0,0,-0.0511107156889343,0,0,0,0.500649476227305,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.305376257869924,0,0,-0.015667516417116,0,0,0,0,0,0,-0.0239117081319112,0,3.46944695195361e-18,0,0,0,0,0,-0.0973208607341921
VXFXI.INDEX,0,-0.145910701499419,0,0,0,0,-0.153499414393537,0,0,0,0,0,0,0,0,0,0,0,-0.0582343597122386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267806098619005,0,-0.106049896708776,0,0,0,0,-0.00882638467686028,0.2246921869481,0,0,-0.00669452294001414,0,0,0,0.244861297124186,0
CN2YR,0,0,0,0,0,0,0.0684231865139926,0,0,0,-0.00902062076580942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117920065162934,0,0,0,0,0,-0.0651545000737956,0,0,0,0,-0.0568877703576118,0,0,0,0,-0.0987495121141225,-0.186846449283833,0,-0.938003709676504
CN210SLOPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267267347544706,0,0.178109397254571,0,0,0,0,0,0,0,-0.0342722827536716,0,0,0,0,0,-0.181472933342255,0.00837805850128836,0,0,0,-0.0455218404322921,0,-0.15347936507974,0.0916101370298509,0,0,0,0,-0.220549629062715,-0.608671088157139,0
