,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X000776.CH.EQUITY,X600926.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X388.HK.EQUITY,0,0,0,0,0,0.103066086635807,0,0,0,0,0,0,0,0,0,0,0,0.0453393523991143,0,-0.0326666522293898,0,0,-0.160021598604317,0,-0.0865144803417839,0,0,0,0,0,-0.0297901801709491,-0.12649496353074,0,-0.0419482049109,0,0,-0.206890543989218,0,0,0.0194735930888105,0,0,0.0908212511673193,0,0.256165197125848,0,0,0.57003458663915,0,0,-0.427911881198159,0,0
X601658.CH.Equity,0,0,0,0,0.133302976351706,0,0.135558773421427,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493563344180611,0,0,0,0.210205559195757,0,0,0.243236206498253,0.0607434705864008,0,-0.163593295924694,0,0,-2.16840434497101e-19,0,0,0,0,0,0.230608003039928,0,0.19268798395591,0,0,-0.10209165708585,0,0,0,0,0,0,-0.288649815518556,0,0
X000001.CH.EQUITY,0,0.102493124013895,0.186769326075798,0,0,0,0,0,0,0.225276964297893,-0.0271659216505151,0,0,0,0,0,0.262852773406244,0,0,0,0,0.209675754482993,0,0,0,0,0.00953101545889577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375586007550236,-0.0951041775790959,-0.103200382896979,0,0,0,0,0,0,0.0630840637788595,0
X601601.CH.EQUITY,0,0.310964155500474,0,0,0,0.106640367261304,0,0.0151871671426859,0,0,0,0,0,0,0.0228814810163987,0,0,0,0.059076173950035,0,0.170435659047129,0,0,0,0,0,0,0,0,0,0,-0.0141749049091103,0,0,0,0,0,0,0.129165508866574,0.262636773573666,0,0,0,0,0,0,0.171061236035028,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.141787644878698,0,0,1.73472347597681e-18,0,-0.0661953850769869,0,0,0,0.00254381092795742,0,0,0,0,0,0.155647429507477,0,0.067028814459322,0,-0.153922963705873,0.0920719181906786,0.199174085643604,0,-0.124822544731372,0,0,0,-0.156790795926218,0.0716809644886916,0,0.640899638363726,0.0538242280030439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414040466139729
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.021827003701673,0,0,0,0,0.0457186764730719,0,0,0,0.204821210164573,0,0,0,0,0,0,0,0,0,0,0,0,0.460988252286897,0.0536963603928812,0,0,0,0,0,-0.0633381708352614,0,0.039332737922876,0,0.209747950295906,0,0,0,-0.0544589904101558,0,0.0577283619755333,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0221489321362727,0,0,0,0,0,0.165106722419551,0,0,0,0,0.0983811803052999,0,0.0420388763105929,0.27238980662193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168225347176211,0,0,0,0.254237084846878,0.0119715202495232,0.187655543532994,0
X300059.CH.EQUITY,0,0.223642558650568,0,0,0,0,0,0,0,0,0.0756249984595276,-0.0431567245828231,0,0,0,0.286817269132608,0,0,0,0,0,0.164644117659889,0.0909444873097303,0,-0.00496081857871694,0,0,0,0,0.172287799954982,0,0,0,0,0.00656503231091969,0,0,0,0,0,0,-0.0550722218106523,0,0,0,0,0,0.000623859495584502,0,-0.00973914129958486,0,0.0430196109656621,0
X601328.CH.EQUITY,0.121012172560176,0,0,0.0186911970196125,0,0,0.204702365453172,0.0587623556871351,0,0,0,0,0,0.0891428712085376,0,0,0.219212113251185,0,0,0,0,0,0,0.0158070201753544,0.0173046017433721,0.0572848479983434,0,0,0,0,0,0,0,0.0569023705830078,0,0.0147488559430215,0,0,0.145334137710659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.0383108160637127,0,0,0,0,0,0,0,0,0,0.424705693297888,0.0616762291868997,0,0,0,0,0,0,0,0,0.0840303330682463,0.0872799712270277,0,0,0,0,0,0,0,0,0,0,0,0,0.0697551331557942,-0.0515393341255775,0,0,0,-0.108650938555554,0,0.038257912198887,0,0,-0.0480888192863136,0,0.173697660031637,0,0,-0.121370185506664,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147284403718568,0,-0.0663819751210007,0.0839684849863326,0.150991475467251,0,0,0,0,0.0491208782376132,0,-0.115551008188889,-0.135934850647052,0.0437745749467057,0,-0.0555553144179988,0,0.486044895987489,0.0469490997451809,0,0,0,0.211768790284501,0,0,0,0,0,0.0607208859376304
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.22896799382572,0,0,0,-0.198182021619178,0.0125712793607661,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126128920322439,-0.0569521369481947,0,0,0,0,0,0,6.93889390390723e-18,0.238814910293813,0,0.074355303568567,-0.109392546767063,0,0,0,0,0,0,0.297775771893733,0,0.126558808847262,0,0,0,0,0
X601319.CH.EQUITY,0,0.14254688128439,0,0.107052700390175,0.0687160938547257,0,0.112668059314963,0,0,0,0,0.044354725969622,0,0,0,0.191113048434243,0,0,0,0,0,0,0,0,-0.050881174653339,0,0,0,0,0,0,0,0,0,0,0.0494323716980119,0,0,0.0534084991761007,0,0,0,0,0.0145999021355298,-0.0470961292785374,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,-0.045372963220305,0.172101364943098,0,0.0501034945822958,0,0.446733489473293,0,0,-0.0551487041627789,0.00360976073677609,0,0,0,0,1.73472347597681e-18,0.198937877775786,0,0,0,0,0,0,0,0,0,0.311365925764076,0,0,0,0,0,0,0,0,0,0,-0.123296939706369,0,0,0.00485196163599833,0.0642550794775451,0,0,0.134888091993604,0,0.218145244496822,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.666393756084336,0,0,0,0,0.0625021736932114,0,0,0,0,0,0,0.0881725112982809,0,0,0,0,0,0,0,0,-0.113669936652058,0.000326430899910812,0.1446337124048,0,0,0,0,0,0.00897981475329455,0,0,0,0,0,0,0,0,0,0,0,0,0.141065642605394,0,0
X600016.CH.EQUITY,0,0.0993872899495916,0.0381655780773608,0.0928317186395981,0,0,0.100238131302841,0,0,0.154876814239559,0,0,0,0,0,0,0.0382707819831687,0,0.185781025965957,0,0,0,0,0,0,0,0,0.0991594370158683,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0216364581512718,0,0,0.397437048803118,0,0,-0.0191853171313095
X601818.CH.EQUITY,0,0.0707221851025863,0,0,0,0,0,0.146432529976575,0.00942583292975517,0,0,0.0730642193597904,0.120977291050334,0,0,0,0.120745467421741,0,0,0.194654836426543,0,-0.0914949448609058,0,0.135658642311445,0,0,0,-0.0187297070248914,0,0,0.0180215760875699,0,0,0,0,0,0,0,0,0.0636755524968063,0,0,0.0972439610688034,0,0,0,0.0820205176650662,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.238730179242352,0,0,0,0,0,0,0,0,0,0,0,0.197292805770009,-0.235572895241086,0,0,0.399890348571643,0.0556283067886434,0,0,0.0132821639805987,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.020594884531804,0,0,0,0,0.0825767481346639,0.015180010492465,0,0
X1109.HK.EQUITY,0,-0.0101227608169758,0.0916666120977521,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0271046708603572,0,0,0,0,0.091699329276451,0.0929909779135908,0,0,0,-0.0369116766843016,0,0,0.0810113487125457,0,0,0.280130085867506,0.165870318744642,0.0268430766566167,0,0,0,0,0,0,-0.123173649896512,0,0,-0.0117817304943881,0,0,0,-0.0118595943226333,0,0,0.053306630992433,0,0,0.0411122881687443
X600999.CH.EQUITY,0,0.193511381668956,0,0,0,0,0.0470699335856368,0,0,0,0,-0.0638054900939817,0,0,-0.314214898159759,0,0,0.348347522032147,0,0,0,0.136225979809898,-0.166372650883373,0,0,0,0,0,0,0,0,0,0,0.0889795287992648,0,0.00758926074272278,0,0,0,0,-0.200511596372702,0,0,0.287514180738441,0,0,-0.00898876637808107,0,0,0,0,0.0676851055643034,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132272138134385,0.48978225002847,0,-0.137171708968097,0,0,0,-0.130097829843809,0,0,0,0,0,0,0,0.313176115591007,-0.0269809881582244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539169754458343
X688.HK.EQUITY,0.356524233235036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039716297965636,0,-0.306141314938717,0,0,0,0,0,0,0.463909675385903,0,0,0,0,-0.0750578807202397,0,-0.0243313122080609,0,0,0,0,-0.0595604094311986,0,-0.133886228060181,0,0,0,0,0,0,0,-0.0472070605071316,-0.25010174283172,0
X600048.CH.EQUITY,0,-0.106948322544834,0,0,0,0,0,0.240393780663135,0,0,0,-0.0158036798684675,0,0,0.558849348077401,0,0.0818785320183861,0,0,0,0,0,0,0,-0.0202731452561994,0,0,0,0.0890934480799221,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400319387824056,0,0,0.0922131271420926,0,0,0,0,0,0,0
X267.HK.EQUITY,0.0682193754050205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049233166442858,0.26887101263682,0.0939699553743951,0,-0.0838250746714307,0,0,0,0,0,0,0,0,0.153761660194312,0,0,0,0,0.102993246962415,0.358314227308857,0,0,0.111090527818682,0,-0.424509919529465,0,0,0,0,0,0,0,0.0559256980201834,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0455511444951191,0,0,0,0,0.275554243773055,0,0.1053519281156,0,0,0,0,0,0,0.0121317941445631,0,0,0.0986133632064001,0,0.110264464873549,0,0,0.0205694518860252,0,0,0.453244834031454,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0414800726751536,0,0,0,-0.0269690821367854,0.011949565388853
X601211.CH.EQUITY,0,0.0610640831102894,0,0,0,0,0,0.0370729241836602,0,0,0,0,0,0,0,0.140286981502906,0,0,0.135431092914692,0,0,0,0,0.0294878955790939,0,0,0,0,0,0.0586874613590399,0,0,0,0,0.201239236116315,0,0,0,0,0,0,0.0721185198568639,0,0.0854995603250513,0,0.0943005688412826,0,0.043171250602945,0,0,0,0,0
X600837.CH.EQUITY,0,0,0.179832346585411,0,0,0,0,0.0343434257700014,0,0,0,0,0,0,0,0.0406932728169195,0,0,0,0.182024929110354,0,0,0,0,0,0.261778924987339,0,0,0,0,0,0,-0.017971839787325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.573899761070983,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.217468143267776,0,0,0,0,0,0,0,0,0,0,0,0.596365860644539,0,0,0,0,0,0,0.0400605030908222,0,-0.214663927954904,0,0,0.0444533895857047,0.131473277694152,0,0,0,0,-0.166171030614567,0,0,0,0,0,0.0546135909023229,0,0,0,0,0,0,0,-0.197872302935593
X601229.CH.EQUITY,0,0,0.0712485583471572,0.0301484493577439,0,0,0,0.0133647770813127,0,0,0,0.148279978042211,0,0.11741433695294,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.148507614117085,0,0,0,0,0,0,0.0475499226513243,0,0.0734642069588544,0,0,0,0,0,0,0.174455574383455,0,0,0,0.0513132169774634,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.116606110300452,0,0,0,0,0,0.368840647672886,0,0,0.0751683481771755,0,0,0.103065972866534,0,0.037234851248686,0,0,0,0,-0.0981248218793738,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00832844066004474,0,0,0,0.167877321304607,0,0,-0.0914271696774876,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133309603563356,0,0.035716141111641,0,0,-2.71050543121376e-20,0.231415049971252,0,0,0,0,0,0.0343657731180719,0,0,0,0,0,0,0,0,-0.148824246902252,0,0,0.0451548512752289,0,0.608715288016175,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0.252290244413847,0.127375548158672,0,0,0,0,0.00286597178784325,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.372046589693898,0,0,0.0613801241563285,0,0.0490756233736062,0,0.0901961297289127,0,0,0,0,0,0,0,0,0,0.120970502327177,0,0,0.0451091758665031,0,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,-0.0394789902755561,0,0,0,0,0,0,0,0,0.0325924287919814,0,0,0,0,0,0,0,0.190293570886715,0,-0.121330029441001,0,0,-0.0455675606340476,0.102178003705177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03879229936624,0.35424108595287,0,0,0,-0.178667426542141,0,0,-0.263247845149577,0,0,-0.0212125991087777,0.104692173309882
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0.0262312381203316,0,0,0,-0.0570722828032698,0,0,0,-0.51203317982752,0,0,0.0465426118746491,0,0.299471842590166,0.656795718625801,0,0,0,0,0,0,0.271879133735507,0,-0.037417943751587,0,0,0,0,0,0,0,0,0,0,0,0,-0.105019896116569,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0.018240286994575,0.107879744989086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133529861155684,0,0,0,0.0185651932775028,0,0,0,0,0,0.106419734208519,0,0.0674243713755069,0,0,0,0.14581757678698,0,0,0.429588678553923,0,0,0,0,0,0.0263344230158525,0,0,0,0,0,0
X000166.CH.EQUITY,0,-0.0959066224024777,0,0,0,0.0325952713443153,0,-0.077197850879727,0,0,-0.303843830581399,0,-0.0903519020606678,0,0,0.098153549199435,0,0.176963319681761,0,0,0,0,0,0,0,0,0,0.0608801818723594,0,0,0,0,0.17411113481406,-0.156515920551228,0,0.85292005626141,0,0,0,0,0,0,0,0,-0.0286774247535988,0,0.0245157952259842,0,0,0,-0.0202972795991997,0,0.0276863568223133
X1997.HK.EQUITY,0,0,0,-0.256391398365487,0.275165705868686,0,0,-0.200021212763543,0,0.0330621301299768,0.0778647999453498,0,0,-0.12190666671215,0.0979059655649852,0,0,0,0,0,0.258724432264978,0,0,0,0,0.164679983117935,0,0,0,-0.0420988498045473,0,0,0,0,0,0,0,0,0,-0.0263132539158904,0,6.93889390390723e-18,0,0,0,0,0,0.501931302221316,0.137832225062317,0,-0.113324709383295,-0.501231724560009,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.160208333401824,0,0,0.0669796777553749,0,0.00644847855459415,0,0.218121126972356,0,0,-0.0953994756232964,0.154610784213757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279930758126805,0,0,0,0,0,-0.0209262607389547,0,0,-0.0676405983620585,0.182213797631875,0.124586142586507,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,-0.0192294968165746,0,0,0,0.580592735780374,0,0,0,0,0.0897753869085353,0,0,0,0,0.0261851442414601,0,0,0,0,-0.0191589163252294,0,0,0,0,0,0,0,0,0,0,0,0,-0.131339146432533,0,-0.0392092776170293,0,0,-0.0588008214206703,0.0546926770084058,0,0,0,0,0,0,-0.0917932643408297,0.0825945567092364,-0.00147486022093629
X601169.CH.EQUITY,0,0.0537388381833386,0.0376667783550364,0.137180743502167,0,0,-1.73472347597681e-18,0,0.0911253301657249,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612545817137161,0.0593544999586534,0,0,0.745734658051984,6.93889390390723e-18,0,0,0,0,0,0,-0.0515824104006309,0,0,0,0,0,0,0,0,0,0,-0.149804547345647,0,-0.0394884109157181,0,0,0,0,0,-0.000296250912760983
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,0,-0.176085371875975,0,-0.00406353005448038,0,0,0,0.0178657357499303,0,0,0,0.238381312507875,0,0,0.33484591316455,0,0,0,0,-0.24677426656286,0,-0.00426264550424427,0,0,0,0,0,0,0,-0.145325448707771,0,0,0,0,0,0,0,0.180455476664539,0,0,0,0.180257878747088,0
CN2YR,0,0,0,0,0,-0.0383318146950286,-0.157628788244107,0,0,0,0,0,0,0,0,0,0.142717616755895,0.0628243606191904,0,0,0,0,-0.0951281029146523,0,0,0,0,0,0,0,-0.306473534369719,0.000850497876505446,0.112849704962318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.474680103301652
CN210SLOPE,0,0,0,0,0,0,0,0,-0.108890014183928,0,0,0,0,0,0.0274736647666171,0,0,0.0284639415803212,0,0,0,0,0,0,-0.0412309336487205,0,-0.0766141095031995,3.46944695195361e-18,0.222927638087133,0,0,0,0.141088765534108,0,0,0,0,-0.0435959121021263,0,0,0,0,0,0,0.174611011773128,0.0231479191186087,0,0,0,-0.11658947526973,0,-0.474382469314073,0
