,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601658.CH.Equity,0,0,0,0.234508901718275,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00540559624064395,0.275281201039773,0,0,0,0,0,0,0,0,0,0,0,0.0362460796989877,0,0,0,0,0,0,0,0,0,0.164448282355506,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,-0.00669963111828688,-0.0149007914354987,0.0854944703921376,0,0,0.24113267318281,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356471041342031,0,0,0,0,0,0,0.0613369713361202,0.214082347373815,0,0,0,0,0,0,0.0742956287024116,0.123621805438929,0,0,0.0633273475347375,0.282708220303343,0,0,0,0.0537593110986352,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.552728569092393,0,0,0,0,0,0,0,0,0,0,0,0,-0.104549024581254,0,0,0,0.283274156067251,0,0,0.0454613397718047,0,0.0360749396682089,0,0,0,0,0.0923198993400605,0,0,0,0.0170866200886213,0,0,0,0,0.0227804967867875,-0.0398793239119363,0,-0.00750358295461023,0,0
X601166.CH.EQUITY,0,0,6.93889390390723e-18,6.93889390390723e-18,0,0.0701435750782138,0.479244041132352,0,0,0,0.0534384992701971,0,0,0,0,0,0.0561500997895108,0,0,0,0,0.0737618171799436,0,0,0,0,0,0,0,0.00939226416690929,0,0,0.0887111313511136,0,0,0.0158267111471363,0,0.0405837559254464,0.0290075663209238,0,1.73472347597681e-18,0,0,0,0,-0.0384574001920177,0,0,0,0.137093046788221,0,0,0
X601328.CH.EQUITY,0,0,0,0.0463233421317082,0,0.112905289517941,0.0204772392696288,0,0,0,0,0,0,0,0,0,0.0289225585458248,0,0,0,0,0.373601119444588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242397440343613,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.18751191271892,0,0,0,0,0.0166335559817272,0,0,0.103220369063784,0,0,0,0,0,0,0.00241631945826945,0,0,0,0,0,0,0,0,0,0.0676903766552306,0.0518487395468541,0.346313970195484,0,0,0.00578355326859261,0,0,0,0,0,0,0,0,0,0,0,-0.0465935383258864,0.0524671731645376,0,-6.93889390390723e-18,0,0,0,0
X600000.CH.EQUITY,0,0,0.312301699250444,0,0,0.352613140328433,0,0,0,-0.00401240685800323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182473373615751,0,0,0,0,0,-0.0926291710633033,0,0.304376171143028,0,0,0,0.684453552719205,0,0,0.0969167012807521,0,0,0,0,0,-0.0912739777616691,0,0,0,0
X000001.CH.EQUITY,0,0.120231160680991,0,0,0,0.0253601589096518,0,0,0,-0.00869331603212978,0,0,0,0.0851280446865635,0,0,0.136365663211521,0,0,0.152798884162999,0.00527441205083811,0,0,0,0,0,0,0,0,-0.0150858662713369,0,0.178806655002626,0.117046571034889,0,0,0,0,0,0,0.0336787571765931,0,0,0.0508806954631296,0,0.0930983372691943,0,0.0255512015688956,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.110579074558115,0,0.191099742543466,0,0,0,0,0,-0.00548276798712637,0,0,0,0,0,0.0661480220349437,0,0,0,0.202601055362411,0,0,0,0,-0.085912336683942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100442824173083,0,0.0340347057549565,0,0,0,0.248695263838839,0,0,-0.0963669772704915,0,0
X601601.CH.EQUITY,0,0.251052067671186,0,1.38777878078145e-17,0.0538541553982131,0.0256911705957131,0,0,0,0,0,0,0,0,0,0,0,0.376736299341908,0.055276312462727,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36182754367248,0,0,-0.137501565973196,0,0,0.0265945764454845,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.139989879422873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162403732789824,0.0915717658669174,0,0,0.105645616032497,0.100862853320178,0,0,0,0,0.0200953341213087,0,0,0,0.00520694848718437,0.338782379190624,0,0,0,0.0941363919145298,-0.0631868994064028,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.013859966123279,0,0,0,0,-0.0181779484242101,0,0,0,0,0.132351393014997,0.130257642183187,0,0,0,0,0,0,0,0,0,0,0,0.11934767470685,0,0,0,0.0140706712378344,0.221715970863939,0.0695871617647896,0,0,0,0,0,0,0,0,0,-0.0330577894484371,0,0,0,-0.120491564622629,0.210497432313313,0,0,0,0,0.123263942419698
X688.HK.EQUITY,0.223514428216882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180507619922806,0.0764432639164115,0,0,0,0.123435663823247,0,0,0.345920119402982,0,0,0,0,0,0,0,0,0,0,0.00853947544068889,0,0,0,0,0,0.0346923988447872,0,0,0,0,0,-0.0887687353492073,-0.0517518885869012,0
X601998.CH.EQUITY,0.23369303738302,0,0,0,0,0,0,0,0,0,0,0,0.0131577885107047,0,0,0,0,0,0.0108963504811603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241076510021727,0,0,0,0,0,0,0,0,0,0,0,0.117786042186623,0,0.534636534794674,-0.130378225670004,0,-0.00648585636328829
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0.198199720887639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498434586094006,0,0,0,0,0,-0.0769156528973005,0.167585045609586,0,0.196231559946229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670839203726731,0,0,0
X11.HK.EQUITY,-0.065431535161042,0,0,0,0,0,0,0,0.376694746207867,-0.129758448960618,0,0,0,0,0,0,0,0,0,0,0.0435023305259627,0,0,0,0,0,0.26740682628895,0,0,0,0,0.00742030494434758,0,0,0.0846027846899402,0,0,0,0,0,0.123857548047954,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0822196590183932,0.0774903372717703,0.0981016869248612
X2388.HK.EQUITY,0,0,0,0.0495313882092086,-0.0339948086966092,0,0,0,0.0770971915320828,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.40234217355514,0,0,0,0.104231778113142,0,0,0,0,0,0,0,0,0,-0.0302638718287496,0,0,0,0,0.39766621754023,0,0,0,-0.0986161624126901,0,0,0,0
X2007.HK.EQUITY,0.064000867098531,0,6.93889390390723e-18,0,0,0.0846119303954739,0,0.359133257278221,0.0924182238563955,0,0,0,0,0,0,0,0,0,0,0,0,0.0529338871920364,0,0,0.119975707431178,0,0,0,0.101802478339026,0.0114379664132111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290137611872989,0.110920066879934,0,0,0,0,0,0,0.0448962932962148,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.239091259813102,0,0,0,0,0,-0.0749707411008004,0,0,0,0,0,0,-0.160125287469383,0,0,0,0,0,0,0,0,0,0,0.126631244488416,0.230635335933474,0.0218683820689131,0,0,-0.0391369025000109,0,0.063362628215179,0,0,0,0,0.0471210202572283,0,0.372276572386136,0,0,0,0,-0.13854901668783
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.227320792052043,0,0,0.0784894475445193,0,0,0,0,0,0,0,0,0,0.138357964389887,0,0,0,0,0.0198003628941051,0,0,0,0.169850196920359,0.158614997395292,0,0,0.0146434309018806,0,0,0,0,0,0,0,0,0.202585537611705,0,0,0,0,0,-0.055418028941288,0,-0.100566136639468
X600048.CH.EQUITY,0,0.135280967149596,0,0,0,0,0,0.108257078576879,0,0,0,0,0,0,0,0.674653534124583,0,0,0,0.0077810361460011,0.0852857723917689,0,0,0,-0.0199151831430904,0,0,0,0,0,0,0.0590500820461732,0,0,0,0,0,0,-0.00830593748306411,0.0484470863721314,0,0,-0.143699102811536,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.498654654489263,0,0,0,0.199960905878416,0,0,0,0,0,0,0,0.225781322975615,0,0,0,0.134974119860951,0,0,0,0.032083273468719,0,0,0.0902077809519198,-0.241186451805867,-1.73472347597681e-18,0,0,0,0,0.0911520187341279,0,0.314094732747296,0,0,0,-0.416760909764014,0,0,0,0.19996588893967,0,0,0,0,-0.00942403045263165,0,0
X601818.CH.EQUITY,0,0,0.0452754673780199,0.175711571997893,0,0,0.0642643140629523,0,0,0,0,0,0.0526215705028403,0,0.000642639493054763,0,0.0873338768131002,0.0624527779724767,0,0,0,0,0,0,0,0,0,0,0,0.0558365136307839,0,0,0,0,0,0,0,0,0,0,0,0.0919035494101771,0,0,0,0.0309951645312999,0,0.117226069368977,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0.0296546192824062,0,0,0.0621952258203807,0,0,0,0.223811333295961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122962128702508,0,0,0,0,0,0.105058542921587,0,0.25876846667689,0,0.0982387202433191,0,0,0,0,0.063265053064107,0,0.0264868817513319,0,0.19401859197046,-0.0353073779512558,0,-0.0229044790360885,0.00430464724194082,0
X600837.CH.EQUITY,0,0,0.00877097979590624,0,0,0,0,0,0,-0.00870944347194798,0,0.235262610631827,0.0619853905632891,0,0,0,0,0,0,0,0,0,0,0,0,0.145450538814419,0,0,0,0,0,0,0,0.458354521826364,0,0.0155808477074988,0,0.00615117902154834,0,0,0,0,0,0,0,0,0,0.0377212510401903,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,-0.337903245969448,0,0,0,0,0,0,0,0.0182274555354963,0,0,0,0.129605950852891,0,0,0,0,0,0,0,0,0,0,0,0,0.133668077941055,0,0,0,0,0.10252833612859,0,0,0,0,-0.140716264100557,0,1.73472347597681e-18,0,0,0,0,0,0.484187937270001,0,0,0.180411700512921,-0.00676690018637081,0.184560940690777
X601211.CH.EQUITY,0,0,0,0,0,0,0.0591548606506177,0,0,0,0,0,0,0,0,0,0.0260506616619687,0,0.205028563361689,0,0,0,0,0,0,-0.0711703652559386,0,0,0.202482092315619,0,0,0,0,0.18132485860802,0,0,0,0,0,0,0,0.183568608596666,0,0,0,0.0472515451957359,0.111930349348689,3.46944695195361e-18,-0.0579847728814928,0,0,0,0
X601336.CH.EQUITY,0,0.104858595448503,0,0,0.159511064883085,0,0,0,0,-0.00945173256943055,0,0,-0.0244028226337844,0.0803537845941397,0,0.0263328413703896,0,0,0.162958413081531,0,0,0,0,0,0,-0.0581791625594531,0,0,0,0,0,0,0,0,0,0,0,0,0.181430771743072,0,0,0,0,0,0,0.00358906350017903,0,0.308221352587237,0.0332152927093804,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241668848649343,0,0,0,0.000136532867022461,0,0.420678522414147,0,0.141719261610393,0,0,-0.115106943226506,0,0.0841385167307062,0,0,0,0.291375897772525,0,0,0,0,0,0,0,0,0,0,0,0,0.176085788323554,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773145557431942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244975809171644,-0.0141287473777221,0,3.46944695195361e-18,-0.0578284104119662,0,-0.105386348708035,0,0,0,0.0476053673977905,0,0,0,0.0218732662057412,0,0,0.0910823002840838,0.100021098860256,-0.0191181663949817,0,0
X12.HK.EQUITY,-0.0839026433418645,0,0,0,0,0,0,0,0.00837356612213411,0.0156980764493154,0.520278400826015,0,0,0,0,0,-0.0706125347199236,0,0,0,0.690909184383358,0,0,0,0,0.198390298121657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0764223312331641,-0.216424422026746,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.0534468563669739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185980501635159,0,0,0,0,0,0,0,0.0273638021199051,0,0,0,0,0,0,0.0373083054612232,0.258804567827684,0,0.276693645208037,0,0,0,0,0,0,0,0,0.0542441845596818,0,0.161174952243607,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.357377803860429,0,0,0,0.434951331371695,0,0,-0.230828309614349,0,0,0,0.252246516154481,0,0,0.256297173088794,0,0,0,0,0,0,0,0,0,-0.541222100014668,0,0,0,0,0,0.0220444655136184,0,0,0,0,0,0,0,0,0,0,0,0,-0.00570880312419537,0.219767733969343
X601229.CH.EQUITY,0.20640563507846,0,0,0,0,0,0,0,0.520837271070437,0,0,0,0,0,0,0.0222386111971819,0,0,0,0,0,0,0,0,-0.109234346031235,0,0,0,0,-0.0743318069893594,0,0,0,0.0753631298332455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120690132746985
X823.HK.EQUITY,0,0,0,0,0,0,0,0.0493063703504364,0,0,0,0,0,0,0,0,0,0,0,0,0.408961133865498,0,0,0,0,0,0.152414902576074,0.0581338309011377,-0.0388255646307511,0.0714505963961308,0,0,0,0,0,0,0,0,0.228765999677017,0,0,0,0,0,0,0,0,0,0,0,-0.0200102749743912,0,0.263846219235686
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.218822138615327,-0.0716037431881648,0,0,0,0,0,0,0,-0.0452417493811208,0,0,0,0.026582519319323,0,0,0,0,0,-0.105459745488766,-0.116378077343662,0.0677676007475729,0,0.133678577633775,-0.00546579114094648,0,0.0362830033891652,0,0,0,0,0.0162682783597828,0,0,0,0,0.372054594769503,0,0,0,0.0710485251454363,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0533454145031919,-0.0233947610567902,0.0333855709921493,0,0.303740323424932,0,0,0.170852450963275,0,0,0,0,0,-0.0099494964601691,0,0,0,0,0,0,0,0.253327664841979,0,0,0,0,0,0,0,0.11109915539091,0,0,0.0460093621517073,0,0.0288022010434878,0,0,0,0,0,0.0298056592619202,0,0.137904762018397,-0.0143340388546674,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430153486295239,0,0,0.31816126838171,0,0,0.171012184566119,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.30183583715573,0,0.0280388231435734,0,0.00799897311232242,0,0,0,0.112376240278547,0,0.0541351077816225,0,0,0,0,0.111589102914127,0,-0.06132420772464,0,0
X600606.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00721899774113734,0,0,0,0,0.025403634096515,0.135257202729482,0,0,0,0,0.0636122067368774,0.0527915256010357,0,0,0,0,0,0,0,-0.0532150987197488,0,-0.14799645205276,0,0,0,0,0,0,0,0,0,0,0,0.107153479416047,0,0.0688411785323378,0,0.270481355451478,0,0.0403587670634432,0,0.14455822470005,0
X601169.CH.EQUITY,0,-0.0335279936981254,0,0,0,0,0.757918156981159,0,0,0.00443571010936681,0,0,0,0,0,0.0639513160386453,0,0,0,0,0,0,0.0388387176772801,0.0933588721488225,0.00842002632344731,0,0,0,0.0275151212865188,0,0,-0.0354246128868359,0,0,0,-0.01536176212822,0,0,0,0,0,0,0,0,0,0,0.0527370245429279,0,0,0,-0.0157411892617714,0.0375409111760384,0
VXFXI.INDEX,0,0,-0.0337484360747703,0,0,0,0,-0.195275789180674,0,0,0,0,0.114557670884118,0,0,0,0,0,-0.0989352520581689,0,0,0,0,0,0,-0.199950887173545,0,0,0,0,0,0,0,0,0,0,0,-0.109201470738378,0.271990893154657,0,0,0,0,0,-0.278619152159422,0,0,0,0,0,0,0,-0.0541880231728544
CN2YR,-0.0523650309960546,0,0,0,0.270438472943262,0,0,0.320491679052771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123897538074707,0,0,0,0,0,0,-0.0558968745268161,0,0,0,0,0,-0.104186693129319,0,0,0,0,0,0,-0.0758999360104556,0,0,0.132653155247251,0,0,0,0.0564226127913402,0,0,-0.338031840184447
CN210SLOPE,0,0,0,0,0,0.0478673331513766,0,0,0.169399532265613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691333633041201,0,0,0,0,0,0,0,0,0,0.0920307970728743,0,0.0991611492960384,0,0,0,0,-0.143861848590901,0,0.0100903167667803,-0.0494476454985283,0,0,0.0380689805823405,0,0,-0.627600990397052,0
