,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X000001.CH.EQUITY,0,0,1.38777878078145e-17,0,0.000528300511261673,0.347732862729472,0,0,0,0,0,0,0,0,0,0.0470269591372488,0,0,0.0541169900799151,0,0,0.0386292995120272,0,0,0,0,0.0637049240128389,0,0,4.33680868994202e-19,0,0.0439444918453224,0,0,0.0274863859826443,0,0,0,0,0.312606104897142,0,0,0,0.0868307320877105,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.183662808063532,0,0,0,-0.0988754551919407,0,0,0,0,0,0,0,0,0.270453689925858,0.00430968943940264,0,0.210052635206072,0,0,0,-0.0657514840928103,0,0,0,0,0,0,0,0,0,0,0,0,0.114995826260274,0,0,0,0,0,0.0248622014753762,0,0,0,0.0629220584300147,0.108551899010735,0,0,-0.106651964219245,0,0
X601601.CH.EQUITY,0,0.19822052009951,0,0,0.311245772041611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229556832364769,0,0,0,0.0258464987818512,0,0,0,0.0115926828826877,0.0410300086336002,0,0.080444320965506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392410859106462,0,0,-0.205726617372804,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.247793560870177,0,-0.0279989180426239,0,0,0,0,0,0.0131986033223451,0,0,0,0,0,0,0.093355733444521,0,0,0.0561671654885856,0.0301713098061963,0,0,0,0,0.0616617229634704,0,0,0,0,0,0,0.052925330834275,0,0,0.449639066355144,0,0,0,0,-0.0666319829483979,0,0,0,0,0.0360101025836812,0
X600016.CH.EQUITY,0,0,0,0.0293424850746095,0,0,0,0,0,0,0,0,0,0.106082710367804,0.108764360875062,0,0,0,0,0,0,0,0,0,0,0.129883159329513,0,0,0,0.208631618860854,0,0.0172291500666521,0.0200747101784604,0,0.0907689461007063,0,0,0,0,-0.061455919591465,0,0,0,-0.0821694129507165,0.0503747232172521,0,0,0.185188480373012,0,0,0,0,0
X688.HK.EQUITY,0.329937731389142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958219725815545,0.415562637327639,0,0,0.358141152876587,0,-0.00638363839132104,0,0,0,0,0,0,0,0,0,0,0,-0.173801023951081,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0342585264338147,-0.0503791854244503,0
X1109.HK.EQUITY,0,0,0,0,0,0.329915834938197,0,0.0386918906989071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229466544574098,0,0,0,0,-0.143249672646055,0,0,0.217908466741947,0,0,0,-0.00415695614021938,0,0,0,0.121059137506489,0,0,0.1739054333673,0,-0.0106617704894031,0,0.0753796640122246,0,0,0.0616196244239208,0,0,0,0
X601998.CH.EQUITY,0.233680728808334,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.00717722490472257,0,0,0,0.0144810051942734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257400984862491,0,0,0,0,0,0,0,0,0,0,0,0,0.133448705159204,0.521816432574137,0,-0.127474028185117,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.0211503356618407,0,0,0,0,0,0,0,0,0,0,0,0.0834629399276328,0,0,0,0,0,0.378215027220843,0,0,0,0.124118294752873,0,0,0,0,0,0,0,0.0904389508838148,0,-0.150134397096535,0,0,0,0.0451205332486624,0.410557997613806,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0864336776213293,0.431899207534058,0,0,0.0807284632344111,0,0,0,0,0,0,0,0,0,0,0.0978450670869686,0,-0.169682318813772,0.189798089571061,0,0,0,0,0,0.0532052018327362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00902462707442187,0,0.0290544554261281
X300059.CH.EQUITY,0,0,0,0,0,-0.0788395696160336,0,0,0,0.251294395215502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00312486223019036,0,0,0,0.0012264756730213,0.446053771365599,0,0.126009795686121,0,0,0,0.0277770887965527,0,0,0,0,0,0,0.0794533603789386,0,0,0.0875737935170611,0.0628322649324062,0,-0.0537831004509771
X2007.HK.EQUITY,0,0,0,0,0.0834580361612088,0.0477593971413174,0,0.0253791303509473,0.0282296373678046,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.106230181638967,0.162368989849259,0,0,0,0,0,0,0.389100390452039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611028906492702,0.111420326940928,0,0,0,0,0.0814133722751729,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.608900685330727,0,-0.26176897445245,0,0.207480365391473,0,0,0,0,0,0,0,0.00336358804204879,0,0,0,0.183605576647275,0,0,0,0,0,0,0,0,-0.117566697129001,0.183625133506992,0,0,0,0,0,0.32897798901946,0,0,0,0,-0.0344552376234473,0.246272595590827,0,0,0,0,0,-0.161654921199356,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.135983355297556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106882291067052,0,0,-0.0798709934666193,0,0.10688369453241,0,0,0,0.211722984859523,0,0.0579123860450365,0,0,0,0,0,0,0,0,0,0,0.309052849945745,0,0,0,0,-0.0748843209466787,-0.0115269146246221,-0.158223848115203
X600048.CH.EQUITY,0,0.054708379222427,0,0,0,0,0,0.0659077061987715,0,0,0.00240107458508624,0,0,0,0,0,0.626280094474849,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0509439545266618,0,0,0.100732113407051,0,0,0,0,0,0,0,0,-0.0981966631270836,0,0.0818418975661306,0,0,-0.0403065351787888,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.116157769832872,0.0238194718298917,0,0,0.116714592169732,0,0,0,0,0,0,0,0,0.0671276450622005,0,0,0.238241313983348,0,0,0,0,0,0,0,0,0.0299780086324396,0,0,0.163979239404987,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0140063272286616,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.242089906456073,0,0,0,0,0,0,0,0,0,0,0.0331298476712687,0,0,0,0.0074013190538874,0.163596329978898,0,0,0,0,0,0,0,0.241375658583733,0.125512101733414,0,0.100481185392582,0,0,0,0,0,0.00938627998546763,0,0,0.108519409912689,0,0,-0.00857637620583328,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190995705130498,0,0,0,0,0.190082372695418,0,0,0,0,0,-0.342062980417993,0,0,0,0.202956610687627,0,0,0,0,0.36282981474277,0,0,0,0,-0.314182945878899,0,0,0,0,0,0,0,0,0,0.132199148478725,-0.118560254191392,0.0897616591943726
X600837.CH.EQUITY,0,0,6.7762635780344e-21,0,0,0,0,0,0,-0.0105810081062241,0,0.170829421896929,0,0,0,0,0,0,0,0.00986367848680412,0,0,0,0,0,0,0.0245590282274512,0.0708544799605235,0,0,0,0,0,0.581749079204678,0,0,0,0,0.011903804343703,-0.0399332701735505,0,0.0102459954924161,0.0907350905602118,0,0,0,0,0,0,0.0675910183722801,0,0.0221710810282067,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.02330877592127,0.0256547117961484,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.298889454400136,0,0,0,0,0,0,0,-0.190932557964831,0.154299682044867,0,0,0,0,0,0.265257877951253,0.0843090897061501,0,0,0,0,0.0543711353253727,0,0,0,0,0,0,0,0,0,0.139474391620409,0,0,0
X601336.CH.EQUITY,0,0,0,0,0.05386189096403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348036486194378,0,0,0,0,0,0,0,0.071795829192654,0,0,0,0,0,0,0,0,0.0922900870120341,0,0.0892413274040745,0,0,0,0,0,0,0,0,0.193503730812946,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.602098475712941,0,0,0,0,0,0,0,0,0,0,0,0.100253610742022,0,0,0.0322211975799867,0,0,0,0.0532519393763566,0,-0.0141362991124416,0,0,0,0.11777261267322,0,0,0,0,0,-0.103805760201705,0,0,0,0,0,0.0245852572060059,0,0,0,0.14840198547099,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.0654528209377658,0,0,0,-0.0859763582972999,0,0,0.228674963759492,0,0,0.0606893721248387,0,0,0.0123378331417463,0,0,0,0,0,0.157145569613588,0,0,0,0.0684168912179788,0,0.180246267497085,0,0,0,0,0,0,0,0,0,0,0,0,0.352915399593374,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.152582248963891
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0632657551022856,0,0,0,0,0.0233831011125399,0.739582842954288,0,0,0,0,0,0,0,0,0,-0.00596115659657091,0,0,0,0,-0.00881785422340052,0,0,0,0,0.0683614071858963,0,-0.122284677617625,0,0,0,0,0,0,0,0,0,0,0.126122655930634,0,-0.0074616077002475,0,0
X12.HK.EQUITY,-0.113490804573434,0,0,0,0,0,0,0.0396775587024675,0,0.00721084155399374,0.55494370906452,0,0,0,0,0,0,0,0,0,0.579104566704424,-0.0286746524325011,0,0,0,0,0.279682359275731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138830115779831,-0.213336795292232,0,0,0,0,0,2.16840434497101e-19,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0473619124097393,0,0,0,0,0,0,0,0,0,0.0283504310337154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241533696999331,0.0560591127090306,0.094851169892755,0,0,0,0,0,0,0,0.019243442730728,0.0553994460790539,0.187267791859043,0,0.150101481286232,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.27283155197546,0,0,0,0.42801000313102,0,0,0,-0.210190757267559,0,0,0.294559459765594,0,0,0.24375022774284,0,0,0,0,0,0,0,0,0,-0.603805154932955,0,0,0,0,0,0.035726173077128,0,0,0,0,0,0,0.0360916562978187,0,0,0,0,0,-0.0189247414688658,0.175226513426721
X601229.CH.EQUITY,0.294099736318619,0,0,0,0,0,0,0,0.458173634758262,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0710223730317078,0,8.67361737988404e-19,-0.154642802651007,0,0,0,0,0,0,-0.10283479929469,0,0,0.102612669610789,0,0,0,0,0,0,0,0,0,0,0,0.00683569745139484,0,0,0,0,0,0,0.161080021885293
X823.HK.EQUITY,0,0,0,0,0.144888000247838,0,0.0128274900440099,0,0,0.0214268458832984,0,0,0,0,0,0,0,0,0,0,0.21588265713638,0,0,0,0,0.216426719203412,0,0,0.0124525085480161,-0.0709656712318553,0.0673184358976765,0,0,0,0,0,0,0,0.14471809778935,0,0,0,0,0.100046243946842,0,0,0,0,0,0,0,-0.108838888846558,0.231186669858234
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.10346120999077,-0.0292179765159688,0,0,0,-0.000609778361038048,0,0,0,-0.023734950032842,0,0,0,0,0,0,0,0,-0.0869050873138758,0,-0.107196143013819,0.0558360406694831,0,0,0.136833449540111,0,0.048516215415859,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.428580029761369,0,0,0,0.0811393890965849,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47803710387787,0,0,0.134411858160875,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0220729833852014,0.091835459447615,0.253331574388823,0,0,0,0,0,0.0237684034429053,0,0.0179119519779044,0,0,0,0,0,-0.0124988477354206,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.725191902404249,0,0,0,0,0,0,0,0,0,0.00939998442356265,0,0,0,0,0,0.079394808548247,0.00997680663048584,0.126386254216637,0,0,0.0397008682914581,0,-0.0112257526064604,0,0,0,0,-0.0209998460446796,0,0,0,0,0.0350177170881304,0,0,0,0,0,0,-0.0131426795853474,0,0,0,0,0.0562019045494635,0
X601881.CH.EQUITY,0,0,0,0,0,0,0.136684022031945,0,-0.0779876262173883,0,0,0.204062454097005,0,0,0,0,0,0,0,0,0,0,0.0400410168212335,0.0362798396483467,0,0,0,0.00805033901386719,0,0,0,0,0,0.139429131520073,0,0,0,0,0.102312773392486,0,-0.0595840881564025,0,0.47629958273208,0,0,0,-0.0247436801795953,0,0,0,0.0144263996866116,0.0728456692251038,0
VXFXI.INDEX,0,0,0,0,0.0802025173818531,0,0,-0.10620118082402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151757497380407,0,0,6.93889390390723e-18,0,0,0,-0.237650963784225,0,0,0,0,0.0758149976157337,0,0,0,0,0,0,0,-0.108495699282171,0.011661359242874,0,0,-8.67361737988404e-19,0,0,0,0,0,0
CN2YR,-0.0425454422759428,0,0,0,0.206801123362669,0,0,0.400488800485355,0,-0.0708594829100338,0,0,0,0,0,0,0,0,0,0,0,0,-0.15362863939586,0,0,-0.0328466790534148,0,0,0,0,-0.0604360214790987,0,0,0,-0.0490907121824881,0,0,0,0,0,0,0,0,0,0,0,0.0788941802513115,0,0.0537935428164587,0,0,0,-0.296942278841279
CN210SLOPE,0,0,0,0,0,0,0,0,0.17691164109827,0.0131928967112026,0,0,0,0,0,0,0.0525034366959777,0,0,0,0,0,0,0,0,0,0,0,0.167148510350665,0,0,0,0,0,0,0,0,0.216941585871595,-0.132669338022034,0,-0.158238071775536,0,0,-0.0909246419332829,0,0,-0.0634454927546695,0,0,0,0.0355966986941793,-0.69396051756116,0
