,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.50171337674446,0,0,0,0,0,0,0,0,0,0,0.0827755849219095,0,0,0,0,0,0,0,0,0.0439879238025963,0,0,0,0,0,0,0,0.018176752103295,0.184202729423325,0.119287825213906,-4.33680868994202e-19,0,0,0,0.0419033794006343,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.330938615485758,0,0,0,0,0,0,0,0,0,0.141696836677737,0,0,0,0,0,0,0,0,0.131517015226427,0,0,0.0148930628821095,0.244727217172711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132528530781235,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.039483984352627,0,0,0,0.459189409726607,0,0,0,0,0,0.149457913894336,0,0,0,0.0395003379570263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343321309021044,0,0,0,0,0,0.131842959392338,0,0.0725458803656924,0,0,0.133949309429695,0,0,0.0317826119478065
X000002.CH.EQUITY,0.21512764308881,0,0,0,0,0,0,0,0,0.00465307740074686,0.0273106559736014,0.0103966336838829,0,0,0,0,0,0,0.0296706123132095,0,0,0,0,0,0,0,0,0,0,0,0.519367887744877,0.0118977627358032,0,0,0,0,0,0,0.20014988413668,0,0,0,0,0,0,-0.184299394247181,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0253566329380263,0.188117680215846,0,0.0421847355452854,0.152643902784011,0,0,0,0,0,0,0,0.00265325783075213,0,0,0,0,0,0,0.307204248714515,0,0,0,0.00505184296363986,0.0180289955558314,0,0,0.17289275682307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0544628380009677,0,0,0,0,0,-0.131851383531576,0,0,0,0,0.176478479211966,0,0,0,0,0,0,0,0.314567848069875,0,0,0,0.0327981604275019,0,0,0,0,0,0.173484065460327,0,0.0487995186331185,0,-0.0777348791212553,0,0,0,0,0,0.125756321173734,0,0,0,0,0,0.167954050410044,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.230910343823397,0,-0.144979517831405,0,0,0,0,0,0.0109232474514888,0,0,0,0,0.105483248905384,0,0,0,0,0.0837032824882133,0.0480070650577743,0,0,0,0.254744010217029,0,0,0,0,-0.0343982829704438,0,0.256501431761372,0,0.0909788220639121,0,0,0,0,0,0,0.153771021062267,0,0,0.0316565586558712,0,0,0
X11.HK.EQUITY,0,0,0,0.0795850111419064,0.00361110513731709,0,0,0.238663721027308,0,0,0,0,0,0,0.064488529492304,0,0,0,0,0,0,0,0.427277579912039,0,0,0,0,0,0.0725593391863235,-0.0391131995268646,0,0.0450792652620673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178505336462921
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.143095266661056,0.397639479432134,0,0,0.0450393974958469,0,0.0943952773555282,0.0766890484452994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691511570093438,0,0,0,0,0,0.209543875909945,0.0898332366465821,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.20994731626869,0,0,0,-0.0713840710688642,0,0,0,0,0,0,0.179710239636083,0,0,0,0,0,0,0,0,-0.099155577357837,0,0.08167157204803,0,0.609334492572356,0,0,0,0,0,0,0,0,0,0,0.00622975175356733
X688.HK.EQUITY,0,0,0,0.0141377942280911,0,0,0,0,0.169623025871011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67445596705586,0,0,0,-0.0210686977822859,0,0,0,0,0,0,0,0,0.146376825415642,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229495314461935,0,0.139763210774706,0,0.4355094392651,0,0.0925269116744283,0,0,0.040255208923613,0,0.0130112506652484,0,0,0,0,0.165082746920277,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0575397538725416,0,0.0248867335917936,0.0561722220845434,0,0.370528755156577,0,0,0,0,0,0,0,0.0918129189309125,0,0,0.0800592280799572,0,0,0.117820173579517,0,0,0,0,0,0,0,0,0,0,0.0408819508553097,0,0.0632371627534552,0,0,0,0.0941793274164236,0,0,0
X600016.CH.EQUITY,0,0,0,0.0343058717415066,0,0,0,0,0,0,0.46856819643658,0.0285272439060326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462455198680385,0,0,0,0,0,0,0.268120754338447,0,0,0,0,0,0.153186482421369,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0458116956434101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117755598621369,0,0,0.253895042892304,0,0,0,0.0591699393123764,0,0.132967281127452,-0.0787133587610016,-0.0715828732190281,0.11995430209807,0,0,0,0,0,0.113059325300155,0,0.113494975729957,0,0,0,0.428876449507609,0,0,0,-0.0241684996846309,0,0,4.33680868994202e-19
X267.HK.EQUITY,0,0,0,0,0,0.0150948027578934,0,0,0,0,0,0.0211244741433309,0.0620196832234984,0,0,0,0,0,0,0,0.111952391487731,0,0.192287238046992,0,0,0,0,0,0.25068718898301,0,0,0.138590609724278,0,0,0.162851283288967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.263654516850522,0,0,0,0,0,3.46944695195361e-18,0,0,0.14672172654653,0,0.109320456732257,0,0,0,0,0,0,0.137122935165294,0.73324835652529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134923506549041,0,0,0,0,-0.0203728907830229,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.160426489052286,0,0.202566304905557,-0.107836533973042,0,0,0,0.138589672936004,0,0,0,0,0,0.0188134207894796,0,0.112893859983405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184739103458225,0.515321198916442,0,0,0,0,0,0,0,0.251705503597921,0,0,0,0,0.230413318643961,0
X2007.HK.EQUITY,0,0,0,0.0220109868631491,0.124262768906486,0.0619338010405653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881297326313003,0,0.0304378976209887,0,0,0.0710530212555143,0.254028932048209,0,0,0,0,0,0,0,0,0,0,0,0.0536636736387054,0,0,0.0790418548632872,0.0832111733470735,0,0.123728716088491,0,0,0,0,0,-0.0395611658354875,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.118003635792396,-0.0846531069819621,0,0,0,0,0,0,-0.0210598081785679,0.546851559985154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13193712753547,0,-0.09351233676509,0,0,0,0,0,0.0943817181736305,-0.100180279596078,0,0,0,0,0.386352774124493,0,0,0,0,0,0,-0.0762663353058047
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230959385436369,0,0.0527295042701834,0,0,0,0,0.0292087060933515,0,0,0,0,0,0,0,0,0.286683253116704,0,0,0,0,0,0,0,0,0,0,0,0.191620358722305,0,0,0,0,0,0.0743477812975764,0,0,0,0
X1113.HK.EQUITY,0,0.179185452840789,0,0,0.0300090828886499,0,0,0,0,0,0,0,0,0.136789594797092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212864316845919,0,0,0,0,0,0,0,0.348736661533578,0,0,0,0.0216548763662711,0,0,0,-0.0197875331271505,-0.0583369670778708
X12.HK.EQUITY,0,0,0,0,0,0,0,0.194799386670378,0,0,0,0,0,0,0,0.339154941265514,0,0,0,0,0,0,0.119691212961735,0,0,0.0370362958601512,0,0,0,0,0,0,0,0,0.10519881151458,0,0,0,0,0,0,0.13473321777716,0.083018541428302,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0372417048341091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21622513306235,0,0,0,0,0.362847764929515,0,0,0,0,0,0.0658706969259836,0,0.150809000175232,0,0.0998376482099502,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0.124150499864357,0,0,0,0,0,0,0,0,0,0,0,0.053767391395825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62319144715016,0,0,0,0,0,0,0.00988483403064251,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0945632787266059,0,0,0,0,0,0,0,0,0.0058051654898461,0,0.284507328135157,0,0,0,0,0,0,0,0,0.102390791963648,0,0,0,0,0.165613037170011,0,0,0,0.0293312835887297,0,0,0,0.244243778161343,0,0.0582415308790803,0,0,0,0
X002142.CH.EQUITY,0,0.307601789098817,0,0,-0.0294548046541642,0,0.542257285389436,0,0.0041486120869837,0.204125192906183,0,0,0,0,0,0,0,0,0,0,0,0,-0.00258798637042176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107228666485571,-0.154711771467701,0.141341874398179,0,0,0,0,-0.0874911879525306,0,0,-0.0349576902247003,0,0,-0.0945381513518986
X600837.CH.EQUITY,0,0,0.100381989269591,0,0,0,0.038816647859786,0,0,0,0,0,1.38777878078145e-17,-0.00928787757390156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507664999399711,0,0,0,0,0.139339754919834,0.414118117052236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280726690484314,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292567660543781,0,0,0.0396880245323199,0,0,0.0186717718623847,0,0,0,0,0.028937230747249,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0648108920313336,0,0,0,0,0,0,0.204114289687985,0.111240127945362,0,0.192611026938288,0,0,0,0
X2882.TT.EQUITY,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0624255356413702,0.138290819800187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152061685681468,0,0,0,0,0.220648506520383,0,0.0282911263099609,0,0,0,0,0,0,0,0,0,0,0,0,0.286274433332443,0,0,0.0918875865596284,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0237515844814635,0,0,0,0,0,0,0,0,0,0.0684451050028912,0,0,0,0,0,0,0,0.0454064475428723,0,0.0206517496131184,0,0,0,6.93889390390723e-18,0,0,0.0685517325285259,0,0,0,0,0.0267735925481342,0,0,0.416478345044055,0,0.121593261907626,0.202315845102146,0,0,-0.00258152444819497,-0.114511276716515
X601229.CH.EQUITY,0,0,0.202079651728371,0,0,0,0,0,0,0.124750305244228,0.42165191579364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0298875826666807,0,0,0,0,0,0,0.240353777048097,0,0,0,0,0,0,-0.114608654927867,0,0
X1997.HK.EQUITY,0,0.00985278824420921,0.0656940050554481,0,0,0,0,0,0,0,0,0,0.14758871162095,0,0,0,0,0,0,0,0,0,0,0,0,0.135763537521702,0,0,0,0,0,0.128919310628666,0.403940845468427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358291848330299,0,0,0
X601169.CH.EQUITY,0.212383467062553,0,0,0,0,0,0,0,0,0,0.0554222036235707,0.0401994713034282,0.245533353728098,0,0,0,0.0211420136201779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135178452476345,0,0,0.192788190451989,0,0,0,0.0642682928645941,0,0,0.0347305408688062,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.250635222107018,0,0,0,0,0,0,0,0,0,0,0.0232823024809579,0,0,0,0,0,0.147890360777893,0.129098204270443,0,0,0,0,0.0749229857347691,0,0,0.100624131193884,0,0.228921612491483,0,0,0.0315996965812518,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.0460494484484504,0,0,0,0.0488086371586081,0,-0.129357803783289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134942818424462,0,-0.00851297039453878,0,0,0,0,0,0.713137461842308,-0.0842694769845576,0,0.115371499638399,0.0025769084224127,0,0,0,0,0,0,0,0.0783718212386385,0.0936585838560205,0,0,0
X2881.TT.EQUITY,0.269486513304384,0.0314616455379993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819359828029089,0,0,0,0,0,0,0,0,0,-0.0703879415387356,0,0.00499344140523152,0.140997008535566,0,0,-0.11286694178808,0,0,0,0,0,0.403145441678142,0.206331549179244,0,0,0,0,0,0,0,0.0418845219492831,0,0,-0.138403222166482
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0882542473023614,0,0,0,0,0,0,0.0907272972220679,0,0.152275934272966,0,0,0,0,0,0,0,0,0,0,0,0.136133782287193,0,0.193804160573287,0,0.175384864103057,0,0,0,0,0,0.0954885437290204,0,0.0762298464005467,0,0,0.0131432726728616,0,0,0.0759738459732667
X2891.TT.EQUITY,0,0,0.61995175193793,0,0,0,0,0,0,0,0,0,0,-0.177476364150613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192625672332114,0.239923821001106,0,0,0,-0.0685662166842309,0,0,0,0,0,-0.113425750120102,0.133706891807276,0,0,0,0,0,0,0,0.376218391981207,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.13381311534277,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0444139790267665,-0.0404547243034491,0,0.00476942180790323,0,0,0,0,0,0,0.664229382716323,0,0.101675820605985,0,0,0
VXFXI.INDEX,0,0,0,0,0,0,0,0,0.213280213799047,-0.260145728938684,0,0,0,0,0,0,-0.267523711133673,0,0,0,0,0,0,0,0,0,-0.340797775159165,0.551609479423677,0,-0.344355573188555,0,0,1.73472347597681e-18,-0.915355510752053,0,0,0.369898989648605,0,0,0,0,0,0.136276302457765,0,0,0,0,0.437154458562641,0,0,0,0
CN2YR,0,0,-1.01081378598896,0,0,-0.833912981104899,0,0,0,0,0,0,0,0,-0.0680003284094275,0,0,0,0,0,0,-0.441614955275412,0,0,0,0,0,-0.0042152679714623,0,0.317686916422053,0,0,0,-0.115053928590189,0,0,-0.113528773848455,0,0.537698464208954,0,-0.496921810354297,0,0,0,0,0,0,1.86895120645021,0,0.287195769982607,0,0
