,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601818.CH.EQUITY,0.164013309390573,0.0129492635788035,0,0.245737442802569,0,0,0,0,0,0,0.054050253758575,0,0.237822237959066,0,0,0,0,0.0696100917554023,0,0,0,0,0,0,0,0.05553242545254,0,0,-0.0168611402504465,0,0.0765440766667655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411401951872048,0,0,0,0,0,0.0601146023767523,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.435329656397359,0,0,0,0.131506473466272,0,0,0.0276163221680746,0,0,0.225682621733663,0,0,0,0,0,0,0,0,0,0,0,-0.0535715657680051,0,0,0,0,0.254525135682156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611640785412902
X002142.CH.EQUITY,0,0,0,0,0,0.404904758870269,0,0,0,0,-0.155306035800971,0.138763363477215,0,0,0.322472645063859,0,0,0,-0.0539187257131437,0,0,0,0,0.143215687548334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169320498694802,0,0,0.00725495371472923,0,0,0,-0.0335782270054108,0,0,0.0651720499529354,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0295924825815105,0,0,0,-0.0479135043094309,0,0,0.131500672794135,0,0,0,0.0470649363289676,0,0,0,0.170898823138225,0,0,0,0,0,0.288636446114555,0,0,0,0,0,0,0.30378850142121,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0820639138898431,0.023891190803398,0.0680675986397953,-0.132584898218166,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0577561552144952,0,0,0,0,0,0,0,0,0.207533354507641,0,-0.0266915910769121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359023174358706,0,0,0,0,0,0.229192795648166,0.596849341478442,0.00211619234106623,0,0,0,0,0,0,0,0.0418810005212456,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0601000071132844,0,0,0,0.0807055436786014,0.14633259326955,0,0,0,0,0,0.0241744224459584,0,0,0.00752746420918223,0.0767670685126108,0.0747465504608111,0.0458969107993609,0,0,0,0,0,0.584913294357004,0,0,0,0,0,0,0,0,0,0,0,0,0.0918453639835826,0,0.00798224197819078,0,0,0,-0.00626409413396764
X12.HK.EQUITY,0,0,0,0,0,-0.107767472070074,0,0,0,0.249030430236967,0,0,0,0,0.200588025282012,0,0.421941079591758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169068875354065,0,0,0,0.248339488229497,0,0,0,0,0,0,0,0,-0.0115732573111744,0,0,0,0,-0.00574662687561226
X2882.TT.EQUITY,0,0.0328207109667373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00308028921490613,0,0,0,0,0,0,0,0.0265042063837348,0,0,0,0,0,0,-0.0716771224671776,0,0,0,0,0,0.0380917749599699,0,0,0.100782910569957,0,0.437142695324637,-0.108651317950132,0,0,0.259729919974491,0.0895874559094598,0,0,-0.155994620427169,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.281705347417782,0.0143645573476756,-0.114321777172308,0,0,-0.128655060784503,0.0918305285692374,0,0,0,0,0,0,0,0.141798621128407,0,0,0,0,0,0.385835292944878,0,0,0,0,0,0,0,-0.00413788073282125,0,0,0,0.0618672635059392,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0.189252884379647,0,0,0,0.0853458122948583,0,0,0,0,0,0,0,0,0,0.694047939400252,0.00330072767106787,-0.121397036029301,0,0,0,0.16262687473772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830239083242192,0,0,0,0,-0.297272889166165,0.0554417085169411,0,0,0,0,0,0,0,-0.0607243626749027,-0.0345979532166513,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139684441123087,0.772526267327716,0,0,0,0,0,0,0,0,0,0,0,0,0.140647295582881,0,0,0,0,0,0,0,0,0,0,0,0.195951248660344,0,0,0,0.0950092120958894,0,0,0,0,-0.346058641522949,0.0241352575471616,0,-0.143747720662778
X601336.CH.EQUITY,0,0,0,0,0,0.421498396468562,0,0,0,0,0,0,0,0,0,0,0,0.139944970422627,0,0.0621161209095493,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.035239001455598,0,0,0,0,0,0,0,0,0.0930451197901139,0,0,0,0.0974736606306136,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0732659378750422,0,0,0,0,0,0.0558027056531609,0,0,0,0,0.304099551216499,0,0,0,0,0,0.0852756800776039,0,0,0,0.00290585650608582,0,0.288750246447233,0,0,0,0.174489808273406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.132706045216033,0,0,0,0,0,0,0,0,0,0,0.0633076596052242,0.0622877421348193,0.301642802787039,0,0,0,0,0,0,0,0,0.419374724863833,0.127727859189809,0.0163180952490251,0,0,0.0583817439386872,0,0.0518028993750905,0,0,0,0,0.0240393831299339,0.0336453526931218,0,-0.106453740371619,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593434654646442,0,0,0.0127956804577184,0,0.0716261098984175,0,0,0,0,-0.118867679273837,0,0,0,0,0,0,-0.0978550783540396,0,0.013470665527108,0,0.0345574309599845,0.506424431686757,0,0,0,0,0,0,0,0,0,0,0.352851816532679,0,0,-0.0718887390769588,-4.33680868994202e-19,0
X600999.CH.EQUITY,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.101746996967788,0,0,0,0,0,0,0,0,0,0.00976680298723491,0,0,0,0,0.0357500560006332,0,0,0.0852426733546048,0,0,0.0895643158721038,0,0.195337243926425,0,0,0,-0.105326909899488,0,0,0,0,0,0,0,0.154494841857327,0,0,0,0,0,-0.0636403019685703,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.161855284660074,0,0,0,0,0,0,0,0,0,0,0.10457801143681,0,0,0,0,0,0.0590560882168706,-0.149203760673504,0,0,0,0,0,0,0,0,0,0,0,0,0.674809997120883,0,0,0,0,0,0,0,0,-0.0465660360812045,0
X601169.CH.EQUITY,0,0.0658180408725168,0,0,0,0,0,0,0,0.0827439640822411,0,0,0,0,0,0,0,0,0.0289429322028173,0,0,0,0,0,0,0,0,0,0,0,0,0.0394806593387245,0,0,0,0,0,0,0,0,0,0,0.313501158439655,0,0,0,0,0.130801973266193,0,0.423591979098266,0,0,-0.0679238908757448
X2886.TT.EQUITY,0,0,0,-0.23506062111372,0,0,0,0.0388760818687162,0,0,0,0.0253022959668442,0.343136221004723,0,-0.0529347496383416,-0.119549109944891,0,0,0,0,0,0,0,0,0,0,0,0,0.0846808145784086,0,0,0,0,0,0,0,0,0,0,-0.0339492463424095,0,0,0,0.336241652447486,0,0,0.151337740509068,0,0.245075056472472,0.0448354691960492,-0.125852407562665,0,-0.157490471839398
X2891.TT.EQUITY,0.171367587074509,0,0,0,0,0,0,0,0,-0.0612733977920721,0,0,0,0,0,0,0,0,0,0.00262149975617563,0,0,0,0,-0.0233216118605889,0,0.0149400111282134,0,0,0,0,0,0,0,0,0.0715785529255187,0,0.0515724957033147,0.173049324506878,-0.0704906316218931,0,0,0,-1.38777878078145e-17,0,0,0,0.537632191763227,0,0.056870811893639,-0.121396920242321,0,-0.0545296178106351
X600015.CH.EQUITY,0,0.269620057632497,0,0,0,0,0,-0.0146247728307962,0,0,0,0,0.468269644502345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103559418983531,0,0,0,0,0,0.288231574087031,-0.00499442816531142,0,0,0,0,0,0,0,0,-0.0695160118756137,0,0,0,0,0,0,-0.0967073151842438
VXFXI.INDEX,0,-0.0732425605635858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123940757777698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672957517871244,-0.0955142272183168,0,0.0754966315082854,-0.33575114825391,0,0,0,0,-0.0795223527148487,0,0.352911104069655,0,-0.00875812870691162,0,0,0,0.226443878796306,0
CN2YR,0,0,0,0,0,0,0.0629697156703199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137167321726504,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213158686438007,0,0,0,0,0,0,0,0,0,0,-0.10605217669409,0,0.00848292714472547,0,-0.0959697408659329,-0.188674865775587,0,-0.94537359885456
CN210SLOPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057375214321841,0,0,0,0.0588156409958176,0,0,0.0527064566292052,0,0,0,0,0,0,0.0110627259391535,0,0,0,0,0,-0.104943383978688,0,0,0,0,-0.0845139231189522,0,0,0.0693864972139675,-0.151574674420365,0,0,0,0,-0.194987764725698,-0.592110187939429,0
