,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719099674302793,0,0,0,0,0,0,0,0,0,0.138345061906876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631445336447131,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.324430127878455,0,0,0,0,0,0,0,0,0,0,0,0.0275888052325785,0,0,0,0,0,0.00307986131990909,0.111191246734689,0,0,0,0.442099246510048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114259944293865,0,-0.100760176602333,0.0336632397443985,0,0.0412656219986325,0,0.0465101798421564,0.130807034203378
X000002.CH.EQUITY,0,0,0,0.178210911139032,0.000739351250520236,0,0,0,0,0.0233504784269698,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.565015011348834,0,0,0,0,0.0386350704852841,0,0,0.115760466876894,0,0,0,-0.136522692287053,0,0,0,0,0,0,0,-0.0411985302004333,0,-0.011526149477039
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.347095637967864,0.00796983835454201,0,0,0,3.46944695195361e-18,0.171284467273121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300926057753484,0,0,0,0,0.0967358018132388,0.0755116395408339,0,0.178991972662652,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0416792494903523,0,0,0,0.0921456009120228,0.0281459194734354,0,0,0,0,0,0,0.122365184793729,0,0,0,0,0,0.05576388158074,0.355898871500709,0,0,0,0.0210084335264129,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0950356423208458,0,0,0,0,0,0,0.046213519375473,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0867797651945555,0,0,0,0,0,-0.121324722998049,0,0,0,0,0,0,0,0,0.0906323248896748,0,0,0,0.129167523176469,0,0,0,0,0,0,0,0.00790956860378533,0.00595852515698085,0,0.274716649210236,0,0,0,0.0364955498602006,0,0,0,0,0,0.176048628405309,0,0,0,0,0.165068910546048,0,0,0,0
X000001.CH.EQUITY,0,0.0327433053853595,0.00901398007125746,0,0,0.0214230092585226,0.0643286508197229,0,0,0,0,0.244720825845303,0,0,0.0979426437135654,0,0,0,0,0,0.102437134263795,0,0,0,0.194708071998387,0,0,0,0,0,0,0,0,0,0,0.190122664779476,0,0,0,0,0,0,0.0175767300831027,0,1.38777878078145e-17,0,0,1.73472347597681e-18,0.0820897370699899,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.145528727565981,0.241113617406156,0,0,0.328778982205777,0,0,0.0729755272480173,0,0,0,0,0,0,0,0,0,0,0,0.0263654372681779,0,0,0,0,0,0,0,0,0,0,0,0.232746975824295,0.0173364732527453,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.126406061027837,0,0,0,0,0,-6.93889390390723e-18,0.0253301876098564,0.0417714232902783,0,0,0,0,0,0,0.58359022261652,0,0,0,0,0.0598430304072165,0,0,0,0,0,-6.93889390390723e-18,0,-0.126854584541367,0,0.0307022418082947,0,0,0,0,0,0.160624606892666,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0362747203676581,0,0,0,0,0.171780487801546,0,0.0491514388362378,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.674319744879151,0,0,0.0434886117481065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0900185614957438,0,0,0,0.210559036369588,0,0,0,0,0,0,0,0,0,0,0.195707908971474,0,0,0,0,0.0603112206928757,0,0,0,0,0,0,0,0.380789575181217,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117616570500916,0,0,0,0,0,0,0,0,0.152924056457204,0,0.523393720937946,0,0.0466693749607578,0,0,0,0,0,-1.38777878078145e-17,0.0216672115115807,6.93889390390723e-18,0.141467416244899,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0704475825206554,0,0,0,0,0,0,0.101846953077458,0,0,6.93889390390723e-18,0.074785851952307,0.094068635594214,0,0,0.249428338904022,0,0,0,0,0,0,0.122735293203009,0,0,0,0,0,0.0454575635734395,0,0.0683279861375094,0,0,0,0,0,0,0,0,0,0.13448538987102,0,0,0,0,0,0.008220040851884,0,0,0
X600016.CH.EQUITY,0,0,0.00159232371540938,0,0,0,0,0,0,0,0.484882667388803,0,0,0,0,0,0,0,0,0.0768892770059319,0,0,0,0,0.129630389380265,0,0,0,0,0,0,0,0,0,0.270436033598393,0,0,0,0,0,0,0.0384363801248852,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0676031947816421,0,0,0,0,-0.0313310737920891,0,0,-8.67361737988404e-19,0.0331550780426808,0,0,0.0840325335087321,0,0,0,0,0,-0.156040804743437,0,0,0,0.193314903063037,0,0,0,0,0,0.130168926935011,-0.114456347260634,0,0,0,0,0,0,0,0.22240918256022,0,0.194692719256972,0,0,0,0,0,0,0.308154979872799,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.000371012831737581,0.0829020114594433,0,0.0516583109226062,0,0,0.0450033154491835,0,0,0,0,0,0,0,0.167639942054935,0,0,0.12612027813344,0,0,0,0,0,0.115837141418781,0,0,0.082715470252001,0,0,0,0,0,0.242943244001469,0,0.0684898785352341,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.261445140979149,0,0,0,0,0,0,0,0.159475971535558,0,0,0,0,0,0,0,0,0,0,0.601574231005446,0,0.0684735713630491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0.0606424044025251,0,0,0.0104552151350686,0.266454678761767,-0.126879271573079,0,0,0.0214071435544174,0,0,0,0,0,0,0,0,0.618173557144562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450942693876082,0,0,0,0,0,0,0,0,0,0.233791443274369,0,0,0,-0.0669156569489096,0.250133559981874,0,0
X2007.HK.EQUITY,0,0,0,0,0.13039352430664,0.0767838718271811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930657046691633,0,0,0.0316978625451801,0,0,0.0679455638988792,0.242517479118164,0,0,0.0374902758995121,0,0,0,0,0,0,0,0,0.0684034088343919,0,0,0.0824701693717903,0,0.0928109237735388,0,0,0,0.0768991057426365,0,0,-0.0391837690893967,0,0
X601818.CH.EQUITY,0,0,0.381234478932248,6.93889390390723e-18,0,0,0,0,0,0,0,0.0365870776136168,0,0,0,0,0.110826945984768,0,0,0,0,-0.0424321831151164,0,0,0.057568128154814,0,0,0,0,0,0,0,0,0,0,0.0190081143244817,0,0,0,0,0,0,0,0,0,0,0,0.282504321006733,0,0,0,0,0.0486533118727549
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.302966201570523,0,0,0.0482025571924536,0,0,0,0.117186093628987,0,0,0,0,0,-0.0481890329819294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1172938035621,0,0.28402554853647,0,0.0316177340242174,0,0,0.0140753987936588,0,0,0,0,-0.0393966885890049,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.0930571756527518,0,0,0,0,0,0.142889971993779,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635511219948367,0.0809066517211229,0,0,0,0.188211503634375,0,0.182151496671539,0,0,0,0.126100155416181,0,0,0.121365946294402,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.00803284896779041,0,0,0,0,0.0371005567330548,0,0,0,0,0.00428839543666463,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.234547787029787,0,0,0,0.314964088323884,0.0147243290469976,2.16840434497101e-19,0,0,0,0,0.0732872046304685,0.128742259524033,0,0.106354389703808,0,0,0,0.00429552894272867,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.0512395148659504,0,0,0,0,0,0,8.67361737988404e-19,0,0.0785979519047954,0.126759137294015,0.00741314455322564,0,0,0.133793820490875,0,0,0,0,0,0,0,0,0.482739842173439,0,0,0,0,0,0,0,0,0,0.0282857449479164,0,0.0601023933100997,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00721760934135941,0,0,0,0,0,0,0,0,0,0,0,0.113373313014651,0,0.242882799816554,0,0,0,0,0,0,0,0,0,0.0728559889878066,0,0,0.0334985042273733,0,0,0,0,0,0.190047557592281,0,0.149298348587961,0,0,0,0.20575468106449,0,0,0,0
X002142.CH.EQUITY,0,0.00791990922955881,0,0,0,0,0.404403124354469,0,0.282029833433581,0.133886067717036,0,0,0,0,0,0,0.0936295978987486,0,0,0,0,0,-0.0694233233454475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0771724352726497,0.107992646034614,0,-0.0957200971321389,0,0,0,0,0,0,0,0,-0.286655270979477,3.46944695195361e-18
X600837.CH.EQUITY,0,0,0.00537739678525751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285427293441697,0,0.0104345608780466,0,0,0,0.0674961271563729,0.128679147355906,0,0,0.0122426709626444,0,0.0238594966131696,0.20649720661475,0,0,0.245489535144056,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0326359835912766,0,0,0,0,0,8.67361737988404e-19,0,0,0.322321073508455,0,0,0,0,0,0.025439700792791,0,0,0,0,0,0,0.293621195652719,0,0,0,0,0,0,0,0,0,0,0,0.2631334284167,0,0,0,0,0,0,0,0.0422747270872081,-0.0857489687910368
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.249321395832073,0,0,0,0,0,0,0,0.0274760771518953,0,0,0,0.000904985413230707,0,0,0,0,0,0.116856502888057,0,0,0,0,0,0,0,0,0,0,0,0.127912386170843,0,0,0.114306646090577,0,0.316591283290751,0,0,0,0,0.00614487304719682
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0458626621940244,0.0621366964507942,0,0.111596574469669,0,0,0,0,0,0.342352828902386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335975880369008,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,3.14745015092084e-05,0,0,0,0,0.0665131544868851,0,0,0,0,0,0,0.0850377102240652,0,0,0.0423787041445376,0,0,0.0297688591390765,0,0,0,0,0,0.0247405657367017,0,0,0,0,0,0.114336953515524,0,0,0.0275876323328587,0,0,0,0,0,0,0.0967397146486946,0,0.320731312656442,0.157359843219067,0,0,0,0
X601229.CH.EQUITY,0,0,0.0597680952604529,0,0,0,0,0,0,0.10358682493623,0.158896327598103,0.144652590436782,0,0.0595343335833516,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106068565794916,0.0179725500360133,0,0,0.229368011579553,0,0,0,0,0.175742478584803,0,0,0,0,0,-0.110589630221045,0,0,0
X600999.CH.EQUITY,0,0,0,0.0260807136148748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024684550954357,0.116276120523115,0,0,0,0,0,0,0.32013825160831,0,0.208495976475536,0,0.0360624422490338,0,0.0909270548683061,0,0,0,0,0.173509071066259,0,0.0376603752026659,0,0,0,0,0
X1997.HK.EQUITY,0,0.0336829333410938,0.00115882508531102,0,0,0,0,0,0,0.085941989156101,0,0,0,0,0,0,0,0,0.116928615097474,0,0,0,0,0,0,0,0,-0.12371385604703,0,0,0,0.414207584540874,0,0.285455677645209,0,0,0,0,0,0.0616055191303441,0,0,0,0,0,0,0,0,0,0.0414597305361098,0,0,0
X601169.CH.EQUITY,0.101766013572863,0,0,0,0.0995685709049665,0,0,0,0,0,0.00759755784291097,0,0,0.200814951269339,0,0,0.132484523163605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142989042151554,0,0.0630168091129841,0,0,0,0.0924090841237465,0,0,0,0,0.0439101293328373,0,0.127202591252546,0.015137181723781,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220356565687033,0,0,0,0,-0.0121846130370927,0,0.032090758161469,0,0,0,0,0,0,0.0197079583521827,0,0,0,-0.0251478368375717,0.0790556304421452,0,0.135767072325475,0.036379524952077,0.27096032845489,0,0,0,0,0,0.108431963708573,0,0.10138771748049,0,0,0,0.0390656546550414,0,0,0.0837139240957052,0
X2881.TT.EQUITY,0,0,0.318779476138301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551997400761039,0,0,0,0,-0.0502680612595218,0,0,0.031176172409694,0,0,0,0,0.131569250359607,0,0,0,0.31261617801797,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0720836786885743,0,0,0.0676025273036869,0,0,0,0,0,0,0,0.372550144579666,0,0.0225995944699604,0.0283211852115473,0,0,0,0,0,0,0,0.166390391099326,0,0,0,0,0.014992200542552,0,0,0,0,0.0461499126560442,0,0,0,0.0585184242640591,0,8.67361737988404e-19,0,0.108755017040125,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,-0.0355483996313711,0,0,0,0.0127920021363268,0,0,-0.0815532421030548,0,0,0,0,-0.0138804198236938,0,0,0.0610111789286727,0,0,0,0,0,0.0673762168589418,0,0,0,0,0,0.121916042473851,0,0,0,0,0,0,0,0,0.344708468447806,0,0,0,0.338338485561247,0,0,0,0,0.128051407679068,-0.0505788975390342,-1.73472347597681e-18,0,0,0,-0.0283771217560133,0.108387415166004
X2886.TT.EQUITY,0.223968381619778,0,0,0,0.195902816392427,0,0,0,0,0,0,-0.155369852144399,0,0,0.195839852495179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149979611497233,0,0,0.195778151963976,0,0,0,-0.0960316211075882,0,-0.183186522708412
VXFXI.INDEX,-0.127081846170091,0,0,0,0,0,0,0,0,-0.230576115994746,0,0,0,0,0.250872533958995,0,-0.569763689437406,0,0,0,0,0,0,0,0,0,-0.477336422949639,0.494568618666789,0,0,0,0,-0.825758287198667,0,0,0.281965918093972,0,0,0,0,0,0,0,0.00781269758404324,0,0.877059816505593,0,-0.144725219781668,0.225209518797492,-0.290286178722883,0,0,0
CN2YR,0.351028967415943,0,-0.206109264606388,0,0,0,0,1.07614815543802,-0.271679469076574,0,0,0,-0.664988217377956,0,0,0,0,0.113958130841036,0,0,0,0,-0.416296648939429,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.676963988715385,0,0.14313125418261,0,0.25600191467035,0,0,0,0,0,0.129103203329803,0,0,0,0,0,0,0.480414580720059
CN210SLOPE,-0.263454005731507,0,0,0,0,0,0,0,0,-0.123009863675407,0,0,-0.236682042887271,0,0,0,-0.323776947131865,0,0,0,0,0,0.048383552557038,0,-0.227716193156881,0,0.0218495306851006,0.120741442322384,0,0.302458971459491,0,0,0.248984284977033,0,0,0.144472421298884,0.05586013191736,0,0,0,0,0,0,0,0,0,0,0,0.402512649428285,-0.0849246477595988,-0.0451385652245371,0.660881966660259,0
