,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601658.CH.Equity,0,0,0.0871025217716139,0.130398268212387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312593468180685,-3.46944695195361e-18,0.0154675188749995,0,0,0,0,0,0,0,0,0,0,0.0124972439607777,0,0,0,0,0,0,0,0,0,0,0,0.201316183388977,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.159298397037908,0,0,0.0140693227265037,0,0,0,0.0296388339682867,0,0,0.0764799692538998,0,0,0,0,0,0,0,0,0,0,0,0.107897296790188,0,0,0,0,0.661627353191223,0,0,0,0,0,-0.0298934608196745,0,0,0,0.0128859209338985,0.0118466185998912,-0.0210914143198526,0.00472045272645279,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.549450404758626,0,0,0,0,0.00140273582607137,0.0737468831050917,0,0,0,0.0513806502184528,0.0885758511945985,0,0,0.0157878694899055,0,0,0,0.0412491621817835,0.0351540322076298,0,0.0980071541166062,0,0,0,0,0,0.061168862130497,0.0296369132555025,0,0,0,0,0,0,0,0,0,0,0,-0.0299578216414846,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.212804818649847,0.010560518324754,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327571118345534,0,0,0,0.00467848804917799,0,0,0,0,0,0,0,0,0,0,0.0259379911564054,0,0,0,0,0,0.248325208180869,0,0,0.0473554213705676,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.200180139297669,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.112254573251694,0,0,0,0.0296296200990459,0,0,-0.0108408542381296,0,0,0.070080209905504,0,0.0593001983085281,0.0672736483076298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149799159608292,0,0,0,0,-0.0408582063656232,0
X600000.CH.EQUITY,0,0,0.209385000189766,0.133381819374921,0,0,0,0,0,-0.0407488603151441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106846562720714,0,0,0,0,0,0.170851251581994,0,-0.0557616862731724,0,0,0,0.673518070121633,0,0.246399789847319,0,0,0,0,0,0,0,0,0,0.198468333222648,0,0.0176043968025889,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.314177149752084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186554366204581,0,0,0,0,0,0.0259077310829936,0,0,0,-0.0299902034158731,0.3149629848301,0,0.0684346202232746,0.0774571152798583,0,0,0.0330080457469516,0,0,0,0.0649223992734302,0,0,0.0143814186396789,0
X601319.CH.EQUITY,0,0,0,0.197400197182484,0,0,0,0,0,-0.0106468401007334,0,0,0,0,0.110201702706583,0,0,0,0,0.0898437350549791,0,0,0,0.115092491317306,0,0,0,0,0,0,0,0,0,0.122402074747232,0,0,0,0,0,0,0.251252037588406,0,0,0,0,0,0,0,0.0286533502317379,0,-0.0275967172166002,0,-0.140321020616668
X000001.CH.EQUITY,0,0.103137419238158,0,0,0.0869725803931109,0.110019164341611,0,0,0.0600290598325274,0,0,0,0,0,0,0.13139068818802,0,0,0,0.118271971226638,0.0243683430149012,0,0,0,0,0,0,0,0,0,0,0,0.139686834111589,0,0,0,0.0698375747780142,0.0312828257646976,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536830056991987,0,0
X601601.CH.EQUITY,0,0.77902146740849,0,0.00463508564429714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.101399636419214,0,0,0.149080602321429,0,0,0,0,0,0,0,0,0,0,0,0.0332071192590502,0,0,0,0,0.10739276693765,0,0,-0.0894121804571489,0,0,0,0,0,0.0532367538499545,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0692982360519343,0.30148917134137,0,0,0,0,0,0,0,0.0494793726132763,0,0,0,0,0.0904407863526762,0,0,0.157317616307528,0,0.124924401066065,0,0,0,0.0709208361671912,0,0,0,0,0.0692863427264114,0,0,0,0,0,0,0.00232956243520111,0,-0.0689502868150235,0.132440697618283,0,-0.0494287911854981,0,0,0,0,-0.0726592533099205
X688.HK.EQUITY,0.160903778679354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120262429471773,0,0,0,0,0,0,0,0,0,0,0.0647535938812411,-0.0216706479387537,0,0.285820489311639,0.17155524821197,0,0,0,0,0,0,0,0,0,0,0,0.00259915434985119,0,0,-0.0030258012991921,0,0,0.0780577172407598,0,0.142964450293554,-0.375977833280323,0,-0.0136631573258115
X600016.CH.EQUITY,0,0,0,0.0028825441019485,0,0,0,0,0,0,0,0,0.192985289225553,0.128429410961785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00779791867379179,-6.93889390390723e-18,0.272379590110181,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3042198373984,-0.00322941625026047,0.302739430137591,0,0,0,0.0877294266736677
X601998.CH.EQUITY,0.148702138713862,0,0,0,0.0254240562638989,-0.0912052191250411,0,0,0,0,0,0,0.6461745509619,0,0.0011798390111816,0,-0.036944500622558,0,0,0,0,0.0738549413110484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026149252295133,0,0,0,0,0,0,0,0,0,0,0.210825396655434,-0.116844893752907,-0.136075540125875,0,-0.0552189323868594
X11.HK.EQUITY,-0.0243976760986935,0,0,0,0,0,-3.46944695195361e-18,0.0395055504819106,0.262759035764336,-0.161479091998057,0,0,0,0,0,0,0,0,0,0.08284022344245,0.142235475298906,0,0,-0.0185078189466072,0,0,0.274874806635744,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.047919559237741,0,0,-0.10410878916658,0.194826695698555,0.21333230979702
X1109.HK.EQUITY,0,0,0,0,0,0.346732323205274,0,0,0.386240027073653,0,0,0,0.077065245412293,0,0,0,0,0,0,0,0,0,0.0259298606044516,0,0,0,0,-0.0738814859260186,0,0,-0.134462824568237,0,0.16722865698402,0,0,0.297647477673136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574093112956532,-0.00216912148558084,0
X2388.HK.EQUITY,0,0,0,0.0450751737644866,0,0,-0.0325029425223507,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0.123034012905462,0,0,0,0.280619100910297,0,0,0,0,0.0100165262166748,0,0,0,0,0,0,0,0,0.11450996164229,0,0,0,0,0.0339025426657815,0.00398665636279799,0.487139796349164,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0189294034765901,0,0.292093391879846,0,0,0,0,0.25141553367391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680096800519857,0,-0.316964129269681,0,0,6.93889390390723e-18,0,0,0,0.155692642400187,0,0,0,0,0.171431803040042,0,0,0,0,-0.0869981529036113
X2007.HK.EQUITY,0.0894082185672287,0,0,0,0,0.0537919310225316,0,0.153402117261889,0.117458419731094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610085923441145,0,0,0.130694226244479,0,0.119682288583117,0,0.119272470108997,0,0,0,0,0,0.0338566484512226,0.0131128289190971,0,0,0,0,0,0,0,0,0.127721821395258,0,0.0779399739865134,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0191857711596097,0.124570818495799,0.12738180273469,0,0,0,0,0,0,0,0,0,0,0,0.0179870624778196,0,0,0,0,0,0,0,0,0,0.0650460752462255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877591559255437,0,0.269046501780076,0,0,0,-0.048345053424976,0
X600048.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0.136833839440175,0,0,0.00515351057351514,0,0,0.000331015201981085,0.424285337924015,0,0,0,0,0.0216871500322934,0,0,0.0996626715014937,0.0294006386612752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105418856354873,0,0,0,-0.0566610637028357,0,0,0,0,0,-0.043616217124077,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.230655532472441,0.0392021809836655,0.0220350072399749,0,0,0,0,-0.0310279876569046,0,0,0,0.0315912844327354,0,0.0762628222860126,0.066485104438823,0,0,0,0,0,0,0.0797390395817055,0,0,0,0,0,0.0476637129255397,0,0,0,0,0,0,0,0,0,0,0.145371897788719,0,0,0,0.0165330959221773,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.207276061559704,0,0,0,0,0,0,0,0,0,0.0539971397754656,0,0,0,0,0,0,0.16837892718573,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527922886894106,0.316344124732232,0,0,0.101163988724585,0,0,0,0,0,-0.106276092316582,0,0.190438202728833,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0319951809036895,0,0,0,0,0.189947903413374,0,0,0,0,0,0,0,0,0,0.0994715212592881,-0.104021608386496,0,0,0,0,0,0,0,0,0,0,0,0.3061332124668,0,0,0,0.313262090332207,0,0,0,0,0.110824450994166,0,0,0,0.000888803433223126,0.110843656356026,0,-0.020485574450684,0.0539108953692956,0
X601211.CH.EQUITY,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0334370422904121,0,0,0,0,0.014382370179058,0.101801032605107,0,0.0559910617441621,0,0,0,0,0,0,0,0,0,0.270147056398294,0,0,0,0,0.13404287460034,0,0.208767397259821,0,0,0,0.035141801352048,0,0.121400917689727,0,0.0108811672912189,0,0,0,-0.0541684271315676
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.429178168998777,0,0,0,0.226960477345788,0,0.0486529440685053,0,0.242503703220254,0,0,-0.0229006229459101,0,0,0,0,0,0,0,0,0,0,0,0,0.0904810384889735,0.113743020201344,0,0,0,0,0.159431436186067,-0.0892243578003149,-0.0795472577348606
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246231379203125,0,0.455927694837488,0,0.0511191667472154,0,0,0.00280665228377888,0,0,0,0,0,0,0,0,0,0,0.0129264477453095,0,0,0,0,0,0,0,0,0.155997224735718,0,0,0,0.134953301633056,0,0,0,0.0797075794295303
X001979.CH.EQUITY,0,0,0,0,0.0533919813592683,0,0,0,0,0,0,0,0,0.0412551601626,0,0.646302396997759,0,0,0,0,-0.073632745347095,0,0,0,0,0,0.230305542060821,0,0,-0.19643595640833,0.321326089600315,0,-0.233143247880905,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-3.46944695195361e-18,-0.00124079241080664,0,0,-0.0423552018747711,0.0484689618516084,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.00476993705029745,0,0,-0.0291532282978045,0,0.146258376128926,0,0,0,0,0.0971525956535867,0,0,0,0,0,0,0,0.138069619365749,0,0,0,0,0,0,0,0,0.536157310892205,0,0.0163479889964872,0.0705962218512499,0,0,0.0394127401733064,0,0,0,0,0,0,0,0,0.0236966479297055,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,-0.180758795833153,0,0,-0.127167147487927,0,0,0,0,0,0.401589158632804,0.0577964184173733,0,0,0,0,0,0,0,-0.131498693689508,0,0,0.0155624006806371,0,0.247276097352437,0,0,0,0,0,0,0,-0.527486746167497,0,0,0,0,0,0,0,0,0.193567092320929,0,0,0,0,-0.25515742782916,0.327960835756055
X000166.CH.EQUITY,0,0,0,0,0.0463063811271635,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0953889006452115,0,0,0,0.00623624545799438,0,0,0.177565360115621,0,0.146440208557348,0,0.447246125184981,0,0,0,0,0,0.0634488951866284,0,0,0,0.0472516790724031,0,0,-0.0658959911363046,0
X2882.TT.EQUITY,0,0,0,0,0.034223986532974,0,0.0160127338341579,0,0.138593170582756,0,0,0,0,0,-0.377167994635989,0,0,0,0,0.217410061139368,0,0.299537969554441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550049271997536,0.0823058565248359,-0.150536702531307,0
X12.HK.EQUITY,-0.180482317463362,0,0,0,0,0,0,0.122300159628533,0,0,0.512183536557967,0,0,0,0,0,0,0,0,0,0.288157472586926,0.139204930661577,0.0136103386335797,0,0.275376439571165,0,0,0,0.00612562292754691,0,0,0,0,-0.00489050607087032,0,0,0,0,0,-0.0171344480451114,-0.173669200838642,0,0,-0.0627236723579874,0,0,0,0,0,-0.0907852218236139,-0.141525003637926,0.0410626145717577,0
X601229.CH.EQUITY,0.81219152526835,0,0,0,0,0,0,0,0.391381461445919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215529537321977,0,0,0,-0.233620303738761,0,0,0,0.182318091930574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10589425542092
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407386796577201,0,0,0,0,0,0,0,0,0,0,0.0444799905139424,0,0,0,0,0,0.0349191732235901,-0.175602757704516,0.157141483351955,0,0,0.172260153970359,0,0,0,0.124825577360503,0,0,0,0,0,0,0.106404413557463,0.191712615586631,0,0,0.0701055656285608,0
X823.HK.EQUITY,0,0,0,-0.0165524969640199,0,0,0,0.0250238237056464,0,0,0,0,0,0,0,0,0,0,0,0,0.520115908780448,0,0,0,0,0,0.313243404113635,-0.0882132706160413,0.00552504235853427,0,0,0,-0.0671619012020348,0,0,0,0.0912781190306455,0,0,0,0,0,0,0,0,0,0,0.210073469391977,0,0,0.053864879041289,-0.051104354416885,0.169269118877882
X002736.CH.EQUITY,0,0,0,0,0.181532332175876,0,0,0,0,0,-0.0784533910902501,0.550295280507741,0,0.101896844728143,0,0,0,0,0,0,0,0,0,0,0,0.0385383206522845,0,0,0,0,0,0,0,0.289151625837725,0,0,0,0,0,0,-1.73472347597681e-18,-0.0266140425587823,0,0,4.33680868994202e-19,0,0,-0.145997650943431,0,0,-0.0242812904850768,0.0808532361029064,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,1.73472347597681e-18,0.071023795658071,0.139432112261185,0,0,0,0,0,0,-0.392183174310712,0,0,0,-0.076393552084897,0,0,0,0,0,0,0.0847295357577653,0.0570498184832809,0.100732302420132,0,0,0,0,0,0,0.378510386021057,0,0,0,0,0.186112206728074,0,0,0.137900402195349,0.00120412837135016,0,0,0,0.264051246932829,-0.105681268136043,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165792587455286,0,0,0,0.31174032126234,0,0,0,0,0.284526640155325,0,0,0,0,0.0369348436847325,0,0,0,0,-0.127597228522239,0.245691034717674,0.120115962800216,0,0,0,0.00828958806794149,0.0562844143534501,0.132307339138195,0,0,0,0,0,0,0,0,0,-0.105152913197473,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982038715150218,0,0,0,0.0402637464265246,0,0.226993619738057,0,0,0,0.0216052142267972,-0.0420541682676311,0,0,0,-0.0793020408802938,0,0,0,0,-0.0364544967306521,0,0,0,0,0,0.789258035257439,0,0,0,0,0.0140192934067496,0.108492909327766,0,0,0,-0.0838856283655191,0
VXFXI.INDEX,-0.020042664962269,0,0,0,0,0,0.0618601653445146,0,0.0535985692144767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370512473632631,0,0,0,0,0,0,0.058936596468304,-0.130319797552279,0,-0.19842006031282,0,0,-0.13208644413205,0,-0.247712876810026,0,-0.0170954564458042,0,0.0618631583990467,-0.16622492840937
CN2YR,0,0,0,0,0,0,0,0.240678622126686,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135353861028121,0,-0.0340660154431749,0,0,0,0,0,-0.00422773653948544,0,0,0,0,0,0,0.23010768957053,-0.0010337433407359,0,0,0,-0.0502389552010579,0,0,0,0,0,0.0202404154986214,0,0,0,0,-0.571411804857182
CN210SLOPE,0,0,0,0,0,0,0,0,0.159647417365943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242347509514476,0,0,0,0,0.10062753090289,0,0,0.0772084912095231,0,-0.0816270073325583,0,0,-0.0603442080736237,0.0192001412193286,0,0,0,0,0,-0.59292190315638,0
