,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,TED,RealEstateDiff
X2891.TT.EQUITY,0,0,3.46944695195361e-18,0,0,1.0842021724855e-19,0,0.181767529638991,0,0.0552504732375789,0.294780875562156,0,0,0,0,0.107273481832975,0,0,0,0,0,0.0620182747108566,0,0,0.388973558992944,0,0,0,0,0,0,0,0,-0.0539584616432265,0,0,0,0,0,0,0,0,0,0,0,0.0749723495276094,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.143679978791555,0,0.0788454700671711,0.691564996812927,0,0,0,0,0,0,0,0,0,0,-0.0588890779626561,0,0,0,0,0,0.202187650310024,0,0,0,0,0,0.178496825857934,0.0775550623836469,0,-0.0864961427317614
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004242739016478,0,0,0,0,0,0,-0.0268672428057027,0,0,0,0.340550073318956,0.302393946241426,0.0104743967484366,0,0,0.268398065598102,0.0754994371419781,0,0,0,0,0,0,0,0.0384235084743446,0,0,0,0,0,0,0.0381973437758237,0
X000776.CH.EQUITY,0,0,0,0.0238591824030122,0,0,0,0,0,0,0,0,0,0,0,0,0.00423815131349021,0,0,0,0,0,0,0,0,0.158307869236766,0,0,0.0521234932526605,0,0.102516678312883,0,0,0,0,0.400461651896874,0,0.0229253382923549,0,0.0901561637381592,0.0594264120465727,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.115689343247447,0.168002457089008,0,0,0,0,0,0,0,0,0.0731837139223294,0,0,0,0,0,0,0.0585036777880622,0,0,0,0,0,0,0.174536572514426,0.369051909736047,0,0,0.131122500085545,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.133440033664312,0,0.103830556309304
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0348568098984214,0,0,0,0,0,0,0.0955308586476323,0,0,0,0,0,0,0,0,0,0,0,0,0.241687913887853,0,0,0.0518639523559796,0,0,0.242941705559032,0,0,0,0,-0.0260858300874213,0,0.161277303378476,0,0,0.0062532589981689,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0749205014322964,0.149086896735224,0,0,0,0,0.00587084174062681,0,0,0,0.0850529036117543,0,0,0.00814363468628608,0,0,0,0,0,0,0,0.100219761668104,0,0,0,0,0.219898776316688,0,0.226705392991488,0.0217147547325001,0.27254886062467,0,0.056536357371363,0,0,0,0,0,0,0,0.0285167890052355,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615479609319274,-0.126955137434937,0,0.0318657430951206,0,0.0467505649448864,0.388534963232987,0,0,0.215770272906049,0.0424276989344826,0,0.00969803525887868,0,0.198691492967326,0,0,0,0,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0.0898143691161387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192405091971781,-0.04619792320636,0.249901592956777,0,0,0,0,0.177157657238516,0,0.140963635829614,0.0870093714787855,0.131159561469323,0.154528656005558,0.0917869078912713,0,0,0,0,0,0,0,0,0,0,0.0540612925760302,-0.0433808369935287
X600999.CH.EQUITY,0,-0.00230445067121907,0,0.184979155895886,0,0,0,0,0,0,0,0,0,0,0,0,-0.121867178525868,0,0,0,0,0,0,0.084619401866795,0,0,0,0.0140220125123597,0,0,0.0837204425515222,0,0,0,0.484518500209644,0,0.0939206386876456,0.041863081589997,0,0,0,0.174957867894408,0,0,0,0,0,0,0
X601066.CH.EQUITY,0.045684187308428,0,0,0,0,0,0,0,0,0,0.114477700295619,0,0,0,0,0,0,0,0,-0.0381101584909481,0,0,0,0,0.107460536974672,0,0,0.148756921471351,0.246794680373304,0,0,0,0,0,0,0,0.175850430037706,0,0,0,0,0,0,0,0,-0.126463094526842,0,0,0
X601211.CH.EQUITY,-0.0452935305488291,0,0,0,0,0,0,0,-0.046579270936168,0,0,0,0,-0.0465601914761518,0,0,-0.0207681689444247,0,0,0,0,0,0.039481186940223,-0.0467620933854745,0,0,0,0,0.15951809070748,0.181696298167873,0.074521783522954,0.198055045736769,0.355780564201656,0,0,0,0.0680566414803577,0,0,0,0,0,0,0,0,0.00312928471454188,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0.0917630280150406,0,0,0.150273257479392,-0.0529918068238281,0,0,0,0,-0.0754781357346832,0,0,-0.334649294617003,0,0,0,0.125453139454009,0,-0.101424228086761,0,0.040857372032378,0.801360423465689,0,0,0,0,0,0,0,0,0,0.358849309760816,0,0,0,0,0,-0.352133440545099,0,-0.00231842517453013,0,0,0,-0.063270950893279
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0733071462808756,0,-0.0479937942786073,0,0,0,0,0,0,0.0634468512322504,0,0,0,-0.0233632448532751,0,0,-0.0286693978387506,-1.73472347597681e-18,0,0.00460898367528999,0.288289971583601,0.420730712265524,0,0,0,0.0231861937922635,0,0.082879729096572,0,0,0,0.0571969450980795,0,0,0,0,0,0,0.215669021115765,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.103616960025114,0,0.069526784462498,0,0,0,0,0.0171714471419299,0,0,0,0,0,0,0,-0.469915569673342,0,0.419835348018553,-0.00353363431484901,0,0,0,0,0,0,0,0.11164699745086,0,0.530097704217537,0,-0.0352950952075912,0,0.0766756894236297,0
X601318.CH.EQUITY,0,1.73472347597681e-18,0.101654930056554,0,0,3.46944695195361e-18,0,0.0218769842520769,0,0.0405095897076594,0,0,0,0,0,0,0,0,-0.0119602085097603,0,0,0,0,0.0882909851024613,-0.0501896122256267,0,0,-0.0176357068691291,0,0,0,0,0,0,0,0,0,0,0,0,0.414521872132366,0.270500498598686,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0.0296794958764465,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0415896522683943,0,0,0,0,0.0538365313556219,0,0,0.0516381945307623,0.312635789372291,0,0,0,0,0,0.0438922610651775,0,0,0,0.126289295920827,0,0,0,0,0,0.215970536996396,0,0,0,0,-0.140870513235526,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0869531172283269,0,0.0968120504482861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435194105358446,0,0,0,0,0,0.0596581026109451,-1.38777878078145e-17,0.036040820905809,0,0,0,0,0,0,0,0,0,0,0.239920248163369,0.118829638055665,0,0,0
X601601.CH.EQUITY,0.362905610385729,0.123097566938904,0,0,0,0.0430764892481956,-0.174978169412264,0,0,0,0,0,0,0,0.120641882921735,0,-0.191040267397438,0,0,0,0,-0.0404976906580508,0,0.188758719717037,0,0,0,-0.0540598012990763,0,0,0,0,0,0.0901801539958702,0,0,0,0,0,0,0,0,0.286024354471597,0,-0.00963710073017595,-0.0880488866865162,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0.038325231448021,0,0,0,0,0,0,0,-0.103154611744613,0,0,0.0459012001898182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133121779353044,0,0,0.100416897890348,0.239359800424466,0.263254513357814,0,0.0659459075253985,0,0,-4.33680868994202e-19,0,0
X1299.HK.EQUITY,-0.144341384256765,0.0645893726874618,0,0,-0.0080397273732024,0,0,0,-0.162378378205589,0,-0.192304117703706,0,0,0.0150480584867138,0,0,0,0,0.276194333685875,0.0752638214114178,0,0,0,0.0149153277571273,0,0,0,0,0,0,0,0,0,0,0,-0.00255735844563468,0,0.364053313381644,0.241224587072386,0,0,0,0,0,0.0871919823659474,0,0.164484682459398,0,-0.0216876749629271
X2881.TT.EQUITY,-0.224595518353578,0,0,0,0,0,0,0,0.129645779961224,0,-0.0272935703020783,0,0,0,6.93889390390723e-18,0,0,0,0,0.035496658754827,0,0.274782618012731,0,0.106767449256341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938897143424683,0,0.0379716961971049,0,0,0.30727106415717,0,0,-0.147137028774885
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0398212153934021,0.126422286331829,0,0,-0.290727765034327,0,0,0,0.149433263387134,0,0,0,0,0,0.0493941929432114,0.0756891993988086,0,0,0,0,0,0,0,0,0,0.14372263124776,0,0,-0.0495522784746132,0,0,0,0.0290004649171637,0,0,0.323718753701566,0,0,-0.00262879937189253,0
X267.HK.EQUITY,0,0,0,0,0,0.0409111171026251,0,0,0,0.0989394135364227,0,0,0,0,0,0,0,0.0540754666327176,0,-6.93889390390723e-18,0,0,0.0170960094878074,0,0.187967992870776,0,0,0.0388477455443991,0,0,0,0,0,0,0,0,0.0836741007791082,0.156297763103093,0,0,0.0570120223312131,0,0,0.12789687625219,0,0,0,0.136473530982872,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715247965596076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790636296169855,0,0,0,0,0,0,0,0
RealEstateDiff,0,0,0,0,0,0,0.154302353768916,0,0,0,-0.306962757013832,0,-0.135570610942827,0,0,-0.0350962939773416,0,0,0,0,0,0,0,0,0,0,0,0.293087371439249,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516258767360954,0,0,0,0,0.0373565842981803,0,-0.0677159777103097,0
