,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601166.CH.EQUITY,0,0,0.0924236109385198,0,0,0,0.306426688163736,0,0,0,0,0,0,0,0,0,0.120713017081886,0,0,0,0,0,0.0725086354186511,0,0,0.127472610915853,0,0,0,0.2684607219901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.588137274558953,0,0,0,0,0,0,0,0,0,0.131883076583982,0,0,0,0,0,0,0,0,0,0.0137371126248447,0.0350941317280188,0,0,0,0,0,0,0,0.135807569963202,0,0.0740182070662641,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.373446869113137,0,0,0,0,0.169433507801455,0,0,0,0,0,0,0,0.180885463318837,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.139978766904223,0,0,0,0.0777465504991333,0,0.0904385619665282,0,0,0,0,0.0304979828469936
X000002.CH.EQUITY,0.165478439063528,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764512605115776,0,0,0.0210498683581647,0,0,0,0,0,0,0,0,0,0.518430988749631,0,0,0,0,0,0,0,0.216919153157285,0,0,0,0,0,0,0,-0.152270427398195,0,0,0.00471016512713137,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0261653472999623,0.125086647268485,0,0,0,0,0,0,0.0717327861635484,0,0,0,-0.00274058446067421,0,0,0,0.546126876889642,0,0,0.051841656970621,0,0,0,0.0941196377382069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131116980536824,0,0,0,-0.0654156335726749,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0896572507188738,0,0,0,0,0.150886289140354,0,0,0,0,0,0,0,0,0.22775097833029,0,0,0.0305493044809239,0,0,0,0,0.13247136465501,0.216826265584667,0,-0.0568082697661964,0.100099204650252,0,0,0,0,0,0,0,0,0,0,0,0,0.193449031802974,0,0,0,0,0.0254211092533174
X000001.CH.EQUITY,0,0,0,0,0,0,0.2295718904854,0,-0.129632043703825,0,0,0,0.0664494310483517,0,0,0,0,0,0,0.101802664591974,0,0,0,0,0.0901200614761234,0.0350380263219735,0,0,0,0.238893237037358,0,0,0,0,0.253538659320611,-0.0615172634187215,0,0,0.0803022549682245,0,0,0,0,0,0,0,0.144849996578592,0,0.0159755275093396,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.089615903533855,0.297968145250788,0,0.104894455671129,0,0,0.024142593253421,0.00903933874523308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131696980325004,0,0,0,0,0,0.233834497558652,0,0,0.0482621071837866,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0735473824860589,0,0,0.0647210130038134,0,0,0,0,3.46944695195361e-18,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.575162741595855,0,0,0.00236092039993619,0,0,0,0,0,0,0,0,0.0911573139910174,0,0,0,0,0,0,0,0.0489859020778864,0,0,0,0,0,0,0,0,0,-0.045589688826126
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213934012586919,0,0,0,-0.0762121470500898,0,0,0,0,0,0,0.178219587282246,0,0,0,0,0,0,-0.104394326375202,0,0,0,0.0817452330604319,0,0.612363157208915,0,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0116361821659094,0,0,0,0,0.172587956295844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692685436879333,0,0,0,0,0,0,0,0,0,0,0,0,0.120283769813941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229984243613778,0,0.139453454683037,0,0,0.436146018282079,0.0927225148504512,0,0,0.0400169187876067,0,0,0.0129878366832867,0,0,0,0.164595781330872,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.00357535916193975,0,0,0.428393209911194,0,0,0,0,0,0,0,0,0,0,0,0,0.0423765983632023,0.207520163140481,0,0,0,0,0,0,0,0,0,0,0.296820543576696,0,0,0,0,0,0.032560332155411,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0701039538760705,0,0,0,0,0,0,0,0,0.0417341114810435,0,0.0252072944870544,0.0342623579850697,0,0,0.336519968332275,0,0,0,0,0,0,0.0508253111731794,0,0,0.0610977138037668,0,0,0.215695722741098,0,0,0,0,0,0,0,0.00134070630541279,0,0,0,0.0430441337306873,0.0398551242591795,0,0,0,0.071735540390152,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0724989272464731,0,0,0,0,0,0.183086455361161,0,0,0,0,0,0,0,0,-0.0702506717924093,0,0.192298051097537,0,0,0,0,0,0,0,0,-0.00450334111087866,0,0,0,0,0,0,0.138686342287745,0,0.0768227315406973,0,0,-0.105101971263444,0.432710284564648,0,0,0,0,-0.00707224625661379,0,0.00334507441635594,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0897559745506522,0,0,0,0,0,0,0,0.107037593427384,0,0,0.18027393363122,0,0,0,0,0.28752025669651,0,0,0.11555172524816,0,0,0,0.194511402651923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.310195574832698,0,0,0,0,0.072407385775732,0,0,0.0880502325267822,0,0,0.119317180129617,0,0,0,0,0,0,0.16614400236735,0.888491502310896,0,0.0303775209037236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284539469347082,0,0,-0.0432309097326456,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.135452478210435,0,0.199925401569922,-0.162911503941121,0,0,0,0.081606381799102,0,0,0,0,0,0.0173241261746228,0,0.0299773414614637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591431754311035,0,0,0,0,0,0,0,0,0.259151018400484,0,0,0,-0.0892201239414864,0.130179345792971,0,0
X2007.HK.EQUITY,0,0,0,0.0904437288846276,0,0,0,0,0,0,0,0.0294964335207573,0,0,0,0,0,0,0,0,0.109443448443039,0,0,0.0942483137481596,0,0.236233769443127,0.1545158719225,0,0,0,0,0.0739430132943071,0,0,0,0,0,0,0,0,0,0.180706186133122,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.103896214763495,-0.0801376239912968,0,0,0,0,0,0,-0.0166034651628017,0.541494961253287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122130849422346,0,-0.114609647297598,-0.0119652229959883,0,0,0,0,0.108849042534589,-0.107578785489041,0,0,0,0,0.415145006475166,0,0,0,0,0,0,0,-0.0769029895028805,0
X600048.CH.EQUITY,0,0,0,0.0121397266953457,0.21844781457845,0,0,-0.220532332083553,0,0,0,0,0.251208661164921,0.172163713731344,0,0.0938224111838602,0,0,0.0240684995422577,0,0.0164851042184404,0,0,0,0,0,0,0,0,0.292947505601216,0,-0.0832743029923891,0,0,0,0,0,0,0.00290227988002121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184170259571269
X1113.HK.EQUITY,0,0.150351678243545,0,0,0,0,0,0,0,8.67361737988404e-19,0,-6.93889390390723e-18,0,0.166147223566806,0,0,0,0,0.0246243810334178,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0262092612201041,0,0,0,0,0,0.303205355098399,0,0,0,0,0,0,0,0.230860075165826,0,0,0,0,0,0,0,-0.14548477388321,-0.0498279440802374,0
X12.HK.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0,0.211540587227501,0,0,0,0,0,0,0,0.417653519433597,0,0,0.064441469495295,0,0.0412196890862187,0,0,0.0626164635980803,0,0.00962115177654724,0,0,0,0,0,0,0,0,0,0.130165973886927,0,0.0203814395823449,0,0,0,0.101686665125239,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0326343894246954,0,0,0,0,0,0,0,0,0,0.00755662281271214,0,0,0,0,0,0,0,0,0,0.230557163465395,0,0,0,0,0,0.355825392998105,0,0,0,0,0.0265199018290462,0.165386193522868,0,0,0,0.126140722086286,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.290370791659881,0,0,0,0,0.260579671854471,0,0,0.143889455332525,0,0,0,0,0,0,0.233550980337193,0,0,0,0,0,0,0,0,0,0,0,0,0.149748827164005,0,0,0,0,0,0,0,0,-0.0747812353712692,0,0.00653237989000192,0,0,0,0,-0.158537371624906,0,0,0,-0.0629408460012088,-0.0646444794066825,0,-0.236433171056025,-0.0575785827292096
X823.HK.EQUITY,0,0,0,0,0,0.135673246991766,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0527730678681111,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0110578848539774,0,0,0,0,0,0,0,0,0.630994553685198,0,0,0,0,0,0.0141818562411161,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00949739252462011,0,0,0,0,0,0,0,0,0,0,0,0.0832102092663338,0.22517472068353,0,0,0,0,0,0,0,0,0,0.0790238454361886,0.133332979136271,0,0,0,0.233649514110663,0,0,0,0,0,0,0.00906215405515172,0,0.220267731910487,0.0183275948102536,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0.0763809766240076,0,0,0,0.0475429857681697,0,0,0,0,0,0,-0.00991329616432392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606731245194413,0,0,0,0,0.146967309170879,0.396627909914816,0,0,0,0,0,0,0,0.0451415539768617,0,0,0,0,0,0.233220343302221,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291363638493733,0,0,0.0397717226808807,0,0,0.0186653704111239,0,0,0,0,0.0289172624732498,0,0,0,0,0,0,0,0,0,0,0,0,0.0649472951791297,0,0,0,0,3.46944695195361e-18,0,0.204167108479304,0,0.111568997231483,0.191986478216029,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.0407390315588931,0,0,0,0.0271053370572183,0,0,0,0,0,0,0,0,0,0.110095024012894,0.132167712113687,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.152676438046745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300813634175842,0,0,0,0.146443665849809,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542466398536621,0,0.112651362152868,0,0,0,0,0,0.0462354508853723,0,0.0599753212369267,0,0,0,6.78446180094332e-05,0,0,0,0,0,0.0799883124043656,0,0,0,0,0,0,0.580787723948986,0.0409150376820298,0,0,0,0,0.0200502003161843,0,-0.118313963487669,0
X601229.CH.EQUITY,0,0,0,0.534315124919234,0.170719738925123,0,0,0,0.0389593950633784,0.108752335384455,0,0,0,0,0,0,0,0.0312243206497879,0,0,0,0,0,0,0,0,0,0.0175343123292027,0,0,0,0,0,0.126954802562208,0,0,0.00995219502081934,0,0,0,0,0,0,0,0,0,0.103701484975276,0,-0.0600182369572844,-0.136606125987539,0,0,-0.230509533096238,0.0639924781376184
X601169.CH.EQUITY,0.199920414679811,0,0,0,0,0,0,0,0,0,0,0.0704856720534731,0.256233931290322,0,0,0,0.0802599903796578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145929424479648,0,0,0.156752296536652,0,0,0,0.0498249303623287,0,0,0.0378968804873322,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0.133248536485957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108897282099437,0,0,0,0,0,0.0970396326737319,0.454913553554293,0,0,0.0642627647455776,0,0,0,0.0252615950671927,0,0,0,0,0,0,0,0,0.0412147132953646,0,0,-0.0307955945430684,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0342906012233892,0,0,0,0,0,0,0,0,0,0,0,0.170744786573505,0.0779533322821506,0,0,0,0,0,0.181021340366594,0,0,0,0,0,0,0.0604632998090711,0,0.111646523900502,0,0.203591152702843,0.015578565220566,-1.73472347597681e-18,0,0,0.0339384504641583,0,0.0999770062990215,0,0,0,0,0,0
X2881.TT.EQUITY,0.0367360299610041,0,0,0,0,0,-0.0930603543829667,0,0,0,0,0,0,0,0,0,0,-0.0396525667749048,-0.00956664433635199,0,0,0,0,0,0,0,0,-0.0446056501865465,0,0.261787201521959,0,0,-0.0385125882894978,0,0,0.158577824869339,0,0,0,0.405134988113776,0.0216892622620279,0,0,0.0358326479818138,0,0,0,0,0.215997557042557,0,0,0,-0.199418869422428,0
X600999.CH.EQUITY,0,0,0,0,0,0.0407196910963062,0,0,0,0.074789746224022,-0.102653437979241,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.118086385999733,0,0,0,0,0,3.46944695195361e-18,-0.0758716888596683,0,0.796692041009996,0,0.0857973981116068,0.0564854376840182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0518571987641682,0,0,0,0,0.0318166084681527,0,0.0796930096994352,0,0.167059844191009,0,0,0,0,0,0,0,0,0,0,0,0.142738431540752,0,0,0.306235841627356,0.0817937925973427,0,0,0,0,0.0735366801822987,0,0,0,0.0674493979547785,0,0.0242192244044159,0,0,0,0.0862093200675816,0
X2891.TT.EQUITY,0,0,0.623327921626154,0,0,0,0,0,-0.0166344944277909,0,0,0,0,-0.11141684779289,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051808709995632,0,-0.220529130171711,0.189651572151458,0,0,3.46944695195361e-18,0,-0.0573392072261915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458470371017898,0,0,0,0
X2886.TT.EQUITY,0.204107945494287,0,0,0,0,0,0,0,0.0936017647685556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246397879740532,0,0,0,0,0,0.236897576801495,0,0,-0.340359374737824,0,0,0,-0.0615062469311407,0,0,0,0,0,0,0,-0.23482204795496,0,0.262040769756418,0,0.0467003212598378,0,0,0
FXI.US.EQUITY,0,0.0611136589505678,0,0,0,0,0,0,0,-0.0437368928523072,0,0,0,0,0,0,0,0,0,0.00436781009733866,0,0,0,0,0,0,0.0170868736477727,-0.032581275455378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112090228159545,0,0,0.0761555598577104,0,0,-0.760386137258021,0,0
VXFXI.INDEX,0,0.0063337255514221,0,0.126356421381751,0,0,0,0,0,-0.060419772735794,0,0,0,-0.146682793193016,0,0.022067478113151,0,0,0,0.0550444941590711,0,0,0,0,0,0,-0.00139645243840711,0,0,0,0,0,0,0,0.00085305775627989,0,0,0,0,0,0,0,0,0,0,0.189094201882649,0,0,0,0,-1.20121255973799,0,0,0
CN2YR,0,0,-0.406983443560819,0,0,-0.584892855474328,0,0.121422617329949,0,0.183711924603121,0,0,0,0,0,0,0,0,0,0,0,-0.0519528200538813,0,0,0,0,0,0.268440658568957,0,0,0.0640776764752836,0,0,-0.630158208766883,0,0,0,0,0.585711158300731,0,0,0,0,0,0,0,0,0.557389974617999,0,0,0,0,0,0.494434100344215
CN210SLOPE,-0.649625600688118,0,0,0,0,0,0,0,-0.022372267095819,-0.101133589285284,-0.198715135800226,0,0,0,0,0,-0.174568304308739,0,0,0,0.135077195555068,0,0,0,0,0,0,0.255823250301292,0,0.360610108386674,0,0.16381772201599,0,0,0,0,0,0.22624744073846,0,0,0.286974036834424,0,0,0,0,0,0,0,0,-0.162719920294489,0.0136077164880639,0,0.820669765176506,0
