Date,AGEI3 BS EQUITY,B3SA3 BS EQUITY,BBAS3 BS EQUITY,BBAS4 BS EQUITY,BBDC3 BS EQUITY,BBDC4 BS EQUITY,BBSE3 BS EQUITY,BISA3 BS EQUITY,BNCA3 BS EQUITY,BPAC11 BS EQUITY,BRAP4 BS EQUITY,BRML3 BS EQUITY,BRPR3 BS EQUITY,CCPR3 BS EQUITY,CTIP3 BS EQUITY,CYRE3 BS EQUITY,IGTA3 BS EQUITY,IRBR3 BS EQUITY,ITSA4 BS EQUITY,ITUB4 BS EQUITY,LOGG3 BS EQUITY,MULT3 BS EQUITY,PDGR3 BS EQUITY,SANB11 BS EQUITY,SULA11 BS EQUITY,UBBR11 BS EQUITY,AXSB IS EQUITY,BAF IS EQUITY,BJFIN IS EQUITY,BJHI IS EQUITY,BOB IS EQUITY,DLFU IS EQUITY,HDFC IS EQUITY,HDFCB IS EQUITY,ICICIBC IS EQUITY,IDFC IS EQUITY,IHFL IS EQUITY,IIB IS EQUITY,KMB IS EQUITY,NICICI IS EQUITY,OBC IS EQUITY,PNB IS EQUITY,RCAPT IS EQUITY,SBIN IS EQUITY,UT IS EQUITY,YES IS EQUITY,BBAJIOO MF Equity,BOLSAA MF Equity,BSMXB MF Equity,COMPARTO MF Equity,ELEKTRA* MF Equity,GENTERA* MF Equity,GFBBB MF Equity,GFINBURO MF Equity,GFNORTEO MF Equity,INCARSOB MF Equity,Q* MF Equity,RA MF Equity,VESTA* MF Equity,BSPB RM EQUITY,CBOM RM EQUITY,LSRG RM EQUITY,MOEX RM EQUITY,PIKK RM EQUITY,SBER RM EQUITY,SBERP RM EQUITY,SFIN RM EQUITY,TCSG RM EQUITY,VTBR RM EQUITY,VZRZ RM EQUITY,OPIN RU EQUITY,SBERPS RU EQUITY,SBERS RU EQUITY,VTBRS RU EQUITY,0861674D SJ EQUITY,ABG SJ EQUITY,ACP SJ EQUITY,AFH SJ EQUITY,AFI SJ EQUITY,AHB SJ EQUITY,AIL SJ EQUITY,ALE SJ EQUITY,ALY SJ EQUITY,AMB SJ EQUITY,ANA SJ EQUITY,AND SJ EQUITY,APA SJ EQUITY,APB SJ EQUITY,APF SJ EQUITY,APP SJ EQUITY,AQL SJ EQUITY,ARC SJ EQUITY,ARD SJ EQUITY,ATS SJ EQUITY,ATT SJ EQUITY,AWA SJ EQUITY,AXL SJ EQUITY,BAT SJ EQUITY,BJM SJ EQUITY,BNT SJ EQUITY,BOE SJ EQUITY,CAE SJ EQUITY,CAL SJ EQUITY,CAP SJ EQUITY,CCO SJ EQUITY,CDZ SJ EQUITY,CEN SJ EQUITY,CES SJ EQUITY,CFC SJ EQUITY,CLE SJ EQUITY,CML SJ EQUITY,CNF SJ EQUITY,CNX SJ EQUITY,CPA SJ EQUITY,CPF SJ EQUITY,CPI SJ EQUITY,CPT SJ EQUITY,CRH SJ EQUITY,CRN SJ EQUITY,CRW SJ EQUITY,CST SJ EQUITY,CYD SJ EQUITY,DLT SJ EQUITY,DSY SJ EQUITY,ECS SJ EQUITY,EMG SJ EQUITY,EMI SJ EQUITY,EPP SJ EQUITY,EQU SJ EQUITY,EQX SJ EQUITY,ERM SJ EQUITY,EUR SJ EQUITY,FDS SJ EQUITY,FFA SJ EQUITY,FFB SJ EQUITY,FOM SJ EQUITY,FPT SJ EQUITY,FRC SJ EQUITY,FSP SJ EQUITY,FSR SJ EQUITY,GBL SJ EQUITY,GMB SJ EQUITY,GRT SJ EQUITY,HMN SJ EQUITY,HPB SJ EQUITY,HYP SJ EQUITY,IAP SJ EQUITY,ICT SJ EQUITY,IDQ SJ EQUITY,IFA SJ EQUITY,IFR SJ EQUITY,ING SJ EQUITY,INL SJ EQUITY,INP SJ EQUITY,IOT SJ EQUITY,IPF SJ EQUITY,IPR SJ EQUITY,ITU SJ EQUITY,JGS SJ EQUITY,JSE SJ EQUITY,KST SJ EQUITY,L2D SJ EQUITY,L4L SJ EQUITY,LBH SJ EQUITY,LBR SJ EQUITY,LGL SJ EQUITY,LNF SJ EQUITY,LTE SJ EQUITY,LYS SJ EQUITY,MAF SJ EQUITY,MCU SJ EQUITY,MEL SJ EQUITY,MPL SJ EQUITY,MRN SJ EQUITY,MSI SJ EQUITY,MSP SJ EQUITY,MTL SJ EQUITY,MTM SJ EQUITY,MYT SJ EQUITY,N91 SJ EQUITY,NBC SJ EQUITY,NED SJ EQUITY,NIB SJ EQUITY,NRP SJ EQUITY,NY1 SJ EQUITY,OCT SJ EQUITY,OML SJ EQUITY,OMU SJ EQUITY,ORE SJ EQUITY,OZZ SJ EQUITY,PAP SJ EQUITY,PFN SJ EQUITY,PGH SJ EQUITY,PGR SJ EQUITY,PMG SJ EQUITY,PMM SJ EQUITY,PPE SJ EQUITY,PPR SJ EQUITY,PRA SJ EQUITY,PSG SJ EQUITY,QLT SJ EQUITY,QPG SJ EQUITY,RAH SJ EQUITY,RDF SJ EQUITY,REB SJ EQUITY,REF SJ EQUITY,REI SJ EQUITY,RES SJ EQUITY,RHW SJ EQUITY,RMH SJ EQUITY,RMI SJ EQUITY,RNI SJ EQUITY,RNT SJ EQUITY,RPF SJ EQUITY,RPL SJ EQUITY,RPR SJ EQUITY,SAC SJ EQUITY,SBK SJ EQUITY,SBL SJ EQUITY,SBO SJ EQUITY,SBV SJ EQUITY,SCP SJ EQUITY,SDO SJ EQUITY,SFN SJ EQUITY,SGG SJ EQUITY,SJL SJ EQUITY,SLM SJ EQUITY,SLU SJ EQUITY,SMR SJ EQUITY,SNT SJ EQUITY,SOT SJ EQUITY,SPE SJ EQUITY,SRB SJ EQUITY,SRE SJ EQUITY,SRL SJ EQUITY,STP SJ EQUITY,SVN SJ EQUITY,SYC SJ EQUITY,TCP SJ EQUITY,TDH SJ EQUITY,TMT SJ EQUITY,TSC SJ EQUITY,UNF SJ EQUITY,VKE SJ EQUITY,VKG SJ EQUITY,VLY SJ EQUITY,VTR SJ EQUITY,WPH SJ EQUITY,WSC SJ EQUITY,YBG SJ EQUITY,ZSA SJ EQUITY,AGYO TI EQUITY,AKBNK TI EQUITY,AKGRT TI EQUITY,ALBRK TI EQUITY,ALGYO TI EQUITY,ANHYT TI EQUITY,ANSGR TI EQUITY,ASYAB TI EQUITY,AVISA TI EQUITY,BRYAT TI EQUITY,DENIZ TI EQUITY,DGGYO TI EQUITY,ECZYT TI EQUITY,EKGYO TI EQUITY,FORTS TI EQUITY,FORTSY TI EQUITY,GARAN TI EQUITY,GLYHO TI EQUITY,GLYHOY TI EQUITY,GOZDE TI EQUITY,GSDHO TI EQUITY,GUSGR TI EQUITY,HALKB TI EQUITY,HLGYO TI EQUITY,ICBCT TI EQUITY,IHLGM TI EQUITY,ISCTR TI EQUITY,ISFIN TI EQUITY,ISGYO TI EQUITY,ISMEN TI EQUITY,ITTFH TI EQUITY,KLGYO TI EQUITY,NUGYO TI EQUITY,OZGYO TI EQUITY,OZKGY TI EQUITY,PEGYO TI EQUITY,PEGYOY TI EQUITY,QNBFB TI EQUITY,QNBFL TI EQUITY,RHEAG TI EQUITY,RYGYO TI EQUITY,SAFGY TI EQUITY,SKBNK TI EQUITY,SNGYO TI EQUITY,TEBNK TI EQUITY,TEBNKY TI EQUITY,TRGYO TI EQUITY,TSKB TI EQUITY,VAKBN TI EQUITY,VAKBNY TI EQUITY,VERUS TI EQUITY,VKGYO TI EQUITY,YGYO TI EQUITY,YKBNK TI EQUITY,YKGYO TI EQUITY,YKSGR TI EQUITY
2019-05-07,,33.383,49.49,,26.669,30.606,26.603,,,40.1,30.98,12.1,8.6,11.65,,16.98,37.81,33.167,11.44,31.407,17.8,23.78,5.09,43.7,31.3,,741.85,3017.05,7561.95,3178.05,112.55,169.6,1966.3,1158.6,386.5,37.1,678.6,1515.8,1408.15,,92.05,83.95,121.05,305.45,1.25,164.75,40.22,38.69,30.53,,1057.3,17.05,,27.85,113.58,,50.59,102.35,29.93,58.48,5.976,661.8,93.8,373,231.49,202.97,481.2,,0.035575,480,,,,,,16713,,508.03,,555,554,,,,95,2,,,350,,,,,,1420,395,28.5,1650.19,,,,,,,4510,,,,,,5374,,,,,135400,,,,,,,252,14539,27,,1458,1853,2035,,,,,1835.37,1028.62,,,,,6878,,,2478,5696,1022,6936,1307.02,,572.86,,,113,6469.74,7269.28,,1619,,1810,,14479.04,1025,730,489,10569,781,,610,685.66,,,,,,,,2309,,1830,,,,27227,,12317,,1958,,2347,,,,,,1916,,,27,549,,26320,2751,,,1008,138,,,5686,,8476,3467,23720,,,2401,,354,20132,,,4900,72,355,3375,,,7773,,,32497,,,,1208,,2120,3900,,1897,1199,270.27,,,2078,,,,,,,,1.08,5.8,4.26,1.188,7.439,5.44,4.15,,9.55,35.38,14.8,2.7,7.01,1.42,,,7.75,2.75,,3.63,0.88,1.262,5.62,1.137,3.2,0.86,5.07,7.75,0.96,2.74,4.667,1.88,2.05,0.79,1.717,0.53,,6.26,4.27,0.7,0.77,,0.97,0.41,,,2.14,0.73,3.87,,18.24,1.316,0.26,1.97,1.41,
2019-05-08,,34.067,50.59,,27.294,31.24,26.459,,,39.85,30.58,12.19,8.65,11.9,,17.11,39,33.167,11.54,31.764,17.9,24.3,5.16,44.6,31.58,,735.5,2921.3,7345.75,3102.25,110.95,168.95,1930.75,1151.06,382.2,37.6,673,1488.75,1402.2,,91.75,83.95,114.95,298.25,1.2,160.75,39.68,38.59,30.5,,1050.91,16.48,,27.25,114.12,,51.18,103.24,29.61,57.99,5.97,654.2,92.47,377,230,202.9,480.6,,0.03546,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,5.83,4.28,1.26,7.442,5.39,4.08,,9.53,35.3,14.9,2.54,6.99,1.41,,,7.75,2.76,,3.31,0.88,1.253,5.55,1.1,3.18,0.86,5.22,6.84,0.98,2.84,4.64,1.87,2.06,0.78,1.745,0.52,,6.15,4.16,0.69,0.76,,0.95,0.4,,,2.07,0.72,3.92,,18.4,1.3,0.27,1.98,1.39,
2019-05-09,,33.621,51.03,,26.757,30.694,26.642,,,40.14,30.5,12.25,8.55,11.9,,17.25,38.5,33.167,11.49,31.369,18.32,24.21,5.26,43.81,33.59,,731,2971.35,7467.3,3073.1,111.35,167.8,1914.6,1142.91,381.4,37.6,681.6,1476.55,1385.5,,92.1,84.25,117.75,299.3,1.25,170.3,39.91,36.55,30.3,,1055.06,16.35,,27.19,110.99,,50.87,101.62,29.36,,,,,,,,,,,,,,,,,16160,,522.27,,555,552,,,,95,2,,,350,,,,,,1391,382,28.03,1660.95,,,,,,,4408,,,,,,5262,,,,,133955,,,,,,,250,14514,25,,1415,1843,2014,,,,,1818.29,1015.91,,,,,6701,,,2408,5577,1020,6801,1289.24,,572.86,,,113,6264.43,7077.6,,1551,,1800,,14283.02,1000,716,480,10089,780,,610,672.14,,,,,,,,2264,,1790,,,,26550,,12071,,1915,,2266,,,,,,1908,,,27,549,,25502,2667,,,984,133,,,5612,,8216,3400,22801,,,2373,,353,19561,,,4844,72,359,3375,,,7485,,,31975,,,,1187,,2100,3850,,1918,1199,269.29,,,2066,,,,,,,,1.05,5.66,4.2,1.233,7.416,5.4,4.08,,9.49,34.34,16.15,2.43,6.88,1.37,,,7.58,2.82,,3.08,0.89,1.075,5.4,1.082,3.1,0.83,5.07,6.95,0.98,2.8,4.593,1.77,2.05,0.76,1.69,0.49,,5.93,4.08,0.69,0.74,,0.93,0.4,,,2.04,0.72,3.76,,18.2,1.277,0.26,1.97,1.38,
2019-05-10,,33.026,50.16,,26.484,30.421,27.105,,,41.75,31.19,12.2,8.62,11.87,,17.15,38.32,33.693,11.45,31.224,18.3,23.92,5.25,43.44,32.5,,735.05,2922.85,7383.7,3060.95,113.65,166.5,1931.7,1145.7,385.1,38.1,698.05,1439.9,1398.15,,95.6,86.25,117.8,308.05,1.3,163.85,39.69,36.98,30.29,,1052.81,15.86,,26.44,113.48,,51.1,101.55,29.23,57.88,5.935,651,91.67,378.4,227,199.01,478.6,,0.035195,480,,,,,,16715,,515.62,,555,559,,,,95,2,,,350,,,,,,1415,389,27.55,1647.32,,,,,,,4425,,,,,,5273,,,,,134496,,,,,,,259,14967,20,,1456,1855,2039,,,,,1819.24,1011.02,,,,,6950,,,2448,5507,1020,6798,1298.13,,572.86,,,113,6271.53,7041.51,,1595,,1794,,14466.24,1000,730,483,10185,779,,610,672.14,,,,,,,,2244,,1790,,,,27380,,12066,,1950,,2326,,,,,,1900,,,27,549,,25776,2648,,,984,140,,,5650,,8442,3470,22741,,,2281,,360,20360,,,4900,70,355,3300,,,7682,,,32459,,,,1185,,2118,3850,,1930,1200,269.29,,,2090,,,,,,,,1.05,5.61,4.23,1.224,7.575,5.32,4.09,,9.45,34.36,15.15,2.59,6.95,1.35,,,7.56,2.76,,3.1,0.9,1.066,5.36,1.054,3.12,0.83,5.08,6.96,1,2.86,4.62,1.77,2.05,0.76,1.703,0.5,,5.9,4.01,0.71,0.73,,0.92,0.39,,,2.08,0.71,3.68,,18.2,1.277,0.26,1.97,1.38,
2019-05-13,,32.074,48.37,,25.726,29.664,27.009,,,41.75,29.75,11.8,8.42,11.8,,16.7,37.91,32.617,11.25,30.733,18,23.19,5.05,42.4,32.03,,732.1,2931.85,7347.35,3106.4,105.8,164.35,1952.9,1141.06,376.3,34.75,659.05,1393.3,1389.35,,92,79.8,107.45,306.9,1.35,154.7,40.08,36.47,29.87,,1111.41,15.69,,26.1,112.03,,50.46,100.42,29.01,56.53,5.943,643.2,86.34,380.4,224.22,198.89,481,,0.034975,480,,,,,,16849,,517.52,,555,554,,,,95,2,,,345,,,,,,1413,394,26.13,1647.32,,,,,,,4372,,,,,,5170,,,,,133600,,,,,,,261,14678,20,,1437,1850,2037,,,,,1807.86,998.31,,,,,6850,,,2455,5460,1080,6858,1284.3,,572.86,,,113,6291.42,7070.39,,1588,,1732,,14576.56,995,734,481,10190,807,,610,672.14,,,,,,,,2239,,1782,,,,27475,,12076,,1975,,2270,,,,,,1900,,,27,549,,25822,2614,,,992,127,,,5684,,8423,3420,22759,,,2281,,356,20307,,,5000,70,350,3325,,,7680,,,31944,,,,1180,,2089,3840,,1935,1240,283.98,,,2080,,,,,,,,1,5.49,4.22,1.179,7.479,5.32,4.16,,9.37,33.5,15.02,2.62,6.85,1.23,,,7.24,2.72,,3.08,0.86,0.972,5.11,0.86,2.98,0.84,4.95,6.68,0.95,2.83,4.433,1.66,2.02,0.71,1.621,0.49,,5.84,4.01,0.7,0.71,,0.86,0.4,,,2.01,0.68,3.55,,18.24,1.223,0.26,1.91,1.32,
2019-05-14,,32.332,47.9,,25.506,29.576,27.587,,,40.79,29.7,11.92,8.55,12.01,,16.6,37.6,32.83,11.27,30.588,18,22.99,5.06,43.5,32.3,,731.35,2881.85,7365.7,3131.05,109.8,166.25,1965.2,1141.41,380.4,36.55,697,1432.7,1382.95,,94.05,82.95,110.65,314.65,1.4,155.85,39.94,36.91,29.79,,1123.28,15.8,,26.24,112.12,,50.9,101.51,29.16,56.48,5.972,650,85.51,384.1,227.88,201,499.2,,0.03493,480,,,,,,17070,,512.77,,555,550,,,,80,2,,,342,,,,,,1409,386,28.03,1641.58,,,,,,,4388,,,,,,5210,,,,,135050,,,,,,,271,14975,23,,1436,1855,2055,,,,,1838.21,968.98,,,,,6866,,,2428,5370,1069,6751,1278.37,,572.86,,,106,6304.21,7077.6,,1559,,1785,,14458.36,1000,730,471,10050,827,,600,676,,,,,,,,2194,,1807,,,,26867,,11850,,1979,,2260,,,,,,1897,,,28,500,,25861,2590,,,975,135,,,5550,,8470,3460,22437,,,2300,,350,20225,,,4900,72,345,3400,,,7810,,,32000,,,,1198,,2060,3839,,1950,1239,269.29,,,2070,,,,,,,,1.02,5.71,4.3,1.188,7.482,5.28,4.11,,9.34,33.58,14.95,2.54,6.94,1.24,,,7.68,2.74,,3.04,0.89,0.963,5.04,0.851,2.99,0.86,5.14,6.09,0.96,2.82,4.133,1.68,2.06,0.73,1.655,0.5,,5.96,3.88,0.7,0.72,,0.89,0.41,,,2.02,0.69,3.65,,18.03,1.231,0.26,1.96,1.33,
2019-05-15,,32.233,47.11,,25.277,29.259,27.25,,,40,29.81,11.79,8.73,11.81,,15.95,36.95,32.333,11.25,30.685,17.5,22.66,4.97,43.07,32.07,,721.95,3002.75,7454.7,3165.4,107.8,161.45,1944.95,1140.81,377.05,36.1,706.85,1379,1395.8,,90.2,82.3,107.45,312.1,1.45,142.95,39.66,36.32,29.63,,1123.98,15.55,,26.54,111.61,,50.43,101.02,29.21,56.43,5.981,653.4,84.8,384.6,228.69,201.3,512,,0.035095,480,,,,,,16869,,518.47,,555,554,,,,80,2,,,345,,,,,,1409,385,27.55,1639.43,,,,,,,4330,,,,,,5207,,,,,133745,,,,,,,266,14798,23,,1427,1836,2070,,,,,1874.25,977.78,,,,,6793,,,2438,5395,1057,6900,1283.31,,588.27,,,106,6330.49,7112.09,,1523,,1780,,14283.02,1020,715,488,10090,865,,600,676,,,,,,,,2151,,1802,,,,26775,,11902,,1945,,2260,,,,,,1894,,,27,549,,25012,2610,,,983,135,,,5566,,8416,3432,23074,,,2330,,350,19919,,,4885,72,340,3349,,,7715,,,32000,,,,1180,,2050,3839,,1970,1195,269.29,,,2055,,,,,,,,0.96,5.74,4.31,1.179,7.403,5.2,4.09,,9.33,33.22,15,2.55,6.89,1.2,,,7.63,2.74,,2.98,0.87,0.953,4.98,0.832,2.91,0.87,5.04,5.2,0.96,2.8,4.147,1.64,2.02,0.73,1.628,0.49,,5.84,3.99,0.7,0.75,,0.89,0.4,,,2.02,0.69,3.6,,18.18,1.216,0.26,1.94,1.32,
2019-05-16,,31.637,45.64,,24.818,28.916,27.375,,,39.94,28.82,11.62,8.67,11.81,,15.54,36.02,32.257,11.08,30.29,17.69,22.19,4.72,41.95,31.64,,731.85,3110.05,7617.45,3167.45,109.8,162.9,1942.1,1152.76,382.5,36.05,707.95,1358.2,1413.15,,89.4,81,112.6,315.75,1.4,137.75,39.85,36.02,29.99,,1170.32,15.41,,26.18,111.25,,50.71,100.35,28.77,56.51,5.954,685,84.7,386.2,228.19,200.52,512.4,,0.03496,480,,,,,,16955,,522.27,,555,553,,,,80,2,,,342,,,,,,1415,386,26.6,1663.1,,,,,,,4206,,,,,,5300,,,,,134500,,,,,,,275,14881,23,,1414,1835,2080,,,,,1871.41,960.18,,,,,6797,,,2430,5363,1098,7049,1286.27,,588.27,,,106,6562.09,7398.4,,1579,,1781,,14275.14,1007,715,500,10225,905,,600,676,,,,,,,,2120,,1801,,,,27040,,11838,,2000,,2282,,,,,,1898,,,27,549,,25335,2639,,,979,126,,,5551,,8408,3481,23163,,,2290,,335,20078,,,4885,72,340,3349,,,7700,,,32698,,,,1196,,2094,3839,,2010,1225,269.29,,,2055,,,,,,,,0.95,5.77,4.4,1.188,7.214,5.2,4.09,,9.16,33.22,15.06,2.57,6.92,1.18,,,7.61,2.75,,2.9,0.87,0.963,4.94,0.74,2.92,0.93,5,5.24,0.95,2.81,4.333,1.69,2.05,0.72,1.607,0.5,,5.87,4,0.7,0.73,,0.9,0.39,,,1.98,0.68,3.63,,18.19,1.223,0.26,1.94,1.33,
2019-05-17,,31.439,44.85,,25.021,29.136,26.835,,,39.2,29.37,11.46,8.49,11.65,,15.26,35.6,33.167,11.08,30.347,17.7,21.57,4.58,41.82,32.95,,748.95,3301.1,7992.95,3281.7,112.25,164.45,1993.65,1178.43,389.7,35.95,723.2,1373.55,1460,,89.95,82.75,115,319.25,1.4,134.15,39.92,35.26,29.71,,1164.04,15.4,,26.27,111.77,,50.58,100,28.63,57.4,5.951,688.8,83.8,384.4,226.94,199.23,519.8,,0.0351,480,,,,,,16761,,503.28,,555,528,,,,80,2,,,330,,,,,,1391,383,26.6,1653.06,,,,,,,4191,,,,,,5174,,,,,132782,,,,,,,266,14500,23,,1391,1813,2054,,,,,1851.49,963.11,,,,,6580,,,2415,5270,1022,6850,1305.04,,588.27,,,107,6425.69,7253.24,,1550,,1775,,13987.51,1000,701,490,10273,920,,600,676,,,,,,,,2109,,1754,,,,26592,,11779,,1950,,2241,,,,,,1873,,,28,549,,24950,2599,,,970,121,,,5555,,8164,3369,23306,,,2290,,332,19456,,,4900,72,340,3349,,,7544,,,32395,,,,1197,,2052,3840,,1983,1280,269.29,,,2041,,,,,,,,0.97,5.78,4.43,1.179,7.247,5.15,4.09,,9.25,33.16,14.93,2.56,6.95,1.17,,,7.65,2.75,,2.82,0.86,0.963,4.98,0.703,2.92,0.87,4.99,5.27,0.96,2.8,4.7,1.7,2.02,0.72,1.593,0.5,,5.79,3.89,0.68,0.72,,0.88,0.39,,,1.93,0.69,3.6,,18,1.208,0.26,1.94,1.33,
2019-05-20,,32.441,46.57,,25.885,29.928,27.346,,,39.38,29.29,11.86,8.55,11.56,,16.31,37.13,34.737,11.44,31.137,17.75,22.95,4.46,43.07,33.1,,782.4,3407.55,8235,3325.75,122.9,173.75,2122.5,1213.47,407.7,37.7,814.55,1494.65,1502.55,,95.9,88.35,124.15,344.7,1.4,143.55,40.01,35.62,29.4,,1191.12,15.72,,26.43,110.9,,50.38,101.53,28.66,57.98,5.95,682.2,84.15,382.7,226,199,524.8,,0.03499,480,,,,,,16906,,511.82,,520,540,,,,80,2,,,344,,,,,,1399,389,26.13,1672.43,,,,,,,4150,,,,,,5160,,,,,132900,,,,,,,264,14364,23,,1405,1828,2078,,,,,1849.59,972.89,,,,,6543,,,2416,5248,1031,6870,1306.03,,588.27,,,107,6360.33,7154.59,,1565,,1776,,14002.29,1000,700,499,10600,916,,600,695.32,,,,,,,,2102,,1731,,,,26500,,11847,,1940,,2251,,,,,,1885,,,27,549,,24741,2594,,,972,124,,,5670,,8134,3355,22951,,,2246,,329,19723,,,4900,72,341,3400,,,7545,,,32300,,,,1171,,2063,3850,,2020,1280,269.29,,,2035,,,,,,,,0.95,5.76,4.46,1.071,7.204,5.05,4.12,,9.15,33.06,15.07,2.6,6.85,1.16,,,7.51,2.68,,2.82,0.86,0.944,5.17,0.666,2.96,0.88,5.04,5.25,0.95,2.83,4.46,1.72,2.02,0.72,1.566,0.51,,5.68,3.96,0.68,0.73,,0.88,0.39,,,1.91,0.68,3.61,,17.63,1.254,0.25,1.94,1.38,
2019-05-21,,34.038,49.23,,27.003,31.16,27.336,,,42.56,29.69,12.21,8.51,12.1,,16.74,38.11,34.633,11.79,32.332,17.75,23.3,4.61,44.58,33.78,,772.95,3433.3,8185.4,3304.35,125.8,171.5,2114.5,1199.18,400.15,36.55,807.75,1447.75,1487.9,,95.2,86.1,121.55,337.55,1.4,141,39.34,35.46,29.55,,1198.65,16.47,,26.31,109.43,,50.97,102.58,29.01,57.1,5.96,683.2,84.2,380.4,232.71,202.65,519.2,,0.0349,480,,,,,,16420,,493.78,,555,530,,,,80,2,,,359,,,,,,1350,386,26.13,1689.65,,,,,,,4170,,,,,,5021,,,,,131320,,,,,,,254,13966,23,,1395,1830,2049,,,,,1854.34,1007.11,,,,,6473,,,2420,5248,1020,6968,1306.03,,514.74,,,108,6375.96,7157,,1579,,1800,,14014.11,1001,700,497,10526,912,,600,676.97,,,,,,,,2085,,1810,,,,25635,,11908,,1930,,2253,,,,,,1857,,,28,549,,24225,2566,,,970,110,,,5960,,8003,3292,23300,,,2213,,313,19295,,,5150,72,340,3300,,,7403,,,31250,,,,1180,,2085,3625,,2037,1280,264.4,,,2049,,,,,,,,0.94,5.63,4.36,0.999,7.062,5.03,4.12,,9.17,32.96,14.98,2.55,6.77,1.13,,,7.31,2.68,,2.73,0.86,0.935,5.17,0.638,2.9,0.85,4.98,5.16,0.92,2.78,4.367,1.68,2,0.71,1.525,0.49,,5.58,3.96,0.68,0.69,,0.86,0.38,,,1.95,0.67,3.5,,17.95,1.223,0.25,1.89,1.34,
2019-05-22,,33.7,48.82,,26.616,30.606,27.298,,,43.95,29.54,12.1,8.36,11.81,,16.78,38.01,34.407,11.72,32.37,17.9,22.88,4.59,43.85,34.11,,779.15,3448.9,8221.55,3289.7,126.15,173.9,2138.8,1200.2,405.35,36.15,784.55,1518.9,1495.25,,96.8,84.6,128.3,341.1,1.35,137.55,39.06,35.45,29.04,,1193.76,16.18,,26.24,109.1,,51.93,98.06,28.6,56.95,5.971,683.2,84.57,384,235.86,204.43,518,,0.035185,480,,,,,,16620,,495.68,,520,538,,,,80,2,,,350,,,,,,1355,382,26.6,1675.3,,,,,,,4101,,,,,,4924,,,,,131957,,,,,,,237,14070,23,,1390,1839,2040,,,,,1873.31,995.38,,,,,6564,,,2411,5178,1079,6937,1274,,514.74,,,108,6322.68,7077.6,,1575,,1780,,14036.76,1000,705,497,10600,900,,600,676,,,,,,,,2080,,1829,,,,25768,,11880,,1930,,2222,,,,,,1819,,,28,549,,24331,2517,,,905,94,,,5965,,8129,3328,23230,,,2190,,296,19575,,,5077,72,342,3300,,,7413,,,31110,,,,1178,,2084,3626,,2074,1275,264.4,,,2069,,,,,,,,0.91,5.5,4.36,0.963,6.94,5.02,4.06,,9.15,32.74,15,2.54,5.89,1.09,,,7.07,2.7,,2.66,0.83,0.888,5.09,0.638,2.71,0.83,4.85,4.93,0.92,2.76,4.267,1.61,1.94,0.68,1.456,0.49,,5.56,3.92,0.65,0.66,,0.84,0.36,,,1.94,0.65,3.39,,17.96,1.17,0.24,1.85,1.29,
2019-05-23,,34.057,48.9,,26.625,30.456,27.693,,,43.97,29.59,12.1,8.45,12,,16.5,37.99,34.267,11.68,32.303,18,23.03,4.7,42.6,33.73,,776.4,3377.75,8013.3,3325,127.55,180.7,2114.4,1163.46,410.85,35.95,783.55,1598.75,1499.75,,96.1,83.7,131.95,342.2,1.3,139.75,39.24,35.64,28.88,,1196.25,15.87,,25.94,109.27,,52.27,100.51,28.21,56.19,5.947,675.4,83.9,381.6,229.3,200.9,496.2,,0.03875,480,,,,,,16124,,501.38,,515,530,,,,80,2,,,342,,,,,,1307,373,26.13,1467.23,,,,,,,4057,,,,,,4830,,,,,129718,,,,,,,232,13428,23,,1372,1800,2005,,,,,1838.21,980.71,,,,,6421,,,2387,5030,1069,6890,1251,,514.74,,,108,6109.56,6897.15,,1548,,1711,,14086.01,990,715,499,10246,876,,600,678.9,,,,,,,,2073,,1760,,,,24863,,11725,,1887,,2170,,,,,,1820,,,28,549,,23989,2475,,,867,89,,,5962,,7900,3191,23251,,,2225,,302,19098,,,5075,72,321,3300,,,7175,,,30401,,,,1159,,2077,3610,,2027,1150,264.4,,,2008,,,,,,,,0.88,5.55,4.26,0.963,6.801,4.95,4,,9.16,32.44,15.03,2.58,5.74,1.08,,,7.15,2.7,,2.65,0.81,0.888,5.15,0.629,2.63,0.83,4.86,4.85,0.92,2.76,4.3,1.59,1.96,0.67,1.442,0.48,,5.62,3.9,0.64,0.65,,0.84,0.35,,,1.98,0.66,3.41,,17.6,1.139,0.25,1.86,1.35,
