,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X2007.HK.EQUITY,0,0,0,0,0.130392025486604,0.0767813805948032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930675705099517,0,0,0.0316970069229852,0,0,0.0679472576607332,0.242513945802484,0,0,0.0374973317522984,0,0,0,0,0,0,0,0,0.0684015782401374,0,0,0.0824700698036153,0,0.0928121112288884,0,0,0,0.076896664375053,0,0,-0.0391839187022273,0
X601818.CH.EQUITY,0,0,0,0.134367003480975,0,0,0,0,0,0,0,0,0,0,0,0.00320883268202064,0.229134724835973,0,0,0,0,-0.0387717111629472,0,0,0.0970786581215813,0,0,0,0,0,0,0,0,0,0,0.0961106213992808,0,0,0,0,0,0,0,0,0,0,0,0.355099308545494,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.302967090734345,0,0,0.0482046031695707,0,0,0,0.117197460515577,0,0,0,0,0,-0.048202820282552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117294400270536,0,0.284018135442538,0,0.0316192270955558,0,0,0.0140829203064579,0,0,0,0,-0.0393938631355746
X1113.HK.EQUITY,0,0,0,0,0,0,0.093059038023745,0,0,0,0,0,0.142886459305446,-3.46944695195361e-18,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635519744198368,0.0809000697289129,0,0,0,0.188201869311583,0,0.182160119326995,0,0,0,0.12610265073616,0,0,0.121371217615174,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.00803713886996688,0,0,0,0,0.0370989833353491,0,0,0,0,0.00428592760094176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234546036064347,0,0,0,0.314968759357785,0.0147225156986017,0,0,0,0,0,0.0732867936395748,0.128736075985502,0,0.106357728092256,0,0,0,0.00429648094609811,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.0512477147769984,0,0,0,0,0,0,0,0,0.0785928698129019,0.126772550800732,0.00741258867439755,0,0,0.133788483022383,0,0,0,0,0,-1.73472347597681e-18,0,0,0.482733501268447,0,0,0,0,0,0,0,0,0,0.0282775589056098,0,0.0601091894268768,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00721760934135941,0,0,0,0,0,0,0,0,0,0,0,0.113373313014651,0,0.242882799816554,0,0,0,0,0,0,0,0,0,0.0728559889878066,0,0,0.0334985042273733,0,0,0,0,0,0.190047557592281,0,0.149298348587961,0,0,0,0.20575468106449,0,0,0
X002142.CH.EQUITY,0,0.0489137727025679,0,0,0,0,0.424371132766814,0,0.357382351674464,0.104477100212595,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.0105771570713621,0,-0.0499750401054367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0857718184852048,0.181346491416975,0,-0.181605767545148,0,0,0,0,0,0,0,0,-0.264867294868285
X600837.CH.EQUITY,0,0,0.00537672141014352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285429345628025,0,0.0104356491235168,0,0,0,0.0674962210433148,0.128681766497591,0,0,0.0122433596307568,0,0.0238536813403803,0.206499087545227,0,0,0.245488328750157,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0732132670895012,0,0,0,0,0,-3.46944695195361e-18,0,0,0.329049852144813,-0.0673750462500207,0,0,0,0,0,0.0236147021419844,0,0,0,0,0,0.174735194139493,0,0,0,0,0,0,-0.114168740816046,0,0,0,0,0.492871443303874,0,0,0,0,0,0.0593297705074941,-0.0937445871196745,0.0352507170576571
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.248796459332615,0,0,0,0,0,0,0,0.026047834395456,0,0,0,0.00905499046649464,0,0,0,0,0,0.119310246413939,0,0,0,0,0,0,0,0,0,0,0,0.132970847570766,0,0,0.11565431902451,0,0.302733086667353,0,0,0,0.00563675097860095
X2882.TT.EQUITY,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0458458921639711,0.0621436629094133,0,0.111601118893105,0,0,0,0,0,0.342355762935508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335980903029656,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,3.14745015092084e-05,0,0,0,0,0.0665131544868851,0,0,0,0,0,0,0.0850377102240652,0,0,0.0423787041445376,0,0,0.0297688591390765,0,0,0,0,0,0.0247405657367017,0,0,0,0,0,0.114336953515524,0,0,0.0275876323328587,0,0,0,0,0,0,0.0967397146486946,0,0.320731312656442,0.157359843219067,0,0,0
X601229.CH.EQUITY,0,0,0.0597655085378642,0,0,0,0,0,0,0.103585344268226,0.158892297404042,0.144650709123691,0,0.0595441901412427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106064118047549,0.0179713584615489,0,0,0.229369540855904,0,0,0,0,0.1757452297406,0,0,0,0,0,-0.110589549388635,0,0
X600999.CH.EQUITY,0,0,0,0.0260778590244433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246847775864563,0.116273184230507,0,0,0,0,0,0,0.320134537070589,0,0.208498970032608,0,0.0360616961306246,0,0.090933554172136,0,0,0,0,0.173512493627906,0,0.0376559992706692,0,0,0,0
X1997.HK.EQUITY,0,0.0462795219500756,0.00580083822760658,0,0,0,0,0,0,0.0879888645992965,0,0,0,0,-0.0184947610586301,0,0,0,0.147848035509348,0,0,0,0,0,0,0,0,-0.133199420948147,0,0,0,0.396793767693327,0,0.282047033156307,0,0,0,0,0,0.050453997130766,0,0,0,0,0,0,0,0,0,0.0470804676982074,0,0
X601169.CH.EQUITY,0.101753505385875,0,0,0,0.099571897024365,0,0,0,0,0,0.00756764758219204,0,0,0.200832907712745,0,0,0.132488794142438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142982947163737,0,0.0630175119995895,0,0,0,0.092418726273241,0,0,0,0,0.043915460878112,0,0.127210891408371,0.0151356840065263,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220360021192144,0,0,0,0,-0.0121864078378091,0,0.0320922168798006,0,0,0,0,0,0,0.0197081568937517,0,0,0,-0.0251466310013723,0.0790535655328175,0,0.135771972495041,0.0363784151520462,0.270958773917654,0,0,0,0,0,0.108428809662994,0,0.10138488963647,0,0,0,0.0390665377765516,0,0,0.0837139392646823
X2881.TT.EQUITY,0,0,0.31878030560471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551996978129446,0,0,0,0,-0.0502678641751399,0,0,0.0311753626278092,0,0,0,0,0.131569138191439,0,0,0,0.312616075233888,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0720860267514156,0,0,0.0676208015804594,0,0,0,0,0,0,0,0.372530122708829,0,0.0225955896399931,0.0283288210003037,0,0,0,0,0,0,0,0.166404996094684,0,0,0,0,0.0149905380601907,0,0,0,0,0.0461517480318326,0,0,0,0.0585135652546373,0,0,0,0.10874230935327,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,-0.121630553265961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512592135362257,0,0,0.0103242409002824,0,0,0.00546186189583877,0,0,0,0,0,0.0818821096709484,0,0,0,0,0,0,0,0,0.5317442505369,0,0,0,0.236142538940627,0,0,0,0,0.121623315629965,-0.0135760899783695,0,0,0,0,0.0360051196855638
X2886.TT.EQUITY,0.0743031007777221,0,0,0,0,0,0,0,0,0.0598740917226928,0,-0.105897276849298,0,0,0.110382079283678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198807441721892,0,0,0,0,-0.0469340820974811,0,0,0.598534525768465,0,0,0,-0.0606204240308427,0
VXFXI.INDEX,-0.127081846170091,0,0,0,0,0,0,0,0,-0.230576115994746,0,0,0,0,0.250872533958995,0,-0.569763689437406,0,0,0,0,0,0,0,0,0,-0.477336422949639,0.494568618666789,0,0,0,0,-0.825758287198667,0,0,0.281965918093972,0,0,0,0,0,0,0,0.00781269758404324,0,0.877059816505593,0,-0.144725219781668,0.225209518797492,-0.290286178722883,0,0
CN2YR,0.103092452490431,0,-0.757533277919372,0,0,-0.160403169374571,0,0.45606998623289,-0.432771485270292,0,0,0,-0.841113960991747,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.250963093480446,0,0,0,0,0,0,0,-0.404590223694806,0,0,0,0.121254238339869,0,0,0,0,0,1.48430547205494,0,0,0,0.278935757502936,0,0
