,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0,0,0
X600016.CH.EQUITY,0,-1.73472347597681e-18,0,0.105492654399274,0,0,0,0,0,0,0,0.343957594984617,0.116188850073087,0.020445140230012,0,0,0.304562015385741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798875986037086,0,0,0,0.00475599878606851,0,0,0,0
X601601.CH.EQUITY,0,0,0.764185256090139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217691088159921,0,0.00875464869765735,0,0,0,0,0,0.138226848384347,0,0,0,0,0,0,0,0,0,0,0,0,0.262916458222306,0,-0.0435450254781837,0,0.0048083673469143,0,-0.264182090639432,0,0,0,0,0,-0.118297010537529,0,-0.0148913497648854
X2388.HK.EQUITY,0,0,0,0,0,0,0.12456786299201,0,0,0,0.0270156159518691,0,0,0,0,0,0,0,0,0.0106318076726258,0,0,0,0,0.264448741379152,0,0.0245948056132205,0,3.46944695195361e-18,0,0,0,0.131768982077175,0,0.0138303084522305,0,0,0,0.0106257731264644,0,0.327020228327393,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.310422696532652,0.202195203750321,0,-0.0138152743211641,0,0,-0.0463280356072515,0,0,0.0862957144987184,0,0,0,0,0,0,0.188664456198191,0,0,0,0,0,0,-0.0219552534869224,0,0.0501823622432435,0,0.0829480423143085,0,0,0,0,0.131606383996589,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.345312043789843,0,0,0.0406949973498737,0,0,0.0461583412341045,0,0,0,0,0,0.294608727548843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.108357532157135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167738697560888,0.0791280786850739,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.196105346609391,0,-0.0569640791168308,0.124010538933222,0,0,0,0,0,0,0,0.122079493188326,0.251241468723108,0,0,0,0,0,0,0,0.227379089895223,0,0,0,0,0,0,0,0.0707668786092656,0,0,0,0,-2.16840434497101e-19,0,0.00761584150056599,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.249681230025432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221010452760048,0.0288679020912134,0,0,0,0,0,0.362563244095156,0,0,0,0,0,2.77555756156289e-17,0,0.174855050656103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0.106878187985528,0.0143050539855415,0,0,0,0,0,0,0,0,0,0.0643186648997503,0,0,0.0494274289329572,0,0,0,0,0.0512186802878661,0,0.374195707078285,0,0,0,0,0.0698809088928298,0.0388595248300984,0,0,0,0,0,0,0,0.0447433201487567,0,0,0,0,0,0,0.300728978490664,0,0,0.058913659395592
X601818.CH.EQUITY,0.216290346001317,0,0,0.204614450786264,0,0,0,0.0185135557052004,0,0,0,0,0.314075496582999,0,0,0,0,0,0,0,0,0,0,0,0,0.108089631412493,0,0,-0.0807677553408314,0,0.0623172908550664,0,0,0,0,0,0,0.00459892620411126,-0.015334578180208,0,0,0,0.0604847074630941,0.0267112439695645,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.16091996575606,0,0,0.311423408274351,0,0,0,0,0,0,0.185041380077168,0,0,0,0.0305334182063343,0,0,0,0,0,0,0,0,0,0,0,-0.0661933148480783,0.219402443578682,0,-0.0359524470703183,0,0,0,0,0,-0.0842476451116073,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261358856935252,0,0,0,0.124089801022746,-0.132683936620561,0,0,0,0,0,0.0105196505205031,0,0,0,0,0,0,0,0,0.348510050869761,0.095143172371208,0,0,0.050235634527506,0,0,0,0.00995510599072955,0.115955420074112,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.105862790469065,0,0,0,0,0,0,0.172316238071475,0,0,0,0.034078211830392,0,0,0,0,0.230861756726841,0,0,0,0,0.244964589772051,0,0,0,0,0,0,0,0.207712572985615,0.198454315966672,0,0,0,0,0,0,0,0,0,0,0,0.00187880534136407,0.03362999214953,-0.0248707357818856
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432836534699699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194839203668134,0,0,0.0222222741373391,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.488988207815731,0,0.110487138824877,0,0,0.0612244363571481,-0.291316685704315,0,0,0.303357823619012,0,0,0,0,0,0.148223548693487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108867280615496,0,0,0.0431977376747987,0.0245877344734861,0,0,0,0,0,0,4.33680868994202e-19,0.111883088113334
X601211.CH.EQUITY,0,0,-0.0714664240066117,0,0,0,0,0,0,-0.0502734502569316,0,0,0,0,0.145729973176867,0.220112315372584,0.165093864523583,0,0.00123249615886301,0,0,0,0,0,0,0,0,0.214173632384363,0,0,0,0.33343225262944,0,0,0,0,0,0,0,0.151614950362468,0,0,0,0,0,0,0,0.0426537881379332,0,0,-0.0869367560558469,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.131659871523037,0,0,0,0,0.209437084540228,0,0.221126550446424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0577935300094947,0,0,0,0.117324589233953,0,0,0,0,-0.105215456331322,0,0.355933184601264,0,-0.0188354879360185,0,-0.0867914998498482,0
X2882.TT.EQUITY,8.67361737988404e-19,0,0,0,0,0,0,0,0.0504093989860222,0,0,-0.0153711298446901,0,0,0,0,0,0,0,0,0,-0.104800424077039,0.261080230941287,0,0,0,-0.0556504511123594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322189033226617,0,0,0,0,0.686422840096229,0,0,0.0664993212546048,0,0,-0.155424792333193
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00596919320670464,0,-0.0289583451944401,0,-0.0646327908410715,0.226120291865649,0,0,0,0,0,0,0,0,0.288664963717908,0,0,0,0,0.267197365559619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.06098880076046,0,0,0,0,0,0,0.228337069924336,0,0,0,0,0,0.0225082433266538,0.104255728707252,0,0,0,0,0,0,0,0,0,0,0.220145025199732,0,0,0,0,0.177938040917509,0,0.0011380144497823,0,0.105815999977528,-0.1400182285481,0.0897738657946651,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.236819218968866,0,0,0,0,0,0,0,0,0,0.492985903474383,0,0,0,0,0,0,0.106857818958919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495574249928121,0,0,0.133470719783991,0,0,0,0,-0.0122655876575975
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.129857790806249,0,0,0,0,0,0,0,0,0,0,0.209295656934837,0,0,0.0650203306505542,0.157887660055628,0.0487042077139187,0.20441794714781,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00660822309243634,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.163268997165486,0,0,0,0,0.0455110835068347,0.00178008210380231,0,0,0,0,0,0,0,0.0850456252984041,0.0359301015186919,0,0,0,0.0157012865161972,0.0687128666633675,0,0,0,0,0,0,-0.0910253884403225,0.0207959393277497,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,-0.0654014187465333,0,0,-0.183520610091426,-0.0266990423290955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0800834536997648,0,0,0,0,0.0354618497801033,0,0,0.195911694461612,0,0,0,0,-0.0001774985672716,0.514171420911837,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.0508364146955288,0,0,0,0,0,0,0,0,0,0,0,0,0.166606964124027,0,0,0,0.0469915118187657,0,0,0,0,0,0,0,0,0,-0.0455222302314904,0.00696027682379997,0.0588845901478792,0,0,0,0,0,0,0.0129957364802846,0.214564020275341,0.057196392800364,0,0,0,0,0,0,0,0,0,0.0718001034172086,-0.061149934709043
X2881.TT.EQUITY,0.0160886403836393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679189163986764,-0.111473086662605,0,0,0.0701189385761523,0,0,0,0,0,0,0,0,0,0,0,0,-0.039036854833907,0,-0.05054147438382,0,0,0,0.495565957432122,0.0604365389544857,0,0.0364949611828722,0,0,-0.0279754003840725,0,0,0,0,0.300210282076675,-0.0248378293088797,-0.0827649358109987,0
X1997.HK.EQUITY,0,0,0.101573137176394,-0.05045773670942,0,0,0,0.388467029637801,0,0.102805313431222,0,0,0,0,0,0,0,0.176280099624162,-0.229310227407755,0,0.0810643655011638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294359653739248,0,0,0,0,0,0,0,0,0,-0.0329048569546341,0
X601169.CH.EQUITY,0,0.25265830344486,0,3.46944695195361e-18,0,0,0,0,0,0.17040070387905,0,0,0,4.33680868994202e-19,0,0,0.0432838672474478,0,0.182669359006456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332222978040504,0.00363354870891705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.269124853940971,0,-0.0102184201621675,-0.250324014122043,0,0,0,0,0,0,0,0,0,0.117679744866428,0,0,0.250123663046807,0,0,0,0,0.0150600973165001,0,0,0,0,0,0,0,0,0,0,0,0.479678886760694,0.103170283997191,0.0021887979047445,0,0.0851665894793834,-0.228886749129237,0.0801991754592043
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170827414088295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107926977398843,0,0,0,0,-0.0578980462615618,0,0,0,-0.225642821862611,0,0.00568639656949656,0.0538514716756243,0,0,0,0,-0.204002090995017,0,0,0.325869363031109
CN2YR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587961291931115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863225509141212,0,0,0,0,0,0,0,0,0,0.0714787580441991,0,0,0,0.225417841148754,0
