,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity
X601998.CH.EQUITY,0,0.345306579301649,0,0,0.0406874699209725,0,0,0.0461589641756713,0,0,0,0,0,0.29460084672594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108363768032116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167730941777484,0.0791274753260095,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.196105346609391,0,-0.0569640791168308,0.124010538933222,0,0,0,0,0,0,0,0.122079493188326,0.251241468723108,0,0,0,0,0,0,0,0.227379089895223,0,0,0,0,0,0,0,0.0707668786092656,0,0,0,0,-2.16840434497101e-19,0,0.00761584150056599,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.249674492169714,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.221005064564577,0.028865946036749,0,0,0,0,0,0.362571313266813,0,0,0,0,0,-2.77555756156289e-17,0,0.174854845480136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.0175776661265848,0.0567793471271732,0,0,0,0,0,0,0,0.126503512516229,0.0232470623041382,0,0,0,0,0,0,0,0,0,0.444443305540311,0,0,0,0,3.46944695195361e-18,0.0358985991425416,0.0792641238596362,0,0,0,0,0,0,0.0976893021068644,0,0,0,0,0,0,0.257331250005128,0
X601818.CH.EQUITY,0.216308878604707,0,0,0.204592448591874,0,0,0,0.0185049001003449,0,0,0,0,0.314063315896267,0,0,0,0,0,0,0,0,0,0,0,0,0.108111551582993,0,0,-0.0807644161176091,0,0.0622919312099793,0,0,0,0,0,0,0.0046024344865588,-0.0153408492998817,0,0,0,0.0604838044847354,0.0267214428221518,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.16091996575606,0,0,0.311423408274351,0,0,0,0,0,0,0.185041380077168,0,0,0,0.0305334182063343,0,0,0,0,0,0,0,0,0,0,0,-0.0661933148480783,0.219402443578682,0,-0.0359524470703183,0,0,0,0,0,-0.0842476451116073,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249115275683121,0,0,0,0.133680168559803,-0.126551960951531,0,0,0,0,0,0,0,0,0,0,0,-0.0159740900168122,0,0,0.339638373598171,0.0978638494212108,0,0,0.0756881530715757,0,0,0,0.0171576414120673,0.136410410912454,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.06497634226402,0,0,0,1.73472347597681e-18,0,0,0.193608787207802,0.00939815649066244,0,0,0.0374964232670195,0,0,0,0,0.199107015641006,0,0,0,0,0.221610599868362,0,0,0,0,0,0,0,0.189319986269683,0.196229312647717,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00441160870314478,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0414969071107111,0,0,0,-0.16949241821306,0.674635241497057,0,-0.176723941366941,0,0,0,0,0,0,0,0,0,0,0.0417631555927632,0,0,0.150854053048314,0,0,0,0,0,0,0,0,0,0.131347539478321,0.0707278059426012,0.0427376594745062,0,0,0,0,0,0.0538364445484232
X002142.CH.EQUITY,-0.0706709180886334,0,0,0,0,0.60064630728319,0,0,0,0,0.252726956806081,-0.222574811758811,0,0,0.158746467983057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00763408273530115,-8.67361737988404e-19,0,0,-0.0352725785745305,0.210995097193677,0,0.212730639719803,0,-0.119692101908287,0,0,0,0
X601211.CH.EQUITY,0,0,-0.0264722602199609,0,0,0,0,0,0,1.73472347597681e-18,0.0421605491848935,0,0,0,0.138236191551074,0.189227205440861,0.0514145974076233,0,0.0578149737645362,0,0,0,0,0,0,0,0,0.183092619497486,0,0,0,0.497749843585299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106016936723884,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.178101982041687,0.179364724817462,0,0,0.153075149794466,0,0.134803768760168,0,0,0.105893596537377,0,0.196240335466855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249607713902417,0,0,0.01013921222382,0,0,0,0.267455995992404,0.121883222556753,0,0,0,-0.155665308960261,0,0.316492776990266,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,-0.131319166196358,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.113017581031465,0,0,0.302420039467324,0,0,0,-0.212719850834348,0,0,0.0513230238365622,0,0.0206708060509622,0,0,0,0,0,0,0,0,0.164812213001858,-0.280269878658111,-0.0131006242159502,-0.0505809312303211,0,0.857132844865835,0.0850149395721167,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00596774230581717,0,-0.0289598962925049,0,-0.0646355238487403,0.226121499805689,0,0,0,0,0,0,0,0,0.288662044578855,0,0,0,0,0.267203738224633,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.06098880076046,0,0,0,0,0,0,0.228337069924336,0,0,0,0,0,0.0225082433266538,0.104255728707252,0,0,0,0,0,0,0,0,0,0,0.220145025199732,0,0,0,0,0.177938040917509,0,0.0011380144497823,0,0.105815999977528,-0.1400182285481,0.0897738657946651,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.146904353575523,0,0,0,0,0,0,0,0,0,0.327503910048767,-0.08007507229852,0,0,0,0,0,0.269902376486589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875943016134946,0,0,0,0,0,-0.0641406876124089,0,0,0.264577473569301,0,-2.77555756156289e-17,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.129857790806249,0,0,0,0,0,0,0,0,0,0,0.209295656934837,0,0,0.0650203306505542,0.157887660055628,0.0487042077139187,0.20441794714781,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00660822309243634,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.163268997165486,0,0,0,0,0.0455110835068347,0.00178008210380231,0,0,0,0,0,0,0,0.0850456252984041,0.0359301015186919,0,0,0,0.0157012865161972,0.0687128666633675,0,0,0,0,0,0,-0.0910253884403225,0.0207959393277497,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.284046807364399,-0.0737068481238761,0,0,0,0,0.173412434520559,-0.0131868548957677,0,0.0565055591930452,0,0.0990911355416576,0,0,0,0,-0.142372872494408,0,0,0,0,0.107146977973889,0,0,0.199161398249948,0,0,0,0,-0.0542107969616229,0.435591241282788,0,0,0,0,0,0,0,-0.00127231159686768,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,-0.00852025897332566,0,0.0204046798543774,0,0,0,0,0,0,0,0,0,0.0609495510296302,0,0.0505896045479595,0,0,0,0,0,0,0,-0.163732420716962,0,0.164198127338765,0,0,0,0,0,0,0,0.260082510409557,0.218706726087696,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.0235644870063119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04208029090016,0,0,0,0,-0.0806861804141314,0,0,0,-0.0268007637670541,0,0,0,0,0,0,0,-0.0632848463350597,0,-0.0763147518999847,0,0,0,0.568137251222778,0.100026747631147,0,0.107476083041487,0,0,0,0,0,0,0,0.33250928413798,-0.0382037473881177
X1997.HK.EQUITY,0,0,0.0670958914932588,-0.0620273641654799,0,0,0,0.391609491484859,0,0.0992804343665347,0,0,0,0,0,0,0,0.175337385813312,-0.25437602712327,0.0728379931835717,0.105027773654539,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299414611657117,0,0,-0.0166168433723418,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.25265953695668,0,0,0,0,0,0,0,0.170402089574781,0,0,0,0,0,0,0.0432682080389749,0,0.182675797459488,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.332241562929264,0.00366776164769216,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0.184790508468046,0,0,-0.283396385550074,0,0,0,0,0.0717333652722165,0,0,0,0.253877665001643,0,0,-0.187405836347673,0,0,0,0,0,0,0,0,0,0.186634585445552,0,0,0.19139780649219,0,0,0,0,0.0192197362061341,0,0,0,0,0,0,0,0,0,-0.0160872083271789,0,0.568914625032016,0,0.111075980289398,0,0.056051891822183
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
