,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY
X601658.CH.Equity,0,-3.46944695195361e-18,0.241717863807285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291243040043019,0,-0.0750720229258914,0,0,0,-0.105552374557144,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342103347499313,0,0,0,0.522293998872296,0,0,-0.0988280595102386,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0454410202792671,0,0,-0.11326432620488,0,0.0883170994074238,0,0,0.238754039911631,0,0,0.0659587793977237,0,0,0,0,0,0,0,0,-0.0418515330705379,0.0760862566479233,0,0,0,0,0,0,0,0.0701615153225215,0,0.216229055543539,0,0,0,0.179445839027432,0,0.052700878961867,0,0.0862898478483607,0,0,0.0659816502149211,0,0.0590122510075143,0
X601066.CH.EQUITY,0,0,0,0,-0.0609768722062856,0,0,0.0456744085641489,0,0,0,0.732812355655699,0,0,0,0.00778159304180375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00308783279689315,0,0,0,0,0,0,-0.0557598312005931,0,0.141096616550126,0,0,0.047650226480859,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.0998778205205066,0.222297447706741,0.0378039875924826,0,0,0.044116527159493,0,0,0,0,0,0.0404215576231605,0,0,0,0,0.072525001579845,0,0,0,0,0,0,0,0,0,0,0.127920684110881,0,0.00882128179480301,0,0,0.0415445076273702,0.00797257403901047,0,0,0,0,0,0,0,-0.0295473395789839,0,0,0.405400222957466
X601328.CH.EQUITY,0,0,0,0.0463306859461405,0,0.112012223050901,0.0205381643333262,0,0,0,0,0,0,0,0,0,0.0289643401514656,0,0,0,0,0.373203531775507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.250129203027771,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.27101739964209,0,-0.051104590192441,0,0,0,0.0398358707712056,0,0,0,0.142376939460046,0.0565001694503043,0,0,0,0,0,0,0.10990333614771,0,0,0,0,0,0,-0.125388064734458,0,0,0,0,0,0,-0.00262757920867148,0.11914201156687,0,0,0,0,0,0,0,0.0164796132703468,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.330311181890867,-8.67361737988404e-19,0,0.207618517981302,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0600886692427632,-0.165060196096925,0,0,0,0,-0.0667610576181542,0,0,0.0542370160456421,0,0.310480892368807,0,0,0,0,0,0.644596887760122,-0.12889862993296,0,0,-0.0248136124358085,0.0807925142806803,0,0,0.191459568377206,0
X000001.CH.EQUITY,0,0,0,0,0,0.384698650983837,0,0,0,0,0,0,0.0094597478659328,0,0,0,0.0358985781123397,0,0,0,0,0.0190367151580781,0,0,0,0,0,0,0,0,0.0773620160159682,0,0,0,0,0,0,0,0,0.250264444883071,0,0,0,0.123272642504985,0.0286398781984898,0,0,0,3.46944695195361e-18,0
X601319.CH.EQUITY,0,0,0,0.16958547620059,0,0,0,-0.0913539548068394,0,0,0,0,0.0238690236750205,0,0,0.186065887862815,0,0.219247267548604,0,0.074802078802103,0,0,0,0.0141911892774902,-0.10627463125012,0,0,0,-0.150180283028385,0,0,0,0,0.0211497669573976,0,0,0.0473991995856252,0,0,0,0,0,0,0,0,0,0,0.351745576346409,0,0
X601601.CH.EQUITY,0,0,0,0,0.371884405093691,0.0998594863921236,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.295036880053735,0,0,0,0.0664534228401935,0,0,0,0,0.0569637283475315,0.0815381766711086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337276777574606,0,0,-0.182468831445501,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.282858733833653,0.0430819505366145,-0.0468132686159252,0,0,0,0,0,0,0.0356863634985377,0,0,0,0,0,0.0490787150542467,0,0,0,0.00100480227036145,0.0210357109193326,0,1.73472347597681e-18,0.0604914896153449,-8.67361737988404e-19,0,0,0,0,0,0,0.113695433044163,0,0,0,0.45589659613427,-0.0355983664699691,0,0,-0.0433351074573761,0,0,0
X600016.CH.EQUITY,0,0,0,0.032237777663105,0,0,0,0,0,0,0,0,0,0.102797589926962,0.109807897017072,0,0,0,0,0,0,0,0,0,0,0,0.132724913073188,0,0.210322817266145,0,0.0159938103017798,0,0.0153656682896402,0,0.0883799384969145,0,0,0,0,-0.0571282784062185,0,0,0,-0.0757198568402281,0.0525227075005579,0.00485749625676577,0,0.186868105875217,-0.0202484903038763,0
X688.HK.EQUITY,0.336510816723811,0,0,0,0,-0.0522001039767643,0,0,0,0,0,0,0.0414882605798919,0,0,0,0,0,0,0.072634947752817,0.485068840893882,0,0,0,0.240767420482422,0,-0.017536351082,0.000285251630944632,0,0,0,0,0,0,0,0,0,-0.0521539395937357,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.2159325812349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164762757038869,0.134546874134312,0,0,0,0.0190353646465397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1592884992425,0,0.51406004308035
X1109.HK.EQUITY,0,0,0,0,0,0.174966018127794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421659815111048,0,0,-0.0825798315936643,0,0,0,0,0,0.153825429080679,0,0,0,0,0,0,0,0,0,0,0.263702183262623,0,0,0,0,0,-0.0383531670748919,0.0400425073879204
X300059.CH.EQUITY,0,0,0,0.0472428474046163,0,0,0,-0.140653764162009,0,0.231624023742173,0,3.46944695195361e-18,0,0,0,0,0.0555094549858924,-0.0481333816105227,0,0,0,0,0,0,0,0,0,0,0,-0.105433225929528,0,0.0637241846900228,0,0.588594953273951,0,0.00177032944237318,0,0,0,0.0400179214683752,0,-8.67361737988404e-19,0,-2.16840434497101e-19,0,0,0.0929886685974242,0,0.0267689149604259,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.104635816758443,0,0,0,0,0,0,0,0,0,0,0,0.24644559349988,0,0,0,0,0,0,0.243884196888887,0,0,0,0.101605797052297,0,0,0,0,0,0,0.125805168819556,0,-0.0249022467439977,0,0,0,0.00610015328464434,0.372073489335754,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.075868773699818,0.41559933265894,0,0,0.0489238740078778,0,0,0,0,0,0,0,0.0282461847315873,0,0,0.0845692501801945,-0.172119263512462,0,0,0.202497645590537,0,0,0,0.0783217742079602,0,-0.014405974402597,0,0,0.0320911246407761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.419330833398097,0,-0.287086866332988,0,0.251808862513149,0,0,0.143685735521413,0,0,0,0,0.0184213043002864,0,0,0,0.179414354721311,0,0,0,0,0,0,0,0,0.0866247840976914,-0.213429754235755,0,0,0,0,0,0.360755896885244,0,0,0,-0.242869130999003,0,0,0,0,0,0,0.271611018766713,0
X2007.HK.EQUITY,0,0,0,0,0,0.16976593040319,0,0,0,0.00028965201357798,0,0,0.0499076719274786,0,0,0,0,0,0,0,0.0686066226637486,0,0.0277069367604624,0,0.356740512288398,0,0,0,0,0,0,0.0634529438683493,0,0,0,0,0,0,0,0,0,0,0,0,0.071488098830138,0.171380384566079,0,0,-0.0329134812581789,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0.077671974009156,0,0,0.00804841561882543,0,0,0,0.0336075380246739,0.741075048612779,0,0,0,0,0.0945559096798301,0,0,0,-0.0303942940830562,0,0,0.0487888557275406,0.104961644368564,0,0,0,0,0,0,0,0,0,-0.144133128566544,0,0,0,0,-0.00306126529257878,0,-0.0150309457817414,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0990798565642211,0,0,0.0447771015580123,0,0,0,0,0,0,0,0,0,0.240137347628406,0,-1.73472347597681e-18,0,0.304442996059952,0,0,0,0,0,0.154048254419282,0,0,0,0,0,0,0,0,0,0,0,0,0.185332475290059,0,0,0,0
X601818.CH.EQUITY,0,-6.93889390390723e-18,0.104452401971089,0.0344992837614416,0,0,0.115962508720038,0,0,0,0,0,0,0,0,0,0.0697160011288758,0,0.235659559880181,0,0,0,0,0,0,0.0365649690736959,0,0,0,0,0,0.157610065717371,0,0,0,0,0,0,0,0,0,0.0136618307731259,0,0,0,0,0.00129283872532838,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0242535133960245,0,0,0,0.247058803258508,0,0,0,0,0,0,0,0,0.0271752010173163,0,0,0,0,0.124847551284372,0,0,0,0.0204373531793626,0,0,0,0,0,0.165573384808852,0.203960059757006,0,0.0895190811217794,0,0,0,0,0,0,0,0,0.155446804786837,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00409180276792067,0,0,6.93889390390723e-18,0,0,0,0.610196720428262,0,0,-0.217309450401631,0.268889632195273,0,0,0,0,0.00826295504075075,0,-0.270729049053789,0,0,0.0616397823662897,0,0,0,0,0.5411778146065,0,0,0,0,-0.849413906470988,0,0,0,0,0,0,0.161384272121221,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0076226455665614,0.0126106093423124,0.19019054969383,0,0,0,0,0,0,1.73472347597681e-18,0,0.0325138723046335,0,0,0,0,0.0815441502003713,0,0,0,0,0,0,0,0.623170464124407,0.00246252173725837,0,0,0,0,-0.033327610627701,0,0.0941074285222125,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0.0131313923459215,0.00779382640071109,0,0,0,0,0,0,0,0,0,0,0,0.119685522663602,0,0,0,0,0,0,0.0425907781030518,0,-0.198522851765254,0.0236215269097025,0,0,0,0,0.431979751880358,-6.93889390390723e-18,0,0,0,0,0.0903329365671539,0,0.124639115084256,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392678947564286,0,0,0,0,0,0.117423642328772,0,0,0,0,0,0,0,0,0,0,0,0,0.0820091099430354,0,0,0.00857330710604052,0,0,0,0,0,0.225953502079479,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.588165365825198,0,0,0,0,0,0,0,0,0,0,0,0.127284368910085,0,0,0,0.0351643582592481,0.0361302438811337,0,0,-0.0173571779388222,0,0,0,0,0.281813235894501,0,0,0,0,0,-0.123565012505093,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0313424110404764,0,0.290705847745361,0,0,0.0663512338531228,0,0,0,0,0,-0.0232771801198327,0,0,0.0262834771879194,0.156993776173235,0.0729897102373854,0,0,0.153749498811665,0,0,0,0,0,0,0,0,0,0,0,0,0.346228290659127,0,0,0,0,0.0245522107434379,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0397067548571956,0,0,0,0,0.0146322981733098,0,0.746850230723902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732193839169258,0,-0.137145384303202,-0.00907235503824626,0,0,0,0,0,0,0,0,0,0.0291121258929344,0.127487488755655
X000166.CH.EQUITY,0,0,0.0205179652861566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626446179659397,0,0,0,0,0,0,0,0,0.0534927451481911,0,0,0,0,0,0,0,0,0.271463813659517,0.153743265288757,0,0,0,0,0,0,0,0,0.0188551419079275,0.0420599573473492,0.255180556322319,0.0209306998087117,0
X12.HK.EQUITY,-0.13524185932944,0,0,-0.147081372824166,0,0,-0.00333673703236041,0.111712525093197,0,0,0.604091934604207,0,0,0,0,0,0,0,0,0,0.608852992016138,0,1.38777878078145e-17,0,0,-0.0432354501945593,0,0.206394828367028,0,0,0,0,0,0,-0.0154146591386985,0,0,0,0,0,0,0,0,0,-0.127880281153497,0,0,0,-0.117739494468787,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.318576648981154,0,0,-0.0140633003705412,0,0,0,0.161530417251199,0,0,0.10754613847676,0,0,0,0,0.0430891926994645,0,0,0,-0.0358096664538587,-0.169604960108402,0,0,0,0,0,0.102598004025884,0,0,0,0,0,-0.148376680816739,0,0,0,0.718286547916053,0
X601229.CH.EQUITY,0.835219558367739,0,0,0,0,0.0723095279232906,0,0,0.497819366039092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212408452842068,0,0,-0.0380337849880426,0,0.0563229092375393,0,-0.134315965842851,0,0.171941529654608,0,0,0,0,-0.126640001022391,0,0.0139000269507353,0,0,-0.201964948615013,0,0.0994817071755335,0,0,0,0
X823.HK.EQUITY,-0.0100011727332107,0,0,0,0,0,0,0,-0.39914975706456,0,0,0,0,0,-0.102251600397488,0,-0.236571388388521,0,0,0,0.443674843336941,0,0,0,0,0,0.267399220210902,0,0,0.248519805342713,0,0,0,0,0,0,0,0.00241527944468845,0.181561678706514,0,0,0.128773660088284,0,0.367776247331574,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.0473338455298402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00482515450953121,0,0,-0.159323730000199,0,0,0,0.0063384132589067,0.2047535708692,0,0,0,0.0676021640397975,0,0,0,0.00570616278362838,0,0,0,-0.0342544836623277,0,0.384605133680244,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483201192024647,0,0,0.125774760886848,0.0297723806808553,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0153777301913654,0.0733457033955186,0.249198206303987,0,0,0,0,0.0249544036183229,0,0,0.0159525592105502,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134914032421354,-0.404996659555411,-0.102760626614884,-0.0342613381096151,0,0,0,0.100180470808966,-0.0304167589522809,0,0,0,0,0,0.0666006837604091,0,0,0,0,0,0,-0.111763571657664,0.0421425138753998,0,0.396439736238156,0,0.704102786158574,0,0,0.0216338772698178,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.787594454617285,0.0256907938412671,0,0,0,0,0,0,0,0.0119555573700932,0,0,0,0,0.0488224031312823,0,0,0.0633885044152964,0,0.0080838599783861,0,0,-0.0397569793636782,0,0,0,0,0,-0.0234286121019552,0,0,0,0,0.0360288938374736,0,0.0358771893650841,0,0,0,0,0,0.00418629392025194,0,0
