,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY
X16.HK.EQUITY,0,0,-0.0131834548394967,0,0,0,0,0,-0.131112565881435,0,0,0,0,0,0,0,0,0,0,0.137868848222506,-0.133054340553862,0,0,0,0,0,0,0.0782379432895194,0,0.115839886498603,0.227097802603211,0,0,0,0,0.097899495113397,-0.0499557123249812,0.216898256399649,0,0,0,0,0,0,0.0285113951965194,0.252128023224568,0,0,0
X601601.CH.EQUITY,0.177863744574579,0,0.1822528283055,0,0,0,0,0,0,0,0,-0.0257386726978398,0,0,0,0,0,0,0.105820681779899,0,0,0,0,0,0,0,0,0,0,0,0,0.138440218414753,0,0,0,-0.0132056422910303,0,0,0,0,0,0,0,0.00653832943570792,0,0.0110960012207225,0,0.278347228431158,0
X2388.HK.EQUITY,0,0,0,0,0.134684204616495,0,0,0.027008400852201,0,-0.0398030651181231,0,0,0,0,0.0481351154305697,0,-0.069486115046528,0,0.0804312687814006,0,0,0,0,0.123758197637574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195308071388294,0,0.0200172075407745,0.139827832943584,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.240447755269613,0,0.243785195489337,0,0,0,0,0,0.0468524645874374,0,0.0562262853862955,0,0,0,0,0,0,0.230074348254244,0,0,0,0,0.130790475206141,0,0,0,0,0,0,0.0575221077585719,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581032239951179,0.0436016523321145,0.0770041432656952,0,0.519215718123876,0,0,0,0,0,0,0.352116426167041,0.0982783291763662,0,0,0.133889889300523,0.470754679192349,-0.517219074750924,-0.202851443571317,0,0,0,0,0,-0.125968187132855,0,0,0,0,0,0.0741053928680301,0,0,0,0,0
X601998.CH.EQUITY,0,0.191554077789319,0,0,0,0,0,0,0,0.276213866753131,0,0,0,0.0254036215607217,0,0,0,0,0,0,0,0.0583327003853425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231064189596298,0,0,0.0395970328758919,0.237866062008742,8.67361737988404e-19,0,-1.73472347597681e-18,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.00742572367751554,0,0.0456474280720999,0,0,0,0.270935016778702,0.309297889560328,0,0,0,0,0,0,0,0,0,0.0256076815430577,0,0,0,0,0,0,0,0.0231931964478736,0,0,0,0,0,0,0,0,0,0,0.0437485559558686,0,0.0891724002038188,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0453031645377281,0,0.0871165069782874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715737036790819,0.0209636717354369,0,0,0,0,0,0,0.0941949076337612,0,-0.038975689253384,0.0292464908026246,0,0,0.0615846202492453
X688.HK.EQUITY,0,0,0,0,0.071066170133667,0,0,0.0194383691089905,0,0.23144219067579,0,-0.0549459875357483,0,0,0,0.0715643367651941,-0.0694000420354143,0,0,0,0,0,0,0,0,0.078653793819312,0,0,0.293185737385963,0,0,-0.0511048963911105,0,0,0,0,0,0,0,0,0,0,0,-0.0797605897575113,0,0.276054180958601,0,0,0
X000001.CH.EQUITY,0,0,0.044658579608368,0,0,0,0.0591789698987682,0.164217270953707,0,0.189988155760887,0,0,0.106261430536495,0.00406430195274947,0,0,0,0,0,0.0526033358400947,0,0.129215506675177,0,0,0,0.0659461690436174,0,0,0,0,0,0,0,0.00829672789380532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0.181766901306447,0,0,0,0,0,0,0,0,0,0,0,0,0.212791590159184,0,0,0.0971895740485495,0,0,0,0,0,0,0,0.104989765330994,0.489865609032243,0,0,0,0,-0.165192342707725,0.0439663470456065,0,0,0,0,0,0,0,0,-0.104870603888754,0.0330609116330582,0.0566079061540007,0,0,0
X601818.CH.EQUITY,0.10125722202363,0.147890715684499,0,0,0,6.93889390390723e-18,0.0497079547834983,0,0.0957719151584459,0.10434801492905,0,0,0.0141128852487032,0.0960136098799637,0,0,0.0673690548252532,0,0,0,0.0184266858087942,0,0,0,0,0.164640617988313,0,0,0.0978428768087871,0,0.0219971755214195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0.0173477531887195,0,0,0.172077740744978,0,-0.0818932683230826,0,0,0,-0.22126706409721,0,0,0,0.243472137182991,0.641453193467375,0,0,0,0.0161688896418916,0,0,0,0,0,0.0255899688133176,0,0,0,0,0,0,0,0,0,0,0.0511366370579652,-0.094357143899131,0,0,0,0,0.0749196751408779,0,-0.118766632468953,0,0,0,0
X1109.HK.EQUITY,0,0,-0.153962882773994,0,0.0152633208542663,0,0,-0.0280592813544045,0,0,0,0,0,0,0,0,0,0,0.088054398519394,0.0366467191101887,0,0,0,0.111743087949083,-0.0544229943630872,0,0,0.0822093184959193,0,-0.0388999615453756,0.218659078723536,0,0,0,0,0,0.0497262752106397,0,0,0,0,0,0,0,0,0,0,-0.0391000606325595,0.00197130993515401
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28229375566744,-0.0761938247912541,-0.00112757303767827,0,0,0,0.125971799353634,0,0,0.290600535563849,0,0.36250891091599,-0.307560213947672,0,0,0,-0.169762064053501,0,0.011916927432539,0,0,0,0,0,-0.151285567590421,0,0.0685370626017352,0.110876373356037,0,0
X001979.CH.EQUITY,0,0,-6.93889390390723e-18,0.145827715329112,0,0,0,0,0,0,0,0,0,0.37151939118399,0,0.0432906133509933,0,-0.0242570124894387,0.0717426538080287,0,0,0,0,0,0,0,0.136560039502342,0,0.00293634077365159,0.0431369624245419,0,0,0,0,0,0.022887236258827,0,0,0.0814112985071824,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0.0467730277250047,0,0.0816752806432884,0,0,0,0.0587929295357968,0.165345069556332,0.355080329449294,0,0,0.0521511905283822,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.125959957377582,0,0,-0.077993482489364,0,0,0,0,0,0.159407771744529,0,0,0,0,0,0,0,0,0,-0.0635411419307052,0,0,0,0,0.134588188601171
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076456040281178,0,0,0,0,-0.0190844204965016,0,0.117988052897179,0,0,0,0,0,0.0437850513223273,0,0.0211773128357232,0.142733210020825,0,0,0,0.095210742857757,0,0.104781222165521,0,0.00149830074024696,0.426419696808459,0.115097459876108
X600048.CH.EQUITY,0.251442089884922,0,-1.73472347597681e-18,0,0,0,0,0,0,0.153860538202552,0,0,0,0.508058025823425,0,0,0,0,0,-0.0128240997976957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720184960014829,0,0,0,0,0,0.0599063868594354,0,0,0,0,0
X601688.CH.EQUITY,0.103284148838817,0,0,0,-1.73472347597681e-18,0.0841862198462619,0,0,0,0,0,0,0,0,0,0,0,0,0.0179659162159984,0,0,0,0.293594002354285,0,0,0.0243332075866725,0,0,0,0.0348031545942922,0.0297879745507219,0,0,0,0,0,0,0,0,0,0,0,0.134432735150979,0,0,0,0,0.257157015431894,0
X823.HK.EQUITY,0,-0.0436441660736735,0,0,0,0,0,0,0,0,0,0.0245362743119899,0,0,-0.0741677547537741,0.209712401049578,0,0,0.131950329275543,0,0,0,0,0,0,0.213468449788917,0,0,0.0261010833344209,0,0,0,0,0,0,0,0.0760116502037743,0,0,0,0,0,0,0,0,0,0,0.0717156064970255,0
X601066.CH.EQUITY,0,0,0,0,0.0511409749038396,0,0,0,0,0,0,0.654348688854655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350013885567252,0,-0.080256451381031,0,0,0,0.147311457982112,-0.197732767775318,0,-0.0276497472691551,0,0,0,0,0,0,0,-0.129805692954986,0,0.0939199267857809,0.254655071426012,0,0.105604526515793
X1997.HK.EQUITY,0,0,0,0,0,0,0,-0.024323109562105,0,0,0,-0.150066556975119,0,0,0.341466516603938,0,0,0,0,0,0,0,0,0.0716006571002635,0,0,0,0,0,0.116956619770475,0,-0.167355025728947,0,0,0,0,0,0,0,0,0,0,0,-0.112104098158451,0,0,0,0,0.258624706850749
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00176344821950105,0,0.0587754974827886,0,0,0.117249460052086,0,0,0,0,0,0.248187317527035,0,0,-0.123112629673446,0,0,-0.0620232444518885,0,0,0,0.136611227784046,0,0,0,0,0.0403642302534512,0,0,0,0,0.2067621077515,0,0.0159452772961434,3.46944695195361e-18,0,0.0806655511306779,0.0719630649504658
X601229.CH.EQUITY,0.0550135606277979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167839461174004,0,0,0,0.153714114570113,0,0,0,0,0,-0.0652863200184814,0.0165267994530103,0,0,0,0.268632084285358,0,0,0,0,0,0.385910144306846,0
X601169.CH.EQUITY,0,0,0,0,0,0.272872729913087,0.153109424087966,0,0.0296523131642202,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0534042980182355,0,0,0,0.00977074853679983,0,0,0.0118925836505097,0,0,0,0,0,0.013918076046578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327863145816381,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.37473968154084,0,0,0.0431110615257921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830018771199636,0,0,0,0,0,0.321165699747177,0,0.0288231862035362,0,0,0,0.101529569194647,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142628214538233,0,0.0880109875334025,0,-0.0385975237549759,0,0,0,0.297789174187162,0,0,0,0,0.0421200156475419,0,0,0,0,0.196485765520123,0,0.178812110274407,0,0,0,0,0,0,0,0,0,0,0,0.209880910627267,0.0396772225196139,0
X2882.TT.EQUITY,0,0,0,0,0.287872516024421,0,0,-0.598855201432879,0,0,0,0,0,0,0.517049046707402,-0.255574589622299,0,0,0,0.197263171990672,0,0,0,0,0,0,0,0.155461606286991,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.0327578617125447,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.094170830772818,0,0,0,0,0,-0.0304188950037442,0.157564063026264,0,0,0,0,0,0,0,0,0.388570734482998,0,0,0,0,0,0,0.0388102153043506,0,0,0,0.00911739921045925,0,0,0.279899311435283,5.42101086242752e-20,0,0.0733133567427788,0,0,0,0,0,0.016301747383727,0
X17.HK.EQUITY,0,0,0.0295549536134487,0,0,0,0,0,0,0,0,-0.144206261872125,0,0,0,0,0,0.110215300070082,0,0.0219639781416352,0,0,0,0.225568052188017,0,0.0291186307748504,0,0,0.0648006034032149,0,0,-0.115005784358906,0,0,0,0,0,0,0.13642582117126,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.120355785448253,0,0,0,0,0.101564638984656,0,0.0368265852117303,0,0,0,0,0,0,0,0.706687425752969,0,0,0,0,0,0,0.0939503298027224,0,0,0,0,0,0,0,0,0,0,0,0.00200780039255971,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0232638698217935,0,0,-0.0112802677792003,0.0120586754257966,0.0207406277151944,0,0,0,0,0,0.480358338749377,-0.00743469793723617,0,0,0,-0.0420292961036521,-0.0338900071376254,0,0,0,0.330399265005031,0,0,0,-0.00218998791805891,0,0,0,0,0,0.1985975947605,0,0,0,0,0,0.0119270580127921
X002736.CH.EQUITY,0,0,-0.0958731382932083,0.0233684818903235,0,0,0,-0.0379538075130416,0,0,0,0.173709088022703,0,0,0,0,0,0.0632293704495406,0,0,0,0,0.15028177650702,0,0,0,0,-0.0716373468895831,0,0,0,0,0.223030245654935,0,0,0,0,0.0947162876511446,0.454209739717101,0,0,0,0,-0.0152267597732308,0,-0.0514781031740354,0,0,0
