,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601319.CH.EQUITY,0,0.0953340323517259,0,0,-0.297267950470881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369765125695874,0,0,0,0,0,0,-0.0189985115333928,0,0,0.00156455167308293,0,0,0,0,0,0.0266717737226012,0,0,-0.137281279379382,1.73472347597681e-18,0,0,0,0.602840104229965,0,0.0404262341441579,0,0,0
X16.HK.EQUITY,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0466240876314816,0,0,0,0,-0.0420831333236388,0.0807093187978824,0,-0.306596531281693,0,0,0,0,0,0,0,0,0,0,0,0.215629017159227,0.107839687183756,0,-0.0779405917590387,0.164708392136892,0,0,0.543064415416587,0,0,0,0,0,0,0,0,0.335106632869652,0,-0.104910133554796,-0.0858285311397283
X600000.CH.EQUITY,0.0417490414611985,0,0.206037815508728,0,0.0250569269249743,0,0,0,0,0.165004369311728,0.310406753596941,0,0,0,0,0,0,0,0,0.0425844801383405,0.0491833755227118,0,0,0,0,0,0.235055617597222,0,0,0,0,-0.117776094468807,0,0,-0.0987822553617629,0,0,0,-0.140941287567554,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.0281954395989615,0,0.0772189944781365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251549674652621,0,0,0,0,0.0753315894357775,0,0,0,0,0,0.615478241595792,0,0,0,0,0.246808603468526,0,-0.076350143975714,0,0,0,0.0472263919253274,0,0,0,-6.93889390390723e-18
X11.HK.EQUITY,0,0,0.226204867029063,0,0,0.187858592004068,0,0,0,0,0,0.0490497654340858,0,0,0,0,0,0,0.0996124841156159,0,0,0,0,0,0,0,0,0,0,0,0.469964432878313,0,0,0,0,0,0,-0.0624832518223241,0,0.0242798486922386,0.0603280296881097,0,0,0.300881722419105,0,0.0539158959869628,-0.101964851480018,0,0
X388.HK.EQUITY,0,0,0,0,0.117998196647317,0.00630904014519877,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.276359373151923,0.579112003277921,0.114473626777849,0,0,0,0,0,0,0,0,0,0,0,-0.0907659314758226,0.00710507106751294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.0509327952553728,0.205372511128498,0,3.46944695195361e-18,0,0,0.0281620549161317,0,0,4.33680868994202e-19,0,0.0415186030979231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149408505535582,0,0,0.294866729639703,0,0,0,0.0174720412753178,0,0,0,0,0,0,0,0,0.000608763163307255
X2388.HK.EQUITY,0,0.654766247383591,0,-0.0607500083546668,0.382600688869859,-0.468949953774338,0,0,0,0,0,0,0,0,0,0,0.734581727314422,0,0,0,0,0,0,0,0,0.111061276607877,0,-0.187992694876503,0,0,-0.0881065270092184,0,-0.243662327906977,0,0,0,-0.213972438287653,-0.0633612265198496,0,0,0,0,0,0,-0.125807764679634,0,-0.0371598005994222,0,-0.1250112994516
X267.HK.EQUITY,0,0,0,0,0,-0.296107328314591,0,0,0,0,0,0,0.00765317714861545,0,0,-0.286593835776436,0.132767504198292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430458624341475,0,0,0,0,-0.0373419756800362,0,0,0,0,0.493031084704843,0,0,0,0,0.526664480298898,-0.00430211249299105,0,-0.255998587146735
X688.HK.EQUITY,0,0.090724031162456,0.0542329868821731,0,0,0,0,0,0,0,0,0,0,-0.0583305158420044,0,0,0.0233623917011909,0,0,0.0837338980472886,0,0.085619411544615,0,0,0,0,0.122986306077091,0.108915316271236,0,0,0,0,0,0.201526365469203,0,0,0,0,0,0.20977896183441,0,0,-0.280315797144801,0,-0.289044296129153,0,0.134304041361548,0,0
X601998.CH.EQUITY,0,0,0.302101210902717,0,0.0914547712613914,0,0,0,0,0,0,0,0,0,0,0,0,0.211172910724538,0,0,0,0,0,0,0.0658664802797374,0,0,0,0,0,0,0,0,0.054518263327787,0,0,0,0,0,0,0,0.0636393875353368,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.000226859316845168,0.0826922442407803,0,0,-0.0379808310731718,0,0,0,0,0,0,0.0501517571695172,0,0,0.0423013610810236,0,0,0,0,0.0598927638327236,0,0,0,0,0,0,0,0,0,0,0,0.27772796018972,0,0.0873348271065632,0.222489076654775,0,0,0,0.291120886007122,0,0,-0.0442600665457706,0,0.0289056142515345,0.0453199689527104,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.3657768509038,0,0,0,0.0832104469573453,0,0,0,0,0,0,-0.00792094218659394,0,0,0,0.0384178657625932,0,0,0,0.0346225693724122,0,-0.0258756407544029,0,0,0,0,0,0,0,0,0.0718448231696482,0,0,0.263562262336259,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.0927701039438615,0,0,0.0725814906616546,0,0,0,0,0,0,0,0.0562839755991552,6.93889390390723e-18,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0444718000428583,0,0,0,0,0,0,0.187393759807291,0,0.133126788327289,0.158622628080392,0,0,0,0,0.0758406508759109,0
X2007.HK.EQUITY,0,0.314899789373515,0,-0.0933064580482929,0.0568916271913056,0,0,0,0,0,0,0,0,0,0,0.0962440916458385,0,0,0.109391591916071,0.0590840929164222,0,0,0,0.000818089967423439,0,0,0,0.260325320960559,0,0,0,0,0.177768652274274,0,0,0,-0.0686627987734641,0,0,0,0,0,0,-6.93889390390723e-18,-0.039430901189517,0,0,0,0
X1109.HK.EQUITY,0.156281157354233,-0.117085944785617,0,0,0.0640273847795288,0,0,0.00270311409007253,0.169958179245436,0,0,0,0,0,0,0,0,0,0.142956888202296,-0.0210915711194951,0.233324187631884,0,0,0,0,0,0,0,0,-0.0820343849994406,0,0,0.504006997427872,0,0,0,0.0650293216189757,0,0.0907980389471183,0,-0.2590979615913,-0.0174284953575257,0,0,-0.14005534456262,0,0.159478604181975,0,0
X1113.HK.EQUITY,-0.253562153326876,0,0,-0.0270524486025497,0,0,0.182633590154386,0,0,0,-0.0347004421434291,0,0,0,0.102659414405191,0,0,0,0,0,0.0947400758663636,0,0,0,0,0.140750328706848,0,0,0,0,0,0,0.0642079497844334,0,0,0,0.00401288950854452,0,0,0,0,0,-0.0424210267382835,0,-0.0672585040162009,0.331346913273407,0,0,0
X601818.CH.EQUITY,0,0,0,0.102995545904983,0,0,0,0.439790792356237,0,0,0,-6.93889390390723e-18,0.0693145358035336,0,0,-0.08768306109457,0,0,-0.024494524424851,0,0,0,0,0,0,0,0,0.0185621838537577,0,0,-0.00912150795485466,0,0.214369395741398,0,-1.38777878078145e-17,0,0,0.379167772093948,0,0,0,0,0,0,0,0,0,-0.195049954279231,-0.211905021089941
X12.HK.EQUITY,0,0,0,0,0.00154468510111361,-0.308259337376766,0.436755020879623,0,0,0,0,0,0,0,0,0,0,0,0,-0.335956076333383,0,0,0,0,0,0,0,0,0,0,0,0,0.437335204027304,0,0,0.307278015369664,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.430864190656759,0,0,-0.0478953152174537
X823.HK.EQUITY,0,0,-0.0384902075479551,0.0377919764558442,0,0,0,0,0,0,0,0,0.202824195519714,-0.214556158054921,0,0,0.113894451309377,0,0,0,-0.040990626530708,0,0,0,0,0,0.0565800210339547,0.104300629682594,0,0,0,0,0,0,0,0,0.0905858724870704,0,0,-0.0068926038198681,0,0,0,0,0,0.112789255726511,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453234082051362,0,0,0,-0.0532603845377519,0,0.0300924455473702,0,4.33680868994202e-19,0,0.0362286547789226,0,0,0,0,0,0.212231014284649,0,0,0,0,0.0938709863481795,0,0,0.0624339367935367,0,-0.0787809815285942
X001979.CH.EQUITY,0.0520558739098365,0,0.0777554189386462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0695754325835425,0,0,0.313057580249321,0,0,0,0,0.0965852962048856,0,0,0,0,0,-0.0365134793976133,0,0.135864016149193,0.181631934920308,-0.037232016266133
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.207921123834461,0.0928678605277744,0,0.261371102918438,0,0.309540518611874,0,-0.168022581610159,0,0,-0.0383179198968424,0,0.296092941739201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199877988796816,0,0,0,0,0,0.126570775901752,0,0,0,0
X601211.CH.EQUITY,0,-8.67361737988404e-19,0,0,0,0.0059920585635164,0,0,0.0122406369181088,0,0,0.063780767189695,0.0308818406949335,-0.0252683593762798,0,0,0,0,0,0,0.0463194434535394,0,0.458759895826729,0.0394964354928989,0,0,0,0,0.0589718569195973,0.0407887257425841,0,0,0,0,0,0,0,0.0299259610929391,0,0,0,0,0,0.149483057138531,0.0559057371775087,0,0,0.197404055224226,0
X601336.CH.EQUITY,0,0.0127329050202575,0,0,0,0,0.12086974507796,0,0.0521360839444389,0,0,0.17918936711016,0,0,0,0,0,0.260933691323233,0,0,0,0,0.142162982678831,0,0,0,0,0,0,0,0,0,0,0.052685320316562,0,0,0,0,0,0.156612774552949,0,0,0,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0,0,0.0141694314701773,-0.0291875336774089,0,0,0,-0.366047884582078,0.314305930280778,-0.00153285458647175,0,0,0,0,0,0,0.0113622973099802,0,0,0,0,0.188961148193434,0,0.0394374014829517,0,0.16026063893712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408560490190737,0.0660282841480146,0,0.0215939168503033
X601066.CH.EQUITY,-0.221513119144571,0,0,0,-0.0654425102784162,0,0,0,0,0,-0.0747871999587659,0.0768883257263911,0,0,0,-0.334283672054089,0,0,0,0,-0.105187765462798,0,0,0,0,0,0,0,0.181806644080567,0,0.256980371704607,0.396698052233262,0,0,0,0,0,0,0,0,0,0,0,0.309191206549976,0,0,0,0,-0.00414348140163945
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.030433913201068,0,0,0,0,0,0,0,0,0,0,0,0.5406009332285,0,0,-0.0068240352193384,0,0,0,0,0,0.196076978018532,0,0.0292398741400426,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0
X002142.CH.EQUITY,0,0,0.0434545450996093,0,0,0.0709336530996524,0,0.191900457845312,0.114413916805461,0,0,0.048151377074873,0,0,0,0,0,0,0,0,0.162646717914026,0,0,0,0.214629262795045,0,0,0,0,0.00997135303827316,0,0,0,0,0,0.147479755174554,0,0,0,0,0,0,0,0,0,0,0,0,0.102114019788685
X601229.CH.EQUITY,0.344704059756636,0,0,0,0,0,0,0.261332331900101,0,0,0,0,0,0.160550979151875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839762347490706,0,0,0,0,0,0,0,0.0671722263669635,0,0,0,0,0,0,0,0.148942237072717,0.0989073903997364
X601169.CH.EQUITY,0,-6.93889390390723e-18,0,0.0540686635330238,0,0,0.0347353791693701,0.123630300183957,0.030888345660736,0,0.0232788058415905,0,0.0379959389949436,0,0,0,0,0,0,0,0,0.286363995463347,0,0,0,0,0,0,0,0,0,0,0,0,0.0930815683503655,0,0,0,0,0,0.259523781218158,0,0,0,0.0484842214070691,0,0,0,0
X600015.CH.EQUITY,0,0,0.31114557385826,0,-0.240495750360034,0,0,0.446002907166752,-0.125920454734279,0,0,0.0286739444656223,0,-0.34486058791435,0,0,0,0,0,0,0,0.587787942141931,0,0,0,0,0,0,0.123007533196431,0,0,0,0,0,0.107206931057096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,-0.0897571319624479,-0.0850607452047399,0,0.0136530810975347,0,0,0,0,0,0,0,0.124492933963908,0,0,0.00894182452507384,0.167481120251637,0,0,0,0,0,0,0,-0.0174273839473464,0,0,-0.16986545635295,0,0,-0.00445570687326184,0,6.93889390390723e-18,0,0,0.486328263986908,0,0,0.0217111771312476,0.292340654911642,0,0,0,0,0,0,0,0.278026635331049,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0734937071933095,0,0,0,0,0,0,0,0,0,-0.0563294104245622,0,-0.0642030382522945,0,0,0,0,0,0,-0.184978796320332,0,0,0,0,-0.0634687911473469,0,0,0,0,0,0,0,0,0.312714726089497,0,0,0,0,0,0,0.881863575546459
X17.HK.EQUITY,0,0,0,0,0.17982869307421,0,0,0,0,0,0,0,0.511861550365426,0,0,0.0862281165155213,0,0,0.0535618538490053,0.119604756517871,0,0,0,0,0,0,0,0,0,0.0464778968151509,0,0,0,0,0,0,0.274716333880938,0.139320644717082,0,0,0,0,0,0,0,0,0.00435132449064812,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.068368438429934,0,0,0,0,0,0,0,0,0,0,0.0241893261839343,0,0,0,0.0127214307660327,0,0.406512335723769,0,0,0,8.67361737988404e-19,0,0.00723666026285383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110524585629295,0.432163789539741,0.0635395046906493,0.00337239435613607,0,0,0
X600999.CH.EQUITY,0,0.00171066105997591,0,0,0,0,0,0,0,0,0,0.00490428871688628,0,0,0,0,0,0,0.0561915101254777,0,0,0.0132064417178473,0,0,0,0,0,0,0,0,0,0,0,0,0.483405601900367,0.0201094958414976,0,0.0615963538112258,0,0,0,0.0421231358100954,0,0.0557364831409966,0,0,0.343793985191321,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.0948860773046967,0.00893548466911904,0,0,0,0,0,-0.465839481920134,-0.0986497462714595,0,0,0,0.0138205552778504,0,0,0,0,0,0,0,-0.105622237957232,0,0,0,0,0,0,0,-0.140033873723817,0,0,0.137864338085548,0,0,0.220509916121201,0.0910177458935601,0,-0.125033884067047,0,0.55515262750039,0,0.12637107558126,0,0
