,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY
X601658.CH.Equity,0.0408463792059414,3.46944695195361e-18,0,0,0,0,0,0.131427043906164,0,0,0,0,0,0.163430176656223,0.0970970839643968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261509489732632,0,0,0,0.0878340964760827,0,0,0,0,0,0,0,-0.0165113703744139,0,-0.0358068016505699,0,0.135136103560874,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.0260797035456939,0,0,0,0,0,0,0,0.0731639163311321,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.161689642390312,0,0.365694668243396,0,0.0103502368914418,0,0,0,0,0.0682030131905251,0,0,0,0,0,0,0,0,0.0992100950918593,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584118227739514,0,0,-0.0589102872729883,0.0797183144444855,0.0307682070481591,0,0,0,0,0,0,0,0,0,0,0,0,0.0122221786967514,0,0.0658838362618152,0,0,0,0,0.184398366395223,0,0,0,0.10523659881285,0,0,-0.169183734696635,0
X000001.CH.EQUITY,0,0.0688805966152354,0,0.0277173476495551,0.566061919134171,0,0,0,0,0,0,0,0,0,0,0.0589593161682283,0,0,0,0,0,0,0.0458704601059737,0,0,0,0.0404802020570503,-0.285145601370227,0.138157559082812,0,0.0377044029684656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748771745266187
X000002.CH.EQUITY,0,-0.0838392798872565,0,0,0.148842689093462,-0.281015245867664,0,0,0.193733469603624,0,0,0,0,0,0,-0.0339057348552974,0,0,0,0,0,0.0509156713874935,0.0482617113328596,0,0,0,-0.00749742570846748,0.302214926064179,-0.0559329257311248,-0.343643275988384,0,0.0662199532009673,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.143207873265014,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.16654313462516,0,0.0642666363007237,0,0,0,0.0869702327748494,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.218342030271379,0,0,0,0,0,0,0.0884892430730443,0,0,0,0,0,0.181312166927279,0,0,0,0,0.0878819279748153,0,0,0,0,0,0,0,0,0,0,0,0,0.0876206118370936
X601066.CH.EQUITY,0,0,0.00556321038917997,0,0,0,0.0220414856606368,0,0,0,0,0,0.633958005719676,0,0.0738790305446131,-0.0531340779627427,0,0,0,0,-0.0458196634827355,0,0.0443232283440794,0,0,0,0,0,0,0,0,0,0.0330359518511563,0,0,0,0,0,0.117184009315405,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.234798382100673,0,0.180085465544684,0,0.249120011772966,0,0,0,-0.100512613155966,-3.46944695195361e-18,0.130157612391725,0,0.116146783518531,0,0,0,0,0.0968526531465748,0,0.126248339167343,0,0.0331167914122685,0,0,0,0,-0.0795112072345075,0.0467154488735565,0,0,0,0,0,0,0,0,0.0412071778566232,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.17416122758066,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0259624502689201,0,0,0,0.405896407820302,0,0,0,0,0,0,0,0.00428879670109924,0,0,0,0,0,0,0.0541539330853816,0.0223038975712108,0,0,0,0.0196960738906265,0,0,0,0,0.0432803161615523,0,0,0.0513819031103766,0,0,0.0210716773213501,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.157975192276342,-0.137581976180578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10241821674788,0,0.0423808037554098,0.00748562853755254,0,0,0,0.0302838427863188,0.0188878201404238,-0.0993498236864587,0,0,0,0,0.0811969949396319,0,0,0.24850920795964,0.418785559030349,0,0.0193542909457357,-0.674065518362824,0.245649333003423,0.116792258944342,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.339045745077673,0,0.155492187569613,0,0.0881053531837142,0,0,0,0,0,0,0,0,0,-0.023367804379629,0,0,0,0.218075486584727,0,0,0,0,0,0.118647406759354,0,0,-0.0340493531820876,0,0,0,0,0,0,-0.0446277153519597,-0.0568066017842236,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0512963525703368,0,0,0,0,0,-0.0472622100017907,0,0,0,0,0,0,0,0,-0.0709897684899541,0,0,0,0,0,0,-0.163241027045483,0.213256911059586,0.316557375706653,0,-0.0294100930903451,0,0,0.0485883894425847,0.00872744679125063,0,0,0,0.334853447206942,0,0.0807901501947581,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0.0624127710638986,0,0.00944634970618688,0,0.134502821017776,0,0,0,0.0596855216312515,0,0,0,0,0,0.0310955866280706,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.127284294895815,0,0,0,0.0663075499139483,0,0,0,0,0.138654528603289,0,0,0,0,0,-0.019495138927102,-0.0308282922536374,0.268206603033901,0
X601998.CH.EQUITY,0,0,0,0.183911272101257,0,0,0,0,0,0,0,0,0,0,0,0.228092835679442,0.215116647796442,0,8.67361737988404e-19,0,0,0,0,0,0,0.117638345687221,0,0,0,0,0,0,0,0.0311619131808335,0,0,0,0,0,0.0212837643269174,0,0.138427076580304,0,0,0,0,0.149733456050518,0,0,0
X2388.HK.EQUITY,0,0,0.0784212475283519,0,-0.0154441031220878,0,0.259957708855303,0,0.193676224869265,0.00344673945233436,0.00360155407925897,0,-0.217639400292722,0,0,0,0,0.104299813144604,0,0,0,0,0,0,0,0,0,0,0,0,0.247898830750615,0,0,0,0,0.211322433984166,0,-0.234225267072149,0,0,0,0,0.212989587520121,0,0,0.0324169428999677,0,0,-0.188769748209754,0
X600016.CH.EQUITY,0,0,0.195459734720802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643039708874757,0.121578812865968,0,0,0,0.0843494526353852,0,0.753726735898263,0,0,0,0.0524370928102685,0,0,0,-0.39109513931745,0,0,0,0.424109559477773,0,0,0,0
X11.HK.EQUITY,0,0,0,0.0801641235543669,0,0,0,0.0683510374239354,0.205910054173665,0,-0.22975003650859,0,0,0.0247451759289373,0,0,0,0,0,0,0,0,0,0,0.619476528863935,0,0,0,0,0,0,0,0,0,0,0.125779112862189,0,0,0,0,-0.0541044878578326,0,0,0,0,-0.0509543912976773,0,0,0,0
X2007.HK.EQUITY,0,0.262654917111826,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.50070691612475,0,0,0,-0.0562658424032198,0,0,0,0,0,0,0,0,0,0.317031250611953,0,0.0886891421558262,0,0,0,0.346662949575769,0,0,-0.174675469806566,0,0,0,0,0,-0.114503604210899,0.278941940762114,0,0,0,0
X002142.CH.EQUITY,0,0,-0.0762210975016035,-0.133309250010833,0.496648083350046,0,-0.237976457596208,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0107461196094181,0.121655049200001,0,0,0,0,0,0,0,0,0,0,-0.0316814674635752,0.0404898190455535,0,0,0,0,0,0,0.323126122120288,0.0954383502734783,0,0,0,-0.0183805867231579,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.282787553214096,0,0.195572562012837,0,-0.096970836237866,0,0,0,0,0,0,0,0.265291764997871,0,0,0.2198604912885,-0.0733062247388476,0,0,0.0230686069455945,0.258537812329382,0,0,0,0,0,-0.231245224619148,0,0.0840370603682273,0,0,0,0,0.0855344443292045,0,0,-0.106296178317634,0,-0.173126141747213,0,0,0,0
X601818.CH.EQUITY,0.171686274284429,0,0.000686307769770645,0,0,0.00518126943544086,0,0,0,0,0.0867392185629168,0.0280532837184328,0,0.0987960027834974,0,0,0,0.0279440038465962,0.00623770053188299,0,0,0,0,0,0,0.084494983115877,0,0,0,0,0,0,0,0.0641432333989958,0,0,0,0,0,0,0,0,0,0,0,0,0.307986144508025,0,-0.0171204383594574,3.46944695195361e-18
X600048.CH.EQUITY,0,0,0,0,0.205364759731164,0,0,0,0,0.183263993839785,0,0,0,0,0.398846822886183,0,0,0,0.0904014775311041,0,0,0,0,0,0,0,0,0.143045809632025,0,0,0,0,0,-0.105523367286767,0,0.149389196902271,0,0,0,0,0,0,0,0,0.0869733470430532,0.0211620591478376,0,0,0,0.0246922222991631
X600999.CH.EQUITY,0,0,0,0,0,0.109458293668957,0,0,0,0.118463550856963,0.225248910342335,0.0921884467557072,0.374672610800912,0,0,0,0,0,0,0,0,0.104688911911809,0.0459324560693247,0,0,0,0,0,0,0,0,0,0,0.0875614328805901,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.00898675357310262,0,0,0,-0.0928549000350088,0,0
X601688.CH.EQUITY,0,0,0,-0.054238793218614,-0.121730086576134,0,0,0,0,0,-0.0440395973149245,0,0,0,0,0,0,0,0,0,0,0.30493700299194,0,0,0,0.396084526210357,0,0,0,0,0,0,0.116566136593793,0,0.0385828611740448,-0.0463744424060425,0.253657614606397,0.113007912433885,0,0.0639153932608379,0,0,0,0,-0.0425481827678845,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.265724643781503,0,0.0214113589346351,0,0,0.145001056999971,0,0,0,0.195110941546962,-0.0827966039003547,0,0,0,0,0,0,0,0,0,0.027715681428594,0.265890734472974,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0134400635224208,0,0.0214873629498214
X267.HK.EQUITY,0.114436528996241,0,0,0,0,0,0.0762466222152029,0,0,0,0,0,0,0,0,0,0,0,0.107927069143743,0,0,0,0,0,0,0,0.141016994693148,0,0,0.103157642625767,0,0.0719125335947109,0,0,0,0,0,0.0396416835133897,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.298594678727008,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0367401251989783,0,0.0272927886686724,0,0,0,0,0,0.189813366197137,0,0,0,0,0.152276762760325,0.0728597621692944,0.0715566370845078,0,0,0,-0.313434061486699,0,0,0.239529372224907,0,0,0.132045593766438,0.136706634714067,0,0,0,0,0,-0.00584533073829086,0,0.0517378663046419,0,0.139049740320146,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.404217223172079,0,0,0,0,0,0,0,0,0,0,0,0.0475654057565817,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0184981724075488,-0.0923373701911835,0,0,0,0,0.265941464615833,0.0772169054876794,0,0,0,0,0,0,0,0,0,0.171591811342014,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.222353006787991,0.0207140332390771,0.0167146029307616,0,0,0,0,0,0.139321464440879,0,0,0,0,0,0,0,0,0,0,0.0944762304495002,0,0,0,0,0,0,0,0,0,0,0,-0.0116126923038408,0,0.664547164954624,0,0,0,0,0,0.00690481430912065,-0.132412881216726,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.0560699784434769,0,0,0,0,0,0,0,-0.0548469620664669,0,0,0.119774956853075,0,0.183639028195337,0,0,0,0,0.157190162014971,0,0,0.182783195193834,0,0,0,0.0565525770423522,0,0,0,0,-0.302330658477394,0,0.0830757996576707,0,0.0989161316181055,0,0,0,0,0.0545452390720115,0.0829573533023511,0
X12.HK.EQUITY,0,0.00934834780583929,0,0,0.0973730084740697,-0.331800277247645,0.199376528426623,0,-0.0643778293259768,-0.141279045309109,0,0,0,0,-0.158399284606923,0,0.163839220727047,0.174460423534891,0,0.100886477994038,0,1.73472347597681e-18,0,0,0,0,0,0.0657086332269038,0,0,0,0,0,0,0.13356922447218,0,0,0,0,0.673695510035739,0,0,0,0,-0.117251750454627,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.171295150096702,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245585531609019,0.226052211323963,0,0,0,0,0,0,0,0,0,-0.0155307170321931,0.0051732548652624,0.150325357140752,0.0190141256509108,-3.46944695195361e-18,0.255688947771477,0,0.126010683876719,0,0,0,0,0.0379059721839466,0,0,0,0,0,0.331415116071848
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.105073111012439,0,0,0.0154563350055566,0,0,0,0.235564721546423,-0.240027090784887,0,-0.0320246349666092,0,0,0,0,0,0,0,0.0510213939201373,0,0,0,0.219221025528412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245868928910516,0.777055285582404,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137489680594332,0,0.172751920628713,0,0,0.0722855872169424,0.119669293484672,0,0,0,0,0,0,0,0,0,0.0888260001868457,0,0.151510843266227,0,0.117615967954794,0,0,0,0,0.219469847178033,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0.137678789061637,-0.00163416519971847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556971186683937,0,0.0363075460610367,0,0,0,0,0,0,-0.190332919867488,0,0,0,0.0883341138259158,0,0,0,0,0,0.630007451786094,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0.192366985230666,0,0,-0.105211156546245,0,0,0,0,0.0676643404879778,0.0743599867707243,0.288727982811436,0,0,0,0.105206247179455,0,0,0,0,0,0,0.0308660879140477,0,0,0.207043823278033,0,0,0.0744512752796052,0,0,0,0,0,0,0,0,0,0,0,0,-0.21031075862959,0.00880749736467724,0
X601229.CH.EQUITY,0,0,-0.131258742501469,0,0,0,0,0,0.123821764831508,-0.256521745111967,0,0.239499757850679,0,0,0,0,0.211114198355871,-0.0852824222571819,0,0,0.155190191300616,0,0,0,0,0,0,0,0,0,0.166005884017753,0,0,0,0,0,0,0,0,0,0,0,-0.313273398388693,0,0.0452787631243166,0,0,0,0,0.587341765995827
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.026244469742918,0.0616403847605399,0,0,0,-0.0190154833666637,0,0,0,0,0,-0.0630960988686299,0,0,0,0,0,-0.0553473344888107,0,0.0237430255739069,0,0,0,0.164918603536553,0,0,0.245530845181954,0,0,0,0,0,0,0.714206963923251,0,0.00189306144268816,-0.0876085634238888,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782835179861053,0,0,0,-0.292127933578592,-8.67361737988404e-19,0.0168577021289939,0,0,0,0.0268758596384839,0,0,0,0,0,0,0,0,0.226361222886726,-0.064408049583934,0,0,0,0,0,0.00219273850797853,0,0.333623734359918,0,0,0,0,0
X601169.CH.EQUITY,0.00746107126889087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164956700655405,0,0,0,0,0.0821323103907898,0,0,0,0,0,0,0.0468397577185242,0,0.0596965859960358,0,0.0853535110192987,0,0,0,0,0,0,0.102628566791997,0,0,0,0,0.263003339978961,0,0,0
