,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719088238030015,0,0,0,0,0,0,0,0,0,0.138306299053277,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0631765695915008,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.126127464252395,0,0,0,0.389702674678202,0,0,-0.0269396672412991,0,0,0,0,0,0,0,0,0,0,0.108624169337564,0,0,0,0.0280902652191959,0,0,0,0,0.383073340826908,0,0,0,0,0,0,0,0,0,0,0,0.0400944683385105,0,0,0,0,-0.207255264899514,0.105129396944795,0,0.0874665707310115
X000002.CH.EQUITY,0,0,0,0.113427687297594,0,0,0.0299739419962343,0,0,0.0571573150220388,0,0,0,0,0,0,0,0,0,0.0271416988695742,0,0,0,0,0,0,0.0436980532509436,0,0.0225844848720138,0,0.578895149393166,0,0,0,0,0,0,0,0.0306706322906726,0,0,0,-0.0765759211513941,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.347092209378439,0.00796897790708139,0,0,0,0,0.171288949961904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300905680676947,0,0,0,0,0.0967353047148764,0.075512081722368,0,0.178992634425162,0,0
X388.HK.EQUITY,0,0,0,0.0416837914957945,0,0,0,0.0921530019999088,0.0281412454048636,0,0,0,0,0,0,0.122359121303292,0,0,0,0,0,0.0557635734354357,0.355902671449063,0,0,0,0.0210028705405046,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0950423147965048,0,0,0,0,0,0,0.0462110230131842,0,0,0
X16.HK.EQUITY,0,0,0,0.0867842873617965,0,0,0,0,0,-0.121324364657302,0,0,0,0,0,0,0,0,0.0906358419402042,0,0,0,0.129165883553416,0,0,0,0,0,0,0,0.00790552592248601,0.00595735583506155,0,0.274720581803054,0,0,0,0.0364906910527294,0,0,0,0,0,0.176052596211518,0,0,0,0,0.165063026369604,0
X000001.CH.EQUITY,0,0.0327433053853595,0.00901398007125746,0,0,0.0214230092585226,0.0643286508197229,0,0,0,0,0.244720825845303,0,0,0.0979426437135654,0,0,0,0,0,0.102437134263795,0,0,0,0.194708071998387,0,0,0,0,0,0,0,0,0,0,0.190122664779476,0,0,0,0,0,0,0.0175767300831027,0,1.38777878078145e-17,0,0,1.73472347597681e-18,0.0820897370699899,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.145528727565981,0.241113617406156,0,0,0.328778982205777,0,0,0.0729755272480173,0,0,0,0,0,0,0,0,0,0,0,0.0263654372681779,0,0,0,0,0,0,0,0,0,0,0,0.232746975824295,0.0173364732527453,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.126470289250734,0,0,0,0,0,0,0.0253554706282437,0.041766834252616,0,0,0,0,0,0,0.58351877817268,0,0,0,0,0.0598555894285221,0,0,0,0,0,6.93889390390723e-18,0,-0.126845907499286,0,0.0307145040407051,0,0,0,0,0,0.16061540778007,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0362764325810448,0,0,0,0,0.171782653957606,0,0.0491431250900778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674321827173187,0,0,0.0434932500050985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212761981168533,0,0,-0.0353864444430099,0,0,0,0,0,0,0,0.202432663379221,0,0,0,0,0,0,0,-0.0792846173464641,0,0,0.0421151107886602,0,0.565371648304966,0,0,0,1.73472347597681e-18,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117616570500916,0,0,0,0,0,0,0,0,0.152924056457204,0,0.523393720937946,0,0.0466693749607578,0,0,0,0,0,-1.38777878078145e-17,0.0216672115115807,6.93889390390723e-18,0.141467416244899,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0704622796451655,0,3.46944695195361e-18,0,0,0,0,0.101819904940736,0,0,0,0.0747916438435884,0.0940691847889324,0,0,0.249417165413948,0,0,0,0,0,0,0.122753925605832,0,0,0,0,0,0.0454359754698607,0,0.0683391395833759,0,0,0,0,0,0,0,0,0,0.134500881030181,0,0,0,0,0,0.00821499176192729
X600016.CH.EQUITY,0,0,0.00159601615956321,0,0,0,0,0,0,0,0.48487935130957,0,0,0,0,0,0,0,0,0.0768891298502549,0,0,0,0,0.129633482457603,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.270432928318457,0,0,0,0,0,0,0.0384364644481081,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.04882466679542,0,0,0,0,-0.0494780985108068,0,0,0,0.0931274156106111,0,0,0.0938719696580595,0,0,0,0,0,-0.164074751266577,0,0,0,0.237100654619399,0,0,0,0,0,0.118343882931108,-0.0891528208474957,0,0,0,0,-0.00201995434982934,0,0,0.189541846461727,0,0.193969590365353,0,0,-0.03881611140107,0,0,0,0.289881546075515,0,0
X267.HK.EQUITY,0,0,0,0,0,0.00037226098131111,0.0829032717363033,0,0.0516549027135609,0,0,0.04500423377126,0,0,0,0,0,0,0,0.167644577788926,0,0,0.126121005120471,0,0,0,0,0,0.115835420132605,0,0,0.0827124933740769,0,0,0,0,0,0.242942701014491,0,0.0684895638699578,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.261462269832158,0,0,0,0,0,0,0,0.159456045512635,0,0,0,0,0,0,0,0,0,0,0.601598860531722,0,0.0684776716049415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.137382114583987,-0.0729719339825382,0,0,0,0,0,0,0,0,0,0,0,0.188927815624038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618506584077325,0.284824017560928,0,0,0,0,0,0.0427626915762041,0,0,0.238884883932423,0,0,0.163368400136108,-0.139740437271287
X2007.HK.EQUITY,0,0,0,0,0.122385875077296,0.0911548197420256,0,0,0,0.0297235247240866,0,0,0,0,0,0,0,0,0,0.0388558635551945,0,0,0.0538716078738432,0,0,0.0896025745091685,0.299873023490185,0,0,0.106408505405986,0,0,0,0,0,0,0,0,0.150907709703562,0,0,0.0443409034576699,0,0.0234122026912372,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.13436836204814,0,0,0,0,0,0,0,0,0,0,0,0.00320997924580556,0.229130885928209,0,0,0,0,-0.0387716659471988,0,0,0.0970837272408952,0,0,0,0,0,0,0,0,0,0,0.0961131689257848,0,0,0,0,0,0,0,0,0,0,0,0.355093622671632,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.258502875904536,0,0,0.0648409612791314,0,0,0,0.171343650122244,0,0,0,0,0,-0.0875016531464922,0.0208556758921932,0,0,0,0,0,0,0,0,0,0,0,0.111270020099665,0.0196811779441962,0,0.237160469521181,0,0,0,0,0.0775962701349792,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.0930580668308068,0,0,0,0,0,0.142889370149726,-3.46944695195361e-18,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635511669185091,0.0809002357083086,0,0,0,0.188208146824146,0,0.182155134066135,0,0,0,0.1261012459927,0,0,0.121370517349191,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.00803507093986169,0,0,0,0,0.037097901705456,0,0,0,0,0.00428189418604225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234543230639615,0,0,0,0.31497109572623,0.0147246957199948,0,0,0,0,0,0.0732864747305491,0.128739518731108,0,0.106360956872293,0,0,0,0.00429513837819054,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.0512420614226249,0,0,0,0,0,0,0,0,0.0785953478901116,0.126761399954975,0.00741538527434123,0,0,0.133795405327529,0,0,0,0,0,-1.73472347597681e-18,0,0,0.48273266477032,0,0,0,0,0,0,0,0,0,0.0282824118307599,0,0.0601077405207051,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00721760934135941,0,0,0,0,0,0,0,0,0,0,0,0.113373313014651,0,0.242882799816554,0,0,0,0,0,0,0,0,0,0.0728559889878066,0,0,0.0334985042273733,0,0,0,0,0,0.190047557592281,0,0.149298348587961,0,0,0,0.20575468106449,0
X002142.CH.EQUITY,0,0.248558314302634,0,0,-8.67361737988404e-19,0,0.265911933837611,0,0,0.0945734970440092,0,0,0,0,0,0,0.402773503605006,0,0,0,0,0,0,0,-0.0698384886751542,0,0,0.000917963105172526,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,-0.154695207233962,-0.136147541939988,0.35772845008596,0,0,0,0,-0.26638744209473,0,0,0,0
X600837.CH.EQUITY,0,0,0.00537991083785952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285425568352719,0,0.0104323603122828,0,0,0,0.0674970842836968,0.128680973165578,0,0,0.0122429596813408,0,0.0238586638581016,0.206496596779634,0,0,0.245489455230897,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0751330388907596,0.147365321088658,0,0,0,0.00793206750034898,0,0,0,0.349071745922011,-0.0554580393324348,0,0,0,0,0,0.0427084774904236,0,0,0,0,0,0.135193250781814,0,0,0,-0.0281353523099725,0,0,-0.148406517877972,0,0,0,0,0.501044490343065,0,0,0,0,-0.0601666739038497,0.0254554357624963
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.234611194462894,0,0,0,0,0,0,0,0.0253422334529447,0,0,0,0,0,0,0,0,0,0.126814257342304,0,0,0,0,0,0,0,0,0,0,0,0.0841269820541935,0,0,0.158525263694974,0,0.31889063505738,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0458270022514126,0.0621483718393755,0,0.111610208950746,0,0,0,0,0,0.342355375036007,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335988292742725,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,3.14745015092084e-05,0,0,0,0,0.0665131544868851,0,0,0,0,0,0,0.0850377102240652,0,0,0.0423787041445376,0,0,0.0297688591390765,0,0,0,0,0,0.0247405657367017,0,0,0,0,0,0.114336953515524,0,0,0.0275876323328587,0,0,0,0,0,0,0.0967397146486946,0,0.320731312656442,0.157359843219067,0
X601229.CH.EQUITY,0,0,0.0597634462110454,0,0,0,0,0,0,0.103586887708784,0.158894473345982,0.144651822451434,0,0.0595408074098742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106066604371696,0.0179717202508121,0,0,0.229368682876596,0,0,0,0,0.175745331689457,0,0,0,0,0,-0.110590984146356
X600999.CH.EQUITY,0,0,0,0.0260843687492629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246797075035491,0.116269547955195,0,0,0,0,0,0,0.32012087672019,0,0.208502730438953,0,0.0360621004250253,0,0.090934136859096,0,0,0,-3.46944695195361e-18,0.173513965420113,0,0.0376538624434117,0,0
X1997.HK.EQUITY,0,0.0462825323735645,0.00580520085171868,0,0,0,0,0,0,0.0879866124473565,0,0,0,0,-0.018496958947708,0,0,0,0.147856355364944,0,0,0,0,0,0,0,0,-0.133199346823204,0,0,0,0.396787269816784,0,0.282042697960282,0,0,0,0,0,0.0504509694538548,0,0,0,0,0,0,0,0,0,0.047082200826065
X601169.CH.EQUITY,0.101760478084884,0,0,0,0.0995684801610026,0,0,0,0,0,0.00758373081999078,0,0,0.20082041617975,0,0,0.132489870850042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142981439753055,0,0.0630184495952034,0,0,0,0.09241636319933,0,0,0,0,0.0439132680750853,0,0.127204738129674,0.0151391430235086,0
X000166.CH.EQUITY,0,0,-0.0761997738863185,0,0,0,0,0,0,-0.00966917833226153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853291262483745,0,0.0589793055851712,0,0.0562526751048068,0,0.477369741406309,0,0.0840603029610026,0,0,0,0.261107536414052,0,0.139025976097807,0,0,0,3.46944695195361e-18,0
X2881.TT.EQUITY,0,0,0.318781335411264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552010968955241,0,0,0,0,-0.0502683935815659,0,0,0.0311748275673612,0,0,0,0,0.131567592192376,0,0,0,0.312615515380606,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0720843262979208,0,0,0.067601674052806,0,0,0,0,0,0,0,0.372549137805149,0,0.0225982455102981,0.0283213712917046,0,0,0,0,0,0,0,0.166392185558933,0,0,0,0,0.0149913953367303,0,0,0,0,0.0461535634372727,0,0,0,0.0585175485828788,0,-8.67361737988404e-19,0,0.108753662139902,0,0,0,0,0,0,0
X300059.CH.EQUITY,-0.161869393172263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232493420327703,0,0,0,0.160649921619344,0,0,0,0,0,0,0,0,0.0932730048829931,0,0,0,0,0.0858258045911942,0,0,0,0.487716886966102,0,0,-0.0249667053566182,0.143494343491379,0,0,0,0,0.125730544584331,0,1.73472347597681e-18,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.140047162553541,0,0,0.161178543900094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026236820027678,0.063750966756578,0,0,-0.0840512106495907,0,0,0,0.523161954589343,0,0,0
