,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY
X601658.CH.Equity,0,0,0,0.222757677056434,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.241404887306939,0.100600803939025,0.00300707458756369,-0.215114569050096,0,0,0,0,-0.100993941561472,0,0,0,0,0,0.0667137550615963,0,0,0,0,0,0,0,0,0,0.418700677451465,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0247816832548356,0,0,0,0,0.052897081089306,0,0,0.188875076693119,0,0.0291847407161524,0,0,0,0,0,0,0,0.0593741279029482,0,0,0,0,-0.0117269100123679,0,0,0,0,0,0.481695691248152,-0.0558304021548768,0,0,0,0,0,0,0,0.0638263957744942,0,0,0.125045986165117,0,0,0.0138729735433137,0
X601066.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0125139217826187,0,0.49610383695491,0,0,0,-0.00202586886712239,0,0,0,0,0,0,0.350783090314618,0,0,0,0,0,0,0,0,0,0.0220018865801291,0.00765491065006092,0.128964342528706,0,0,0,0,0.0317128307274237,0,0,0.00702767832264209,0.0431769836542107,0,0.00491010080666309,0,0.0357245398079832,0,0
X601166.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0.03943767904897,0.585378112225807,0,0,0,0.0602654238535566,0,0,0,0,0.0621248967796054,0,0,0.0982324174617289,0,0,0.0662161898098099,0,0,0,0.0682121322654568,0,0,0,0,0,0,0,0,0.0278721069901024,0,0.0826889503933913,0,0,0,0,0,-0.0477117226846194,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0669317502988745,0,0.0459773003461005,0.0211654775700201,0,0,0,0,0,0,0,0,0.0445465668954395,0,0,0,0,0,0.414568789483675,0,0,0,0,0,0,0,0,0,0.00763150202098905,0,0,0,0,0,0,0,0,0,0,0,0,0.252111053346716,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.0483397579855472,0.245146969421056,0,0.126149719680983,0,0,0,0,0,0,0,0,0,0,0,0.0657951059229081,0,0,0,0,0,0,0,-0.0548919936853516,0,0,0,0,0,0,0,0,0.259926796197391,0,0,0,0,0,0.671727692740126,0,0,0.0732667507133814,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.198034218431854,0,0.00652017048502226,0,0,0,0,0,0,0,0,0,0,0,0,0.113838823417265,0,0,0,0,0.0442426650958728,0,0,0,-0.041474625638958,0,0,0.128395044560776,0,0.0760346251800017,0,0,0,0,0,0,0,0,0,0,-0.0283231446671081,0,0,0.174596353594503,0,0,0,0
X601319.CH.EQUITY,0,0.0603023250668633,0,0.183382480253471,0,0,0,0,0,0,0,0,0,0,0,0,0.116348866257642,0,0,0.0645171380462922,0,-0.0476447532059978,0,0,0.0920758202622547,-0.0696600047486531,0,0,0,0,-0.0722825946216692,0,0,0,0,0,0,0.00787197250172713,0,0.221734910814318,0,0,0,0,0,0,0,0.337628391847371,0,0
X000001.CH.EQUITY,0,0.123384171311804,0,0,0,0.116601216615829,0,0,0,0,0,0,0,0.128531823452633,0,0.121713334264836,0,0,0,0.068495316441638,0,0,0,0,0,0,0.0751385319186281,0,0,0.0142390108440767,0.127315920759895,0,0,0,0,0,0.0485414558076971,0,0,0,0.0331591757179096,0,0,0.0446624784111433,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.481137285323937,3.46944695195361e-18,0.0845675937257005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112818418012092,0,0,0.0370884682254539,0,0,0,0,0,0,0,0,0,0,0,0,0.101037207860724,0,0,0,0,0,-0.156133971130504,0.361708145751842,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.14593701497607,0.150187708173136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640792294724967,8.67361737988404e-19,0,0,6.93889390390723e-18,0,0.0980020355264825,0,0.10042215765859,0,0,0,0.0321895418036101,0,0.0427831918876265,0,0,0,0.252676570235925,0,0,0,0,0.262878223964201,0,0,-0.176267519109053
X600016.CH.EQUITY,0,0,0,0.0356495328909456,0,0,0,0,0,0,0,0,0,0.149290204394711,0.138945262704767,0,0,0,0,0,0,0,0,0,0,0,0,0.162111463431059,0,0,0.175685254040809,0,0.00378021972669171,0,0,0,0,0,0,0,0,0,0,-0.114452531227961,0,-0.170779203171883,0,0.238690213870096,0,0
X300059.CH.EQUITY,0,0,0,0,0,-0.0117274162777526,0,0,0,0.125324835563987,0,0.0880748355749816,0.213527330933151,0,0,0,0,0,0,0,0,0,0,-0.0293536791660862,0,0,0,0,0,0,0,0,0,0.187800292173965,0,0,0,-0.250062055167905,0,0,0,0.07443100838894,0.0252461953668145,0,0,0,0,0.125524712087945,0,0.111449793487603
X688.HK.EQUITY,0.264192790646278,0,0,0,0,0,0,0,0,0,0,0,0.11819063233606,0,0,0,0,0,0,0.145061322851002,0.140730872899537,0,0,0,0,0,0,0,0.192581720890369,0.0439834365144503,0,0,0,0,0,0,-0.0283740961647295,0.133151045031262,0,0,0,0,-0.00643865360885086,0,0,0,0.172763326152676,0,0,0
X601998.CH.EQUITY,0.305171137643087,0,0,0,0,-0.129734565175986,0.249920319759766,0,0,-0.00477084490108246,0,0,0,0.42549699629321,0,0.0076241421025323,0,0,0,0,0.0366656255094895,0,0,0,0,0,0,0,-0.15949164492969,0,0,0,0,0,0.0355425670175915,0,0,0,0,0,0,0.114475546894475,0,0,0,0,0,0.401520119761688,-0.213237082387899,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.0432726436910072,0,0.154642930258892,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542591304841207,0.530855999866232,0,0,0,0,0,0.154816799789342,0.220789490322171,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,-0.0600267400578983,0,0,0,0.0781814321533136,0,0,0.0559001439288954,0.397886210248746,-0.0584956595220706,0,0,0,0,0,-0.0973600245990799,0,0,0,0,0.0789995003126192,0,0,0,0,0,0,0.255245950991352,0,0,0.014000564010716,0,0,0,0,0,0,0.0239881740000942,0.140001976441145,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,-0.10094244731097,0,0,0,0.0471987804287532,0,0,0,-0.146202465990743,0,0,0,0,0,0,0,0,0.000884329636101734,0,0,0,0,0.381198098301285,0,0,0.203778166235042,0,0,0,0,0,0,0,0.0648698684999088,0,0.168622287634993,-0.0868487445938697,0,0,0,0.0203824420753871,0,0.375325648435513,0,0,0
X2007.HK.EQUITY,0.0562875241906621,0,0,0,0,0.106689791768703,0,0.327662835326827,0.0496159747869189,0,0,0,0,0,0,0,0,0,0,0,0,0.0212963768769269,0.0986827667846799,0,0,0.142041931968755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195914514990055,0,0.136302866336293,0,0,0.00860975864595653
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.21154168189566,0,0,0.160360774659448,0,0,0,0,0,0,0,0.119204810511223,0,0,0.0785682107480242,0,0,0,0,0,0,0,0,0.013734747601497,0,0,0,0,0,0,0,0,0,0.0347330866985755,0,0,0,0,0,0,0.23537588700543
X002142.CH.EQUITY,0,0,0,0,0,0.469338546356562,0,0,0,0,0,0,0,0,0,0,0,0,0.185289950072064,0,0,0.208866537417741,0,0,0,0,0,0,-0.175187206024177,-0.123145351723902,0,0.207681110605037,0,0,0.0389624448730881,0,0,0,0,-0.0367387140753406,0,-0.0231150745685809,0,0.0299342856965052,0,0,0,0,0,0.319647322085054
X600048.CH.EQUITY,0,0.0669055482798622,0,0,0,0,0,0,0,0,0,0,0,0,0.0170809299528422,0,0.688687129857486,0,0,0,0.136155149211536,0.0936745056039772,0,0,0,0,0,0,0,0,0.0379184065033649,0,0,0,0,0,0,-0.0468057699499542,0,0,0,0,0,-0.0938790264826289,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.253049854803075,0,0,0.0369284799762248,0,0,0,0,0,0,0,0.0115285514673202,0.0939896173096993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971354445249176,0,0,0.0486317275877645,0,0,0,0,0,0.105905293578255,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0138071302443901,0,0,0,0.191808688151697,0,0,0,0,0,0,0,0,0,-0.0853306212121684,0,0.091643835906604,0,0,0,0,0,-0.0465419944794905,0,0,0,0,-0.03613716568603,0.240564799482821,0,0,0.379352300572192,0,0,0,0.0193476045835549,0,0.0957315288822771,0.0303175404158855,0,0.155402137350284,0,0.0139422200216197
X600999.CH.EQUITY,0,0,0,0,-0.198696233133482,0,0,0,0,-0.0427072109614305,0,0,0.454693248202348,0,0,0.69585336013532,0,0,0,-0.158097065853279,0,0,0,0.070083064216445,0.0827147356242733,0,-0.102018683629264,0,0,0.0441752727978442,0,0.185484001178837,0,0,0,0,0,0,0,0,-0.876959770462907,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0357505256790607,0.0492327471472762,0,0,0,0,0,0,0,0,0.0407012051450197,0.0884201382328121,0,0.0796862389594692,0,0,0,0,0.00612677471191179,0,0,0,0,0,0,0,0,0.407975374023724,0,0,0,0,0,0.0836082746032905,0,0,0.0351542610528894,0,0,0.112943141313465,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0.0255872932771315,0,0,0,0,0,0,0,0,0,0,0,0,0.0337956639075401,0,0.220698099968659,0,0,0,0.0479607684354846,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0267470627636074,0,0.0417976573479826,0,0.00711387865739221,0.0865033737020406,0,0,0,0,0.282131702782097,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712832051732432,0,0,0,0,0.296333988989267,0,0.301480131963438,0.0671607526374281,0,0,0,-0.0912546937575301,0,0,0.117685873418979,0,0,0,0,0,0,0.003231499222668,0.0793295781526216,0,0,0.205603390952306,0,0,0
X600837.CH.EQUITY,0,0,-1.73472347597681e-18,0,0.0132437765454466,0,0,0,0,-0.0169052965345872,0,0.121844435659077,0,0,0,0,0,0,0,0,0,0,0.110445457451714,0,0,0,0.118298461446178,0,0,0,0,0,0,0.444520719490328,0.0133568320072523,0,0,0.0263097973820921,0,0,0,0,0.0206075194163473,0,0,0,0,0,0.1954665107747,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.146867528678926,0,0,0,0,0,0.0170500474005158,0,0,0,0,0,0,0,0,0,0.046239786811199,0,0,0,0,0,0,0,0.188140512714197,0.0677473092295217,0,0.149786123118948,0,0,0,0.0504328729278263,0,0,0,0,0.165597110924617,0.132483602189736,0
X001979.CH.EQUITY,0,0,0,0,0,0,0.103688951853994,0,0,0,0,0,0,0,0.0104228092989772,0.766426441867298,0,0,0,0,0,0,0,0,0,0,0,-0.0217008790171259,0,0,0,0,0,0,0,0,-0.102561234744857,0,0.0826013389463496,0,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,-0.0846546524202502,0,0,0,0,0,0,0,0,0.00820001170573455,0.551312991533716,0,0,0.00543746771327387,0,-0.204145797505199,0,0,0,0,0.627793389391565,0,0,0,0,0.0560783908274086,0.190281388883304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306650101247591,-0.0443431099851861,-0.143549860124149,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0139510336077854,0,0.171281269045113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19828428919416,-0.0558911676299805,0.0180125492282544,0.135449021978513,0,0,0.0696689081029343,0,0,0.0147588050775484,0,0,0,0,0,0,-0.0130532328838748,0.338351173298296,0,0.0860635511844563
X2882.TT.EQUITY,0,0,0,0.0682791437308904,0,0,0,0.115514183895684,0.134113037483563,0,0,0,0,0,0,0,-0.683839583199938,0,0.412433106183559,0.339249035326215,0,0,0,0,0,0,0,0,0,0,0,0,-0.527944318936132,0,0,0,0,0,0,0,-0.0203938754307341,0,0,0,0,0,0.0568741416750248,2.71050543121376e-20,0,0.517934088841136
X601229.CH.EQUITY,0.935695770394213,0,0,-3.46944695195361e-18,0,0,0,0,0.468099046313102,0,0,0,0,0,0,0,0,-0.0370342045817919,0,0,0,0,0,0,0,-0.293039993071102,0,0,0,-0.0739035533921291,0,0,0.00884447888885544,0.264907149898353,-0.00633521335134504,0,0,-0.114768259946838,0,0,0,0,0,-0.218580681453228,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0.102276039990646,-0.0567179150062107,0,0,0,0.160242202554885,0,0,0.227296010353808,0,0,0,0,0,0,0,0.207942083402657,0,0,0.0696167418441471,0,0,0,0,-8.67361737988404e-19,0,0,0.0941263316212191,0,0.133069189181553,0.0993244077024608,0,0.0142837029366385,0,0,0,-0.0277808299594055,0.0147124071622309,0,0,-0.0270000334129408,0,0.076633111874953,0
X823.HK.EQUITY,-0.0183719352953461,0,0,0,0,0,0,0,-0.090104587802052,0.0432819922132874,0,0,0,0,0,0,0,0,0,0,0.305238734118376,0,0,0,0,0,0,0.361110828175765,0,0,-0.00573134991405698,0,-0.039152643276434,0,0.00743382892605635,0,0,0.123920799107906,0,0.0882034666231912,0,0,0,0,0,0,0,0,0,0.401883999964678
X000776.CH.EQUITY,0,0,0,0,0,-0.0445955679820891,0,0,0,0,0,0,0,0,0,0,0,0.461775807818911,0,0,0,0.179403130738127,0,0,0,0,0,0,0,0,-0.0404810764500507,0,0,0.152277510612998,0.0167968083930319,0.0123258267096438,0,0,0.138582567051746,0,0,0.0125527037973922,0,0,0.179871486535189,0,0,0,0,0
X601881.CH.EQUITY,0,0,0.0120101255849179,0,-1.38777878078145e-17,0,0.257332089917467,0,0,0,0,0.414648802388858,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0908655221338042,0,0,0,0,0,0.254088530991903,-0.0798549602229746,0,-0.0424812764772006,0,0,0.00368376893008975,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.1790051379663,0,0,-0.331963442786865,0,0,0,0,0,0,0,-0.165531659097755,0,0,0,0,0,0.243741131690686,-0.181089498909892,0.318781962364942,0,0.340149157483456,0,0,0,0,0,0,0,0,0,0.0150472470774977,0,0.0638074335328095,0.529133967212533,0,0,0,0,0,0
