,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY
X601998.CH.EQUITY,0,0.265998166251815,0,0,0.0837122135822009,0,0,0.0293315823538562,0,0,0.0535798083269296,0,0,0.172665990417743,0,0,0,0,0,0,0,0,0,0,0.0206954969930304,0,0,0,0,0.0973317374398513,0.0580992543950495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296103961163172,0.0964590422957093,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193749436882366,0,0,0,0.107350741819306,0,0,0.292852101149214,0,0,-0.0389557724259107,0,0,0.304304000208006,0,0,0,0,0.202622032990453,0,0,0,0,0.0232406163671089,0,0,0,0,0,0,0,0,-0.223786116208066,0,0.0732983319877799,0.0612331039067554
X267.HK.EQUITY,0,0,0,0,-0.0774822902580736,0,0,0.204384268485025,0,0,-0.0233728723963805,0,-0.20062358754903,0,0,0,0,0,0.124268639455491,0,0,0,0,0.0122830531662864,0,0,0.603122786296306,0,0,0,0,0.106536593897185,0,0,0,0,0,0,0,0,0,0.154213813634812,0,0,0,8.67361737988404e-19,0,0,-0.0263155229503014,0
X2007.HK.EQUITY,0,0,0,0,0,0,8.67361737988404e-19,0,0.119128910781047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105337875789669,0,0,0,0.566603966650456,0,0,0,0,0,0,0,0,0,0,0,0,0.037039777765223,0.018256848696254,0,0,0,0,0,0,0.148098877426145,0,0
X601818.CH.EQUITY,0.138573773203721,0,0,0.25408958463143,0,0,0,0.0425168291602297,0,0,0.0246773269282649,0,0.316143601141355,0,0,0,0,0.0494094728267988,0,0,0,0,0,0,0,0.0590773398310478,0,0,-0.108326946170002,0,0.0954706766575568,0,0,0,0,0,0,0,0,0,0,0.024780057188192,0,0,0.0569195409890654,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.016822743903719,0,0,0,0,0.457120105669628,0,0,0,0.246759563584312,0,0,-1.38777878078145e-17,0,0,0.144387355404663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196030037818248,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.254421596031332,0,0,0,0,0,8.67361737988404e-19,0,-0.0120439309319499,0.0482801832004598,0,0,0.177034093845922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07710316025786,0,0,0,0,0,0,0.0484331743921337,0.285608792858804,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0849659557415904,0,0,0,-0.0253789255621964,0,0,0.161157871275537,0,0,0,0.1768046672759,-0.0434984641364,0,0,0.238028703173863,0,0,0,0,0,0.193413388932741,0,0,0,0,0,0,0.224592191380195,0.134729781774147,0,0.000820521582381196,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0636655672773185,0,0,0,0,0,0,0,0,0.124922796997136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201922876333149,0.0226264695887249,0,0,0,0,0.232390000748659,0.620182475639645,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.060878183436792,0,0,0,0.0846750269501339,0.14060900696945,0,0,0,0,0,0.0240326507132607,0,0,0.00850785108341098,0.0727539671516269,0.0788553416930282,0.0450048067852951,0,0,0,0,0,0.587059645667769,0,0,0.00206008735575717,0,0,0,0,0,0,0,0,0,0.0985862442138731,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.128723126004237,0,0,0,0.252398391398764,0,0,0,0,0.207398187474194,0,0.414497614481331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211759604389847,0,0,0,0.2641125666859,0,0,0,0.027870521134143,0,0,-0.00969044880810148,0,0,0,0
X2882.TT.EQUITY,0,0.0165507774433589,0,0,0,0,-0.0899722076236448,0,0,0,0,0,0,0,0,0,0,-0.00692576060533494,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0142744027712576,0,0,0,0,0.131877435975597,0,0,0.0766666947921156,0,0.537849658596784,-0.0936827497954802,0,0,0.247479508335314,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.281707691253273,0.0143644340318695,-0.114322039640511,0,0,-0.12865477477112,0.0918298798031512,0,0,0,0,0,0,0,0.141798642580774,0,0,0,0,0,0.385833684922494,0,0,0,0,0,0,0,-0.00413766301881269,0,0,0,0.0618676627888774,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0.329284682959497,-0.0418574341538569,-0.0579151850559192,0,0.0692366060503892,0,0,0,0,0,0,-0.0082667386131137,0,0,0.743307432649132,0,0,0,0,0,0.082737557347902,0,0.0108650988757062,0,0,0,0,-0.00117715615816317,0,0,0,0,0,0,0,0,0,0,0,-0.287331288801799,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270757942480564,1.07385838309758,0,0,0,0,0,0,0,0,-0.313518711528728,0,0,0,0.103945596163579,0,0,0,0,0,0,0,0,-0.0344869119076024,0,0,0.197860007020916,0,0,0,0.0530505416061192,0,0,0,0,-0.105958701135861
X601336.CH.EQUITY,0,0,0,0,0,0.421498396468562,0,0,0,0,0,0,0,0,0,0,0,0.139944970422627,0,0.0621161209095493,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.035239001455598,0,0,0,0,0,0,0,0,0.0930451197901139,0,0,0,0.0974736606306136,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0732717315878145,0,0,0,0,0,0.0558066175905517,0,0,0,0,0.304094865521386,0,0,0,0,0,0.0852750315097579,0,0,0,0.00290582251455063,0,0.288756665723544,0,0,0,0.1744882733137,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.132706045216033,0,0,0,0,0,0,0,0,0,0,0.0633076596052242,0.0622877421348193,0.301642802787039,0,0,0,0,0,0,0,0,0.419374724863833,0.127727859189809,0.0163180952490251,0,0,0.0583817439386872,0,0.0518028993750905,0,0,0,0,0.0240393831299339,0.0336453526931218,0,-0.106453740371619,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130901708126291,0,0,0.0403517871639224,0,0.0501434866068023,0,0,-0.0021873883847429,0,-0.189559111959879,0,0,0,0,0,0,-0.0838872526769659,0,0,0,0,0.568046202629588,0.0457462919711549,0,0,0,0,0,0,0,0,0,0.300097709487965,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00085139383750151,0.0328099265209469,0,0,0,0,0,0,0.108395483591479,0,0,0,0,0,0,0,0,0,0.138614104083919,0.00292588082767294,0.0525763990705971,0.0980818188544513,0,0.232950826175609,0,0,0,-0.290401534232205,0,0,0,0,0,0,0,0.180783628341342,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.201853726851707,0,0,0,0,0,0,0,0,0,0,0.080696791058357,0,0,0,0,0,0,-0.152657327451514,0,0,0,0,0,0,0,0,0,0,0,0,0.778051310862541,0,0,0,0,0.0100944928031994,0,0
X601169.CH.EQUITY,0,0.0542793591719449,0,0,0,0,0,0,0,0.0921007386063339,0,0,0,0,0,0,0,0.0320876548921351,0,0,0.0345035133221471,0,0,0,0,0,0,0,0,0,0,0.0970602795342016,0,0,0,-0.0256802443131625,-0.0353438234440244,0,0,0,0,0,0.25906134075086,0,0,0,0,0.104479525934665,0,0.505927747613181
X2886.TT.EQUITY,0,0,0,-0.202641000439922,0,0,0,0,0,0,0,0,0,0,0,-0.141390326184551,0,0,0,0,0,0,0,0,0,0,0,0,0.152445327296529,0,-0.0205888191099552,0.252481991448786,0,0,0,0,0.01084277123675,0,0,-0.00673134401866998,0,0,0,0.300139472760883,0,0,0.125207703768061,0,0.275398014317704,0.179358856924041
X2891.TT.EQUITY,0.255636590169213,0,0.0324337550938723,0,0,0,0,0,0.0509419946518938,-0.0886089910183796,0,0,0,-0.143488247100929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120872688183682,0,-2.16840434497101e-19,0,-0.0455094480281909,0,0,0,0,0,0,0,0.573734183532542,0,0.164991842576272
X600015.CH.EQUITY,0,0.161181425137634,0,0,0,0,0,-0.0762586680114413,0,0,0,0,0.374489913816999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478113253043969,0,0.105007186998299,0,0,0,0.310597579425193,-0.0710465953611577,0,0,0,0,0,0,0,0,0,0.144952734010407,0,0,0
