,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY
X601066.CH.EQUITY,0,0,0.016613884682525,0,0.0310672424029515,0,0,0,0,0,0,0.0241767137208378,0,0.688056861834353,0.0942136948796098,-0.0494030455137099,0,0,0,0,-0.128907746245935,0,0,0.0245165085730352,0,0,0,0.0568803121916087,0,0,0,0,0,0,0,0,0,0,0.131361549341502,0,0,0,0,0,0,0,0,0,-0.0294615183630867,0
X601601.CH.EQUITY,0,0.363435676208895,0,0.0660930641626647,0,0.231267249357331,0,0,0,-0.116820205871292,0,0.21080099178438,0,0,0,0,0,0,0,0,0.219778821085694,0,0.00533716769362578,0,0,0,0,0,0,-0.127830533199418,0,0,0,0,0,0.0459748439882822,0,0,0,-0.00304207362961478,-0.0388722325620151,0.0157548821176476,0,-1.73472347597681e-18,0,0,0,0,0,0.101161234611065
X600000.CH.EQUITY,0,0.190545456537954,0,0,0,0,0,0,0,0,0.00918264509661918,0.0214431972284164,0,0,0,0.383177037448188,0,0,0,0,0,0,0,0,0,0,0,0,0.0412291168447549,0,0.00755674718035479,0,0,0,0,0,0,0,0,0,0,0.0101190883243895,0,0,0,0.0439907669205967,0,0,0,0.0342064576317926
X16.HK.EQUITY,0,0,0,0,0,0,0.171264184061912,0,0,-0.0963026452734669,-0.0479049755493411,-0.0764962894771427,0,0,0,0,0,0,0,0,0,0,0,0.112978107448122,0,0,0,0,0,0,-0.402263711342402,0.260375346118907,0,0,0,0,0,0,-0.0205665321187713,0,0,0.272837261208997,0.155434658295105,0.267673583255462,-0.0604663836322086,-0.0690018100103744,0.308389331009902,0,0,3.46944695195361e-18
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.296118487232602,0,0,0.0685985837925186,0,0.0285892039105196,0,0,0,0,0,0,0,0,0,-0.0163360857964133,0.108900005837884,-0.0350114863687602,0.234041721401914,-0.0427789360364169,0,0,0,0.172051506756556,0,0,0,0,0,-0.0625237155524688,0,0,0,0,0,0,-0.0497038857311853,0
X601998.CH.EQUITY,0,0,0.0710160547990156,0.0114509363393666,0,0,0,0,0,0,0,0,0,0,0,0,0.139474618406665,0,0,0,0,0,0,0.237128042935049,0,0,0,0,0,0,0,0,0,0.0246358754242262,0,0,0,0,0,0.18351377301134,0,0,0.0137363891818919,0,0.193761909958666,0,0,0,0,0
X002142.CH.EQUITY,0,0,-0.00716527141803816,0,0.595025400932867,0,0,-0.154167479094345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748801205622885,0,0,0,0.134369580903767,0,0,0,0,-0.0206886197042381,0,0,0.0334067625528202,0,0,0,0,0,0.187551480248455
X600016.CH.EQUITY,0,0,0.174402119829092,0,0,0,0,0,0,0,0,0,0,0,0,0.251284331143904,0,0,0,0.0710330151016353,0,0,0.141102395206888,0,-0.211247465560947,0,0,0.137133972769133,0,0.0589356655499087,0.0361494706306198,0,0,0.651329225922054,0,0,0,0,0,-0.502156795234607,0,0,0,0.333958938656356,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0683754726749037,0,0,0,0,0,-0.00821291587748682,0,0,0,0,0,0,0,0,0,-0.105703771831266,0,0,0,0,-0.0675121130328631,0,0.130967059415321,0.503393537537742,0,0,0,-0.0202040561910891,0.0626726080563986,0,0,0,0,0,0,0.147654325219999,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.208684943827799,0.0552129693464367,0,0,0,-0.293463125600395,0,0,0,0.0870717086854784,0,0,0,0,0,0,0,0,0.011997410632474,-0.0555300074097869,0.267695430352955,-0.0932538264934556,0,0,0,0,0,-0.087370634946056,0,0.162570499149331,0,0,0.255342091583765,0.17330642564023,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0.0848829343676451,0,0,0,0,0.229875830210584,0,-0.293584177343294,0,0.230919364066675,0,0,0,0,0,3.46944695195361e-18,0,-0.135829803404836,0,-0.116290981902362,0,0,0.332741732244521,0,0.0433150425007445,0,0,0,0,0,0,0,0,0,0.126131415037061,0,0.0399504465479835,0,0,0,0,0,0.0853563812770658,0,0,0.112803446860399,0
X1109.HK.EQUITY,0,0,-0.0108234346467696,0,0,0.159874274109427,0,0.0771731008916642,0,0,0,0,0,0,0,0,0,0.149476656972055,0,0.271382412271912,0,0,0,0,0,0,0,0,0,0,0.0733742950574641,0.084522982151842,0,0,0,0,0,0.125962174127138,0,0,0,0.0264690517160484,0,0,0,0,0,0,-0.0686296882997464,0
X601818.CH.EQUITY,0.203005971915719,0.0454544603839442,0,0,0,0,0,0,0,0,0.00439037292863284,0.103801921496053,0,0,0,0,0,0.0489981992889593,0,0,0,0,0.0815829186281455,0.0517755728058541,0,0.0515429299011769,0,0,0,0,0,0,0,0.0640604874053085,0,0,0,0,0,0,0,0,0,0,0.231033032844439,0,0,0.0683431680502818,0,0
X2007.HK.EQUITY,0,0.359483796159405,0,0,0,0,0.0488364576343852,0,0,0,0,0,0,0,0,-0.760241452939564,0,0,0,0,0,0,0,0,0,0,0,-0.00374899720893388,0,0,0.171841534109995,0.304784239022483,-0.118416598843254,0,0,0,0,0.407106116768905,-0.0333968203300798,0,-0.144904666518178,0,0,0.207072343178322,0,0,-0.119401410559134,0,0,0
X600048.CH.EQUITY,0.188747573996397,0,0,0,0.0827948660647254,0,0,0,0,0.101405046660768,0,0,0,0,0.504029086135309,0,0,0,0,0,0.118139800728649,0,0,0,0,0,0,0,0,0.162964054317366,0,0,0,0,0,0,0,0,0,0,0,-0.0433010728011587,0,0.0619387540250884,0,0,0.226553721404416,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.172358668654354,0,-0.0542800968122348,0,0,0,0,0,0,0,0.24159610107835,0,0,0,0,0,0,0,0,0,0.422708373994521,0,0,0,0,0,0,0,0.0759427698042192,0,0,0.0141650820687777,0,0,0,0,-0.345047245104966,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.103356332604447,0,0,0,0.138181186498534,0,0.18944279300341,0,0.274548544348824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417021456615071,0,0.0131108184143915,0,0,0,0,0,0.0170057154151491,0.132994193401842,0,0,-0.0382960233989384,0
X601688.CH.EQUITY,0,0,0,-0.0535885097337446,-0.106312628840705,0,-0.0266244767168743,0,0,0,0,0,0,0,0,0,0,0,0,0.0708802925284642,0,0,0,0.388154702169319,0.26339579335003,0,0,0,0,0,0,0,0.11651415273705,0,0,0.19472295787558,0.240599686180854,-0.06007560058401,0,0,0,0,0.0394433689416334,0,0,0,-0.0354245496996796,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.0129200351188937,0,0,0,0,0,0,0.229215669370658,0.0147736606411253,0,0,0.111912388979225,0,0,0.0259163230322195,0,0,0,0.201417509127675,0,0,-0.0751646548816294,0,0,0,0,0.0392361713770187,0.249788374227517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137771985580745,0
X601336.CH.EQUITY,0,0,0,0,0,0.414780204872171,0,0,0,0,0,0,0,0,0,0,0,0.00329017333460501,0,0,0.237513532843443,0,0,0,0,0,0,-0.0435833480045764,0,0,0,-0.0640535814838235,0,0,0.10594670658009,0,0,0.0237208924731138,0,0.134726635960771,-0.109456331098636,0,0,0.124413646433753,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0.0721725522943899,0,0,0,0,0.0238473838309088,0,0,0,0,0,0,0,0,0,0,0.257109400083227,0,0,0,3.46944695195361e-18,0,-0.277470035108083,0.0135575767176967,0.0967563306557377,0,0,0.0812186971438096,0.159287387696963,0.117793037262626,0,0,0,0,0,0.157078179967231,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0.30042585651661,0,0,0,2.71050543121376e-20,0,0,0.297102610838045,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0594923499671779,0,0.20536667775017,0,0,0,0.0181671742430617,0,0,0,0,0,0,0,0,0,0,0.161818729787768,0,0.0685392056712583,0
X002736.CH.EQUITY,0.0467940125095975,0,0,0,0,0.201734213728464,0,0,-0.0349749863705583,0,0,0,0,0,0,0,0.0964692246547172,0,0,-0.0370512351496918,0,0,0,0,0,0,-0.0246560557640006,0,0,0,0,0,0.0826052427051781,0,0,0,0,0,0,0.438209316012155,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.122037765433099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106046656767755,0,0,0,0,0,-0.0941576895531907,0,0.218545495503601,0,0.19429744267007,0,0.35232318240191,0,0.0965947647784225,0,0,0,0,0,0,0.147529178230906,0,0.0702869698346546,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0525947402606002,0,0,0,0.246622867401663,0.129075806406411,0,0,-0.0189289269120496,0,-0.239943206082207,0,0,0,0,0,0,0,0,0,0.0568471807379738,0.00381704664732004,0,0,0,0,0,0,0,0,-0.120296304602887,0,0,0.0654368038125583,0,0,0,0.204668382852372,0,0.720766943820228,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.103164843756902,-0.120320817730812,-0.0525731791892096,0,0,0,0,0,0,0,0.00643296486088143,0,0,0,0,0,0,-0.185641090988805,0.0997789501475026,0,-0.0175789124759325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454072362345598,0,0,0,-0.0828533464704077,0,0,0.165621330718539
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.38544627682444,0,0,0.18274998242154,0,0,0,0,0,0,0,0,0,0,0,0.166520814888443,0,0.696811220067619,0,0,0,1.73472347597681e-18,-0.377973845185163,0,0.117537487233806,0.120177217554137,0,0,0,0,0,0,0.119820560309716,0.00974408559128686
X001979.CH.EQUITY,0,0,0,0,0,0,0.197219082859939,0,0,0,-0.108211769553777,0,0,0,0,0.0578225331192722,0.0698984216372604,0.28805469171153,0,0,0,0,0.0366015997686697,0,0.121196207564842,0,0,0,0,0,0.201026448495725,0,0,0,0.041838525208593,0.0160257520842981,0,0,0,0,0,0,0,0,0,0,0,0,-0.192599967495154,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.279564554555234,-0.104863643191076,0,0.167333005173392,0,0,0,0,0.017330951460092,-0.220697986631009,0,0,0.195575824642899,0,0,0,0,0,0,0,0.40228136393715,0,0,0,0.14444964753806,0,0,0,0,-0.108125875601367,0,0,-0.353660395159212,0,0,0,0,0,0,0.333385046100752,0,0.0187687476001397
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0602894567885642,0,0,0,0,0,0,0,0.10436233982535,0,0,0,0,0,0,0,0,0.0423557310478628,0,0,0.0175929858186877,0,0.0244137637462216,0.0640334333861655,0.283412413794694,0,0.0458195445765882,0,0,0.296923940766952,0,0,-0.0354163028524354,0.0344115644586283,0,0,0,0.167414444838523,0,0
X823.HK.EQUITY,0,0,0,0.106979077595394,0.410886380114545,0,0,0,0,0.12155092162853,0,0,0,-0.102677060949134,0,0,0,-0.169004320542036,0,0.190447803999644,0,0,0,0,0,-0.152503828983648,0,0,0,0,0.0815125939700948,-0.290055273179132,0,-0.156394038531349,0,0,0,0.0469446294991321,0,0,0.150797802103828,0.176813686826582,0,0,0,0,0,0,0,0.0378454824299459
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0959994686675505,0,0,0,0,0.132668756111297,0,0,0,-0.0542038174558244,0,0.250369928965228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107473235063083,0,0,0,0,0.248156981409304,0.105796124353037,-0.0140618129151059,0,-0.042228007621147,0.123385250837373
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.034072154602669,0,0.059777590303748,0,0,0,-0.182597549337393,0,0,0,0,0,0,0,0,0,0,0.16937243600868,0.226630776759135,0,0,0,0,0,0,0.0589690312452953,0.578532844639871,0,0,0,0,0,0,0,0,0.0894634166013398
X600015.CH.EQUITY,0.0741641051075863,0,0,0,0,0,0.0563108943724028,0.0212954961359366,0,0,0,0.147044939755079,0,0,0,0.0438978225169126,0,0,0.0555351050069736,0.0184077894522136,0.026422066776113,0,0.230908894914099,0,0,0,0,0,0,0,0,0,0,0,0,0.0532458001973124,0,0,0,0,0,0,0,0,0,0.0943249480952677,0.0893577360444781,0.173577641684017,0,0
