,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY
X601658.CH.Equity,0,0.152407202120101,0.0803366652091507,0.176203051958613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061786447990168,-0.0132248818713216,0,0,0,0,0,0,0,0.160792530758642,0,0,0,0,0,0,0,0,-0.141573391163514,0,0,0,0.715970511175314,-0.0575295380695276,0,-0.22696929118865,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0317350734585968,0,0,-0.0216965542880907,-0.0711383981589907,0.0907753576424713,0.0450438576260203,0,0.337698768738962,0,0.0453328255498364,0,0,0.0327765187752477,0,0,-0.0170614101677609,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0558309888607502,0,0,0,0,0,0,0.224885069114006,0.111812704257154,0,0,0.0910336358052827,0,0,0,0.160068619891976,0,0
X601066.CH.EQUITY,0,0,0,0,-0.0539884937237572,0,0,0.0390300269269007,0,0,0,0.734160803351442,0,0,0.00761138432668002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689467018651514,0.00428394131113833,0.151480681122839,0,0,0.0394586639461546,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.112182026526238,0.361406786076606,0.00137254272865704,0,0,0.0475716658637335,0,0,0,0,0,0.0453188285939876,0,0,0,0,0,0.0745326948952728,0,0,0,0,0,0,0,0,0.0879450966121594,0,0,0.0136921829685482,0,0,0.0383969530127327,0.0271710466356206,0,0,0,0,0,0,0,0,-0.0434636436323388,0,0.256891623557702
X000002.CH.EQUITY,0,0,0.0512416728469307,0.170736717126431,-0.0576883952946984,0,0,0,0,0.00272356867588437,0,0,0.17847729048068,0.104856527673266,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0622270662352207,-0.0400349386720667,0,0,0,0,0,-0.127933170032191,0.12519866684241,0,0,0,0,0,0,0,0.263484354780184,0,0,0,0,0,0
X601328.CH.EQUITY,0.00881022287067214,0,0,0.265931395255168,0,0,0,0,0,0,0,0.0433893079715154,0,0,0,0,0.0660587414519036,0,0,0,0,0,0.330648676753528,0,-0.053892647091773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115741009778211,0,0,0,0,0.113345145180529,0,0,0,0,0.00712959440614313
X600000.CH.EQUITY,0,0,0.112582538193045,0.230627628657818,0,0.149418298181922,0,0,0,-0.0243721585829664,0,0,0,0,0,0,0,0,0.00132687047407496,0,0,-0.0740890103059022,0,0,0,0,0,0,0,0,-0.0482372899219324,0,0,0,0.290303445453934,0,0,0,0,0,0,0.71450044337912,0,0,0,0,0,0,0.0842323036689939,0
X000001.CH.EQUITY,0,0,0,0,0.0692181763157661,0.326992639300748,0,0,0,0,0,0.0827276752626934,0,0,0,0,0,0,0,0.0495421361047237,0.0734588408425296,0,0,0,0,0,0.0291438505607901,0,0.120282561399781,0,-0.233708443046527,0,0,0,0,0,0,0,0,0.235071722306677,0,0.0391371002142834,0,0.0670824718060001,0,0,0,0,5.42101086242752e-20,0
X601319.CH.EQUITY,0,0,0,0.191226935293012,0,0,0,-0.123532016778896,0,0,0,0,0.0412516495198636,0,0.261190985828487,0.0506667666020886,0,0.0192050090505392,0,0.0665052576644009,0,0,0,0.081563921066941,0,0,0,0,-0.221418867051914,0,0,0,0.209408455359014,0,0,0,0.0164776819085671,0,0,0,0.101400120372516,0,0,0,0,-0.0715434258771998,0.112465508295204,0,0,0
X601601.CH.EQUITY,0,0,0,0,0.28058409587666,0.022862533298619,0,0,0,0,0,0,0,0,0,0,0,0.0406852258797845,0.529250789508824,0,0,0,0,0,0.0344508517948536,0.0396814117906138,0,0.17921306172282,0.119650094326236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260274570331943,0,0,0,-0.106003830853995,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0782879979493108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398352485232689,0,0,0,0,0,0,0,0.0299223474505671,0,0,0,-0.0546099625563491,0.0912800356143668,0,0,0,0.136172798264927,0,0,0.260042601684632,0,-0.0447823799698867,0,0
X1109.HK.EQUITY,0,0,0,0,0,0.233198884937089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579427165120007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106210448959848,0,0.0234371854929091,0,0,0.0884907260656904,0,0,-0.0164261163478264,0.0112421068484326
X600016.CH.EQUITY,0,0,0,0.0438396514484686,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0805846225744043,0,0.11125393587855,0,0,0,0,0,0,0,0,0,0,0.0704649188071752,0,0.0291648648473055,0,0.0210157961087323,0.203072753493873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682709208749287,0,0,0
X601998.CH.EQUITY,0.177641842800742,0,0,0,0,0,0,0,0,0,0,0,0.000643642817792934,0,0,0,0,0.0704442982131722,0,0,0,0,0,0,0,0.0576367176638475,0,0,0,0,0,0,0.00760280415579983,0,0,0,0,0,0,0,0,0.0282172104925813,0,0,0,0,0.158853434321061,0,0,0.488165432449576
X300059.CH.EQUITY,0,0,0,0,0,-0.0142727623424865,0,0,0,0.269328993394025,0,0,0,0,0,0,0,0,0,0,0,-0.0924384963530873,0,0,0,0,0,0,0,0,-0.0343912255703613,0,0.341239199833043,0,0.022807433773737,0.0403181554535676,0,1.73472347597681e-18,0,0,0.0309371072087991,-1.73472347597681e-18,0,0.00165755979838306,0,0,0.144989751815304,0.171940888447048,0.0103995549343639,0.0289098207975859
X688.HK.EQUITY,0.276241976364492,0,0,0,0,0,0,0,0,0,0,0,0,-0.172935157198255,0,0,0,0,0,0.0301471231477941,0.466952765374018,0.214531022650779,0,0.0855670287644366,0,0,-0.0714590580342133,0.0129879819201797,0,0,0.255245959555473,0,0,0,4.33680868994202e-19,0,0,-0.0409193157735627,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,-0.0355086011853759,0,0,0.0450533703851175,0.0674909787283567,0,0,0,-0.120744161136002,0,0,0,0,0,0,0,0.125463137778381,0,0,0,0,0,0,0.262108514353099,0,0,0,0,0,0.250763987769704,0,0,0,0,0.140287063290176,0,0,-0.155081412754329,0.0882458426126832,0,0.163485603461686,0.296394825180809,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0463713393172627,0.419100137271162,0,0,0.13187905775957,0,0,0,0,0,0.0051026743537272,0.00250517229807095,0.046920575530255,0.0631517365718263,0.0364258184833065,0,-0.193605902137841,0,0.019079978129658,0.180810783723214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0038204937768378,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.191330736673222,0,-0.327486906730452,0,0.0346695938978527,0,0,0,0,0,0,0,0.270027420700935,0,0,0,0,0.11023297417601,0,0,0.0220550565485636,0,0,0,0.283201111909493,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.266463218182707,0,0,0,0,0,0,0.131002121552155,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697982540143557,0,0,0,0,0,0,0,0,0,0,0,0.085134998184192,0,0,0,0.0638881833869151,0,0,0,0,0,0,0,-0.00883806390837941,0,0,0.0865677484711872,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0.0104615383358427,0,0,0.0722279034418861,0,0.164501754777007,0,0.0625402001649254,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.194417814084604,0,0,0,0.0360159123340044,0,0,0,0.295568700458254,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0951747254377124,0,0.0641526975513878,-0.102098127180169,0
X601818.CH.EQUITY,0,0,0,0.224468013681991,0,0,0.104128983964811,0,0,0,0,0,0,0,0,0,0.0968949429043275,0,0,0,0,0,0,0,0.00625238689207949,0,0,0,0,0,0,0,0,0.147304304527382,0,0,0,0,0,0,0,0,0,0,0,0,0.060911724636304,0.0946341420618293,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0148767620218195,0,0,0,0.223645090684902,0,0,0,0,0,0,0,0,0.0154037347952239,0,0,0,0.135531951598373,0.0103981664319494,0,0,0,0,0,0,0,0,0,0.215952978009239,0.158585999798946,0,0.0799735860111701,0,0,0,0,0,0.00350125278823255,0,0.151735625719377,0,0,0
X267.HK.EQUITY,0,0,0,0,0.191237971807407,0,0,0,0,0.123503556250331,0,0,0.136022047601886,0,0,0,0,0,0,0,0,0.0268259378077836,0,0,0,0.0781434967551792,0.335207876905287,0,0.0943388032415002,0,0,0.170183403906572,0,0,0,0,0,0,-0.0637164016666532,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,-0.120480752428334,0,0,0,0,-0.00491528790953969,0,0,0,0,0,0,0.49818821192152,0,0,0,0.0863158647664108,0,0,0,0.252062106496802,0,0,-0.62143027355565,0,0,0,0,0,0.171359024417877,0,0,0,0,0.0240860762229478,0,0,-0.65423396116069,0,0,0,0,0.354687007767435,-0.225592678406653,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0380062656884551,0.293550793234336,0,0,0,0,0,0,0,0.0242166246821112,0.0513866752191734,0,0,0,0.0467411599398833,0,0,0,0,0,0,0,0.472087848079167,0,0.0287210030330789,0,0,0,0,-0.0233872915212808,0,0,0,0,0,0,0,0.068426997135298,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0651321825912568,0.0474161696723664,-0.0640719373918514,0,0,0,0,0,0,0,0,0,0.345672521502256,0,0,0,0,0,0.182574761593361,0,0,-0.126319758696579,0,0,0,0,0.117276855319641,0,0,0,0,0,0,0.0137899232357653,0.157318938169761,0,0,0,0,0,0,0.0727496975050407,0,0
X601336.CH.EQUITY,0,0.232788923904338,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.00383978922375441,0,0.27404551473286,0,-0.0847229157764592,0,0,0.0453525225546281,0,0,0,0,0,0,0,0.267268072760179,0,0,0,0,0,0.0881022849440222,0,0,0,0,0,0,0,0,0.0904922384265935,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.410367105225206,0,0,0,0,0,0,0,0,0,0,0,0.0363615100417307,0.140776711406711,0,0,0,0,0.122475578382844,0,-0.0143123775794519,0,0,0,5.42101086242752e-20,0,0,0,0.183188481382729,0,0,-0.0641413285407811,4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.0648940205442611,0,0,0,-0.00830028630087636,0,0,0.185407002980479,0.027479858530899,0,0,0.0818399913983494,0,1.0842021724855e-19,0,0,0,0.106259180210687,0,0.0934534417231358,0,0,0,0,0.097525121782428,0,0,0,0,0,0,0,0.065461511802027,0,0,0,0.315269977638243,0,0,0,0,0,0,0.182535543970792,0,0
X000166.CH.EQUITY,0,0,0.0740972250255848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534817996628549,0,0,0,0,0,0.0848269310087355,0,0,0,0,0,0,0,0,0,0,0,0.14524871126085,0.130103144502119,0,0.0340232561755347,0,0,0,0,0,0,0,0.114759568921395,0.155965383653435,0.0329479045369062,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406342696413934,0.695581199334673,0,0,0,0,-0.000446242732793121,0,0.0149074269252985,0,0,-0.0290722134108634,0,-0.150452541383462,0,0,0,0,0,0,3.46944695195361e-18,0,-0.00535820043940068,0,0,0,0,0,0,0,0,0,0,0,0.128355844028565
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.0711091722980117,0,0.52099326960129,0,0,0,0,0,0,0,0,0,0.234664667074104,0,0,0,0,0,0,0.501933740112733,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195387630227192,0,0,0,-0.0503517020957344,0,-0.199109126845468,-0.10589406618222,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.128863504102705,0,0.152142656993205,0.399462882015617,0,0,0,0,0,0,0.190804396717816,0,0,0,0,0,0.0712969950429286,0,0.0423551589311441,0,0.015418897140971,0.0239395855156177,-0.170430021403751,-0.335129277272163,0,0,0,0,0,0.0854344361012946,0,0,0,0,0,-0.0585932606599262,0.0251636385276321,0,0,0.78561429744713,0
X601229.CH.EQUITY,0.860450487627181,0,0,0,0,0,0,0,0.449708275520334,0,0,0,0,0,0,0,0,0,0,0,0,-0.167747595402976,0,0,0,0,0,-0.019146777953933,0,0,0,0,0.191938120343064,-0.11741462844759,0,0,0,0,-0.189770442266501,0,0,0.0251491795320549,0,-0.184895210366309,0,0.13472083705669,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0.0152981122287769,0,0,-0.122015787965215,0,0,0,0,0,0,0,0,0,0.0547126544453993,0,0.20378905143217,0,0,0,-0.117928382302595,0,0.179405228820786,0,0,0,0.215646050331045,0,0,0.223874325164417,0.0849027355203252,0,0,0,0.06533261562254,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455873666311922,0,0.0443249174338458,0,0.147248121124492,0,0,0,0,0,0,0,0,0,0.051583878709988,0,0.0167281699164995,0.12823186987881,0.108932075062902,0,0,0,0.0680588115065584,0,0,0,0.106765412951608,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802276843636469,0,0,0,0.088601348997519,0,0,0,-0.167348308963805,0,0,0,0,0,0,0.234118466051899,0,0.0903874797779923,0,0,0.00137979689416092,0,0,0,0,0,0.513822570552602,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.142578461218458,0,0,0,0,0.155334683070236,0,-0.0563648699725689,0,0,0,-0.0868175994682825,-0.106132576739646,0,0,0,0,0,0,0,0,0.0406202880965913,0,0,0,0,0.0270173059126743,0,0,0,0,0,0,0,0,0,0.575040516080963,0,0,0,0.175373281483419,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.745820384214874,0.0589659873298945,0,0,0,0,0,0.0320469126976851,0.0579363058509641,0,0,0,0,0,0,0,0,0.0975050261065571,0.0377404467218119,0,0,0,-0.0406710841000964,0,0,0,0,0,-0.0177626482133416,0,0,0,0,0.00949884145665458,0,0,0,0,0,0,0,0,0,0
