,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0.291981935900854,0,0,0.211660336290619,0,0,0,0,0.539829244516812,0,0,0,0,0,0,0,0,0,0,-0.193957687817662,0,0,0,0,0,0,0,0.327707419509737,0,0,0,0,0,0.299446253917845,0,-0.0863068747705408,0,0,-0.165859125217365,0,0,0,-0.104676262165495,0
X600000.CH.EQUITY,0,0,0,0,0,0.241074732671151,0.329430467192253,0,0,0.152847938603009,0,0,0,0.535432052851761,0,0,0,0,0,0,0,0,0,0,0,0.00994260050098822,0,0,0,0.124260204334607,0,0,0,0,0,0,0,-0.319622703260692,0,0,0,-0.0129122640576601,0,0.035711107106653,0,0,0,0,0.0222325592512392
X601319.CH.EQUITY,0.0551218024269858,0,0,0,0,0,0,0,0.317898411879228,-0.056176208662527,0,0,0,0,0,0,0,0.0953967545143052,0,0,0,0,0,0.373086653767865,0,0,0,0,0,0,0,-0.0492509272346282,-0.00887109956699786,0,0,0,0,0,0,0.0431092069794491,0,0,0.271811905869056,0,0,0,-0.137762093091118,0,0
X601601.CH.EQUITY,0,0.35164149928973,0,0,0,-0.0618711802094819,0,0,0.179791329932199,0,0,0,0,0,0.256999838064445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910091798207431,0,0,0,0,0,0.0195614173995264,0,0,0,0,0,0,0.0182971394602771,0.000842709816566953,0,0
X000002.CH.EQUITY,0,0,-0.0758838439689308,0,0.142416872184678,0,0,0,0,0,0,0,0,0.356155565693584,0,0,0,0,0.168974554569415,0,0,0,0,0,0,0,0.371717772839131,0,0,0.253513072855944,-0.368188550687434,-0.140053002294528,0,0,0,0,0,0,0,0,0.130400532901073,-0.0198954553421219,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0166171628318802,0,0,-0.0258112888753474,0,0,0,0,0,0,0.0294730246514775,-0.0151238214663598,0,0,0,0,0,0,0.218165277315158,0,0,0,0.135594276707046,0.0878450912816431,0.190218145605055,0,0,0.164093486508009,0,0,0,0,0,0,0.371574280232871,0,0,0,0,0,0,0
X11.HK.EQUITY,0.13128724220959,0,0,0,0.127026402617827,0,0,0.284034791135609,0,0,0,0,-0.0532727417559924,0,0.129557815401722,0,0,0,0,0,0,0,0,0,0,0,0.00154221455779725,0,0,0.111910758064849,0,0,0,0,0,0,0,0,0,0,-0.064607023391885,0.0473284758761656,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0618147904268217,0,0.44712657368062,0,0,0.0246614809184453,0,0,0,0,0,0.0497544156079771,0,0,-0.146791957741298,0,0,0.234866416742602,0,0.0480555630173015,0.0346611506773749,0,0.0877426343180064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106159810856589,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0894092211869447,0,0,0,0,6.93889390390723e-18,0,0,0.0782825948717102,0,0,0,0,-0.140118292648128,-0.0968296586992995,0,0,0,0,0.205540526703755,0,0,0.134554720605236,0,0,0,0.325335128950668,0.119066085208261,0.0589035117959388,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.02099958742296,0,0.228152900622407,0.315290432682086,0,0,-0.0106041792517718,0,0,0.10395673154781,-0.0883830821216798,0,0,0,0.0509505700325448,0,0,0.105734876212505,0,0.00283656565142462,0,0,0,0,0,0,0,0,-0.0538551321223411,0,0,0.0770677311605,-0.491754195311589,0,0,0.019648357078874,0,0.326158392323537,0,0,0,0.456693667492975,0,-0.0775627433051125,0
X600030.CH.EQUITY,0,0.138753078418258,0,0,0,0.0896979069284468,0,0,0,0,0,0,0,0,0,0,0,0.227892661094981,0,0.0599132445722322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160401021510367,0,0,0,0.128281148101591,0,0,0.0902126325775383,0,0,0.281021692726832,0,0,0
X2388.HK.EQUITY,0.0135613921154707,0,0,0,0.621403614792063,0,0,0.00087829006895201,0,0,0,0,0,0,0,0.159139408210257,0,-0.124946839336431,-0.0651542935039339,0,0,0,0,0,0.378571107601987,0,0,0,0,0,0.0833869012375424,0,0,0,0,0,0,0,0,0.0509362117651268,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.330494902573045,0,0,0,0.0289366986413481,0,0,0,0.0525444031846704,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,-0.020749030365908,0,0,0,0,0,0,0,0,0,0,0.205832637762698,0,0.0188763972509439,0,0,0,0,0,0.109172778255224,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.261291798105317,0,0,0,0,0,0,0.0591229273253861,0.239994576548292,0,0,0,0,0,0,0,0,0,0.00330218338887511,0,0,0,0,0,0,0,0,0,0,0,-0.139213125726398,0,0,0,0,0,-0.367589872438442,0.0781271305827783,0.0535514888240824,0,0.124398575485423,0,0,0.374105398687412,0
X688.HK.EQUITY,0,0.152335767241906,0,0,0,0.0227585475877689,0,0.13536081469236,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0932350901815059,0,0,0.213354895467377,0,0,0,0.0197045025333981,0.316882128939897,0,0,0,0,0.215452542841474,0,0,0,0,0,0,0,0,0,0,0.0841887384496791,0,0,0,-0.0448779160407402,0,0
X1109.HK.EQUITY,0,0,0,0,-0.00590825612404659,0,0.00462046611148994,0,0,0,0,4.33680868994202e-19,0,0.409220421852517,0,0.175151030935797,0,0,0,0,0,0,0,0,0.0350636158273171,0,0.160519946435615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126919570429623,0,0,0,0,0,0,0,0.120365328688684
X2007.HK.EQUITY,0,-0.0733300416023924,0,0,0,1.73472347597681e-18,0,0,0,0,0.0852814736079095,-0.0451019594766991,0,0,0.187185004019672,0,0.00695158003087323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041156725554486,0,0,0,0,0.0215434540022602,0,0,0,0,0,0.506547919463019,0.0527778084085143,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.292752232483422,0,0,0.41991662437438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190589496835977,0.130685250972077,0,0,0,0,0,0,-0.08744350736891,0,0,0,0,-0.102286290722908,0,0,-0.0791051389502074
X1113.HK.EQUITY,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.174663995061896,0,0,0,0,0.0659597013336451,0.349238073075267,0.132496196553078,0,0,0,0,0,0,0.023543594473916,0.0217098488809318,0.0724296897264998,0,0,0.0520872831933434,0,0,0,0,0.129061324688212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0613438541567477,0,0,0.0191818436743448,-0.161837306050048,0.039468168721128,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.304865877910587,0,0,0,-0.0843284331056402,0,0.435226615558109,0,0,0.19470014142278,0,-0.204782177093446,0.053519986388722,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603760502031483,6.93889390390723e-18,0.038422528997009,0,0.223941474944119,0,0.137215849998801,0,0,0,0.0985726638548246,0,0,0.0123336740692408,0,0,0.294927362363428,0.0599380072567328,0,0,0,0,0,-0.172875882053173,0,0,0.275024062251453,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0.0126600688835327,0,0,0.150716094773824,0,0,0,0,0,0,0,0,0,0.317060350037904,0,0,0,0,0,0,0,0.0520151003405716,0,0,0,0.207630320786057,0,0.216677040673287,0,0,0,0,0,0,-0.158333036276453,0,0,0,0.246383815389173,0,0,0,0,0,0,0
X601066.CH.EQUITY,-0.101992163815261,0,0,0,0,0,0,-0.14057228693179,0,0,0.0310110138112419,0,0,0,0,0,0,0,-0.0240652306514423,0,0,0,0,0,-0.176309883099496,0,0,0.375517362431092,0,0.119858400646035,0,0,0,0.141038355867928,0,0,0,-0.184712598505354,0,0,-8.67361737988404e-19,0,0.108164119300096,0,0,0.0867675698564186,-0.0349279854797561,0.114183826891393,0
X601688.CH.EQUITY,0.00463254310396449,0,0,-0.133400814384581,0,0,0,0,0,0,0,0,0,0,0,-0.245260315227099,0.176141808883904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164407574209214,0,0.0230419592458885,0,0.0868252468442191,0,0.416431926319011,0,0,0,0,0.0712147390336886,0.162246059626757,0,0,0,-0.00974574842449018,0.429418484967889,0
X001979.CH.EQUITY,-0.14712073977137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370318762540523,0.123723155006505,0,0,0.1030098306855,0,0,0,0,0,0,-0.175163619690301,0,0,0.0599944522738739,0.259115557861669,0,0,0,0,0,0,0,0,0,0,0.230339655994013,0,0,0,0.484257549053,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.00116430809148827,0,0,0,0,0.131647557561954,0,0,0,0,0,-0.0633188480391968,0,0.369294964810783,0.0709383673060145,0.0573890219808545,0,0,0,0,0.110507091994179,0,0,0,0,0,0.00634182271943944,0,0,0.0281425478086359,0,0,0,0,0,0.0622550329931968,-0.0587765555559823,0,0.135317967089002,0,0,0
X600837.CH.EQUITY,0,0,0,0.0362698615793477,0,0,0,0,0,0,0,0,0.0358279512636787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312720697449734,0,0,0,0,0.311479479136656,0.104539439523658
X601336.CH.EQUITY,0.0485071476247756,0,0,0,0,0,0.0595300253239486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239379086535041,0,0,0,0,0.0401328065293318,0.108547127624298,0,0,0,0,0.200127094629433,0,0.196230160058299,0,0,0,0.166402050165646,0,0
X002142.CH.EQUITY,0,0,0.319023064555499,0,0,0,0,0,0,0,0.126662418100225,0,0,0,0.121611533929132,0,0,-0.0153049135474455,0.305419997292087,0,0,-0.0189729581314468,0,0,0,-0.155618277311223,0,0,0,0,0,0,0,0,0.0520896040060856,0,0,0.0554980252130064,0,0.0452692904485505,0,0,0,0,0,0,0.162267195049836,0,0
X601229.CH.EQUITY,0.471058752915084,0,0,0,0,0,0,0,0,0,0.0796079330836315,0,0,0.249233284949088,0,0,0,0,0.14477648772008,0,0,0,0,0.129783143956975,0,-0.232121160274811,0,-0.13755720883534,0,-0.00699800796621286,-0.0148518938135152,0,0.12594085993968,0,0,0,0,0,0.0149973442185865,0,0,0,0,0,0,0,0.201824267577789,0.00401235934598146,0
X2882.TT.EQUITY,0,-0.00755785362471687,0,0,0.161286912580236,0,0.0343871094660519,0,0,-0.045823701742635,0,0,0,0,0,-0.0586954767558872,0,0,0,0,0,0,0,0,0,0,0,-0.0196194889364773,0,5.97946190965656e-05,0,0,0,0,-1.35525271560688e-20,0.272651758033404,0,0,0,0,0,0,0,0,0,0,0.545976862845677,0,0
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0928700405764827,0.092426299927097,0,0,0.083903203460921,0.166914900572309,0,0,0.0898316182686231,0,0,0.0239008014655032,0,0,0,0.0952105621365185,0,0.362161046756446,0.138833720619087,0,0.125667883971065,-0.294410798714736,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0769192420224865
X000166.CH.EQUITY,0,0,0,0,-0.0311238841829123,0,0,0,0,0,0,0,0.223222815839352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350081576544822,0,0.00840098878474366,0,0,0,0,0,0.0479353914937811,0,0.0591663621873764,0,0,-0.0886816513310458,0,0,0,0,0.34125348077447,0,0.368510875463888,0.0413089126925987
X600015.CH.EQUITY,0,0,0,0,0,0.107622493822547,0,0,0,0,0,0.17535250187366,0,0,0.0157505035248734,0,0,0,0.0465620711940452,0.0717130167175769,0,0,0.0864488846769904,0,0,0,0,0.00921247669487224,0,0.0804096857081971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481908712066721,0.0277798616062429,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.359882752810439,0,0,0,0,-0.0331186598573101,-0.131912483136551,0,0,0.0708689878608412,-0.0611263203205195,0,0,0.0952665197216069,0,6.93889390390723e-18,0,0,0,0,0,-0.0267920319530443,0,0,0.0899587741923609,0,0.38554145218988,0,0,0,0,0,0,0,0,0.877209722901774,0,0,0,0,-0.156211928842837
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500777755867792,0,0,0,0,0,0.247998546385748,0.159753634393734,0,0,0,0,0.116071192564334,0,0.026185808432571,-0.0700117983130563,0,-0.0930027933876014,0,0.0567686371128692,0,0,0.119230270303948,0,0,0,0,0,0,0.0584927324608883,0.0689124060689343,0,0,0,0,0.163817285154652
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.0515518158767035,0,0,0,0,-0.294455201789803,0,0,0,0,0.0592642075574014,0,0,0,0,0,-0.353937523993209,0,0,0,0,0,-0.0910576000793412,0,0,0.0837839275276091,0,-0.176830612874868,0,0.381966053182072,0.457738397266314,0.174716676823492,0.314709017660151,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0606006469667153,0,0,0,0,0.24866916171404,0,0,0.149488274304512,0,0,0,0,0,0,0,0.0491770766248567,-3.46944695195361e-18,0,0,0,-0.0253007083365602,0,0,0,0,0,0,0,0.0928246037489487,0,0,0,0,0.0373815942178053,0.15557907150435,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0.00199559640416815,0,0,0,0,0,0,0,0.146769699956721,0.117786422282728,0,0,-0.0644956177328593,0,0,0,0,0,0,-0.0191101300452007,0,0.0618088203624192,0,0.123124071825144,0,0,0,0,0,0,0,0,0.216217301048054,0,0,0,0.102132232274425,0,-0.0565376490997797,0,0.28640143803808,0,0,0.124073838178105,0,0,0
