,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY
X267.HK.EQUITY,0,0,0,0,0,0,0,0,-0.195411299399886,0.0315211719121007,0,0,0,0,0,0,0.0890080769720733,0.00749662632057065,1.38777878078145e-17,0,0,0,0,0,0.349588319558622,0,0,0,0.150445808763597,0,0,0,0,0,0,0,0.043110846128626,0,0,-0.281201109301329,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151187935429046,0,0,0,0,0,0,0.212137521045873,0,0.0359890747780778,0,0,0.0561475849573743,0,0.217260756762314,0,0,0,0,0,0.163294559980912,0,0,0,0,0,0,-0.201616328591895,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0349021437162774,0.249863939580507,0,0,0,0.279322754449966,0.0526336110769614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26545457645287,0,0.0122399544627906,0.0826189168115949,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0747716941096067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020725184910624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507333100649815,0,0,0,0,0
X000001.CH.EQUITY,0,0.236260024026496,0,0,0,0.153305358961413,0,0,0.0497261473225377,0,0.0515830181015359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230956616966073,0,0,0,0,0.028168924720957,0,0,0,0,0.223395803335018,0,0,0,0.0433389987752708,0,0,0,0,0,0.030570191894586,0,0,-0.0252587471819325
X600030.CH.EQUITY,0.0172087029630074,0,0,0,0,0,0,0,0,0,0,0.0259963655435147,0,0,0,0,0,0.060086036003564,1.73472347597681e-18,0.120350510436459,0,0,0,0.0780684378491733,0,0,0,0,0,0,0,0,0,0,0,0.101150049788799,0,0,0.497595012754355,0,0,0,0,0,0,0,0.295759503102421,0,0
X2007.HK.EQUITY,0,0,0,-0.154235979404283,0,0,0,0,0,0.00962268301012543,0,0,0.174828685935522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283773851857514,0,0.164583438539856,0,0,0.269398430792234,0,0.0755430114188072,0,0,0,0,0,0,0,-0.0403218920139061,0,0,0,0,0,-0.040684322318341,-0.150855755481798
X1109.HK.EQUITY,0.163648628827528,0,0,0,0,0,0,0,0.0739732536943879,0,0,0,0,0,0,0,0,0,0,0,0.238820007845063,0.0177668586604234,0,0,0,0.342640397207808,0,0,0,0,0,0,0,0.250320181508745,0,0,0,0.00431143121498429,0,0,0,-0.133727742199719,0,0,0.170185272221608,0,0,-0.237972485070151,0
X601818.CH.EQUITY,0,0,0,0.214142366614329,0,0,0.120361833579183,0,0,0,0,0,0,0,0,0,0.329423046915006,0,0,0,0,0,0,0,0,0,0.195863207220466,0,0.132946200132731,-0.1942309633678,0.162907024621649,0,0,0,0,0,0,0,0,0,0.397149591819385,0,0,0.0926844553982447,0.30364607410196,0,-0.527742984261376,0,0
X1113.HK.EQUITY,0,0,0.032212200542248,0,0,0,0,0.197640972132552,0,0,0,0,0,0,0,0.22337262073256,0.155776317091332,0,0,0.0690412831666346,0.0346641216120138,0,0,0,0,0,0.384314755883815,0,0,0.0812461460435062,0,0.107427152797611,-0.0684140436220745,0,0,0,0,0,-0.0253511689873466,0,0,-0.0981849805876407,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,3.46944695195361e-18,0,0,-0.0452565603162718,-0.245598292994328,0,0,0,-0.200714249085935,0,0,0,0.18993654082413,0,0,0,0,0,0,0,0,0,0,0,0,0.0884924403100185,0,0.279222058092067,0.0344067419287477,0,0,0,0,0,0.480159205440904,0,-0.133714523196445,-0.0267934124227018,0,0,0,0.0432777038241957,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0.0368103155736418,-0.147271844692359,0,0.415391603704694,0,0,0,0,0,0,0,0,0,0,0,-0.176619514258467,0,0,0,0.0665056508787843,0,0,0,0,0,0.277915092137265,0,0,0,0,0.353273952241835,0,0,0,0,0.0460501656615063,0,0,0,0,0,0,0,0,-0.180578483826147
X600048.CH.EQUITY,0,0,0,-0.0389638995178576,0,-0.0270290556328853,0,-0.0447619362580459,0,0,0.12472063996892,0,0,0,0,0,0.0156384296145101,-0.0117453532099546,0,0,0,0,0,0.200025394804154,0,0,0,0,0.397136372585821,0.107449032623274,0,0,0,0,0,0,0,-0.116588831658027,0.0399591714440396,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230983036098513,0.0156771883849861,-0.126179373483613,0,0.0464205214366388,0,0,0,0,0,0,0,0,-0.0833705948098286,0,0.106528793523062,0,0,0,0.0936500251443037,0,0,0,0.0514132593728316,0.287188381360669,0,0,0,0,0,0.674377295620163,0,0,-0.129708623694727,0
X001979.CH.EQUITY,0,0,0,0,0,0.0191169393607742,0,0,0,0,0,0,0,0,0.164973867008169,0,0,0,-0.129259107047997,0,0,0,0,0,0,0.0252028566499511,0.124136883272057,0,0,0,0,0.146218406338562,0,0,0,0,0,0,0,0,0,0,0.550587376215032,0,0,0.133046495557821,0,0,-0.131325103583062
X601336.CH.EQUITY,0,0,-0.17202010134119,0,0,0,0,0,0.238070760467569,0,0,0,0.0826879836086623,0.0586707025400849,0,0,0,0.13678798863521,0,0,0,0,0,0,0,0,0,0,0,0,0.0461215998801056,0,0,0,0,0.264863566337888,0,0,0,0.252220003065902,0,0,0,0,2.16840434497101e-19,0,0,0,0
X601211.CH.EQUITY,0,-1.73472347597681e-18,0,0,0,0.00100775455255646,0.0443844497649473,0,0,0,0,-0.0103857060343364,0.109949000529186,0,0,0,0,0,0,0,0,0,0.0306635766918483,0,0.447251857046878,0,0,0.100069444963627,-0.00318971622655417,0,0,0.0774657355443883,0,0,3.46944695195361e-18,0,0,0,0,0,0.010806911065363,0.00459597469928801,0,0,0,0,0.326703909273639,0,0
X601229.CH.EQUITY,0.443550315932945,0.0712643883774904,0,0,-0.0130905533489672,0,0,0,0,0,0,0,0,0,0.0258550124305343,0,-0.108164275242398,0,0,0,0,0.0764682257491049,0,0,0,0,-0.00112715347652355,0,0,-0.048858350623954,0,0,0,0,0,0,0,0,0,0.136796462174041,0,0,0,0,0,0,0.379189751837805,0.146965112483897,0
X1997.HK.EQUITY,0,0,0,0,0.0583043311689845,0,0,0,0,0,0,0,-0.0216825194725443,0,0,0.0801549690678524,0.0978134312449558,0.08096853280564,0,0,0,0,0,0,0,0,0.0263335012314337,0,0.225549336577204,0.391485713660865,0.290432688969634,0,0,0,0,0,0,0,0,0,0,-0.060703518136412,0,0,0,0,0,0,0
X600837.CH.EQUITY,0.0198175858323287,0,0,0,0,0,0,0,0.25297124542115,0,0,0,0,0,0,0,0,0,0,0.0540491488840634,0,0,0,0,0.0654891659972166,0,0,0,0,0,0,0,0.0557784926685719,0,0,0.0363486344196901,0,0,0,0,0.167105331461519,0,0,0,0.172978827581112,0,0,0,0
X002142.CH.EQUITY,0,0.558710245631445,0.23810480772413,0,0,0.0427613493190004,0.0184801759215263,0,0,0,0,0,0,0,0.0431286438814462,0,0,0,0,-0.0320619818367024,0,0,0,0.0951025842536266,0,0,-0.239506689045343,0,0,0,0,0,0,0,0.0364328226637295,0,0,0,0,0,0,-0.142213898965258,0,0,0,0,0,0.0179212723465153,0.00312283276158346
X601066.CH.EQUITY,-0.0265994109937414,0,0,0,-0.362652623911569,0,-0.0884042476266842,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087339439306484,0,0,0,0,0,0,0.346970443382957,0,0.0157320751161575,0,0.0772396691065737,0,0,0,0,0,0.0476570773732096,0.27326398126942,-0.261734533720493,0,0,0,0.0753517986074256,0,0,0.144912605234158,-0.123460469239713,0.142266920528186
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.023314762655803,0,0,0,0,0,0,0,-0.125073301515941,0,0,0,0,0,0,0,0,0,0,0,0.228223453091274,-0.0782155510724552,0,0,-0.116117892432921,0,0,0,0,0,0.0926216462105111,0,0,0,0,1.07575688079316,0
X601169.CH.EQUITY,0,0,0,0,0,0,-0.150324554978809,0,0,0,-0.187537423169041,0,0,0,0,0,0,0,0,-0.019342922265438,0,0.0211794530696963,0,0,0,0,0,0,0,0.119017076706559,0,0,0,0.40429846812371,0,0,0.0815104814656198,0,0,-0.0483816864229565,0,0.0137687150404098,0,0.986635256539368,0,-0.11038909670946,0,0,0
X600015.CH.EQUITY,0,0,0.0032498183301786,0,0,0,0,0,0,0,0,0.0511010700636062,0,0,0.0957563247289881,0,0,0,0,0,0,0.126242313811409,0,0,0.214467686164835,0,0,0.173219391475665,0,0,0,0,0,0,0,0,0.0176443564193072,0,0,0,0,0,0.441802247823113,0,0.0141218794951357,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.218481954523147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346204063068634,0,0,0,0,0.039257203442194,0,0,0.217095202145266,0.0191706138444869,0,0,0,0,0,0,0.118030791952307,0,0.0979115201582861,0.325291601012931,0,0
X002736.CH.EQUITY,-0.0368364389420758,0,0.0267527399623659,0,0,0.0164566969180116,0,0,0,0,0,0,0,0,0,0,0.259932100022604,0,0,0,0,0.0796257823801104,0,0,0,0,0,0,0,0,0,0.0497433677438952,0.43048542455713,0,0,0,0,0,0,0.146718404572871,0,0.0396363110017538,0,0,0.0435710053145935,0,0,0,0.0105414468874234
X600999.CH.EQUITY,0,0,0,0,0,-0.0474444872187915,0,0,0,0,0,0,0,0,0,0.0189465508126148,0,0,0.109918664048328,0,0,0,0,0,0.0527447867079729,0,0,0,0,0,0,-0.0368754076403018,0,0,0,0.441598444225464,0.133815807346511,0,0,0,0.134304499727479,0,0,0,0.236045444975726,0.178425495221309,0,0,-0.00414425504559718
X2881.TT.EQUITY,0,0,0,0,0,-0.121274302501179,0,0.186625840822638,0,0,0,0,0,0.154524950268635,0,0,-0.344368825939431,0,0,0,-0.0224128074592748,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.109877909418373,0,0,0,0,0.258222669316232,0,0,0.174402212791354,0,0.449912722237351,0,0,0,0,0,0,0
X2886.TT.EQUITY,0.051808394061602,0,0.144175331282496,0,0.0370843811922649,0,0,0,0,0,0,0.172562816839181,0,0,0,0,0.172804524484711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991178974922733,-0.588525093729337,-0.13791574363661,0,0,0,0.432236716127254,0,0,0,0,0,0,0,0,0,0.00819569749825308,0
