,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY
X601166.CH.EQUITY,0,0,0.103274012446238,0,0,0,0.392498421947668,0,0,0,0,0,0,0,0,0.137306597601993,0,0,0.0463886128746598,0,0,0,0,0,0,0,0,0,0.0379368285524937,0,0,0,0,0,0,0.0178594522564004,0,0,0,0,0.133452512698841,0,0,0.0584985035914112,0,0.0821774217673209,0,0,0,0
X601328.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.0527259393025124,0,0,0,0,0,0,0.513866528945277,0,0,0,0,0,0,0,0,0.158015085532421,0,0,-1.38777878078145e-17,0,0,0,0.0377216299287932,0,0,0,0.0438972416301378,0,0,0,0,0,0,0.124874137638743,0,0,0,0.0449348141591021,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.00198266116534519,0,0,0,0,0.282282467504187,-0.0328232296222638,0,0,0,0.327800711174916,0,0,0.066323609178384,0,0,0,0,0,0,0,-0.0852171698912859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175141939870315,3.46944695195361e-18,0.0457272428918265,0,0.0759864478788462,0,0
X000002.CH.EQUITY,0.0168323541905857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168457298916673,0,0,0,0,0,0,0,0,0,-0.0898381527576807,0.358038176435023,0,0,0,0,0.187624204938362,0,0,0,0,0.0997084343033754,0,0.0578091899991676,0.033889459657839,0.0382285326236857,0,0,0,0,0.0775253915751061
X000001.CH.EQUITY,0,0.0989329042965802,0.0916945309536894,0,0,0,0.022134743543677,-0.0126840290231057,0,0,0.223495532831549,0,0,0,0,0.00475025257742559,0,0,0,0,0.190798862027941,0,0,0,0,0,0.198448658369235,0,0,0.10327481898963,0,0,-0.221843565566985,0,0.110315616555977,0.0282389571153199,-0.108827149736509,0,0,0,0,0,0,0,0,0,0,0.305574154825264,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.299670316148943,0,0.229356644687082,0,0,0,0,0,0,0.0288138277159893,0,4.33680868994202e-19,0,0,0.363077929950351,0,0,0,0,0.0355945213655463,0,0.212057562178032,0,0,0,0,0,0,0.0680219645001611,0,-0.00272471301051479,0.135791898409923,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.2353564085494,0,0,0,0,0,-0.0938135905677126,0,0,0,0,0,0,0,0.0283530022963941,0,0,0,0,0,0,0,0.343111568496469,0.00584801092555507,0,0,0,0,0.254980292225503,0.176767309561417,0,-0.0741578057459964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.234944965037134,0,-0.225410792911504,0,0,0.0487606409089084,0,0,0,0,0.221204257589345,0,0,0.297592272200563,0,0,0.166231798444891,0,0,0,0,0,0,0,0,0,0.0478568274164252,0,0,0,0,0,0,-0.305014901199919,0,0,0,0.412817624106561,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464315323871187,0.0942236745945423,-0.0405918280487838,-0.113462267182538,0,0,0,0,0,0,0,0,0,0,0,0,0.0538154638830798,0,0,0,0,-0.0945242966444288,0.286648597816934,0,0,0,0,0,0.262912880683946,-0.0515577506264547,-1.38777878078145e-17,0,0,0,0,0,0.209406523257722
X388.HK.EQUITY,0,0,0.183586285474008,0.0667177329290608,0,0,0,0.185237292211525,0,0,0,0,0,0,0,0,0,0.059169206813107,0,0,0.00317966179460978,0,0,0,0,0,0,0.227384802022141,0,0,0,0,0.121917679098299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477468307724906,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.246400213557563,0,0,0,0,0,0.675529222056388,0,0,0,0,0,0.0673700818261432,-0.0470323742958516,0.267376271995936,0,0,0.0717658380330127,0,0,-0.00459344687224999,0,0,0,0,0,0,0,0,-0.0828985996101877,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,-0.0034434827753391,0,0,0,0,0.0764821896621224,0,0,0,0,-0.00846989182004573,0,0,0,0,0,0,0.475355445870075,0,0,0,0,0,0,-0.166098607860629,0,0,0,0.0285992222035715,0,0,0,0,0,0.141211736627345,0,0,0,0.0836256219321017,0,0,0,0
X267.HK.EQUITY,0.153191712645262,0,0.0546684962185471,0,0,0,0,0.0689348704457577,0.0521560646718853,0,0,0,0,0,0.0904935468452611,0.0397886289990918,0,0,0,0,0.476301294232437,0,0,0,0,0,0,0.439342481474515,-4.33680868994202e-19,0,0,0,-0.0222469676280179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.160119360483469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756296533666266,0,0,0,0,0,0.188616862346414,0,0,0,0.233608150253021,1.38777878078145e-17,0,0.0978479166689257,0.0569327410219726,0,0,0,0,0,0,0.00754208428437137,0.35228410926659
X600016.CH.EQUITY,0,0.0756703413852902,0,0,0,0.113353862741355,0,0,0,0.00947798913735574,8.67361737988404e-19,0.120307662717935,0.0171513315091042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134092938692879,0,0,0,0.331696104813167,0,0.0242242495631947,0,0.283075719603311,0,0
X2388.HK.EQUITY,0,0,0,0.00472114727361739,0.219712959830063,0,0,0.261102585472499,0,0,-0.013841094857707,0,0,0,0,0,0.0894589992058168,0.0653785658119644,0,-0.0881615841681025,0.208055108984885,0,0,0,0,0,0,0,0,0,0,0.197172856901535,0,0,-0.103307465336785,0,0,0,0,0,0.0861731476193029,0,0,0,0,0,0.016027994750961,0,0,0
X1109.HK.EQUITY,-0.120448151566386,0,0,0,0,0,0.00957670131318916,0,0,-0.184801302542911,0.0717124505296033,0,0,0,0.113542055363351,0.0525919488044668,0,0.0351427742067601,0,0,0,0,0,0,0,0,0,0.56912969971614,0,0,0,0,0.209068029347933,-0.211172454976629,0,0,0,0,0,0,0,-0.155717975933848,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.00634731601503777,0,0.364241063919144,0,0.00548175620581819,0,0,0,0,0,0,0,0.0411155828054074,0,6.93889390390723e-18,0,0,0.0759656666324846,0,0,0,0.431009300884808,0,0,0,0,0.0102425159779449,0,0,0,0,0.0790327778020069,0,0,0,0,0,0,0,0,0,0.0758052289160338,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21906019917623,0,0,0,0,-0.101460962670949,-0.0338526767982653,0.140203077896468,0,0,0,0,0,0,0,0,0.225608163565315,0,-0.0232039622097684,0,0,0.122140801272836,0,0,0,0,-0.0408696987966861,0.204947686001982,0,0,0,-1.38777878078145e-17,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0466591989203916,0,0,0,0,0,0.0251536805512729,-0.0764314103404011,0.0300797982812762,0,0,0,-0.0626671754143654,0.108025745833528,0,0.124071342451034,0,0,0,0,0,0,0,0,0,0,0,-0.319515435735004,0,0.0250293140916001,0,-0.0110639638255616,0,0,0,0,0,0,0,0,0.409156126531147
X600048.CH.EQUITY,0,0,0,0,0.204082026048555,0.0024263638990412,0,0,-0.426897447773638,0,0,0,0.0815575028836814,0.209135200626012,0,0,0,0,0,0,0,0,0,0,0.0092985283025468,0,0,0,0.101995194031293,0,0,-0.085257759622405,0,0,0.0966325861301927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,-0.109956039788676,0,0,0,0,0,0,0,0,0,0,0,0.0693540946597263,0,0.0825383605080664,0.0488361064183481,0,0.151236833460271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127014922103788,0,0,-0.216898500837857,0.0141129472563893,0,0.574320619464955,0,-0.0565759236952992,0,0,0,0,0
X12.HK.EQUITY,0,0,0.21200870146114,0,0,0,0,0.368699074591201,0,0,0,0,0,-0.000707987192163739,-0.240899715147788,0,0.299985611312199,0.0576918800983583,0.0468167975678191,0.0125964235737412,0,0,0,0,0,0,0.0280833805498919,0,0,0,0,0,0,0,0,0,0.163445680218635,0,0.285421821137003,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,-0.130542698634795,0,0,0,0,0,0,0,0,0,0,-0.119138600226617,0,-0.648676420051104,0,0.73289062659403,0,0,0,0,0,0,0,0,0.00304531005887388,0,0,0.247968283495492,0,0.320947062039022,0,0,0,0,0,0,0,0,0,0,-0.0944656658884359,0
X002142.CH.EQUITY,0,0.214650626492909,0,0,0,0,0.0424832610827105,0,0,0,0,0,0,0,0.353040076047198,0,0,0,0,0,0,0,-0.042865038220711,0,0,-0.0667579978881286,0,0,0,0,0,0.206114404617972,0,0,0,-0.129732099860195,0,0,0,0,-0.0555754297689712,0.315653425259853,0,0,0,-0.120699961535026,0,-0.0733367671714934,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,-0.0781894620818736,0,-0.16294780946878,0,0,0,0,0.274830884964157,0,0,0,0,0.00441435029597955,0,0,0.398132955087887,0,0,0,0,-1.73472347597681e-18,0.187541681619071,0,0.204666837699584,0,0,0,0,0,0,0,0,0.0455391694635429,0,0,0,0,0,0,0,0,0.0074232228031578,0,0
X823.HK.EQUITY,0.0451860719014687,0,0,0,0,0.0591757991839234,0,0,-0.0476504887365937,-0.0583623180077015,0,0,0,0,0,0,0,0,0,0,0.457867876036086,-0.332362517083745,0,0,0,0,0,0,0,0,0.0299846586983506,0.187736135982385,0.0630587989769077,0,0,0,0,0,0,0,-0.197922313044646,0.187511082939926,0,-0.0277148002043433,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0829623899265805,0.00605377492400606,0.0715488444809074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298653566396456,0,0,0,0,0,0,0,0,0.0670916187633792,0.163696908000932,0,0,0,0,0.20378175951165,0.0462368938833067,0,0,0,0,0,0,0,0.334564569029638,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.08453350127696,0,0,0,-0.0076676637787357,0,-6.93889390390723e-18,0,-0.107566020049721,0,0,0,0,0,-0.189544242414824,0,0,0,0,0,0,0,0,0,0,0,0.113701775091575,0.0574349463549533,0,-0.0335025428957592,0.154500140303552,0,0.337280744537705,0,0,0,0,0,0,0.0123646063007455,0,0,0,0.244505330589084,0.458898302340205
X601229.CH.EQUITY,0.0821112049913418,0,0.267460355084555,0.101929687999671,0.0341874989036799,0,0,0,0,0,0,0,0,0,0,0.124905678404029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123914876288977,0,0,0,0,0,0.190594414004181,0,0,-0.117072463064422,0,0,0,0,0,0,0,0.382936568238032,0
X2882.TT.EQUITY,0,0,0,0,0,-0.0266443695558783,0,0,0,0,0.0162559487862898,0,0,0,0,0.0518441073461649,0,0.0759098028938726,0,0,0,0,0,0,0,0,0,0,0,0.0558784888271564,0,0.144726230348861,0,0,0,0,-0.0177996091704002,0,0,0,0,0,0,0,0,0,0.364553960410731,0,0,0
X601336.CH.EQUITY,0,0,0,-0.0688227390477287,0,0,0,-0.00277023129079039,-0.076858678303048,0,0,0,0,0,0,0,0,0,0.264563568731177,-0.0991947435394198,-0.144387043900406,0,0,0,0,0,0,0,0.134343639535021,0,0.0389272973661268,0,0,0,0,0,0,0,0,0,0,0,-0.00398552780432059,0,0,0.473681187808796,0.103919325010547,0,0.21454261729386,0
X1997.HK.EQUITY,0.163363758140238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461072596611229,0,0,0.0818667900609032,0,0,0.0614694161863811,0,0,0.0442449781945237,0,0,0,0,0,0.100105531916492,0.395665495278914,-0.0200946266785939,0,-0.239869331698492,0.0562045382519618,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0351408520980621,0.27150290330292,0.254987076290965,0,0,0.000988349724825373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791312605904735,0,0,0,0,0,0,0,0,0.135995049821102,0,0,0,0.298205952780966,0,0,0,0
X000166.CH.EQUITY,0,0,0.0541794532418583,0,0,0,0,0,0,0,0,0,0,0,0,0.0204588727022104,0,0,0,0,-0.07701877052,0,0,0,0,0,0,0,0,0.00565792574321534,0,0,0,0.116132181990338,0,0,0,0,0,0.0675659945893689,0,0.213031123071247,0,0,0,0,0,0.0713266514920836,0.244302071373543,0.42265542608034
X600015.CH.EQUITY,0,0,0.098558524901235,0,0,0,-0.0207178764771301,0,-0.00782109763151036,0.0315707191279012,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0322531589915409,0,-6.93889390390723e-18,0.0247397769100351,0,0,0,0.252701190504318,0.0850521659129368,0,-0.00400271927808594,0,0,0,0,0,0,0.150807571078847,0,0,0.222940595770471,0,0.0675006924717532,0,0,0,0,0,0
X2881.TT.EQUITY,0.330686000006723,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209027480429775,-0.0398665622318273,0,0,0,0,0.0278667145889644,0,0,0,0,3.46944695195361e-18,0,0,0.115077070005215,0,-0.0275717913651889,0,0,0,0,0,0.285426300243219,0,0,0,0.442181983718168,0.257552112564891,0,0,-0.0365042359153913,0,0,0,-0.0552800110477503,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.185270520981835,0,0,0,0,0,0,-0.0524697605907873,0,0,0,0,0,0,0.335325716043931,0,0.130196668464509,-0.0695924950841905,-0.140651034192551,0,0,0,0,0,-2.16840434497101e-19,0,0,0.692926406315402,0,0,0,0,0,0,0.099955805626222,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.34856709907448,0,0,0,0,0,0.101165038595632,0,0,0,0,0,0,0,0,0.269537350940658,0.0695258320012313,-0.186523564994841,0.183948981863434,0,0,0.169461110915812,0,-0.145665115736222,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793448047196542,0,0,0,0,0,0,0,0,0,0.133465500187824,0,0,0,0,0,0,0.0948168086004684,0,0.0268659223793695,0,0,0,0,1.38777878078145e-17,0.27109257680012,-0.0107049968478724,-0.0241496999687484,0,0,0,0.257735541179584,0.143019389073911,0,0,0,0
