,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0.121192266709059,0,0,0,0,-0.0294987555497253,0,0.053891664263628,0.423558789697969,0,0,0,0,0,0,-0.13735281237485,-0.121114685092443,0,-0.085600457825367,0,0,0,0,0.271701146362169,-0.00424084040934736,0,0,0.0725675541919107,0,0,0,0.106569432069349,0.0527462756179205,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.0991528605484982,-0.24600378965623,0,0.0800700663769622,0.352446851963275,0,0,0.386048142072873,0,0,0,0,0,0.320114352371456,0,0,0.175939752727005,0,0,0,0,0,0,0,0,-0.400149710345818,0,0,0,0,0,0,0,0,0.127686003753529,0,0,0,0,0,0,0,0,0,0,0,-0.0109888444611335
X000001.CH.EQUITY,0,0,0,0,0.163366683158089,0,0,0,0,0,0.471420906541293,0.0628990919217213,0,0,0.245005322806222,0,0,0,0,0,0,0,0,0,0,0,0.218639403243402,0,0,-0.0140359577375644,-0.0366320315246764,0,0,0,0,-0.218135868161389,0,-0.125922121601994,0,0,0,0,0,0,-0.0483174924936475,0,0,0,0,0
X600030.CH.EQUITY,0,0.0744381251357744,0,0,0,0,0,0,0,0.00815181421225391,0,0,0,0,0,-0.036980100416218,0,0,0.14549205484236,0.197772100820909,0,0,0,0,0,0,0,0,0.0342611647618191,0,0,0,0.143070089035832,0,0,0,0.0529922861898378,0,0,0,0,0,0,0.214601780683586,0.136042501207738,0,0.0577928309541814,0,0,0.079166853626674
X601601.CH.EQUITY,0,0.491978391788115,0,0,0,0,0,0.169965243417352,0,0,0,0,0.191420545975706,0,0,0,0,0.0342145445028441,0,0,0,0.041052513771822,0,0,0,0,0,0,0.0474985786894663,0,0,0,0,0,-0.126691094992864,0,0.0696115619688776,0,-0.0590512724341491,0.0649497251930169,0,0,0,0,0,0,0,0,0.0433023750771991,0
X000002.CH.EQUITY,0,-0.0879955527420459,0,0,0,0,-0.050754988344275,0,0,-0.152382159839662,0,0.0758574757273603,0,0,0,0,0,0,0,0,0,0,0,-0.0243456775019746,0.259703922048723,0,0,0,-0.118176083625675,0,0.125919935997008,0.417987445078811,0,0,0,0,0,0.0333061755355984,0,0,0,0,0,0.25433921555601,0,0,0,0.0765652276751832,0,0
X601328.CH.EQUITY,0,0,0.0654021305128605,0,-0.019847303437886,0,0,0.0613485415667373,0,0,0,0.171651244640367,0,0,0,0,0,0.265079977515502,0,0,0,0,0,0,0.0628076952924751,0.104269560308688,0,0,0.000965492721364297,0,0,0,0,0.103432039337042,0,0,0,0.1247142435394,0,0,0,0,0,0,0,0,0.0528419163144195,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.102679010908833,0,0,0,0,0,0,0.00378842247941973,0,0,0,0,0.462616086493927,0,0,0,0,0,0,0,0.073942686293818,0,0,0,0,0.027912465775452,0,0.0301803873916761,0,0,0,0,0,0,0.0604629593023027,0,0,0,0,0,0,0,0.0160995739537603,0,0,0
X601066.CH.EQUITY,0,0,0.0425371673398487,0,-0.130725806892678,0,8.67361737988404e-19,0,0,0,0,0.00229041776689149,0,0.540843797594054,0,0,-0.0345864306313839,0,0,0,0,0,-0.140917712646099,0,0.194783639539674,0,0,0,0,0,0,-0.0260971928707289,0,0,0,0,0,0,0.290352361421291,0,0,0,0,0,0,0,0.052996857986155,0,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0346939227738767,0,0,0,-0.0271506537600378,0.0614164504500653,0,0.058637571603164,0,0.0169504729944412,0.0892950721347457,0,0,0,0.299197222861259,0,0,0,-0.0320000115710162,0,0,0,0,0,0,0.0179295670671491,-0.060965420006437,0,0,0,0,0,0,0,0,0,0,0,0,0.387408583459616,0,0.19680871023676,0,0,0.0224382101256556,0
X16.HK.EQUITY,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0161938971212194,0,0,0,0,2.16840434497101e-19,0.00258359510391569,0,0.0298089462341058,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0.358777566525824,0,0.112934522357673,0.50315675120935,-0.0106324928004057,0,-0.428112875625923,0,-0.114493993142277,0.0202664544114424,0.0484625251971569
X601319.CH.EQUITY,0,0.0688205286434593,0.209040713259221,0,0,0.0139086111889889,0,0,0,1.73472347597681e-18,0,0,0,0.266199823157959,0,0,0,0.0851468710091027,0,0,0,0,0,0,0.00943215242652645,0,0,0,0,0,0,0,0,0.0066444553524879,0,0,0.130086741975613,0,0,0,0,0,0,0.012614518017854,0,0.0125003818766425,0,0,0,0
X11.HK.EQUITY,0,0,-0.0618380099557724,0,-3.46944695195361e-18,0.062308375494734,0.104717767982117,0,0.621777991074707,0,0,0,0,0,0,0,0,0,0,0,0.0610960754250619,0,0,0.00776638474255656,0,0,-0.0610058274022328,0,-0.0903193959139212,0.00700235768773775,0,0,0,0,0,0.181390986070795,0,0.115228466339213,0,0,0,0,0.0558283245294705,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.14622823196146,0,0,0,0.0236843546402968,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.112937185188079,0,0.491995114538368,0,0,0.133257908075716,0,0,-0.14903475003525,0.12497439351623,0,0,0,0,0,0,0,0,0,0.0106357655557225,0,0,0,0,-0.219159206294098,0,0.0192839316513114,0,0,0.168555200395337
X601998.CH.EQUITY,0.0371632415831338,0,0,0.0176490273752759,0,0.121803448713722,0,0.349743056907218,0,0,-0.0583716030726203,0,0,0,0,0.201821492586471,0,0.0912214050620197,0.173695134818867,0,0,0,0.0335829335762433,0,0,0,0,0.205592101561521,0,0,0,0,0,0.0154437171627581,0,0,0,0,0,-0.182523435846962,0,0,0.112001127394966,0,0,0,0,0.0785760885974187,0,-0.0885497015090088
X600016.CH.EQUITY,0,0,0.298165858295886,0,0,0,0,0,0,0,0,-0.224571292209494,0,0,0,0,0.45704775769077,0,0,0,0,0,-0.0180579437904169,0,0,0,0,0.125774084675302,0,0,0,0,0.492599206184543,0,0,0,0,0,0,0,0,0.0382933528620519,0,0,0,0,0,-0.086791592136095,0,0
X002142.CH.EQUITY,0,0,0,0,0.107709364620788,0,0,0,0,0,0,0,0.0541471231089251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254012376965476,0,-0.0628653259254245,0,0,0,0,0,0.191262398335738,0,0,0,0,0,0,0,0,0,0.0273427429870868,0,0,0
X601818.CH.EQUITY,-0.0266050628822667,0.322814369657581,0,0,0,0,0,0,0,0,0.233372715352802,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738552633336989,0.207034957656298,0,0.163688340474594,0,0,0,0.215535986742483,0,0,0,0,0,0,0,0,0,0.0545246866055631,0,0,0,0,-0.0059402801612691,0,0,0.0547349276315987,0
X600999.CH.EQUITY,0,0,0,0,0.0641509361480427,0.158443478530495,0,0.107791786409759,0,0,0,-0.114299189529067,0,0,0,-0.00445979460836989,0,0,0.0700656534536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25329225362521,0,0,0,0,0.0897434555977178,0.134536432845395,0,0,0,0,0,0.0729542710912602,0,0.111497920255873,0,0,0.0406648208915212
X1109.HK.EQUITY,0,-0.159230026713323,0,0,0.00228037300721946,0,0.0216296891769308,0,0,0,0,0,0.188776449067908,0,0,0,0,0,0,0,0,0,-0.00578989357863663,0.100945069692598,0,0,0.0542724504207702,0,0,0,0,0,0,0,0,0.260746888370392,0,0,0,0,0,-0.0357387700609773,0.17702876115373,0,0,0,0,0,0,0.147593767005638
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0730172004929209,0.00288424726248161,0.0501160976623862,0.0918872142798395,0,0,0.26929305790299,0,-0.136426582599211,0,-0.0403590360344218,0,0,0,-0.0593766560805896,0,0,0,0,0,0.154273549638979,0,0,0,0,-0.0137922176199666,0.118906094460828,0,0,0,0,0,0,0,0,0,0,0,0.153996217999723,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0348645766013178,0.149313553709824,0,0,0,0.300691756285173,0,0.274436469537861,-0.193219132129453,0,-0.0170455591368549,0.0410803975538842,0,0,0,0,0,-0.12051828084978,0,0,0,0,0,0,0,0.101774877820634,0.165018391667962,0.111526686320895,0,0,0,0,-0.0230238710528278,0,0,0,0,0,0,0.382652426340618
X601688.CH.EQUITY,0,0,0,0,-0.0281911311750569,-0.0544569737895041,0.0649425602011172,0,0,0,0,-0.123446149016356,0,0.314313288431887,0,0,0,0,0,0,0.0219162760678284,0,0,0,0,0.323132751313904,0,0,0,0,0,0,0,0.450770210947595,0,0,0.0558374310079251,0,0,0,0,0,0,0,0,0,0,0,0,0.00450440199540792
X601211.CH.EQUITY,0,0.010964991077614,0,0,0,0,0,0,0,0,0,0,0,0.0391226369035585,0,0,0.194897849881879,0,0,0,0,0.0241394881772961,0,0,0,0,0,0.0592174693498664,0.0345176590226212,0,0,0,0.322888716073285,0,0,0,0,0,0.0544369600759961,0,0.0640191876782815,0,0,0,0.0444639547806627,0.131551111254005,0,0,0,0
X600837.CH.EQUITY,0,0,0,-0.0641725076378977,0.0123574554388022,0.0923876059062519,0,0,0,0,0,0,0,0,0,0,0.0498175892594082,0,0,0,0,0,0,0,0,0,0,0,0,-0.127896697476262,0,0,0.157699598067252,0.242958701865139,0,0,0.00569199318749395,0.109042305385588,0,0,0,0.0365659441286496,0,1.32820973176503e-05,0.169672593974612,0,0.147742104556855,0,0,0
X688.HK.EQUITY,0.289356599678765,0,0.131758109390065,0,0,0,0,0,0,-0.090874700414717,0.0116454861941939,0,0,-0.211824531744066,0,0,0,0,-0.0624954428827413,0,0,0,0,0.154491634909989,0,0,0,0,0,0.285514026110901,0.483100486810616,0,0,0,0,0,0,0,0,0,-0.177951599612218,-0.0440538058447278,0,0,0,0,-0.199261670828378,0,-0.0847540911921133,0
X601336.CH.EQUITY,0,0,0,0,0,0.027086925005564,0.455399725821074,0,0,0.0127718569597609,0.0230818709062003,-0.170014475463485,0.0565511745670343,0.165035617404549,0.0949143019052612,-0.19377625701424,0,0,0,0,0,0.0771174880324087,0,0,0,0,0.0188458822238855,0,0,0,0,0.220109732936917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989700763855773
X267.HK.EQUITY,0.203412902629223,0,0,0,0,0.0939975911821252,0.304988027234043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.488907282736779,0,0,0,0,0.149547891215843,0,0,0.220062624331213,0,0,0,0,0.00331139701898133,-3.46944695195361e-18,0,0,0,0.220902953397612,0,-0.188955292714295,0,0,0.27742254855595,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.000913489568831035,0,0.175981005487469,0,0,-0.0518072861736722,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.13397738716751,-0.0112145840511891,0.0634960293185977,0,0,0,0.157005372350956,0,0,0,0,0.199931598269257,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.09093289905578,0.238332021612856,0,0,0,-0.219083436810302,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.028064304265274,0,0,0,0,0.184055416550873,0,0,0.265193775254108,-0.142175920655674,-0.135180683284909,0,0,-0.053651190051778,0.0317131714729762,0,0,0,0,0,0.120106311340278,0,0.0358072113401422,0,0,0,0,0.391587330203507,0,0,0,-0.0459106143375016,0,0,0.116101218585707
X2882.TT.EQUITY,0,0,0,0,0.0160466490194205,0.317503175248912,0,0,0,-0.0776961653072486,0,0,0,0,0,0,0.0690953920737095,0.0362029622647722,0,0,0.00586834156670051,0,0,0,0.0127413854425993,0,0,0,0,0,0,0,0,0,0,0,0,0.0430385653274573,0,0,0,0.0655812093520007,0,0,0,0,0,0.509191866414488,0,0
X823.HK.EQUITY,0.131043301466823,0,0,0,0.0778498834404863,0.0371942771125787,-0.0623541940311471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200028832397598,0,0,0,0,0,0.141439233151734,0,0,0,0,0,-0.326311825188935,0,0.0892485079136043,0,0,0.0339201667086979,0,0,0,0,0,-0.0559420767929702,0,0,0,0,0.144492749793369,0.0793534145945484
X1113.HK.EQUITY,0.0722833999224968,0,0,0,0.046005717138815,0.0612979300666424,0,0,0,0.0206936991991212,0,0,0,0,0,0,0,0,0,0,0.0129742596946046,0,0,0.219210032218628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367093951044874,0.304322613926734,0.0938730258790798,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151093391733236,0,0,0,0,0,0.194612650049799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224133825666231,0.235679417436926,0,0.0436346454609003,0,0,0,0,0,0,0,0.221194561189413,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0.131571061819158,0,0,0,0,0,0,0,0,0.31269484875239,0,0,0,0,0.0516093527163404,0,0,0,0,0,0,0,0,0,0.0579679306491104,0,0,0,0.0255713332684155,0,0,0,0,0,0.126968496432742,0,0,0,0,0.00935149787498198,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,-0.0169799055584982,0,0,0,0,0,0,0.0215713463220302,0,0,0,0.0317814358472659,0,0,0,0,0.0860054111906491,0.429179472842192,-0.148263394154726,0,0,0,0,0,0,0,0,0,0.0230595274413735,0,0,0.202520855326811,0,0,0,0,0.0998986837697242,0,0,0,0,0,0,0,0,-0.0431998410690637,0.0875083294912845,0
X601229.CH.EQUITY,0,0.117078222741232,0,0,0,0,0,0,0.141526232701789,1.73472347597681e-18,0.0831133146246329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250663021014339,0.501815175518026,0.362070404315414,0,0,0,0,-0.00197924233850718,0,0,0,0,0,0,-0.122070659587943,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0.0230285814014808,0.201013328796452,0,0,0,0,0,0.0871863165779628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134681263953385,0,0.221658478177046,0,0.0520956551693904,0.521009192099617,0,0,0,0,0,0,0,0,-0.124603980464713
X1997.HK.EQUITY,0,0,0,0.072842191929139,0,0,0,0,0,0.130087321119284,0,0,0.247764493261096,0,0,0,0,0,0,0,0,0,-0.0665075787779425,-0.0338062545830047,0,0,0,0,0,0,0,0,0,0,0,0,-0.048611219645784,0,0,0,0,0.333484227425744,0,0,-0.489420201517667,0.350655534001666,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336793922840534,0,0,0.394849668843771,0.219697600113237,0,0,0,0,0,0.0153635105704168,0,0,0,0,0,0,0,0,0,0.166307017649562,0
