,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY
X000002.CH.EQUITY,0.166263048833121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763251570549388,0,0,0.0209886956844904,0,0,0,0,0,0,0,0,0,0.516993397102591,0,0,0,0,0,0,0,0.215654710568283,0,0,0,0,0,0,0,-0.151859230195428,0,0,0.00468115187495778
X388.HK.EQUITY,0,0,0,0.0627192864209049,0,0,0,0.0390451014132779,0.142531413304071,0,0,-0.158203636057933,0,0,0,0.0754309961265467,0,-3.46944695195361e-18,0,0,0,0.649168800905431,0,0,0,0,0.0430304777381552,0.0190649975759874,0,0,0.031766589487561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205145094245462,-0.0260174139136763
X16.HK.EQUITY,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0404228801577929,0,0,0,0,0,0,0,0,0,0,0,0.347095136086426,0,0,0,0,0.0439612702523083,0,0,0,0,0.313160901680497,0.161411472477457,0,0,0.0439315322202369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.250040678431293,0,-0.13548194219871,0,0,0,0.0682888458212752,0,0.00536330045412121,0,0,0,0,0.0954295646094035,0,0,0,0,0.0716056042713928,0,0,0,0,0.234324389428154,0,0,0,0.238523803257451,0,0,0,0,0.0884022788165906,0,0,0,0,0,0,0,0.143081259961066,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.165648603643487,0.373454909462218,0.0518846110575046,0,0,0,0.112971802649024,0.0648141163867864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313824136257444,0,0,0,0,0,0.159584306398481,0.0261511865778991,0.00533957199603628,0.0368462484564742,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0383807695091088,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.574307341319135,0,0,0,0,0,0,0.0738751022188173,0,0,0.0188154742114006,0,0,0,0,0,0,0,0,0,0,0.0989667244023971,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212623192910762,0,0,0,-0.0867095640833629,0,0,0,0,0,0,0.181253838872135,0,0,0,0,0,-0.116100568881378,0,0,0,0,0.0832808673336405,0,0.611046295160724,0,0,0,0,0,0,0,0,8.67361737988404e-19
X688.HK.EQUITY,0,0,0,0.0597837928345739,0,0,0,0,0.156137225453115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708636288426775,0,0,0,0,0,0,0,0,0,0,0,0,0.0650092761077332,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.080455476698007,0,0,0,0,0,0,0,0,0.0388869187379728,0,0.0246475392655657,0.0392862662212825,0,0,0.323188514151725,0,0,0,0,0,0,0.0535386810439509,0,0,0.0597784702710669,0,0,0.193860081715572,0.00482394488436218,0,0,0,0,0,0,0,0,0,0.0552828012242484,0,0.0471471717946087,0,0,0,0.0659575418130394,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.431215441150469,0,0,0,0,0,0,0,0,0,0,0,0,0.0406157358408524,0.20848104092032,0,0,0,0,0,0,0,0,0,0,0.298635889540278,0,0,0,0,0,0,0.032065886566965,1.38777878078145e-17,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135297450901759,0,0.0336632779574766,0.13339150553904,0,0.3368032154493,0.0992717782887543,0,0,0.0490694352765334,0,0,0,0,0,0,0.234868775152366,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0851929317251078,0,0,0,0,0,0.122895621172488,0,0,-0.00994178406576577,0,0,0,0,0,-0.115512321679477,0,0.318992978786354,0,0,0,0,0,0,0.0408324539185516,0,-0.15619860326983,0.0320691011512044,-2.16840434497101e-19,0,0,0,0,0.111271813331549,0,0.130685967054739,0,0,0,0.350073678926711,0,0,0,-0.0067948841596696,0
X267.HK.EQUITY,0,0,0,0,0,0,0.0196607442683639,0,0,0,0.0231977798063444,0,0.0386036657578121,0,0,0,0,0.0320324131622914,0,0,0.126198315704617,0.178632819158815,0,0,0,0,0,0,0.24274747226742,0,0,0.151339103245392,-3.46944695195361e-18,0,0,0.176448569122738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.257392429331133,0,0,0,0,0.123301813914915,1.38777878078145e-17,0,0.277196991301765,0,0,0.132365173410727,0,0,0,0,0,0,0.0921793307104927,0.716820675808762,0,0.0398575391689871,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162494674485622,0,-0.170769086116536,0,0,-0.0775617061129311
X601066.CH.EQUITY,0,0,0,0,0,0,0.0638732729639655,0,0.176403475351911,-0.100785095952583,0,0,0,0.083386690466478,0,0,0,0,-0.0852265953854769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682232740000047,0,0,0,6.93889390390723e-18,0,0,0,0,0.263448279078733,0,0,-0.0515287347347048
X2007.HK.EQUITY,0,0,0,0.0941917428426159,0,0,0,0,0,0,0,0.0309040027044438,0,0,0,0,0,0,0,0,0.101267415513951,0.0902590880888433,0,0,0,0.237842352849224,0.164383694632536,0,0,0,0,0.0722393296610698,0,0,0,0,0,0,0,0,0,0.179572199752438,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.0835279200088968,-0.0903732918429814,0,0,0,0,0,0,0,0.525480135251518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848746795703764,0,-0.0706137559685522,0,0,0,0,0,0.093988321614533,-0.100451556517049,0,0,0,0,0.414739738492303,0,0,0,-0.0244977650204135,0
X600048.CH.EQUITY,0,0,0,0.0386915627123018,0.223144371270632,0,0,-0.214141633672704,0,0,0,0,0.227386160454309,0.176415743822383,0,0.0826642824072489,0,0,0.0320850621734666,0,0.0163722980535174,0,0,0,0,0,0,0,0,0.30573110858568,0,-0.103056211229772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0.196262538550874,0,-6.93889390390723e-18,0,0,0,0,0,0.0339995152366967,0,0,0,0.155411769525534,0,0,0,0,0.0453978780164905,0,0,0,0,0,0,0,0,0,0,-0.0591287439264773,0,0,0,0,0,0.416852353930277,0,0,0,0.0211667977012744,0,0,0.0998515888101809,0,0,0.0499675946841328,0,0,0,0
X12.HK.EQUITY,0,0,0.024557032796007,0,0,0,0,0.193456611190993,0,0,0,0,0,0,0,0.32553886744695,0,0,0,0,0,0.183377929412838,0,0,0.0192586706024718,0.0175735213098167,0,0,0,0,0,0,0,0,0,0.166853157868401,0,0,0,0,0,0.0923696284305631,0.0183327857031961,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.274918083162279,0,0,0,0,0.490275429792112,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.158553356913191,0,0,0,0,-0.0262375164433949,0,0,-0.0541122688789366,0,0,0,0,0,0,0.116762137792743,0,0,0,0,0,0,-0.207157885156512,-0.176574674230651,0.266146745726832,0,0,0,0,-0.04079558774049,-0.0676687020568163,0,0,-0.0192828087633395
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0462924459022268,0,0,0,0,0,0,0,0,0,0,0,0,0.020682801273366,0,0,0,0,0,0,0.222927777741579,0,0,0.019888958305742,0,0,0.329428265008922,0,0,0,0,0.0722657833430141,0,0.114669346849653,0,0,0.131208207511062,0,0,0
X823.HK.EQUITY,0.13687191940638,0,0,0,0,0.0733238722436109,0,0,0,-0.00486133007405331,0,0,0,0,0,0.0906427937241963,0,0,0.0901167657773379,0,0,0,0,0,-0.106626261367941,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0645641048238432,0,0,0,0,0,0,0,0,0.511961057520188,0,0,0,0,0,0,0.0530665517188292
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0120691923524718,0,0,0,0,0,0,0,0,0,0,0,0,0.220547725230894,0.0649400550023808,0,0,0,0,0,0,0,0,0.080652181006379,0,0.152852283016418,0,0,0.240732499295427,0,0,0,0,0,0,0,0,0.221276108282805,0.0212266757197834,0,0
X600837.CH.EQUITY,0,0,0.0815122862010822,0,0,0,0.0176588882558902,0,0,0,0,0,0,-0.00237735359079694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559818033392701,0,0,0,0,0.117300217789828,0,0.449758109573448,0,0,0,0,0,0,0.0271236647652581,0,0,0,0,0,0.240615249573056,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269096106068991,0,0,0.0689672650037044,0,0,0.0153500417181957,0,0,0,0,0.0250182099138956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236333469989089,0,0.106345196161392,0.225914674437309,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0599366916888255,0,0.0788159431433381,0,0,0,0,0,0,0,0.0575355383187494,0,0,0.0397308140480782,0,0,0,0,0,0,0,0.192662065091425,0,0,0.0433511809320971,0,0,0,0,0,0,0,0,0,0,0.288337384710953,0,0,0,0.104818804496328
X601336.CH.EQUITY,-0.0624944076220776,0,0,-0.0350701761352878,0,0,0,-0.0548308751994079,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.147814012025189,0,0,0,0.232141840744891,0,0,0,0.00160003467218559,0,0.0369369315977859,0,0,0,0.0466807018939697,6.93889390390723e-18,-8.67361737988404e-19,0,0.0505793746768171,0,0,0,0,0,0,0.421293860998371,0.182625427267525,0,0,0,0
X601229.CH.EQUITY,0,0,0.256793523811715,0.319691964649563,0.269609172306558,0,0,0,0,0.01030839856472,0,0,0,0,0,-0.121278121381077,-0.152205300074565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105078135714293,0,0,0.107308716844632,0,0.315432902489151,0,0,0,0,0,0.0175820794015723,0,0.153671004808027,0,0,0,-0.0685584137542626,-0.158844838058116
X1997.HK.EQUITY,0,0.00987474368324933,0.0854101416883356,0,0,0,0,0,0,0.034721259681539,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0938028065576091,0,-0.0342648610733421,0,0,0,0.170446737332753,0.510386280910625,0,0,8.67361737988404e-19,0,0,0,0.0340630634971675,0,0,0,0,0,0,0,0,0.0293793061999518,0
X601169.CH.EQUITY,0,0.0603127722766281,0,0,0,0.114574362026017,0,0.0617547216462963,0,0,0.117045647998361,0,0.11195992481378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182831501061717,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.229845942116245,0,0,0,0.264121092443997,0,0,0,0.0656084391017165,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0125253955626808,0.0033599033288438,0,0,0,0,0,0,0,0,0,0,0.0830799356357112,0,0,0.0443858238347044,0,0,0,0,0.166950074963728,0,0,0,0,0,0,0.159661371033658,0,0.141235507419343,0,0.17486541937571,0.0308639900240262,0,0.111966941973049,0,0.0687723527602481,0,0,0,0.0220032678040349
X2881.TT.EQUITY,0.208906678207469,0,0,0,0,0,0,0,-0.0296777582245708,-0.0548970511243819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110845455952513,0,0.069346703240817,0,0,-0.149220790624939,0,-0.0804453185162437,0.0368755401661638,0,0,0.0587191897083282,0.411557911317348,0.311869483985296,0,0,0,0,0,0,0,0.125975190892361,0
X600999.CH.EQUITY,0,0,0,0,0,0.0312964173589716,0,0,0,0.0732756921759806,-0.112907734034551,0,0,0,0,0,0,0,0,0,-0.0221116216708137,0,0,0,0,0,0,0.0811900110459782,0,-0.0363376762869267,0,0,0,-0.0536885770881607,0,-0.0440586008831506,0.754946984844734,0,0.119999476421944,0.0536489148540526,0,0,0,0,0,0,0,0.115581688476418,0,0
X000166.CH.EQUITY,0,0,-0.119285099764664,0,0,0,0,0,0,0,0,0,0.00299350643747769,0,-0.00625774622218172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653051056117479,0,0,0.502350458456307,0.0585469534528944,0,0,0,0,0.254644068089323,0,0,0.255061543971694,0,0,0
X2891.TT.EQUITY,0,0,0.683973539625947,0,0,0,0,0,0,0,0,0,0,-0.0647327131309737,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248792174714837,0,-0.219992982992178,0.0300841395826738,0,0,0,-0.0185626116148936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396180593682214
X2886.TT.EQUITY,0.0449870003054449,0,0,0,0.121040987634678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200952810570752,0,0,0,0,0,0.304713524254027,0,-0.274631931619723,0,0,0,0,-0.110913194108854,0,0,0,0,0,0,0.191199414968632,-0.175360226773205,0,0.152181281023873,0
