,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X601169.CH.EQUITY,X601788.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,X601696.CH.Equity,X601916.CH.Equity,X2884.TT.EQUITY,X601236.CH.EQUITY,X601009.CH.EQUITY
X601658.CH.Equity,0.0556109052349089,0,0,0.210964968458498,0,0,0,0,0,0,0,0,0,0,0,0,0.157598831108228,0.150879835098381,0.0359767577757064,0,0,0,0,0,0.0474460818320095,0,0,0,0,0,0,0.0932022111779873,0,-0.0441058208172925,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.13278725184062,0,0,0,0,0.0693240946344927,0,0,0,0.150132509869316,0.0128120840434441,0,0,0,0,0,0.0314895623531073,0,0,0,0,0,0.415429411982792,0,-0.0569625804877676,0,0,0,0.0289159609608564,0.0334769092024225,0,0.132414407580572,0.0336927110327156,0,0,0.0653384087067126,0,0,0,0,0,0,0,-0.0104105054441013,0.0270104300465243,0
X601166.CH.EQUITY,0,0.00671270226779109,0,0,0,0.563962924460847,0,0,0,0.0159477609147562,0.0393841627385211,0,0,0,0,0.0527861723005007,0,0.150970325273882,0,0.0672325829465533,0,0.0326291676089954,0,0,0.0751870515566868,0,0,0,0,0,0,0,0,-0.039104697028158,0,0,0,0,0,0.0526484426855634,0,0,0,0,0,0,8.67361737988404e-19,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.489049909241758,0,0,0,0,0,0,0,0,0.198890024883607,0,0,0,0,0,0.0690301820870412,0,0.111592139394864,0,0.0313422310712038,0,0.0509500542851667,0.0218026097459099,0.0403723945083091,0,0,0,0,0,0,0,0.000626032473359413,0,0.015208401717537,0,0,0,0.0956259952625364,0
X601328.CH.EQUITY,0,0,0,0.0476827363327416,0,0.019873013379762,0.102324364913693,0,0,0,0,0,0,0,0,0.0304548502084477,0,0,0,0.383645224842817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238993533551363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.12903999120272,0,0,0,0,0,0,0,0.0846878443257325,0,0,0,0,0,0,0.472791362146728,0,0,0,0,0,0,0,0,0,0.082556499251618,0,0,0,0,0.0849662478053023,0,0.202323994260453,0,0,0,0.0314736156056935,0,0,0,0,0.00838942204262339,0,0
X601319.CH.EQUITY,0,0,0,0.115296720760421,0,0,0,0,-0.025916995570303,0,0,0,0,0.106996787939687,0,0,0,0,0.246627904761073,0,0,0.0527440012262785,-0.0295467998432676,0,0,0,0,0,0,0,0,0,0.166951631574147,0,0,0,0,0.325856778981584,0,0,0,0,0,0,0,-0.0454792626004883,0,0,0,0
X000001.CH.EQUITY,0,0.0788693613603993,0,0,0,0,0.0203769424484173,0,0,0,0,0,0.121833132077239,0,0,0.135401344052387,0,0,0.113078929325707,0,0,0,0.102579322302495,0,0,0.107246041299898,0,0.101337111395519,0,0,0,0.149822327057794,0,0,0,0,0,0,0.0263894120603072,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.701063699084877,0,0,-1.0842021724855e-19,0,0,0,0,0.0768718250285744,0,0,0,0,0,0,0,0,0,0,0,0,0.188513074060338,0,0,0,0,0,0,0,0,0.130426845931385,0,-0.114490007898225,0.0899206788729482,0,0,0,0,0,0,0,0,0,0.0402840725190351,0,0,0,0,0
X600016.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0,0,0,-0.108950671230742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238966219351351,0.0714199415678904,0.0594856926154505,0,0,0,0,-0.289058853020748,0,-0.0571300815665957,0,-0.0102474050924121,0.0172017033354125,0,0,-6.93889390390723e-18,0,0.713741166651693,0,0,-0.10125569804859,0,0
X300059.CH.EQUITY,0,0,0,0.0324793661035441,0,0,0,0,-0.0187880558150766,0.0383019698492939,0,0.101744830007576,0,0.219900853616869,0,0,0,-0.360795154078176,0,0,0,0,-0.013542102004861,0,0,-0.0730301550820156,0,0,0,0,0,0,0,0,0,0,0,0.433635372754103,0.295494496733592,0,0.0367582156456651,0,0,0,0,0.13110178667472,0.0655903199148842,0,0,0
X601998.CH.EQUITY,0.232831640463664,0,0,0,0,0,-0.0422624058649198,0,0,0,0,0,0,0,0,0,0,0,0,-0.0985504143342599,0,0,0,0,0,0,0,-0.0169533436277622,0,0,0,0,0,0,0,0,0,0.159075590503322,0,0,0.528700880595868,-0.0101670645560877,0,0.222730011755225,-0.0351623085343607,-0.0208083790506833,-0.0144849381964603,0,0,0.0427340371539862
X11.HK.EQUITY,-0.137074515628784,0,0,0,0,0,0,0.162936290009611,0.35769315930271,-0.179085194224391,0,0,0,0,0,-0.00664700257257419,0,0,0,0,0,0,0,0.280866563081281,0,0,0,0.0921945548613123,0,0,0,0.0762927938728399,0,0,0,0,0,0,0.0211089450193101,0,0,0,0,0,-0.024333667888021,0.0822711741153022,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,-0.104498705229759,0,0,0.42258107751934,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.439594647092515,0,0.129881510519821,0,0,0.0446151138580178,0,0,0.12189077325081,0,0.096148529556695,0,0,0.0372109521453223,0,0,0,0,0,-0.149788348939904,0,0,-0.00278324538246967,0,0,0,0.123524072604478,-0.088747868938383
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0497741544301764,0.153688259318849,0.148460512211358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024605678495283,0,0,0,0,0,0,0,0,0,0,0,0,0.300751392235301,0,0,0,0,0,0,0.0757394039188932,0,0,0.0543827907669459,0
X601818.CH.EQUITY,0,0,0,0.201101563570521,0,0.00410424566167076,0,0,0,0,0,0,0,0,0.0182308176116972,0.056161083753333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203163087779817,0,0.146789760411351,0
X601688.CH.EQUITY,0.0241026313919681,0,0,0,0,0,0,0.0406552434266724,0,-0.0114464931624516,0,0.167072133347819,0,0,0,0,0,0,0,0,0,0,0,-0.0515165864968495,0,0,0,0,0,0.215187659664048,0.306764279223333,0,0,0.00840973842929124,0,0.0696084470712727,0,0.175609981222804,0.0234877532178233,0,0,0,0,0,-0.0121706900625542,0,-0.0531634569634698,0,0.159268836484634,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.345598329706007,0,0,0.132287574886657,0,0,0,0,0,0,0,0.134165223962892,0,0.228559632830786,0,0,0.0217455945812983,0,-0.150224770045269,0,0,0,0,0,0.166491755598885,0.0782308293749947,-0.338468060206883,0,0,0,0,0,0.146307663111536,0,0,0.237060712432861,0,0,0,0,0,0,0,0.107410765895214
X600999.CH.EQUITY,0,0,0,0,-0.0923501760922273,0,0,0,0,0,0,0,0,0.188835842290839,0,0,0,0,-0.229314889126613,0,0,0,0,0,0.0293032583480199,0,0,0.04697217194637,0,0,0,0,0.0889154752586683,0,-0.161426136074281,0,0,0,0,0.101317476121613,0,0.054678202002944,0,0,0,0.0952007742297451,0,0.536338296096143,0.0885831213059959,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0001987921704939,0,0,0,0,0.0568979381801593,0,0,0.0333001938262631,0.0593861589209707,0,0,0,0,0.0762423707596677,0,0,0.0896565559768438,0,0.518452605771363,0,0,0,0,0,0,0.0239532006696061,0,0,0,0,0,0,0,0.0786052368755335,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0.0624714636116336,0,0,0,0,-0.0246508071469122,0,0.0717582722094633,0,0.00384903519081147,0,0,0,0,0,0,0,0,0.0859818594397427,0,0,0,0.448401258397488,0,0,0,0,0,0,0,0,0,0,0.0351013164317012,0,0.220720387807594,0,0,0,0,0,0,0,0,0.10908559464832,0
X601336.CH.EQUITY,0,0,0,0,0.0713959759696705,0,0,0,0,0,0,0,0,0,0,0,0.0629903633278922,0,0.495597800790937,0,0,0,0.0348182724534815,0,0.0231935220880925,0,0,0,0,0,0,0,0,0,0,0.0751496014739755,0,0,0,0,0,0.174032961516169,0,0,0,0.0902445286725914,0,0,0,0.10610150474668
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898007533983532,0,0,0,0,0,0,0,0,0,0,0,0,0.0443055492415602,0.314377905614288,0,0,0.0569124210157677,0,0,0,0,0,0,0,0.0487508502887775,0,0,0,0,0.163737059593547,0,0.195583927780093,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107586619532488,0,0,0,0.0493250842411205,0.178799467426676,-0.160375205500751,0,0,0.081085672413497,0.190659839688064,0.11142117193812,0,0,0.0553875862032649,0,0,0.10760617060191,0,0,0.0573094709755763,0,0,0,0.0694457668474781,0,-0.0925480849960286,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0897057094812131,0.274386318069985,0,0,0,0,0.133203594242676,0,0,0,0.123711427446109,0.10193986184446,0,0,0,0,0,0,-0.144652050832178,0,0,0,0,0,-0.0591086210147232,0.151005438653378,0.0242637848170433,0,-0.281821650252397,0,-0.106823672761151,0,0,0,0,0.714416850226344,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.542293797232635,0,0.526512219753623,0,0,0,0,0,0,-0.00142178833061955,0,0,0,0,0.0552784498287105,0,0,0,0,0,0,0,0,0,-0.140021761894546,0,0.150204483846127,0,0,0,0,0.0322464715326342,0,0.0977116361774995,0,0,0,0,0,0,0,0.0679071179911864,0,0,0,0,-0.642465650172546,-0.0603338028949331,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.0909489110017071,0,-0.0519934317843627,0,0.026497849785568,0,0.239787609070683,0,0,0.175809025775075,0,0,0,0,0,0,0,0,0,0,0,0,0.0133332181039148,0,0.330301666762167,0,0,0,-0.0271758908856106,0,0,0,0,0,0,0,0.0583689799798952,0.0123682305658951,0,0,0.083504646882193,0,0,0.107478930140426,0
X000776.CH.EQUITY,0,0,0,0,0,0,-0.00961710495501318,0,0,0,0,0,0,0,0,0,0.372093365279077,0,0,0.25732770929041,0.0123296891268607,0.0835285532229618,0,0,0,0,0.453726282978013,-0.115660480609095,0.020296094751442,0,0,0,0.000463594625921412,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.000466919282492755,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0066166670812563,0,0,0,0,0,0,0,0,0,0,0.00558626209589662,-0.0541047237185219,0.0899519230140958,0,0,0,0,0.245814091477412,0,0,0,0,-0.251516467635631,0.136116036594777,0.227180261156952,0,0,0,0,0,0,0.0741477872494813,0.147467222689503,0,0.273581162352677,0,0,0,0,0.216128813559271
X601881.CH.EQUITY,0,0,0,0,-1.38777878078145e-17,0.0493862544102171,0,0,0,0.0171936632374166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606613036353231,0.0182234316814049,0,0,0,0,0.41326204462903,0,0,0,0,0,0.016338671301959,0,0,0,0,0,0,0,0.195774878072187,0,0.252289426223482,0
X601169.CH.EQUITY,0,0,0,0,0,0.837378379432342,0,0,0,0.0118057220815161,0,0,0,0,0,0,0,0,0,0,0,0.0133426064855381,0,0,0,0,0.0101014599388909,-0.0487680647255582,-0.0508595348673633,0,0,-0.0239483616731094,0,0,0,0,0,0.122349587197647,-0.0391700179728823,0,0,0,0,0,-0.039910017528777,0,0,0,0.011693217090506,3.46944695195361e-18
X601788.CH.EQUITY,0,-0.0722740305971059,0,0,0,0,0,0,0.0913812326725709,0.0403653562731646,0,0,0,-0.107506330689451,0.00439627135414004,0,0,0,0,0,0,0,0,0,-0.121996344094556,0,0,-0.16298729475238,0.165144745954329,0,0,0,0,0.091575687856688,0,0,0,0.471550776690785,0.13998771418335,0,0,0,0.109466572626447,0,0,0.298406963774713,0.226402515480334,-0.214685171033563,0,0
X2881.TT.EQUITY,0.238283866247221,0,0,0,0,0,0,0.149098495933409,-0.0222824361435454,0.0207679534667914,0,0,0,-0.103157752672739,0,0.0849716158339967,0,0,0.0457142429547045,0,0,0,0,-0.215936271869671,0.131779539933378,0,0,0,0,0,0,0,0,-0.0760436548115728,0.901920186922909,0,0,0,0,0,-0.230506886777575,0.190693401825133,0,0,0.0334773871109107,0,0,0,-1.73472347597681e-18,-0.0627908412762742
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0190933550180932,0,0,0,-0.246079159120207,0.0433985679456321,0,0.311340903154429,0,0,0,0,0,0,0,0.0716692637361144,-0.0225901030395133,0,0.0120562510783604,0,0,0.0871671691901164,0,0,0.0618913182683511,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.00863163090848249,0,0,0.0287101866359489,0,0.594200717422056
X2891.TT.EQUITY,0,0,0,-0.199239203850736,0,0,-0.134489374157845,0,0,0,-0.00452483028017556,0,-0.0301664073610951,0,0,0,0,0,0,0.542915483301284,-0.0806526710878159,0,0.302555150647247,0,0.31049954771387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532631186979644,0,0,0,0,0,0,0,0,0,-0.284300506245545,-0.0786242886424509
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0629704558085899,0,0,0,0,0,0,0,0,0,0.208354435096261,0.147914827015367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255325781882656,0.195148755683265,0,0,0,0,0,0.0874741453474674,0.345534124850025,0
X601916.CH.Equity,0,0,0,0.661109918149131,0,0,0,0,-0.0712154462671078,0,0.17156151414386,0,0,0,0,0,0.0484866123377242,0,0,0,0,0,0,0,-0.175674560241266,0,0,0,0,0,0,0,0.0637721691407993,-4.33680868994202e-19,-0.0273773571418936,0,0.193908492597154,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0828598672075421,0,0,0,0,-0.0468031398838411,0,0,-0.0356133115746571,0,0,0.420958531355894,0,0,0,1.01206502711742,-0.225729814832488,0,0,-0.0528993758899134,0,0,0,0,0,0,0,0,-0.33499014728667,0,0,0,0.042407081105993,0,0,0,0
X601236.CH.EQUITY,-0.0358021280728921,0,0,0,-0.0555203753528263,0,0,0,0,0,0,0,0,0.287361973464361,0,0,0,0,0,0,0.145497187673624,0,0,0.0795261679755538,0,0.0699640472854594,0.303301358794579,0,-0.0869191837057415,0,0,0,0.0514944475011769,0,4.33680868994202e-19,0,0,0,0,0,0.0859424210495438,-0.0178505553404748,0,0,0,0.169523964297017,0,0,0,0
X601009.CH.EQUITY,0,-3.46944695195361e-18,0,0,0,0,0,0.0574164785487886,0,-0.0936424160353247,0.0491889181633497,0,0,0,0,0,0,0,0,0,0,0,0.0351770118058501,0,-0.11453372507657,0,0,0,-0.064621596774001,0,0,0.0310796266510615,-0.0278967019114014,0,0,0.0426306645339095,0,0,0,0,0,0,0,0.929887974086466,0,0,0,0,0,0
