,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X2891.TT.EQUITY,X601881.CH.EQUITY,X601236.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X600958.CH.EQUITY
X601328.CH.EQUITY,0,0,0,0.298471740417618,0,0,0,0,0,-0.0770958384293197,0,0,0.303671786365104,0,0,0.243822752371942,0,0,0,0,0,0,0,-0.00238485707853737,0.131279142466223,0,0.0697671216481596,0,0,0,0,0,0,0,0,0.00578779030952091,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.26248305863009,0,0,0,0.229670683887064,0,0,0,0,0,0,0,0.00334226954537855,0,0,0.0406040720934799,0,0,0,0,0,0,0,0.225974412976633,0,0,0,0,0,0,0,0,0,0,0.0765778324155464,0,0,0,0,0.0620591896473911,0.0327757848441939,0,0,0,0,0,0.0819950923720503,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.175767239893538,0,0,0,0,0.319251009448466,0,0,0,0,0,0.129656031408785,0,0,0,0,0,0,0,0.0994893111802054,0,0,0,0,0.104070274039744,0,0,0,0,0,0,0.120593510481116,0,0,0,0,0.00930456011432603,0,0,0
X388.HK.EQUITY,0,0,0.166888323274238,0,0,2.16840434497101e-19,0.379053215257589,0,0,0,0.0252660223885933,0,0,0,0,0,0.129545343354579,0,0,0,0,0,0,0.0352296305121847,0,8.67361737988404e-19,0,0.017183627124273,0,0,0,0.138486348899549,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276740194006944,0.213653662961574,0,0,0,0.00125933183444035,0,0,0.0224322147171604,0.233718772823198,0,0,0.162585048225989,0,0.00635947267520381,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0569382797604386,0,0,0,0,0,0,0.292591456717656,0,0,0,0,0,0,0,0,0,0,0.310129846813945,0,0,0,0,0,0,0,0.0289079000010647,0,0,0,0,0,0.108915413796174,0.0869670763180081,0,0,0,0,0.0909452710589232,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.296576621099856,0,0.0789162607803317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134297137415289,0,0,0.133134825455135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767712774303601,0,0,0,0,0,0.171178143795159,0.0393605770268755,0.214920439104741,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.195262554584458,0,0,0,0,0,0,0,0,0.249647406663193,0,0,0.0444571929780891,0,0,6.93889390390723e-18,0.139157415480131,0,0,0,0,0.0775401147845966,0,0,0,0,0,0.0433776701957476,0,0,0,0.226306415993675,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,-0.220607317058142,0,0.258597480182364,0.313841520228719,0,0.087689801085424,0,0,0,0,0,0,0,0,0,0,0.59581942762607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043278324456513,0,0,0,0,0,-0.126844672299622,0
X601601.CH.EQUITY,0,0,0,0.0838058610295849,0,0,0.0890795047081414,0,0,0.00179421921765727,0,0,0,0,0,0,0,0.473936819590207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527600066668599,0,0.0295612792262963,0,0,0,0,0.0999697651580084,0,0,0,0,0,0,0,0.121136740488712,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.0701178759994059,0,0,0,0,0,0,0,0.277193331972705,0,0,0,0,0.439132527270599,0,0,0,0,0,0,0,0,0.0213706593967684,0,0,0,0,0.0915846979694668,0,0,0,0,0,0.064673336771709,0,0,0,0.134194070364836,0,0.108689165143797,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.00779135942058489,0.110237180933279,0,-0.0362000515109557,0,0,0,0,0,0.174157623015071,0,0,0,0,0,0,0,-0.0725328197789315,0,0,0.024587651385841,0.125754564149801,0,0,0,0,0,-0.00211470653564932,2.16840434497101e-19,0,0,0,0.49763054413021,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.142560307701955,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0644909963056312,0,0.0735657806279159,0.137234005638643,0,-0.114972016455368,0,0,0,0.243941231782797,0,0,0,0.150397270640921,0.164208038863526,0,0,0,0,0.0737513678978415,0,0,0,0,0,0,0,0,0,0,0.124141023901922,0,0,0,0,0,0,0,0,0,0.0854031064251657,0.0127005596495655,0,0,0.0505048734531971,0
X601066.CH.EQUITY,0,0,0,-0.177231917844962,0,0.132889077477364,0,0.0382407874040986,0.106904460020832,0,0,0,0,0,0,0,0,0,0,0,0.0608918196390792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63889182217362,0,0,0,0,0,0.2067675513877,0.222083836742231,0,0,0,-0.125134299682053,0
X601818.CH.EQUITY,0,0,0,0.0525862235307481,0,0,-0.0218983442979414,0,0,0,0,0.482795827606654,1.38777878078145e-17,0,-0.000574719369493399,0,0,0,0,0,0,0.503639450424536,0,0,0,0,0,0,0,0,0,0,-0.0796059235331454,0,0,0,0,0,0,0,0,0.00682513826476655,0,0,0.00677252157491916,0,0,0,0.0508581323386443,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272580730339356,0.209522152665072,0.130379662215185,0,0.110733871901794,0,0,0,0,0,0,0,0,0.0515732966978215,0,0.027457727223782,0,0,0.0567040055556415,0.0726938705193629,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189505235731642,0,0,0,0,0,0,0,0.0141779615581452,0,0,0.191016747128339,0,0.0615663991761214,0,0,0,0.172934795760083,0.165461821766762,0,0.0910187538924946,0,0.106205194749435,0,0.028265032663522,0,0,0,0,0,0,0,0.197972264238449
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.446865137124195,0,0.00298931192711099,0,0.25542523263386,0,0,0,0,0,0,0.0737441928484528,0,0.0683398294814127,0,0,0,0,0,0,0,0,-0.124219070419877,0,0,0,0,0,0,0,0,0,0,0,0,0.0340539182174791,0,0.126874320843569,0,0.0827004677289728,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568461736179229,0.0255924042192512,0,0,0.128178583460628,0,0,0,0,0,0,0,0.373981957221765,0,0,0,0,0,0.131031695130047,0,0,0.0988601728720507,0,0,0.23815115864203,0,0,0,0,0,0,0,-0.0603103529054951,0,0,0,0.054256387602759
X601229.CH.EQUITY,0,0,0,0.028321641514923,0,0,0,0,0.0670179605814754,0.281888250222566,0,0,0.0943607309335696,0,0,0.12178657207763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597887359521675,0,0.18900254724689,0,0,0,-0.138023764300887,0.120403951499299,0,0,0,0,0,0.13974266666111,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861995118692206,0,0,0,0,0.177682277510519,0,0.441488546295269,0,0,0,0,0,0,0,0,0,0,0,0,0.0586819750423071,0,0.0154601929971739,0,0,0.159678224816913,0.0493878767117875,0,0,0,-0.135438565581256,0
X2882.TT.EQUITY,0,0,0,0,0,-0.133293026852638,0,0,0,0,0.0639524975491131,0,0,0,0,0,0,0.204003670040203,0,0,0,0,-0.0878454633131554,-0.0935081940453502,0,0,0,0,0,0,0,0,0,0.226133167130852,0,0,0,0,0.651896587304812,0,0,0,0,0,0,0.129214825124942,0,0,8.67361737988404e-19,0
X600999.CH.EQUITY,0,0,0.00118977707104243,0,0,0,0,0,0,0,0,0,0,9.40790753014807e-05,0,0,0,0,0,0,0,0,0,0,0,0.112456241878815,0,0,0,0,0,0.058252857620819,0,0,0.12243949267275,0,0,0.433080771731451,0,0.158890722046057,0,0,0,0,0,0,0,0.0402349682000417,0,0
X601336.CH.EQUITY,0,0,0.178486503634862,0,0,0,0,0,0,0,0,0.0460130434773657,0,0,0,0,0.22539086401437,0,0,0.0983848360562162,0,0,0,0,0,0,0,0.0407990397364394,0.131043736939906,0,0,0,0.081258861669584,0,0,0,0,0,0,0.114623434153985,0,0,0,0.0454377124538271,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259432488284273,0,0,0,0,0,0.0349076181898198,0,0,0,0,0,0.295025235777838,0,0.119607602750037,0,0,0.0640290157251611,0,0,0,0,0,0,0,0.0140727923514522,0,0,0,0.024712155898687,0,0,0,0,-0.0301320056805284,0.224257632836618
X601169.CH.EQUITY,0,0,0.0603231555233452,0,0,0,0,0,0,0.0551832038728006,0.16350857761948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388272904087998,0,0.00845509753582766,0,0,0.134342264506299,0,0,0,0,0.469046065050955,0,0,0,0,0.0648501942470608,0,0,0
X600015.CH.EQUITY,0,0,0.176245863772746,0,0,0,0,-0.118349049657833,0,0,0,0,0.0302539025208265,0.0111295137110851,0,0,0,0,0,0,0.0822716581688454,0,0,0,0.526028327761763,0,0,0,0,0,0,0,0,0,0,0.102419436603214,0,0,0,0,0,0,0.176802404864509,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182429206761538,0,0,0.0558049098959509,0,0,0,0,0,0.0803895708673669,0,0,0,0,0.225940543868294,0.0324362875303101,0,0,0.116882287353203,0,0,0.0305728258759239,0,0,0,0,0,0,0,0.0565482873653444,0,0,0,0,0,0.244390804522899
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403154093641432,0,0,0,0,0,0.0936951259987769,0,0,0,0,0,0,0,0,0,0,0,0.290018918125031,0,0,0,0,0,0,0,0,0.338180137875666,0,0.145926214418628,0,0,0,0,0.0475565792761969,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0491032563860529,0.07420445272489,0,0.0786980454164859,0,0.0368385427752254,0,0,0,0,0,0,0,0,0,0,0,0,0.373877600219769,0.00914503351527356,0,0,0.144419650977278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558476704184114,0.067733818415701,0,0.0523451050212969
X2886.TT.EQUITY,0,0,0,0,0,0,-0.077014350390611,0.0556935401920253,0,0.0245793368644173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177707427057156,0,0,0,0,0.0717955507491375,0,0,0,0,0,0,-0.132650185557105,0,0.351680326116796,0,0,0,0.339710644550839,-0.0102249613088514,0,0.338892919904985,0,-0.0881608448017461,0,0
X601916.CH.Equity,0,0,0,0.024141532231325,0,0,0,0,0,0,0,0,0.173397668761905,0,0,0.303052704608715,0,0,0,0,0,0.177619520446237,0,0,0,0,0.108419577713845,0,0,0,0,0,0,0,0,0.187499332975415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.107137051914909,0,0,0,0,0.0514186397164157,0,-1.73472347597681e-18,0,0,-0.657383765482139,0,0,0,-0.124383908262578,0,0,0.102475730276664,0.0487320489984751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140749459154242,0.699665881834275,0,0.0717239641506161,0,0.433263259300291,0,0,0,-0.0438866390943948,0.236701241187774,0,0,-0.0589917320801802,0
X601881.CH.EQUITY,0,-0.026958160220399,0,0,0,0,0,0,0,0,0,0,0,0,0.0723510218956817,0,-0.202987716933552,0,0,0,0,0,0,0.202571905798769,0,0.26474470282647,0,0,0,0,0.122539638108897,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0590148133178226,0.102842141348669,0,0,0.020998963827345,0.416484560663675
X601236.CH.EQUITY,0,-0.0110060788860133,-0.0519270634506676,-0.0868683278253503,0,0,0.105488005360572,0.00837087765502554,0.138115861664001,0,0,0,0,0,0,0,0,0,0,0,-0.14107371872491,0,0,0,0,0,0,0,0,0,0.73685200833185,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033617814876095
X2884.TT.EQUITY,0,-0.465477926791657,0,0,0,0,0,-0.202897820938113,0.195900515212217,0,0,0,0,0.0426141033877417,0,0,0.241692077574,0,0,0,0,0,0,-0.0153956965700062,0,0,0,0.262102585325464,0,0,0,0.0769840609229827,0,0,0,0,0.228478828309425,0,0,0,0,0,0.527710111354783,0,0,0,-0.0502277073297975,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.0161600803646142,0,0,0,0.035481553604178,0.0212346177229678,0,0,0,0,0,0,0,0,0,0,0.026576429538639,0.12347775048461,0,0,0,0,0,0,0,0,0,0,0,0.111469808190394,0,0.215519330029514,0,0,0,0.164101889998946,0,0,0,0,0,0,0,0.2410945782697,0,0
X601009.CH.EQUITY,0.013624878957795,0,0.00131893738697711,0.00610177078198675,0.0065761185621835,0,0,0,0.0387508419440826,0,0,0,0.0305754587747743,0,0,0.365579875768854,0.11396207561607,0,0,0,0,0,0,0,0.107703009587726,0,0.0366732881163423,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.174856486277235,0,0,0,0,0,0,0,0
X601696.CH.Equity,-0.243662607335644,0,0,0,0,0,0,0,-0.15616752611065,0,0,0,0,0,0,0,0,-0.0317115873282073,0,0,0,-0.0577932537238959,0,0,0,0,0,0.0688952742920986,0,0,0,0,0,0.512256267788755,0,0,-0.103784267710892,0,0,0,0,0,0,0,0.10396976943005,0,0,0,0,0
X600958.CH.EQUITY,0,-0.0677336575255979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369680458587871,0,0,0,0,0,0.0923186219143152,0,0.186821759384315,0,0,0,0.221203703271508,0,0.101269593222259,0,0,0,0,0,0,0,0,0.239065411992683,0.160218988594508,0,0.0425398672018726,0,0.0399991163371982,0
