,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X601236.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601696.CH.Equity
X600000.CH.EQUITY,0.0530371312570288,0.0905918897410566,0,0,0.0625941168946186,0,0.122545963385505,0,0.0668567934559555,0,0,0.130661940561752,0,0,0,0.0692281267078533,0,0.0534679534066329,0.0135127206412226,0,0,0,0.0490522674527901,0,0,0.0156665448258497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065197630910265,0,0,-2.16840434497101e-19,0,0,0,0
X388.HK.EQUITY,0,0,0.335013083166619,0,0,0,0,0,0,0,0,0,0.349480155715566,0,0,0,0.0627498194506518,0.0833327272920266,0,0.189621654074597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206333411386085,0,0,0,0,0,0,0,0,0,0,0,0,0.111087182892352,-0.240747124825065,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18131237145814,0,0,0,0.129184432844377,0,0.207886356616459,0,0,0,0,0,0.128224676289327,0.195867017886128,0,0,0,0,0.042333712939642,0,0,0,0,0.0657035006689125,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.24933857852943,0,0,0,0,0,0,0,0.0909684109478874,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.0218077578485128,0.0384467346038773,0,0,0.0976150122993443,0,0.0694744705877627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192329342716169,0.251118135222506,0,0,0
X600016.CH.EQUITY,0,0.173349855773065,0,0.0325985762930756,0.230290076827816,0,0,0,0,0.0160371884727173,0,0.0727717030222944,0.171023912313399,0,0,0,0,0,0,0,0,0,0,0,0.0961353152266037,0,0,0,0,0,0,0,0.0612216766880637,0,0,0.136546889027351,0,0.0148718127359415,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.0119188426042673,0,0.560429033759662,0,0,0,0.159683907649598,0,0.0513856525061697,-0.0639471356493523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532723548885616,0.00380431302363658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.0446509676178818,0,0,0,0,0,0,0,0,0.0671284675783109,0,0,0,0,0,0.0339118547281382,0,0,0,0.220973374804008,0,0,0,0.272092976868637,0,0,0,0,0,0,0,0.0562351230179584,0,0,0.21167583525377,0,0,0,0.0166077658903574,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.154771227248647,0,0,0,0,0,0.399393693666464,0,0,0,0,0,0,0.222591924688442,0,0,0,0,0,0.0809450535140302,0,0,0,0,0,0,0,0,0,0.00864483955696321,0,0,0,0.122057091653006,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.232757505057552,0.347335914800626,0,0.12006722587974,0,0,0,0,0,1.38777878078145e-17,0,0.13281493610889,0,0.413112237111037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185862110682321,0,0,0,0,0
X601066.CH.EQUITY,0,0,-8.67361737988404e-19,0,0,0,0,0.0517955921089869,-0.113003190899471,0.128214085502447,0,0,0,0,0.365070415880664,0,0,0,0,0,0,0,0,0,0,0.153187278657629,0,0,0.0308178418019748,0,0.0131091221810254,0,0,0,0,0,0,0,0,0,0,0.0915548804608103,0,0,0.0789047174553246,0,0,0,0.00952945596831575,-0.169961903763428
X601998.CH.EQUITY,0,0.0576014872082217,0,0,0.0971493518806568,0,-0.0328855282254381,0.00455191345275368,0.011661121943733,0,0.179999204188624,0,0.0998097009259821,0,0,0,0,0,0,0,0,0,0,0,0.162867181634288,0,0.0494036722374321,0,0,0,0,0,0.0702772038578955,0,0,0.41386747110099,0,0,0,0,0,0,0.033638999443056,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0.00419938322845158,0,0,0.131821030585809,0.173462654476293,0,-0.110878291322862,0,0,0,0,0.12416850841593,0,0.223846618643087,0,0,0,0.232207543720097,0,0,0,0,0,0,0.164589882724331,0,0,0,0,0,0,0,0,0,0,0,0.0247903682212766,0,0,0,0,0,0,0,0,0,0.117000940898324
X601818.CH.EQUITY,0,0.324143386557527,0,0.058993046656021,0,0,0,0,0,0,0.00270945971445789,0.333611336234148,0,-0.0474162713646672,0,0,0,0,0,0,0,0,0.0456196793081725,0,0,0,0.114280018993896,0,0,0,0,0,0,0,0,0,0,0.0369709431207696,0,0,0,0,0,0,0.115157053619341,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.003447814778783,0,0,0,0,0.0261618864184155,0,0,0,0,0,0,0,0,0,0,0,0.105444457745791,0.194414491941102,0,0.0320072561827164,0,0,0,0,0,0,0.286985420670275,0,0.116997040387397,0.217088074073159,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.216464821897436,0.21703700425763,-0.00645315209157338,0,0,0,0,0.240180548851171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180498261457559,0,0,0,0,0,0,0,0,0,-0.0434096647310491,0,0,0,0,0.167791587669868,0,0.0989711075427302
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.17654092568808,0,0,0,0.0103328114352575,0,0,0,0,0,0,0,0,0.0766610571481669,0,0.126272971477577,0,0,0,0,0.00590265632855907,0,0,0,0,0,0,0,0,0.438482058810411,0,0.102233799271579,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0125016463684514,0,0,0,0,0,-0.0689951003829136,0,0,0,0,0,0,0,-0.110635238704695,0,0,0,0,0,0,0,0,0,0,0,0.0475747457764666,0.660434939109268,0,0,0,0.280994485801466,0,0,0.0689227076223083,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0714484630548428,0,0,0,0,0.173352893005903,0,0,0,0.137058976375687,0,0,0,0,0,0,0.297704815742158,0,0.0528235955617931,0,0,0,0,-0.221189755987485,0,0.0246109387588347,0,0,0,0,0.293646274662026,0,0.142313031039652,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,4.33680868994202e-19,0,0,0,0,0.107902714096197,0,0,-0.159585175418248,0,0,0,0,0,0,0,0,0,0,0.0800526614190216,0,0,0,0,0,-0.0771616324151332,0,0,0,0,0,0,0,0,0,0,0,0,0.288800337983225,0,0,0,0.337793777696046,0.234388143177699,1.73472347597681e-18,-0.0094322958024816,0,0,-0.10413764629422
X601336.CH.EQUITY,0,0,0,0,0,0.217058863912214,0,0,0,0,0,0,0,0,0,0.127134089674263,0,0.140821694220714,0,0,1.73472347597681e-18,0,0,0,0,0,0.00922256264245474,0,0,0.041021137669614,0,0,0,0.0978818883551079,0,0.00568674206883095,0,0,0,0,0,0.0635309696573351,0,0.205215830047373,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.0425860235465724,0,0,0,0,0,0,0,0,0,0,0.110603674690281,0,0,0,0,0,0.0555630516885156,0.0907571410103574,0,0,0,0.0882882138143983,0,0,0,0,0,0,0,0,0.219968390892641,0,0,0.130971106271018,0,0,0.110993280287947,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0746402560223639,0,0.217906658436195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208830255068228,0,0.138451875282393,0,0.0212977280761171,0,0,0,0,0,0,0,0,0,0.343951665076409,0,0,0,0.0103094355024824,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00145291512105026,0,0,0,0,0.2258945511553,0,0,0,0,0.0847406448094412,0,0,0,0.0440257451941937,0,0,0,0.143440494227529,0,0,0,0,0,0.1944798161103,0,0,0,0,0,0,0,0,0,0.0358018245877121,0.188448054691021,0,0,0,0,-0.0367720879199297
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0152309504806307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724876943359718,0.0336500773086343,0,0.0504285229361249,0,1.73472347597681e-18,0,0,0,0,0,0.409109316723997,0.0810458719526522,0,0,0,0.116629074220719,0,0.00226900859192023,0,0.0308644225915055,0.24662469251597,0,0.0606563605678591
X2881.TT.EQUITY,0,0,0.0319999223804804,0,0,0,0.200474654075968,0,0,0,-0.0682151157947687,0,0,-0.0906170687080812,0,1.73472347597681e-18,0,0,0,0,0,-0.0225195374583293,0,0,0,0,0,0,0.488323419397829,0,0,0,0,0,0,0,0,0,0.220884045343252,0,0,0,0,0,-0.108105063403044,0.0656234797780046,0,0,0.108717811379673,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,-0.129895669895166,0,2.16840434497101e-19,0.124797350068609,0.328835453867271,0.129277613416237,0.0294720741491478,0,0,0,0,0,0.135413573912641,0,0,0,0,0.0311943815657092,0,0,0,-0.0687292466535636,0,0,0,0,0,0,0.317369206852786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.0779023226534213,0,0,0,0.0440906546825723,0,0.00488871936226529,-0.0792467570263158,0,0.150453401412081,0,0,0,0,0,0,0.0599605587207276,0,0,0,-0.0151010745628754,0,0,0.0194850113921702,0,0,0,-0.0348779159794099,0,0,0,0,0.0417037843938896,0.222625450780383,0,0,0,0,0,0,0,0,0,0.375730129301009,0,0.1817112285711,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432960342558084,0,0,0,0,0,0,0.0210842004506427,0.0651129868094486,0.00809905151084881,0,0.14948990255138,0,0.0595577355810513,0,0.347108870911882,0.00802476162404927,0,0.03610229578183,0,0.223283007304633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.00160202876806245,0,0,0,0,0,0.18120699145027,0,0,0,0,0,-0.037370221669173,0,-0.100941775457749,0.00947520237512457,0,0.0601162283311991,0,0,-0.0664476843399042,0,0,0,0,0,0,0,0,0,0,0,0,0.0822189656678475,0.126276453567911,0.101041702236361,0.0353833706787779,0,0,0,0,0,0,0,0,0,0.550388810716977,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0491808659707692,0,-0.0700598745758204,0,0,0,0,0,0,0,0,0,0,0,0.186144281420857,0,0,0,0.190027592647153,0,0,0,0.0359600130022713,0,0,0,0.202076109299829,0,0,0,0,0,0,0,0,0,0,0.304873036384931,0,0,0,0,0
X601916.CH.Equity,0,0,0,0.188076514378719,0,0,0,0,0,0,0,0,0,-0.0056926422629255,0,0,0,0,0.138005239164548,0,0,0,0.274607219936375,0,0,0,0,0,0,0.0164227694586407,-0.0846560991575564,0.0592682266242211,0,0,0,0,0,0,-0.040863836314177,0,0,0,0,0,0,0.205980787876018,0,0.139779392984872,0,0.0996135274314246
X601881.CH.EQUITY,0,-0.16957271070108,0,0,0,0,0,0,0,0.0666346003534427,0,0,0,0,0,0,0,0,0,0.0873545857889897,0.0220852523921844,0.134120115747091,0,0,0,0,0,0,0,0.304403475400495,0,0,-0.0165382937443255,0,0.149979179306073,0,0,0.0178135229884263,0,0,0.0733943157564746,0,0,0,0.443488852005776,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,-0.0583455074380533,0,-0.151461379208562,0.0138479774379195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364970259764937,0,0,0,0.489881859542331,0,0,0,0.0511839580610738,0,-0.108636659489695,0.112487797653965,0,0,0,0,0,0,0,-0.00602572094828142
X601009.CH.EQUITY,0,0,0,0,0,0.0650552534100253,-1.73472347597681e-18,0,0,0,0,0,0.0509189480977992,0,0,0.219188493389999,0,0,0,0,0,0,0,0,0,0,0.0276062016383731,0.0776460764332507,0,0,0.060199570702486,0,0,0.0679908041041557,0,0,0,0,0,0,0,0,0.151630672621027,0,0,0,0,0.207157721212054,0,0
X2884.TT.EQUITY,0,0,0,-0.0844991401053804,0,0,0,-0.172933240914877,0.0755906187438963,-1.73472347597681e-18,0,0,0,0,0,0.383684970540485,0,0,0,0,0,0.0716890279125535,0,0,0,0,0.0132813250671757,0,0,0,0,0,0,0,0,0,0,0,0.0412248164549318,0,0,0,0,0,0.0198072577070948,0,0,0,0.633958261958752,0
X600919.CH.EQUITY,0,0.0233332608255805,0,0.0782686442683019,0,0,0.0175128019959712,0,0,0.0825530775505389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465149685197811,0,0,0,0.151306669294212,0,0,0,0,0,0.0647452248639592,0,0,0,0,0,0,0.0510059838911348,0,0,0.178603326106618,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107855656932593,0,0,0,0.0417506982609088,0.0341490296092119,-0.0165628407086207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986529895172563,0,0,0,0.396479390528333,0,-0.0737437120902927,0.0682381929581897,0,0,0.531371732848737,0,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926977986557098,0,-1.38777878078145e-17,0,-0.309736912505482,0,0,0,0,0,0,0,0,0.363810800705157,0,0,0,0.0476197520172647,0,0,0,0,-0.167758081054377,0,0,0.249543948957048,0,0,0,0,-0.102242790470227,0
