,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY
X600016.CH.EQUITY,0.0988425877884434,0,0,0,0,0.170965052160542,0,0,0,0.0624601711752526,0,0.0117537266256112,0.056693165924879,0,0,0,-0.0492514763296887,0,0,0,0,0,0,0,0.000212727096310106,0,0,0,0.152234568936325,0.179705296827503,0,0.250800548587407,0,0,0,0,0,0,0,0.0994705903832031,0,0,0,0,0,0.197948614312021,0
X2388.HK.EQUITY,0,0,0.0594382681294418,0,0.0299398192905903,0.0196640071847848,0,0.101248811841235,0,0,0,0,0,0,0,0.537059564526697,0,0,-0.0525501675050871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605966603728323,0,0,0.240094369384466,0,0,0.218679644792231,0,0.219090036952671,0,0,0,0
X600030.CH.EQUITY,0,0.056536357371363,0,0,0,0.0850529036117543,0,0,0,0.00587084174062681,0,0,0,0,0,0,0,0,0.0285167890052355,0,0.00814363468628608,0,0,0,0,0.0217147547325001,0.226705392991488,0,0,0,0,0,0,0,0,0,0.219898776316688,0.100219761668104,0,0,0,0.27254886062467,-0.0749205014322964,0.149086896735224,0,0,0
X601818.CH.EQUITY,0,0,0,0,-0.00974159051171441,0,0,0,0,0,0,0,0,0,0,-0.0155705241163682,0,0.202948615528545,0,0.162703649097035,0,0,0,0,0,0,0,0,0.151422079306628,0,0,0,0,0,0,0,0,-0.0672795583839984,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045684187308428,0,0,0,0,0,0,-0.0381101584909481,0,0,0,0,0,0,0,0.114477700295619,0,-0.126463094526842,0,0,0,0,0.246794680373304,0,0.148756921471351,0,0,0,0.175850430037706,0,0,0,0,0.107460536974672
X002142.CH.EQUITY,0,0.270656151053042,0,0,0,0,0,0,0,0,0.122879102052636,0,0,0.226912078616995,0.011787495527416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181594903607163,0,0,0,0,0,0,0,0,-0.0301398440320236,0,0,0,-0.00874716260623412,0,0.0351677556461324,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.307579841314523,0,-0.314341365619676,0,0.0629217943885458,0,0,0,0,0.111243019087237,0,-0.332035142819512,0,0,0,0,-0.0410685739284019,0,0,0,0,0,0,0,0,0,-0.14290717950869,0.0441274132547923,0,0.0262455748195008,0,0,0.702301813475145,-0.141364943751557,0,0.405285762251621,0,0,0.0692410674309569,0,0
X601211.CH.EQUITY,-0.0465601914761518,0,0,0,0,-0.0207681689444247,0,0,0,0,-0.046579270936168,0,0,-0.0452935305488291,0,0,0,0,0,0,0,0.181696298167873,0,0,0,0,0,0.074521783522954,0,0,0.00312928471454188,0,0,0,0,0.15951809070748,0.355780564201656,0,0,-0.0467620933854745,0.039481186940223,0.0680566414803577,0,0,0,0.198055045736769,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969656496765223,0,0,0,0,0,0,0.031861133377428,0,0.38853357268198,0.0424283202231833,0.0467539528212399,0,-0.126954917124429,-0.0615474624484816,0.198691662623452,0,0,0,0.215775204252808,0
X601229.CH.EQUITY,0,0,0.339776258946482,0,-0.0877725814039471,-0.0413628039676154,0,0,0,0,0,0,0,0.178149012003303,0,0,0,0,-0.0790162309255296,0.0862027537600851,0,0,0,0.0599695892174542,0.0818719596518193,0,0,0,0,0,0,0.15351205776979,0,0,0,0.00224805539825843,0,0,0,0,0,0,0.172039573428354,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.0968120504482861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036040820905809,0,0,0,0,0,0,0.118829638055665,0,0.0869531172283269,0.435194105358446,0.239920248163369,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0596581026109451,0
X2882.TT.EQUITY,-0.289985223622882,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.030856498434801,0,-0.0512343385259127,0.152084079657564,0,0,0,0,0,0,0,0,0.146849868939518,0,0.125751661118755,0,0,0,0.0346030301587169,0,0.323163828611837,0,0,0,0,0.051458800362033,0,0,0,0,0,0,0.0766444457728413
X600015.CH.EQUITY,0,0.0195989113076093,0,0,0,0,0,0.0154833411052448,0,0.0193056208049957,0,0,0,0,0,0.121975549517303,0,0,0,0.0752610758836077,0.0255329117277515,0.0346888639737277,0,0,0,0,0,0,0.118475263838846,0,0,0,0.401737337290453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0285943697443001,0,0,0,0.0378225369051554,0.20126879419791,0,0,-0.157540304679015,0.213801996747414,0,0.169164205473466,0.027517085189069,0,0,0,0,0.0329301980102514,0.0901115762433208,0,0,0,0,-0.0376784183863218,0,0,0,0,0,0,0,0.5659845899674,0,0,0,0,0,0,0,0,0.140666669275659,0,0,0,0,0,0
X000166.CH.EQUITY,0.000502132331812897,0,0.0440671969932245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483615741086795,0,0,0,0,0,0.0747643518728093,0.11781923772471,0.205200905561273,0.25201750838762,0,-0.0353584406611247,0,0,0,0,0.301835239602036,0
X2881.TT.EQUITY,0,0,0.0409787333069891,0,0,0,0,0.0691621770329744,0.00855136512086497,0,0.106808757368084,0,0,-0.180790736397584,-0.142520280814983,0.17277520538363,0,0,0,0,3.46944695195361e-18,0,-0.0237128627704495,0,0,0,0,0,-0.052784625855244,0.108851493726366,0.451582986531005,0,0,0,0,0,0,0,0,0.104822898870546,0,0,0,0,0.0775148880334667,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.161277303378476,0,0,0,0,0,0,-0.0260858300874213,0,0,0.0955308586476323,0.0062532589981689,0,0,0,0,0.0518639523559796,0,0,0,0.241687913887853,0.0348568098984214,0,0,0,0,0,0,0,0,0,0,0,0,0.242941705559032,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,-0.12185766192794,-3.46944695195361e-18,0,0,0,0,0,0,0,0.174902730807452,0,0.0418709136403928,0,0,0,0,0,0,0,-0.00229698249560818,0,0.48446662102321,0.0837477902990682,0,0,0,0.18499551700113,0,0,0,0,0,0.0139679790018473,0,0.0846340356977335,0,0.0939633296491283,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.205899601331355,0.0194662058002442,0,0,0,0,0,0.0522143855133021,0.179095567125883,0,0,0,0,0,0,0.131774239761808,0,0,0,0,0,0,0,0,0,0,0.29922746498856,0,0,0,0,0,0.100771767072726,-0.172301764466546,0,0.0960839287861719,0.0259320469214918
X000776.CH.EQUITY,0,0,0,0,0,0.00423815131349021,0,0,0,0,0,0,0.0901561637381592,0,0,0,0.0229253382923549,0,0,0,0,0,0,0,0,0.400461651896874,0,0.102516678312883,0,0.0594264120465727,0,0.0238591824030122,0,0.158307869236766,0,0.0521234932526605,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.107275825602571,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539592306674739,-3.46944695195361e-18,0,0,0,0.294783179893533,0,0.0749768384039875,0,0.0552453629087577,0,0,0,0,0,0,0,0,0,0,0.181766156095194,0.0620177964256406,0,0.388971377431254
X2886.TT.EQUITY,-0.142432632179437,0,0,0,0,0,0,0,0,0,0.084729046495088,0,0,-0.0888484447534711,0,0,0.0999748556714333,0,0.124050397749925,0,0,0,0,0,0,0,0,0,0,0,0.143460006745882,0,0,-0.0972551203460079,0,0,0,0,0,-0.124286066777021,0,0,0.0909725445884474,0,0,1.73472347597681e-18,0.855829830151935
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0733044106741957,0,0.0571914942571805,0,0,0,0,0.0634407084914378,0.215678761831434,0,0,0.420736608908509,0,0.02318273586165,0,0.0828790028337026,-1.73472347597681e-18,0,-0.0479921160736718,0,0,0,0,0,0,0.288280072362856,0,0.00461520538398029,0,0,0,0,0,0,-0.0233680802035925,0,-0.0286686525759825
X600919.CH.EQUITY,0.12611735201961,0,0,0,0,0.383107847331481,0,0,0,0,0,0,0,0,0,-0.0737291642605119,-0.0153227210182114,0,0,0.0688782942454791,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.166648290768554,0,0,0.287714317994632,0,0,0,0,0.110515882796354,0,0,0,0,0,0,0.0387006189893226,0,0
X601009.CH.EQUITY,0.118680108568339,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0452296930062293,0,0,0.602930297529721,0,0,0,0,0,0,0,0,0.154103954430593,0,3.46944695195361e-18,0,0,0,0,0.0520732323565408,0,0,0,0,0.138121302445725,1.73472347597681e-18,0,0,0,0.0594620943301494,0.105646468948672,0,0,0,-0.201194048796439,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0744048028464611,-0.0515998187378229,0,0,0,0,0,0,0,0.18785596038555,0.124792273615403,0,0,0,-0.117228528158501,0.0339138042876522,0,0,0,0,0,0,0.233907615802281,0.179506480316437,0,0.0672544308415546,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466330151188646,0,0,0,0,0,0,0,0,0,0.185120421704082,0,0.0954127225596876,0.138831870299294,0.205175005255592,0,0,0,0,0,0.182889191394255,0,0.0473740694032685,0,0,0,0,0,0.0964839479038381,0.0700254530203668,0,0,0,-0.0498685527504081
X2892.TT.EQUITY,0,0,0,-0.0531868007248639,0,-0.0271383691547065,0,0,0,0,0,0,0.276178833642241,0,0,0.124809810860412,0,0,0,0,0.187023913241987,0,0,0,0,0,0,0,0,0,0.150991739475786,-0.00324127460338076,0,0,0,0,0,0,0,0,0.609713611051497,-0.18872243041369,0,0,0.127206178006128,0,0
