,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.290058604924568,0.000182819414675777,0,0.0559548807132221,0,0,0,0,0,0,0.050825084840406,0,0,0,0,0.0153671874832544,0,0,0,0,0,0.102770185189848,-0.00805439847109105,0,0,0,0,0,0,0.282881057515323,0.129369994866724,0,0.0528081059917438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0597414816381858,0,-6.93889390390723e-18,0,0.167453823519112,0,0,0,0.0163563372424959,0,-4.33680868994202e-19,0,0.0335812398223144,0,0,0,0,0,0,0.0196330687853774,0.213719047488115,0,0,0,0,0,0,0,0.312024705126917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144692625123504,0,0,0
X600000.CH.EQUITY,0,0,0.094382240666903,0.170460192694971,0,0,0,0,0,0,0,0,0.23106007831113,0,0,0,0,0,0,0,0.00154537393069368,0.0300178909457285,0,0,0,0.138193668598376,0,0,0.123362887761206,0,0,-0.0444834760405125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677770188409554,0.0216795594591038,0,0,0
X000002.CH.EQUITY,0,0,0.0918472643798547,0,0,0,0,0,0,0,0.0150197873939365,0,0,0,0,0,0,0,0,0,0.11580679189671,0,0,0,-0.0298010064001767,0,0,0,0,0,0.333481130553459,0.25817575716268,0.228087312946946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252365114377379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181784046228967,0,0.0175775475812594,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0124817349845477,0,0,0,0.396966698285327,0,0,0,0.15792343942892,-0.0950318197708484,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0794445702152569,-0.0241445688099262,0,0,0,0,0,0,0.290621231723336,0,0,0,0,0,-0.0559020926082304,-0.0595319903034008,0,0,0,0,0,0,0,0,0,0.071468265998289,0,0,0.466997647201621,0,0,0,0,0,0,0.0646711700473123,-0.013016466096144,0,0,-0.0118955943389946,0,0,0,0.0351206687190567,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701172566865147,0,0,0,0,0,0,0.0729041522580844,0,0,0,0,0,0,0,0,0,0,0,0.0552830400382908,0.306529123358796,0,0,0,0,0,0,0,0,0.0657167621138644,0,0.138931720994782,0,0,0,0,0,0,0,0,0,0.214227446043344,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,3.46944695195361e-18,0,0,0,0,0,0,0.204181234824419,0,0,0.0777202680103325,0,0,0.321924726781605,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.105472884400107,0,0,0,0,0,0,0,0.343970095435065,0.116200120530416,0.0204337839406356,0,0,0.304561955707073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0798877120081591,0,0,0,0.00475514387829922,0,0,0,0
X601601.CH.EQUITY,0,0,0.78152217261448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220368531320995,0,0.0205582379769854,0,0,0,0,0,0.119542925641021,0,0,0,0,0,0,0,0,0,0,0,0,0.255227253309599,0,-0.0471775217017108,0,0,0,-0.271662168150322,0,0,0,0,0,-0.120120759971338,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.124596701776034,0,0,0,0.0270062793975678,0,0,0,0,0,0,0,0,0.0106493844441029,0,0,0,0,0.264433843495635,0,0.0245764179380098,0,3.46944695195361e-18,0,0,0,0.131759215183054,0,0.0138091109359343,0,0,0,0.0106443669073434,0,0.327016589822718,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.300257559817562,0.223234943648453,0,-0.0215288296367532,0,0,0,0,0,0.063559062853236,0,0,0,0,0,0,0.205188382991302,0,0,0,0,0,0,-0.016472078644184,0,0.0434500611853013,0,0.0536455923059534,0,0,0,0,0.102469893604595,0,0,0,0,0,0,0,0,0,0,0.034299254172803,0
X601998.CH.EQUITY,1.73472347597681e-18,0.345301709505224,0,0,0.0406945873986647,0,0,0.0461580470061952,0,0,0,0,0,0.294594703542076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.108361578971437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167743510139528,0.0791284594733544,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.196105346609391,0,-0.0569640791168308,0.124010538933222,0,0,0,0,0,0,0,0.122079493188326,0.251241468723108,0,0,0,0,0,0,0,0.227379089895223,0,0,0,0,0,0,0,0.0707668786092656,0,0,0,0,-2.16840434497101e-19,0,0.00761584150056599,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.262044032975092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781174685459655,0,0,0,0,0.228749196072244,0,0,0,0,0,0,0.345569420590359,0,0,0,0,0,0,0,0.190769166298722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150792434841954,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.0175780457924938,0.0567745211453477,0,0,0,0,0,0,0,0.126495173059976,0.0232445673846092,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.444484680872515,0,0,0,0,-3.46944695195361e-18,0.0359027559799994,0.079232630000588,0,0,0,0,0,0,0.0976801707653065,0,0,0,0,0,0,0.257341511527603,0,0,0
X601818.CH.EQUITY,0.216303647443878,0,0,0.20460155098444,0,0,0,0.018527014088689,0,0,0,0,0.314083100987855,0,0,0,0,0,0,0,0,0,0,0,0,0.108072491407275,0,0,-0.0807808333990403,0,0.062330121885268,0,0,0,0,0,0,0.00460311094801343,-0.0153314704710055,0,0,0,0.0604935486583404,0.0267078325268339,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.16091996575606,0,0,0.311423408274351,0,0,0,0,0,0,0.185041380077168,0,0,0,0.0305334182063343,0,0,0,0,0,0,0,0,0,0,0,-0.0661933148480783,0.219402443578682,0,-0.0359524470703183,0,0,0,0,0,-0.0842476451116073,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261356708093109,0,0,0,0.124089506815347,-0.132682933664157,0,0,0,0,0,0.0105216675375199,0,6.93889390390723e-18,0,0,0,0,0,0,0.348509610187258,0.0951413608187724,0,0,0.0502383227234543,0,0,0,0.00995739592024016,0.115952880870583,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0605795681777733,0,0,0,0,0,0,0.200966678558354,0,0,0,0.0132028895857027,0,0,0,0,0.196400940962776,0,0,0,0,0.24340520299782,0,0,0,0,0,0,0,0.183292188831352,0.198865290571554,0,0,0,0,0,0,0,0,0.00471749792356368,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432831494540455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194852006712062,0,0,0.022223274547443,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.645016354709651,0,0,0,0,0.223679405138938,-0.328638942282735,0,0,0.153597170732975,0,0,0,0,0,0.0604517880933543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531563044858123,0.206825944239897,0.0263402672826725,0.163965810299244,0,-0.0919409767922069,0,0,0,0,0,0.0428841191215259
X601211.CH.EQUITY,0,0,-0.0714660679226464,0,0,0,0,0,0,-0.050273112362984,0,0,0,0,0.145729789272507,0.220112127948481,0.165093840844847,0,0.00123221600774317,0,0,0,0,0,0,0,0,0.214173694957017,0,0,0,0.333433599138628,0,0,0,0,0,0,0,0.151614601944308,0,0,0,0,0,0,0,0.0426538323315723,0,0,0,-0.0869365646985329
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.131655029593295,0,0,0,0,0.209432744603122,0,0.221100524464169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578114769595304,0,0,0,0.11731714527843,0,0,0,0,-0.10521420678788,0,0.355947369307773,0,-0.0188239880350194,0,0,-0.0867906837576873
X2882.TT.EQUITY,0,0,0,0,0,0,-0.129619138683716,0,0.02106435976144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3166555324633,0,0,0,-0.164031248419071,0,0,0.0216295842554191,0,0,0,0,0,0,0,0,0,0,0.137807433146163,-0.218914778271691,0,-0.00978520464226883,0,0.856703643064722,0.0819502239952186,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00596784173784219,0,-0.0289589669525025,0,-0.0646341497125141,0.226121241367732,0,0,0,0,0,0,0,0,0.288663595888306,0,0,0,0,0.267200411811256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.06098880076046,0,0,0,0,0,0,0.228337069924336,0,0,0,0,0,0.0225082433266538,0.104255728707252,0,0,0,0,0,0,0,0,0,0,0.220145025199732,0,0,0,0,0.177938040917509,0,0.0011380144497823,0,0.105815999977528,-0.1400182285481,0.0897738657946651,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.116610082584333,0,0,0,0,0,0,0,0,0,0.354978699007412,-0.101179383278766,0,0,0,0,0,0.258114322437333,0,0,0,0,0,-0.0671794044386414,0,0,0,0,0,0,0,0.108215377280759,0,0,0,0,0,-0.00244982511685437,0,0,0.294172931412124,0,0,0,0,-0.0554547405384037
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.129857790806249,0,0,0,0,0,0,0,0,0,0,0.209295656934837,0,0,0.0650203306505542,0.157887660055628,0.0487042077139187,0.20441794714781,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.00660822309243634,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.163268997165486,0,0,0,0,0.0455110835068347,0.00178008210380231,0,0,0,0,0,0,0,0.0850456252984041,0.0359301015186919,0,0,0,0.0157012865161972,0.0687128666633675,0,0,0,0,0,0,-0.0910253884403225,0.0207959393277497,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,-0.0985001892513914,0,0,-0.109099206336678,-0.00776049576351035,0,0,0,0,0,0,0,0.0029340948929448,0,0,0,0,0,0,-0.0412116762305944,0,0,0,0,0.136286578285606,0,0,0.189161422187497,0,0,0,0,-0.109011310076617,0.367925559737065,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0600353799281213,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0438727278218893,0,0,0,0,0,0.137810847577235,0,0,0,0.0186856069272215,0,0,0,0,0,0,0,0,0,-0.181432118330755,0,0.148425558739069,0,0,0,0,0,-0.0246417260629467,0,0.176976026200614,0.208900132880944,0,0.00548676708683528,0,0,0,0,0,0,0,-0.107662580430543,0
X2881.TT.EQUITY,0.0977672192656794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198988532277445,0,0,0,0,-0.027735459553107,0,0,0,0,0,0,0,0,0,0,0,-0.0286256278842895,0,-0.0827554268937356,0,-0.0130591861363342,0.133436431057766,0.523359701350852,0,0,0,0,0,-0.0558925570829415,0,0,0,0,0.245899846496842,-0.040648665542394,0.0834478357312863,-0.0474317068786686
X1997.HK.EQUITY,0,0,0.111193041370505,0,0,0,0,0.394118883967142,0,0.0880330626060883,0,0,0,0,0,0,0,0.169072497058496,-0.247893683715469,0,0.0847274680146443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274629652425073,0,0,0,0,0,0,0,0,0,0.0323396983471151,-0.00238544602427704
X601169.CH.EQUITY,0,0.252659696811876,0,0,0,0,0,0,0,0.170389826591046,0,0,0,0,0,0,0.0432738291339097,0,0.182677082840157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332228744120355,0.00365034468120662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0615215576713818,0,0,0.0671858563819104,0,0.287735518946841,0.0948068401582384,0,-0.17229627021211,0,0,0,0,0,0,0,0,0,0.0343382203380752,0,0,0.116891741151092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431864897471025,0,0,0,0,0.237950355099472,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,-0.018210374385752,0,0,-0.062985111853684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348572610556062,0,0,-0.0168512217282193,0,0,0,0,0,0,0,0.0271398331583627,0,0,0,0,0,0,0,0,0,0,0.0786389911365883,0,0,-0.825050979023364
VXFXI.INDEX,-0.0735896522772761,-0.026214594346948,0,0,0,0,0,-0.116605135869471,0,0,-3.46944695195361e-18,0,0,0,0,-0.114443234250588,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114868502949391,0,0,0,0,0.336243834615841,0,0,0,0.100584495567345,0,0,0,0,0,0,0,0,0,0,0.0208662601241504,-0.907006298805171,0
