,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601658.CH.Equity,0,0.152408882663411,0.0803088854131289,0.176230206816838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617931904623166,-0.0132294921459964,0,0,0,0,0,0,0,0.160785667880478,0,0,0,0,0,0,0,0,-0.141568992890083,0,0,0,0.71597631814264,-0.0575363821291349,0,-0.226970285750903,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0317350734585968,0,0,-0.0216965542880907,-0.0711383981589907,0.0907753576424713,0.0450438576260203,0,0.337698768738962,0,0.0453328255498364,0,0,0.0327765187752477,0,0,-0.0170614101677609,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0558309888607502,0,0,0,0,0,0,0.224885069114006,0.111812704257154,0,0,0.0910336358052827,0,0,0,0.160068619891976,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.040153568042199,0,8.67361737988404e-19,0,0.669226710672345,0,0,0.0245282549791297,0,0,0,0,-0.0371429438202441,0,0,0,0,0,0,0,0,0,-0.00303949274360745,0,0,0,0,0,0,0,-0.086233816677292,0,0.187676048673745,0,0,0,0,0,0,0,0,-0.00173774300002778,0,-0.0247655274854866,0
X601166.CH.EQUITY,0,0,0,0,0,0.112177532353061,0.361423239771684,0.0013768860985133,0,0,0.0475711019254387,0,0,0,0,0,0.0453220334252391,0,0,0,0,0,0.0745327009880148,0,0,0,0,0,0,0,0,0.0879407963266279,0,0,0.0136942823101143,0,0,0.0384002490404657,0.0271698715306582,0,0,0,0,0,0,0,0,-0.0434635561880048,0,0.256874999133918,0,0
X000002.CH.EQUITY,0,0,0.0638801206395253,0.161217225548773,-0.0642373193517947,0,0,0,0,0.00127819368171929,0,0,0.186493805325198,0.10363591181009,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617413606622945,-0.0441946995686715,0,0,0,0,0,-0.13210220005288,0.1273298237214,0,0,-0.00289944998020497,0,0,0,0,0.258295984889475,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.00882256268455312,0,0,0.265930172795949,0,0,0,0,0,0,0,0.0433884992354607,0,0,0,0,0.0660621740550324,0,0,0,0,0,0.330632563461287,0,-0.0538890115582503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115738950619668,0,0,0,0,0.113343443886179,0,0,0,0,0.00713210104742578,0,0
X600000.CH.EQUITY,0,0,0.112556461387997,0.230642275586943,0,0.149407584162038,0,0,0,-0.0243704452356569,0,0,0,0,0,0,0,0,0.00133862814573238,0,0,-0.0740888257280951,0,0,0,0,0,0,0,0,-0.0482241121932765,0,0,0,0.290303780096086,0,0,0,0,0,0,0.714505342509116,0,0,0,0,0,0,0.0842320064576182,0,0,0
X000001.CH.EQUITY,0,0,0,0,0.0630676261400459,0.526324759791831,0,0,0,0,0,0.0453705733372093,0,0,0,0,0,0,0,0.0756912475268168,1.38777878078145e-17,0,0,0,0,0.0956277867646662,0,0,0.0681871410633934,0,-0.221151135367218,0,0,0,0,0,0,0,0,0.20804239998836,0,0,0,0.0150562559319336,0,0,0,0,0,0,0,-0.0539081857233743
X601319.CH.EQUITY,0,0,0,0.169731182500483,0,0,0,-0.0686433197488703,0,0,0,0,0,0,0.197904958724853,0,0,0,0,0.175108649271003,0,0,0,0,0,0,0,0,-0.0203208798027009,0,0,0,0,0,0,0,0,0,0,0,0.141556542214822,0,-0.031732731054285,0,0.0221321967462339,0,0.21132948002853,0.0119960787024067,0,0,-0.0497590614684401,-0.0326361243874532
X601601.CH.EQUITY,0,0,0,0,0.271515582943651,0.019130548787191,0,0,0,0,0,0,0,0,0,0,0,0.037164109022085,0.554767489920519,0,0,0,0,0,0,0.0237473414444442,0,0.18109591884026,0.108493190982905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280025056121588,0,0,0,-0.0879427446472697,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0782919098155537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39835285979735,0,0,0,0,0,0,0,0.0299201979660158,0,0,0,-0.0546052406577715,0.0912792974551698,0,0,0,0.136176082968456,0,0,0.260045024395123,0,-0.0447804806895182,0,0,-1.73472347597681e-18,0
X1109.HK.EQUITY,0,0,0,0,0,0.233192428392609,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579404476146261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106209918654761,0,0.0234560142586368,0,0,0.0884962839840875,0,0,-0.0164302969507473,0.0112500319876369,0,0
X600016.CH.EQUITY,0,0,0,0.0438332693910796,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0805790270071329,0,0.111252821660383,0,0,0,0,0,0,0,0,0,0,0.0704655361894075,0,0.029162580611106,0,0.0210146816102376,0.203094145292928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682761655398201,0,0,0,0,0
X601998.CH.EQUITY,0.235191466878109,0,0,0,0,0,0,0,0,-0.0293184218368943,0,0,0,0.0753215475399322,0,0,0.00612136947419134,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160292195889269,0,0,0,0,0.232602895497468,0,0,0.458571292445677,-0.0582097445020521,-0.043867826967244
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.284949377691319,0,0,0,0,0,0,0,0,0,0,0,-0.0851874599543342,0,0,0,0,0,0,0,0,-0.0434522447127267,0,0.283743281204373,0,0.0421279851213404,0.0722846791798283,0,0.0130309894848589,0.00789438346754868,0,0.107226241871452,0,0,0.00622042783820344,0,0,0.0283709126402903,0.226532930298815,0,0.050601246498656,-0.0539805268690832,0
X688.HK.EQUITY,0.294664361703952,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0343451184962313,0,0,0,0,0,0,0.399842781147312,0.0111562286663382,0,0,0,0,0,0.0521318132806097,0,0,0.292096093033276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127792463213998,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.014386559956022,0.104437635034079,0,0,0,0,0,0,0,0,0,0,0,0.264204657494959,0,0,0,0,0,0,0.224136065501989,0,0,0,0,0,0.198889221005988,0,0,0,0,0.036900091735496,0,0,-0.133114957987986,0.0876483579367361,0,0.050508547617814,0.297242062930729,0,0,0,0,-0.0438550852715054,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0462594800818672,0.429459218022641,0,0,0.116116718804016,0,0,0,0,0,0,0.0254105664587535,0.0168644405021628,0.100982344333987,0.049839175431369,0,-0.139713874859991,0,3.46944695195361e-18,0.146535982780565,0,0,0,0,0,0,0,0,0,0,0,0.0114607554724017,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.00644786550469657
X002142.CH.EQUITY,0,0,0,0,0,0.198015073519851,0,-0.288742466496357,0,0,0,0,0,0,0,0,0,0.239302860366051,0,0,0,0,0.0688002193246619,0,0,0,0,0,0,0.432362285786144,0,0,0,0,0,0,0,0.0737660200935719,0,0,0,0.166505833086524,0,0,0,0,0,0,0.0877987795018302,0,0.0705781565867658,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0153944646500563,0,0,0,0.716682796665877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105160280989903,0,0,0,0,0,0,0,0,0,0,0.0848438593754045,0,0,0,0,0,0,0,0,-0.0839248528832444,0
X2007.HK.EQUITY,0,0,0.0104684998268008,0,0,0.072209769576452,0,0.164510198390838,0,0.0625355491737389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194421610730235,0,0,0,0.0360212398016159,0,0,0,0.29557497066322,0,0,0,0,0,0,0,0,0,0,0,0.0951740051958019,0,0.0641518334079434,-0.102099169666969,0,0,0
X601818.CH.EQUITY,0,0,0,0.224465429717751,0,0,0.104119159691164,0,0,0,0,0,0,0,0,0,0.0969073223224449,0,0,0,0,0,0,0,0.00626682941811279,0,0,0,0,0,0,0,0,0.147266328121598,0,0,0,0,0,0,0,0,0,0,0,0,0.0609484726222169,0.0946222382372356,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0148767620218195,0,0,0,0.223645090684902,0,0,0,0,0,0,0,0,0.0154037347952239,0,0,0,0.135531951598373,0.0103981664319495,0,0,0,0,0,0,0,0,0,0.215952978009239,0.158585999798946,0,0.0799735860111701,0,0,0,0,0,0.00350125278823253,0,0.151735625719377,0,0,0,0,0
X267.HK.EQUITY,0,0.0882802673053285,0,0,0,0,0,0,0,0.09742928885444,0,0,0.187537473086736,0,0,0,0,0,0,0,0,0.0596349845464518,0,0,0,0.0197025788322384,0.300096973536651,0,0.145942770668033,0,0,0.181091739818578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281505600907455
X600999.CH.EQUITY,0,-0.0587200752119397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409924870190816,0,0,-0.0928831264577078,0,0,0,0,0.0193612203303666,0,0,-0.467131101693306,0,0,0,0,0,0.0982926110718867,0,0.167091648850132,0,0,0.0220582986982296,0,0,-0.553027811860144,0,0,0,0,0.571280407700759,-0.260486541271387,0,0,-3.46944695195361e-18,0.162316464159742
X600837.CH.EQUITY,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0380067901393489,0.293554535937012,0,0,0,0,0,0,0,0.0242164880888635,0.0513865489038265,0,0,0,0.0467395243174885,0,0,0,0,0,0,0,0.472085715219662,0,0.0287214351399792,0,0,0,0,-0.0233885412479662,0,0,0,0,0,0,0,0.0684278702019857,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0378160824349116,0,-0.0639384423431007,0,0,0,0,0,0,0,0,0,0.136916510878949,0,0,0,0,0,0.139429296964959,0,0,-0.0863142060131955,0,0,0,0,0.277572310145743,0,0.0654197639313377,0,0,0,0,0.0698909266025134,0.0427832092236481,0,0,0,0,0,0,0.0281284941259291,0,0,-0.00781877929799286,0
X601336.CH.EQUITY,0,0.232788923904338,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.00383978922375441,0,0.27404551473286,0,-0.0847229157764592,0,0,0.0453525225546281,0,0,0,0,0,0,0,0.267268072760179,0,0,0,0,0,0.0881022849440222,0,0,0,0,0,0,0,0,0.0904922384265935,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.410363275618653,0,0,0,0,0,0,0,0,0,0,0,0.0363433974650421,0.140778832080361,0,0,0,0,0.122494736837313,0,-0.0142936948588088,0,0,0,0,0,0,0,0.183160039696632,0,0,-0.0641383293069175,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.0648940205442611,0,0,0,-0.00830028630087636,0,0,0.185407002980479,0.027479858530899,0,0,0.0818399913983494,0,1.0842021724855e-19,0,0,0,0.106259180210687,0,0.0934534417231358,0,0,0,0,0.097525121782428,0,0,0,0,0,0,0,0.065461511802027,0,0,0,0.315269977638243,0,0,0,0,0,0,0.182535543970792,0,0,0,0
X000166.CH.EQUITY,0,0,0.0740972250255848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534817996628549,0,0,0,0,0,0.0848269310087355,0,0,0,0,0,0,0,0,0,0,0,0.14524871126085,0.130103144502119,0,0.0340232561755347,0,0,0,0,0,0,0,0.114759568921395,0.155965383653435,0.0329479045369062,0,0,0
X001979.CH.EQUITY,0,0,0,0,-0.0265092590656718,0,0,0,0,-0.089136926127555,0,0,0,0,0,0.056836691153429,0.687678396868896,0,0,0,0,-0.0127616379722852,0,0,0,0,-0.0656187324139937,0.0148398663336019,-0.0729914888779648,0,0,0,0,0,-0.0106377832019972,0,0,0,0,0,0,0,0,-0.0180196446881305,0,0,0,0,0,0.158064878722918,0,-0.0498775917809406
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.475117558277928,0,0,0,0,0,0,0,0,0,0.123707929765458,0,0,0,0,0,0,0.433681035549497,0,0,0,0,0,0,0,0,0,0,0.0816980788543309,0,0,0,0,0,0,-0.0735198799096906,0,-0.128422296079362,-0.168022640900002,0,-1.73472347597681e-18,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.108261116256621,0,0.119855907333239,0.428523798139316,0,0,0,0,0,0,0.195688051604291,0,0,0,0,0,0.0597824004886537,0,0.0322264430939985,0,0.0224956332258928,0.0499588014758074,-0.167097884244344,-0.347548461741062,0,0,0,0,0,0.0999537302390288,0,0,0,0,0,-0.0597387925392236,0,0,0,0.791201225753579,0,-0.0152032973541484,0
X601229.CH.EQUITY,0.800354471923067,0,0,1.38777878078145e-17,0,0,0,0,0.385820863473302,0,0,0,0,0,0,0,0,0,0,0,0,-0.217703107668651,0,0,0,0,0,0,0,0,0,0,0.243236535786539,-0.0364327638370223,0,0,0,0,0,0,0,0.0559357132159736,0,-0.203163719981316,0,0,0,-0.0956595568702719,0,0,0.104307870594985,0
X823.HK.EQUITY,0,0,0,0,0,0.0607198957451704,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0667264141666834,0,0.191225502099303,0,0,0,-0.0448542996808401,0,0.238226265736944,0,0,0,0.10345590829925,0,0,0.220250022116386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421745612304001,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441441468938158,0,0.0121307891597951,0,0.178139274261577,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.227019751456847,0.126934911193129,0,0,0,0.130088158926475,0,0,0,0.00408063555745899,0,0,0,0,0,-0.0316129196591543,0
X600918.CH.Equity,-0.0280360588632829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155329870088508,0,0,0,0.0462460964227305,0,0,0,-0.143306731162265,0,0,0,0,0,0,0.221147142647962,0,0.0636283236863275,0,0,0.0299268081459042,0,0,0,0,0,0.558622598347681,0,0,0,0.00773320690776091,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.142585334073302,8.67361737988404e-19,0,0,0,0.155340314274602,0,-0.0563661408643083,0,0,0,-0.0868250933125345,-0.106130393095751,0,0,0,0,0,0,0,0,0.0406253692495233,0,0,0,0,0.0270121721481378,0,0,0,0,0,0,0,0,0,0.575038101993775,0,0,0,0.17537155947501,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.769340635394356,0.0487864884937307,0,0,0,0,0,0,0.0865672799013071,0,0,0,0,0,0,0.00473607099559219,0,0.0843924003076839,0.0187182265814005,0,0,0,-0.0353269340411483,0,0,0,0,0,0,0,0,0,0,0,0.015820512066124,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19
FXI.US.EQUITY,0,-0.0952462191275778,0,-0.0222162824443048,0,0,0,0,0,-0.0777287663622863,0,0,-0.0592683292346861,-0.0190790821115233,0,0,-0.109096645834671,0,0,0,0.0596770634208195,0,0.0946775556410624,0,0,0.07673133043994,0,-0.0395288798451457,-0.0433254159433642,0,0,0,0,0,-0.0900424979917011,0,0,0,-0.0537674716848595,0,0,0,0,0,0.312063538706081,0,0,0.0503709482067203,0,0,0,-0.419882457394064
VXFXI.INDEX,0.0617898612627204,0,0,0,0,0,0,0,-0.132679429407789,2.71050543121376e-20,0,0,0.119737989673882,0,0,0,0,0,-0.287141171567562,0,0.138429647528903,-0.0582324142531564,0,0,0,-0.0936827033173379,0,0,0,0,0,0,0,0.274301210396494,0.0243233518384772,0,0,-0.00396735384374403,0,0,-0.00483785357803379,0,0,0,0,0.0348194496130285,0,-6.93889390390723e-18,0,0,-0.0662935972755426,0
