,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601166.CH.EQUITY,0,0,0,0,0.121097824052344,0,0,0,0,-0.029526602127747,0,0.0538614596902582,0.423564979172678,0,0,0,0,0,0,-0.137319262575039,-0.121114126297485,0,-0.0856036636010782,0,0,0,0,0.271743195969004,-0.00424558454371249,0,0,0.0725933124001702,0,0,0,0.106573322095412,0.0527451412627434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.199278337118407,-0.257470641290282,6.93889390390723e-18,0.0332323161512184,0.356118129958921,0,0,0.334921580376015,0,0,0,0,0,0.219175628290941,0,0,0.175772394975013,0,0,0,0,0,0,0,0.0939035638482879,-0.335760934114833,0,4.33680868994202e-19,0,0,0,0,0,0,0.0381235747878142,0,0,0,0,0,0,0,0,0,0,0,0,0.0586922002298943,0
X000001.CH.EQUITY,0,0,0,0,0.16336668315809,0,0,0,0,0,0.471420906541293,0.0628990919217212,0,0,0.245005322806221,0,0,0,0,0,0,0,0,0,0,0,0.218639403243402,0,0,-0.0140359577375638,-0.0366320315246768,0,0,0,0,-0.21813586816139,0,-0.125922121601994,0,6.93889390390723e-18,0,0,0,0,-0.0483174924936471,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0744366812237425,0,0,0,0,0,0,0,0.00815261261581512,0,0,0,0,0,-0.0369783285641144,0,0,0.145494081362972,0.197773732299644,0,0,0,0,0,0,0,0,0.0342606368237428,0,0,0,0.14306756454486,0,0,0,0.0529956078777851,0,0,0,0,0,0,0.214597777829192,0.136044035084313,0,0.0577927427124056,0,0,0.0791633579208575,0,0
X601601.CH.EQUITY,0,0.492459588031298,0,0,0,0,0,0.158331208802359,0,0,0,0,0.184554852281947,0,0,0,0,0,0,0,0,0.105479786585181,0,0,0,0,0,0,0.0546928647293927,0,0,0,0,0,-0.113955520768281,0,0.0461153367525744,0,-0.0758994556555308,0.0466982513794065,0,0,0.0261220571007428,0,0,0,0,0,0.0370181332906415,0,-0.0125771565626552,0
X000002.CH.EQUITY,0,-0.0151143964127453,0,0,0,0,-0.0614593055067303,0,0,-0.145699128193235,0,0.0672260042524298,0,0,0,0,0,0,0,0.0212706198649101,0,0,0,-0.0650283318074183,0.167746669668018,0,0,0,-0.245055636158165,0,0.102004898731587,0.479407049458695,0,0,0,0.0655315161954884,0,0.0397294203972604,0,0,0,0,0,0.300606149022263,0,0,0,0.0809492362876921,0,0,-0.0736194821050709,0
X601328.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0.00234595832743197,0.0534376138571108,0,0,0,0.166037928072163,0,0,0,0,0,0.323153472551264,0,0,0,0,0,0,0.0317988675934677,0.0973972512893433,0,0,0,0,0,0,0,0.113642022549564,0,0,0,0.141650941124372,0,0,0,0,0,0,0,0,0,0,0,0,0.0510720246116789,0
X600000.CH.EQUITY,0,0,0,0,0.102679010908833,0,0,0,0,0,0,0.00378842247941973,0,0,0,0,0.462616086493927,0,0,0,0,0,0,0,0.073942686293818,0,0,0,0,0.027912465775452,0,0.0301803873916761,0,0,0,0,0,0,0.0604629593023027,0,0,0,0,0,0,0,0.0160995739537603,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0739605544261079,0,-0.00710965748717375,0,0.022539749007146,0,0,0,0,0.0537674028319905,-0.0565985803369998,0.525445706408774,-0.146885835520882,0,0,0,0,0,0,0,-0.129167995131881,-3.46944695195361e-18,0.144770461367344,0,0,0,0,0,0,-0.117607760374272,0,0,0,0,0,0,0.142597994982314,0,0,0,0,0.111744101714948,0,0,0.0660685414387273,0,0,0,0,-0.161223246937233
X300059.CH.EQUITY,0,0,0,0,-0.0346939227738767,0,0,0,-0.0271506537600378,0.0614164504500653,0,0.058637571603164,0,0.0169504729944412,0.0892950721347457,0,0,0,0.299197222861259,0,0,0,-0.0320000115710162,0,0,0,0,0,0,0.0179295670671491,-0.060965420006437,0,0,0,0,0,0,0,0,0,0,0,0,0.387408583459616,0,0.19680871023676,0,0,0.0224382101256556,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161940864464346,0,0,0,0,0,0.00258414668879572,0,0.0298093481285103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358777081158739,0,0.112933943803984,0.50315609183898,-0.0106327936037305,0,-0.428112798325093,0,-0.114493624089267,0.0202671975377417,0.0484623227161576,0,0
X601319.CH.EQUITY,0,0.0688763798502413,0.209032449500529,0,0,0.0138416494997051,0,0,0,0,0,0,0,0.26615031890743,0,0,0,0.0851607985474963,0,0,0,0,0,0,0.00946051524903706,0,0,0,0,0,0,0,0,0.00665866727248769,0,0,0.130122146697978,0,0,0,0,0,0,0.0126038043039122,0,0.0125717317351095,0,0,0,0,0,0
X11.HK.EQUITY,0,0,-0.155293875387336,0,0,0.0405025732071525,0.0994307403350806,0,0.637049362754708,0,-0.0254982889809913,0,0,0,0,-0.0421034270019228,0,0,0,0,0.00112518025820284,0,0,0.133546838334182,0,0,-3.46944695195361e-18,0,-0.0213122191462193,0.0298880747160638,0,0,0,0,0,0.140977888200909,0,0.17959682928354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352818232436029
X2388.HK.EQUITY,0,0,0,0,0.146232200480575,0,0,0,0.0236752780401824,0,0,0,0,0,0,0,0,0,0,0,0.112939218221939,0,0.492001741008295,0,0,0.133255569735526,0,0,-0.14903354939033,0.124968137123991,0,0,0,0,0,0,0,0,0,0.0106380708621902,0,0,0,0,-0.219162122808574,0,0.0192851189664506,0,0,0.168556954642786,0,0
X601998.CH.EQUITY,0,0,-0.0349071457291079,0.167840344705174,0,0.0925666397576018,0,0.313320092422117,0,0,0,0,0,0,0,0.21423764021558,0,0.0570277471407259,0.184397036813642,0,0,0,0.0570490547212468,0,0,0,0,0.156055363259492,0,0,0,0,0,0.060053640880633,0,0,0,0,0,-0.0888877370498163,0.0941442777994665,0,0.0602075371016846,0,0,0,0,0,0,-0.0615262931870897,-0.0585489972890036,0
X600016.CH.EQUITY,0,0,0.298169428629015,0,0,0,0,0,0,0,0,-0.224553758654383,0,0,0,0,0.456986088352151,0,0,0,0,0,-0.0180393344122051,0,0,0,0,0.125832228191347,0,0,0,0,0.492617536545945,0,0,0,0,0,0,0,0,0.0383334873085853,0,0,0,0,0,-0.0868081119245989,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.128794538387303,0,0,0,0,0,0,0,0.0472245851242059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172691856551444,0,0,0,0,0,0,0,0.213887100536686,0,0,-0.0542346634777527,0,0,0,0,0,0,0.0676412477249013,0,0,0,0,0.0542585238621856
X601818.CH.EQUITY,-0.0266050628822667,0.322814369657581,0,0,0,0,0,0,0,0,0.233372715352802,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738552633336989,0.207034957656298,0,0.163688340474594,0,0,0,0.215535986742483,0,0,0,0,0,0,0,0,0,0.0545246866055631,0,0,0,0,-0.0059402801612691,0,0,0.0547349276315987,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0641509361480427,0.158443478530495,0,0.107791786409759,0,0,0,-0.114299189529067,0,0,0,-0.00445979460836989,0,0,0.0700656534536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25329225362521,0,0,0,0,0.0897434555977178,0.134536432845395,0,0,0,0,0,0.0729542710912602,0,0.111497920255873,0,0,0.0406648208915212,0,0
X1109.HK.EQUITY,0,-0.159223963183836,0,0,0.00227950345755223,0,0.0216333166799753,0,0,0,0,0,0.188775864134863,0,0,0,0,0,0,0,0,0,-0.00579056619430457,0.100935624302202,0,0,0.0542699561858118,0,0,0,0,0,0,0,0,0.260747409725054,0,0,0,0,0,-0.0357487132394809,0.177039836100747,0,0,0,0,0,0,0.147582299837639,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0730203923935168,0.00288338255989101,0.0501139479459325,0.0918858669469599,0,0,0.269292863482159,0,-0.13642565551951,0,-0.0403566331940134,0,0,0,-0.0593751938166744,0,0,0,0,0,0.154277403329206,0,0,0,0,-0.0137901824451578,0.118903625242408,0,0,0,0,0,0,0,0,0,0,0,0.153994269171489,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00460105286672683,0.121285043601538,0,0,0,0.369384486949112,0,0.285840287063278,-0.175387014614171,0,-0.0665550774252064,0,0,0,0,0,0,-0.133498367980949,0,0,0,0,0,0,0,0.109726613426244,0.189523839403472,0.141505579300597,0,0,0,0,0,0,0,0,0,0,0,0.347977103840117,0.0344269464665491,0
X601688.CH.EQUITY,0,0,0,0,-0.0129386237442336,-0.0697157892771369,0.0717575354802194,0,0,0,0,-0.129068103978898,0,0.293285594385184,0,0,0,0,0,0,0.0202486155166671,0,0,0,0,0.272747130603122,0,0,0,0.0168471102864221,0,0,0,0.46675034875147,0,0,0.0875531695424209,0,0,0,0,0,0,0,0,0,0,-0.0105820317179933,0,0,0,-0.0511142977093556
X601211.CH.EQUITY,0,0.010964991077614,0,0,0,0,0,0,0,0,0,0,0,0.0391226369035585,0,0,0.194897849881879,0,0,0,0,0.0241394881772961,0,0,0,0,0,0.0592174693498664,0.0345176590226212,0,0,0,0.322888716073285,0,0,0,0,0,0.0544369600759961,0,0.0640191876782815,0,0,0,0.0444639547806627,0.131551111254005,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,-0.0557372994860746,0,0.145653968186982,0,0,0,0,0,0,0,0,0,0,0.0596599870635528,0,0,0,0,0,0,0,0,0,0,0,0,-0.0768730513293989,0,0,0.149158697411784,0.0883223477499368,0,0,0.0334717262615565,0.0498051365416938,0,0,0,0.0438058069165995,0,0.031894378114463,0.0953532726062225,0.171212680489466,0.136766147595504,0,0,0,0.127701536732027,0
X688.HK.EQUITY,0.289362869717367,0,0.131759704836869,0,0,0,0,0,0,-0.0908679911926968,0.0116418907913499,0,0,-0.211815403567316,0,0,0,0,-0.0625129013408167,0,0,0,0,0.154476403200382,0,0,0,0,0,0.28551966485534,0.48309897221104,0,0,0,0,0,0,0,0,0,-0.177947310658087,-0.0440515805486898,0,0,0,0,-0.199253721647212,0,-0.0847598602199246,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0764125012135547,0.470940286479962,0,0,0,0.0755242555659657,-0.15168487272911,0,0.15548664064627,0.201182816658,-0.145052954495613,0,0,0,0,0,0.0197270342697239,0,0,0,0,0,0,0,0,0,0.235663197772739,0,0,0,0,0,0,0,0,0,0,0,0.0166991259290608,0,0,0,0,0,0.0254821341579271,0,0.053838433701293
X267.HK.EQUITY,0.203415899196429,0,0,0,0,0.0940034904022479,0.304986851575815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.488911148347193,0,0,0,0,0.14955130376944,0,0,0.220058464986266,0,0,0,0,0.00331151958295837,0,0,0,0,0.220896726092101,0,-0.188953956170179,0,0,0.277428943752831,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.000912907828734515,0,0.17598000650949,0,0,-0.0518081523145919,0,0,0,0,0,0,0,0,0,-0.133975958925136,-0.0112164571958805,0.0634949575337094,0,0,0,0.157004859331735,0,0,0,0,0.199931417779117,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0909358860794641,0.238330998671323,0,0,0,-0.219082836184728,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0.0349457448422129,0,0,0.0508854419722351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123829319472954,0,-0.0470391278778737,0,0,-0.0454911476875619,0.144761795248884,0,0.0802299678853915,0,0,0,0,0,0.0151450400034915,0,0,0,0,0.333338551781087,0,0,0,-0.0534129140178097,0,0,0.0787508165653967,0.285198236074509,0
X2882.TT.EQUITY,0,0,0,0,0.00165435578162869,0.314013536222037,0,0,0,-0.0686794952960787,0,0,0,0,0,0,0.0852244804260763,0.00906364432116097,0,0,0.0118711354633636,0,0,0,0,0,0,0.0329336654187213,0,0,0,0,0,0,0,0,0,0.0431478111703266,0,0,0,0.0574183898638806,0,0,0,0,0,0.512788860233712,0,0,-0.0211194940966518,0
X823.HK.EQUITY,0.131042919964126,0,0,0,0.0778488227862313,0.0371943243026757,-0.0623555474731864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20003209473726,0,0,0,0,0,0.141441283164824,0,0,0,0,0,-0.326312127443494,0,0.0892489230377065,0,0,0.0339213496402403,0,0,0,0,-1.73472347597681e-18,-0.0559418503765738,0,0,0,0,0.14449271088433,0.0793532655369353,0,0
X1113.HK.EQUITY,0.0723174902109841,0,0,0,0.0459798387235352,0.0613198924685416,0,0,0,0.0206973451574612,0,0,0,0,0,0,0,0,0,0,0.0129691806811145,0,0,0.21922188073417,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.036731197973393,0.304319046677916,0.0938256440349139,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151072395109805,0,0,0,0,0,0.194595756387536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224138273040696,0.235710882022623,0,0.0436300927599313,0,0,0,0,0,0,0,0.221204049339577,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0.131572642656908,0,0,0,0,0,0,0,0,0.31268949144191,0,0,0,0,0.0516024524204417,0,0,0,0,0,0,0,0,0,0.0579671953515787,0,0,0,0.0255771597126642,0,0,0,0,0,0.126970568964662,0,0,0,0,0.00935265342808618,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,-0.01697955904624,0,0,0,0,0,0,0.0215716029834765,0,0,0,0.0317854829494016,0,0,0,0,0.0860068744277006,0.429178705572778,-0.148262627920479,0,0,0,0,0,0,0,0,0,0.0230584471873983,0,0,0.202519624432235,0,0,0,0,0.0998965628967703,0,0,0,0,0,0,0,0,-0.0431996813366932,0.0875078935994047,0,0,0
X601229.CH.EQUITY,0,0.117078222741232,0,0,0,0,0,0,0.141526232701789,1.73472347597681e-18,0.0831133146246329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250663021014339,0.501815175518026,0.362070404315414,0,0,0,0,-0.00197924233850718,0,0,0,0,0,0,-0.122070659587943,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0.118444997451256,0,0,0,0,0,0.0728039441766608,0,0,0,0,0,0,0,-0.0472798387368091,0,0.00400691942465799,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664445204187716,0,0,0.209596963004339,0,0.276978021944236,0,0.0185611497197497,0.569081901082811,-0.0683735859396421,0,0,0,0,0,0,0,0,0.0310156021885429,0.0942501312256935
X1997.HK.EQUITY,0,0,0,0.0427132109341472,0,0,0,0,0,0.104748189055097,0,0,0.194877905317159,0,0,0,0,0,0,0,0,0,-0.0580337942595338,-0.0790761788749894,0,0.0842627355108635,0,0,0,-0.0178902274850525,0,0,0,0,0,0,0,0,0,0,0,0.305651715779008,0,0,-0.564070236227593,0.329990278809219,0,0,0,0,0.0602843560487554,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336793922840534,0,0,0.394849668843771,0.219697600113237,0,0,0,0,0,0.0153635105704168,0,0,0,0,0,0,0,0,0,0.166307017649562,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,0,-0.118028055734678,0,0.102466428317423,0,0,0.165305225852447,0,0.0125139945478614,0,0,0,0,0,-0.0756602324581519,0,0,0.0820179687498244,0,-0.142947010212739,0,0,0,-0.227530530213887,0,0,0,0,0,-0.107789925632369,0,0,-0.0320852011939123,0.400302219581097,0,0,0,0,0,0,0,0.0333142299186493,0.118371118966244,0,0,-0.303373143223328
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,-0.0642930705674816,0,0,0,0,0,0,0,0.210256445756071,0,0,0.103393158298804,0,0.0214441340594903,0,0,0,0,0,0,0,-0.281329858231438,0,0,0,0,0,0,0,0,0,0,0,0.0955143564992299,0,0.313696565630435,-0.162451754297908,0,0.061146301865865,0,-0.184927051171698,-0.567131844195185,0
