,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601601.CH.EQUITY,0,0,0.473699864012417,0,0,0,0,0,0.0164975405130857,0,6.93889390390723e-18,0,0,0,0,0,0.202622239935995,0,0.0670139531192849,0,0,0,0,0,0,0,0.0699999156831839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257885750348857,0.167295409017436,0,0,0,0,0,0,-0.0427982477122684,-0.0838188353669975
X2388.HK.EQUITY,0,0,0,0,0,0,0.102931173389648,0,0,0,0.0363503523995154,0,0,0,0,0,0,0,0.00887255440061223,0,0,0,0,0,0.246789047511842,0,0,0,-8.67361737988404e-19,0,0,0.0254565948679316,0.162611535965355,0,0,0,0,0,0,0,0.334332357904678,0,0,0,0,0,0,0.00314897121345676,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.182545727958084,0.301995877885915,0,-0.025081327235952,0,0,0,0,0,0.0668740367295895,0.0334224301994034,0,0,0,0,0,0.196716001333779,0,0,0,0,0,0,0,0.0626779699158006,0.0618528472630557,0,0,0,0,0,0,0,0,0.0695591287750828,0,0,0,0,0,0,0,0,0.0478701835924,0
X601998.CH.EQUITY,0,0.298125257857987,0,0,0.0994573746300175,0,0,0,0.0684663754434343,0,0,0.0617869554581497,0,0.182456808720905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266051468333816,0.0712108163088095,0.0312111263022574,0.0225083593853479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167055485654875,0,0,0,0,0
X1109.HK.EQUITY,0.22125728450841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00782853963780778,0,0,0,0.232088371237258,0,0.023234898407668,0,0.0604302392477089,0,-0.0152071991121086,0,0.41692942201006,0,0.0287092392968869,0,0.18423788123097,0,0,0,0,0,0,0,-0.0547841198716006,0,0,0.0231672420283241,0,0,0,0,-0.118531979851307,0,0,0,-0.0126145273458975
X267.HK.EQUITY,0,0,0.0528738374531569,0,0,0,0,0,0.194816239956526,-0.092816670409359,0.160021831468938,0,-0.0710882999789941,0,0,0,0,0.0394168499211377,0,0.203441017782635,0.201960432229039,0,0,0,0,0,0.172940027254645,0,0,0,0,0.0269817298305391,0,0,0,0.00855674007550942,0,0.0126696217910504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0.0587700229285094,0,0,0.030828720764309,0,0.0995858116385455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387011970570622,0,0,0,0,0,0.137455974010524,0,0.062646379943051,0,0,0,0,0,0,0,0,0.162016430913493,0,0,0.0199299290293662,0,0.112299485124106,0,0,0.0369971199604625
X601818.CH.EQUITY,0,0,0,0.1083710927526,0,0,0,0,0,0,0.125402245699148,0.433875897503395,0,0.00640580023414721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366555316275613,-0.224789860862641,0.0368364921933031,-0.117421722940271,0.00856419719442178,-0.140925138983539,0,0,0,0,0.230891839647524,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.205102283752279,0,0,0.254824993980992,0,0,0,0,0,0,0.178862195554145,0,0,0,0.00632168572600806,0,0,0,0,0,0,0,0,0,0,-0.057415728996051,0.226540258240477,0,0,0,0,0,0,0,0,0,-0.082006407992538,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.340796322067622,0,0,0.0636164592780647,0,0.103308299700027,-0.201726744323109,0,0,0.222501527878584,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171719963524922,0,0,0.0737156521440466,0,0,0,0,0,0,0,0.0945994446307434,0.159414634521774
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0829757364532879,-0.0552270089710002,-0.0613802365934917,0,0,0,0.196397671962001,0,0,0,0,0,0,0,0,0.365140792227001,0,0,0,-0.0275273169436926,0.371170527834754,-0.0394819341328589,0,0,0,0,0,0,0.178571845079345,0,0,0,0,0,0,0,0,0,0,0,0.114540300901201,0,-0.0375790336949222,-0.122313035624933
X601688.CH.EQUITY,0,0,0,0,-0.0161535584317262,0,0,0,0,0,0,0,0,0,0,0.0351485255883432,0,0,-0.0487753547305727,0.114095555353391,0,0,0,0,0,-0.0769316963157509,0,0,0,0,0.0893082886008519,0,-0.0967972453766136,0,0,0.00343639431553272,0,0,0,0,0,0.421491950512541,0.0866943381907271,0,0.0804044400401047,0,0,0,0,0.392485138743926,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0757030096876249,0.345423292371368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870215401833044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271423793596718,0,0
X601211.CH.EQUITY,0,0,-0.00227143295753046,0,0,0,0,0,0,0,0,0,0,0,0.186021038695896,0.206647934484463,0,0,0,0,0.110819447690509,0,0,0,0,0,0.124225050333154,0,0,0,0,0,0,0.454071303263582,0,0,0,0,0,0,0,0,0,0,0,0,0.083385702591707,0,0,-2.77555756156289e-17,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262264409621428,0,0,0,-0.0997045674191354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909630885231823,0,-0.00903800247978524,-0.0433418576461915,0,0.677735404387387,0,0.0390048083588457,0.0551946901881276,0,-0.142246568123402,-0.199657191257362
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0351344779221937,0,-0.0747414367569351,0.221961283289143,0,0,0,0,0,0,0,0,0.264126671741841,0,0,0,0,0.282800646000162,0,0,0,0,-0.00035763851804921,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.145222054494,0,0,0,0.246128733476883,0,0,0,0,0.00216898409478446,0,0.162238519197509,0,0,0,0.0556111369879582,0,0,0.0408959212513771,0.137844817644674,0,0,0,0,0.00499061503227909,0,0,0,0,0,0.124633292892062,0,0,0,0,0.13940280614572,0,0,0,-0.0453964789168444,0,0,0.123112678223291,0,0,0.266209220259072,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0990405991894633,0,0,0,0,0,0,0,0,0.107185637798566,0,0,0,0,0.0919304594923161,0,0.0350243239953964,0,0,0.06621863188967,0.0239031151079983,0,0,0,0,0,-0.240101359554032,0,0,0,0,0,0,0,0,0,0,0,0.177563818921806,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.182503093560361,0,0,0,0,0,0,0,0,0,0.14548134241016,-0.055407385748754,0,0,0,0,0,0.341540504141103,0,0,0,0,0,0,0,0,0,0,0,0,0.0918944220066226,0,0,0,0,0,0,0,-0.0707459114791755,0,0,0.338035958654479,-2.77555756156289e-17,0,0.0540043510578195,-0.109798870182424
X600837.CH.EQUITY,-3.00198344059012e-05,0,0,-0.0400007815108186,0,0,0,0.0272888228951035,0,0,-0.169115735090541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666574850442125,0,0,0,0,1.73472347597681e-18,0,0,0,0.36629082481068,0,0.162859716842309,0,0,0,0,0.137085761872256,0,-0.061663396500481,0,0,0,0,0,0,0.408296188620555,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,-0.165416606598481,0,-0.0567636896794338,-0.175133942212424,0,0.407287052054313,0,0,0.158379943686163,0,-0.155466509750023,0.197299298484784,0,0,0,0,0,0.0864556306754642,-1.38777878078145e-17,-0.105976075504944,0,0,0,0.191816524674992,0,0.199704380123873,0,0,0,0,0,0,0,-0.3610243594357,0,0,0,0,0,0,0,0,0.246514850393123,0.127016657510027
X601336.CH.EQUITY,0,5.42101086242752e-20,0,0,0,0,0,0.0631990652409034,0,0,0,0,0,0,0,0.00950280120248977,0,0,0,0.335981309995018,0,0,0,0.235096859834065,0.0041310555576095,0.0749049327768926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817710303573486,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119832064597015,0,0.0706452048802969,0,0.0741931059376351,0,0,0,0.164250700385288,0,0,0,0,0.0542171519926631,0,0,0,0,0,0,0,0,0,0,0,0.0382953977841047,0.174804817704904,0,0,0,0,0,0,0,0,-0.0902230139192427,-0.0993360697882173
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379598759091116,0.0113187235008895,0,0,0,0,0,0.0805514096033472,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332412383709006,0,0.443110867676601,0,0,0,0,0,0,-0.0128102784429365,0,0,0,0,0.278483324574829,-0.00660316665465585,0.16766166974772,0
X601169.CH.EQUITY,0.044913786772816,0.245742275516579,0,0,0,0,0,0,0,0,0,0,0,0.0256072492880872,0,0,0.0809955347380926,0,0,0,0.158748464099443,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.415943713026003,0,0,0.0760268924249301,0,0,0,0,0,0,0,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0.05117867911934,-0.0685454685716908,0,0,0,0,0.365806588875466,0.104883065338749,0,0,0,0,-0.0855339394321912,0,0,0.151368624154799,0.148301217130728,0.171087191298308,-0.273554546529619,0,0,-0.00215492218969421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310319968700411,0,0,0,0,0,0,0,0,0,0.000581373642058666,0
X2886.TT.EQUITY,0,0.115641179611688,0,0,0,0,0,0,0.150633771267398,0,0.0237340825637758,0,0.365536445473718,0,0,-0.0817671167078449,0,-0.0505497523408374,0,0,0,0,0,0,0,0,0,0,0.022696541864421,0,0,0,0.00216350197753633,-0.03187147165997,0,0,0,0,0,0,0,0,0,0,0,0.430774868645035,0,0,0,0,0.195931402548778,0
X000776.CH.EQUITY,0,0,0,0,0,0,0.0514244976370878,0,0,0,0,0,0,0,0.00619795456970714,0.148575536134658,0,0,0,0,0,0,0,0.0225242541741855,0,0,0,0,0,0,0,0.014502932558695,0,0.219911814396192,0,0,0,0,0,0.0161824813245713,0,0.317273990436629,0.00275315681658765,0,0.259335746540664,0,0,0.00667149581723482,0,0,0,0
FXI.US.EQUITY,0.293341250880249,0,0,-0.195667920782996,-0.213456357517584,0,0,0,0,0,0,-0.278735186434195,0,-0.269741811846283,0.139331180285047,0,0,0,0.556706728806938,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218610599755072,0,-0.0387819454402742,0,0,0,0.0771890748736017,0,0.257718100882114,0,0.122828387034671,-0.0496947561211099,0,0.149674152431459,0,0,0.251345094293281,0,0,0
CN2YR,0,0.0108895396166049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,1.73472347597681e-18,0,0,-0.014852389113233,-0.0694913164110107,-0.157094193598106,0,0,0,0,-0.119337256309497,0.127806865025131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137024585433807,0,0,-0.208405199081543,0
