,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X388.HK.EQUITY,0,0,0,0,0.198566430102404,0,0,0,0,0,-0.084287452959994,0,0,0,0,0,0,0,0.213988588608021,0.0747463797634465,0,0.141891018274847,0,0.0652817941023294,0.220471751677862,2.77555756156289e-17,0,0,0.144675548922949,0,0,0.107938013949351,-0.134461665493555,0,0,0.067483780734052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,-0.0647909814050923,0.0315450986367667,0,0,0,0,0,0,0,0,0,0,0,0,0.137728150768691,0,0.463246479371778,0.0921164609326414,0,0,0,0,0,0,0.298060576013766,0,0.159270545497013,0,0,0.13685286150272,0.0740378079250654,0,-0.0149489892190534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136837643993541,0,0,0,0,0,0,0.0341661093723001,0,0.19184104664153,0,0.0598317937940221,0,0,0.228458106727869,0,0,0,0,0,0,0.139545268003069,0,0,0,0,0,0,0,0,-0.125961876255759,0,0,0,0,0,0
X600030.CH.EQUITY,0.0317316258297556,0,0,0,0,0,0,0,0,0,0,0,0,0.0261791433507631,0,0,0,0,0,0,0,0.060254507370085,0,0,0.0268551569588135,0,0,0,0,0,0,0,0,0,0.0847293851035149,0,0.448837555649593,0,0,8.67361737988404e-19,0,0.00768775876910071,0,0,0,0,0.449105166474273,0,0,0,0
X000001.CH.EQUITY,0,-3.46944695195361e-18,0,0,0.0245694173740701,0.0221113757825282,0,0.289835328431121,0,0,0,0,0,0,0,0,0,0,0,0,0.201267554175547,0,0,0.0365602617386709,0,-0.341636454341372,0,0,0,0,0,0,0,0.00952761377728271,0,0,0,0,0.0469245434965356,-8.67361737988404e-19,0.455345137829138,0,0,0.0946125792802085,0,0,0,0,0,-0.0433307940877309,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.103043390364568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502904137270007,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.0225377065816504,0,0,0,0,0,0,0.0434677219488124,0,0.160488786907945,0,0.0881708264351405,0,0.0543897182299801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987731406683623,0,0,0,0,0.0329624986207601,0,0,0.0813974917944953,0,0,0,0.349868571396165,0,0.234388374785742,0,0,-0.0586959659448556
X267.HK.EQUITY,0.0548012505885182,0,0,0,0,0,0.138065390496446,0,0,0.0657599051018345,0,0,0,0,0,0.0109829963541717,0,-6.93889390390723e-18,0.271701100821258,0.094932512361501,0,-0.1537003766381,0,0,0,0,0.0559947001260879,0,0.0574747489457927,0,0,0,0,0,0,0,0,0.261207307758797,0,0.032110655871261,-0.172760772402985,0,0,-0.0969391228670035,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.000841833945808695,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.342613316234891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27483082914968,0,0,0,0.0954242966601504,0.00976663147003023,0,0,0.0481393013085265,0.154847414500545,0,-0.010211404497753,0,0,0,0,-0.154451728272838,0
X2007.HK.EQUITY,0,0,0,-0.171178318309585,0,0,0,0,0,0.0510685718238009,0,0,0,0.0901380025948871,0.0823612866422432,0,0,0,0.101276875239951,0,0,0,0,0,0,0.400344438336756,0,0,0,0,0,0,0,0.151840867449677,0,0,0,0,-0.00411689547774237,0,0,0,-0.0205677413454472,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.304243302380927,0,0.0959262897443313,0.429806060703889,0,0,0,0,0,0,0,0,0.122636380993376,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925989365193596,0,0,0,0,0,0,0,0.218339042062643,0,0,0,0,0,0,0,0.00916451275369035,-0.14282319691998,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0771732271285138,0,0,0,0,0,0.15296289487682,0,0,0.234584737743885,0,0,0,0,0.324702186249219,0.0561759987101201,0,-0.0524646629065045,0,0,0.107699374790489,0.015972010398156,0,0.138077719009637,0,0,0,0,3.46944695195361e-18,0.103496322642684,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0.0945518787730698,0,-0.0671877019727634,0,0,0,0,0,-0.0880672800312575,0,0,0,0.0422185583335069,0.19825317038193,0,0.250560039422717,0,0,-0.0190163422330064,0,0,0,0,0,0,0,0,0,0.16522336154473,0,0,0,0,0,0,0.281216174035519,0,-0.193511891203533,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.21480406099374,0.0480831460786817,0,0,0.0554201268784581,0.0035218182490362,0.219697281612118,0,-0.194157497282565,0,0,0.0230374577593841,0,0,0,0,0,0,0.259132719125464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103317739315912,0,0,-0.10682358589483,0,0.205468684047884,-0.119573678595638
X12.HK.EQUITY,0,0,0,-0.0233377179868199,0,-0.335331408810294,0,0.392790297273236,0,0,0,0,0,0,0,0,0,0.151899117509321,0,0,0,0.227785797043763,0,-0.155155265344719,-0.136867188259025,0,0,0,0,0,0,0,0,0.0430459541691501,0.225526213557415,0.321571757412188,0,0,0,0,0,0,0,0,0,0,0,0,-0.14022617408223,0,0.0704336292121141
X601688.CH.EQUITY,0.0797987527551263,0,0,-0.233531796298841,0,0,0,0,0,0,0,0,0,0,0,-0.133184897204035,0.0952656730172953,0,0,0,0,0,0,-0.165913368485613,0,0,0,-0.00828721029989759,0,0,0,0,0,0,0,0,0.500834544526925,0,0.172976337260253,0.109239228034466,0,0.197011575337386,0,0,0,0.0971933345056376,0,0.301512865890363,-0.0281643720707921,0,-0.125771922950417
X001979.CH.EQUITY,-0.280494921502295,0,-0.143459109715529,0,0,-0.0973707075758091,0,0,0,0,0,-0.014785700843081,-0.271672656567121,0,0,0,0,-0.158480090052531,0,0,0,0.20939080414212,0,0,0,0,0,1.73472347597681e-18,0.0226800441170571,0,0.381182703411222,0,0,0,0,0,0,0.0813104649233652,0,0,0,0,3.46944695195361e-18,0,0.158614988178202,0.299723349775837,0.198953477365546,0,0,0,0.0232567953633791
X601211.CH.EQUITY,0,0,0,0,0,-0.00037177861779926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829237871973199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454047658777264,0.0920974230795222,0.133978907526395,0,0,0,0.269926047794315,0,0,0.00368329455656196,0,0.31741323356197,0,0,0.0362992758075933,0
X601336.CH.EQUITY,0,0.0221449453308943,-0.0550048286264298,0,0,0,0.0766181752139806,0,0,0,0,0,0,0.142145570355189,0,0,0,0,0,0,0.1155799892894,0,0,0,0,0,0,0,0,0,0,0.149732508044317,0,0,0.337877051015085,0,0,0,0,0,0.173533825792934,0,0,0,0,0,0,0,0,0,0.0877396545169185
X600837.CH.EQUITY,0.00528918091383858,0,0,0,0,0,0,0,0.2071305079904,0,0,0,0,0,0,0,0,-0.0595614141375243,0,0,0.17774484932044,0,0,0,0,0,0,0,0,0,0,0,0.0769859173192681,0,0.00275173795655384,0,0,0.135546860351233,0,0,0,0.132510025738897,0.0507537717787517,0,0,0,0,0.176317501007847,0,0,0
X601066.CH.EQUITY,8.67361737988404e-19,0,0,0,-0.214324830737823,0,-0.261630352679547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428967293817915,0,0.0359450293022603,0,0,0.0782022257026439,0,0,0,0,0,2.16840434497101e-19,0,-0.36556279207915,0,0.230053369384056,0,0,0.0108686772861877,0.0478555737547669,0,-0.0590457807575943,0,0
X1997.HK.EQUITY,0.383556030187229,0,0,0,0,0.103788697479908,0,0.216411880344764,0,0,0,-0.000409858272893533,0,0,0,0,0,0.237989974534607,0,0,0,0.0837426607318556,0,0,0,0,0,0.0156272658170086,0,0.544095106858328,0,0,0,-0.206803948130224,0,0,0,0,0,0,0,0,-0.106754220632078,0,-0.144575476429434,0.0140620979732641,0,0,0,0,0
X601229.CH.EQUITY,0.398525563700223,0,0,-0.0858422888713579,-0.0937073371669899,0,0,0,0,0,0,0,0,-0.000387723634128257,0,0,0,0,0,0,0,0.0116490906979214,0,0.12959972388102,0,-0.0308889475744073,0,0,0,-0.192887090067141,0,0,0,0,0,0,0,0,0,0,0.292374705470451,0,0,0,0,0,0.325486209895254,0,0.120161174210926,0,0
X002142.CH.EQUITY,0,0.352408480568731,0.299584112126465,-0.00592068978147697,-0.0373358823314018,0.0754680931552481,0,0,0,-0.0380591480109321,0,0,0,0,0.0110991364463187,0,0,0,0,0,0,0.227174142523787,0,0,0,-0.0817285615656441,0,0,0,0,0,0,0,0.00590250621930142,0,0,0,0,-0.102108297928206,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0273212804210722,0,0.208406436509248
X000166.CH.EQUITY,0.0611005245567458,0,0.0132617287326822,0,0,0,0,0,0,0,0,0,0,0.0972449064950637,0,0,0,0,0,0,0,0,0,0.017310296408049,0,0.115060995728816,0,0.0224100456540693,0,0,0,0,0,0,0.0802876321349349,0,0,0,0,0,0,0,0,0.0258853294397828,0,0,0.107158933422943,0.455623011632838,0,-0.0479516232215398,0
X002736.CH.EQUITY,0,0,0.0338661836890087,0,0,0,0,0,0,0,0,0.0702130377281868,0,0,0,0.220933331589309,0,0,0,0,0.23849242593718,0,0,0,0,0,0,0,0,0,0.13095921510205,0,0,0,0,0,0,0,0,0,0.04342090262002,0,0,0,0,0,0,0.218388926109466,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0401823222213996,0.184146410441485,0,0,0,0,0,0,0,0,0.217685359147891,0,0.0788167911063641,0.0153370126405974,0,0,0,0,0.0383107633723938,0,0.0401835199302225,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.461132017831029,0,0.0764134401402824,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.00291681378388807,-0.010497541060489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146354848051602,0,0.10173878575151,0,0,-1.0842021724855e-19,0.180746254532963,0,0,0,-0.114923922089915,0,-0.0776136822426719,0.14048185574531,0,0,0,0,0,0.017378310575295,0.315419864876391,0,-0.054024376180331
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.676885916464463,0,0,0,0,0,-0.0356410814183427,0.141286818282718,0,0,0.0429920533299089,-0.208310092696774,0,-0.000207087108666565,0,0.030299902799603,0,0,0,0,0,0.0791485259440958,-0.0505186597420121,0,0,0.397381110371052,0,0.238163387416637,0,0,1.73472347597681e-18,0,0,0,-0.063329911518053,0.892026518415909,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0142943177353849,0,0,0,0,0,0,0,0,0,0,0,0.0472202007432243,0,0.104965506423099,0,0.0785539344140902,0,0,-1.38777878078145e-17,0,0,0,0,-1.73472347597681e-18,-0.0423203996728064,0,0,0,0.0140264548717426,0.387743481026758,0,0,0.170662303682553,0,0.0917159032777191,0,0,0.121997456391517,0,0.0512973876810801,0,0,0.18707449997155,0,-0.0574092948550557,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203912143500113,0,0,0,0,0,0,0.0054716775966827,0,0,0.055815215853383,0,0,0,0,0,0,0,0.0265276865869508,0,0.0117885154639271,0,0,0.128827097467921,0,0.0957029376925417,0,0,0.117665787655305,0,0,0,0,0.0973129756541814,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.0633164390301743,0,0.0472923748271769,0,-0.0613524021754865,0.031390962650763,0,-0.110882897706369,0,0,0,0,0,0,0,0,0,0,0,-0.228389872271442,0,0,0,0,0,0,-0.277445665602653,0,0.233987523994284,0,0,0,0.220924315191759,0.324291130701686,0,0,0,0,0,0,0,0,0,0.385677910506392
FXI.US.EQUITY,0,-0.0939420931894109,0,0,0.0480579763798206,0.0466574541824027,0,-0.0864854668802857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6612746947662,0.0392052352015085,0,0,0,0,0,0,0.196129783951163,0,0,-0.218675112552823,0,0,0,0,0,0,0,0,0,0,0.0603107965222626,0,0,0,0,0,-0.184595493668462
CN2YR,0,0,-0.0870359940626459,0,0,0,0,0,-0.0490220918653726,0,0,0,0,0.161385207848128,0,0,0,0,0,0.440161107594635,0,-0.1564997327682,0,0,0,0,0,0,0,-0.0913042255256914,0,-0.0241633414445483,0,0,0,0,0,-0.187318836215678,0,0,0.079771628960342,0,0,0,-0.583257498788553,0.0163393783009205,0,0,0.15516744270126,0.0434756381482102,0
