,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X000001.CH.EQUITY,0,0,0.28411558382941,0,0,0,0,0,0,0.115409845699183,0,0,0,0,0.10090011348445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627139667796682,0,0.184995733949828,0.128351247904419,0,0,0,0,0,0.0747390813467832,0,0,0,0,0,0,0,0,0,0,0.110586799445199,0,0,0
X688.HK.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0103687084838929,0.135410287426916,0,0,0,0.109332066820502,0.120002211456182,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.299968303632528,0,0,0,0,0,0,0,0.227881560601407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.241636906144777,0,0.503128061023854,0,-0.0860929947302281,0,0,0,0,-0.0807591862465559,0,0,0,0,0,0,0.248629554180889,0,0,0,0,0,0,0,0,0,0,0.0509646593745228,0,0,0,0,0,0,0,0,0,0,0.0159886980703516,0,0.176279597834732,0,0,0,0,0,0,0,0.0503001974972096,-0.282029476002963,0.013773811529337,0
X601319.CH.EQUITY,0,0,0.11557882271765,0,0,0,0,0,0,0,0,0,0,0,0.0159479172936531,0,0,0,0,0,0,0,0,0,0,0,0.0579086705775245,0.139525673293805,0,0,0,0,0,0,0,0.34688073036721,0,0.0793552206226238,0,0,0,0,0.180696067821845,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0226054756726717,0.100564852195975,0,0.0248592463157302,0,0,0,0,0,0,0.233048415991266,0.0393884561325959,0,0.202622977236634,0,0,0.269691634678883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779010110655865,0,0,0,0,0,0,0,0,0,0,0,0.0765031018145635,0,0,0,0.0268247942714,0,0,0,-0.0511861277922565,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.212697845681697,0,0,0,0,0,0.0836249946559687,0,0,0,0,0,0,0,0,0,0,0.441593200536901,0,0,0,0,0,0,0,0,0,0,0.162197949345205,0,0,0,0.0576254946229198,0,0,0,0,0,0.0827218801065797,0,0,0.0189226187341326,0,0,0,0
X11.HK.EQUITY,0,0,0,0,-0.0592675094501459,0,0.0756848691658533,0.272805718116891,0.0581402512820016,0.0725559746233697,0,0,0,0,-0.0208287359996124,0,0,0,0,0.130352123454724,0,0,0.457576282018317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110528062533313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.00178998231731318,-0.0589153554545468,0,0,0,0,0,0,0.50272422418713,0,0,0,-0.012211533216683,0,0,0,0,0,0,0,0,0.105961187774701,0,0,0,0,0,0,0.311019366296008,0,0,0,0,0,0,0,0,0,0.0252803126182203,0,0,-0.00520307492237173,0,0,-0.0868277501868076
X601998.CH.EQUITY,0,0.265627171295755,0,0,0.0840559562076934,0,0,0.0292808939044673,0,0,0.0537461569683458,0,0,0.171938009619709,0,0,0,0,0,0,0,0,0,0,0.0206858513680757,0,0,0,0,0.0968042161041047,0.0577093053388302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297011373876081,0.0964891538493149,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.223931883525812,0,-0.0155405709422928,1.73472347597681e-18,-0.134204359644576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575463118573065,0,0,0,0.0555614166900803,0,0,0,0,0.00587241857735437,0,0,0,0,0,0,0,0.00494561876676087,0,0,0,0,0,0.0463136346934366,-0.0733310256778153
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0126936817948446,0,0,0,0,0.141380464463375,0,0,0,0,0,0.211613602117368,0,0,0,-0.0736769555687094,0,0.325531010395133,0,0,0,0,0,0,0,0.245511490821359,0,0.0626006835941318,0,0,0,0,0,0,0,0,0,-0.0298080732098459,0,0,0.0960235778220131,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.040221034891943,0,0,0,0,0,0,0.0601008389619146,0,0,0,0,0,0.067901915469943,0,0,0,0,0.481570686037531,0,0,0,0,0,0,0,0,0,0,0,0.0133296194272342,0.0877861965432514,0,0,0,0,0,-8.67361737988404e-19,0.184647513549645,0,0,0,0
X601818.CH.EQUITY,0.111967533173248,0,0,0.275866673539008,0,0,0,0.0534633184609141,0,0,0.0306867177722664,0.277989567145056,0,0,0,0,0,0.0508808682918069,0,0,0,0,0,0,0,0.0419971336534978,0,0,-0.107566070372017,0,0.132931052290785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538855202687958,0,0,0,0.0494751168501125,-0.02374538515835,0
X600048.CH.EQUITY,0,0,0,0,0,0.209161154145751,0,0,0,0,0.36499810699523,0,0,0,0.0201459486555684,0,0,0,0,0,0,0.117728724386688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239211915978637,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.069298663466611,0,0,0
X002142.CH.EQUITY,0,0,0.305908734019272,0,0,0,0,0,0,0,0,0,0.0341631022550116,0,0.101151281735321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332078963163821,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0156520736052412,0,0,0.0222529677088047,0,0,0,0.0688456170151365,0,0,0,0.136841826645046,0,0,0,0.157514402785378,0,0,0,-0.132260560859589,0,0.214421612390962,0,0,0,0,0,0.293569303834473,0,0,0.139674245654315,0.0401183616275938,0,0,0,0,0,0,0,0,0,0,0.0455107764469258,-0.0956039152406879,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0632087438079695,0,0,0,0,0,0,0,0,0.124105193961582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193645542715908,0,0,0.0224509947977888,0,0,0,0.613165098581724,0.230871889975249,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.0385922744844801,0,0,0,0,0,0,0,0.0408784545290685,0.233391222305634,0,0.41876494693653,0,0,-0.0321269126518529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593268139342455,0.149442048086898,0.0233370448127222,0,0,0,0,-0.131152651668674,0,0,0,0.273578269431598,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.197688576299914,0,0,0,0.0754395494291693,0.142934322391184,0.0236512130210863,0,0,0,0.107156813651196,0,0,0,0.0693777615971988,0,0.0919840359288856,0,0,0,0,0,0,0.321166108202576,0,0,0,0,0,0,0,0.0266681952456663,0,0,0,0,0.0723302171789951,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.271023529323908,0.000264355273172487,-0.144304256559914,0,0,-0.175813173360814,0.169807587326026,0,0,0,0,0,0,0,0.0440200985254264,0,0,0,0,0,0.492473032647999,0,0,0,0,0,0,0,0,-0.0115048469181145,0,0,0.0762379711994704,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,-0.0837981960102502,0,0,0.0694634206284855,0,0,0,0,0,0,0,-0.0229656557734737,0,0,0,0,0,0,0,0.0350435925891622,0,-0.0118509185327531,0,0.0100700419794951,0,0,0,0.039687547612397,0,0,0,0,0.126333121926372,0,0,0,0,0.553045027867969,0,-0.0804363750192228,0,0.222680003644259,0,0,0,0
X823.HK.EQUITY,-0.0819104139940954,0,0,0,0,0,0.0659274306753813,0,0,0,0,0,0.17133331612634,0,0,0.0207737570811107,0.243008335469089,0,0,0,0,0,0.292185829479675,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0925429977263221,0,0,0.059160559993575,0,-0.214678833520916,0,0,0,0,0,0.26003545900554,0,0.183318887954843,-0.00596235516647361
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.345613030533765,1.12389917958492,0,0,0,0,0,0,0,0,-0.357556674472299,1.0842021724855e-19,0,0,0.108633612423875,0,0,0,0,0,0,0,-0.00116453733686649,0,0,0,0.148921185851181,0,0,-6.93889390390723e-18,0,0.051756599613805,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0.309328181233551,0,0,0,0,0,0,0,0,0,0.211177292531407,0,0.10200427780146,0,0.237231594674309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057219428180904,0.0449713369664188,0,0,0,0,0.0222876150829891,0,0,0,8.67361737988404e-19,0,0,0,-0.033452264486305,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.140235529056994,0,0,0,0,0,0,0,0,0,0,0.0520434569196128,0.274050977941291,0.0386248686401469,0,0,0,0,-0.111071663924241,0,0,0.528036059130798,0,0.210838907408509,0,-0.0377410942035058,0.142201249632891,0,0,0,0,-1.73472347597681e-18,0,0.0020781433575592,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0739691783121577,0,0,0,0,0,0.0526422745179148,6.93889390390723e-18,0,0,0.303698139600109,0,0,0,0,0,0.0898570762264971,0,0,0,0,0.00370967497212624,0,0.288295755005232,0,0,0.174641124982976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930594738400694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497053836207574,0,0,0.0239104160543014,0,0,0.485076525310935,0,0,0,0,0,0,0,0,0,0.311234214137697,0.00787986743743868,0,0.131181943006633,-0.00944646440938152
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.202180446819342,0,0,0,0,0,0,0,0,0,0.0811232682675897,0,0,0,0,-1.73472347597681e-18,0,-0.152712471296481,0,0,0,0,0,0,0,0,0,0,0,0.779350300249428,0,0,0,0,0,0.0101536040758425,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.030435541968924,0,0,0,0,0,0.0426894007497603,0,0,0.133880918521346,0,0,0,0,0,0,0.0698136804068479,0,8.67361737988404e-19,0.0795179880945417,0,0.197098317506697,0,0,-0.16672692086501,0,0,0,0,0,0,0,0.169912188066015,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.00883166148159896,0,0,0,0,0,0,0,0.154847194070229,0,0.13107053105004,0,0,0,0,0,0,0,0,0,0.0233771449901175,0,0,0,0.0494866921151336,0,0,0,0,0,0.101243676796556,0,0,-0.0285584274453719,0,0,-0.0753738442832662,0,0,0,0.209739730733676,0,0,0,0,0,0.057692786378056,0,0.439260218825276,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0201391603647834,0,0,0,0.238527758280831,0.0609442876319356,0,-0.0832388962214832,-0.0281434335482297,0,0,0,0,0,0,0,0,0,0,0,0,0.0640136431689472,0,0,0.110123315868232,0,0,0,0,0,0,0,-0.0570808151174715,0,0,0,0.505078794734624,-0.0785449303464687,0,0.159613567359521,0,0,-1.73472347597681e-18,0.23078522367118,0
X1997.HK.EQUITY,0,0,0.162714687732158,0,0,0,0,0.287514282533596,0,0,0,0,0,0,0,0,0,0.0772499621127742,-0.107861507107819,0,0,0,0,0,0.120411663739991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344037435877224,0,0,0,-0.117930178062355,0,0,0,0,0,0,0,0.0452355681382008,0
X600015.CH.EQUITY,0,0.153963101350035,0,0,0,0,0,-0.0712468824876838,0,0,0,0.408116118836566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.102933607739775,0,0,0.308242932951902,0,0,-0.0627358651270364,0,0,0,0,0,0,0,0,0.137177347975098,0,0,0,0,0
FXI.US.EQUITY,0,0,0,-0.15852194049789,0,0,0,-0.160148900625117,0.0713989842593357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112135760519644,-0.164833382641315,0,0,0,0,0,0,0,0.0657710850774415,0,-0.00578563154639344,0,0,0,0,-0.105125948019327,0,0,0.194058276014896,0.0207320014886906,0,0,-0.786329141870627
VXFXI.INDEX,0,0,0,0,0,0,-0.0480816164881123,-0.137690974261613,0,0,0,0,0,0,0,0,0,-0.0331729675941096,0,0,0,0,0,0,-0.0440896165000959,0,0,0,0.241172719542084,-0.0807794053878742,0,0,0,0,-0.132724743817173,0,0.031025370423489,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.888816785830878,0
